"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber"
"209","2021-02-11 17:18:23-03","UFPR","UPCB","50514","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Tardivo, R.C.","2004","01","01","Liebsch, D.","2004","09","20","Brasil","Paraná","General Carneiro","Parque das Araucárias, 26°25'S 51°18'W","-51.3","-26.416667","-51.3","-26.416667",NA,NA,NA,NA,"812",NA,"Encontrada no chão, flor roxa. Floresta ombrófila montana. Alt.: 983m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:18:23-03","UFPR","UPCB","76878","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Goldenberg, R.","2012","05","29","Brasil","Paraná","Piraí do Sul","Área da Pousada Serra do Piraí, Bacia do Rio Cambará","-50.024","-24.468","-50.024","-24.468",NA,NA,"UPCB0033449","UPCB0033449","1648",NA,"Moita sobre o arenito; folhas internas com ápice avermelhado, flores com corola lilás. Vegetação sobre afloramento..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:18:23-03","UFPR","UPCB","65145","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Bonnet, A.","2007","05","17","Bonnet, A.","2007","05","17","Brasil","Paraná","Ponta Grossa","Areeiros, margens do Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,NA,"780","780",NA,NA,"780180","46557","Epífita, floresta ombrófila mista..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:18:23-03","UFPR","UPCB","44205","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Borgo, M.","2001","03","06","Borgo, M.","2001","03","06","Brasil","Paraná","Curitiba","Bosque Municipal Reinhard Maack, bairro Hauer","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"975","25180","Epífita a 3m do solo, sobre guamirim, brácteas envolvendo as inflorescências vermelhas com flores róseas, em Floresta ombrófila mista submontana..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:18:23-03","UFPR","UPCB","13117","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","1983","10","06","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1183","25180","Epífita..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:18:23-03","UFPR","UPCB","39887","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Borgo, M.","1999","08",NA,"Petean, M.P.","1999","08","19","Brasil","Paraná","Pinhais","Estação Experimental do Cangüiri","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,NA,NA,"47","10418","Epífita a 1m do solo, brácteas vermelhas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:18:23-03","UFPR","UPCB","43232","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Tardivo, R.C.","2000","01","01","Souza, M.K.F.","2000","09","21","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","Epífita, flor roxa. Floresta ombrófila mista aluvial..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:18:23-03","UFPR","UPCB","13979","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Silva, S.M.",NA,NA,NA,"Silva, S.M.","1986","09","16","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"716","31353","Epífita, flor púrpura rosada, folhas internas da roseta vermelhas e interior da bainha vináceo..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-11 17:18:23-03","UFPR","UPCB","44708","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Borgo, M.","2001","11","13","Borgo, M.","2001","11","13","Brasil","Paraná","Curitiba","Museu de História Natural Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1135","25180","Epífita a 4m do solo, flores róseas, sobre imbuia (O. porosa), em flrosta ombrófila mista..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:18:23-03","UFPR","UPCB","25990","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Silva, S.M.","1996","02",NA,"Kozera, C.","1996","01","25","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"58","25180","Epífita, brácteas cor-de-rosa, coletada a 3,5m do chão na floresta com Araucária..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:18:23-03","UFPR","UPCB","34045","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Tardivo, R.C.",NA,NA,NA,"Cervi, A.C.","1997","04","22","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"6260","46557","Planta epífita, flores róseas e brácteas vermelhas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-11 17:18:23-03","UFPR","UPCB","34044","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Tardivo, R.C.","1997","04","16","Cervi, A.C.","1997","04","16","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"6257","46557","Epífita, brácteas vermelhas e flores azuis..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:18:23-03","UFPR","UPCB","35197","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Cervi, A.C.","1998","01","01","Cervi, A.C.","1998","10","25","Brasil","Paraná","Jaguariaíva","Parque Estadual do Guartelá","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"6528","44368","Epífita com brácteas róseas..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-11 17:18:23-03","UFPR","UPCB","32961","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Silva, S.M.","1997","09",NA,"Isernhagen, I.","1997","07","06","Brasil","Paraná","Três Barras do Paraná","Rio Três Barras (margem direita), Fazenda Comil","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,"47","20611","Epífita em tronco caído, freqüente..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","1072161","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Elsa M. Zardini|F.V. da Silva","1995","11","28","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest VI, south of forest III (Río Bonito on western side of swamp). Gallery forest on rocks.","-54.81694","-25.64166",NA,NA,NA,NA,NA,NA,"Zardini 43938",NA,NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,"1036"
"224","2008-05-27 22:02:00-03","MO","MOBOT","1125987","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|et al.","1996","2","28","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest VI, along Río Bonito. Gallery forest on border of swamp.","-54.81666","-25.63333",NA,NA,NA,NA,NA,NA,"Zardini 44758",NA,NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,"1056"
"225","2008-05-27 22:02:00-03","MO","MOBOT","1263983","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","1997","11","24","Paraguay","Caazapá",NA,"National Park Caaguazú. Swamp and peatbog.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,"Zardini 47428",NA,NA,NA,NA,NA,"3",NA,"South America",NA,NA,NA,NA,NA,"1118"
"226","2012-04-18 10:28:00-03","MO","MOBOT","2188293","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"Juan H. Hunziker|et al.","1983","12","8","Argentina","Misiones","Cainguás","Arroyo Cuña Pirú, 8 km de Aristóbulo del Valle hacia Jardín América","-54.91666","-27.13333",NA,NA,NA,NA,NA,NA,"Hunziker 10886",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"227","2014-11-17 11:19:00-02","MO","MOBOT","2188318","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","E. J. Gouda (U)",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","1996","10","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 Km de Bernardo de Irigoyen hacia San Antonio, Salto Andrecito","-53.66666","-26.2",NA,NA,"690.00000000",NA,NA,NA,"Morrone 1398",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"228","2018-05-17 05:28:00-03","MO","MOBOT","2188342","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","14","Argentina","Misiones","General Manuel Belgrano","Ruta 101, 7 km de B. de Irigoyen a S. Antonio","-53.65","-26.2",NA,NA,"750.00000000",NA,NA,NA,"Múlgura 1863",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"229","2018-05-17 05:28:00-03","MO","MOBOT","2188376","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","15","Argentina","Misiones","General Manuel Belgrano","Ruta 101, cerca de Bernardo de Irigoyen",NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1877",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"230","2018-05-17 05:28:00-03","MO","MOBOT","2188396","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","15","Argentina","Misiones","General Manuel Belgrano","Salto Tupá, sobre arroyo Rodador, frente entrada del INTA","-53.75","-26.03333",NA,NA,"540.00000000",NA,NA,NA,"Múlgura 1905",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"231","2009-08-21 04:37:00-03","MO","MOBOT","2188432","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","10","Argentina","Misiones","San Pedro","Cruzando 2 km el puente sobre el Arroyo Yabotí hacia los obrajes, Ruta proyectada 102","-53.88333","-27.06666",NA,NA,"300.00000000",NA,NA,NA,"Deginani 1241",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"232","2018-05-17 05:28:00-03","MO","MOBOT","2188451","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","14","Argentina","Misiones","General Manuel Belgrano","Ruta 101, 7 km de B. de Irigoyen a S. Antonio","-53.65","-26.2",NA,NA,"750.00000000",NA,NA,NA,"Múlgura 1867",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"233","2011-02-02 12:54:00-02","MO","MOBOT","2255650","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Gustavo Niederlein",NA,NA,NA,"Argentina","Misiones","Candelaria","Invernada de Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"Niederlein 230",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"234","2018-05-17 05:28:00-03","MO","MOBOT","2255679","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J., 10/1/",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","11","Argentina","Misiones","Guaraní","Salto Bonito, cerca de Colonia La Flor","-54.13333","-27.03333",NA,NA,NA,NA,NA,NA,"Múlgura 2567",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"235","2011-02-22 06:44:00-03","MO","MOBOT","2255691","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Belgrano, M. J.",NA,NA,NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","1998","9","19","Argentina","Misiones","Libertador General San Martín","Predio UNLP: valle del arroyo Cuña Pirú. Ruta 7, cerca de la entrada al balneario de Aristóbulo del Valle","-55.03333","-27.03333",NA,NA,NA,NA,NA,NA,"Biganzoli 247",NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA
"236","2020-07-08 11:36:00-03","MO","MOBOT","2290565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Horacio Descole","1945","2",NA,"Argentina","Misiones","Iguazú","Cataratas del Iguazú","-54.45","-25.6833333",NA,NA,NA,NA,NA,NA,"Descole 3014",NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA
"237","2011-10-20 17:42:00-02","MO","MOBOT","2290582","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Vanni, R. O., //",NA,NA,NA,"Ricardo O. Vanni|O. Popoff|D.B. Kurtz","1996","12","9","Argentina","Misiones","Iguazú","Parque Nacional Iguazú, Sendero Yacaratiá",NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 3911",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"238","2011-03-02 00:00:00-03","MO","MOBOT","2290620","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","1995","8","8","Argentina","Misiones","Iguazú","Parque Nacional Iguazu. Ruta 101.Ayo.Yacui",NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 3397",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"239","2014-04-01 20:24:00-03","MO","MOBOT","2339892","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"A.I. Honfi|et al.","1993","11","23","Argentina","Misiones","Guaraní","El Soberbio","-54.21666","-27.31666",NA,NA,NA,NA,NA,NA,"Honfi 464",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"240","2010-04-23 20:53:00-03","MO","MOBOT","2443282","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Morrone, O., //",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Salto Andresito","-53.66666","-26.2",NA,NA,"720.00000000",NA,NA,NA,"Morrone 851",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"241","2018-06-22 05:25:00-03","MO","MOBOT","2452034","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Pe. Raulino Reitz","1950",NA,NA,"Brazil","Santa Catarina",NA,"Bom Jardim da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3282",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"242","2015-11-05 21:30:00-02","MO","MOBOT","2453537","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"L. Denis",NA,NA,NA,"Argentina","Misiones","San Ignacio","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,"Denis s.n.7",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"243","2018-05-17 05:29:00-03","MO","MOBOT","2823231","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Klotzsch, L.B. Smith",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","14","Argentina","Misiones","General Manuel Belgrano","Ruta 101, 7 km de B. de Irgoyen a S. Antonio","-53.65","-26.2",NA,NA,"750.00000000",NA,NA,NA,"Múlgura 1867",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"244","2009-10-25 08:46:00-02","MO","MOBOT","2823289","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","L.C. Stutz",NA,NA,NA,"L.C. Stutz","1982","6","24","Paraguay",NA,NA,"Bambasée claire. Santa Rosa. Alto Parana",NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Stutz de Ortega 544",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"245","2016-11-15 05:15:00-02","MO","MOBOT","2823295","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"Antonio C. Krapovickas|Aurelio Schinini|Sergio Cáceres M.","1981","9","27","Argentina","Corrientes","Mercedes","Paso Picada, frente a Colonia Pellegrini",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 37504",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"246","2014-04-14 16:54:00-03","MO","MOBOT","604516","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","A.J. Gilmartin",NA,NA,NA,"David R. Brunner|Reinilda Duré|William R. Buck","1984","10","12","Paraguay","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,"Brunner 881",NA,NA,NA,NA,NA,"8",NA,"South America",NA,NA,NA,NA,NA,"84-5"
"247","2008-05-27 22:02:00-03","MO","MOBOT","604624","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","A.J. Gilmartin",NA,NA,NA,"David R. Brunner|et al.","1984","10","14","Paraguay","Alto Paraná",NA,"Colonia 13 Tujutí, 31 km norte de Hernandarias. Bosque al lado el camino, alterado, de hasta 30 m de, suelo arsilloso.","-54.63333","-25.13333",NA,NA,NA,NA,NA,NA,"Brunner 905",NA,NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,"84-8"
"248","2008-05-27 22:02:00-03","MO","MOBOT","604703","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","A.J. Gilmartin",NA,NA,NA,"David R. Brunner","1985","11","6","Paraguay","Itapúa",NA,"Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.","-54.95","-26.63333",NA,NA,NA,NA,NA,NA,"Brunner 1307",NA,NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,"85-13"
"249","2008-05-27 22:02:00-03","MO","MOBOT","948307","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1994","12","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III, western part. Tall forest.","-54.81388","-25.63027",NA,NA,NA,NA,NA,NA,"Zardini 41730",NA,NA,NA,NA,NA,"3",NA,"South America",NA,NA,NA,NA,NA,"980"
"250","2008-05-27 22:02:00-03","MO","MOBOT","2823247","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Schinini",NA,NA,NA,"Sara G. Tressens","1993","11","24","Argentina","Corrientes",NA,"Misiones, Dep Guarani. Predio Guarani ruta 15 cerca vivienda de huéspedes","-54.2","-26.9",NA,NA,NA,NA,NA,NA,"Tressens 4700",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"251","2011-03-14 22:54:00-03","MO","MOBOT","2823293","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","A.Schinini",NA,NA,NA,"Ricardo O. Vanni|Aurelio Schinini","1993","9","24","Argentina","Corrientes",NA,"Misiones, Dep. San Ignacio. Ayo Nacanguazú. Col. Nacanguazú","-55.41666","-27.08333",NA,NA,NA,NA,NA,NA,"Vanni 3061",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"252","2018-06-22 05:25:00-03","MO","MOBOT","2452052","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata benrathii","(Mez) Reitz",NA,NA,NA,NA,"Pe. Raulino Reitz","1950","4","11","Brazil","Santa Catarina",NA,"Brusque.",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3503",NA,NA,NA,NA,NA,NA,"benrathii","South America",NA,NA,NA,NA,NA,NA
"253","2009-07-09 17:05:00-03","MO","MOBOT","2452068","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,NA,NA,NA,NA,"Gert G. Hatschbach","1967","3","16","Brazil","Paraná",NA,"Lapa. Santo Amaro",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 16171",NA,NA,NA,NA,NA,NA,"recurvata","South America",NA,NA,NA,NA,NA,NA
"254","2009-05-15 13:24:00-03","MO","MOBOT","2491837","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,"Smith, L. B.",NA,NA,NA,"Pedro Jörgensen","1930",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4487",NA,NA,NA,NA,NA,NA,"recurvata","South America",NA,NA,NA,NA,NA,NA
"255","2009-10-25 08:46:00-02","MO","MOBOT","2491849","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,NA,NA,NA,NA,"L.C. Stutz",NA,NA,NA,"Paraguay","Alto Paraná",NA,"Centre forestier du Haut Parana, 12 km a l'ouest de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1851",NA,NA,NA,NA,NA,NA,"recurvata","South America",NA,NA,NA,NA,NA,NA
"256","2020-07-10 10:23:00-03","MO","MOBOT","2518141","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,"Smith, L. B.",NA,NA,NA,"Florentino Felippone","1964","10",NA,"Uruguay","Cerro Largo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felippone 3534",NA,NA,NA,NA,NA,"1","recurvata","South America",NA,NA,NA,NA,NA,NA
"257","2014-02-26 21:47:00-03","MO","MOBOT","2518163","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,NA,NA,NA,NA,"Diego Legrand","1941",NA,NA,"Uruguay","Tacuarembo",NA,"PAso Querim",NA,NA,NA,NA,NA,NA,NA,NA,"Legrand 4207",NA,NA,NA,NA,NA,NA,"recurvata","South America",NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","2823302","PreservedSpecimen","Plantae","Bromeliaceae","Ortgiesia","recurvata","Ortgiesia recurvata","(Klotzsch) L.B. Sm. & W.J. Kress","A.Schinini CTES",NA,NA,NA,"Fátima Mereles","1988","12","20","Paraguay","Caazapá",NA,"Tacali; Castor-cue","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Mereles H. 002196",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","2823299","PreservedSpecimen","Plantae","Bromeliaceae","Ortgiesia","recurvata","Ortgiesia recurvata","(Klotzsch) L.B. Sm. & W.J. Kress","A.Schinini, CTES",NA,NA,NA,"Isabel Basualdo","1988","12","3","Paraguay","Caazapá",NA,"Tavai. R. Tebicuary mi. V. marginal. En el bosque","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Basualdo 001969",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
