"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"209","2019-08-20 10:13:26-03","UNICAMP","UEC","70379","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Leitão Filho, HF","100","1967","09","03",NA,"Brazil",NA,NA,"flor, Árvore até 6m alt., comum em solo de cerrado. Floresce em setembro com flores amrelo-creme.",NA,"Magnoliopsida",NA,"(Mart.) J.F.Macbr.","Leitão Filho, HF","São Paulo","Sorocaba","Rod. Sorocaba-Itapetininga","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-03-02 09:10:54-03","UFRPE","PEUFR","17155","PreservedSpecimen","Plantae","Leguminosae-Mim.","Enterolobium","ellipticum","Enterolobium ellipticum","A. Lima",NA,"1976","08","20",NA,"Brasil",NA,NA,"Árvore, 6-7 m, copa ampla; flores alvas","PEUFR017155",NA,NA,"Benth.","A. Lima","Maranhão","Colinas","Bacia do Itapecuru, Cerradão ao norte da cidade","-44.2491989135742","-6.02582979202271",NA,NA,NA,NA,NA,NA,"43082","auto","1976","11","20",NA,NA,NA,NA
"211","2020-04-22 16:20:31-03","UFPB","JPB","61816","PreservedSpecimen","Plantae","Leguminosae","Enterolobium","gummiferum","Enterolobium gummiferum","Fernandes, MGC","BHZB4026","2003","10","08","Southern America","Brasil",NA,NA,"; HABITAT: Cerrado; DESC: Arbóreo","JPB0061816","Angiosperma","Dicotyledon","(Mart.) J. F. Macbr.","Fernandes, JM","Minas Gerais","Belo Horizonte","Fundação Zoo-Botânica de Belo Horinte, FZB-B.H.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","2011","05","17",NA,NA,NA,NA
"212","2020-11-23 12:17:41-03","UFOP","OUPR","35357","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Silveira, B.R.; Messias, M.C.T.B.","36","2019","09","03",NA,"Brasil",NA,NA,"Material estéril",NA,NA,NA,"(Mart.) J.F.Macbr.","Messias, M.C.T.B.","Goiás","Catalão","Pedra Branca, Área de empréstimo da usina hidrelétrica Emborcação","-48.585908","-18.720081",NA,NA,NA,NA,"-48.585908","-18.720081",NA,NA,"2019","10","29",NA,NA,NA,NA
"213","2020-10-14 10:01:35-03","FURB","FURB","44489","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Silva, J.M.","13425","2002","08","15",NA,"Brasil",NA,NA,"árvore típica do Cerrado Habitat: Cerrado; Habito: flor alva","FURB24912",NA,NA,"(Mart.) J.F.Macbr.","Silva, JM","Minas Gerais","Romaria","Rodovia BR-365, próximo do trevo para Monte Carmelo.","-47.5856018066406","-18.8824996948242",NA,NA,"FURB24912",NA,NA,NA,"15936","auto","2002",NA,NA,NA,NA,NA,NA
"214","2021-03-16 17:52:07-03","UCS","HUCS","6967","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.","53377","1989","09","16",NA,"Brasil",NA,NA,"árvore tortuosa, 4m, flores alvascentes.; transição cerrado campo rupestre",NA,"Angiospermae","Fabales","(Mart.) Macbr","Hatschbach, G.","Bahia","Rio de Contas","Campo de aviação","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"49773","auto","1989",NA,NA,NA,NA,NA,NA
"215","2020-04-27 16:09:51-03","UFES","VIES","1236","S","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Schwarz, E.A. de; Bueno, D.","29","1980","08","26",NA,"Brasil",NA,NA,NA,"VIES001236",NA,NA,"Benth.","Ratter, J.A.","Distrito Federal","Distrito Federal","Fazenda Água Limpa.",NA,NA,NA,NA,"VIES001236",NA,NA,NA,NA,NA,"1980","08",NA,NA,NA,NA,NA
"216","2019-06-27 10:25:03-03","UFES","VIES","1290","S","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Silva, J.A.; Almeida, S.P. & Albuquerque, J.M.","415","1980","08","26",NA,"Brasil",NA,NA,NA,"VIES001290",NA,NA,"Benth.",NA,"Distrito Federal","Distrito Federal","Fazenda Água Limpa.",NA,NA,NA,NA,"VIES001290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-06-27 10:25:03-03","UFES","VIES","1291","S","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Valle, M.P.","3","1981","09","12",NA,"Brasil",NA,NA,NA,"VIES001291",NA,NA,"Benth.","Barneby, R.","Distrito Federal","Distrito Federal",NA,NA,NA,NA,NA,"VIES001291 VIES001291_1",NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA
"218","2020-04-27 16:09:51-03","UFES","VIES","11744","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Guedes, M.L.; Velloso, E.; et al.","18985","2011","07","21",NA,"Brasil",NA,NA,NA,"VIES011744",NA,NA,"(Mart.) J.F.Macbr.","Guedes, M.L.","Bahia","Piatã","Chapada Diamantina.","-41.7728004455566","-13.1519002914429",NA,NA,"VIES011744",NA,NA,NA,"41184","auto","2012","01",NA,NA,NA,NA,NA
"219","2019-06-27 10:25:03-03","UFES","VIES","12612","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Amaral Júnior, A.; Mendonça, J.O. & Dias, O.","183","1998","10","14",NA,"Brasil",NA,NA,NA,"VIES012612",NA,NA,"(Mart.) J.F.Macbr.","Amaral Júnior, A.","Mato Grosso do Sul","Santa Rita do Prado",NA,NA,NA,NA,NA,"VIES012612",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"220","2019-08-16 08:39:24-03","UTFPR","HCF","1831","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","C. Lima","58","2004","09","30",NA,"Brasil",NA,NA,"árvore ca. 3,0 m de altura X 0,13 m DAP. Casca suberosa; folhas cartáceas; botões florais cor verde-claro; inflorescência alva. Comum. Solo: Latossolo pedregoso. Vegetação: cerrado.",NA,NA,NA,"(Mart.) J.F. Macbr.","M.G. Caxambu","DF","Brasília","Reserva Ecológica do IBGE. Estrada para","-47.877778","-15.947222","1100","1100",NA,NA,"47°52'40 W","15°56'50 S",NA,NA,"2012","09","10",NA,NA,NA,NA
"221","2019-08-16 08:39:24-03","UTFPR","HCF","3879","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","M.L. Fonseca","5915","2005","09","02",NA,"Brasil",NA,NA,"árvore heliófita ca. 5,0 m de altura e 0,10 m DAP. Folhagem nova, membranácea; botões florais cor verde. Ocasional. Solo: areno/argilo/pedregoso. Vegetação: cerrado seco.",NA,NA,NA,"(Mart.) J.F. Macbr.","M.G. Caxambu","GO","Colinas do Sul","APA Pouso Alto. Próximo à Faz. Sta Maria","-48.079889","-13.770306","410","410",NA,NA,"48°04'47,6 W","13°46'13,1 S",NA,NA,"2012","09","10",NA,NA,NA,NA
"222","2019-08-16 08:39:24-03","UTFPR","HCF","1891","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","C. Lima","118","2004","10","03",NA,"Brasil",NA,NA,"árvore heliófita ca. 4,0 m de altura X 0,12 m DAP; casca suberosa, foliolos sdiscolores; cálice e botões florais cor verde; inflorescência alva. Comum. Solo: argilo-pedregoso. Vegetação: cerrado sobre morro.",NA,NA,NA,"(Mart.) J.F. Macbr.","M.G. Caxambu","DF","Brasília","Lago Norte. Trecho 9, chácara 36","-47.9296989440918","-15.7797002792358","1100","1100",NA,NA,NA,NA,"70570","auto","2012","09","10",NA,NA,NA,NA
"223","2019-08-16 08:39:24-03","UTFPR","HCF","18916","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","G. Hatschbach","73425","2002","08","15",NA,"Brasil",NA,NA,"árvore típica do cerrado, flor alva.",NA,NA,NA,"(Mart.) J.F. Macbr.","J.M. Silva","MG","Romaria","Rodovia BR-365, próximo do trevo para","-47.5856018066406","-18.8824996948242",NA,NA,NA,NA,NA,NA,"15936","auto","2002",NA,NA,NA,NA,NA,NA
"224","2019-08-16 08:39:24-03","UTFPR","HCF","11139","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","L. Amorim Neto","958","1999","09","19",NA,"Brasil",NA,NA,"Cerrado.",NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"MT","Chapada dos Guimarães","APM-UHE-Manso. Margem da estrada","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"225","2013-04-01 09:16:56-03","IPT","BCTW","5497","S","Plantae",NA,"Enterolobium","gummiferum","Enterolobium gummiferum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Martius) Mcbr.","IPT","Minas Gerais","Ituiutaba",NA,"-49.465","-18.9689",NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"226","2013-04-01 09:16:56-03","IPT","BCTW","15977","S","Plantae",NA,"Enterolobium","gummiferum","Enterolobium gummiferum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"árvores finas, indivíduos adultos. Discos obtidos à 30 cm. do solo.",NA,"Magnoliophyta",NA,"(Martius) Mcbr.","Botânicos da Reserva Ecológica","Distrito Federal",NA,"Reserva Ecológica do Instituto Brasileiro de Geografia e Estatística (IBGE)","-47.885278","-15.944722",NA,NA,NA,NA,"47W53'07","15S56'41",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"227","2013-04-01 09:16:56-03","IPT","BCTW","12901","S","Plantae",NA,"Enterolobium","gummiferum","Enterolobium gummiferum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Martius) Mcbr.",NA,"Distrito Federal","Brasília",NA,"-47.9297","-15.7797",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"228","2021-03-21 19:35:19-03","UFC","EAC","27397","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Conceição, G.M.","139","1998","04","19","Southern America","Brasil",NA,NA,"Árvore.; Cerrado","EAC0027397","Dicotyledon",NA,"Benth.","Fernandes, A.; Nunes, E.","Maranhão","Mirador","Aldeia.","-44.3630981445312","-6.37083005905151",NA,NA,"EAC0027397",NA,NA,NA,"176498","auto","1998","02","02",NA,NA,NA,NA
"229","2021-03-21 19:35:19-03","UFC","EAC","10731","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Fernandes, A.; Rodrigues, V.","EAC10731","1981","09","04","Southern America","Brasil",NA,NA,"Arvoreta; Flor Creme.; Mata subcaducifólia","EAC0010731","Dicotyledon",NA,"(Marth.) J. F. Marcbr.","Mesquita, A.L.","Piauí","Ribeiro Gonçalves","margem do rio, Morro d'Água","-45.2421989440918","-7.55833005905151",NA,NA,"EAC0010731",NA,NA,NA,"121004","auto","1990","10","26",NA,NA,NA,NA
"230","2021-03-21 19:35:19-03","UFC","EAC","24457","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Pereira, B.A.S.; Alvarenga, D.","s.n.","1995","08","16","Southern America","Brasil",NA,NA,"Árvore.","EAC0024457","Dicotyledon",NA,"(Marth.) J. F. Marcbr.","Pereira, B.A.S.","Tocantins","Aurora do Norte","km 41 da estrada Taguatinga/Aurora do Norte.",NA,NA,NA,NA,"EAC0024457",NA,NA,NA,NA,NA,"1995","08",NA,NA,NA,NA,NA
"231","2021-03-21 19:35:19-03","UFC","EAC","11344","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Fernandes, A.; Matos, F.J.A.","EAC11344","1982","05","16","Southern America","Brasil",NA,NA,"Árvore.; Cerrado","EAC0011344","Dicotyledon",NA,"(Marth.) J. F. Marcbr.","Mesquita, A.L.","Bahia","Formosa do Rio Preto","Fazenda Val.","-45.1930999755859","-11.0482997894287",NA,NA,"EAC0011344",NA,NA,NA,"155006","auto","1990","01","26",NA,NA,NA,NA
"232","2021-03-21 19:35:19-03","UFC","EAC","11654","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Fernandes, A.","EAC11654","1982","08","23","Southern America","Brasil",NA,NA,"Arvoreta. Flor Creme.; Cerradão","EAC0011654","Dicotyledon",NA,"(Marth.) J. F. Marcbr.","Mesquita, A.L.","Piauí","Oeiras","Chapada Grande.","-42.1310997009277","-7.0252799987793",NA,NA,"EAC0011654",NA,NA,NA,"54774","auto","1990","10","26",NA,NA,NA,NA
"233","2020-12-21 16:26:25-03","MBM","MBM","270739","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","elipticum","Enterolobium elipticum","Barbosa, M.A.; et al.; et al.","76","2001","06","03","Southern America","Brazil",NA,NA,NA,"MBM270739",NA,NA,"Benth.","Proença, C.","Distrito Federal",NA,"Alphaville, próximo a divisa com Minas Gerais",NA,NA,NA,NA,"MBM270739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:26:25-03","MBM","MBM","274814","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","elipticum","Enterolobium elipticum","Guedes, M.L.; et al.; et al.","9121","2001","07","01","Southern America","Brazil",NA,NA,NA,"MBM274814",NA,NA,"Benth.","Guedes, M.L.","Bahia","São Desidério","Thaina","-44.9733009338379","-12.3633003234863",NA,NA,"MBM274814",NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:26:25-03","MBM","MBM","61104","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; et al.; et al.","41693",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061104",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Goiás","Cristalina","Cachoeira","-47.6136016845703","-16.7686004638672",NA,NA,"MBM061104",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:26:25-03","MBM","MBM","132255","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53377",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM132255",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Bahia","Rio de Contas","Campo da Aviação","-41.8114013671875","-13.5789003372192",NA,NA,"MBM132255",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:26:25-03","MBM","MBM","130879","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53393",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM130879",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Bahia","Rio de Contas","Rio de Contas, rodovia para Tamanduá","-41.8114013671875","-13.5789003372192",NA,NA,"MBM130879",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:26:25-03","MBM","MBM","24061","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.","30008",NA,NA,NA,"Southern America","Brazil",NA,NA,"Árvore do cerrado, flor creme esverdeada.","MBM024061",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Minas Gerais","Jaboticatubas","Rio do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM024061",NA,NA,NA,"31264","auto","1986",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:26:25-03","MBM","MBM","269152","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Farah, F.T.; et al.; et al.","453","1998","09","07","Southern America","Brazil",NA,NA,NA,"MBM269152",NA,NA,"(Mart.) Macbride","Franco, G.","Minas Gerais","Patrocínio","Fazenda da Terra","-46.9925003051758","-18.9438991546631",NA,NA,"MBM269152",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:26:25-03","MBM","MBM","261872","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Nobrega, M.G.","1291","2000","08","28","Southern America","Brazil",NA,NA,NA,"MBM261872",NA,NA,"(Mart.) Macbride","Nobrega, M.G.","Distrito Federal",NA,"EEJBB, Brasília",NA,NA,NA,NA,"MBM261872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:26:25-03","MBM","MBM","263639","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Nobrega, M.G.","129","2000","08",NA,"Southern America","Brazil",NA,NA,NA,"MBM263639",NA,NA,"(Mart.) Macbride","Nobrega, M.G.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM263639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:26:25-03","MBM","MBM","388107","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Queiroz, L.P.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.","15589","2012","06","11","Southern America","Brazil",NA,NA,"Árvore de 3,5m, tronco suberoso, copa aberta. Folíolos cartáceos. Frutos imaturos verdes.; Campo rupestre e mata ciliar com áreas brejosas.","MBM388107",NA,NA,"(Mart.) J.F. Macbr.",NA,"Bahia","Mucugê","Estrada para Jussiape","-41.397222","-12.996667","980","980","MBM388107",NA,"-41.397222","-12.996667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:26:25-03","MBM","MBM","69603","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, H.S.; Soderstrom, T.R.; Soderstrom, T.R.","6418",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM069603",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Mato Grosso","Garapu","50-65km S of Garapu",NA,NA,NA,NA,"MBM069603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:26:25-03","MBM","MBM","71981","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Schwarz, E.A.; et al.; et al.","29",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM071981",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Distrito Federal",NA,"Fazenda Água Limpa, Córrego da Onça",NA,NA,NA,NA,"MBM071981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:26:25-03","MBM","MBM","86430","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Mundayatan Haridasan","36",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086430",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Distrito Federal",NA,"Fazenda Água Limpa",NA,NA,NA,NA,"MBM086430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:26:25-03","MBM","MBM","86450","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Kirkibride Jr.; J.H.","4454",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086450",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Distrito Federal",NA,"Fazenda Água Limpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:26:25-03","MBM","MBM","91083","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Kirkibride Jr.; J.H.","4454",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM091083",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Distrito Federal",NA,"Fazenda Água Limpa",NA,NA,NA,NA,"MBM091083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:26:25-03","MBM","MBM","273544","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Carvalho, A.M. de; et al.; et al.","6157","1995","11","28","Southern America","Brazil",NA,NA,NA,"MBM273544",NA,NA,"(Mart.) Macbride","Queiróz, L.P. de","Bahia","Jacobina","Estrada para o Morro do Chapéu","-40.5182991027832","-11.1806001663208",NA,NA,"MBM273544",NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:26:25-03","MBM","MBM","15333","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.","24603",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015333",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Mato Grosso do Sul","Aquidauana","Colônia Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,"MBM015333",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:26:25-03","MBM","MBM","96870","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72187","2001","05","19","Southern America","Brazil",NA,NA,NA,"MBM096870",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Minas Gerais","Buenópolis","Ligação da Rod. BR-135 - Projeo Curimataí, km 9","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:26:25-03","MBM","MBM","227816","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68021",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM227816",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Minas Gerais","Cristália","Croslândia","-42.8622016906738","-16.8003005981445",NA,NA,"MBM227816",NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:26:25-03","MBM","MBM","103589","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49767",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM103589",NA,NA,"(Mart.) Macbride","Hatschbach, G.","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,"MBM103589",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:26:25-03","MBM","MBM","42224","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Macedo, A.","387",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042224",NA,NA,"(Mart.) Macbride","Burkart, A.","Minas Gerais","Ituiutaba","Cerrado da Loba","-49.4650001525879","-18.968900680542",NA,NA,"MBM042224",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:26:25-03","MBM","MBM","59636","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, G.","40151",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM059636",NA,NA,"(Mart.) Macbride","Mesquita, A.L.","Minas Gerais","Prata","Prata, arredores","-48.9241981506348","-19.3071994781494",NA,NA,"MBM059636",NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:26:25-03","MBM","MBM","276869","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Lemos Filho, J.P.","s.n.","2002","08","24","Southern America","Brazil",NA,NA,NA,"MBM276869",NA,NA,"(Mart.) J.F. Macbr.","Lombardi, J.A.","Minas Gerais","São José da Barra","Furnas","-46.3114013671875","-20.7180995941162",NA,NA,"MBM276869",NA,NA,NA,"18099","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:26:25-03","MBM","MBM","86902","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Leitão Filho, H.F.","12989",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086902",NA,NA,"(Mart.) Macbride",NA,"São Paulo","Bauru","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"MBM086902",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-08-15 09:03:02-03","UESC","UESC","4860","S","Plantae","Fabaceae (Mimosoideae)","Enterolobium","gummiferum","Enterolobium gummiferum","Carvalho, A.M.de","6157","1995","10","28",NA,"Brasil",NA,NA,"mata decidual.; Árvore com ca. 6m de altura.","UESC0004860",NA,NA,"(Mart.)","L.P. de Queiroz","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,"62396","auto","2002","04",NA,NA,NA,NA,NA
"258","2017-04-19 14:35:25-03","MNHN","RECOLNAT_MNHN_P","P00684752","PreservedSpecimen",NA,"Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684752' target='other'> <mi>dwc_moreinfo</mi></a>","P00684752",NA,NA,"Benth.","Bentham","Minas Gerais",NA,"Minas Gerais",NA,NA,NA,NA,"P00684752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2015-09-28 20:29:56-03","MNHN","RECOLNAT_MNHN_P","P00684759","PreservedSpecimen",NA,"Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684759' target='other'> <mi>dwc_moreinfo</mi></a>","P00684759",NA,NA,"Benth.",NA,"Minas Gerais",NA,"Province de Minas Geraes. Tiririca",NA,NA,NA,NA,"P00684759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"631",NA,NA
