"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"45","2019-02-15 11:36:02-02","IPA","IPA","19018","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Iltis, H.H.","Andrade-Lima","71-156","1971","04","Southern America","Brasil","Pernambuco","Santana do Riacho, Entre Petrolina e Afrânio, solo pedregoso.",NA,"Erva de 50-60cm, flores alvas.","IPA0019018",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-02-15 11:36:02-02","IPA","IPA","23963","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Grey-Wilson, C.","Harley, R.M.","17276","1974","03","Southern America","Brasil","Bahia","Zona costal a norte de Porto Seguro, ao nível do mar",NA,"Erva de 20 cm, remioficada. Pétalasd brancas, fruto verde.","IPA0023963",NA,"21","Porto Seguro","-39.5","-16.433333",NA,NA,NA,NA,NA,NA,"1975",NA,"-39.5","-16.433333",NA,NA,NA,NA,NA,NA,NA
"47","2019-02-15 11:36:02-02","IPA","IPA","39307","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Ridley; Lea; Ramage; Lea; Ramage","1",NA,NA,"Southern America","Brasil","Pernambuco","Peak",NA,NA,"IPA0039307",NA,NA,"Ilha de Fernando de Noronha","-32.393889","-3.878611",NA,NA,NA,NA,NA,NA,NA,NA,"-32.393889","-3.878611",NA,NA,NA,NA,NA,NA,NA
"48","2019-02-15 11:36:02-02","IPA","IPA","41462","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Riedel, L.; Ramage; Ramage","1",NA,NA,"Southern America","Brasil","Pernambuco","Peak.",NA,"Fotografia.","IPA0041462",NA,NA,"Ilha de Fernando de Noronha","-32.393889","-3.878611",NA,NA,NA,NA,NA,NA,NA,NA,"-32.393889","-3.878611",NA,NA,NA,NA,NA,NA,NA
"49","2019-02-15 11:36:02-02","IPA","IPA","63163","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Coelho, D.M.; Silva, R.A.; Silva, R.A.","434","2000","07","Southern America","Brasil","Sergipe","Faz. Brejo. Alt.: 230 m. Geologia: Cristalino.",NA,"N.V.: Mussambê peq. Erva com 20 cm de altura. Inflorescência de cor branca com estames de amarel Indicação popular: gripe, asma e pressão alta. Par","IPA0063163",NA,"05","Canindé de São Francisco","-37.941667","-9.536111",NA,NA,NA,NA,NA,NA,"2003","06","-37.941667","-9.536111",NA,NA,NA,NA,NA,NA,NA
"50","2019-07-26 11:39:39-03","IPA","IPA","63910","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","; et al.; et al.","2519","1996","11","Southern America","Brasil","Pernambuco","Saloá-Sótio meladinho.",NA,"Subarbusto ca. 30 cm alt. Cauile amarronzado, flor","IPA0063910",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:36:02-02","IPA","IPA","63911","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Lucena, M.F.A.; et al.; et al.","578","1998","07","Southern America","Brasil","Pernambuco","Brejo do Gama. Serra Verde. Vegetação arbustiva caducifólia com afloramento de rochas fragmentadas de cor alaranjada. Área descampada ao lado da Serra.",NA,"Erva ca. 15-30 cm de a.t. botões florais creme-esv","IPA0063911",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-02-15 11:36:02-02","IPA","IPA","66253","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Costa e Silva, M.B.","1575","1999","03","Southern America","Brasil","Pernambuco","Praia de Jaguaribe, próximo a Igreja católica.",NA,"Erva ca. 30 cm. Flores brancas.","IPA0066253",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-15 11:36:02-02","IPA","IPA","68941","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Silva, K.A.","373","2004","03","Southern America","Brasil","Pernambuco","Mundo Novo",NA,"Herbácea; flores com pétalas brancas, estames com filete brancos e anteras amarelas.; Caatinga/cristalino.","IPA0068941",NA,"20","Petrolândia","-38.1342","-9.0517",NA,NA,NA,NA,NA,NA,"2004","04","-38.1342","-9.0517",NA,"29",NA,NA,NA,NA,NA
"54","2019-02-15 11:36:02-02","IPA","IPA","69019","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Silva, K.A.","162","2004","03","Southern America","Brasil","Pernambuco","Mundo Novo",NA,"Herbácea; flores com pétalas brancas, estames com filete brancos e anteras amarelas.; Caatinga/cristalino.","IPA0069019",NA,"01","Petrolândia","-38.1342","-9.0517",NA,NA,NA,NA,NA,NA,"2004","04","-38.1342","-9.0517",NA,"29",NA,NA,NA,NA,NA
"55","2019-02-15 11:36:02-02","IPA","IPA","68061","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Sales, M.F.; Moura, D.; Moura, D.","837","1999","11","Southern America","Brasil","Sergipe","Fazenda Poço Verde",NA,"Erva ca. 20-30cm de altura, pétalas brancas.; Solo arenoso.","IPA0068061",NA,"24","Canindé de São Francisco","-37.950278","-9.560833",NA,NA,NA,NA,NA,NA,NA,NA,"-37.950278","-9.560833",NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:36:02-02","IPA","IPA","68349","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Silva, R.A.; Moura, D.; Moura, D.","1372","1999","12","Southern America","Brasil","Sergipe","Fazenda Cana Brava",NA,"Subarbusto ca. 30cm de altura; fruto imaturo de cor verde.","IPA0068349",NA,"06","Canindé de São Francisco","-37.986111","-9.573056",NA,NA,NA,NA,NA,NA,"2004",NA,"-37.986111","-9.573056",NA,NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:36:23-02","IPA","IPA","80410","S","Plantae","Plantae",NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Rita Pereira","Sobral-Leite, M.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","922","2009","07","Southern America","Brasil","Pernambuco","Inselbergue Pedra do Padre., Sítio Serrote - Agreste Pernambucano.",NA,"Terófito espinescente da vegetação efêmera, Paepalanthus sp. (Eriocaulaceae). Indivíduos em plena floração. Flores alvas, sem aroma perceptível.; Entorno constituído por Savana Estépica Florestada/Savana Estépica Arborizada (Caatinga)","IPA0080410",NA,"25","Altinho","-36.043056","-8.448056",NA,NA,"550","550",NA,NA,"2017","02","-36.043056","-8.448056",NA,"02",NA,NA,NA,NA,NA
"58","2019-02-15 11:36:02-02","IPA","IPA","80832","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Leite, M.S.","Leite, M.S.","322","2007","02","Southern America","Brasil","Pernambuco","Engenho Curtume, Rio Pirangi, Bananal próximo a nascente.",NA,"Erva emergente em meio a Aeschynomene sensitiva e Sesbania marginata (Fabaceae). Poucos indivíduos. Flores brancas, sem odor.; Floresta Ombrófila Densa.","IPA0080832",NA,"25","Maraial","-35.839444","-8.805556",NA,NA,"246","246",NA,NA,"2007","08","-35.839444","-8.805556",NA,"11",NA,NA,NA,NA,NA
"59","2019-02-15 11:36:04-02","IPA","IPA","81274","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Leal, S.","54","2006","09","Southern America","Brasil","Bahia","Serrota.",NA,"Herbácea. Flor branca (creme), três pétalas.","IPA0081274",NA,"04","Glória","-38.483333","-9.333333",NA,NA,NA,NA,NA,NA,"2007","03","-38.483333","-9.333333",NA,"02",NA,NA,NA,NA,NA
"60","2019-02-15 11:36:04-02","IPA","IPA","81275","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Melo, E.; França, F.; Lima, C.T.; Cunha, C.; França, F.; Lima, C.T.; Cunha, C.","4367","2006","04","Southern America","Brasil","Bahia","Morro da Pedra Redonda, Base do inselbergue.",NA,"arbusto ca. 80 cm alt. Folhas membranáceas. Flores brancas, anteras verdes.","IPA0081275",NA,"09","Itatim","-39.746944","-12.632778",NA,NA,NA,NA,NA,NA,"2007","03","-39.746944","-12.632778",NA,"02",NA,NA,NA,NA,NA
"61","2019-02-15 11:36:04-02","IPA","IPA","83008","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Melo, E.; França, F.; Moraes, A.O.; Rebouças, E.M.; França, F.; Moraes, A.O.; Rebouças, E.M.","3904","2005","06","Southern America","Brasil","Bahia","Morro de Itaberaba, Fazenda Itaberaba. Sítio com pinturas.",NA,"Arbusto ereto. Pétalas brancas. Frutos imaturos.; ápice do Inselberg.","IPA0083008",NA,"05","Itaberaba","-40.833333","-12.516667",NA,NA,"285","285",NA,NA,"2007","12","-40.833333","-12.516667",NA,"04",NA,NA,NA,NA,NA
"62","2019-02-15 11:36:04-02","IPA","IPA","83581","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Gomes, P.","Leite, M.S.","345","2008","04","Southern America","Brasil","Pernambuco","Engenho Curtume, Vegetação degradada do entorno da Pedra do Uruçu.",NA,"Subarbusto de cerca de 40cm. de altura. Em solo areno-argiloso na estrada a cerca de 600m do afloramento rochoso. Poucos exemplares. Indivíduoas férteis. Flores diminutas de coloração branca. Frutos cilindricos e verdes.","IPA0083581",NA,"28","Maraial","-35.839889","-8.804361",NA,NA,"245","245",NA,NA,"2007","08","-35.839889","-8.804361",NA,"08",NA,NA,NA,NA,NA
"63","2019-02-15 11:36:04-02","IPA","IPA","83013","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Queiroz, L.P. de; Lemos, M.J.S.; Souza, E.R.; Leite, K.R.B.; Rios, L.; Lemos, M.J.S.; Souza, E.R.; Leite, K.R.B.; Rios, L.","7259","2002","06","Southern America","Brasil","Bahia","Estrada em direçãoa Jeremoabo, ca. 17,8 km de Canudos.",NA,"Arbusto ca. 70 cm de altura. Folhas membranáceas. Flores com sépalas verde-claras, pétalas brancas com unhas vináceas, estames com filetes vináceos e anteras marrons.; Caatinga degredada.","IPA0083013",NA,"28","Canudos","-38.865","-9.888333",NA,NA,"343","343",NA,NA,NA,NA,"-38.865","-9.888333",NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:36:02-02","IPA","IPA","26146","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.; Silva, W.C. da","Andrade-Lima; Rita Pereira; Bocage, A.; Rita Pereira; Bocage, A.","38","1981","06","Southern America","Brasil","Alagoas","Ao redor do Morro do Porco ou Morro da Microondas. Margem da capoeira. Solo argilo-arenoso.",NA,"Erva, flores brancas.","IPA0026146",NA,"09","Arapiraca","-36.6610984802246","-9.7524995803833",NA,NA,NA,NA,"19227","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:36:02-02","IPA","IPA","68335","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Silva, R.A.; Moura, D.; Moura, D.","864","1999","12","Southern America","Brasil","Alagoas","Fazenda Mecejana",NA,"Erva ca. 10cm; frutos imaturos de cor verde, deiscentes.","IPA0068335",NA,"16","Piranhas","-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,"32231","auto","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:36:04-02","IPA","IPA","81271","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Queiroz, L.P. de","9583","2004","09","Southern America","Brasil","Bahia","Margem direita do Rio Paraguaçu.",NA,"Erva ereta, ca. 40 cm alt., ramificada, viscosa. Folhas papiráceas. Flores com sépalas verdes, pétalas brancas, rosadas na base, pistilo verde com estigma creme.","IPA0081271",NA,"10","São Félix","-38.9721984863281","-12.604700088501",NA,NA,NA,NA,"15190","auto","2007","03",NA,NA,NA,"02",NA,NA,NA,NA,NA
"67","2019-02-15 11:36:04-02","IPA","IPA","92792","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Gomes, P.","Gomes, P.","16","2005","04","Southern America","Brasil","Pernambuco","Serra da Camaratuba., Sapucarana.",NA,"Herbácea, ca. 30 cm de altura; flores com corola branca.","IPA0092792",NA,"09","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"713","713","25699","auto","2007","03",NA,NA,NA,"09",NA,NA,NA,NA,NA
"68","2019-02-15 11:36:02-02","IPA","IPA","63896","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Costa e Silva, M.B.","340","1996","05","Southern America","Brasil","Pernambuco","margem da estrada.",NA,"Erva ca. 30 cm com flores brancas e frutos verdes.","IPA0063896",NA,"15","Custódia","-37.6431007385254","-8.08749961853027",NA,NA,NA,NA,"43277","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:36:02-02","IPA","IPA","5529","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Iltis, H.H.","Andrade-Lima","53-1204","1953","01","Southern America","Brasil","Pernambuco","Chã da Serra Negra. Nas roças.",NA,"Ervas. Flores alvas.","IPA0005529",NA,"14","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,"87756","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:36:02-02","IPA","IPA","42061","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Lima, V.C.","Araújo, F.","174","1984","06","Southern America","Brasil","Pernambuco","No Km 8 da estrada Parnamirim-Cupiará. Regossolo profundo.",NA,"Hábito: erva ca. 20 cm alt. Fruto: vagem.","IPA0042061",NA,"21","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,"69919","auto","1984","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:36:02-02","IPA","IPA","61700","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa e Silva, M.B.","Costa e Silva, M.B.; Tschá, M.; Laurênio, A.; Tschá, M.; Laurênio, A.","1509","1998","07","Southern America","Brasil","Pernambuco","Margem da estrada, BR 232.",NA,"Hábito: erva ca. 50 cm. Flor: branca, estame amarelo e fruto verde.","IPA0061700",NA,"28","Sanharó","-36.565601348877","-8.36056041717529",NA,NA,NA,NA,"16338","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:36:02-02","IPA","IPA","19262","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Iltis, H.H.","Academia Brasileira de Ciências","382","1971","04","Southern America","Brasil","Pernambuco","Margem da PE4, em direção a Jutaí. Solo periodicamente encharcado.",NA,"Erva ereta, flores alvas.","IPA0019262",NA,"29","Santa Maria da Boa Vista","-39.8255996704102","-8.80778026580811",NA,NA,NA,NA,"59811","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-02-15 11:36:02-02","IPA","IPA","6642","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Iltis, H.H.","Pickel, B.","1265","1927","04","Southern America","Brasil","Pernambuco","Antiaga Tapera, sobre rochedo.",NA,NA,"IPA0006642",NA,NA,"São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:36:02-02","IPA","IPA","68060","S","Plantae","Plantae",NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa; Silva, M.B.","Moura, D.; Silva, R.A.; Silva, R.A.","901","1999","11","Southern America","Brasil","Sergipe","Fazenda Lagoa do Frio",NA,"Subarbusto ca. 30 cm de altura, caule vináceo; fruto imaturo verde.","IPA0068060",NA,"11","Canindé de São Francisco","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:28:13-03","IAP","PACA-AGP","3338","PreservedSpecimen","Plantae","Magnoliophyta","Campanulales","Capparidaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","H. H. Iltis","Rambo, B.",NA,"1938","06",NA,"Brasil","SC",NA,NA,"SEM MATERIAL Habitat: in incultis Fenofase: flor e fruto","PACA003338",NA,NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto","1954","05",NA,NA,"Magnoliatae","20",NA,NA,NA,NA,NA
"76","2019-08-27 13:28:17-03","IAP","PACA-AGP","115704","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Cruciferae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, R.L.","Funez, L. A.","661","2012","07",NA,"Brasil","SC","Praia da Paciência",NA,"Habitat: restinga, borda da mata Hábito: erva terrícola","PACA115704",NA,"14","Penha","-48.599536","-26.774167",NA,NA,"15","15",NA,NA,"2019","02","48°35'58,33W","26°46'27,00S","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:28:17-03","IAP","PACA-AGP","3511","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Cruciferae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, R.L.","Rambo, B.",NA,"1940","01",NA,"Brasil","ES",NA,NA,"Habitat: in aerodromo Fenofase: flor e fruto","PACA003511",NA,"13","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"15291","auto","2019","02",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:28:17-03","IAP","PACA-AGP","3505","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Cruciferae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, R.L.","Rambo, B.",NA,"1940","01",NA,"Brasil","ES",NA,NA,"Habitat: in aerodromo Fenofase: flor","PACA003505",NA,"13","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"15291","auto","2019","02",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:28:17-03","IAP","PACA-AGP","28862","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Cruciferae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Soares Neto, R.L.","Rohr",NA,"1945","02",NA,"Brasil","SC","Trindade",NA,"Habitat: in humidis graminosis umbrosis Fenofase: flor","PACA028862",NA,"25","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"27000","auto","2019","02",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:16:39-03","UFV","VIC","5752","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson","Costa; Silva, M.B.","Coons, M.P.","1155","1978","10",NA,"Brasil","Minas Gerais","Fazenda Cabeceiro dos Patos, Em frente da casa.",NA,"Caule meio decumbente, avermelhado. Flores com pétalas brancas. Filetes avermelhados na base. Anteras amarelas. Parece semi-espontâneo.","VIC005752","VIC005752","12","Pedra Azul","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,"39993","auto","2000","11",NA,NA,NA,"10",NA,NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038951","PreservedSpecimen","Plantae","Magnoliophyta","Brassicales","Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"G. Hatschbach; O.S. Ribas & F. Deodato","65917","1997","1",NA,"Brazil","Bahia","Subida Serra Poções, estrada para Canatiba (Mim. Macaúbas)",NA,"Erva ereta, petalas alvas, Caatinga, trunsicao para campo rupestre",NA,NA,"18",NA,"-42.695533","-13.019773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:33:22-03","UFJF","CESJ","19620","PreservedSpecimen","Plantae","Angiosperma",NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","M.B. Costa-Silva","L. Krieger","CESJ19620","1980","10","América do Sul","Brasil","Espirito Santo",NA,NA,"Na restinga. Erva 30-40cm, flores alvas.","CESJ019620",NA,"16","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"28401","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-27 13:47:05-03","UFS","ASE","3833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks ex DC.) IItis","Soares Neto, RL","Santana, MC","236","1984","06","Southern America","Brasil","Sergipe",NA,NA,"Erva. 60. centímetros. Flores alvas, frutos verdes tipo cápsula.; Erva. 60. centímetros. Flores alvas, frutos verdes tipo cápsula.; Caatinga hiperxerófila","ASE0015276","ASE0015276","25","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,"2014","04","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:47:05-03","UFS","ASE","8807","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC) Soares Neto & Roalson","Via FB 2020","Silva, AC; Prata, AP; Lemos, IC; M.Ibrahim; Costa, SM","34","2006","07","Southern America","Brasil","Paraíba","Praia do Cabedelo",NA,"Arbusto. Fruto verde,flores alvas, planta com acúleod nos nós, caule com tricoma.; Arbusto. Fruto verde,flores alvas, planta com acúleod nos nós, caule com tricoma.; Restinga","ASE0018238","ASE0018238","21","Jõao Pessoa","-34.86105","-7.115319",NA,NA,NA,NA,NA,NA,"2019","07","-34.86105","-7.115319",NA,"31",NA,NA,NA,NA,NA
"85","2019-11-19 14:05:50-03","UFRPE","PEUFR","45415","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","M.B. Costa e Silva","K.A. Silva","175","2004","03",NA,"Brasil","Pernambuco","Novo Mundo",NA,"Herbácea; flores com pétalas brancas, estames com filetes brancas e anteras amarelas.","PEUFR045415",NA,"01","Petrolândia","-38.230833","-9.084444",NA,NA,"422","422",NA,NA,"2004","04","38º13'51W","9º05'04S",NA,"29",NA,NA,NA,NA,NA
"86","2019-11-19 14:05:50-03","UFRPE","PEUFR","45416","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","M.B. Costa e Silva","K.A. Silva","407","2004","03",NA,"Brasil","Pernambuco","Novo Mundo",NA,"Herbácea; flores com pétalas brancas, estames com filetes brancas e anteras amarelas.","PEUFR045416",NA,"20","Petrolândia","-38.228333","-9.088056",NA,NA,"420","420",NA,NA,"2004","04","38º13'42W","9º05'17S",NA,"29",NA,NA,NA,NA,NA
"87","2019-11-19 14:05:50-03","UFRPE","PEUFR","8362","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banke ex DC.","R. Pereira","M. Sales; M. Rodal; R. Pereira","66","1986","03",NA,"Brasil","Paraíba",NA,NA,"Erva com flores brancas; projeto SE-2","PEUFR008362",NA,"13","Soledade","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"21726","auto","1987","07",NA,NA,NA,"30",NA,NA,NA,NA,NA
"88","2019-11-19 14:05:52-03","UFRPE","PEUFR","21697","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","G.F.J. Pabst","4891","1959","10",NA,"Brasil","Rio de Janeiro","pr. Cachoira de Macacú.",NA,"Erva de flores e estames violáceos.","PEUFR021697",NA,"04","Baixada Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,"11",NA,NA,NA,NA,NA
"89","2019-11-19 14:05:52-03","UFRPE","PEUFR","21832","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","L.R. Noblick e Lemos","3589","1984","03",NA,"Brasil","Bahia","Fazenda Suibra a 18km a leste da cidade, seguindo a ferrovia.",NA,"Subarbusto espinhoso; folhas digitadas com 3 a 5 folíolos, ou até simples nos ramos mais compridos; flor de corola alva.","PEUFR021832",NA,"12","Iaçú","-40.116667","-12.716667",NA,NA,NA,NA,NA,NA,"2015","06","40º07'W","12º43'S",NA,"12",NA,NA,NA,NA,NA
"90","2020-06-03 16:59:18-03","UFRPE","PEUFR","23106","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks Ex. DC) Iltis","R.L. Soares Neto","A.Freire-Fierro; M. Rodrígues; J.P. Yvert; R. Moraes; J.m. Martins; G. Sugliano; P.L. da Rocha","1942","1990","10",NA,"Brasil","Bahia","Estrada Xique-Xique-Vacarias.",NA,"Arbusto enano com cerca de 30cm; pegajoso com odor; frutos imaturos verdes.","PEUFR023106",NA,"14","Xique-Xique","-42.730833","-10.821944",NA,NA,NA,NA,NA,NA,"2015","07","42º43'51W","10º49'19S",NA,"29",NA,NA,NA,NA,NA
