"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"219","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081680","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081680' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081680","P02081680_01",NA,NA,NA,"B2 2169",NA,NA
"220","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081681","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081681","P02081681_01",NA,NA,NA,"19937",NA,NA
"221","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081682","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Occhioni, P.",NA,"1970","5","27","Brasil","Minas Gerais",NA,"Serra do Cipó. km 110-131",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081682' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081682","P02081682_01",NA,NA,NA,NA,NA,NA
"222","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081683","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Irwin, H.S.|Fonseca, F.|Santos, R.R.|Souza, R.",NA,"1969","1","18","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 12 km SW of Diamantina",NA,NA,NA,NA,NA,"1370",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081683' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081683","P02081683_01",NA,NA,NA,"22173",NA,NA
"223","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081684","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Glaziou, A.",NA,"1892","4","19","Brasil","Minas Gerais",NA,"Entre as dattas et Paranna",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081684","P02081684_01",NA,NA,NA,"19943",NA,NA
"224","2015-09-03 19:25:52-03","MNHN","RECOLNAT_MNHN_P","P02081685","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"Reçu le 8 Décembre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081685' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02081685","P02081685_01",NA,NA,NA,"19943",NA,NA
"225","2015-09-04 16:57:49-03","MNHN","RECOLNAT_MNHN_P","P04997976","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Duarte, A.P.",NA,"1964","6","19","Brasil","Minas Gerais",NA,"Serra do Cipó, km 139",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04997976' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04997976","P04997976_01",NA,NA,NA,"8143",NA,NA
"226","2015-09-03 19:25:25-03","MNHN","RECOLNAT_MNHN_P","P02075454","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Anderson, W.R.|Stieber, M.",NA,"1972","2","18","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,"1225",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02075454' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02075454","P02075454_01",NA,NA,NA,"36200",NA,NA
"227","2015-09-03 19:25:30-03","MNHN","RECOLNAT_MNHN_P","P02075463","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Smith, L.B.|Hatschbach, G.|Ayensu, E.S.",NA,"1972","1","18","Brasil","Minas Gerais",NA,"14km north of Palacios",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02075463' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02075463","P02075463_01",NA,NA,NA,"15971",NA,NA
"228","2020-12-11 11:45:29-03","UFMG","BHCB","47005","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:45:29-03","UFMG","BHCB","47007","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:45:29-03","UFMG","BHCB","49830","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:45:29-03","UFMG","BHCB","47004","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:45:29-03","UFMG","BHCB","43851","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:45:29-03","UFMG","BHCB","188030","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,"2017","04","12","Meyer, PB; Brina, AE; Paula, NL de","3024","2017","03","30","Brasil","Minas Gerais","Itabira","Serra dos Alves","-43.839564","-19.819325","-43.839564","-19.819325",NA,NA,NA,"Arbusto com aproximadamente 1 m. Tépalas lilás; Campo Ruprestre sobre Quartzito",NA,NA,"Southern America",NA,"BHCB188030",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:45:29-03","UFMG","BHCB","111764","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,"2010",NA,NA,"Mota, NFO; Giorni, VT; Pivari, MOD; Marino, F","865","2007","08","31","Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"-43.371111","-18.143611","-43.371111","-18.143611",NA,"1581","1581","Erva terrestre em campo limpo.",NA,NA,"Southern America",NA,"BHCB046111",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:45:29-03","UFMG","BHCB","111786","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,"2010",NA,NA,"Mota, NFO; Giorni, VT; Pivari, MOD; Marino, F","887","2007","09","01","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto, Chapada do Couto","-43.371306","-18.201611","-43.371306","-18.201611",NA,"1350","1350","Erva terrestre, glandulosa. Flores lilases.; Em campo brejoso",NA,NA,"Southern America",NA,"BHCB046110",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:45:29-03","UFMG","BHCB","144527","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Rodrigues, LC","66","2007","11","16","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio","-43.516667","-19.25","-43.516667","-19.25",NA,"1400","1400","erva em área de afloramento rochoso, flor lilás",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:45:29-03","UFMG","BHCB","186103","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Gontijo, FD","484","2014","11","05","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.2806","-19.421583","-43.2806","-19.421583",NA,NA,NA,"Herbáceo; Floração; Flores roxas. Sobre quartzito.; Campo rupestre sobre formação quartzítica",NA,NA,"Southern America",NA,"BHCB186103",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:45:29-03","UFMG","BHCB","191588","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,"2018","08","29","Paiva, JAM; Souza, JAM; Silva, SHA","1818","2018","08","07","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó","-43.53","-19.2625","-43.53","-19.2625",NA,"1331","1331","Subarbusto, 0,10m. Terrestre. Flor lilás. Frutos castanhos.; Campo Sujo.",NA,NA,"Southern America",NA,"BHCB191588",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:45:29-03","UFMG","BHCB","24008","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:45:29-03","UFMG","BHCB","24033","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:45:29-03","UFMG","BHCB","24038","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:45:29-03","UFMG","BHCB","24039","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:45:29-03","UFMG","BHCB","24350","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:45:29-03","UFMG","BHCB","36763","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:45:29-03","UFMG","BHCB","3948","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Andrade, PM de","s.n.","1982","05","15","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Campo;herbáceo;flores brancas;",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:45:29-03","UFMG","BHCB","42530","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:45:29-03","UFMG","BHCB","53892","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Lombardi, JA","4174","2000","10","19","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.369444","-18.011944","-43.369444","-18.011944",NA,NA,NA,"Afloramento de arenito. Erva, ovário verde, tépalas lilases, filetes roxos, anteras amarelas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:45:29-03","UFMG","BHCB","59866","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Roth, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:45:29-03","UFMG","BHCB","59883","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Pires, FRS; et al.","21521",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:45:29-03","UFMG","BHCB","65250","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Barreto, HLM","8520",NA,NA,NA,"Brasil","Minas Gerais","Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:45:29-03","UFMG","BHCB","59889","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Krieger, L; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:45:29-03","UFMG","BHCB","59959","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Krieger, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:45:29-03","UFMG","BHCB","65253","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Barreto, HLM","9744",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:45:29-03","UFMG","BHCB","18120","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.","1990","05","19","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:45:29-03","UFMG","BHCB","18893","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Queiroz, LP de","103","1990","11","16","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:45:29-03","UFMG","BHCB","8127","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,"2014","09","08","Grandi, TSM; et al.","2262","1987","01","09","Brasil","Minas Gerais","Gouveia","Estrada entre Pres.Jucelino - Gouveia, km 450 BH - Diamantina.","-43.7407989501953","-18.4543991088867",NA,NA,"37970",NA,NA,"Herbáceo.; Campo rupestre.","auto",NA,"Southern America",NA,"BHCB018644",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:45:29-03","UFMG","BHCB","8166","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Grandi, TSM; et al.","s.n.","1987","01","09","Brasil","Minas Gerais","Gouveia","Estrada entre Pres.Jucelino-Gouveia,km450 BH-Diamantina","-43.7407989501953","-18.4543991088867",NA,NA,"37970",NA,NA,"Campo rupestre;terreno arenoso;herbáceo;flores roxas;","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:45:29-03","UFMG","BHCB","92750","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Mota, RC da","2871","2002","11","16","Brasil","Minas Gerais","Serro","Milho Verde","-43.3793983459473","-18.604700088501",NA,NA,"37754",NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:45:29-03","UFMG","BHCB","23894","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:45:29-03","UFMG","BHCB","92712","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Mota, RC da; Viana, PL","2833","2001","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:45:29-03","UFMG","BHCB","92724","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Mota, RC da","2845","2002","12","24","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"Planta coletada em campo limpo; perianto vináceo.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:45:29-03","UFMG","BHCB","92735","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Mota, RC da","2856","2003","03","19","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"Planta coletada em campo limpo; perianto arroxeado.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:45:29-03","UFMG","BHCB","10079","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.",NA,NA,NA,NA,"Andrade, IR; Horta, MB","s.n.","1987","07","12","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Serra da Salitreira.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:45:30-03","UFMG","BHCB","201724","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,"2003",NA,NA,"Souza, VC de; Romão, GO; Sampaio, D; Araújo, AO; Elias, SI","28617","2002","02","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Km 119. Fazenda Cachoeira da Capivara","-43.544722","-19.249472","-43.544722","-19.249472",NA,"1300","1300","Planta de ca.1m de altura. Hipanto verde com indumento negro. Tépalas roxo escuras, filetes negros; Campo rupestre com campo arenoso adjacente",NA,NA,"Southern America",NA,"BHCB201724","BHCB201724",NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:45:30-03","UFMG","BHCB","24345","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-11 11:45:30-03","UFMG","BHCB","24348","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-11 11:45:30-03","UFMG","BHCB","92733","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Mota, RC da","2854","2003","03","19","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"Planta coletada em margem rochosa de riacho; perianto vináceo.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:21:59-03","UFPR","UPCB","15644","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello Silva, R.","1987","01","01","Hatschbach, G.","51013","1987","03","17","Brasil","Minas Gerais","Presidente Kubitchek","BR 259, km 433",NA,NA,NA,NA,NA,NA,NA,"Caudice 30cm, flor creme. Campo rupestre, afloramentos rochosos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-11 17:21:59-03","UFPR","UPCB","32763","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Hatschbach, G.","67366","1997","11","21","Brasil","Minas Gerais","Presidente Kubitchek","MG 159, 3-5km L da Divisa com Datas",NA,NA,NA,NA,NA,NA,NA,"Caudice, 50cm, flor alvescente, levemente creme. Campo rupestre, afloramentos rochosos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:21:59-03","UFPR","UPCB","10050","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, L.B. & Ayensu, E.","1975","01","01","Hatschbach, G.","35368","1974","10","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Até 40cm, flor lilás, base alvescente. Encosta rochosa de morro..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2013-05-07 06:03:00-03","MO","MOBOT","3039193","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Standley",NA,NA,NA,"Ynés Mexia","Mexia 4289","1930","2","1","Brazil","Minas Gerais",NA,"Districto Carangola. Top of Serra da Gramma; open campo above timber-line",NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
