"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"302","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","12596","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","F. França","Melo, E. de",NA,NA,NA,NA,"América do Sul","Brasil","Bahia","Santa Teresinha","morro do cruzeiro 3 km W de Santa Teresinha","-39.533333","-12.8",NA,NA,NA,"Arbusto 3 m, flores com pétalas brancas, cálice esverdeado;",NA,NA,NA,NA,"-39.533333","-12.8",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"303","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","33576","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Ranga, N.T.","Stapf, M.N.S.; G.E.L. Macedo; A.M. Miranda; D. Stapf","302.0","2004","04","24","América do Sul","Brasil","Bahia","Jequié","Mata do cipó","-40.1075","-13.95","447","447",NA,"Arbusto de 4m altura. Folhas ásperas. Botões brancos. Flores brancas. Cálice verde com indumento ligeiramente marrons.",NA,NA,NA,NA,"-40.10750000","-13.95000000","2017","Magnoliopsida","04","10",NA,NA,NA,NA,NA
"304","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","22961","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Silva, A.G. & Nascimento, L.M.",NA,NA,NA,NA,"América do Sul","Brasil","Pernambuco","Brejo da Madre de Deus","mata do malhada","-80.22333333","-36.57722222",NA,NA,NA,"Arbusto, atingindo 2 m. frutos carnosos, maduros amarelados, com cálice persistente e com uma única semente. frequente.;",NA,NA,NA,NA,"-80.22333333","-36.57722222",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"305","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","12911","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Toniato, M.T.Z.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"306","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","12920","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Furlan, A. & Assis, M.A. & Garcia, F.C.P. & Ruffino, P.H.P. & Carneiro, C.E.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","Trilha da Almada","-44.866667","-23.35",NA,NA,NA,"Árvore 7 m de altura. Em beira de córrego. Frutos creme-amarelados;",NA,NA,NA,NA,"-44.866667","-23.35",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"307","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","33579","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Stapf, M.N.S.; G.E.L. Macedo; A.M. Miranda; D. Stapf","297.0","2004","04","23","América do Sul","Brasil","Bahia","Jequié","Brejo Novo","-40.11027778","-13.94444444","613","613",NA,"Arbusto de 2m. Folhas subcrasa com tubo da corola branco-amarelado, lobos brancos, na base dos filetes com tricomas creme.",NA,NA,NA,NA,"-40.11027778","-13.94444444",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"308","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","17417","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Torres, R.B.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"309","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21213","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Hoehne, F.C. & Gehrt, A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"Árvore da mata, fl.alva.;",NA,NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"310","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","31858","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Leitão Filho, H. R. & Rodrigues, R.R. & Santin, D.A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"311","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","31857","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Leitão Filho, H. R. & Rodrigues, R.R. & Santin, D.A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"312","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","12944","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Leitão Filho, H. R. & Rodrigues, R.R. & Cardoso-Leite, E.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"313","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","22959","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","A. G. da Silva","A G da Silva",NA,NA,NA,NA,"América do Sul","Brasil","Pernambuco","Brejo da Madre de Deus","dentro da mata. mata estacional","-36.3711013793945","-8.14583015441895",NA,NA,NA,"Arbusto com cerca de 1,80 m. flores com sépalas verdes e pétalas brancas. frutos imaturos verdes com cálice persistente.;",NA,NA,"34231","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"314","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21745","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. Furlan",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","estrada da casa da farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arvoreta 2 m, frutos amarelos;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"315","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21747","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. Furlan",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","estrada da casa da farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto, 3 m, flores brancas.;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"316","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","24214","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Oliveira, R.P.",NA,NA,NA,NA,"América do Sul","Brasil","Bahia","Maracás","fazenda caboclo","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Arbusto 1,2 m. folhas cartáceas discolores. Cálice branco-esverdeado com pontuações negras.;",NA,NA,"50558","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"317","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21746","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. Furlan",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","mata atlântica","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 8 m. flores brancas;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"318","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21744","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"M. Sanchez",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","P. E. Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arvore 6 m, flores brancas, cálice verde.;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"319","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","31289","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Furlan, A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arboreta, 3 a 4m de altura. Frutos amarelados.;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"320","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21743","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","A. Furlan","A. Furlan",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","restinga, casa da estrada da farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto de até 1 m, flores brancas, botões verdes;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"321","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21742","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","restinga, casa da estrada da farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de 3 a 7 m, flores brancas.;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"322","2020-08-31 08:53:23-03","INPA","INPA","122758","S","Plantae","Dicotyledon Asterids","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Plowman, T","9252","1980","02","27","Southern America","Brasil","Goiás","Tocantinópolis","Ribeirão do Côrrego, 55 Km southwest of Estreito along Belém-Brasília highway, BR 153. Cerrado among sandstone mesas with rocky and sandy soil; in cerrado woodland.","-47.816667","-6.816667","480","480",NA,NA,"INPA0122758","INPA0122758 INPA0122758_e INPA0122758_nd",NA,NA,"-47.816667","-6.816667","2016",NA,"07",NA,NA,NA,NA,NA,NA
"323","2020-08-31 08:53:23-03","INPA","INPA","116425","S","Plantae","Dicotyledon Asterids","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Kallunki, JA","Daly, DC","365","1980","09","29","Southern America","Brasil","Maranhão",NA,"Km 447- Km 430 of BR 316, Codó to Peritoró. Region of steep hills. Disturbed areas dominated by Orbignya palm. Dense roadside vegetation.","-44","-4.566667",NA,NA,NA,NA,"INPA0116425","INPA0116425 INPA0116425_e",NA,NA,"-44","-4.566667","1984",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-31 08:53:23-03","INPA","INPA","116595","S","Plantae","Dicotyledon Asterids","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Daly, DC","573","1980","10","10","Southern America","Brasil","Maranhão",NA,"Cerrado near dirt road. Approx. 40 Km E of Barra do Corda toward Presidente Dutra.","-44.916667","-5.416667",NA,NA,NA,NA,"INPA0116595","INPA0116595 INPA0116595_e",NA,NA,"-44.916667","-5.416667","2016",NA,"07",NA,NA,NA,NA,NA,NA
"325","2020-08-31 08:53:23-03","INPA","INPA","122807","S","Plantae","Dicotyledon Asterids","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Plowman, T","9315","1980","02","29","Southern America","Brasil","Maranhão","Imperatriz","Bananal, 15 Km south of Imperatriz along Belém-Brasília highway (BR 010). Area of cerrado vegetation with deep, sandy, rusty red soil; on roadbank in secondary forest.","-47.433333","-5.666667","290","290",NA,NA,"INPA0122807","INPA0122807 INPA0122807_e INPA0122807_nd",NA,NA,"-47.433333","-5.666667","2016",NA,"07",NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","10207",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/31-X-2005","G. Hatschbach; et al","68367","1998","10","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Braço do Rio","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Arbusto, 2m, flor alva. Floresta atlântica da planície.","MBML010207","MBML010207","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","31849",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","cf. taguahyensis","Cordia cf. taguahyensis","Vell.","R.R. Vervloet/24-01-2008","V. Demuner; T. A. Cruz e R. R. Vervloet.","4443","2007","11","05",NA,"Brasil","Espírito Santo","Governador Lindenberg","Morelo. propr.:Fernando Nicolli","-40.460889","-19.143194","110","110",NA,"Arbusto 2m botões florais, flores com corola branca e cálice verde claro. Interior de mata alterada.","MBML031849","MBML031849",NA,NA,"40W27'39,2","19S8'35,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","32425",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","cf. taguahyensis","Cordia cf. taguahyensis","Vell.","R.R. Vervloet/24-01-2008","V. Demuner; T. A. Cruz, M.Belizário.","4645","2007","11","30",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.492222","-20.026667","300","300",NA,"Arbusto 2m, botões florais e flores brancas. Interior de mata.","MBML032425","MBML032425",NA,NA,"40W29'32","20S1'36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","1182",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","L. Mantovy/03-06-1991","L. A. Mattos Silva","2009","1986","02","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal Vale do Rio Doce","-40.063611","-19.1375",NA,NA,NA,"Arbusto ramificado, 2m de altura, flores brancas.","MBML001182","MBML001182",NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","14539",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/Julho-2005","L. Kollmann; et al","3329","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333",NA,NA,NA,"Arbusto 1,50m na sombra. Flores brancas.","MBML014539","MBML014539",NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","22920",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/Julho-2005","L. Kollmann; et al","7054","2004","10","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725",NA,NA,NA,"Arbusto 2m, na sombra. Flores brancas.","MBML022920","MBML022920",NA,NA,"40W36'30","19S43'30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","23147",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/Julho-2005","A. P. Fontana","801","2004","03","24",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"Beira da estrada. Arbusto/herbáceo. Flores brancas.","MBML023147","MBML023147",NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","25159",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E. F. Guimarães/Jan.2008","A. P. Fontana; et al","1395","2005","04","29",NA,"Brasil","Espírito Santo","Santa Teresa","Bela Vista","-40.604167","-19.780556",NA,NA,NA,"Arbusto 1,5m, flores brancas.","MBML025159","MBML025159",NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","30018",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","V. Demuner/28-02-2008","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3756","2007","04","24",NA,"Brasil","Espírito Santo","Governador Lindenberg","Morelo, propr.: Fernando Nicolli","-40.457778","-19.148611","110","110",NA,"Arbusto 2m botões florais, flores brancas. Borda de mata.","MBML030018","MBML030018",NA,NA,"40W27'28","19S8'55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","35261",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","L. Magnano/15-12-2007","L. Kollmann; M. Simonelli, L. Magnago e V. Mansano","10191","2007","12","15",NA,"Brasil","Espírito Santo","Pinheiros","Santa Rita","-40.162778","-18.301389","130","130",NA,"Arbusto 1m, frutos verdes, flores brancas.","MBML035261","MBML035261",NA,NA,"40W9'46","18S18'5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","39687",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","A. P. Fontana","A. P. Fontana; C. Esgario, A. M. de Assis, K.F.O. Faria & V. Pagund","1811","2005","11","19",NA,"Brasil","Espírito Santo","Santa Leopoldina","Moxafongo","-40.531667","-20.114722","150","150",NA,"Arbusto, ca. 1,5m. Umbrófila. Flores brancas.","MBML039687","MBML039687",NA,NA,"40W31'54","20S6'53","2010",NA,"03","06",NA,NA,NA,NA,NA
"337","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","41365",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1318","2008","01","24",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.0525","-20.925556",NA,NA,NA,"Arbusto 2 m. Flores com pétalas brancas e cálice verde . Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML041365","MBML041365",NA,NA,"41W3'9","20S55'32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","41649",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. M. Assis; K.F.O. Faria","1649","2008","05","03",NA,"Brasil","Espírito Santo","São Domingos do Norte","São Gonçalo (Torre 48/2 - LT 230 Kv Mascarenhas x Verona)","-40.63675","-19.204944","244","244",NA,"Arbusto 2 m. Botões e flores brancas. Floresta Ombrofila Densa #?# estagio médio de regeneração.","MBML041649","MBML041649",NA,NA,"40W38'12,3","19S12'17,8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","41839",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. M. Assis; L. F. D. Valentin","1795","1998","09","27",NA,"Brasil","Espírito Santo","Conceição da Barra","RPPN Sayonara - Fragmento de Floresta de Tabuleiro em Estágio Avançado.","-39.956389","-18.496389","50","50",NA,"Arbusto 3 m. Botões esverdeados. Flor branca. Interior da mata.","MBML041839","MBML041839",NA,NA,"39W57'23","18S29'47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","638",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/X-2005","H. Q. Boudet Fernandes; W. Boone","2021","1986","10","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva da Fazenda São Joaquim","-39.803889","-18.263889",NA,NA,NA,"Arbusto 2m X 1,5cm, flores brancas, ciófila, orla da mata.","MBML000638","MBML000638",NA,NA,"39W48'14","18S15'50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","645",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M. N. S. Stapf/Março.2006","Jacques Viellard",NA,"1986","10","16",NA,"Brasil","Espírito Santo","Pedro Canário","Fazenda São Joaquim","-39.803889","-18.263889",NA,NA,NA,"Visitada por um Amazilia","MBML000645","MBML000645",NA,NA,"39W48'14","18S15'50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","36605",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","L. Kollmann/28-05-2008","L. Kollmann; L. Magnago","11199","2008","05","28",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,NA,NA,"Arbusto 2m na sombra, flores brancas.","MBML036605","MBML036605","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-06-15 15:29:37-03","UNESP-RC","HRCB","17025","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Não legível","Furlan, A.","1463","1994","04","15",NA,"Brasil","São Paulo","Ubatuba","Trilha da Almada, Km 13 da Rodovia Rio/Santos","-44.866667","-23.35",NA,NA,NA,"Árvore 7 m alt. Em beira de córrego. Frutos creme-amarelados.",NA,NA,NA,NA,"44º52'W","23º21'S","2013",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-06-15 15:29:37-03","UNESP-RC","HRCB","17043","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Não legível","Furlan, A.","1483","1994","04","16",NA,"Brasil","São Paulo","Ubatuba","Estrada da Fazenda Capricórnio, Km 46 da Rodovia Rio/santos","-45.083333","-23.4",NA,NA,NA,"Arvoreta 5 m alt., em beira de rio. Flores brancas. Frutos imaturos verdes.",NA,NA,NA,NA,"45º05'W","23º24'S","2013",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-15 15:29:37-03","UNESP-RC","HRCB","25246","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.","Assis, M.A. de","953","1997","03","27",NA,"Brasil","Espírito Santo","Santa Cruz","Aldeia Candeias Velha",NA,NA,NA,NA,NA,"Arbusto; botões e flores brancos.",NA,NA,NA,NA,NA,NA,"2005",NA,"08","09",NA,NA,NA,NA,NA
"346","2020-06-15 15:29:37-03","UNESP-RC","HRCB","49150","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Siqueira, G.S.","Lombardi","7107","2008","01","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce (CVRD)","-39.97219","-19.180655","29","29",NA,"Prensado em álcool. Arbusto 0,5-1,7m, folhas cartáceas, cálice verde na base, branco no ápice, corola branca.",NA,NA,NA,NA,"39º58'19.884W","19º10'50.357S","2008",NA,"01",NA,NA,NA,NA,NA,NA
"347","2020-06-15 15:29:37-03","UNESP-RC","HRCB","51934","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Luize, B.G.","16","2007","07","04",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.033333","-23.516667",NA,NA,NA,"Fruto imaturo de coloração verde, rachadinha da fenologia.",NA,NA,NA,NA,"45º02' W","23º31' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-06-15 15:29:37-03","UNESP-RC","HRCB","51935","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Zipparro, V.B.","2294","2008","05","26",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.033333","-23.516667",NA,NA,NA,"Ao lado da Parcela F, árvore com ca. 7m de altura, presença de botões e flores brancas. Casca fissurada.",NA,NA,NA,NA,"45º02' W","23º31' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-06-15 15:29:37-03","UNESP-RC","HRCB","51936","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Zipparro, V.B.","2341","2008","02","19",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.033333","-23.516667",NA,NA,NA,"Árvore com ca. 4m de altura; tronco com muitas fissuras, presença de frutos maduros amarelos.",NA,NA,NA,NA,"45º02' W","23º31' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
