"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","recordNumber","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","typeStatus","fieldNumber","individualCount","sex"
"101","2010-04-23 20:55:00-03","MO","MOBOT","2255709","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","1998","2","22","Argentina","Jujuy","Santa Bárbara","-64.31666","-24.28333",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"Morrone 2938","42 km de Parma Sola camino al Puesto Cortadera del Sr. Ciccarelli, Serranías de Maíz Gordo",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"102","2019-06-18 16:29:00-03","MO","MOBOT","3365261","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Isler F. Chinchilla (JBL USJ)",NA,NA,NA,"Andres E. Johnson","1999","1","26","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 820","P.N. Calilegua Sendero Talaupa.",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"103","2020-06-04 11:34:00-03","MO","MOBOT","632984","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Kuhn, E.","1981","5","6","Ecuador","Azuay",NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Kuhn 45A",NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA
"104","2010-12-15 15:51:00-02","MO","MOBOT","647278","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Calaway H. Dodson|Alexander Hirtz","1986","4","20","Ecuador","Imbabura",NA,"-78.38333","0.29166",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Dodson 16390","km 20",NA,NA,NA,"South America",NA,NA,NA,"1",NA
"105","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","23009","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren","F. de Barros",NA,NA,NA,"E.C. Smidt",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Tracheophyta","Liliopsida","Asparagales",NA,"Ilha Anchieta","34265",NA,"auto","América do Sul",NA,NA,NA,NA,NA
"106","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","23009","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren","F. de Barros",NA,NA,NA,"E.C. Smidt",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Tracheophyta","Liliopsida","Asparagales",NA,"Ilha Anchieta","34265",NA,"auto","América do Sul",NA,NA,NA,NA,NA
"107","2021-01-10 20:51:55-03","INPA","INPA","71533","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"Rodrigues, WA","1977","10","11","Brasil","Amazonas","São Gabriel da Cachoeira","-65.95","0.87","-65.95","0.87","2000","2000","INPA0071533","INPA0071533 INPA0071533_e INPA0071533_e1","Monocotyledon",NA,"Asparagales","9873","Cordilheira do Pico da Neblina, Cordilheira do Pico da Neblina, caminho para o Pico 31 de Março, Cuiabaxí, terra firme.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"108","2021-01-10 20:51:55-03","INPA","INPA","71533","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"Rodrigues, WA","1977","10","11","Brasil","Amazonas","São Gabriel da Cachoeira","-65.95","0.87","-65.95","0.87","2000","2000","INPA0071533","INPA0071533 INPA0071533_e INPA0071533_e1","Monocotyledon",NA,"Asparagales","9873","Cordilheira do Pico da Neblina, Cordilheira do Pico da Neblina, caminho para o Pico 31 de Março, Cuiabaxí, terra firme.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"109","2021-01-26 14:12:45-03","CPACT","ECT","1715","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren","T.Perleberg","2009","05","15","T.Perleberg","2009","05","15","Brasil","Rio Grande do Sul","Pelotas","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223","ECT0001715","ECT0001715","Embryophyta",NA,NA,"317","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-01-26 14:12:45-03","CPACT","ECT","1715","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren","T.Perleberg","2009","05","15","T.Perleberg","2009","05","15","Brasil","Rio Grande do Sul","Pelotas","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223","ECT0001715","ECT0001715","Embryophyta",NA,NA,"317","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","1572134","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"W. Seifriz","1932","7",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","568",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","1572127","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"W. Seifriz","1932","7",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","186",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1230936","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"G. Tate","1925",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","311",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1572134","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"W. Seifriz","1932","7",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","568",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1572127","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"W. Seifriz","1932","7",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","186",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1230936","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"G. Tate","1925",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","311",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA
"117","2015-08-27 11:55:39-03","UFSS","REAL","569","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,"Klauss, A.R.",NA,NA,NA,"Klauss, A.R.; Cavali, R.; Cavali, R.",NA,NA,NA,"Brasil","Paraná","Pérola d'Oeste","-53.7400016784668","-25.8241996765137",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"s.n.","Propriedade da Família Funguetto","13944",NA,"auto",NA,NA,NA,NA,NA,NA
"118","2015-08-27 11:55:39-03","UFSS","REAL","569","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,"Klauss, A.R.",NA,NA,NA,"Klauss, A.R.; Cavali, R.; Cavali, R.",NA,NA,NA,"Brasil","Paraná","Pérola d'Oeste","-53.7400016784668","-25.8241996765137",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"s.n.","Propriedade da Família Funguetto","13944",NA,"auto",NA,NA,NA,NA,NA,NA
"119","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433830F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"Ll. Williams","1929","12","10","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433830F","V0433830F_01","Spermatophyta","Monocotyledoneae",NA,"6005",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"120","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433831F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"C. Schunke","1924","1",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433831F","V0433831F_01","Spermatophyta","Monocotyledoneae",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"121","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433832F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"J. F. Macbride","1923","4","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433832F","V0433832F_01","Spermatophyta","Monocotyledoneae",NA,"3392",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"122","2019-07-09 12:44:03-03","F","FMNH-SEEDPLANTS","V0433926F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"P. Dusén","1909","2","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0433926F","V0433926F_01","Spermatophyta","Monocotyledoneae",NA,"7668",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"123","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433830F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"Ll. Williams","1929","12","10","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433830F","V0433830F_01","Spermatophyta","Monocotyledoneae",NA,"6005",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"124","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433831F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"C. Schunke","1924","1",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433831F","V0433831F_01","Spermatophyta","Monocotyledoneae",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"125","2019-07-09 12:42:41-03","F","FMNH-SEEDPLANTS","V0433832F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"J. F. Macbride","1923","4","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0433832F","V0433832F_01","Spermatophyta","Monocotyledoneae",NA,"3392",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"126","2019-07-09 12:44:03-03","F","FMNH-SEEDPLANTS","V0433926F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii",NA,NA,NA,NA,NA,"P. Dusén","1909","2","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0433926F","V0433926F_01","Spermatophyta","Monocotyledoneae",NA,"7668",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"127","2020-04-21 17:34:07-03","F","FMNH-SEEDPLANTS","V0361242F","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","ovatilabia","Microstylis ovatilabia",NA,NA,NA,NA,NA,"P. Dusén","1910","4","19","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0361242F",NA,"Spermatophyta","Monocotyledoneae",NA,"9780",NA,NA,NA,NA,"South America",NA,"Isotype",NA,NA,NA
"128","2021-03-04 15:42:06-03","IF","SPSF","02104","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","parthonis","Microstylis parthonis",NA,NA,NA,NA,NA,"D.Bento Pickel","1945","04","25","Brasil","SP","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Liliopsida","Orchidales",NA,"Fazenda Paratei","28666","COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,NA,NA
"129","2014-10-09 13:58:29-03","UHH","HBG","506869","S","Plantae","Orchidaceae","Microstylis","ovatilabia","Microstylis ovatilabia","Schltr.","HBG-formal name entry","2009","06","09","Dusén, P.","1910","04","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"HBG506869","HBG506869",NA,NA,NA,"9780","Paraná, Jaguariahyva, in silvula ad terram",NA,"ex Herb. Kränzlin NEOTROP<br>Herbarium Hamburgense evacuated and inaccessible 1943-1992",NA,"South America",NA,"Isotype",NA,NA,NA
"130","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Venezuela","Aragua","Colonia Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1427?","prope coloniam Tovar",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"131","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Purdie, W",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in Nova-Granata ad Cholino prope Rio de Huca",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"132","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Kuntze, CEO",NA,NA,NA,"Venezuela","Caracas","Caracas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","ad Silla de Caracas",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"133","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Oersted, AS",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in Nicaragua",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"134","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"364","ad Serra dos Orgâos prope Therezopolis","38539","Floret Decembri-Augusto","auto","Southern America",NA,NA,NA,NA,NA
"135","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","ad Serra d'Estrella prope Corvo Socco",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"136","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","in arenosis sylvis maritimis Restinga dictis prov. Rio de Janeiro",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"137","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in locis petrosis umbrosis ad Santarem prov. Pará",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"138","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8033","in sylvulis ad Sâo-Christovâo","57442","Floret Decembri-Augusto","auto","Southern America",NA,NA,NA,NA,NA
"139","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in sylvis ad Lagoa Santa","12338","Floret Decembri-Augusto","auto","Southern America",NA,NA,NA,NA,NA
"140","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","ad Serra dos Orgâos prope Therezopolis","38539","Floret Decembri-Augusto","auto","Southern America",NA,NA,NA,NA,NA
"141","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in sylvis ad Botafogo et ad Corcovado","57442","Floret Decembri-Augusto","auto","Southern America",NA,NA,NA,NA,NA
"142","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Wendland, H",NA,NA,NA,"Costa Rica",NA,"San José",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in Costa-Rica prope San José",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"143","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Wendland, H",NA,NA,NA,"Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Var. Beta in Costa-Rica ad Azari.",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"144","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","parthoni","Microstylis parthoni","(C.Morren) Rchb.f.",NA,NA,NA,NA,"Moritzi, A",NA,NA,NA,"Venezuela","Caracas","Caracas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Etiam in Venezuelae prov. Caracas ad la Guayra",NA,"Floret Decembri-Augusto",NA,"Southern America",NA,NA,NA,NA,NA
"145","2021-02-08 12:52:18-03","UFRGS","ICN","098836","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Rocha, FS","2002","07","17","Rossoni, MG","1990","05","25","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00040380",NA,"Monocotyledon",NA,NA,"444","Balneário Rondinha Velha","15157","Orquídea de flores com pétalas esverdeadas.; Terrestre","auto","América do Sul",NA,NA,NA,NA,NA
"146","2021-02-08 12:52:18-03","UFRGS","ICN","128856","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Colla, FB","2012","12","11","Kinupp, VF; Florísitco 2002-2, Alunos Inv","2003","08","02","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"ICN00040400",NA,"Monocotyledon",NA,NA,"2653","Fazenda XaFri Boqueirão","62084","Foram feitos estrias nos pseudobulbos no processo de herborização para secagem.; Erva terrícola de folhas lustrosas; flores verdes com frutos começando a se desenvolver; pseudobulbos levemente sulcados coberto por brácteas paleáceas.","auto","América do Sul",NA,NA,NA,NA,NA
"147","2021-02-08 12:52:18-03","UFRGS","ICN","110814","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Colla, FB","2012","12","11","Nunes, VF","1994","04","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040383",NA,"Monocotyledon",NA,NA,"1403","Cerro do Poeta, Fazenda São Maximiano- Passo de Petim (BR-116)- Propriedade do Sr. Nelson Ivo Matzembacher","28343","Flores esverdeadas.; Interior da mata, crescendo entre folhas secas e em decomposição","auto","América do Sul",NA,NA,NA,NA,NA
"148","2021-02-08 12:52:18-03","UFRGS","ICN","033353","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Waechter, JL",NA,NA,NA,"Citadini, V;; et al.","1976","08","13","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00040375",NA,"Monocotyledon",NA,NA,"191","Fazenda São Maximiano","28343","Terrícola.","auto","América do Sul",NA,NA,NA,NA,NA
"149","2021-02-08 12:52:18-03","UFRGS","ICN","015144","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Canísio, P",NA,NA,NA,"Dutra, J","1932","05","22","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040501",NA,"Monocotyledon",NA,NA,"1144",NA,"29946","Flores viridis.","auto","América do Sul",NA,NA,NA,NA,NA
"150","2021-02-08 12:52:18-03","UFRGS","ICN","001321","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Vianna, E",NA,NA,NA,"Schultz, AR","1956","06","21","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040391",NA,"Monocotyledon",NA,NA,"1321","Bairro Belém Velho","29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA
"151","2021-02-08 12:52:18-03","UFRGS","ICN","000905","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Cordeiro, M",NA,NA,NA,"Schultz, AR",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040396",NA,"Monocotyledon",NA,NA,"905","Bairro Ponta Grossa","29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA
"152","2021-02-08 12:52:18-03","UFRGS","ICN","190170","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Singer, R",NA,NA,NA,"Silva Filho, PJS","2011","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040390",NA,"Monocotyledon",NA,NA,"1497","em frente ao Campus do Vale consultoria","29946","Terrícola com frutos esverdeados.; Interior de mata.","auto","América do Sul",NA,NA,NA,NA,NA
"153","2021-02-08 12:52:18-03","UFRGS","ICN","162647","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2009","09","29","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00040387",NA,"Monocotyledon",NA,NA,"555","UFRGS Campus do Vale","29946","terrícola, interior de mata higrófila","auto","América do Sul",NA,NA,NA,NA,NA
"154","2021-02-08 12:52:18-03","UFRGS","ICN","014988","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Pabst, G","1973",NA,NA,"Kley, U",NA,NA,NA,"Brasil","RS","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"ICN00040398",NA,"Monocotyledon",NA,NA,NA,NA,"22252","Coleção Dutra 988","auto","América do Sul",NA,NA,NA,NA,NA
"155","2021-02-08 12:52:18-03","UFRGS","ICN","161649","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Colla, FB","2012","12","11","Záchia, RA","2004","09","16","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"ICN00040384",NA,"Monocotyledon",NA,NA,"5766","PARNA - L. Peixe FA Boiadeiro","26882","floresta de restinga turfosa","auto","América do Sul",NA,NA,NA,NA,NA
"156","2021-02-08 12:52:18-03","UFRGS","ICN","040939","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Colla, FB","2012","12","11","Waechter, JL","1978","03","31","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040376",NA,"Monocotyledon",NA,NA,"776","Faxinal","20837","Epifítica entre 1,5-2,0 m de altura, formando uma mancha de vários indivíduos sobre acúmulo de húmus. Flores verdes.; Interior de floresta de solo encharcado","auto","América do Sul",NA,NA,NA,NA,NA
"157","2021-02-08 12:52:18-03","UFRGS","ICN","033853","S","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Waechter, JL","1977","07","26","Waechter, JL","1977","04","15","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00040393",NA,"Monocotyledon",NA,NA,"504","Faxinal (mato do Sr. Clemente)","20837","Ereta; de flores esverdeadas.; Terrestre.","auto","América do Sul",NA,NA,NA,NA,NA
