"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"251","2008-05-27 22:02:00-03","MO","MOBOT","1284450","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Elsa M. Zardini|Isabelino Chaparro","1998","6","11","South America","Paraguay",NA,NA,NA,NA,"Zardini 48634",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.",NA,"(O. Berg) Mattos","N. Snow (GREE)","Canindeyú","-55.47916","-23.99444",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1143","4"
"252","2015-05-07 07:12:00-03","MO","MOBOT","1410724","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Elsa M. Zardini|S. Ramírez B.","1999","9","24","South America","Paraguay",NA,NA,NA,NA,"Zardini 51441",NA,NA,NA,"Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Aguará-Ñú-Horqueta Mi. On red sandy soil.",NA,"(O. Berg) Mattos","C. Proenca (UB)","Canindeyú","-55.285","-24.1597222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1179","4"
"253","2015-07-06 15:34:00-03","MO","MOBOT","1419554","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Elsa M. Zardini|Pedro Báez","1999","11","13","South America","Paraguay",NA,NA,NA,NA,"Zardini 52733",NA,NA,NA,"National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.",NA,"(O. Berg) Mattos","C. Proenca (UB)","Amambay","-56.0269445","-22.6316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1190","4"
"254","2009-10-14 13:50:00-03","MO","MOBOT","1846160","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Leslie R. Landrum","1995","11","18","South America","Paraguay",NA,NA,NA,NA,"Landrum 8846",NA,NA,NA,"Ygatimi. Reserva Nacional del bosque Mbaracayú, Valinotti cué. Limit grassland and cerrado in E side of Reserva. Grassland to cerrado shrubby vegetation",NA,"(O. Berg) Mattos","Landrum, L.R.","Canindeyú","-55.66666","-24.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2012-04-20 05:09:00-03","MO","MOBOT","2517068","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Aurelio Schinini|Guillermo Caballero M.","1995","10","9","South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 29945",NA,NA,NA,"Campo Limpio, camino a Itaquyry",NA,"(O. Berg) Mattos","Landrum, L. R., //","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2010-04-13 14:20:00-03","MO","MOBOT","3182984","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","1982",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Fernández Casas 7508",NA,NA,NA,"Cerca y al Sur de Yhú, no lejos de la desviación a San Joaquín, en cerrado, suelo arenoso.",NA,"(O. Berg) Mattos","M. Sobral","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","3183028","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Luciano Bernardi","1978","11","1","South America","Paraguay",NA,NA,NA,NA,"Bernardi 18305",NA,NA,NA,"In fruticeto circa Ypé-jhu.",NA,"(O. Berg) Mattos","M. Sobral","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","3183212","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","LANDRUM","1995","11","18","South America","Paraguay",NA,NA,NA,NA,"LANDRUM 8848",NA,NA,NA,"Ygatimí, Reserva Natural del Bosque Mbaracayú, Valinotti Cue, limit of grassland and cerrado in E side of Reserva. Grassland to cerrado shrubby vegetation.",NA,"(O. Berg) Mattos",NA,"Canindeyú","-55.66666","-24.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","3403582","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gert G. Hatschbach","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 57068",NA,NA,NA,"Aeroporto, arredores (mun Campo Mourao)",NA,"(O. Berg) Mattos",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","3182768","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Mirtha Ortiz","1988","12","4","South America","Paraguay",NA,NA,NA,NA,"Ortiz 977",NA,NA,NA,"Cerce a orillas del bosque. Tavai",NA,"(O. Berg) Mattos","M.L. Kawasaki","Caazapá","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-01-17 04:33:00-03","MO","MOBOT","100780446","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Luis Valenzuela G.|Carlos Mogollón|Gerry Shareva M.|Jaime Flores|Eduardo Cruz Ortíz|J. Lopez|E. Mateo","2013","4","17","South America","Peru",NA,NA,NA,NA,"Valenzuela Gamarra 23089",NA,NA,NA,"Distrito Palcazú. Iscozacín. Anexo Santa María - Reserva Comunal Yanesha.",NA,"(Barb. Rodr.) Landrum","L. Valenzuela. (HOXA)","Pasco","-75.0844444","-10.3938889","bullata","Oxapampa","595.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","2"
"262","2016-03-08 11:18:00-03","MO","MOBOT","1073453","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Leongino Guerrero","1996","1","18","South America","Paraguay",NA,NA,NA,NA,"Zardini 44371",NA,NA,NA,"Yaguareté Forest (Sustainable Forest Systems Site). On red sandy soil with isolated trees.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","San Pedro","-56.0952777","-23.8044444","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1044","4"
"263","2016-03-08 11:18:00-03","MO","MOBOT","1073460","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Leongino Guerrero","1996","1","18","South America","Paraguay",NA,NA,NA,NA,"Zardini 44377",NA,NA,NA,"Yaguareté Forest (Sustainable Forest Systems Site). On red sandy soil with isolated trees.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","San Pedro","-56.0952777","-23.8044444","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1044","4"
"264","2008-05-27 22:02:00-03","MO","MOBOT","1164253","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|S. Zavala","1996","10","30","South America","Paraguay",NA,NA,NA,NA,"Zardini 45593",NA,NA,NA,"Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","San Pedro","-56.21138","-23.79611","bullata",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1078","4"
"265","2008-05-27 22:02:00-03","MO","MOBOT","1265192","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Leongino Guerrero","1998","1","15","South America","Paraguay",NA,NA,NA,NA,"Zardini 48048",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado forest and cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.285","-24.16027","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1129","4"
"266","2008-05-27 22:02:00-03","MO","MOBOT","1283205","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Leongino Guerrero","1998","3","12","South America","Paraguay",NA,NA,NA,NA,"Zardini 48331",NA,NA,NA,"Yaguarete Forest (Sustainable Forest Systems site) around aserradero. Cerrado scrub and cerrado forest. Same spot as Zardini #43575-43673 (August) #44256-44307 (January), #45567-45640 (October) and #46791-46903 (May); collecting area: around two hectares.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","San Pedro","-56.21138","-23.79611","bullata",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135","4"
"267","2008-05-27 22:02:00-03","MO","MOBOT","1307282","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Isabelino Chaparro","1998","10","29","South America","Paraguay",NA,NA,NA,NA,"Zardini 49256",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.43805","-24.13027","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1157","4"
"268","2008-05-27 22:02:00-03","MO","MOBOT","1307290","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Isabelino Chaparro","1998","10","29","South America","Paraguay",NA,NA,NA,NA,"Zardini 49264",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.43805","-24.13027","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1157","4"
"269","2008-05-27 22:02:00-03","MO","MOBOT","1307665","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Isabelino Chaparro","1998","10","29","South America","Paraguay",NA,NA,NA,NA,"Zardini 49267",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.43805","-24.13027","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1157","4"
"270","2008-05-27 22:02:00-03","MO","MOBOT","1313119","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Isabelino Chaparro","1998","10","31","South America","Paraguay",NA,NA,NA,NA,"Zardini 49541",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.47888","-23.99416","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1159","4"
"271","2008-05-27 22:02:00-03","MO","MOBOT","1324980","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Isabelino Chaparro","1998","10","31","South America","Paraguay",NA,NA,NA,NA,"Zardini 49440",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.47888","-23.99416","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1159","4"
"272","2019-04-25 09:47:00-03","MO","MOBOT","1409565","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|S. Ramírez B.","1999","9","23","South America","Paraguay",NA,NA,NA,NA,"Zardini 51278",NA,NA,NA,"Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.28","-24.1836111","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1178","4"
"273","2008-05-27 22:02:00-03","MO","MOBOT","1411768","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|S. Ramírez B.","1999","9","25","South America","Paraguay",NA,NA,NA,NA,"Zardini 51530",NA,NA,NA,"Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Ñandurokai. Cerrado scrub and cerrado forest on red sandy soil.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Canindeyú","-55.47972","-23.99972","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1180","4"
"274","2008-05-27 22:02:00-03","MO","MOBOT","1418710","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Pedro Báez","1999","11","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 52325",NA,NA,NA,"National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Amambay","-56.32166","-22.66416","bullata",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1186","4"
"275","2008-05-27 22:02:00-03","MO","MOBOT","1418731","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Pedro Báez","1999","11","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 52346",NA,NA,NA,"National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Amambay","-56.32166","-22.66416","bullata",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1186","4"
"276","2015-07-06 15:33:00-03","MO","MOBOT","1419501","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|Pedro Báez","1999","11","13","South America","Paraguay",NA,NA,NA,NA,"Zardini 52695",NA,NA,NA,"National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum (ASU)","Amambay","-56.0269445","-22.6316667","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1190","4"
"277","2009-07-09 17:05:00-03","MO","MOBOT","2482481","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Gert G. Hatschbach","1973","10","20","South America","Brazil",NA,NA,NA,NA,"Hatschbach 32982",NA,NA,NA,"Campo Mourão. Aeroporto",NA,"(Barb. Rodr.) Landrum",NA,"Paraná",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-12-14 21:23:00-02","MO","MOBOT","2517083","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Belén Jiménez","1996","10","21","South America","Paraguay",NA,NA,NA,NA,"Jiménez 1678",NA,NA,NA,"Reserva Natural del Bosque Mbaracayú. Lagunita, sendero a Arroyo Moroti. Pastizal con vegetacion arbustiva.",NA,"(Barb. Rodr.) Landrum",NA,"Canindeyú","-55.41666","-24.08333","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2014-09-24 13:22:00-03","MO","MOBOT","307480","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","20","South America","Paraguay",NA,NA,NA,NA,"Solomon 7104",NA,NA,NA,"Parque Nacional Cerro Corá. Open campos, south side of Cerro Tujá-og.",NA,"(Barb. Rodr.) Landrum","B.K. Holst (MO)","Amambay","-56.05","-22.65","bullata",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"278","3"
"280","2008-05-27 22:02:00-03","MO","MOBOT","307621","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|C. Velázquez","1990","11","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 23772",NA,NA,NA,"Arroyo Yuquyry. Gallery forest.",NA,"(Barb. Rodr.) Landrum","B.K. Holst (MO)","Caaguazú","-55.91666","-25.25","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"455","4"
"281","2018-03-27 11:03:00-03","MO","MOBOT","307665","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|R. Velázquez","1991","1","12","South America","Paraguay",NA,NA,NA,NA,"Zardini 25847",NA,NA,NA,"Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.",NA,"(Barb. Rodr.) Landrum","B. Holst (MO)","Caaguazú","-55.9166667","-25.2166667","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"522","4"
"282","2008-05-27 22:02:00-03","MO","MOBOT","309006","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","William J. Hahn","1982","12","13","South America","Paraguay",NA,NA,NA,NA,"Hahn 823",NA,NA,NA,"7 km S of Yhu. Open cerrado vegetation w/occasional patches of low forest to 8 m tall. Some grazing by cattle but largely undisturbed. Soil loose, sandy, red in color; Butia, Gochnatia, Erythoxylon, Fagara, Schinus, dominants.",NA,"(Barb. Rodr.) Landrum","B.K. Holst (MO)","Caaguazú","-55.91666","-25.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-9","21"
"283","2008-05-27 22:02:00-03","MO","MOBOT","309509","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini","1988","10","30","South America","Paraguay",NA,NA,NA,NA,"Zardini 7804",NA,NA,NA,"Tavaí. Three kms S of Destacamento, on road to Constancio Trociuk Ranch. On campos.",NA,"(Barb. Rodr.) Landrum","B.K. Holst (MO)","Caazapá","-55.45","-26.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-108","6"
"284","2009-12-04 16:44:00-02","MO","MOBOT","3182439","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Gert G. Hatschbach|Maria M. Hatschbach|Armando C. Cervi","1988","10","25","South America","Brazil",NA,NA,NA,NA,"Hatschbach 52621",NA,NA,NA,"Rod. BR-267, 20 km O de Maracaju. Campo limpo, seco.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum","Mato Grosso do Sul",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2009-11-20 06:16:00-02","MO","MOBOT","3182662","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Gert G. Hatschbach|R. Kummrow","1984","10","14","South America","Brazil",NA,NA,NA,NA,"Hatschbach 48473",NA,NA,NA,"Cel. Sapucaia, Area Militar (mun. Amambai). Campo limpo.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum","Mato Grosso do Sul",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3182803","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 2463",NA,NA,NA,"Tavai, Bosque de Trosiuk.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2009-12-23 05:58:00-02","MO","MOBOT","3182863","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Keiichi Mizoguchi|Tadashi Sano","1979","10","19","South America","Paraguay",NA,NA,NA,NA,"Mizoguchi 1149",NA,NA,NA,"Pedro Juan Caballero.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Amambay",NA,NA,"bullata",NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2014-11-20 05:44:00-02","MO","MOBOT","3182948","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Belén Jiménez|Griselda Marín O.","1996","10","8","South America","Paraguay",NA,NA,NA,NA,"Jiménez 1579",NA,NA,NA,"Aguara Ñu, bosque de vochisáceas 72900/28200, Vegetación de cerrado, bosque de vochysiaceae.",NA,"(Barb. Rodr.) Landrum","B. Jiménez","Canindeyú",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2009-09-03 17:37:00-03","MO","MOBOT","3183000","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","1975","2","6","South America","Brazil",NA,NA,NA,NA,"Hatschbach 35910",NA,NA,NA,"Rio Sta. Luzia (mun. Rio Brilhante) Mato Grosso.",NA,"(Barb. Rodr.) Landrum","B. Holst",NA,NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","3183068","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 2493",NA,NA,NA,"Tavai. 26100' 26100'S, 557700' 557700'W. En el campo, suelo modificado.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3183182","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 2443",NA,NA,NA,"En el campo cercano al bosque de Trosiuk. Suelo modificado.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2009-10-14 20:08:00-03","MO","MOBOT","3183230","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Rosa Degen","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Degen 1000",NA,NA,NA,"Tavai, detras del campo, suelo modificado.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2009-08-24 12:06:00-03","MO","MOBOT","3183416","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Itaipú Binacional","1979","2","14","South America","Paraguay",NA,NA,NA,NA,"Itaipú Binacional 156",NA,NA,NA,"Rva. Tatí Yupí. Sabana - campo alto.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Alto Paraná",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","3184411","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 2516",NA,NA,NA,"Tavai. 26100' 26100'S, 557700, 557700'W. En el campo, suelo modificado.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2009-10-14 20:08:00-03","MO","MOBOT","3185068","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Rosa Degen","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Degen 877",NA,NA,NA,"Tavai, Bosque cercano al hospital. En el bosque.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2009-10-14 20:08:00-03","MO","MOBOT","3185326","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Rosa Degen","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Degen 850",NA,NA,NA,"Tavai, camino al pueblo. Suelo modificado, orillas del camino.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá",NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2009-09-03 17:37:00-03","MO","MOBOT","3185462","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","1975","2","6","South America","Brazil",NA,NA,NA,NA,"Hatschbach 35910",NA,NA,NA,"Rio Sta. Luzia (mun. Rio Brilhante) Mato Grosso.",NA,"(Barb. Rodr.) Landrum","L.R. Landrum",NA,NA,NA,"bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","310799","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Elsa M. Zardini|et al.","1988","1","6","South America","Paraguay",NA,NA,NA,NA,"Zardini 4112",NA,NA,NA,"Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.",NA,"(Barb. Rodr.) Landrum","B.K. Holst (MO)","Amambay","-57.96666","-22.41666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","3"
