"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"96","2010-10-07 15:18:00-03","MO","MOBOT","3056290","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A. Robyns","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17301","1966","6","17","South America","Brazil",NA,"Cerrado and campo margin, lower slopoes of Serro Azul, ca. 75 km S. of Xavantina, Mato Grosso.",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3056460","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A. Robyns","Howard S. Irwin","Irwin 15705","1966","5","8","South America","Brazil",NA,"Gallery Forest, Rio Contagem, 35 km. N. of Brasilia.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-08-10 05:49:00-03","MO","MOBOT","3056595","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A. Robyns","Amaro Macedo","Macedo 2491","1950",NA,NA,"South America","Brazil","Minas Gerais","Pameira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","3056891","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns",NA,"Howard S. Irwin","Irwin 17301","1966","6","17","South America","Brazil",NA,"Cerrado and campo margin, lower sloes of Serra Azul S. of Xavantina, Mato Grosso.",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-08-10 05:49:00-03","MO","MOBOT","3057314","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A. Robyns","Amaro Macedo","Macedo 2491","1950","4","28","South America","Brazil","Minas Gerais","Ituiutabe, Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2012-11-27 11:03:00-02","MO","MOBOT","3057419","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","J.G. Sobrinho","Robert R. Brooks","Brooks 671","1990","6","26","South America","Brazil","Goiás","Barro Alto. 11-12 km from town on road running SW through area of serpentinized periodotite.","-48.9166667","-14.8833333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2015-08-10 05:49:00-03","MO","MOBOT","3057612","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A. Robyns","Amaro Macedo","Macedo 2434","1950",NA,NA,"South America","Brazil","Minas Gerais","Requena Arvore de encosta da Sena. Brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","33818","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Almeida Neto, A. & Ranga, N. T.","243.0","2008","09","20","America do Sul","Brasil","São Paulo","Fazenda Boa Vista","-49.50027778","-20.28833333",NA,NA,NA,"Árvore, P-B 26, I-452. Biota",NA,NA,"Palestina (P5)",NA,NA,NA,NA,"-49.50027778","-20.28833333","Magnoliopsida",NA,NA,NA,NA,NA,NA
"104","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","33817","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Almeida Neto, A. & Ranga, N. T.","244.0","2008","01","12","America do Sul","Brasil","São Paulo","Fazenda São João","-50.43388889","-20.00361111",NA,NA,NA,"Árvore, P-A 9, I-100. Biota",NA,NA,"Turmalina (P4)",NA,NA,NA,NA,"-50.43388889","-20.00361111","Magnoliopsida",NA,NA,NA,NA,NA,NA
"105","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","33814","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Almeida Neto, A. & Ranga, N. T.","245.0","2008","10","16","America do Sul","Brasil","São Paulo","Fazenda Boa Vista","-49.50027778","-20.28833333",NA,NA,NA,"Árvore, P-D 62, I-1066. Biota",NA,NA,"Palestina (P5)",NA,NA,NA,NA,"-49.50027778","-20.28833333","Magnoliopsida",NA,NA,NA,NA,NA,NA
"106","2020-08-13 16:59:55-03","UNESP-IBILCE","SJRP","26565","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","Dr João Semir","F. Tomasetto",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore 9m decídua, flores brancas;",NA,NA,"Paulo de Faria",NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"107","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","29059","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Fernandes, A.C.",NA,"2006","07",NA,"América do Sul","Brasil","São Paulo","Área da Empresa Quiri Ruber, Sítio Estrela Dalva","-50.0299987792969","-20.6900005340576",NA,NA,NA,NA,NA,NA,"Nhandeara",NA,NA,"20767","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:05:41-03","INPA","INPA","121028","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG de","Ferreira, CAC","4655","1984","06","19","Southern America","Brasil","Rondônia","BR364, Rodovia Cuiaba-Porto Velho, km 188., Rodovia Cuiabá-Porto Velho, BR 364, Km 188.","-62.033333","-11.2",NA,NA,NA,NA,"INPA0121028","INPA0121028 INPA0121028_e","Pimenta Bueno","2015","12",NA,NA,"-62.033333","-11.2",NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:05:41-03","INPA","INPA","174377","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG de","Gribel, R","4","1993","04","25","Southern America","Brasil","Distrito Federal","Reserva Biológica do IBGE. Borda da mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0174377","INPA0174377 INPA0174377_e","Brasília","2015","12","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:05:41-03","INPA","INPA","174379","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Gribel, R","6",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Campo margeando mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0174379","INPA0174379 INPA0174379_e","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:05:41-03","INPA","INPA","139815","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG de","Alves, MA","166","1983","06","14","Southern America","Brasil","Distrito Federal","Estação Florestal Cabeça de Veado. Ca. de 20km a SE de Brasília.","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,"INPA0139815","INPA0139815 INPA0139815_e","Brasília","2015","12","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 09:05:41-03","INPA","INPA","139859","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Equipe do Jardim Botânico de Brasília","418","1985","05","13","Southern America","Brasil","Distrito Federal","Estação Florestal Cabeça de Veado. Ca. de 20km a SE de Brasília. Área do atual Jardim Botânico. Córrego Cabeça do Veado.","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,"INPA0139859","INPA0139859 INPA0139859_e","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 09:05:41-03","INPA","INPA","174378","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Gribel, R","5","1993","05","02","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, borda da mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0174378","INPA0174378 INPA0174378_e","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-08-31 09:05:41-03","INPA","INPA","174376","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG de","Gribel, R","3","1993","04","25","Southern America","Brasil","Distrito Federal","Reserva Biológica do IBGE. Borda da mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0174376","INPA0174376 INPA0174376_e","Brasília","2015","12","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-11-24 14:11:25-02","UFLA","ESAL","13323","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Camargos","-44.6577987670898","-21.2980995178223",NA,NA,NA,"árvore; 6.0; ;; cerrado",NA,NA,"Itutinga",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-11-24 14:11:25-02","UFLA","ESAL","20940","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Ary T. O. Filho","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campestrinho","-46.5691986083984","-22.0680999755859","1","1",NA,"; 6, m; ;",NA,NA,"Andradas",NA,NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-11-24 14:11:25-02","UFLA","ESAL","22097","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campestrinho","-46.5691986083984","-22.0680999755859","1","1",NA,"; 5, m; ;",NA,NA,"Andradas",NA,NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-12-19 11:17:50-03","UFG","UFG","5430","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns",NA,"J.A. Rizzo; A. Barbosa","5041","1970","04","18",NA,"Brasil","Goiás",NA,"-49.426399230957","-16.4960994720459",NA,NA,NA,NA,"UFG0005430","UFG0005430","Goianira",NA,NA,"19902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-12-19 11:17:50-03","UFG","UFG","28759","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Machado, J.W.B.","Machado, J.W.B.; Santos, A.A. & Andahur, J.P.","331","1999","02","05",NA,"Brasil","Goiás","Fragmento 1, fazenda São Domingos, próximo do final da linha N. Mata semidecídua antropizada. Terra roxa estruturada.","-46.3182983398438","-13.3983001708984",NA,NA,NA,"Árvore de 18m de altura, fuste com estrias longitudinais; DAP 53,2cm, botões florais. Abundante no local.","UFG0028759",NA,"São Domingos","1999","02","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-12-19 11:17:50-03","UFG","UFG","17908","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Dias, C.M.","Dias, C.M.; Zerbini, G.J.; Martins, R.C. & Proença, C.","02","1995","07","17",NA,"Brasil","Goiás","Reserva da Serra da Canabrava, Reserva da Serra da Canabrava, próximo ao rio Bonito. Galeria e cerrado denso.","-48.233333","-13.55",NA,NA,NA,"Arbusto cerca de 0,5m. Fruto verde e frutos imaturos.",NA,NA,"Minaçu","1995","07",NA,NA,"-48.233333","-13.55",NA,"17",NA,NA,NA,NA,NA
"121","2019-12-19 11:17:50-03","UFG","UFG","28428","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Ferreira, H.D.","Rizzo, J.A.; et al.","13206","2005","05","20",NA,"Brasil","Goiás","Próximo ao rio São Marcos, floresta de encosta.","-47.702528","-18.041611",NA,NA,NA,"Árvore cerca de 12m de altura, com flores e estames alvos e numerosos, folíolos pilosos (7).",NA,NA,"Catalão","2005","05",NA,NA,"-47.702528","-18.041611",NA,"20",NA,NA,NA,NA,NA
"122","2019-12-19 11:17:50-03","UFG","UFG","28445","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Ferreira, H.D.","Rizzo, J.A.; et al.","13223","2005","05","21",NA,"Brasil","Goiás","Fazenda do Chapéu. Cerradão.","-48.133611","-18.006111",NA,NA,NA,"Árvore cerca de 10m de altura, com botões florais amarronzados, com glândulas vermelhas. Tronco com rajas esverdeadas.",NA,NA,"Goiandira","2005","05",NA,NA,"-48.133611","-18.006111",NA,"21",NA,NA,NA,NA,NA
"123","2014-09-09 14:08:41-03","UNIVILLE","JOIW","5","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","R.J.F. Garcia","G.C.T.Ceccantini","2858","2006","06","26",NA,"Brasil","MG","Fazenda Castelo de Jagoara, borda da mata","-43.987556","-19.473278","672","672",NA,"Árvore, h=13m., CAP=230 cm. Flores com androceu branco, cálice verde piloso dourado, corola carnosa branca no interior e amarela a marrom externamente. Madeira de galho coletada a 3m alt",NA,NA,"Matozinhos",NA,NA,NA,NA,"43º59'15,2'' W","19º28'23,8'' S",NA,NA,NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2598204","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15705","1966","5","8","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"900",NA,NA,NA,"US01226878","US01226878_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2055623","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"A. Macedo","2434",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01226873","US01226873_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2268908","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"E. Y. Dawson","15235","1956","6","8","South America - Neotropics","Brazil","Bahia","Region of the southern Serra Dourada","-48.83","-13.75",NA,NA,NA,NA,"US01226879","US01226879_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2598205","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15705","1966","5","8","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"900",NA,NA,NA,"US01226877","US01226877_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2953047","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","1400","1979","5","5","South America - Neotropics","Brazil","Tocantins","Rio Taboca",NA,NA,NA,NA,NA,NA,"US01226876","US01226876_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2427720","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"F. C. Hoehne & A. Gehrt","s.n.","1936","8","6","South America - Neotropics","Brazil","Mato Grosso","Campo Grande",NA,NA,NA,NA,NA,NA,"US01226874","US01226874_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2598203","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17301","1966","6","17","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,"525",NA,NA,NA,"US01226875","US01226875_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2268909","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"E. Y. Dawson","15235","1956","5",NA,"South America - Neotropics","Brazil","Bahia","Region of the southern Serra Dourada","-48.83","-13.75",NA,NA,NA,NA,"US01226880","US01226880_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2055622","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"S. Waih","2434","1950","6","27","South America - Neotropics","Brazil","Minas Gerais","F. Vicente",NA,NA,NA,NA,NA,NA,"US01226882","US01226882_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2268907","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"E. Y. Dawson","15235","1956","5",NA,"South America - Neotropics","Brazil","Goiás","Region of the southern Serra Dourada","-48.83","-13.75",NA,NA,NA,NA,"US01226881","US01226881_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"134","2020-09-02 16:32:46-03","Cenargen","CEN","58049","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","Sebastião Pinheiro Cordovil da Silva","627","1997","06","19",NA,"Brasil","GO","Rio Tocantins, próximo à ponte Uruaçu - Niquelândia, área a ser inundada pelo reservatório.","-49.004722","-14.564166",NA,NA,"Exsicatas","Cálice verde-castanho externamente e branca interna. Estames brancos. Pétalas brancas.","CEN00058049","CEN00058049","URUACU","2015","12",NA,NA,"-49.004722","-14.564166",NA,NA,NA,NA,NA,"3",NA
"135","2020-09-02 16:32:46-03","Cenargen","CEN","114389","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","E. B. A. Dias","Gabriel Allegretti IFN","18","2018","05","09",NA,"Brasil","GO","Conglomerado: GO-568. Subunidade 1, subparcela 2, indivíduo 5.","50.22","16.92",NA,NA,"Exsicatas","Inventário Florestal Nacional (IFN) . Árvore com dimensões 4m de altura, 27,7cm de DAP, base dilatada. Fuste da casca externa cinza/verde, interna vermelha , fina, lisa, desprendimento indeiscente, odor no corte aromático.","CEN00114389",NA,"JANDAIA","2018","07",NA,NA,"50.22","16.92",NA,NA,NA,NA,NA,"3",NA
"136","2020-09-02 16:32:46-03","Cenargen","CEN","17261","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. de Carvalho-Sobrinho","Bruno Machado Teles Walter","1489","1992","06","08",NA,"Brasil","GO","Fazenda Serra Negra (niqueltocantins). Base da serra negra; próximo ao portão de acesso a fazenda.",NA,"-15.1","440","440","Exsicatas","Botões florais acastanhados. Estames brancos. Formigas associadas à espécie fazem galerias dentro dos ramos da arvore. Espécie em plena floração. Bacia de inundação da UHE Serra da Mesa.","CEN00017261","CEN00017261","NIQUELANDIA","2011","05",NA,NA,"-4836667.0","-15.1",NA,NA,NA,NA,NA,"3",NA
"137","2020-09-02 16:32:46-03","Cenargen","CEN","56908","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","Anderson Cássio Sevilha","1964","2000","06","22",NA,"Brasil","GO","Fazenda São Domingos.","-46.760555","-13.637777","470","470","Exsicatas",NA,"CEN00056908","CEN00056908","SAO DOMINGOS","2015","12",NA,NA,"-46.760555","-13.637777",NA,NA,NA,NA,NA,"2",NA
"138","2020-09-02 16:32:46-03","Cenargen","CEN","61707","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","Anderson Cássio Sevilha","4525","2005","05","27",NA,"Brasil","MG","Assentamento Americana, cerrado de coleta de cagaita. Ponto 3.","-42.985555","-16.356111","919","919","Exsicatas","Botões florais marrons.","CEN00061707","CEN00061707","GRAO MOGOL","2015","12",NA,NA,"-42.985555","-16.356111",NA,NA,NA,NA,NA,"3",NA
"139","2020-09-02 16:32:46-03","Cenargen","CEN","72589","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","Bruno Machado Teles Walter","5913","2009","11","05",NA,"Brasil","TO","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.22","-13.148611","370","370","Unicata","Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072589","CEN00072589","PALMEIROPOLIS","2015","12",NA,NA,"-48.22","-13.148611",NA,NA,NA,NA,NA,"1",NA
"140","2020-09-02 16:32:46-03","Cenargen","CEN","26813","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. de Carvalho-Sobrinho","Taciana Barbosa Cavalcanti","1959","1996","06","11",NA,"Brasil","GO","Estrada de acesso ao canteiro de obras da AHE Corumbá I, 1 km após a vila residencial. Área de influência do AHE Corumbá I.","-48.625","-17.74169921875",NA,NA,"Exsicatas","Botões verdes com indumento dourado. Sépalas verdes a marrom-escuro. Pétalas marrom-esverdeadas na face abaxial, brancas tomentosas na face abaxial. Filetes e estiletes brancos, anteras bege, estigma branco-esverdeado.","CEN00026813","CEN00026813","CALDAS NOVAS","2011","05","36612","auto",NA,NA,NA,NA,NA,NA,NA,"2",NA
"141","2020-09-02 16:32:46-03","Cenargen","CEN","15591","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. de Carvalho-Sobrinho","Bruno Machado Teles Walter","926","1991","12","09",NA,"Brasil","GO","2 km da entrada sul do canteiro de obras, estrada da UHE Serra da Mesa - Colinas do Sul.","-48.0783004760742","-14.1513996124268","420","420","Exsicatas","Coletada em estado vegetativo p/ compor exsicatas quando a espécie entrar em floração. Área de influência da UHE Serra da Mesa.","CEN00015591","CEN00015591","COLINAS DO SUL","2012","03","58154","auto","-4830000.0","-1388333.0",NA,NA,NA,NA,NA,"5",NA
"142","2020-09-02 16:32:46-03","Cenargen","CEN","41893","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","José Wagner Borges Machado","331","1999","02","05",NA,"Brasil","GO","Fragmento 1, Fazenda São Domingos, próximo do final da linha N.","-46.3182983398438","-13.3983001708984",NA,NA,"Exsicatas","Fuste com estrias longitudinais; DAP 53,2 cm. Botões florais.","CEN00041893","CEN00041893","SAO DOMINGOS","2015","12","73215","auto",NA,NA,NA,NA,NA,NA,NA,"3",NA
"143","2020-09-02 16:32:46-03","Cenargen","CEN","44871","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. de Carvalho-Sobrinho","Glocimar Pereira-Silva","6315","2002","03","27",NA,"Brasil","MG","Cerca de 1 km à montante do eixo da barragem. Margem direita do Rio Arrependido.","-46.9061012268066","-16.3575000762939","810","810","Exsicatas","Área de Influência da AHE Queimado. Botões florais marrons.","CEN00044871","CEN00044871","UNAI","2012","03","97926","auto","-4727778.0","-1621194.0",NA,NA,NA,NA,NA,"5",NA
