"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","phylum","scientificNameAuthorship","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","previousCatalogNumber"
"100","2019-05-06 12:01:20-03","UFU","HUFU","16416","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2979","1997","10",NA,"Brasil","Parque Nacional da Serra da Canastra, Córrego do Bárbaro.",NA,"Terrestre, ca. 1 m. Cálice externamente verde, internamente creme, corola creme, labelo amarelo, margem vinho, coluna amarela.; Borda do capão da mata.","HUFU00035588","HUFU00035588",NA,"(Rchb.f.) Barb.Rodr.","Batista, J.A.N.","19","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto","2000","02","24",NA,NA,NA,NA,NA,NA
"101","2019-05-06 12:01:20-03","UFU","HUFU","22679","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Barbosa, A.A.A.","3182","2000","03",NA,"Brasil","Estação Ecológica do Panga, Borda da vereda 3 (sudeste), lado direito",NA,"Erva com flor amarela.; Vereda.","HUFU00030436","HUFU00030436",NA,"(Rchb.f.) Barb.Rodr.",NA,"24","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-05-06 12:01:20-03","UFU","HUFU","18370","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Amaral, A.F.","s.n.","1998","12",NA,"Brasil","Estação Ecológica do Panga, Vereda 3",NA,"Folhas e caule com nervuras paralelas bem destacadas de cor ligeiramente branca.","HUFU00030435","HUFU00030435",NA,"(Rchb.f.) Barb.Rodr.","Batista, J.A.N.","01","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","2000","02","22",NA,NA,NA,NA,NA,NA
"103","2019-05-06 12:01:20-03","UFU","HUFU","69986","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Cardoso, J.C.F.","s.n.","2014","11",NA,"Brasil","Vereda situada a 22km do centro da cidade, nas margens da estrada que leva ao Campo Florido.",NA,"Terrícola, ca. de 80cm. Sépalas creme, labelo amarelo.; Vereda.","HUFU00030432","HUFU00030432",NA,"(Rchb.f.) Barb.Rodr.",NA,"22","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-08-20 14:54:43-03","UFSC","FLOR","20123","PreservedSpecimen","Plantae","Asparagales","Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Smith, L.B.; Klein, R.M.","13627","1964","12",NA,"Brasil","3km north -west of Herciliópolis.",NA,"In bog.","FLOR0020123",NA,NA,"(Rchb.f.) Barb.Rodr.","Pabst, G.","05","Santa Catarina","Água Doce","-51.533333","-26.783333","1100","1100",NA,NA,NA,NA,NA,"51º32'W","26º47'S",NA,NA,NA,NA
"105","2020-08-20 20:37:53-03","UFSC","FLOR","4823","PreservedSpecimen","Plantae","Asparagales","Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Klein, R.M.","3505","1962","07",NA,"Brasil","Fazenda Carneiros.",NA,"erva, flor amarelo - esverdeada","FLOR0004823",NA,NA,"(Rchb.f.) Barb.Rodr.","Pabst, G.","07","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656","1100","1100","38516","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-10-09 13:58:27-03","UHH","HBG","500288","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Hatschbach, G.","32806","1973","11","South America","Brazil","Paraná, Rio Palmital (mun. Colombo), do brejo",NA,NA,"HBG500288",NA,NA,"Rodrig.","G. Pabst","01",NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"107","2014-10-09 13:58:27-03","UHH","HBG","500287","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Hatschbach, G.","32777","1973","10","South America","Brazil","Paraná, Rio Atuba (Mun. Curitiba), do brejo",NA,NA,"HBG500287",NA,NA,"Robrig.","G. Hatschbach","30",NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Gaudichaud Beaupré, C","176?",NA,NA,"Southern America","Brazil","in prov. S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Regnell, AF","264",NA,NA,"Southern America","Brazil","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Comm. Geogr.Geol. S. Paulo","1925?",NA,NA,"Southern America","Brazil","inter Campo Grande et Alto da Serra",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Tamberlik","s.n.",NA,NA,"Southern America","Brazil","in Brasilia occidentali locis accurato haud indicato",NA,"Floret Novembri ad Januarium",NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Comm. Geogr.Geol. S. Paulo","1925",NA,NA,"Southern America","Brazil","inter Campo Grande et Alto da Serra",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Sellow, F","467?",NA,NA,"Southern America","Brazil","in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Gaudichaud Beaupré, C","175?",NA,NA,"Southern America","Brazil","in prov. S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Tamberlik","s.n.",NA,NA,"Southern America","Brazil","in Brasilia occidentali locis accurato haud indicato",NA,"Floret Novembri ad Januarium",NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Riedel, L","s.n.",NA,NA,"Southern America","Brazil","in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Sellow, F","462",NA,NA,"Southern America","Brazil","prope urbem S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Gaudichaud Beaupré, C","176",NA,NA,"Southern America","Brazil","in prov. S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Weddell, HA","3030?",NA,NA,"Southern America","Brazil","in prov. Goyaz inter Goyaz et Cuyabá",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Sellow, F","467",NA,NA,"Southern America","Brazil","in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Gaudichaud Beaupré, C","175",NA,NA,"Southern America","Brazil","in prov. S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Weddell, HA","3030",NA,NA,"Southern America","Brazil","in prov. Goyaz inter Goyaz et Cuyabá",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Sellow, F","462?",NA,NA,"Southern America","Brazil","prope urbem S. Paulo",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Riedel, L","s.n.",NA,NA,"Southern America","Brazil","in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Barbosa Rodrigues, J","s.n.",NA,NA,"Southern America","Brazil","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Barbosa Rodrigues, J","s.n.",NA,NA,"Southern America","Brazil","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:11:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Regnell, AF","264?",NA,NA,"Southern America","Brazil","Habitat in paludosis prope Caldas prov. Minas Geraes",NA,NA,NA,"P03P5N0075",NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:52:13-03","UFRGS","ICN","015098","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Dutra, J","1098",NA,NA,"América do Sul","Brasil","Fazenda Caraúna",NA,NA,"ICN00038872",NA,"Monocotyledon"," (Rchb.f.) Barb.Rodr.",NA,NA,"RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:52:13-03","UFRGS","ICN","059815","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Waechter, JL","2000","1984","01","América do Sul","Brasil","Estação Ecológica do Aracuri",NA,"Herbácea palustre com flores amarelas.","ICN00038875",NA,"Monocotyledon"," (Rchb.f.) Barb.Rodr.","Waechter, JL","21","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"38649","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:52:13-03","UFRGS","ICN","015015","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Dutra, J","1015","1928","01","América do Sul","Brasil","Banhado perto de Gramado",NA,"Flores amarelas.","ICN00038873",NA,"Monocotyledon"," (Rchb.f.) Barb.Rodr.","Dutra, J",NA,"RS","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:52:13-03","UFRGS","ICN","044273","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Boechat, S","s.n.","1977",NA,"América do Sul","Brasil","Taimbezinho",NA,NA,"ICN00038874",NA,"Monocotyledon"," (Rchb.f.) Barb.Rodr.","Waechter, JL",NA,"RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:52:13-03","UFRGS","ICN","068316","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Roth, L","71","1988","03","América do Sul","Brasil","Itaimbezinho",NA,"Coletada na turfeira","ICN00038876",NA,"Monocotyledon"," (Rchb.f.) Barb.Rodr.","Waechter, JL","31","RS",NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:52:13-03","UFRGS","ICN","051518","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Stützel, T","s.n.","1981","12","América do Sul","Brasil","Vila São João",NA,NA,"ICN00038991",NA,"Monocotyledon","(Rchb. f.) Barb. Rodr.",NA,"03","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:13:03-03","IBt","SP","28749","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Kirsten, S","s.n.","1931","11",NA,"Brasil","Lageado",NA,NA,NA,NA,NA,"(Rchb.f.) Barb.Rodr.","Hoehne, FC","05","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:13:03-03","IBt","SP","37971","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Schulz, AG","583","1930","11","Southern America","Argentina","Colonia Benitez",NA,"Flor amarillo, herbácea 60-90 cm, rizoma nudoso, sim bulbos, planta escasa de campos bajos, anegadizos",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Buenos Aires","Benitez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:13:03-03","IBt","SP","40963","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Rombouts, JE","s.n.","1938","10",NA,"Brasil","Rio Sapé",NA,"Herva ereta",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"10","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:13:03-03","IBt","SP","45949","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Schulz, AG","165","1930","11",NA,"Brasil",NA,NA,"Flor amarela, brejo",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:13:03-03","IBt","SP","50485","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Rambo, B","1939","1937","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:13:03-03","IBt","SP","27128","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Regnell, AF","s.n.","1879",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,NA,"Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:13:03-03","IBt","SP","175562","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Barros, F","658","1981","11",NA,"Brasil",NA,NA,"Terrestre de terrenos brejosos, flores amarelas, lobos laterais do labelo marrons",NA,NA,NA,"(Rchb.f.) Barb.Rodr.","Barros, F","30","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto","1982","02","04",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:13:03-03","IBt","SP","69736","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Hatschbach, G","1099","1948","11",NA,"Brasil",NA,NA,"Flor amarela, labio com o apice violeta purpureo, em charco campestre, crescendo em touceiras de Eriocsulacea",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"28","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:13:03-03","IBt","SP","69711","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Hatschbach, G","1773","1950","01",NA,"Brasil","Rincão",NA,"Do brejo, flor amarela",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"22","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:13:03-03","IBt","SP","316440","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Amaral Jr, A","1224","1972","11",NA,"Brasil","Estrada que liga o aeroporto municipal à represa do rio Pardo, ca. 2 km do aeroporto",NA,NA,NA,NA,NA,"(Rchb.f.) Barb.Rodr.","Pabst, G","10","São Paulo","Botucatu","-48.439998626709","-22.8799991607666","900","900","40412","auto","1972","12","17",NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:13:03-03","IBt","SP","27125","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Edwall, G","CGG1925","1892","11",NA,"Brasil","Est. Campo Grande (S.P. Railway). Beira da estrada férrea",NA,NA,"SP009501","SP009501",NA,"(Rchb.f.) Barb.Rodr.","Barros, F","01","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1992","04","03",NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:13:03-03","IBt","SP","661","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Hoehne, FC","s.n.","1917","10",NA,"Brasil","Bairro Butantã",NA,"Flor amarela",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"03","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:13:03-03","IBt","SP","37399","S","Plantae",NA,"Orchidaceae","Cyanaeorchis","arundinae","Cyanaeorchis arundinae","Doering, D","s.n.","1936","12",NA,"Brasil",NA,NA,"Cultivada no Orchidario",NA,NA,NA,"(Rchb.f.) Barb.Rodr.",NA,"23","São Paulo","Suzano","-46.310001373291","-23.5400009155273",NA,NA,"22625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
