"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"981","2019-07-09 13:28:29-03","F","FMNH-SEEDPLANTS","V0191312F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"C. L. Cristóbal & A. Krapovickas","1765","1978","9","10","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0191312F","V0191312F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"982","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191313F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"B. Rambo","44970","1949","12","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191313F","V0191313F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"983","2019-07-09 13:28:27-03","F","FMNH-SEEDPLANTS","V0191314F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","13834","1964","12","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191314F","V0191314F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"984","2019-07-09 13:28:27-03","F","FMNH-SEEDPLANTS","V0191315F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","9654","1956","12","30","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191315F","V0191315F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"985","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191316F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"B. Rambo","44893","1949","12","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191316F","V0191316F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"986","2019-07-09 13:27:26-03","F","FMNH-SEEDPLANTS","V0191317F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. Henz","29580","1945","9","12","Brazil","Rio Grande do Sul",NA,"Montenegro",NA,NA,NA,NA,NA,NA,NA,"V0191317F","V0191317F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"987","2019-07-09 13:28:28-03","F","FMNH-SEEDPLANTS","V0191318F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","12762","1964","10","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191318F","V0191318F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"988","2019-07-09 13:24:00-03","F","FMNH-SEEDPLANTS","V0191319F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. Hassler","435",NA,"8",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191319F","V0191319F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"989","2019-07-09 13:24:00-03","F","FMNH-SEEDPLANTS","V0191320F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. Hassler","5397","1900","11",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191320F","V0191320F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"990","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191321F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. Hassler","8629","1905",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191321F","V0191321F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"991","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191322F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. Pereira","7783","1963","11","9","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191322F","V0191322F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"992","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0191323F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. L. Ekman","483","1907","11","14","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0191323F","V0191323F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"993","2019-07-09 13:27:10-03","F","FMNH-SEEDPLANTS","V0191324F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"E. L. Ekman","482","1907","12","28","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0191324F","V0191324F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"994","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191325F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"P. Jörgensen","4007","1930","1",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191325F","V0191325F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"995","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191326F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"G. Jönsson","11a","1914","3","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191326F","V0191326F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"996","2019-07-09 13:27:04-03","F","FMNH-SEEDPLANTS","V0191327F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"P. Dusén","15924","1914","11","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0191327F","V0191327F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"997","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0191328F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"P. Jörgensen","3993","1931","1",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191328F","V0191328F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"998","2019-07-09 13:24:01-03","F","FMNH-SEEDPLANTS","V0191329F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"P. Jörgensen","4007","1932","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0191329F","V0191329F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"999","2019-07-09 13:25:26-03","F","FMNH-SEEDPLANTS","V0214048F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,NA,"1043","1989","3","15","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0214048F","V0214048F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1000","2019-07-09 13:25:26-03","F","FMNH-SEEDPLANTS","V0214049F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,NA,NA,NA,NA,"A. P. Rodrigo","3686","1948","6","9","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0214049F","V0214049F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1001","2019-07-09 13:30:07-03","F","FMNH-SEEDPLANTS","V0513544F","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","5785","1980","11","20","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,"V0513544F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"5785",NA,NA,NA,NA
"1002","2020-01-27 18:24:41-03","IAC","IAC","30364","S","Plantae","Euphorbiaceae-2.Acalyphoideae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","I. Cordeiro","2014","10","25","L.C. Bernacci; M.D.N. Grecco; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & K.R. Voyceik","30364","1995","04","25","Brasil","São Paulo","São Roque","Morro Saboó e proximidades","-47.16288","-23.47502","-47.16288","-23.47502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2020-01-27 18:24:41-03","IAC","IAC","52712","S","Plantae","Euphorbiaceae-2.Acalyphoideae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","J.S. Carneiro","2006","05","31","J.S. Carneiro","607","2006","05","31","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244","-23.4194","-51.4244","-23.4194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-01-27 18:24:41-03","IAC","IAC","52778","S","Plantae","Euphorbiaceae-2.Acalyphoideae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","M.Z. Assumpção","2008","05","27","V.F. Kinupp","198","1997","01","27","Brasil","Paraná","Arapongas","Campinho, fragmento de aproximadamente 3 ha.","-51.4244","-23.4194","-51.4244","-23.4194",NA,NA,"coordenada do material: 23°19#?#33,3S, 51°27#?#42,7 W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2020-07-23 12:05:53-03","CEPLAC","CEPEC","131282","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella",NA,"R. Vilhena",NA,NA,NA,"D. F. S. Lima","6","2008","08","29","Brasil","Paraná","piraquara","Rio/Piraquara.","-49.055","-25.450278","49W3'18","25S27'1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-04-02 09:32:01-03","URICER","HPBR","2088","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","Muel. Arg.","RIGO, V.",NA,NA,NA,"PLAUMANN, F.",NA,"1944","03","19","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,NA,NA,NA,NA,"HPBR002088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1007","2019-04-02 09:32:35-03","URICER","HPBR","7475","S","Plantae","Santalaceae","Bernardia","pulchella","Bernardia pulchella","(Baill) Muell.a.",NA,NA,NA,NA,"BUTZKE,A et al.",NA,"1994","10","05","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007475",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA
"1008","2019-11-12 16:42:50-03","URICER","HPBR","2652","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","Müll. Arg.",NA,NA,NA,NA,"BEVILAQUA.F.",NA,"1987","09","25","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Folhas simples,arvoreta com caule tenro,raro,disperso,campo limpo.","HPBR002652",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA
"1009","2019-11-12 17:14:53-03","URICER","HPBR","9206","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","KÜLKAMP, J.","2017","11","21","GADINI,J.& ZURAWSKI,J",NA,"2004","09","29","Brasil","RS","Erechim","PMLM","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009206",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"4",NA,NA,NA
"1010","2019-02-27 14:02:03-03","UFSJ","HUFSJ","5948","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M","2013",NA,NA,"Sobral, M","15593","2013","12","28","Brasil","Minas Gerais","Barbacena","Pinheiro","-43.709278","-21.190722","-43.709278","-21.190722","102","102","Arbusto ca. 2 m, em resto de mata junto à BR-265; frutos imaturos.","HUFSJ005948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-07-02 15:55:23-03","UEM","HUEM","15990","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","I. Cordeiro","2014","12",NA,"K.K. Kita; S.R. Slusarski; D. Lachner; A. Ferreira","1100","2007","05","04","Brasil","Paraná","Maringá","Parque do Ingá","-51.916667","-23.416667","-51.916667","-23.416667","530","530","Arbusto; ca. de 1,5m de alt.; frutos imaturos de col. verde.","HUEM000003985","HUEM000003985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-11-04 17:29:02-03","UEM","HUEM","35667","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Pujals, A","2019","07",NA,"Rosa, LYA; Bento Fernandes, CE; Fernandes, LAF; Lima, LG","s.n.","2019","02","20","Brasil","Paraná","Maringá","Parque do Ingá","-51.927667","-23.432583","-51.927667","-23.432583","515","515","Arbustiva; botão floral esverdeado; borda do parque.","HUEM000021914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-07-02 15:55:23-03","UEM","HUEM","469","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","I. Cordeiro","2009","04",NA,"I. Silva; et al.","s.n.","1985","04","20","Brasil","Paraná","Maringá","Jardim Alamar","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta arbustiva; flores brancas","HUEM000003984","HUEM000003984",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2021-03-10 11:38:33-03","UNILA","EVB","858","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.",NA,NA,NA,"Botelho, A.","331","1979","11","07","Brasil","Paraná","Foz do Iguaçu","Jardim das Laranjeiras.","-54.576944","-25.493889","54º34'37''W","25º29'38''S",NA,NA,NA,"EVB000858","EVB000858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2021-03-10 11:38:33-03","UNILA","EVB","4323","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Mano, G.B.",NA,NA,NA,"Mano, G.B.; Lima, L.C.P.; Rauber, C.R.; Hentz-Junior, E.J.; Temponi, L.G.","91","2018","12","12","Brasil","Paraná","Céu Azul","Trilha rio Butu. Parque Nacional do Iguaçu","53.400833","-25.045833","53º24'3''E","25º2'45''S",NA,NA,NA,"EVB004323","EVB004323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2021-03-10 11:38:33-03","UNILA","EVB","464","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.",NA,NA,NA,"Buttura, E.","444","1980","02","13","Brasil","Paraná","Foz do Iguaçu","Aeroporto.","-54.586111","-25.448889","54º35'10''W","25º26'56''S",NA,NA,NA,"EVB000464","EVB000464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2021-03-10 11:38:33-03","UNILA","EVB","3647","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Buttura, E.","216","1981","09","23","Brasil","Paraná","Foz do Iguaçu","Divisa do Parque Nacional do Iguaçu. Próximo a cachoeira. Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"EVB003647",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-11-12 17:01:00-03","UEL","FUEL","37951","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","77","2005","04","20","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, estrada p/ foz (trilha - ave, estrada p/ foz (trilha - aves)","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,NA,"FUEL018378",NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-11-12 17:01:00-03","UEL","FUEL","41698","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","T.I.N. de Azevedo; Cordeiro, J","2006",NA,NA,"T.I.N. de Azevedo; S.I. de Azevedo","404","2006","08","28","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,"FUEL018379",NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-11-12 17:01:00-03","UEL","FUEL","41699","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","T.I.N. de Azevedo; Cordeiro, J","2006",NA,NA,"T.I.N. de Azevedo; S.I. de Azevedo","403","2006","08","28","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,"FUEL018380",NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-11-12 17:01:00-03","UEL","FUEL","42091","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04","22","Silva, AR","171","2007","02","02","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.322694","-24.105417","-52.322694","-24.105417",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-11-12 17:01:00-03","UEL","FUEL","43086","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04","27","Kinupp, VF","198","1997","01","27","Brasil","Paraná","Arapongas","Campinho, Fragmento de aprox. 3 ha.","-51.461861","-23.325917","-51.461861","-23.325917",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-11-12 17:01:00-03","UEL","FUEL","44164","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Dall#?#Agnol, RF","2008","08","06","Vieira, AOS; et al.","658","2008","04","26","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.15","-23.933333","-51.15","-23.933333",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-11-12 17:01:00-03","UEL","FUEL","46041","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M","2009","03",NA,"Verdi, M; Grosch, B; Klemz, G","1205","2008","12","13","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Gateados, FOM, floresta em estágio avançado de regeneração-explorado","-50.895","-27.99","-50.895","-27.99","875","875",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-11-12 17:01:00-03","UEL","FUEL","46822","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Dall#?#Agnol, RF","2010","04","13","Dall#?#Agnol, RF; et al.","29","2009","01","14","Brasil","Paraná","Mauá da Serra","Estância Manain, beira de rio","-51.133333","-23.933333","-51.133333","-23.933333",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-11-12 17:01:00-03","UEL","FUEL","50575","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Pieszko, G","2010",NA,NA,"Salgado, C","598","2008","12","29","Argentina","Misiones","Leandro N. Alem","Cerro Azul, Lote 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-11-12 17:01:00-03","UEL","FUEL","53910","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Gonzatti, F","2014","11","18","Gonzatti, F","1356","2014","11","08","Brasil","Rio Grande do Sul","Caxias do Sul","Criuva, Palanquinhos","-50.833611","-28.9","-50.833611","-28.9",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-11-12 17:01:00-03","UEL","FUEL","26802","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Estevan, DA; et al.","129","1999","10","01","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-11-12 17:01:00-03","UEL","FUEL","25074","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Kinupp, VF","197","1997","01","27","Brasil","Paraná","Arapongas",NA,"-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-11-12 17:01:00-03","UEL","FUEL","30955","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Assumpção, MZ","2009","10","27","Pavão, OC; Ferreira, JA","s.n.","2001","04","03","Brasil","Paraná","Arapongas","Fazenda Santa Carolina","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-11-12 17:01:00-03","UEL","FUEL","41451","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Juliana S. Carneiro; et al.","60","2006","05","31","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-11-12 17:01:00-03","UEL","FUEL","42768","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cervigne, NS","2007","03","28","Marestoni, TM; Cervigne, NS; Francisco, EM","129","2007","03","06","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-11-12 17:01:00-03","UEL","FUEL","46157","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Assumpção, MZ","2009","09","22","Assumpção, MZ; Marques, JN; Francisco, EM","21","2008","10","16","Brasil","Paraná","Arapongas","Fazenda Solana, borda da mata","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-11-12 17:01:00-03","UEL","FUEL","24191","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2012","04",NA,"Paiva, MRC; et al.","s.n.","1998","04","03","Brasil","Paraná","Arapongas","Pesque-Pague Martinelli (caminho), Pague Martinelli (caminho)","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
