"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"99","2016-02-02 13:46:15-02","F","FMNH-PTERIDOPHYTES","C0659938F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","D. S. Bennett","61","South America","Colombia",NA,NA,"C0659938F","C0659938F_01",NA,"1936","7",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-02-02 13:49:21-02","F","FMNH-PTERIDOPHYTES","C0659940F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","L. Uribe U.","4389","South America","Colombia",NA,NA,"C0659940F","C0659940F_01",NA,"1963","7","14",NA,NA,NA,"-72.8667","3.8811",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-02-02 13:51:39-02","F","FMNH-PTERIDOPHYTES","C0659942F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","R. Reiss","129","South America","Brazil",NA,NA,"C0659942F","C0659942F_01",NA,"1935","3","9",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-03 13:56:27-03","UFF","NIT","NIT1193","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","A. Lobão; T. Fernandes, A.P. Valle & E. Nery","2435",NA,"Brasil",NA,NA,"NIT00001202",NA,"D. Vargas","2017","04","08","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"38539","auto","2020","02",NA,NA,NA,"14",NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2427117","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","ex herb. Prince Roland Bonaparte","12308","South America - Neotropics","Brazil",NA,NA,"US03164297","US03164297_01","Cislinski-Yesilyurt, J.","1909","1","5",NA,NA,"Bresil",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","483010","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","E. Rosenstock","443","South America - Neotropics","Peru",NA,NA,"US01910198",NA,"Cislinski-Yesilyurt, J.","1908",NA,NA,"Arequipa",NA,"Paulo, Perra do Mar 100 m (?).",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","3329498","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","J. J. Pipoly, G. Gharbarran & G. Samuels","11024","South America - Neotropics","Guyana",NA,NA,"US01912886",NA,"Yesilyurt, J. C.","1987","3","5","Cuyuni-Mazaruni",NA,"Headwaters of Kangu River, W branch; ±4 km NW of E peak of Mt. Ayanganna, first talus slope of plateau","-60","5.42","700",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2080496","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","J. E. Leite","4224","South America - Neotropics","Brazil",NA,NA,"US01498194","US01498194_01",NA,"1947","10",NA,"Rio de Janeiro",NA,"Nova-Friburgo. R.J. Brasil.",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","61624","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Wilkes Explor. Exped.","s.n.","South America - Neotropics","Brazil",NA,NA,"US00789608","US00789608_01 US00789608_02",NA,"1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2020-07-23 12:19:39-03","CEPLAC","CEPEC","136450","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva",NA,"F. M. Ferreira","1294",NA,"Brasil",NA,NA,NA,NA,"F. B. Matos","2007","08","26","Bahia","CAMACAN","RPPN Serra Bonita. Trilha Nova.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30","30/08/2008",NA,NA,NA,NA
"109","2020-07-23 12:19:39-03","CEPLAC","CEPEC","78533","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva",NA,"G. Hatschbach","65219",NA,"Brasil",NA,NA,NA,NA,"A. R. Smith","1992","09","08","Distrito Federal","venda nova do imigrante","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"110","2020-07-23 12:19:39-03","CEPLAC","CEPEC","129178","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva",NA,"P. H. Labiak","4549",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,"P. H. Labiak",NA,NA,NA,"Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-12 15:24:47-03","UFMG","BHCB-SL","98662","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A","10978","América","Brasil",NA,"Rupícola no interior de mata.",NA,NA,"Salino, A","2006","05","09","Minas Gerais","Santa Rita do Itueto","Gruta de Sete Salões","-41.624844","-19.278333","820","820",NA,NA,NA,"2006","05","-41.624844","-19.278333",NA,NA,NA,NA,NA
"112","2019-11-07 11:19:46-03","UFMG","BHCB-SL","141843","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Arruda, AJ; Salino, A; Viana, PL","135","América","Brasil",NA,"Terrestre em região de transição entre floresta e campo.",NA,NA,"Arruda, AJ","2009","07","23","Minas Gerais","Santa Bárbara","RPPN Capivari, Porção leste da RPPN Capivari. Próximo a divisa com a RPPN do Caraça.","-43.581667","-20.1325","850","850",NA,NA,NA,"2009","07","-43.581667","-20.1325",NA,"23",NA,NA,NA
"113","2019-11-07 11:19:47-03","UFMG","BHCB-SL","99306","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11163","América","Brasil",NA,"Sobre rocha na mata.",NA,NA,"Salino, A","2006","05","22","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.070306","-20.071861","1150","1600",NA,NA,NA,"2006","10","-42.070306","-20.071861",NA,NA,NA,NA,NA
"114","2019-11-07 11:19:46-03","UFMG","BHCB-SL","148352","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Souza, FS; Giacomin, LL; Machado, TM","1446","América","Brasil",NA,"Rupícola no rio. PRENSADO EM ÁLCOOL",NA,NA,"Souza, FS","2011","02","10","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Rio do Veado. Pedra Escorada. DATUM WGS 84","-41.762222","-20.551861","1190","1190",NA,NA,NA,"2011","12","-41.762222","-20.551861",NA,NA,NA,NA,NA
"115","2019-11-07 11:19:46-03","UFMG","BHCB-SL","122750","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Dittrich, VAO","13592","América","Brasil",NA,"Terrestre na borda de floresta",NA,NA,NA,"2008","06","25","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.08625","-20.518944","1200","1200",NA,NA,NA,"2008","06","-41.08625","-20.518944",NA,"25",NA,NA,NA
"116","2019-11-07 11:19:46-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Castilho, IOM; Salino, A","15","América","Brasil",NA,"Terrícola, a beora de trilha. Prensado em álcool",NA,NA,"Salino, A","2015","08","24","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha da Cachoeira do Véu da Noiva. Floresta Ombrófila Densa","-44.624861","-22.436861","1330","1330",NA,NA,NA,"2015","08","-44.624861","-22.436861",NA,"24",NA,NA,NA
"117","2021-01-12 15:24:47-03","UFMG","BHCB-SL","141487","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","14997","América","Brasil",NA,"Terrestre, em barranco à beira de estrada e borda de floresta",NA,NA,"Salino, A","2010","06","14","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas; Área em Alegre, Floresta Ombrófila Densa","-40.519778","-20.292278","530","530",NA,NA,NA,"2010","06","-40.519778","-20.292278",NA,"14",NA,NA,NA
"118","2019-11-07 11:19:46-03","UFMG","BHCB-SL","122767","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Dittrich, VAO","13609","América","Brasil",NA,"Rupícola em afloramento rochoso",NA,NA,"Salino, A","2008","06","26","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.088972","-20.516","1300","1300",NA,NA,NA,"2008","06","-41.088972","-20.516",NA,"26",NA,NA,NA
"119","2019-11-07 11:19:46-03","UFMG","BHCB-SL","122801","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Dittrich, VAO","13643","América","Brasil",NA,"Rupícola em campo",NA,NA,"Salino, A","2008","06","26","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.088972","-20.516","1300","1300",NA,NA,NA,"2009","10","-41.088972","-20.516",NA,NA,NA,NA,NA
"120","2019-12-19 16:21:03-03","UFMG","BHCB-SL","62793","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A","7461","América","Brasil",NA,"Sobre rocha humosa na margem do rio.","BHCB051698",NA,"Oliveira, AGS","2001","09","10","São Paulo","Bananal","Estação Ecológica de Bananal, Sétima queda do Rio das Cobras","-44.359056","-22.792278","1200","1200",NA,NA,NA,"2019","09","-44.359056","-22.792278",NA,"18",NA,NA,NA
"121","2021-01-12 15:24:47-03","UFMG","BHCB-SL","97544","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Vidal, CV","8","América","Brasil",NA,"Herbáceo, sobre rocha","BHCB051699",NA,"Oliveira, AGS","2005","05","16","Minas Gerais","Miraí","Companhia Brasileira de Alumínio - CBA","-43.028242","-21.331328",NA,NA,NA,NA,NA,"2019","09","-43.028242","-21.331328",NA,"18",NA,NA,NA
"122","2019-11-07 11:19:46-03","UFMG","BHCB-SL","177726","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Castilho, IOM; Salino, A","15","América","Brasil",NA,"Terrícola, a beora de trilha. Prensado em álcool",NA,NA,"Salino, A","2015","08","24","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha da Cachoeira do Véu da Noiva. Floresta Ombrófila Densa","-44.624861","-22.436861","1330","1330",NA,NA,NA,"2015","08","-44.624861","-22.436861",NA,"24",NA,NA,NA
"123","2019-12-19 16:21:03-03","UFMG","BHCB-SL","145260","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1191","América","Brasil",NA,"Terrestre no interior de mata ciliar, próximo ao rio.","BHCB002197","BHCB002197","Salino, A","2010","11","30","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Braço Norte. DATUM WGS84.","-42.235028","-20.749944","1183","1183",NA,NA,NA,"2010","11","-42.235028","-20.749944",NA,"30",NA,NA,NA
"124","2019-11-07 11:19:46-03","UFMG","BHCB-SL","179726","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Moura, IO; Salino, A; Moura, LC; Souza, FS","43","América","Brasil",NA,"Terrestre. Barranco em beira de trilha. Dried in alcohol 70%",NA,NA,NA,"2015","11","13","Espírito Santo","Castelo","Parque Estadual do Grande, Floresta Ombrófila Densa.","41.088056","20.520556","1220","1220",NA,NA,NA,NA,NA,"41.088056","20.520556",NA,NA,NA,NA,NA
"125","2019-12-19 16:21:03-03","UFMG","BHCB-SL","136177","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","236","América","Brasil",NA,"Terrestre, interior de mata, beira de córrego.","BHCB051700",NA,"Oliveira, AGS","2010","03","02","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Vale Verde.","-41.842611","-20.419361","1251","1251",NA,NA,NA,"2019","09","-41.842611","-20.419361",NA,"18",NA,NA,NA
"126","2019-11-07 11:19:46-03","UFMG","BHCB-SL","122721","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Dittrich, VAO","13263","América","Brasil",NA,"Terrestre na floresta.",NA,NA,"Salino, A","2008","06","25","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila densa Montana e afloramentos rochosos.","-41.080833","-20.503333",NA,NA,NA,NA,NA,"2008",NA,"-41.080833","-20.503333",NA,NA,NA,NA,NA
"127","2019-11-07 11:19:46-03","UFMG","BHCB-SL","124337","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Megale, ME","13783","América","Brasil",NA,"Sobre rocha com humus",NA,NA,"Salino, A","2008","09","11","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, base de Santa Marta. Floresta Ombrófila Densa Montana ao longo do rio Santa Marta","-41.732167","-20.495972","960","960",NA,NA,NA,"2008","09","-41.732167","-20.495972",NA,NA,NA,NA,NA
"128","2019-12-19 16:21:03-03","UFMG","BHCB-SL","124402","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Megale, ME","13848","América","Brasil",NA,"Rupícola no inteiror de floresta.","BHCB051803",NA,"Oliveira, AGS","2008","09","12","Espírito Santo","Divino de São Lourenço","Paruqe Nacional do Caparaó, RPPN Águas do Caparaó","-41.78125","-20.597","1000","1050",NA,NA,NA,"2019","09","-41.78125","-20.597",NA,"18",NA,NA,NA
"129","2019-11-07 11:19:46-03","UFMG","BHCB-SL","148973","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Souza, FS; Machado, TM","1507","América","Brasil",NA,"Rupícola na trilha.",NA,NA,"Souza, FS","2011","04","06","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Pedra Escorada. Floresta Ombrófila Densa Montana. DATUM WGS 84.","-41.764139","-20.564083","1005","1005",NA,NA,NA,"2011","04","-41.764139","-20.564083",NA,"06",NA,NA,NA
"130","2019-11-07 11:19:46-03","UFMG","BHCB-SL","148382","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Souza, FS; Giacomin, LL; Machado, TM","1476","América","Brasil",NA,"Rupícola na floresta ombrófila. PRENSADO EM ÁLCOOL",NA,NA,NA,"2011","02","10","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Rio do Veado. Pedra Escorada. DATUM WGS 84","-41.762222","-20.551861","1190","1190",NA,NA,NA,NA,NA,"-41.762222","-20.551861",NA,NA,NA,NA,NA
"131","2019-11-07 11:19:46-03","UFMG","BHCB-SL","180569","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Moura, LC; Moura, IO","16159","América","Brasil",NA,"Rupícola, no interior da mata. Dried in alchohol 70%.",NA,NA,"Salino, A","2016","01","21","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Base de Santa Marta, Floresta Ombrófila Densa.","41.736389","20.491667","1046","1046",NA,NA,NA,"2016","01","41.736389","20.491667",NA,"21",NA,NA,NA
"132","2019-11-07 11:19:46-03","UFMG","BHCB-SL","108438","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Demuner, V","3971","América","Brasil",NA,"Rupícola soros marrons. Afloramento rochoso.",NA,NA,"Salino, A","2007","05","18","Espírito Santo","Águia Branca","Santa Luzia","-40.661944","-18.974444","250","450",NA,NA,NA,"2008","06","-40.661944","-18.974444",NA,NA,NA,NA,NA
"133","2019-11-07 11:19:47-03","UFMG","BHCB-SL","99165","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11022","América","Brasil",NA,"Terrestre em borda de mata.",NA,NA,"Salino, A","2006","05","20","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.077889","-20.067222","1150","1600",NA,NA,NA,"2006","10","-42.077889","-20.067222",NA,NA,NA,NA,NA
"134","2019-11-07 11:19:46-03","UFMG","BHCB-SL","108564","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Demuner, V","1749","América","Brasil",NA,"Rupícola com soros marrons escuros.",NA,NA,"Salino, A","2006","01","19","Espírito Santo","Marilândia","Liberdade, Água Viva, Pedra do Cruzeiro","-40.551","-19.34825","150","850",NA,NA,NA,"2008","08","-40.551","-19.34825",NA,NA,NA,NA,NA
"135","2019-12-19 16:21:03-03","UFMG","BHCB-SL","136190","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","400","América","Brasil",NA,"Rupícola, beira de estrada.","BHCB051802",NA,"Oliveira, AGS","2010","03","07","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada para Tronqueira.","-41.848917","-20.419556","1296","1296",NA,NA,NA,"2019","09","-41.848917","-20.419556",NA,"18",NA,NA,NA
"136","2019-11-07 11:19:46-03","UFMG","BHCB-SL","108527","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Vervloet, RR","618","América","Brasil",NA,"Terrestre em solo arenoso.",NA,NA,"Salino, A","2002","08","01","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,"23813","auto","2008","06",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-07 11:19:46-03","UFMG","BHCB-SL","108529","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Kollmann, RL","4139","América","Brasil",NA,"Rupícola soros marrons. No sol.",NA,NA,"Salino, A","2001","07","11","Espírito Santo","Santa Teresa","Rio Saltinho","-40.6002998352051","-19.9356002807617","630","630",NA,"23813","auto","2008","06",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-07 11:19:47-03","UFMG","BHCB-SL","51941","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Salino, A","5474","América","Brasil",NA,"Rupícola em alforamento rochoso.",NA,NA,"Salino, A","2000","05","26","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,NA,"16385","auto","2008","06",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:18:13-03","UnB","UB","7511","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée.","Novelino, RF","1355","Southern America","Brasil",NA,"Sobre rocha arenítica, ereta, pouco frequente no local.; Na mata mesofítica, província do cerrado.","UB0035254","UB0035254","Novelino, RF","1997","05","31","Goiás","Pirenópolis","Fazenda Bom sucesso","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1997","06",NA,NA,NA,"02",NA,NA,NA
"140","2019-11-01 15:18:13-03","UnB","UB","137195","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée.","Sucre, D","1130","Southern America","Brasil",NA,"Saxícola, umbrófila; Local úmido, mata primária","UB0035255","UB0035255","Sehnem, A","1966","10","08","Rio de Janeiro",NA,"Alto da Boa Vista, Estado da Guanabara",NA,NA,"400","400",NA,NA,NA,"1976","07",NA,NA,NA,"27",NA,NA,NA
"141","2020-08-20 20:41:53-03","UFSC","FLOR","5772","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","rediviva","Doryopteris rediviva","Fée","Rohr, J.A.","1081",NA,"Brasil",NA,"rupestre","FLOR0005772",NA,"Gasper, A.L. de","1950","10","30","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,"27000","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
