"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"99","2021-03-15 16:37:00-03","NY","NYBG","00939170","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","H. S. Irwin","28926","1971","01","23","Brazil","Minas Gerais",NA,"Serra do Espinhaço, lower slopes of Serra da Caraça, ca. 10 km W. of Barão de Cocais","-43.4927778","-20.1263",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939170","NY00939170_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","2422814","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"G. Eiten","11014","1969","03","11","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó (along road from village of Almeida to city of Conceiçao do Mato Dentro). At km 128, or 1 km along road north of Pálacio)","-43.55","-19.28",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673842' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422814","NY02422814_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","813643","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","D. A. Simpson","R. M. Harley","50796","1992","01","24","Brazil","Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25",NA,NA,"1600","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813643","NY00813643_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","00998231","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","B. D. Sucre","1461","1967","05","11","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Sumaré.","-43.226672","-22.945054",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00998231","NY00998231_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","00939196","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","J. A. Ratter","R.1342","1968","05","07","Brazil","Mato Grosso","Ribeirão Cascalheira","Córego de Porco, 240 km N. of Xavantina on Xavantina-São Félix road.","-51.8242","-12.9419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939196",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","612663","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","A. M. V. de Carvalho","2942","1990","03","20","Brazil","Bahia","Mucugê","Ca. 3 km na estrada de Mucugê para Cascavel. Vale do Rio Mucugê.","-41.3706","-13.0056",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612663","NY00612663_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","00939208","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","H. S. Irwin","22468","1969","01","23","Brazil","Minas Gerais",NA,"Ca. 12 km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.27",NA,NA,"1350","1350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939208","NY00939208_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","612809","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","J. C. Lindeman","6959","1981","02","09","Brazil","Rio Grande do Sul",NA,"Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé.","-54.016891","-31.350665",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612809","NY00612809_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","612679","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","P. K. H. Dusén","13537","1911","12","18","Brazil","Paraná",NA,"Guaratuba in graminosis litoreis.","-48.580045","-25.892616",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429991' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612679","NY00612679_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","818497","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W. W. Thomas","W. R. Anderson","8882","1973","04","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 9 km by road SW of Mendanha and the Rio Jequití on road to Diamantina","-43.56013","-18.1575",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=863360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818497","NY00818497_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 16:37:00-03","NY","NYBG","309850","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","M. H. Nee","47461","1997","12","22","Bolivia","Santa Cruz","Andrés Ibáñez","North edge of grassland of Viru-Viru International Airport, with pasture on the other side, 3 km E of highway fron Santa Cruz to Warnes.","-63.13","-17.62",NA,NA,"360","360","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309850",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","00939191","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","J. Vidal","II-5991","1953","02",NA,"Brazil","Minas Gerais",NA,"Serra do Cipó, entre Morro do Pilar e Posto Palacio.",NA,NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939191","NY00939191_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","00939207","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","T. M. Pedersen","11102","1975","02","17","Brazil","Mato Grosso do Sul","Dourados","42 km from Dourados, on road to Rio Brilhante.","-54.8056","-22.2211",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961791' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939207","NY00939207_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","612671","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","J. C. de Moraes Vasconcelos","704","1953","05","17","Brazil","Paraíba",NA,"Areia.","-35.712202","-6.95148",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612671","NY00612671_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","612642","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"R. M. Harley","19217","1977","03","01","Brazil","Bahia",NA,"19.5 km SE of Morro do Chapeu on the BA 052 road to Mundo Novo by the Rio Ferro Doido. Morro do Chapeu.","-41.03","-11.63",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612642","NY00612642_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","309848","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","M. H. Nee","47399","1997","12","21","Bolivia","Santa Cruz","Ignacio Warnes","4.5 km NE from RR on road to Okinawa, the RR crossing on the SE side of Warnes.","-63.125","-17.48",NA,NA,"320","320","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309848",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","02618931","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"V. C. Souza","32573","2007","02","17","Brazil","Minas Gerais","Santana do Pirapama","Serra do Cipó (Serra da Lapa) Distrito de São José da Cachoeira. Trilha do João Carrinho","-43.7387","-19.048",NA,NA,"756","1080","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2942365' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618931","NY02618931_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","612660","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","H. M. Longhi-Wagner","2533","1993","04","18","Brazil","Rio Grande do Sul",NA,"Imbé, R. Marau.","-50.125022","-29.962118",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612660","NY00612660_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","612669","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W. W. Thomas","P. L. Krieger","10466","1971","04","07","Brazil","Rio de Janeiro",NA,"Rio das Ostras-RJ.","-41.944725","-22.466365",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612669","NY00612669_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","01200666","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W. W. Thomas","A. S. L. da Silva","1845","1984","03","15","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450425' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200666","NY01200666_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","612805","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","M. Barros","L. B. Smith","7984","1956","11","29","Brazil","Santa Catarina","Palhoça","Piloes.","-48.6678","-27.6456",NA,NA,"50","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612805","NY00612805_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","00939172","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","E. R. Guaglianone","H. S. Irwin","29598","1971","02","01","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Steep rocky lower slopes of Pico de Itacolomí, ca. 3 km S. of Ouro Preto","-43.473094","-20.427823",NA,NA,"1650","1650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939172","NY00939172_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","612639","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","R. M. Harley","15281","1974","01","19","Brazil","Bahia",NA,"10 km. N. of town of Rio de Contas on road to Mato Grosso. Serra do Rio de Contas.","-41.83","-13.47",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612639","NY00612639_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","00939181","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"J. R. Pirani","2285","1988","02","14","Brazil","Minas Gerais","Itacambira","2 km W da cidade, na Rodovia para Juramento, no alto da serra.","-43.3","-17.07",NA,NA,"1220","1220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956995' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939181",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","95244","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W. W. Thomas","W. W. Thomas","11126","1996","03","24","Brazil","Bahia","Rio de Contas","Ca. 2.2 km west of Rio de Contas on path to Pico das Almas, Campos do Queroz, at base of Pico das Almas","-41.9547","-13.5308",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00095244","NY00095244_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","612675","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","W. W. Thomas","11560","1997","07","17","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal. Along park road 1-2 km. east of path to peak and visitor center","-39.415","-16.8672",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612675","NY00612675_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","585642","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W. W. Thomas","W. W. Thomas","12712","2001","11","02","Brazil","Bahia","Una","Fazenda Bolandeira, ca. 3 km N of Comandatuba on fazenda road paralleling canal between mainland and Ilha de Comandatuba","-39.000567","-15.309567",NA,NA,"5","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585642",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","569102","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","D. A. Simpson","R. M. Harley","22877","1980","05","31","Brazil","Bahia",NA,"Morro do Chapeu. Rio do Ferro Doido, 19.5 km SE of Morro do Chapeu on the BA 052 highway to Mundo Novo.","-41.03","-11.63",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569102","NY00569102_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","668326","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","E. L. Ekman","1306","1908","01","16","Argentina","Misiones",NA,"Posadas, Bonpland, in campiña pr. Almacén finlandesa pradium.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668326",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","612677","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","A. P. Duarte","5804","1961","08",NA,"Brazil","Rio de Janeiro",NA,"Cabo Frio - Arraial do Cabo.","-42.026055","-22.968776",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612677","NY00612677_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","1522512","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","J. Barbosa","187","1908","02","06","Brazil","São Paulo",NA,"Estrada da Cachueira bei S. Anna unweit S. Paulo in Brasilien auf roter, alluvialer Erde. (Terra vermelha).",NA,NA,NA,NA,"700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1753199' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522512","NY01522512_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","612649","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","R. M. Klein","2852","1961","11","26","Brazil","Santa Catarina",NA,"Avenida Vasconcelos Drumond, Itajaí.","-48.661316","-26.91978",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540201' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612649","NY00612649_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","00939182","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","S. J. Mayo","J. R. Pirani","8058","1982","03","22","Brazil","Minas Gerais","Santana do Riacho","Santana do Pirapama. Fazenda Inhame (Serra Mineira). Serra do Cipó.","-43.9","-18.92",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939182","NY00939182_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","612667","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","P. Occhioni","s.n.","1937","11","14","Brazil","Rio de Janeiro",NA,"Jardim Botânico, margem do Lago Frei Leandro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612667","NY00612667_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","00939347","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","N. D. d. Cruz","6370","1977","11","18","Brazil","Minas Gerais",NA,"Serra do Caraça, ca. 70 km suleste de Belo Horizonte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939347","NY00939347_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","886312","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","B. V. Skvortzov","311","1964","10","15","Brazil","São Paulo","São Paulo","Grounds of the Instituto de Botânica, Parque do Estado, 10 km south of center of city of São Paulo.","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886312","NY00886312_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","612823","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","M. Alves","1772","2000","01","07","Brazil","São Paulo","Peruíbe","Estaçao Ecológica Juréia-Itains, trilha do Morrinho.","-46.99","-24.32",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612823","NY00612823_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","612643","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"R. M. Harley","19639","1977","03","18","Brazil","Bahia",NA,"Middle N.E. slopes of the Pico das Almas ca. 25 km. W.N.W. of the Vila do Rio de Contas. Serra das Almas.","-41.95","-13.55",NA,NA,"1500","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540197' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612643","NY00612643_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","00939175","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","P. J. Silva Filho","H. S. Irwin","33008","1971","03","22","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","-47.5167","-13.93593",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939175","NY00939175_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","1747884","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","A. C. Araújo","D. C. Zappi","1635","2009","02","27","Brazil","Minas Gerais","Santana do Pirapama","Serra do Cipó, acesso pela Faz. Inhame, início da trilha da Senhorinha.","-43.7694","-18.9608",NA,NA,"1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2008603' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747884","NY01747884_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","00939190","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","T. M. Koyama","G. G. Hatschbach","31409","1973","02","10","Brazil","Minas Gerais","Caparaó","Parque Nac. de Caparao.","-41.833235","-20.461749",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960495' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939190","NY00939190_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
