"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"397","2011-03-26 12:58:00-03","MO","MOBOT","2441119","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Zanier","Arbo 8272","1998","12","4","South America","Argentina","Corrientes","Macrosistema Iberá. Estancia Rincón del Diablo, alrededores del casco",NA,NA,NA,NA,NA,NA,"L.","Mercedes","-58.03333","-28.73333",NA,"Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2010-05-16 08:12:00-03","MO","MOBOT","2519368","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Aurelio Schinini","Schinini Cacace 14837","1978","4","7","South America","Paraguay","Chaco","Mayor Pedro Lagerenza, cauce del Río Timane",NA,NA,NA,NA,NA,NA,"L.",NA,"-60.0003333","-20.0008",NA,"Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2013-12-10 05:33:00-02","MO","MOBOT","2519381","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9610","2000","10","14","South America","Paraguay","Concepción","Sur de Valle Mi, Tres Cerros, Puerto Rizzo",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.86666","-22.28333",NA,"Schinini, A.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-12-17 15:03:00-02","MO","MOBOT","2519397","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rosa Degen","Degen 3313","1995","6","7","South America","Paraguay","Presidente Hayes","Est. Deolinda, tyto. Pozo Colorado-Concepción",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Degen, R., 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"401","2011-06-09 16:54:00-03","MO","MOBOT","2567054","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carlos E. Cerón","Cerón Martínez 20027","1992","8","10","South America","Ecuador","Guayas","Reserva Ecológica Manglares-Churute. Colecciones entre los alrededores de la Laguna del Canclón y la base del Cimalón Grande.",NA,NA,NA,NA,NA,NA,"L.","Naranjal","-79.5833333","-2.4166667",NA,NA,"40.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"402","2009-07-10 17:57:00-03","MO","MOBOT","3010811","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Troels M. Pedersen","Pedersen 9087","1969","3","29","South America","Argentina","Corrientes","Estancia Fortín del Iberá. Swamp.",NA,NA,NA,NA,NA,NA,"L.","Concepción",NA,NA,NA,"Lennart Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","3068864","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Aurelio Schinini","Schinini Cacace 12936","1976","4","3","South America","Argentina","Corrientes","Riachuelo.",NA,NA,NA,NA,NA,NA,"L.","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","3068873","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fátima Mereles","Mereles H. 432","1986","2","26","South America","Paraguay","Presidente Hayes","Rio Confuso. En riberas de cursos de agua y esteros.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"F. Mereles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2016-11-15 05:15:00-02","MO","MOBOT","3068896","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antonio C. Krapovickas","Krapovickas 2724","1945","12","4","South America","Argentina","Buenos Aires","Partido de Pilar.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"T.G. Meyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2011-03-01 10:05:00-03","MO","MOBOT","3068907","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Balduino Rambo","Rambo 3134","1938","6",NA,"South America","Brazil",NA,"Porto Alegre.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","3068984","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","DAHLGREN","DAHLGREN 856",NA,NA,NA,"South America","Brazil","Ceará","Fortaleza region Lagoa de Kágado.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","3069027","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Berton, M. C.","Berton 2451","1945","11","25","South America","Argentina","Misiones","Guidapy.",NA,NA,NA,NA,NA,NA,"L.","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2009-08-08 13:58:00-03","MO","MOBOT","3069076","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Francis E. Drouet","Drouet 2645","1935","10","24","South America","Brazil","Ceará","Mpio. de Fortaleza. Shallon water of Lagoa Piarri, Mecejana.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L.B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-08-07 03:32:00-03","MO","MOBOT","3069098","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Nur Ritter|D. Nash","Ritter 1992","1995","5","6","South America","Bolivia","Santa Cruz","Curichi N.W. of the Río Piray, adjacent to the gaseoducto.",NA,NA,NA,NA,NA,NA,"L.","Andrés Ibáñez","-63.21666","-17.75",NA,"N. Ritter","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","3069122","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","DAHLGREN","DAHLGREN 856","1935",NA,NA,"South America","Brazil",NA,"Lagoa de Kagado, Fortaleza region.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2009-10-14 20:07:00-03","MO","MOBOT","3069127","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rosa Degen","Degen 1830","1991","4","22","South America","Paraguay","Central","Camino a San Antonio.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2009-08-21 07:03:00-03","MO","MOBOT","3069181","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Émile Hassler","Hassler 8012",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-08-13 05:51:00-03","MO","MOBOT","627858","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A.S. Hitchcock","Hitchcock 20089",NA,NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2009-05-15 11:31:00-03","MO","MOBOT","3069299","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pedro Jörgensen","Jörgensen 2534","1918","5",NA,"South America","Argentina",NA,"Formosa. En Lagunas.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2014-01-18 14:58:00-02","MO","MOBOT","3069390","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. Romero Castañeda|F. Núñez","Romero Castañeda 11080","1971","7","29","South America","Colombia","Magdalena","Isla de Salamanca; De Los Cocos a la orilla derecha del río Magdalena Caño Clarín Nuevo.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Romero C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2016-11-15 05:15:00-02","MO","MOBOT","3069391","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antonio C. Krapovickas","Krapovickas 3294","1947","1","26","South America","Argentina","Buenos Aires","Gral. Uriburu. A orillas del rio Areco.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2009-11-09 21:53:00-02","MO","MOBOT","3069425","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Julian A. Steyermark|Bruno J. Manara","Steyermark 110979","1974","9","7","South America","Venezuela","Falcón","Distrito Silva: laguna en el valle al noroeste de La Soledad, noroeste de La Yegua, entre La Soledad y Sanare.",NA,NA,NA,NA,NA,NA,"L.",NA,"-68.35","10.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","3069497","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santiago Venturi","Venturi 8171","1929","2","3","South America","Argentina","Tucumán","Acheral Monteros.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","3069614","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Émile Hassler","Hassler 12250","1913",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2009-07-17 07:37:00-03","MO","MOBOT","3069639","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Julian A. Steyermark|Ronald L. Liesner","Steyermark 121238","1980","2","18","South America","Venezuela","Sucre","Distrito Benítez: low swampy level ground, south of Guaraúbis,",NA,NA,NA,NA,NA,NA,"L.",NA,"-63.11666","10.53472",NA,"L. Andersson","5.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","3069651","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Basil Stergios","Stergios 6830","1984","4","5","South America","Venezuela","Portuguesa","Dtto. Guanarito. Laguna Flor Amarillo en el sector de los esteros de Chiriguare, cerca de ''La Garcitas, en el del río Guanare.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","3069778","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","I. Leguizamo","Leguizamo 477","1987","10","24","South America","Colombia","Córdoba","Km 10 vía a Planeta Ria.",NA,NA,NA,NA,NA,NA,"L.","Monteria",NA,NA,NA,"J.S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","3069833","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Frieda Billiet|B. Jadin","Billiet 3245","1984","5","30","South America","Paraguay",NA,"Lagune.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Lennart Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2012-04-16 09:31:00-03","MO","MOBOT","3069913","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fátima Mereles","Mereles H. 80","1983","5",NA,"South America","Paraguay","Central","Areguá. Compañia Isla Valle. En canaletas inundadas.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","3069973","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fátima Mereles","Mereles H. 003813","1990","2","15","South America","Paraguay","Presidente Hayes","Ruta Trans Chaco Km 120.",NA,NA,NA,NA,NA,NA,"L.",NA,"-59.26666","-23.16666",NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2009-08-25 17:40:00-03","MO","MOBOT","3070025","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Luciano Bernardi","Bernardi 20429","1980","3","30","South America","Paraguay",NA,"Frequens in ''canaletes'', riachos et ad flumen Paraguay, de Fuerte Olimpo, ad septentrionem.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Lennart Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","3070125","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santiago Venturi","Venturi 8171","1929","2","3","South America","Argentina","Tucumán","Acheral.",NA,NA,NA,NA,NA,NA,"L.","Monteros",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","3070141","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Aurelio Schinini","Schinini Cacace 16034","1978","9","23","South America","Argentina","Corrientes","Prov. Chaco, Dep. San Fernando. Ruta 16, 4 km del puente Gral. M. Belgrano.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2009-08-07 05:32:00-03","MO","MOBOT","3070142","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rubén A. Montes","Montes 821","1981","9","14","South America","Venezuela","Guárico","Estero del caño Realito. 20 Km Sur de la Est. Biol. de los Llanos. Calabozo.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2012-04-23 10:44:00-03","MO","MOBOT","3070237","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Folke Fagerlind|Per-Göran Wibom","Fagerlind 436","1952","9","30","South America","Ecuador","Guayas","Between Palme and Daule.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Lennart Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2011-02-08 08:26:00-02","MO","MOBOT","3070276","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Leandro Aristeguieta|Getulio Agostini","Aristeguieta 4148","1960","3",NA,"South America","Venezuela","Apure","Guasdualito. via Luripá.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2009-05-15 13:24:00-03","MO","MOBOT","3070319","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pedro Jörgensen","Jörgensen 3894","1929",NA,NA,"South America","Paraguay",NA,"Commonin lagunas.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","3070539","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santiago Venturi","Venturi 8262","1929","2","22","South America","Argentina","Chaco","Resistencia. Sarranqrieras.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2009-12-02 12:15:00-02","MO","MOBOT","3070747","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Timothy C. Plowman|Peter W. Alcorn","Plowman 14373","1986","7","19","South America","Ecuador","Guayas","Road from Guayaquil to Pedro Carbo, km. 35-36 from Guayaquil. Area cultivated with rice fields.",NA,NA,NA,NA,NA,NA,"L.",NA,"-80","-1.9666",NA,"L. Andersson","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-11-24 16:03:00-02","MO","MOBOT","3070767","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Edward F. Anderson","Anderson 2426","1965","7","31","South America","Ecuador","Guayas","8 Km east of Duran on the highway between Guayaquill and Cuenca.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2008-08-07 03:32:00-03","MO","MOBOT","3070851","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","F. Javier Fernández Casas","Fernández Casas 8531","1983","1","29","South America","Bolivia","Pando","Entred Conquista y su puerto sobre el río Madre de Dios, lindes y bajios.",NA,NA,NA,NA,NA,NA,"L.","Manuripi","-67.157364","-11.335817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2009-08-08 13:58:00-03","MO","MOBOT","3070868","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Francis E. Drouet","Drouet 2640","1935","10","23","South America","Brazil","Ceará","Mpio. de Maranguape. In water to 1 m. deep, small later at Kagado.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L.B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2016-11-15 05:15:00-02","MO","MOBOT","3070918","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 12919","1967","5","3","South America","Argentina","Corrientes","Paso de la Patria.",NA,NA,NA,NA,NA,NA,"L.","San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2009-12-02 12:15:00-02","MO","MOBOT","3070988","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Timothy C. Plowman|Peter W. Alcorn","Plowman 14373","1986","7","19","South America","Ecuador","Guayas","Road from Guayaquil to Pedro Carbo, km. 35-36 from Guayaquil. Area cultivated with rice fields.",NA,NA,NA,NA,NA,NA,"L.",NA,"-80","-1.9666",NA,"L. Andersson","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-08-07 05:34:00-03","MO","MOBOT","3071002","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Thomas Morong","Morong 555","1888",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","3071138","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H.J.F. Schimpff","Schimpff 1099","1934","5","14","South America","Ecuador",NA,"Südwestl. - Guayaquil am Fusse ines Hugels.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-04-15 09:01:00-03","MO","MOBOT","3071309","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Gerardo Aymard","Aymard C. 1281","1982","9","17","South America","Venezuela","Portuguesa","Terrenos de la Unellez.",NA,NA,NA,NA,NA,NA,"L.","Guanare","-69.8166667","9.0666667",NA,"H. Kennedy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"444","2011-02-18 09:01:00-02","MO","MOBOT","3071312","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H.J.F. Schimpff","Schimpff 1099","1934","5","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","3072267","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","V. Chonono","Chonono 58","1992","3","28","South America","Bolivia","Beni","Territorio Sirionó, Aprox. 68 km Tdad.",NA,NA,NA,NA,NA,NA,"L.","Cercado",NA,NA,NA,"St. G. Beck","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-08-07 05:32:00-03","MO","MOBOT","3072471","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rubén A. Montes","Montes 1356","1982","10","1","South America","Venezuela","Guárico","Calabozo. Palmar de las Barbitas.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2009-07-10 17:57:00-03","MO","MOBOT","3072637","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Troels M. Pedersen","Pedersen 1691","1952","4","24","South America","Argentina","Corrientes","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,"L.","Mburucuyá",NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2012-02-29 14:14:00-03","MO","MOBOT","3072734","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. Ortiz|Mauricio Ramia","Ortiz 4210","1997","12","14","South America","Venezuela","Guárico","Boquerón, 21 Km al sur de Santa Rita.",NA,NA,NA,NA,NA,NA,"L.",NA,"-66.26666","7.95",NA,NA,"49.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2009-10-27 11:57:00-02","MO","MOBOT","3072947","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Renée Rondeau","Rondeau 93","1982","10","9","South America","Venezuela","Guárico","Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. 1.5 km west-southwest of ranch houses.",NA,NA,NA,NA,NA,NA,"L.",NA,"-67.0007086","8.0006794",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-11-09 21:53:00-02","MO","MOBOT","3073052","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Julian A. Steyermark|Bruno J. Manara","Steyermark 110979","1974","9","7","South America","Venezuela","Falcón","Distrito Silvba: laguna en el valle al noroeste de La Soledad, noroeste de La Yegua, entre La Soledad y Sanare.",NA,NA,NA,NA,NA,NA,"L.",NA,"-68.35","10.86666",NA,"Deborah Pearsall & Robin C. Kennedy","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2011-03-06 15:29:00-03","MO","MOBOT","3073086","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Aurelio Schinini|O. Ahumada|J. Irigoyen","Schinini Cacace 13253","1976","5","23","South America","Argentina","Corrientes","28 km SE de Concepción, Ea El Tránsito Paso extendido.",NA,NA,NA,NA,NA,NA,"L.","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2016-11-15 05:15:00-02","MO","MOBOT","3073105","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 14787","1969","2","8","South America","Argentina","Corrientes","Bañado del Cuay Grande, ruta 40.",NA,NA,NA,NA,NA,NA,"L.","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2009-07-31 08:59:00-03","MO","MOBOT","3073442","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115239","1977","10","23","South America","Venezuela","Delta Amacuro","Depto. Tucupita: along road between Tucupita and airport, along Cano Manamo, road to San Rafael.",NA,NA,NA,NA,NA,NA,"L.",NA,"-62.05","9.05",NA,"Lennart Andersson","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3073565","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fátima Mereles","Mereles H. 432","1986","2","26","South America","Paraguay","Presidente Hayes","Rio Confuso. En riberas de cursos de agua y esturos.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"F. Mereles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-04-30 04:37:00-03","MO","MOBOT","3074053","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","RODRÍGUEZ","RODRÍGUEZ 19","1983","1","9","South America","Venezuela",NA,"Estado Aragua, Sta. Cruz, Turagua, Av. Principal.",NA,NA,NA,NA,NA,NA,"L.",NA,"-67.53333","10.16666",NA,"José A. Rodríguez G","100.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2013-08-12 07:42:00-03","MO","MOBOT","3092348","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","João Murça Pires","Pires 58158","1964","7","4","South America","Brazil","Bahia","Rodovia Brasilia-Fortaleza, entre o rio Corrente e Sta. Maria. Cerrddo.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"H. Kennedy (UCR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
