"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"102","2019-02-15 11:34:41-02","IPA","IPA","61499","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Nascimento, L.M.; Silva, A.G. da; Silva, A.G. da","58","2000","10","30","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri, margem da estrada.","-36.392222","-8.2075","920","1030",NA,"Mata Estacional.","IPA0061499",NA,NA,NA,NA,NA,NA,"-36.392222","-8.2075","2002","10","08",NA,NA,NA,NA
"103","2019-02-15 11:34:41-02","IPA","IPA","59775","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Bastos, J.A.","Oliveira, C.A.M.; Silva, A.G. da; Silva, A.M. da; Silva, A.G. da; Silva, A.M. da","3","1999","09","14","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri. Margem da estrada.","-36.392222","-8.2075","920","1030",NA,"Arbusto ca. 1,5m de altura. Folhas pilosas. Floração passada, apresentando brácteas brancas. Frequênte.; Mata Estacional. Solo argiloso.","IPA0059775",NA,NA,NA,NA,NA,NA,"-36.392222","-8.2075","2000","01","26",NA,NA,NA,NA
"104","2019-02-15 11:34:41-02","IPA","IPA","59769","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Bastos, J.A.","Silva, A.G. da; Nascimento, L.M.; Nascimento, L.M.","113","1999","08","17","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada, margem da trilha.","-36.401778","-8.187222","565","960",NA,"Arbusto com 2m de altura. Inflorescência com brácteas branca e cálice verde.; Mata Estacional.","IPA0059769",NA,NA,NA,NA,NA,NA,"-36.401778","-8.187222","2000","01","26",NA,NA,NA,NA
"105","2019-02-15 11:34:41-02","IPA","IPA","59908","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Silva, A.G. da; Nascimento, L.M.; Oliveira, R.G.; Nascimento, L.M.; Oliveira, R.G.","321","2000","09","05","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Estrada do Bituri Grande.","-36.389167","-8.201389","932","932",NA,"Subarbusto ca. 1m de altura. Flores da periferia com brácteas alvas. Flores do centro com sépalas verde. Cheiro desagradável. Frequênte.; Mata estacional. Vegetação arbórea arbustiva.","IPA0059908",NA,NA,NA,NA,NA,NA,"-36.389167","-8.201389","2001","12","12",NA,NA,NA,NA
"106","2019-02-15 11:34:41-02","IPA","IPA","60028","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Silva, A.G. da; Nascimento, L.M.; Oliveira, R.G.; Nascimento, L.M.; Oliveira, R.G.","321","2000","09","05","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","estrada do Bituri.","-36.389167","-8.201389","932","932",NA,"Flores da periferia com brácteas alvas. Flores do centro com sépalas verde. Cheiro desagradável. Subarbusto ca. 1m de altura.; Mata Estacional. Vegetação arbórea/arbustiva.","IPA0060028",NA,NA,NA,NA,NA,NA,"-36.389167","-8.201389","2004","10","14",NA,NA,NA,NA
"107","2019-02-15 11:34:41-02","IPA","IPA","60311","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Siqueira-Filho, J.A.; Baracho, G.; Campelo, M.J.A.; Baracho, G.; Campelo, M.J.A.","656","1997","07","18","Southern America","Brasil","Pernambuco","Maraial","Engenho Curtume. Mesorregião da mata Pernambucana; Microrregião da mata úmida. 170km do centro do Recife.","-35.833333","-8.8","260","260",NA,"Arbusto ca. 3,5m. Abundante na região, em plena floração. Flores terminais diminutas, alvas. Folhas maduras lobadas, diferenciadas das mais jovens, sem lobos. Pecíolo e caule alados.","IPA0060311",NA,NA,NA,NA,NA,NA,"-35.833333","-8.8","1997","09",NA,NA,NA,NA,NA
"108","2019-02-15 11:34:41-02","IPA","IPA","62087","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Bautista, H.P.; Hind, D.J.N.","Miranda-Silva, E.; Melo, E.; França, F.; Senna, L.R.; Silva, B.M. da; Melo, E.; França, F.; Senna, L.R.; Silva, B.M. da","196","1999","08","14","Southern America","Brasil","Bahia","Campo Formoso","Beira da estrada, após a torre.","-40.306944","-10.513611","670","670",NA,"Arbusto ca. 2m; folha membranácea discolor; lígula branca, anteras negra. Caule com regiões vinosas.; Campo rupestre antropizado.","IPA0062087",NA,NA,NA,NA,NA,NA,"-40.306944","-10.513611","2000","09",NA,NA,NA,NA,NA
"109","2019-02-15 11:34:41-02","IPA","IPA","84299","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Cano, O.","Josinaldo Alves","71","2008","08","25","Southern America","Brasil","Pernambuco","Ibimirim","Serra Negra, Ambiente seco com vegetação de Caatinga, ao lado direito da casa de apoio do Ibama.","-38.017222","-8.655278",NA,NA,NA,"Arbusto com ca. de 1,00m de altura. Flores amarelos claro.","IPA0084299",NA,NA,NA,NA,NA,NA,"-38.017222","-8.655278","2008","09","15",NA,NA,NA,NA
"110","2019-02-15 11:34:41-02","IPA","IPA","75734","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Smith, L.B.","Tavares, S.","519","1959","08","30","Southern America","Brasil","Pernambuco","Gravatá","Serra das Russas","-35.946389","-8.336389",NA,NA,NA,"Arbusto; flores alvas.","IPA0075734",NA,NA,NA,NA,NA,NA,"-35.946389","-8.336389","1961","12",NA,NA,NA,NA,NA
"111","2019-02-15 11:34:41-02","IPA","IPA","70231","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Macedo, G.E.L.; Souza, M.F.; Souza, M.F.","171","2003","07","12","Southern America","Brasil","Bahia","Jequié","Fazenda Brejo Novo, 10,5km da Av. otávio Mangabeira pela exupério Miranda no bairro do Mandacaru. Terrestre no interir da mata.","-40.111389","-13.946667","627","627",NA,"Arbustivo ca. 2m com folhas pilosas, flores em capítulos com brácteas esverdeadas; flores do disco brancas com anteras pretas.; Floresta estacional (mata de cipó) zona de transição. Substrato: solo areno argiloso pedregoso.","IPA0070231",NA,NA,NA,NA,NA,NA,"-40.111389","-13.946667","2005","05","17",NA,NA,NA,NA
"112","2019-02-15 11:34:41-02","IPA","IPA","80422","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Sobral-Leite, M.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","1031","2009","09","11","Southern America","Brasil","Pernambuco",NA,"Serra da Quitéria - Sítio Flecheira., Agreste, entre os municípios de Caruaru e Agrestina, afloramento rochoso Pedra do Urubu.","-35.9925","-8.395278","540","540",NA,"Subarbusto ca. 1,6m de altura. Poucos indivíduos. População em plena floração. Flores esverdeadas e brancas; levemente aromáticas.; Matriz formada por Savana Estépica Florestada/Savana Estépica Arborizada (Caatinga).","IPA0080422",NA,NA,NA,NA,NA,NA,"-35.9925","-8.395278","2016","08","24",NA,NA,NA,NA
"113","2019-02-15 11:34:41-02","IPA","IPA","86521","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Barbosa, J.I.S.","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","534","2011","07","19","Southern America","Brasil","Pernambuco","Barra de Guabiraba","Próximo a Cachoeira do Galo.","-35.675","-8.401944",NA,NA,NA,"Erva com ca. de 1m. Flores brancas.","IPA0086521",NA,NA,NA,NA,NA,NA,"-35.675","-8.401944","2011","08","11",NA,NA,NA,NA
"114","2019-02-15 11:34:41-02","IPA","IPA","86545","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Barbosa, J.I.S.","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","557","2011","07","19","Southern America","Brasil","Pernambuco","Barra de Guabiraba","Próximo a Cachoeira do Galo, lado direito sentido foz do Rio Sirinhaém.","-35.678611","-8.401389",NA,NA,NA,"Erva com ca. de 1,50m. Flores esbranquiçadas.","IPA0086545",NA,NA,NA,NA,NA,NA,"-35.678611","-8.401389","2011","07","01",NA,NA,NA,NA
"115","2019-03-22 12:20:16-03","IPA","IPA","91819","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira; Oliveira, M.A.","Nascimento, I.S.","812","2017","08","25","Southern America","Brasil","Pernambuco","Maraial","Conglomerado do Inventário Florestal Nacional.&nf; PE_193_P43 , 2-10-5RH","-35.775278","-8.797778",NA,NA,NA,"Arbusto ca. 3,5m de altura; flor verde.; Mata Atlântica; solo arenoso; relêvo declivoso.","IPA0091819","IPA0091819",NA,NA,NA,NA,NA,"-35.775278","-8.797778","2017","10","10",NA,NA,NA,NA
"116","2019-02-15 11:34:41-02","IPA","IPA","65839","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Lyra-Lemos, R.P.; Barros, C.S.S.; Bayma, I.A.; Barros, C.S.S.; Bayma, I.A.","2894","1987","09","24","Southern America","Brasil","Alagoas","Quebrangulo","Parque Estadual da Pedra Talhada","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"IPA0065839",NA,NA,NA,NA,"16583","auto",NA,NA,"2003","10","01",NA,NA,NA,NA
"117","2019-02-15 11:34:41-02","IPA","IPA","60503","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira; Semir, J.; et al.; Semir, J.; et al.","1150","1997","10","07","Southern America","Brasil","Pernambuco","Buíque","Subida para a Serra do Catimbau. Em formação de campo rupestre.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Subarbusto cam ca. 1,80m de altura; inflorescência com flores alvas.; Solo arenoso branco.","IPA0060503",NA,NA,NA,NA,"38964","auto",NA,NA,"2002","04","30",NA,NA,NA,NA
"118","2019-02-15 11:34:41-02","IPA","IPA","92562","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Fontana, A.P.","Costa-Lima, J.L.; Raimundo, L.A.; Silva, A.N.; Raimundo, L.A.; Silva, A.N.","1614","2014","08","27","Southern America","Brasil","Pernambuco","Carnaubeira da Penha","Serra do Arapuá., Nas imediações do Sítio Boa Vista, ca. 1km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés.","-38.744701385498","-8.31916999816895","840","840",NA,"Herbáceo ereto, ca. 1m de altura. Folhas membranáceas, levemente discolores, verde-escuras. Capítulos com flores de corola alva.; Caatinga; Savana Estépica. Afloramento rochoso e mata estacional","IPA0092562",NA,NA,NA,NA,"35584","auto",NA,NA,"2015","07","16",NA,NA,NA,NA
"119","2019-02-15 11:34:41-02","IPA","IPA","53115","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Guedes, F.","10","1991","09","13","Southern America","Brasil","Pernambuco","Caruaru","Estação Experimental do IPA.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Caatinga arbórea.","IPA0053115",NA,NA,NA,NA,"35136","auto",NA,NA,"1991","09","13",NA,NA,NA,NA
"120","2019-02-15 11:34:41-02","IPA","IPA","54359","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Guedes, F.","s.n.","1992",NA,NA,"Southern America","Brasil","Pernambuco","Caruaru","Estação Experimental do IPA.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Caatinga arbórea.","IPA0054359",NA,NA,NA,NA,"35136","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA
"121","2019-02-15 11:34:41-02","IPA","IPA","51390","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira","s.n.","1988",NA,NA,"Southern America","Brasil","Pernambuco","Goiana","Itapirema, Estação Experimental do IPA.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"IPA0051390",NA,NA,NA,NA,"22853","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"122","2019-02-15 11:34:41-02","IPA","IPA","74670","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Smith, L.B.","Tavares, S.","519","1959","08","30","Southern America","Brasil","Pernambuco","Gravatá","Serra das Russas, Margem da estrada pavimentada.","-35.5647010803223","-8.20110988616943",NA,NA,NA,"Arbusto. Flores alvas.","IPA0074670",NA,NA,NA,NA,"19146","auto",NA,NA,"1961","12",NA,NA,NA,NA,NA
"123","2019-02-15 11:34:41-02","IPA","IPA","49899","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira","s.n.","1986",NA,NA,"Southern America","Brasil","Pernambuco","Inajá","Próximo a serra negra na subida da serra.","-37.8238983154297","-8.90167045593262",NA,NA,NA,"Solo pedregoso com barro vermelho.","IPA0049899",NA,NA,NA,NA,"35089","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"124","2019-02-15 11:34:41-02","IPA","IPA","53674","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira","s.n.","1986",NA,NA,"Southern America","Brasil","Pernambuco","Inajá","Próximo a Serra Negra na subida da serra.","-37.8238983154297","-8.90167045593262",NA,NA,NA,"Erva bastante alta ca. 3m; inflorescência esverdeada.; Solo pedregoso com barro vermelho.","IPA0053674",NA,NA,NA,NA,"35089","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"125","2019-02-15 11:34:41-02","IPA","IPA","19460","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Academia Brasileira de Ciências","578","1971","05","06","Southern America","Brasil","Pernambuco","Ipubi","Serra Branca, Fundo do Saco.","-40.1488990783691","-7.651939868927",NA,NA,NA,"Erva ereta com 1,5m de altura; aromática, pétalas alvas.","IPA0019460",NA,NA,NA,NA,"42741","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:34:41-02","IPA","IPA","60511","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira; Lima, V.C.; Lima, V.C.","2018","1979","09","05","Southern America","Brasil","Pernambuco","Maraial","Engenho Curtume. Locais mais úmidos, formando grande aglomerados.","-35.8088989257812","-8.78250026702881",NA,NA,NA,"Erva ereta ca. 1m.","IPA0060511",NA,NA,NA,NA,"17320","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA
"127","2019-02-15 11:34:41-02","IPA","IPA","60513","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira; Lima, V.C.; Lima, V.C.","2016","1979","09","05","Southern America","Brasil","Pernambuco","Maraial","Engenho Curtume. Mata seca.","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"IPA0060513",NA,NA,NA,NA,"17320","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA
"128","2019-02-15 11:34:41-02","IPA","IPA","74671","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Teixeira, G.","2718","1965","07","01","Southern America","Brasil","Pernambuco","Maraial","Engenho Salvador","-35.8088989257812","-8.78250026702881",NA,NA,NA,"Pequeno arbusto com flores alvas, levemente perfumadas. Folhas ligadas ao caule. Forrageira.","IPA0074671","IPA0074671",NA,NA,NA,"17320","auto",NA,NA,"2007","10","25",NA,NA,NA,NA
"129","2019-02-15 11:34:41-02","IPA","IPA","75095","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Tavares, S.","632","1961","07","05","Southern America","Brasil","Pernambuco","Recife","Margem da estrada para a pedreira do Timbi, próximo ao termainal de Camaragibe.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Arvoreta até 2,5m de altura.Flores alvas.Frequente.","IPA0075095",NA,NA,NA,NA,"18865","auto",NA,NA,"2010","06",NA,NA,NA,NA,NA
"130","2019-02-15 11:34:41-02","IPA","IPA","52715","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Elba Ferraz","7","1991","09","13","Southern America","Brasil","Pernambuco","Triunfo","Sítio Olho d'água, PE-092, sentido Serra Talhada - Triunfo à 16km.","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Caatinga.","IPA0052715",NA,NA,NA,NA,"14606","auto",NA,NA,"1992","07","02",NA,NA,NA,NA
"131","2019-07-26 11:39:32-03","IPA","IPA","32065","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Gallindo, F.; Lima, R.; Barreto, R.; Lima, R.; Barreto, R.","CFPE-627","1983","08","23","Southern America","Brasil","Pernambuco","Vicência","Engenho Jundiá. Capoeira à margem da estrada de acesso à Igrejinha do alto do morro. Solo argiloso bem drenado.","-35.3266983032227","-7.65693998336792",NA,NA,NA,"Subarbusto 2-3m, brácteas do capítulo creme-esverdeadas, pétalas liguladas de cor creme. Estigmas e estiletes creme, anteras castanho-escuras. Pouco frequênte.","IPA0032065",NA,NA,NA,NA,"21084","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"132","2019-02-15 11:34:41-02","IPA","IPA","92735","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Projeto Agricultura Familiar - Cruz das Almas","25","2008","08","03","Southern America","Brasil","Bahia","Cruz das Almas","Sapucaia.","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"IPA0092735",NA,NA,NA,NA,"14660","auto",NA,NA,"2017","09","15",NA,NA,NA,NA
"133","2019-02-15 11:34:41-02","IPA","IPA","19858","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Academia Brasileira de Ciências","971","1971","05","29","Southern America","Brasil","Pernambuco","Floresta","Serra Negra","-38.5685997009277","-8.60111045837402",NA,NA,NA,"Arbusto 2m de altura; capítulos brancos esverdeados; flósculos brancos.","IPA0019858",NA,NA,NA,NA,"87756","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:34:41-02","IPA","IPA","62829","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Siqueira-Filho, J.A.; Baracho, G.S.; Baracho, G.S.","656","1997","07","18","Southern America","Brasil","Pernambuco","Maraial","Engenho Curtume, 170km do centro do Recife.","-35.8088989257812","-8.78250026702881",NA,NA,NA,"Arbusto ca. 3,5m. Abundante na região, em plena floração. Flores terminais, diminutas, alvas. Folhas maduras lobads, diferenciads das mais jovens, sem lobos. Pecíolo e caule alados.; Mesoregião da Mata pernambucana, Microregião da Mat","IPA0062829",NA,NA,NA,NA,"17320","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"135","2019-02-15 11:34:41-02","IPA","IPA","58283","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Correia, M.","316","1995","08","24","Southern America","Brasil","Pernambuco","Pesqueira","Serra do Ororubá, Fazenda São Francisco.","-36.6963996887207","-8.35778045654297",NA,NA,NA,"Arbusto com flores brancas, botões creme, caule alado.","IPA0058283",NA,NA,NA,NA,"36615","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA
"136","2019-02-15 11:34:41-02","IPA","IPA","1815","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Andrade-Lima","50606","1950","07","13","Southern America","Brasil","Pernambuco","Quipapá","Usina Água Branca.","-36.0116996765137","-8.82777976989746",NA,NA,NA,"Erva grande. Flores alvas.","IPA0001815",NA,NA,NA,NA,"11788","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"137","2019-02-15 11:34:41-02","IPA","IPA","49937","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira","s.n.","1984","10","10","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Mata de Cueiras.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0049937",NA,NA,NA,NA,"21764","auto",NA,NA,"2010","06",NA,NA,NA,NA,NA
"138","2019-02-15 11:34:41-02","IPA","IPA","5138","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Pickel, B.","809","1926","08",NA,"Southern America","Brasil","Pernambuco","São Lourenço da Mata","São Bento, campo alto.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0005138",NA,NA,NA,NA,"21764","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"139","2019-02-15 11:34:41-02","IPA","IPA","75650","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Sobrinho, J.S.","285","1968","05","31","Southern America","Brasil","Pernambuco","Serrita","Distrito Caririsinho, Laranjal.","-39.2957992553711","-7.93333005905151",NA,NA,NA,"Arbusto. Inflorescência cimeira, alva com cheiro desagradável.","IPA0075650",NA,NA,NA,NA,"42990","auto",NA,NA,"2015","11","29",NA,NA,NA,NA
"140","2019-02-15 11:34:41-02","IPA","IPA","84736","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Cavalcanti, M.F.","Miranda, A.M.; Pitrez, S.; Oliveira, L.; Ferreira, R.; Pitrez, S.; Oliveira, L.; Ferreira, R.","2695A","1997","06","07","Southern America","Brasil","Pernambuco","Triunfo","Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Arbusto ca. 2m de altura; caule anguloso alado. Inflorescência branca.","IPA0084736",NA,NA,NA,NA,"14606","auto",NA,NA,"2003","08","12",NA,NA,NA,NA
"141","2019-02-15 11:34:41-02","IPA","IPA","92558","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Souza, D.P.","Costa-Lima, J.L.; Lima, L.S.; Silva, A.N.; Lima, L.S.; Silva, A.N.","1474","2014","08","07","Southern America","Brasil","Pernambuco","Triunfo","no caminho para Pico do Papagaio (ca. 200m do topo), nas proximidades de caixa d'água, ca. 7km a NE da sede municipal.","-38.1016998291016","-7.83805990219116","1156","1156",NA,"Arbustivo, ca. 2,5m de altura. Folhas membranáceas, verde-escuras. Capítulos com flores do disco com corola alva, flores do raio com corola amarelada.; Caatinga; Savana Estépica. Afloramento rochoso e mata plúvio-nebular","IPA0092558",NA,NA,NA,NA,"14606","auto",NA,NA,"2015","08","20",NA,NA,NA,NA
"142","2019-02-15 11:34:41-02","IPA","IPA","52814","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Elba Ferraz","32","1991","10","27","Southern America","Brasil","Pernambuco","Triunfo","Sítio Olho d'água, 860m.","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Arbusto. Flores brancas.; Caatinga.","IPA0052814",NA,NA,NA,NA,"14606","auto",NA,NA,"1992","08","06",NA,NA,NA,NA
"143","2019-07-26 11:39:32-03","IPA","IPA","32065","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Gallindo, F.; Lima, R.; Barreto, R.; Lima, R.; Barreto, R.","CFPE-627","1983","08","23","Southern America","Brasil","Pernambuco","Vicência","Engenho Jundiá. Capoeira à margem da estrada de acesso à igrejinha do alto do morro. Solo argiloso bem drenado.","-35.3266983032227","-7.65693998336792",NA,NA,NA,"Subarbusto 2-3m, brácteas do capítulo creme-esverdeadas pétalas liguladas de cor creme. Estígmas e estiletes creme, anteras castanho-escuras. Pouco frequênte.","IPA0032065",NA,NA,NA,NA,"21084","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"144","2019-02-15 11:34:41-02","IPA","IPA","51448","S","Plantae","Plantae",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira","Rita Pereira","240","1988","07","27","Southern America","Brasil","Pernambuco","Vitória de Santo Antão","Em uma pedreira, próximo a cidade de Vitória.","-35.2914009094238","-8.11806011199951",NA,NA,NA,"Erva até 3m, flores brancacentas. (ocorre também em Gravatá, Bezerros, Riacho das Almas, Carpina, etc.); Capoeira degradada. Solo argiloso e arenoso","IPA0051448",NA,NA,NA,NA,"21817","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"145","2020-12-20 21:16:03-03","UFV","VIC","23588","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Esteves, R.L.","Carvalho, A.F.","611","1999","06","18",NA,"Brasil","Minas Gerais","Turmalina","Campo rupestre.","-42.7299995422363","-17.2856006622314",NA,NA,NA,"Cultivada no Grupo Entre Folhas da Vila Gianetti. Arbusto, c.a. de 1,0 - 2,0 metros de altura.","VIC023588",NA,NA,NA,NA,"36128","auto",NA,NA,"2004","07","21",NA,NA,NA,NA
"146","2019-11-21 14:32:14-03","UFJF","CESJ","38435","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","H.P.Bautista; D.J.N.Hind.","E. Miranda-Silva; et al.","s.n.","1999","08","14","América do Sul","Brasil","Bahia","Campo Formoso","Beira da estrada, após a torre","-40.3213996887207","-10.5074996948242",NA,NA,NA,"Campo rupestre antropizado. Alt: 670 m.","CESJ038435",NA,NA,NA,NA,"104183","auto",NA,NA,"2000","09",NA,NA,NA,NA,NA
