"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","relatedCatalogItem","infraspecificEpithet"
"96","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973364","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Weddell, H.A.","1845","1","1","Brasil",NA,NA,"Brésil, province de Matto-Grosso, dans le forts du Rio Cabaçal.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973364","P03973364_01",NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973365","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Weddell, H.A.","1845","7","1","Brasil",NA,NA,"Brésil. Prov. de Matto-Grosso.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973365' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973365","P03973365_01",NA,NA,NA,NA,"3394",NA,NA,NA
"98","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973362","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Glaziou, A.","1868","3","13","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Jacarepagua.","-43.2075004577637","-22.9027996063232","57442",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973362' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"hb","P03973362","P03973362_01",NA,NA,NA,NA,"708",NA,NA,NA
"99","2020-12-11 11:40:42-03","UFMG","BHCB","33213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA
"100","2020-12-11 11:40:42-03","UFMG","BHCB","33213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA
"101","2020-12-11 11:40:42-03","UFMG","BHCB","47420","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:40:42-03","UFMG","BHCB","33183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA
"103","2020-12-11 11:40:42-03","UFMG","BHCB","33183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA
"104","2020-12-11 11:40:42-03","UFMG","BHCB","1574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,NA,"1948",NA,NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309","26598",NA,"sub-arbusto;medicinal-expectorante,diaforético,anti-desintérico,emético;parte usada:raiz","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:40:42-03","UFMG","BHCB","16409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Costa, LVC","1988","10","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:40:42-03","UFMG","BHCB","16409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Costa, LVC","1988","10","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:40:42-03","UFMG","BHCB","20331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Stehmann, JR; Mendonça Filho, CV","1991","01",NA,"Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:40:42-03","UFMG","BHCB","20331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Stehmann, JR; Mendonça Filho, CV","1991","01",NA,"Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:40:42-03","UFMG","BHCB","5205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Andrade, PM de; et al.","1984","02","21","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica;herbáceo;medicinal:expectorante,diforético,antidesintérico,emético;parte usad:raiz;","auto","139","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:40:42-03","UFMG","BHCB","19516","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson",NA,NA,NA,"Werneck, MS; et al.","1989","11","02","Brasil","Minas Gerais","Caratinga","Reserva Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","753","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2016-04-21 16:21:00-03","MO","MOBOT","100907014","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"Claes Persson","2014","11","4","Brazil","Minas Gerais","Caratinga","RPPN Feliciano Manuel Abdala (Estacão Biológica de Caratinga).","-42.1391983032227","-19.7896995544434","49886","1",NA,"auto","Persson 2242","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-01-28 05:27:00-02","MO","MOBOT","100464111","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","C.M. Taylor (MO)",NA,NA,"Enrique Rentería A.|Álvaro Cogollo P.|Jorge Brand","1985","2","5","Colombia","Antioquia","Turbo","Corregimiento Lomas Aisladas. Loma mediana.",NA,NA,NA,"1",NA,NA,"Rentería Arriaga 3532","South America","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-06-03 13:30:00-03","MO","MOBOT","1415907","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","C.Taylor",NA,NA,"O. Haught","1946","6","12","Colombia","Antioquia",NA,"North Venezuela/Northeast Colombia",NA,NA,NA,"1",NA,NA,"Haught 4876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-02-03 05:18:00-02","MO","MOBOT","1992235","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"Dairon Cárdenas L.","1988","6","23","Colombia","Chocó","Riosucio","Zona de Urabá. Cerros del Cuchillo. Camino de Cidon a la Cumbre Sureste. Bosque primario bmh-T.","-76.91666","7.5",NA,NA,NA,NA,"Cárdenas López 2093","South America","50.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Isoneotype",NA,NA
"115","2011-03-03 13:42:00-03","MO","MOBOT","3211035","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"Julio A. Lombardi","1996","12","5","Brazil",NA,NA,"Parque Estadual do Rio Doce, Marliéria-MG 19º 45' 95S, 42º37'38W Trilha do Vinhático. Hab: mata atlântica.Hab: erva.",NA,NA,NA,NA,NA,NA,"Lombardi 1487","South America","263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2014-04-30 13:43:00-03","MO","MOBOT","3211809","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"J.R. Stehmann|C.V. Mendonça","1991","1","10","Brazil","Minas Gerais",NA,"Estação Biológica de Caratinga, fazenda Montes Cláros, Caratinga. Hab: sub bosque de mata atlântica. Háb: Herbáceo.",NA,NA,NA,NA,NA,NA,"Stehmann s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2010-08-23 18:03:00-03","MO","MOBOT","3212406","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"* SKORUPA",NA,NA,NA,"Brazil","Mato Grosso",NA,"Mun: Tangara Da Serra. Mata. Solo Arenoso; Cobertura Organica Espessa. Plano. A. Skorupa Et AlII 701 27413 BRA - 000256 260589 EXsicatas/Estacas/Sementes. Fazenda Maracana; Cerca de 30 Km de tangara da Serra.","-57.48333","-14.61666",NA,NA,NA,NA,"SKORUPA 260589","South America","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2010-08-23 18:04:00-03","MO","MOBOT","3214018","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"* SKORUPA",NA,NA,NA,"Brazil","Mato Grosso",NA,"Rio Branco. Mata umida com taboca; substrato ralo. Solo arenoso plano. Comunidade Bela Vista; a 15 Km de Rio Branco Rumo a Mi Rassol D'Oeste.","-58.06666","-15.23333",NA,NA,NA,NA,"SKORUPA 310589","South America","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-02-03 05:18:00-02","MO","MOBOT","3214277","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"Dairon Cárdenas L.","1987","9","9","Colombia","Chocó","Riosucio","Zona de Urabá. Cerros del Cuchillo. Camino a la Cumbre. Sector Surese. Bosque primario perturbado. bmh-T.",NA,NA,NA,NA,NA,NA,"Cárdenas López 408","South America","50.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-02-03 05:18:00-02","MO","MOBOT","3214530","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"Dairon Cárdenas L.","1987","10","12","Colombia","Chocó","Riosucio","Zona de Urabá. Cerros del Cuchillo. Bosque primario. Sector Noreste. bmh-T.","-76.848335","7.490984",NA,NA,NA,NA,"Cárdenas López 281","South America","10.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2010-08-23 18:03:00-03","MO","MOBOT","3215786","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"* SKORUPA",NA,NA,NA,"Brazil","Mato Grosso",NA,"Salto Do Ceu Mata Alta Umida Solo arenoso Plano. Fazenda Porta do ceu. A 44 km de prota do ceu - rumo a santa fe.","-58.1333333","-15.1333333",NA,"1",NA,NA,"SKORUPA 290589","South America","465.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2010-08-23 18:04:00-03","MO","MOBOT","3216518","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","!CMT",NA,NA,"* SKORUPA",NA,NA,NA,"Brazil","Mato Grosso",NA,"Pontes E Lacerda Mata Umida Solo Arenoso Plano A 30 km de lacerdinha; rumo a vilhena; a esquerda; sob pontes e lacerda","-58.06666","-15.23333",NA,NA,NA,NA,"SKORUPA 40689","South America","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-10-03 13:57:00-03","MO","MOBOT","100895065","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cephaelis","acuminata","Cephaelis acuminata","H. Karst.","Zander, Richard",NA,NA,"R.H. Zander",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Zander s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1357079","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Standley, Publ. Field Mus. 7: 78",NA,NA,"Francis W. Pennell",NA,NA,NA,"Colombia","Bolívar",NA,"Boca Verde, on Rio Sinu.",NA,NA,NA,NA,NA,NA,"Pennell 4570","South America","100.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 08:56:20-03","INPA","INPA","74987","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Taylor, CM","2014","10","Macêdo, M","1976","09","09","Brasil","Mato Grosso","Cáceres","Cáceres, Margem esquerda do Rio Vermelho. Gleba calvaçal.","-56","-15.6",NA,NA,NA,NA,"508","Southern America",NA,NA,NA,"INPA0074987","INPA0074987 INPA0074987_e INPA0074987_e1",NA,"-56","-15.6",NA,NA,NA,NA,NA
"126","2020-08-31 08:57:37-03","INPA","INPA","10787","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","Stokes",NA,NA,NA,"Rodrigues, WA","1962","01","05","Brasil","Rondônia",NA,"Forte Príncipe da Beira, igarapé da Viúva., Forte Príncipe da Beira, igarapé da Viúva. Mata de terra firme, solo argiloso, úmido.","-64.4","-12.5",NA,NA,NA,NA,"4221","Southern America",NA,NA,NA,"INPA0010787","INPA0010787 INPA0010787_e",NA,"-64.4","-12.5",NA,NA,NA,NA,NA
"127","2019-06-10 10:11:34-03","FZB-BH","BHZB","5884","S","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"Giacomin, L.L.","2006","05","Ordones, J.","2006","03","27","Brasil","MG","Marliéria","Parque Estadual do Rio Doce / Campolina","-42.633333","-19.5",NA,NA,"Coord: Long. 42°38' W a 48°28' W, Lat. 19°45' S a 19°45' S. <ll>dwc_commonname:</ll> Poaia / ipeca",NA,"1016",NA,NA,NA,NA,NA,NA,NA,"42W 38'","19S 30'",NA,NA,NA,NA,NA
"128","2021-02-25 10:12:19-03","CVRD","CVRD","4120","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Domingos A. Folli","1992","12","Folli, D.A.","1992","12","10","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Poaia","auto","1754","América do Sul",NA,NA,NA,"CVRD004120","CVRD004120","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"129","2021-02-25 10:12:19-03","CVRD","CVRD","10791","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Domingos A. Folli","2008","03","Folli, D.A.","2008","03","05","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"Farmacologico: Emetina e cefalina, indicações, amebicida, emético e expectorante. <ll>dwc_commonname:</ll> Poaia","auto","5898","América do Sul",NA,NA,NA,"CVRD010791",NA,"05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"130","2021-02-25 10:12:19-03","CVRD","CVRD","2385","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Skorupa e Assis","1989","11","Werneck, S.A.","1989","11","06","BRASIL","ES","Linhares","Em mata úmida de médio porte. À 60m do entroncamento com a Gávea. A planta possui em suas raízes 02 alcaloides de interesse farmacologico.","-40.0722007751465","-19.3910999298096","48094",NA,"Farmacologico: Emetina e cefalina, indicações, amebicida, emético e expectorante. <ll>dwc_commonname:</ll> Poaia","auto","760","América do Sul",NA,NA,NA,"CVRD002385",NA,"06",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"131","2021-03-01 11:51:42-03","UFPE","UFP","66106","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Anderson","Jardim, J","2011","09","Alves-Araújo, A; Marques, JS","2008","02","15","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556",NA,NA,"Subarbusto com flores alvas.Coletado em ripário.",NA,"869",NA,NA,NA,NA,"UFP066106",NA,NA,"-35.002778","-7.785556",NA,NA,NA,NA,NA
"132","2021-03-01 11:51:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Anderson","Jardim, J","2011","09","Alves-Araújo, A; Marques, JS","2008","02","15","Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.785556",NA,NA,"Subarbusto com flores alvas.Coletado em ripário.",NA,"869",NA,NA,NA,NA,NA,NA,NA,"-35.002778","-7.785556",NA,NA,NA,NA,NA
"133","2021-03-01 11:51:42-03","UFPE","UFP","35844","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.","Schlindwein, C","2003","06","Rocha, SK da","2003","05","30","Brasil","Pernambuco","Ouricuri",NA,"-40.0816993713379","-7.88250017166138","56078",NA,"erva.; erva.","auto","UFP53",NA,NA,NA,NA,"UFP035844",NA,"11",NA,NA,NA,NA,NA,NA,NA
"134","2015-08-20 11:24:25-03","CPQBA","CPMA","2353","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.",NA,NA,NA,NA,"2009","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","CPQBA",NA,NA,NA
"135","2015-08-20 11:24:25-03","CPQBA","CPMA","606","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.",NA,NA,NA,"Compra","1989","12","10","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892","48462",NA,"Localização: Bloco 3 Canteiro 5 Posição 3º e Bloco 3 Canteiro 5 Posição 4º;introdução perdida","auto",NA,NA,NA,NA,NA,NA,NA,NA,"48º 30' 16","1º 27' 21","Magnoliopsida","CPQBA 1407",NA,NA,NA
"136","2015-08-20 11:24:25-03","CPQBA","CPMA","661","S","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.",NA,NA,NA,"Compra","1990","06","10","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,"introdução perdida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","3147168","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"T. S. Santos, M. Soares & H. S. Brito",NA,NA,NA,"Brazil","Bahia",NA,"Regiao Cacaueira da Bahia. Municipio de Ibidarai. Fazenda Ribeirao das Laranjeiras. Transicao de Mata com Cacau",NA,NA,NA,"1",NA,NA,"4308","South America - Neotropics",NA,NA,NA,"US02675572","US02675572_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","2832580","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"G. Sullivan","1976","7","8","Ecuador","Colón",NA,"Along banks of Rio Guanche above bridge",NA,NA,NA,"1",NA,NA,"143","South America - Neotropics","50",NA,NA,"US02675554",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","3594555","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"J. G. Járdim, E. R. Martins & S. C. Sant' Ana","1999","2","10","Brazil","Bahia",NA,"Mun. de Una, 6 km N do Distrito de Comamdatuba; Faz. Bolandeira. Restinga Arborea","-39.005","-15.3056",NA,"1",NA,NA,"1987","South America - Neotropics","10",NA,NA,"US02675571","US02675571_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","2781003","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"M. Barreto","1936","1","21","Brazil","Minas Gerais",NA,"Fazenda das Antilhas. Municipio Tombos",NA,NA,NA,"1",NA,NA,"2002","South America - Neotropics",NA,NA,NA,"US02675570","US02675570_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","3067859","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"Remett","1927","6","13","Brazil","Mato Grosso",NA,"Brasil",NA,NA,NA,"1",NA,NA,"56803","South America - Neotropics",NA,NA,NA,"US02675575","US02675575_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","1709632","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"O. L. Haught","1946","6","12","Colombia","Antioquia",NA,"Mulatos",NA,NA,NA,"1",NA,NA,"4876","South America - Neotropics","50",NA,NA,"US02675573","US02675573_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","1571866","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"C. A. M. Lindman","1894","3","13","Brazil","Mato Grosso",NA,"Poaia",NA,NA,NA,"1",NA,NA,"3081","South America - Neotropics",NA,NA,NA,"US02675561","US02675561_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","1043146","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"F. W. Pennell","1918","3","4","Colombia","Bolívar",NA,"Boca Verde, on Rio Sinu",NA,NA,NA,"1",NA,NA,"4570","South America - Neotropics","100","400",NA,"US02675574",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","2781004","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson",NA,NA,NA,"M. Barreto","1935","7","15","Brazil","Minas Gerais",NA,"Fazenda das Antilhas. Municipio Tombos",NA,NA,NA,"1",NA,NA,"1631","South America - Neotropics",NA,NA,NA,"US02675569","US02675569_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"146","2020-09-02 16:38:40-03","Cenargen","CEN","20302","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","31","Brasil","RO","COSTA MARQUES","A 12 km do km 15, entrada à esquerda, na linha 18 rumo a Cacoal.","-64.216666","-12.433333",NA,"3","População numerosa em local de derrubada recente. Raízes bem desenvolvidas. População com mais de 100 indivíduos.",NA,"610",NA,"180","180","Exsicatas","CEN00020302","CEN00020302",NA,"-64.216666","-12.433333",NA,NA,NA,NA,NA
