"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"1446","2015-09-05 11:55:15-03","MNHN","RECOLNAT_MNHN_P","P06885248","PreservedSpecimen",NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Glaziou, A.",NA,"1892","3","1","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885248' target='other'> <mi>dwc_moreinfo</mi></a>","P06885248","P06885248_01",NA,NA,NA,"Quartel do Biribiry. Diamantina, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,"19862",NA
"1447","2018-04-27 18:19:49-03","MNHN","RECOLNAT_MNHN_P","P06885241","PreservedSpecimen",NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Hatschbach, G.",NA,"1965","9","16","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885241' target='other'> <mi>dwc_moreinfo</mi></a>","P06885241","P06885241_01",NA,NA,NA,"Rio Cotia. Antonina, Paraná, Sul, Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,"12779",NA
"1448","2015-09-05 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P06885590","PreservedSpecimen",NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Mogni","Smith, L.B.|Klein, R.",NA,"1957","2","3","Brasil","Santa Catarina","Canoinhas","-50.3899993896484","-26.1772003173828",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885590' target='other'> <mi>dwc_moreinfo</mi></a>","P06885590","P06885590_01",NA,NA,NA,"Ruderal, 13-19km east of Canoinhas on the road to Mafra. Canoinhas, Santa Catarina, Sul, Brasil, América do Sul","750","800",NA,"hb",NA,NA,NA,"50616","auto",NA,NA,NA,NA,NA,NA,"10696",NA
"1449","2018-04-27 17:05:01-03","MNHN","RECOLNAT_MNHN_P","P06780973","PreservedSpecimen",NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Mogni","Smith, L.B.|Klein, R.M.",NA,"1964","12","19","Brasil","Santa Catarina","São Miguel d´Oeste","-53.56667","-26.66667",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06780973' target='other'> <mi>dwc_moreinfo</mi></a>","P06780973","P06780973_01",NA,NA,NA,"Canela Gaucha, 8km northwest of São Miguel d´Oeste. São Miguel d´Oeste, Santa Catarina, Sul, Brasil, América do Sul","700","750",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14150",NA
"1450","2018-04-27 17:42:02-03","MNHN","RECOLNAT_MNHN_P","P06780969","PreservedSpecimen",NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Mogni","Smith, L.B.|Reitz, R.",NA,"1964","10","17","Brasil","Santa Catarina","Itapiranga","-53.78333","-27.11667",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06780969' target='other'> <mi>dwc_moreinfo</mi></a>","P06780969","P06780969_01",NA,NA,NA,"Forest, by rio Peperí-guaçu, Linha Coqueiro. Itapiranga, Santa Catarina, Sul, Brasil, América do Sul","200","300",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12678",NA
"1451","2018-04-27 17:49:36-03","MNHN","RECOLNAT_MNHN_P","P06781653","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Goudot",NA,"1844","1","1","Colômbia",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06781653' target='other'> <mi>dwc_moreinfo</mi></a>","P06781653","P06781653_01",NA,NA,NA,"Nelle Grenade, Valle de la Magdalena, de la Mina à San Luis. Colômbia, América do Sul",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2015-09-05 11:54:29-03","MNHN","RECOLNAT_MNHN_P","P06781651","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Lourteig, A.",NA,"1967","10","17","Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06781651' target='other'> <mi>dwc_moreinfo</mi></a>","P06781651","P06781651_01",NA,NA,NA,"Dep Misiones, Santiago, Est. La Soledad. Paraguai",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA
"1453","2015-09-05 11:54:29-03","MNHN","RECOLNAT_MNHN_P","P06781652","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"A. Weddel, H.",NA,"1845","11","1","Bolívia",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06781652' target='other'> <mi>dwc_moreinfo</mi></a>","P06781652","P06781652_01",NA,NA,NA,"Amérq. Mérid. Prov. de Santa-Cruz de la Sierra. Bolívia",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3579",NA
"1454","2015-09-05 12:35:53-03","MNHN","RECOLNAT_MNHN_P","P06806211","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Nee, M.",NA,"1988","11","28","Bolívia",NA,NA,"-63.23333","-17.8",NA,NA,"Plants of Bolivia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06806211' target='other'> <mi>dwc_moreinfo</mi></a>","P06806211","P06806211_01",NA,NA,NA,"Septo. SAnta Cruz, Prov. Andres Ibanez SW of SAnta Cruz near Rio Pirai, 6km SW of center of Santa Cruz. Bolívia","425",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36941",NA
"1455","2015-09-05 11:56:35-03","MNHN","RECOLNAT_MNHN_P","P06884696","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06884696' target='other'> <mi>dwc_moreinfo</mi></a>","P06884696","P06884696_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","2015-09-05 11:56:35-03","MNHN","RECOLNAT_MNHN_P","P06884698","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06884698' target='other'> <mi>dwc_moreinfo</mi></a>","P06884698","P06884698_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 234",NA
"1457","2015-09-05 11:56:35-03","MNHN","RECOLNAT_MNHN_P","P06884699","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06884699' target='other'> <mi>dwc_moreinfo</mi></a>","P06884699","P06884699_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 523",NA
"1458","2015-09-05 11:56:35-03","MNHN","RECOLNAT_MNHN_P","P06884701","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06884701' target='other'> <mi>dwc_moreinfo</mi></a>","P06884701","P06884701_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 258",NA
"1459","2018-04-27 17:42:03-03","MNHN","RECOLNAT_MNHN_P","P06884702","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06884702' target='other'> <mi>dwc_moreinfo</mi></a>","P06884702","P06884702_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2015-09-05 11:54:53-03","MNHN","RECOLNAT_MNHN_P","P06781155","PreservedSpecimen",NA,"Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Vieira, M.C.W.",NA,NA,NA,NA,"Brasil","Minas Gerais","Monte Belo","-46.3675003051758","-21.3264007568359",NA,NA,". 11-10. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06781155' target='other'> <mi>dwc_moreinfo</mi></a>","P06781155","P06781155_01",NA,NA,NA,"Brésil. Faz. Monte Alegre, Monte Belo, MG. Mata Mundo Novo. Monte Belo, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,"624",NA
"1461","2015-09-04 03:19:10-03","MNHN","RECOLNAT_MNHN_P","P00089387","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.","Baehni","Weddell, H.A.",NA,"1848",NA,NA,"Bolivie",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089387' target='other'> <mi>dwc_moreinfo</mi></a>","P00089387","P00089387_01",NA,NA,NA,"In sylvis prov. Tarija.",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4816",NA
"1462","2015-09-04 03:19:31-03","MNHN","RECOLNAT_MNHN_P","P00089388","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.","Baehni","Ruiz, P.",NA,NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089388' target='other'> <mi>dwc_moreinfo</mi></a>","P00089388","P00089388_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"1463","2018-04-27 17:49:36-03","MNHN","RECOLNAT_MNHN_P","P06885589","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885589' target='other'> <mi>dwc_moreinfo</mi></a>","P06885589","P06885589_01",NA,NA,NA,". Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2015-09-05 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P06885595","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Nadeaud, J.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885595' target='other'> <mi>dwc_moreinfo</mi></a>","P06885595","P06885595_01",NA,NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2018-04-27 17:49:36-03","MNHN","RECOLNAT_MNHN_P","P06885596","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885596' target='other'> <mi>dwc_moreinfo</mi></a>","P06885596","P06885596_01",NA,NA,NA,". Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","2015-09-05 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P06885598","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Weddell, H.A.",NA,"1846","7","1","Bolívia",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885598' target='other'> <mi>dwc_moreinfo</mi></a>","P06885598","P06885598_01",NA,NA,NA,"Prov. de Tarija. Bolívia",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4051",NA
"1467","2015-09-05 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P06885599","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Weddell, H.A.",NA,"1846","7","1","Bolívia",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885599' target='other'> <mi>dwc_moreinfo</mi></a>","P06885599","P06885599_01",NA,NA,NA,"Prov. de Tarija. Bolívia",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4051",NA
"1468","2015-09-05 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P06885600","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Weddell, H.A.",NA,"1846","6","1","Bolívia",NA,NA,NA,NA,NA,NA,". Juillet et Aout 1846. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885600' target='other'> <mi>dwc_moreinfo</mi></a>","P06885600","P06885600_01",NA,NA,NA,"amériq. Mérid. Répub. de Bolivia, Prov. de Tarija. Bolívia",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4051",NA
"1469","2015-09-05 11:56:00-03","MNHN","RECOLNAT_MNHN_P","P06885601","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Weddell, H.A.",NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885601' target='other'> <mi>dwc_moreinfo</mi></a>","P06885601","P06885601_01",NA,NA,NA,". Bolívia",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4051",NA
"1470","2015-09-05 11:56:00-03","MNHN","RECOLNAT_MNHN_P","P06885602","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Lillo, M.",NA,"1888","3","30","Argentina",NA,NA,NA,NA,NA,NA,"Flora Tucumana. . Reçu le 12 Fèvrier 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885602' target='other'> <mi>dwc_moreinfo</mi></a>","P06885602","P06885602_01",NA,NA,NA,". Argentina, América do Sul",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"462",NA
"1471","2018-04-27 17:49:36-03","MNHN","RECOLNAT_MNHN_P","P06885587","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Regnell",NA,"1879","1","1","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885587' target='other'> <mi>dwc_moreinfo</mi></a>","P06885587","P06885587_01",NA,NA,NA,"Brésil. Caldas in Minas Geraes. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"II 251",NA
"1472","2018-04-27 17:49:36-03","MNHN","RECOLNAT_MNHN_P","P06885591","PreservedSpecimen",NA,"Cannabaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.",NA,"Regnell, A.",NA,"1864","1","11","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa file, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06885591' target='other'> <mi>dwc_moreinfo</mi></a>","P06885591","P06885591_01",NA,NA,NA,". Caldas, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,"hb",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1473","2020-10-01 14:24:38-03","JBB","HEPH","23060","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sargent","Caxambu, MG","Silva, V","s.n.","2005","11","03","Brasil","Paraná","Arouna",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Sítio Rio Claro",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2020-10-01 14:24:38-03","JBB","HEPH","33994","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sargent","Maruyama, A","Maruyama, A; Silva, AG","946","2017","09","19","Brasil","Rio de Janeiro","Barra Mansa","-44.313611","-22.473056","-44.313611","-22.473056",NA,NA,NA,"2017","12","10","Próximo a estrada Virgíliio Vilela, borda",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2020-10-01 14:24:38-03","JBB","HEPH","26296","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sargent","Ramos, AE","Ramos, AE","1917","2009","09","28","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2009",NA,NA,"Ponte Alta - AI- 01- DF.",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1476","2020-10-01 14:24:38-03","JBB","HEPH","10667","S","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sargent","Bringel Júnior, JBA","Ramos, AE","1017","1994","12","19","Brasil","Goiás","Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,"CAP.16cm. 2-10-2.",NA,NA,"2008",NA,NA,"Fazenda Coqueiro de Propriedade de Fernandes Gabriel da Silva",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","86936","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1477","2020-10-01 14:24:38-03","JBB","HEPH","16353","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Ramos, AE","Ramos, AE","1590","2001","08","31","Brasil","Minas Gerais","Arinos","-46.455556","-15.955556","-46.455556","-15.955556",NA,NA,NA,"2001",NA,NA,"Área de encontro do Ribeirão Jabuticabas com o Rio Preto","650","650","Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2020-10-01 14:24:38-03","JBB","HEPH","16024","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Nóbrega, MGG","Nóbrega, MGG","1354","2000","10","26","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"Fazenda do Ivan córrego Lagoa do Mel",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2020-10-01 14:24:38-03","JBB","HEPH","17342","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Nóbrega, MGG; et al.","Nóbrega, MGG","1466","2002","02","05","Brasil","Goiás","Araçu","-49.686389","-16.366389","-49.686389","-16.366389",NA,NA,NA,"2002",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2020-10-01 14:24:38-03","JBB","HEPH","16845","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Nóbrega, MGG","Jesus, FPR de","115","2001","10","11","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2001",NA,NA,"Condomínio Mansões Park Brasília",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1481","2020-10-01 14:24:38-03","JBB","HEPH","18701","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Nóbrega, MGG","Salles, AEH","2608","2003","02","06","Brasil","Goiás","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,"Folhas menbranaceas. Coordenada em UTM 21 75 04 800 21 08",NA,NA,"2003",NA,NA,"Canteiro de Obra da Serra do Facão margem esquerda do Rio São Marcos",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","94621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1482","2020-10-01 14:24:38-03","JBB","HEPH","23206","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Martins, RC","Martins, RC","665","2006","09","18","Brasil","Goiás","Mambaí","-46.1130981445312","-14.4877996444702",NA,NA,"Folha: secar a folha, fazer o po, fazer o cha p/dor de barriga, problemas de uretra. Informante: Geraldo Ferreira de Souza",NA,NA,"2006",NA,NA,"Área da Reserva do assentamento Cyntia Peter",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","31977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1483","2020-10-01 14:24:38-03","JBB","HEPH","16269","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Ramos, AE","Ramos, AE","1577","2001","07","07","Brasil","Minas Gerais","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,"(M1-4A) Com espinhos",NA,NA,"2001",NA,NA,"Rio Preto área do Eixo da Barragem Mata Velha",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","97926","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1484","2020-10-01 14:24:38-03","JBB","HEPH","23128","S","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Luca, AQ","Castellani, E de","183","1997","03","18","Brasil","São Paulo","Barretos","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,NA,"1997",NA,NA,"Ribeirão Anhumas",NA,NA,"Southern America",NA,NA,"Dicotyledon","Rosales","34752","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1485","2020-12-11 11:34:22-03","UFMG","BHCB","50505","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-12-11 11:34:22-03","UFMG","BHCB","65634","PreservedSpecimen","Plantae","Cannabaceae","Celtis","glycycarpa","Celtis glycycarpa","Mart. ex Miq.",NA,"Magalhães, GM","5599",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-12-11 11:34:22-03","UFMG","BHCB","28994","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-12-11 11:34:22-03","UFMG","BHCB","28994","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-12-11 11:34:22-03","UFMG","BHCB","134732","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Gasper, AL de; Stival-Santos, A; Silveira, S","1948","2008","11","22","Brasil","Santa Catarina","Luzerna","-51.435","-27.09","-51.435","-27.09","Arbórea. Fruto imaturo verde. Floresta Estacional Decidual (Klein). Entorno do fragmento.",NA,NA,NA,NA,NA,"Barra do Estreito, Local aberto.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2020-12-11 11:34:22-03","UFMG","BHCB","135376","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Rezende, SG","3160","2008","09","23","Brasil","Minas Gerais","Betim","-44.110833","-19.98","-44.110833","-19.98","Cerrado Típico, arbustivo",NA,NA,NA,NA,NA,"Próximo a refinaria Gabriel Paços, Área da Fiat","875","875","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2020-12-11 11:34:22-03","UFMG","BHCB","199942","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Mendes, MS","s.n.","2018","12","04","Brasil","Minas Gerais","Barão de Cocais","-43.394444","-19.844444","-43.394444","-19.844444","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB199942",NA,NA,NA,NA,"Cocais","710","710","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
