"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","scientificNameAuthorship","minimumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","maximumElevationInMeters","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"105","2020-09-12 05:00:02-03","US","US","1464552","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"E. P. Killip & A. C. Smith","24308","South America - Neotropics","Peru",NA,NA,"US01403004",NA,"1929","6","6","Junín",NA,"Huacapistana",NA,NA,"Hook. & Grev.","1800",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"106","2020-09-12 05:00:02-03","US","US","50754","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"W. Jameson","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402998","US01402998_01",NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"107","2020-09-12 05:00:02-03","US","US","1917951","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. L. Wiggins","10969","South America - Neotropics","Ecuador",NA,NA,"US01402991","US01402991_01","1944","10","9","Loja",NA,"Cerro Villanaco 7-12 km. west of Loja, Loja Province",NA,NA,"Hook. & Grev.","2438",NA,NA,NA,"2743",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"108","2020-09-12 05:00:02-03","US","US","482999","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. Spannagel","414","South America","Brazil",NA,NA,"US01402982","US01402982_01","1906",NA,NA,"Santa Catarina",NA,"Lages [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"109","2020-09-12 05:00:02-03","US","US","50753","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"W. Jameson","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"110","2020-09-12 05:00:02-03","US","US","1096155","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"O. Buchtien","444","South America - Neotropics","Bolivia",NA,NA,"US01402979",NA,"1906","12","16",NA,NA,"Sud-Yungas Limupaya bei Yanacouchi, Feuchte Wald [illegible text]",NA,NA,"Hook. & Grev.","2300",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"111","2020-09-12 05:00:02-03","US","US","1059741","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"Bro. Ariste-Joseph","A469","South America - Neotropics","Colombia",NA,NA,"US01402992",NA,"1920","1","5",NA,NA,"Cascada del Buitze [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"112","2020-09-12 05:00:02-03","US","US","1067793","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Mille","74","South America - Neotropics","Ecuador",NA,NA,"US01402989",NA,"1908","2",NA,NA,NA,"In sylvis frigidis, in Pichincha [interpreted]",NA,NA,"Hook. & Grev.","3000",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"113","2020-09-12 05:00:02-03","US","US","1915390","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"J. A. Steyermark","62562","South America - Neotropics","Venezuela",NA,NA,"US01402985",NA,"1945","5","5","Sucre",NA,"State of Sucre: cerro Turumquire, north-facing slopes above La Trinidad in cloud forest zone, southwest of Cocollar",NA,NA,"Hook. & Grev.","2100",NA,NA,NA,"2200",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"114","2020-09-12 05:00:02-03","US","US","1192058","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"L. Mille","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402990","US01402990_01",NA,NA,NA,NA,NA,"In sylvis andinis et subandinis in mte [illegible text]",NA,NA,"Hook. & Grev.","3400",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"115","2020-09-12 05:00:02-03","US","US","2294233","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"C. Spannagel","129","South America","Brazil",NA,NA,"US01402984","US01402984_01",NA,NA,NA,"Santa Catarina",NA,"Lages",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"116","2020-09-12 05:00:02-03","US","US","2202011","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. L. Wiggins","10345","South America - Neotropics","Ecuador",NA,NA,"US01402988",NA,"1944","6","23","Imbabura",NA,"Small wooded quebrada 5 km north of Hacienda Pinón, Imbabura Province",NA,NA,"Hook. & Grev.","3307",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"117","2020-09-12 05:00:02-03","US","US","2136484","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"F. R. Fosberg","21296","South America - Neotropics","Colombia",NA,NA,"US01402994",NA,"1943","10","26","Cauca",NA,"Río Santo Domingo, 12 km e of Tacueyó, west slopes of Nevado del Huila massif, 21 km s.e. of Corinto, Dept del Cauca, Cordillera Central",NA,NA,"Hook. & Grev.","2700",NA,NA,NA,"2960",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"118","2020-09-12 05:00:02-03","US","US","830771","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Regnell","1498","South America - Neotropics","Brazil",NA,NA,"US01402999","US01402999_01","1855",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"119","2020-09-12 05:00:02-03","US","US","830772","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Regnell","1498","South America - Neotropics","Brazil",NA,NA,"US01403000","US01403000_01","1854","12",NA,"Minas Gerais",NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"120","2020-09-12 05:00:02-03","US","US","871608","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"Henri-Stanislas","1667","South America - Neotropics","Colombia",NA,NA,"US01402995","US01402995_01","1916","12",NA,NA,NA,"Santa Elena, Medellin [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"121","2020-09-12 05:00:02-03","US","US","1356094","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"E. P. Killip & A. C. Smith","21177","South America - Neotropics","Colombia",NA,NA,"US01402993","US01402993_01","1927","1","29","Santander",NA,"Párao de Romeral",NA,NA,"Hook. & Grev.","3800",NA,NA,NA,"4100",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"122","2020-09-12 05:00:02-03","US","US","830773","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"M. Bang","2596","South America - Neotropics","Bolivia",NA,NA,"US01403002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"123","2020-09-12 05:00:02-03","US","US","1355125","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"E. P. Killip & A. C. Smith","19968","South America - Neotropics","Colombia",NA,NA,"US01402996","US01402996_01","1927","2","27","Norte de Santander",NA,"Eastern Cordillera, Road from Pamplona to Toledo, crossing the divide between Río La Teja (Maracaibo drainage) and Río Mesme (Orinoco drainage)",NA,NA,"Hook. & Grev.","2800",NA,NA,NA,"3000",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"124","2020-09-12 05:00:02-03","US","US","3068635","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"B. Manara","s.n.","South America - Neotropics","Venezuela",NA,NA,"US01402983",NA,"1977","9",NA,NA,NA,"Qda, Cuarimare, al sur del pico de Naiguatá",NA,NA,"Hook. & Grev.","1700",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"125","2020-09-12 05:00:02-03","US","US","2200882","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"M. L. Grant","9394","South America - Neotropics","Colombia",NA,NA,"US01403005","US01403005_01","1944","6","12","Cundinamarca",NA,"Cordillera Oriental, Hato Grande, east side of Rio Muchindote, 12 kilometers east-southeast of Gachetá",NA,NA,"Hook. & Grev.","2580",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"126","2020-09-12 05:00:02-03","US","US","3475272","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"J. L. Clark, N. Harris, S. Malm, S. G. Clark & N. C. Clark","7308","South America - Neotropics","Ecuador",NA,NA,"US01402986","US01402986_01","2003","3","4","Napo",NA,"Cantón: El Chaco. Forest 1-2 km east of the comunidad Oyacachi (near trail to Chaco)","-77.9372","-0.25","Hook. & Grev.","3000",NA,NA,NA,"3200",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"127","2020-09-12 05:00:02-03","US","US","202033","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Regnell","s.n.","South America","Brazil",NA,NA,"US01402981","US01402981_01","1847","10",NA,NA,NA,"Prov. Caldas [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"128","2020-09-12 05:00:02-03","US","US","3319678","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"R. C. Moran","5914","South America - Neotropics","Bolivia",NA,NA,"US01402980","US01402980_01","1994","7","23","Santa Cruz",NA,"Santa Cruz: Prov. Florida, Cantón Mairana, Parque nacional Amboro, 7 km NNE by air from Mairana","-65.92","-18.05","Hook. & Grev.","1900",NA,NA,NA,"2100",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"129","2020-09-12 05:00:02-03","US","US","1343228","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"C. Spannagel","414","South America","Brazil",NA,NA,"US01403001","US01403001_01","1906",NA,NA,"Santa Catarina",NA,"Lages [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"130","2020-09-12 05:00:02-03","US","US","1878693","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"C. Vargas Calderón","3907","South America - Neotropics","Peru",NA,NA,"US01403003",NA,"1944","1","1","Cusco",NA,"Departamento Cuzco, provice Calca, Vilcabamba [interpreted]",NA,NA,"Hook. & Grev.","2700",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"131","2020-09-12 05:00:02-03","US","US","1464552","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"E. P. Killip & A. C. Smith","24308","South America - Neotropics","Peru",NA,NA,"US01403004",NA,"1929","6","6","Junín",NA,"Huacapistana",NA,NA,"Hook. & Grev.","1800",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"132","2020-09-12 05:00:02-03","US","US","50754","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"W. Jameson","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402998","US01402998_01",NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"133","2020-09-12 05:00:02-03","US","US","1917951","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. L. Wiggins","10969","South America - Neotropics","Ecuador",NA,NA,"US01402991","US01402991_01","1944","10","9","Loja",NA,"Cerro Villanaco 7-12 km. west of Loja, Loja Province",NA,NA,"Hook. & Grev.","2438",NA,NA,NA,"2743",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"134","2020-09-12 05:00:02-03","US","US","482999","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. Spannagel","414","South America","Brazil",NA,NA,"US01402982","US01402982_01","1906",NA,NA,"Santa Catarina",NA,"Lages [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"135","2020-09-12 05:00:02-03","US","US","50753","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"W. Jameson","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"136","2020-09-12 05:00:02-03","US","US","1096155","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"O. Buchtien","444","South America - Neotropics","Bolivia",NA,NA,"US01402979",NA,"1906","12","16",NA,NA,"Sud-Yungas Limupaya bei Yanacouchi, Feuchte Wald [illegible text]",NA,NA,"Hook. & Grev.","2300",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"137","2020-09-12 05:00:02-03","US","US","1059741","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"Bro. Ariste-Joseph","A469","South America - Neotropics","Colombia",NA,NA,"US01402992",NA,"1920","1","5",NA,NA,"Cascada del Buitze [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"138","2020-09-12 05:00:02-03","US","US","1067793","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Mille","74","South America - Neotropics","Ecuador",NA,NA,"US01402989",NA,"1908","2",NA,NA,NA,"In sylvis frigidis, in Pichincha [interpreted]",NA,NA,"Hook. & Grev.","3000",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"139","2020-09-12 05:00:02-03","US","US","1915390","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"J. A. Steyermark","62562","South America - Neotropics","Venezuela",NA,NA,"US01402985",NA,"1945","5","5","Sucre",NA,"State of Sucre: cerro Turumquire, north-facing slopes above La Trinidad in cloud forest zone, southwest of Cocollar",NA,NA,"Hook. & Grev.","2100",NA,NA,NA,"2200",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"140","2020-09-12 05:00:02-03","US","US","1192058","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"L. Mille","s.n.","South America - Neotropics","Ecuador",NA,NA,"US01402990","US01402990_01",NA,NA,NA,NA,NA,"In sylvis andinis et subandinis in mte [illegible text]",NA,NA,"Hook. & Grev.","3400",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"141","2020-09-12 05:00:02-03","US","US","2294233","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"C. Spannagel","129","South America","Brazil",NA,NA,"US01402984","US01402984_01",NA,NA,NA,"Santa Catarina",NA,"Lages",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"142","2020-09-12 05:00:02-03","US","US","2202011","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"I. L. Wiggins","10345","South America - Neotropics","Ecuador",NA,NA,"US01402988",NA,"1944","6","23","Imbabura",NA,"Small wooded quebrada 5 km north of Hacienda Pinón, Imbabura Province",NA,NA,"Hook. & Grev.","3307",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"143","2020-09-12 05:00:02-03","US","US","2136484","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"F. R. Fosberg","21296","South America - Neotropics","Colombia",NA,NA,"US01402994",NA,"1943","10","26","Cauca",NA,"Río Santo Domingo, 12 km e of Tacueyó, west slopes of Nevado del Huila massif, 21 km s.e. of Corinto, Dept del Cauca, Cordillera Central",NA,NA,"Hook. & Grev.","2700",NA,NA,NA,"2960",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"144","2020-09-12 05:00:02-03","US","US","830771","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Regnell","1498","South America - Neotropics","Brazil",NA,NA,"US01402999","US01402999_01","1855",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"145","2020-09-12 05:00:02-03","US","US","830772","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"A. Regnell","1498","South America - Neotropics","Brazil",NA,NA,"US01403000","US01403000_01","1854","12",NA,"Minas Gerais",NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"146","2020-09-12 05:00:02-03","US","US","871608","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"Henri-Stanislas","1667","South America - Neotropics","Colombia",NA,NA,"US01402995","US01402995_01","1916","12",NA,NA,NA,"Santa Elena, Medellin [interpreted]",NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"147","2020-09-12 05:00:02-03","US","US","1356094","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"E. P. Killip & A. C. Smith","21177","South America - Neotropics","Colombia",NA,NA,"US01402993","US01402993_01","1927","1","29","Santander",NA,"Párao de Romeral",NA,NA,"Hook. & Grev.","3800",NA,NA,NA,"4100",NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"148","2020-09-12 05:00:02-03","US","US","830773","PreservedSpecimen","Plantae",NA,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum mexicanum",NA,"M. Bang","2596","South America - Neotropics","Bolivia",NA,NA,"US01403002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hook. & Grev.",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1","mexicanum"
"149","2019-01-25 15:43:44-02","IAC","IAC","1409","S","Plantae",NA,NA,"Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum","K.M. Wiegand","A.J.T. Mendes","s/nº",NA,"Estados Unidos",NA,"material dos E.U.A. recebido em outubro de 1937",NA,NA,"1937","07","15","New York","Tompkins county","Ithaca","-76.4833","42.4333","(L.) Sw.",NA,"1937","07",NA,NA,NA,NA,"15","-76.4833","42.4333",NA,NA,NA
"150","2019-01-25 15:43:44-02","IAC","IAC","1675","S","Plantae",NA,NA,"Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum","L.H. Bailey","L.H. Bailey","s/nº",NA,"Estados Unidos",NA,"Recebido do coletor, dez/1937.",NA,NA,"1937","06","26","New York","Cayuga county",NA,"-76.5833","42.9667","(L.) Sw.",NA,"1937","06",NA,NA,NA,NA,"26","-76.5833","42.9667",NA,NA,NA
"151","2019-01-25 15:43:44-02","IAC","IAC","1965","S","Plantae",NA,NA,"Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum","A.P. Viégas","A.P. Viégas","s/nº",NA,"Estados Unidos",NA,"material dos E.U.A. entregue à Secção de Botânica em agosto de 1938",NA,NA,"1938","04","25","New York","Tompkins county","Ithaca","-76.4833","42.4333","(L.) Sw.",NA,"1938","04",NA,NA,NA,NA,"25","-76.4833","42.4333",NA,NA,NA
"152","2019-01-25 15:43:44-02","IAC","IAC","2099","S","Plantae",NA,NA,"Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum","Hoffmester","A.P. Viégas","s/nº",NA,"Estados Unidos",NA,"material dos E.U.A. entregue à Secção de Botânica em setembro de 1938",NA,NA,"1936","06","17","New York","Tompkins county","McLean","-76.2833","42.55","(L.) Sw.",NA,"1936","06",NA,NA,NA,NA,"17","-76.2833","42.5500",NA,NA,NA
"153","2021-01-12 15:24:24-03","UFMG","BHCB-SL","52163","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Salino, A","5626","América","Brasil",NA,NA,NA,NA,"2000","06","21","Minas Gerais","Camanducaia","Sítio São João do Cantagalo;","-45.936667","-22.713889","(L.) Michx.","1800","2000","06",NA,"1900",NA,NA,NA,"-45.936667","-22.713889",NA,NA,NA
"154","2020-03-04 20:43:24-03","UFMG","BHCB-SL","103429","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11351","América","Brasil",NA,"Terrestre no interior de mata; Terrestre no interior de mata",NA,NA,"2006","11","22","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde, Floresta Ombrófila Densa Montana","-41.8425","-20.419083","(L.) Michx.","1200","2015","09",NA,"1390",NA,NA,NA,"-41.8425","-20.419083",NA,NA,NA
"155","2020-03-04 20:43:24-03","UFMG","BHCB-SL","166865","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Almeida, TE; Salino, A; Schneider, H; Hennequin, S; Câmara, PS; Shaw, AJ","3376","América","Brasil",NA,"Erva terrestre em floresta secundária, na entrada da estrada para o Vale Verde. Prensado em álcool.; Erva terrestre em floresta secundária, na entrada da estrada para o Vale Verde",NA,NA,"2013","11","18","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde. Floresta Ombrófila Densa.","-41.845833","-20.419722","(L.) Michx.","1320","2015","09",NA,"1320",NA,NA,NA,"-41.845833","-20.419722",NA,NA,NA
"156","2020-03-04 20:43:24-03","UFMG","BHCB-SL","180777","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Moura, LC; Salino, A; Moura, IO","57","América","Brasil",NA,"Terrestre no interior da mata. Dried in alcohol 70%.",NA,NA,"2016","01","17","Minas Gerais","Vale Verde","Parque Nacional do Caparaó","41.850278","20.42","(L.) Michx.","1285","2016","01",NA,"1285",NA,NA,"17","41.850278","20.42",NA,NA,NA
"157","2020-03-04 20:43:24-03","UFMG","BHCB-SL","46187","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Salino, A; Morais, PO","4541","América","Brasil",NA,"Terrícola no interior da floresta",NA,NA,NA,NA,NA,"Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, No Vale Verde","-41.8683013916016","-20.4333000183105","(L.) Michx.","1400","1999","03","21645","1400","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-03-04 20:43:24-03","UFMG","BHCB-SL","56577","PreservedSpecimen","Plantae",NA,NA,"Ophioglossaceae","Botrypus","virginianus","Botrypus virginianus","Salino, A","Melo, LCN","52","América","Brasil",NA,"Terrestre; interior de mata","BHCB001943","BHCB001943","2000","12","09","Minas Gerais","Camanducaia","Pinheirão","-46.1446990966797","-22.7553005218506","(L.) Michx.",NA,NA,NA,"22140",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:18:06-03","UnB","UB","135746","PreservedSpecimen","Plantae","Pteridophyta",NA,"Ophioglossaceae","Botrychium","virginianum","Botrychium virginianum","Incógnito","Gates, E","290","Northern America","USA",NA,"Low moist woodland.","UB0034465","UB0034465","1974","05","04","Louisiana","Cleburne","Roadside off Arkansas 110 , 2 miles W of Wilburn, Arkansas","-91.883333","35.5","(L.) Sw.",NA,NA,NA,NA,NA,NA,NA,NA,"-91.883333","35.5",NA,NA,NA
