"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"1307","2020-07-04 15:35:00-03","MO","MOBOT","2361730","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski (MO)",NA,NA,NA,"Alejandro Araujo M.|Paola Gismondi|Norma Flores","2004","12","2","Bolivia","La Paz","Abel Iturralde","-67.5363889","-14.4388889",NA,NA,"200.00000000",NA,NA,NA,"Alrededores del Municipio San Buenaventura.",NA,"Araujo Murakami 1271",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","04-13",NA,NA
"1308","2010-04-27 17:03:00-03","MO","MOBOT","2407247","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","1996","12","2","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Yatay Corá, 50 km NE de Chavarría, camino a Concepción; 4 km al SW del casco",NA,"Arbo 6923",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2010-04-13 13:54:00-03","MO","MOBOT","2407262","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Schinini, A., //",NA,NA,NA,"Massimiliano Dematteis|Aurelio Schinini","1997","7","23","Argentina","Corrientes","General Paz","-57.66666","-27.75",NA,NA,NA,NA,NA,NA,"Ntra. Sra. de Caá Catí. Esteros de Santa Lucía",NA,"Dematteis 691",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2011-03-29 21:24:00-03","MO","MOBOT","2407281","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Scarpa, G. F., 07/",NA,NA,NA,"G.F. Scarpa","2003","1","13","Argentina","Salta","Rivadavia","-62.7","-22.26666",NA,NA,NA,NA,NA,NA,"Santa Victoria Este",NA,"Scarpa 632",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2009-07-15 12:23:00-03","MO","MOBOT","2409019","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Cabrera, A. L.",NA,NA,NA,"Renée H. Fortunato","1983","11","13","Argentina","Chaco","Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,"A ±12 km de Selvas del Río de Oro, por ruta 34.",NA,"Fortunato 503",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2011-04-03 21:11:00-03","MO","MOBOT","2409044","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","2001","12","10","Argentina","Formosa","Laishí","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,"Reserva El Bagual",NA,"Di Giácomo 548",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2011-03-29 21:24:00-03","MO","MOBOT","2409065","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Scarpa, G. F., 07/",NA,NA,NA,"G.F. Scarpa","2003","1","8","Argentina","Salta","Rivadavia",NA,NA,NA,NA,NA,NA,NA,NA,"7 km al sudeste de Misión La Paz",NA,"Scarpa 589",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2012-02-25 06:39:00-02","MO","MOBOT","2409083","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"C. D'Angelo","1983","11","25","Argentina","Santa Fé","San Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,"Ruta nº 13, a 1 km Aº Las Conchas",NA,"D'Angelo 599",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2009-06-25 14:16:00-03","MO","MOBOT","2431060","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Ariza Espinar, L.",NA,NA,NA,"Armando T. Hunziker","1949","5","25","Argentina","Córdoba","Río Seco",NA,NA,NA,NA,NA,NA,NA,NA,"Orillas del Río Dulce, cerca de Pozo de La Olla",NA,"Hunziker 7653",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2010-04-23 20:53:00-03","MO","MOBOT","2431083","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Cabrera, A. L., //",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","13","Argentina","Misiones","Guaraní","-54.25","-26.7",NA,NA,"420.00000000",NA,NA,NA,"Ruta Nac. 14, km 315, camino de San Vicente a San Pedro, desvío al obraje de M. Carré, 6 km de la R-14",NA,"Morrone 728",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2011-03-06 15:26:00-03","MO","MOBOT","2442549","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Iharlegui, L.",NA,NA,NA,"O. Ahumada|J. Agüero|Diego Giraldo-Cañas","1998","12","12","Argentina","Jujuy","Santa Bárbara","-64.23333","-24.26666",NA,NA,"800.00000000",NA,NA,NA,"alrededores de Finca La Campana",NA,"Ahumada 8931",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2017-07-13 05:17:00-03","MO","MOBOT","2442554","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Sáenz, A. A.",NA,NA,NA,"Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","1979","4","12","Argentina","Misiones","Iguazú","-54.41666","-25.7",NA,NA,NA,NA,NA,NA,"Camino a Puerto Canoas",NA,"Zuloaga 807",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2008-05-27 22:02:00-03","MO","MOBOT","2442573","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Fischer","1957","4","6","Argentina","Córdoba","Río Primero",NA,NA,NA,NA,NA,NA,NA,NA,"Río Primero",NA,"Fischer 808",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2011-03-26 12:58:00-03","MO","MOBOT","2442590","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Zanier","1998","12","4","Argentina","Corrientes","Mercedes","-58.03333","-28.73333",NA,NA,NA,NA,NA,NA,"Macrosistema Iberá. Estancia Rincón del Diablo, alrededores del casco",NA,"Arbo 8283",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2015-01-23 23:50:00-02","MO","MOBOT","2502857","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson (US)",NA,NA,NA,"César E. Barbosa","1979","6","2","Colombia","Chocó","Riosucio",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Natural Katíos, Zona Peye, entre la Cabaña y el camino al Río Peye.",NA,"Barbosa 774",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2009-07-20 20:30:00-03","MO","MOBOT","2663452","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson (US)",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","12","6","Ecuador","Imbabura",NA,"-78.23333","0.73333",NA,NA,"1050.00000000",NA,NA,NA,"Between Guayupe and Peñas Negras. Deciduous montane forest.",NA,"Holm-Nielsen 28994",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2014-12-08 15:59:00-02","MO","MOBOT","2685189","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Esteban Terneus|C. González","1998","10","22","Ecuador","Imbabura",NA,"-78.23694","0.23361",NA,NA,"2650.00000000",NA,NA,NA,"Lago San Pablo, a 5 km. De la ciudad de Otavalo.",NA,"Terneus 214",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2015-12-08 21:38:00-02","MO","MOBOT","2777270","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.Caranqui(CHEP)",NA,NA,NA,"D. Arteaga","2004","7","1","Ecuador","Morona-Santiago","Morona","-78.13333","-2.31666",NA,NA,"1070.00000000",NA,NA,NA,"Alrededores de Macas.",NA,"Arteaga 201",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2008-05-27 22:02:00-03","MO","MOBOT","2777657","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"ESTUDIANTES ESPOCH","2005","1","15","Ecuador","Tungurahua","Baños","-78.4","-1.38333",NA,NA,"1825.00000000",NA,NA,NA,"Ban!6os, cascada Ulva.",NA,"ESTUDIANTES ESPOCH 345",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2008-05-27 22:02:00-03","MO","MOBOT","2777717","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"ESTUDIANTES ESPOCH","2005","1","18","Ecuador","Chimborazo","Pallatanga","-78.95","-2.03333",NA,NA,"1522.00000000",NA,NA,NA,"Pallatanga, filo de carretero.",NA,"ESTUDIANTES ESPOCH 405",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2009-08-25 05:45:00-03","MO","MOBOT","3005732","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","1981","9","17","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.",NA,"Dodson 11274",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"132",NA,NA
"1328","2020-07-17 18:05:00-03","MO","MOBOT","3081780","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","2006","9","17","Bolivia","La Paz","Franz Tamayo","-68.5091667","-14.4947222",NA,NA,"740.00000000",NA,NA,NA,"Área Natural de Manejo Integrado Madidi, Machariapo, Limón.",NA,"Araujo Murakami 2923",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","06-05",NA,NA
"1329","2019-01-07 10:55:00-02","MO","MOBOT","3314277","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski",NA,NA,NA,"Miguel Bang","1894","2","20","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"near Coripata",NA,"Bang 2071",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1330","2018-12-07 11:59:00-02","MO","MOBOT","3314328","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1331","2014-03-26 20:24:00-03","MO","MOBOT","3314356","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","A. Schinini",NA,NA,NA,"I.M. Vavrek","1981",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nemby a 2 km antes del centro, Exp. media sombra.",NA,"Vavrek 272",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2018-12-07 11:57:00-02","MO","MOBOT","3314399","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Per Dusén","1912",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Morretes in ruderalis.",NA,"Dusén 14166",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1333","2014-01-16 10:05:00-02","MO","MOBOT","3314463","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Pastor Arenas Rodríguez","1974","3","20","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Lorenzo Ciudad Universitaria.",NA,"Arenas Rodríguez 421",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1334","2018-12-07 10:20:00-02","MO","MOBOT","3314501","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1335","2019-01-07 10:47:00-02","MO","MOBOT","3314616","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski",NA,NA,NA,"Francis W. Pennell","1917","8","26","Colombia","Meta","Villavicencio","-73.629197","4.159114",NA,NA,"500.00000000",NA,NA,NA,"Gravel along Rio Guatiguia.",NA,"Pennell 1491",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1336","2018-12-07 10:22:00-02","MO","MOBOT","3314757","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"George Eiten|W.D. Clayton","1965",NA,NA,"Brazil","São Paulo",NA,"-47.5666667","-24.7",NA,NA,NA,NA,NA,NA,"Municipio de Iguape: northern outskirts of city of Iguape, 1/2 NNW from its center. A few meters above sea level. Roadside herbage open to sun. (Formerly sandy coastal plain restinga forest, now houses and gardens).",NA,"Eiten 6209",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1337","2018-12-07 11:58:00-02","MO","MOBOT","3314822","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Boris A. Krukoff","1934","10","12","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Municipality Humayta, near Livramento, on Rio Livramento. On immediate shore of river.",NA,"Krukoff 6735",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1338","2018-12-07 10:14:00-02","MO","MOBOT","3314997","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano","1987","8","23","Brazil","Maranhão",NA,NA,NA,NA,NA,"20.00000000","30.00000000",NA,NA,"Itaqui, São Luis. Hab. On wet ground by road near sea.",NA,"Tsugaru B1120",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1339","2012-09-14 17:26:00-03","MO","MOBOT","3315048","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Orlando Marulanda|Julio C. Betancur B.","1990",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Municipio Riohacha: Entre Arroyo Trincheras y Tomarrazon. 72:56.3'W. 11:6.5'N.",NA,"Marulanda 2301",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2018-12-07 10:24:00-02","MO","MOBOT","3315136","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"D.B. Pickel","1931","5",NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In field. Tapera.",NA,"Pickel s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1341","2014-01-28 10:47:00-02","MO","MOBOT","3315256","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","MacDaniel",NA,NA,NA,"Franklin Ayala","1974","5","16","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Carretera a Rumococha.",NA,"Ayala Flores 581",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1342","2020-02-01 04:34:00-03","MO","MOBOT","3315278","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Ramiro Fonnegra G.|J. Rincón|Mercedes Girón V.|Beatriz H. Corral|Eyder Ortiz M.","1989",NA,NA,"Colombia","Antioquia","Santa Bárbara",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,"Vereda Atanasio, Finca Atanasio.",NA,"Fonnegra G. 3148a",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2012-04-19 12:07:00-03","MO","MOBOT","3315564","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"J. Hudson","1974","11","28","Peru","La Libertad",NA,NA,NA,NA,NA,NA,NA,NA,NA,"On E side of Trujillo.",NA,"Hudson 1035",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1344","2008-05-27 22:02:00-03","MO","MOBOT","3315666","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Harold Robinson",NA,NA,NA,"G. Grazziotin","1991",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capao da Canoa. Junto ao caminho.",NA,"Grazziotin 7471",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2008-05-27 22:02:00-03","MO","MOBOT","3315825","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","S. McDaniel",NA,NA,NA,"Lynn Hendrix","1974","11","16","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"Dtto. Iquitos. Iquitos; island across river & 3 km down river from town, disturbed area.",NA,"Hendrix 274",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2009-11-17 17:10:00-02","MO","MOBOT","3315903","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","1973",NA,NA,"Venezuela","Sucre",NA,"-64.4","10.28333",NA,NA,"0E8",NA,NA,NA,"Laguna La Bodega, inmediatamente al Este de Santa Fe.",NA,"Steyermark 108381",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2012-04-23 10:44:00-03","MO","MOBOT","3315957","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Folke Fagerlind|Per-Göran Wibom","1953",NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pastaza, Tiputini- Lagartococha.",NA,"Fagerlind 2270",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2017-10-25 17:30:00-02","MO","MOBOT","3316029","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","jp-2017",NA,NA,NA,"Dairon Cárdenas L.","1988",NA,NA,"Colombia","Chocó","Riosucio",NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,"Zona de Uraba. Cerro del Cuchillo. Camino Cuchillo Negro a la Cumbre Noroeste. Bosque primario perturbado.",NA,"Cárdenas López 1567",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1349","2018-12-07 10:19:00-02","MO","MOBOT","3316044","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Ynés Mexia","1930","7","6","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"668.00000000",NA,NA,NA,"Vicosa, Agricultural College lands. West of Director's house; filled in bank.",NA,"Mexia 4844",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1350","2008-05-27 22:02:00-03","MO","MOBOT","3316060","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Aurelio Schinini","1978",NA,NA,"Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Paraná, Isla Fernandez.",NA,"Schinini Cacace 15308",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2008-05-27 22:02:00-03","MO","MOBOT","3316077","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nur Ritter","1995",NA,NA,"Bolivia","La Paz","Sud Yungas","-67.73722","-16.26777",NA,NA,"1140.00000000",NA,NA,NA,"Comunidad de Yolosa. Small stream and marshy habitat below the Rio San Juan above its intersedtion with the highway. Growing throughout the system.",NA,"Ritter 1604",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2008-08-07 03:32:00-03","MO","MOBOT","3316098","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Roy F. Steinbach","1967",NA,NA,"Bolivia","Cochabamba",NA,"-65.338707","-17.939831",NA,NA,"2020.00000000",NA,NA,NA,"Mizque Prov. Campero. Habitat: Orillas de corrientes de agua.",NA,"Steinbach 757",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2010-04-23 21:23:00-03","MO","MOBOT","3316165","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"A. A. Sáenz|Osvaldo Morrone","1987","5","1","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Loc. Yacutinga.",NA,"Sáenz 383",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2012-04-25 13:32:00-03","MO","MOBOT","3316184","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"André M. de Carvalho|David J.N. Hind","1992",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Municipio de Tucano. Ca. 7 km na estrada Tucao para Araci. Caatinga.",NA,"Carvalho 3846",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2019-01-08 17:51:00-02","MO","MOBOT","3316207","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski",NA,NA,NA,"José F. Pensiero|Abelardo C. Vegetti","1986",NA,NA,"Argentina","Santa Fé","General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,"Florencia",NA,"Pensiero 2620",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1356","2018-12-07 10:20:00-02","MO","MOBOT","3316280","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Ynés Mexia","1930","11","8","Brazil",NA,NA,NA,NA,NA,NA,"675.00000000",NA,NA,NA,"Vicosa. Road to Cajury; Casinhas; streamside among grasses.",NA,"Mexia 5273",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1357","2013-06-04 15:17:00-03","MO","MOBOT","3316312","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"R. Chávez de Michel","1987",NA,NA,"Bolivia","Santa Cruz","Cordillera",NA,NA,NA,NA,"800.00000000",NA,NA,NA,"Alto Parapeti Hacienda Yabuimbia. Malezas dentro de cultivo.",NA,"Michel 581",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2009-07-10 17:58:00-03","MO","MOBOT","3316345","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","T.M.P",NA,NA,NA,"Troels M. Pedersen","1977",NA,NA,"Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,"Estancia La Yela.",NA,"Pedersen 11994",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2008-05-27 22:02:00-03","MO","MOBOT","3316367","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nur Ritter","1995",NA,NA,"Bolivia","Cochabamba","Mizque","-65.30027","-17.92472",NA,NA,"1970.00000000",NA,NA,NA,"Wetland adjacent to the Rio Mizque, near the intersection with the road to Aiquille.",NA,"Ritter 1763",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
