"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"96","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514339","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Glaziou, A.","1888","4","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514339' target='other'> <mi>dwc_moreinfo</mi></a>","P04514339",NA,NA,NA,"Seub.",NA,"Rio de Janeiro",NA,"Serra dos Orgãos",NA,NA,"P04514339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17127",NA,NA
"97","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514340","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Glaziou, A.","1887","1","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514340' target='other'> <mi>dwc_moreinfo</mi></a>","P04514340",NA,NA,NA,"Seub.",NA,"Rio de Janeiro",NA,"Serra dos Órgãos, prés Cachambu",NA,NA,"P04514340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16247",NA,NA
"98","2015-09-04 15:38:03-03","MNHN","RECOLNAT_MNHN_P","P04514341","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Warming",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514341' target='other'> <mi>dwc_moreinfo</mi></a>","P04514341",NA,NA,NA,"Seub.",NA,NA,NA,"Serra de Piedras",NA,NA,"P04514341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-04 15:38:03-03","MNHN","RECOLNAT_MNHN_P","P04514342","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Lund","1834","1","1",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514342' target='other'> <mi>dwc_moreinfo</mi></a>","P04514342",NA,NA,NA,"Seub.",NA,"Minas Gerais",NA,"Serra da Piedade.",NA,NA,"P04514342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA
"100","2015-09-04 15:38:03-03","MNHN","RECOLNAT_MNHN_P","P04514343","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Richard, A.","1835","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514343' target='other'> <mi>dwc_moreinfo</mi></a>","P04514343",NA,NA,NA,"Seub.",NA,"Rio de Janeiro",NA,NA,NA,NA,"P04514343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514324","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.","1974","1","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514324' target='other'> <mi>dwc_moreinfo</mi></a>","P04514324",NA,NA,NA,"Seub.",NA,"Bahia",NA,"ca.6km N of Barra da Estiva not far from Rio Preto","-41.3","-13.58333","P04514324_01",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15651",NA,NA
"102","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514323","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.","1974","2","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514323' target='other'> <mi>dwc_moreinfo</mi></a>","P04514323",NA,NA,NA,"Seub.",NA,"Bahia",NA,"Serra da Jacobina, W of Estiva, ca. 12km N of Senhor do Bonfim on the BA 30 to Juazeiro. Upper W facing slopes of Serra to the summit with television mast","-40.25","-10.3","P04514323_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16561",NA,NA
"103","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514329","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Blanchet",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514329' target='other'> <mi>dwc_moreinfo</mi></a>","P04514329",NA,NA,NA,"Seub.",NA,"Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208","P04514329_01",NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,"3614",NA,NA
"104","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514331","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Glaziou, A.","1867","12","27",NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514331' target='other'> <mi>dwc_moreinfo</mi></a>","P04514331",NA,NA,NA,"Seub.",NA,"Rio de Janeiro","Rio de Janeiro","Alto da Pedra Bonita","-43.2075004577637","-22.9027996063232","P04514331_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"2678",NA,NA
"105","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514336","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Glaziou, A.","1869","3","16",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514336' target='other'> <mi>dwc_moreinfo</mi></a>","P04514336",NA,NA,NA,"Seub.",NA,"Rio de Janeiro","Rio de Janeiro","Brésil (Rio Janeiro) Sommet du Morro Queimado.","-43.2075004577637","-22.9027996063232","P04514336_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"3051",NA,NA
"106","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514322","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Hatschbach, G.","1969","1","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514322' target='other'> <mi>dwc_moreinfo</mi></a>","P04514322",NA,NA,NA,"Seub.",NA,"Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2km ao oeste.","-49.1150016784668","-25.2061004638672","P04514322_01",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,"20942",NA,NA
"107","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514334","PreservedSpecimen",NA,"Styracaceae","Styrax","martii","Styrax martii","Glaziou, A.","1869","3","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514334' target='other'> <mi>dwc_moreinfo</mi></a>","P04514334",NA,NA,NA,"Seub.",NA,"Rio de Janeiro","Rio de Janeiro","Sommet do Morro Queimado","-43.2075004577637","-22.9027996063232","P04514334_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"3051",NA,NA
"108","2020-12-11 11:42:33-03","UFMG","BHCB","53746","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","França, GS; Stehmann, JR","2000","10","12","Southern America","Brasil",NA,NA,"Arbóreo",NA,"131","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Camanducaia","Mata do Altair.","-46.936667","-22.713889",NA,"1900","1900",NA,NA,NA,NA,"-46.936667","-22.713889",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:42:33-03","UFMG","BHCB","59656","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hind, DJN; et al.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Seub.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:42:33-03","UFMG","BHCB","65414","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"722","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:42:33-03","UFMG","BHCB","15393","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Pedralli, G; et al.","1986","10","16","Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Santa Juliana",NA,"-47.5252990722656","-19.3085994720459",NA,NA,NA,NA,"28982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:42:33-03","UFMG","BHCB","65409","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"8504","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:42:33-03","UFMG","BHCB","71017","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Silva, JM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1653","Dicotyledon",NA,"Seub.",NA,"Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:42:33-03","UFMG","BHCB","70324","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Farah, FT; Benini, RM; Freitas, CA","1998","12",NA,"Southern America","Brasil",NA,NA,"Árvore-de-passarinho.; Folhas com face inferior coberta por pilosidade brancacenta, sendo ferrugínea nas nervuras.; Floresta paludosa.",NA,"576","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Patrocínio","Fazendas Daterra. Tabuões.","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:42:33-03","UFMG","BHCB","32627","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Costa, LVC","1995","09",NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil.; Arbóreo, 5m.; Floresta perenifólia.",NA,"s.n.","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Nova Lima","Mina do Tamanduá - MBR., C 47.2","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:42:33-03","UFMG","BHCB","15546","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Stehmann, JR; et al.","1987","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"1055","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"2011","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:42:33-03","UFMG","BHCB","65411","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Magalhães, GM","1941","09","09","Southern America","Brasil",NA,NA,"Árvore, 6m. Muito frequênte.; Capoeira.",NA,"621","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Belo Horizonte","Ponte Alta.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:42:33-03","UFMG","BHCB","65410","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Barreto, HLM","1936","02","20","Southern America","Brasil",NA,NA,"Arbustivo, 1,5m. Frequência regular.; Capão.",NA,"8098","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Belo Horizonte","Ressaca.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:42:33-03","UFMG","BHCB","6082","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Grandi, TSM; et al.","1985","04","15","Southern America","Brasil",NA,NA,"Campo;arbusto;",NA,"1643","Dicotyledon",NA,"Seub.",NA,"Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:21:52-03","UFPR","UPCB","42914","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Souza, V.C.","1999","05","18",NA,"Brasil",NA,NA,"Arbusto ca. 1,5m, corola creme. Campo rupestre. Alt. 1020m s.n.m..",NA,"22660",NA,NA,"Seub.","Souza, V.C.","Bahia","Barra da Estiva","Estrada Barra da Estiva-Ituaçu, Morro da Antena de Televisão, 13°41'29,8S 41°19'5,1W","-41.330833","-13.691389",NA,NA,NA,"1999",NA,NA,NA,"-41.330833","-13.691389",NA,"01","01",NA,NA,NA,NA
"121","2021-02-11 17:21:52-03","UFPR","UPCB","14345","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Britez, R.M.","1987","02","25",NA,"Brasil",NA,NA,"Árvore, 10m x 90cm, flor branca, visitada por insetos. Floresta de Araucaria..",NA,"1354",NA,NA,"Seub.","Hatschbach, G.","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:21:52-03","UFPR","UPCB","41247","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Dala Rosa, S.","2000","05","01",NA,"Brasil",NA,NA,"Árvore ±8,0m, flores creme. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,"100",NA,NA,"Seub.","Borgo, M. & Dala Rosa, S.","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"2000","30514","auto",NA,NA,NA,NA,"05","11",NA,NA,NA,NA
"123","2021-02-11 17:21:52-03","UFPR","UPCB","47628","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Scheer, M.B.","2001","02","17",NA,"Brasil",NA,NA,"Arbórea ereta, 2,4m, local pouco sombreado, floresta ombrófila densa altomontana, cume. Alt.: 1022m s.n.m.. Nome vulgar: carne-de-vaca..",NA,"233",NA,NA,"Seub.","Scheer, M.B. & Putini, F.","Paraná","Guaraqueçaba","Serra Gigante, Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,NA,NA,"2001","37295","auto",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"124","2021-02-11 17:21:52-03","UFPR","UPCB","47657","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Scheer, M.B.","2001","07","05",NA,"Brasil",NA,NA,"Arbustiva ereta, 2,4m, local pouco sombreado, floresta ombrófila densa altomontana, cume..",NA,"328",NA,NA,"Seub.","Scheer, M.B.","Paraná","Guaraqueçaba","Serra Gigante, Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,"1022","1022","2001","37295","auto",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"125","2021-02-11 17:21:52-03","UFPR","UPCB","8169","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hatschbach, G.","1969","01","29",NA,"Brasil",NA,NA,"Arvoreta, 4m, flor alva, anteras amarelas, verso das folhas ferrugíneas. Mata encosta de morro..",NA,"20942",NA,NA,"Seub.","Smith, L.B. & Smith, S.F.","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2km Oeste","-49.1150016784668","-25.2061004638672",NA,NA,NA,"1970","61623","auto",NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"126","2015-08-13 05:50:00-03","MO","MOBOT","3387195","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii rotundatus","R.M. Harley","1974","1","29","South America","Brazil",NA,NA,NA,NA,"Harley 15651",NA,NA,"Perkins","Peter W. Fritsch (CAS)","Bahia",NA,"Ca. 6 km N of Barra da Estiva no tfar from Rio Preto on grassland with scattered shrubs and occasional woodland overlying white sand and crystalline quartz.","-41.3","-13.5833333",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"rotundatus",NA,NA,NA,NA,"1",NA
"127","2010-08-13 09:07:00-03","MO","MOBOT","1056551","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Gert G. Hatschbach","1969","3","19","South America","Brazil",NA,NA,NA,NA,"Hatschbach 21285",NA,NA,"Seub.","Peter W. Fritsch (CAS)","Paraná",NA,"Rio Taquari (Mpio. Quatro Barras).",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2010-08-13 10:40:00-03","MO","MOBOT","1056555","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","4","3","South America","Brazil",NA,NA,NA,NA,"Davidse 11865",NA,NA,"Seub.","R.L. Liesner (MO)","Bahia",NA,"34 km E of Morro do Chapéu along Highway BA-052; Chapada da Diamantina. Low scrub forest on sandy soil.","-40.88","-11.65",NA,"910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1214","1",NA
"129","2019-02-19 04:30:00-03","MO","MOBOT","1056556","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Martius 20048",NA,NA,"Seub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-07-09 17:05:00-03","MO","MOBOT","2480614","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Gert G. Hatschbach","1969","1","29","South America","Brazil",NA,NA,NA,NA,"Hatschbach 20942",NA,NA,"Seub.",NA,"Paraná",NA,"Bocaiúva do Sul. Sesmaria, Rio Capivari, 2 km W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2010-12-02 13:23:00-02","MO","MOBOT","3026449","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","2001","10","10","South America","Brazil",NA,NA,NA,NA,"Almeda 8417",NA,NA,"Seub.","F. Almeda","Minas Gerais",NA,"Caeté. Serra da Piedade. Vicinity of the summit. Campo rupestre on steep slopes.","-43.67694","-19.82222",NA,"1746.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-01-19 05:29:00-02","MO","MOBOT","3026979","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Ana M. Giulietti","1984","12","14","South America","Brazil",NA,NA,NA,NA,"Giulietti 36665",NA,NA,"Seub.","A.M. Giuliette",NA,NA,"BA-Pico das Almas. Mun. Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-06-08 12:29:00-03","MO","MOBOT","3036005","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","David J.N. Hind","1991","12","23","South America","Brazil",NA,NA,NA,NA,"Hind 50293",NA,NA,"Seub.","Zepp","Bahia",NA,"Mun. Abaíra: Subida da Forguilha da Serra. Sobra rochas.","-41.88333","-13.28333",NA,"1400.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1057409","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii gracilis","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Glaziou 3091",NA,NA,"Warm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA,NA,NA
"135","2008-08-22 03:32:00-03","MO","MOBOT","1056553","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii rotundatus","Jacques S. Blanchet",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Blanchet 3614",NA,NA,"Perkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rotundatus",NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:55:04-03","INPA","INPA","88072","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hatschbach, GG","1969","01","29","Southern America","Brasil",NA,NA,NA,"INPA0088072","20942","Dicotyledon Asterids","Ericales","Seub.",NA,"Paraná","Bocaiúva do Sul","Sesmaria, rio Capivari, 2 km ao oeste.","-49.1150016784668","-25.2061004638672","INPA0088072 INPA0088072_e INPA0088072_e1",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-03 10:05:45-03","UFMA","BMA","660","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","E. Guarçoni 895 & M.A. Sartori","2005","03","19",NA,"Brasil",NA,NA,"Subarbusto de 1,7m, terrestre. Frequente. Folha verde-discolor, coriácea, com face infeiror tricomatosa; tricomas castanhos. Sépalas verde-clara. Pétala branca.",NA,NA,NA,"Ericales","Seub.",NA,"MG","Guaraciama","Cadeia do Espinhaço, Serra do Bota.","-43.6730995178223","-17.0139007568359",NA,NA,NA,NA,"26155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-04 10:30:25-03","UFRPE","HST","11264","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","A.M.Miranda; A.K.Santos et I.M.Andrade","2003","01","18",NA,"Brasil",NA,NA,"Arbusto ca. 1 m alt.; caule amarronzado; folhas coriáceas, discolores, abaxialmente verde mais claro ou amarronzada; flores em botões, cálice amarronzado e corola creme. Ocasional.","HST011264","4049",NA,NA,"Seub.","A.M.Miranda et I.M.Andrade","Bahia","Rio de Contas","Pico das Almas","-41.946944","-13.520833",NA,NA,NA,"2003",NA,NA,NA,"41W56'49''","13S31'15''",NA,"01",NA,NA,NA,NA,NA
"139","2021-02-04 10:30:25-03","UFRPE","HST","19710","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","T.S.Nunes; M.J.Lemos, L.S.Rios & S.R.Allevato","2000","11","29",NA,"Brasil",NA,NA,"Arbusto ca. 2 m alt., pouco ramificado; folhas discolores verdes com face abaxial acinzentado; flores com cálice verde-ferrugíneo, corola alvo-esverdeada, anteras amarelas; frutos ausentes.","HST019710","253",NA,NA,"Seub.","L.H.P.Kiill","Bahia","Rio de Contas","Campo do Queiroz","-41.906667","-13.518056",NA,"1262","1262",NA,NA,NA,NA,"41W54'24''","13S31'5''",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 11:52:45-03","UFPE","UFP","35415","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Kuhlmann, M","1956","11","30",NA,"Brasil",NA,NA,"Árvore de ca. 12 m. de altura.","UFP035415","4066",NA,NA,"Seub.","Aranha, C","São Paulo","Sãlesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,"1968","18032","auto",NA,NA,NA,NA,"10","31",NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","1706143","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Glaziou, --",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US03134715","17127?",NA,"Ebenales","Seub.",NA,NA,NA,NA,NA,NA,"US03134715_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","3602387","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","A. A. Conceição, F. Saliména-Pires, R. Lima, N. Roque & et al.","1996","3","13","South America - Neotropics","Brazil",NA,NA,NA,"US03134709","2352/Brahms1774?",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Mun. Morro do Chapéu.","-41.2081","-11.5914","US03134709_01","1300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2706547","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","G. Hatschbach","1971","3","9","South America","Brazil",NA,NA,NA,"US03134712","26534",NA,"Ebenales","Seub.",NA,"Paraná",NA,"Serra do Emboque (mun. Piraquara).",NA,NA,"US03134712_01","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2709868","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","H. S. Irwin, R. M. Harley & E. Onishi","1971","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US03134713","30322",NA,"Ebenales","Seub.",NA,"Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço. Steep iron-rich slopes and outcrops at summit of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,"US03134713_01","1800","2000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","483765","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","M. Glaziou","1877","1","22","South America - Neotropics","Brazil",NA,NA,NA,"US03134716","16247",NA,"Ebenales","Seub.",NA,"Rio de Janeiro",NA,"Serra dos Orgóos [interpreted], por Cachambú.",NA,NA,"US03134716_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3583020","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","M. L. Guedes & F. G. Gomes","2009","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US03134707","15155",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Chapada Diamantina, Piatã, Caminho para três Morros, Ponto n° 4.","-41.8917","-13.08","US03134707_01","1368",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
