"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"90","2019-02-15 11:36:00-02","IPA","IPA","8187","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.","Andrade-Lima","2157","1955","10","18","Southern America","Brasil","Pernambuco","Encosta do Morro Francês","-32.393889","-3.878611",NA,"Fl. am. claro.","IPA0008187",NA,"Ilha de Fernando de Noronha",NA,NA,NA,"1995","09",NA,NA,NA,"-32.393889","-3.878611",NA,NA,NA,NA,NA
"91","2019-02-15 11:36:00-02","IPA","IPA","85513","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa; Silva, M.B.","Baracho, G.S.; Siqueira-Filho, J.A.; Rocha, E.A.; Siqueira-Filho, J.A.; Rocha, E.A.","168","1996","10","13","Southern America","Brasil","Pernambuco","Engenho Curtume, Mesorregião da Mata Pernambucana, Microrregião da Mata úmida. 170km do centro do Recife.","-35.833333","-8.8",NA,"Arvoreta ca. 4m de altura. Flores brancas com cálice arroxeado. Frutos vináceos, Antese vespertina. Visitas diurnas de Trigonia spinipes. 1 º referência para o Estado de Pernambuco. Rara.","IPA0085513",NA,"Maraial","260","260",NA,"2009","06","04",NA,NA,"-35.833333","-8.8",NA,NA,NA,NA,NA
"92","2019-02-15 11:36:00-02","IPA","IPA","85527","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Marques, J.S.; Costa; Silva, M.B.","Conceição, S.F.; França, F.; Castro, R.M.; Borba, M.F.; Almeida, P.R.; França, F.; Castro, R.M.; Borba, M.F.; Almeida, P.R.","63","2004","10","09","Southern America","Brasil","Bahia","Distrito de Ipuaçú, Gov. João Durval.","-39.076667","-12.232778",NA,NA,"IPA0085527",NA,"Feira de Santana","200","300",NA,"2009","06","05",NA,NA,"-39.076667","-12.232778",NA,NA,NA,NA,NA
"93","2019-02-15 11:36:00-02","IPA","IPA","85528","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Marques, J.S.; Costa; Silva, M.B.","Conceição, S.F.; França, F.; Castro, R.M.; Borba, M.F.; Almeida, P.R.; França, F.; Castro, R.M.; Borba, M.F.; Almeida, P.R.","43","2004","09","28","Southern America","Brasil","Bahia","Distrito de Ipuaçú, Gov. João Durval.","-39.076667","-12.232778",NA,"Flores vináceas, ovário verde.","IPA0085528",NA,"Feira de Santana","200","300",NA,"2009","06","05",NA,NA,"-39.076667","-12.232778",NA,NA,NA,NA,NA
"94","2019-02-15 11:36:00-02","IPA","IPA","45954","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.; Silva, W.C. da","Andrade-Lima","8950","1980","11","13","Southern America","Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,"IPA0045954",NA,"Salvador",NA,NA,NA,"2000",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-02-15 11:36:00-02","IPA","IPA","66254","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.","Oliveira, M.","s.n.",NA,NA,NA,"Southern America","Brasil","Paraná","Horto florestal.","-51.0480995178223","-23.2691993713379",NA,"ca. 40 cm. Anteras, estames e pétalas brancas, estigma verde. Frutos verdes.","IPA0066254",NA,"Ibiporã",NA,NA,NA,"2001","02",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"96","2019-02-15 11:36:00-02","IPA","IPA","66259","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.","Dias, M.C.","s.n.","1988","11","10","Southern America","Brasil","Paraná","Reserva do ITCF.","-51.0480995178223","-23.2691993713379",NA,"Arbusto 2m. Flores hermafroditas com estames brancos e corola","IPA0066259",NA,"Ibiporã",NA,NA,NA,"2001","02",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"97","2019-02-15 11:36:00-02","IPA","IPA","81709","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.","Lopes, C.G.; M.C.Abreu, Lucilene, Juliana, Gisele; Washington; M.C.Abreu, Lucilene, Juliana, Gisele; Washington","456","2006","01","12","Southern America","Brasil","Pernambuco","Mata do Engenho Cuieras","-35.2308006286621","-7.60333013534546",NA,"Cipó com fruto roxo, ginóforo.","IPA0081709",NA,"Aliança",NA,NA,NA,"2006","02","17","16115","auto",NA,NA,NA,NA,NA,NA,NA
"98","2019-02-15 11:36:00-02","IPA","IPA","81712","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.","Lopes, C.G.; K.A.Silva, ENLima; Alencar, N.L.; K.A.Silva, ENLima; Alencar, N.L.","430","2005","11","08","Southern America","Brasil","Pernambuco","Mata do Engenho Cuieras.","-35.2308006286621","-7.60333013534546",NA,"Arvoreta. Flor verde-claro, começando a frutificação.","IPA0081712",NA,"Aliança",NA,NA,NA,"2006","02","17","16115","auto",NA,NA,NA,NA,NA,NA,NA
"99","2019-07-26 11:39:39-03","IPA","IPA","46361","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.; Silva, W.C. da","Andrade-Lima; Bocage, A.; Filho, A.M.; Bocage, A.; Filho, A.M.","46361","1980","08","25","Southern America","Brasil","Pernambuco","Engenho Massanassu","-35.2235984802246","-8.35916996002197",NA,NA,"IPA0046361",NA,"Escada",NA,NA,NA,"2000",NA,NA,"16695","auto",NA,NA,NA,NA,NA,NA,NA
"100","2019-02-15 11:36:00-02","IPA","IPA","6649","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Iltis, H.H.","Pickel, B.","2191","1929","12","10","Southern America","Brasil","Pernambuco",NA,"-35.0182991027832","-8.00222015380859",NA,NA,"IPA0006649",NA,"São Lourenço da Mata",NA,NA,NA,"1977",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"101","2019-02-15 11:36:00-02","IPA","IPA","6644","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa e Silva, M.B.; Silva, W.C. da","Pickel, B.","1916","1929","01","21","Southern America","Brasil","Pernambuco",NA,"-35.0182991027832","-8.00222015380859",NA,"Árvore com frutos vermelhos.","IPA0006644",NA,"São Lourenço da Mata",NA,NA,NA,"2000",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"102","2019-02-15 11:36:00-02","IPA","IPA","83511","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Lobão, A.; Farág, P.R.C.; Sá, C.F.C.; Kurtz, B.C.; Farág, P.R.C.; Sá, C.F.C.; Kurtz, B.C.","277","1997","06","20","Southern America","Brasil","Rio de Janeiro","Búzios. Estrada para sede da fazenda Caravelas","-42.0186004638672","-22.8794002532959",NA,"Arvoreta; folhas discolores verdes, lisas; frutos lilás.; Mata de tabuleiro sobre solo areno-argiloso.","IPA0083511",NA,"Cabo Frio",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA
"103","2019-02-15 11:36:00-02","IPA","IPA","83503","S","Plantae","Plantae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Lobão, A.; Farág, P.R.C.; Tatagiba, F.C.P.; Farág, P.R.C.; Tatagiba, F.C.P.","208","1997","01","27","Southern America","Brasil","Rio de Janeiro","Búzios. Fazenda José Gonçalves","-42.0186004638672","-22.8794002532959",NA,"Arvoreta ca. 3m de altura; folhas discolores verde; frutos vináceos.; Mata de tabuleiro sobre solo arenoso/argiloso.","IPA0083503",NA,"Cabo Frio",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:46:50-03","UFS","ASE","30388","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & lltis","Soares Neto, RL","Matos, GMA; Freire, GS; Santos, E; Santana, JP","336","2014","01","17","Southern America","Brasil","Sergipe","Assentamento Che Guevara, Mata do Dr. João.","-37.628611","-10.863611",NA,"Arbusto com ca. 3,50m. Flores brancas e botões ferrugineos, frutos verdes e&nf; ferrugineos.; Área de transição.","ASE0001835","ASE0001835","Lagarto",NA,NA,NA,"2014","04",NA,NA,NA,"-37.628611","-10.863611",NA,NA,NA,NA,NA
"105","2019-11-27 13:46:50-03","UFS","ASE","34193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & lltis","Amorim, AM","Almeida, ES","230","2014","05","01","Southern America","Brasil","Sergipe",NA,"-37.169722","-10.806389",NA,"Árvore com aprox. 8,0 m de altura, casca externa marrom e interna verde, fina, áspera, fruto imaturo, vagem, cor externa verde e amarela e interna branca, carnoso com polpa. Nº do conglomerado: 118, Coordenadas UTM do Ponto Central: E","ASE0012415","ASE0012415","Laranjeiras",NA,NA,NA,"2015","07","16",NA,NA,"-37.169722","-10.806389",NA,NA,NA,NA,NA
"106","2019-11-27 13:46:50-03","UFS","ASE","5882","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & lltis","Soares Neto, RL","Farney, C; Gomes, JC; Silva, RA","3060","1992","01","30","Southern America","Brasil","Sergipe","Distrito de São José- Fazenda Pontal, Àrea de assentameto do INCRA -","-36.94","-10.593333",NA,"Arbustiva. 3. metros. Folhas verdes, discolores, fruto em meluras.; Arbustiva. 3. metros. Folhas verdes, discolores, fruto em meluras.; Mata remanescente em solo areno argiloso","ASE0016424",NA,"Japaratuba",NA,NA,NA,"2014","04",NA,NA,NA,"-36.94","-10.593333",NA,NA,NA,NA,NA
"107","2019-11-27 13:46:50-03","UFS","ASE","19965","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & lltis","Soares Neto, RL","Machado, WJ; Jesus, JB","694","2010","09","29","Southern America","Brasil","Sergipe","Serra da Guia","-37.4103","-9.4819",NA,"Arvoreta ca 3,50 m. Botões florais pouco vistosos de coloração branca.; Arvoreta ca 3,50 m. Botões florais pouco vistosos de coloração branca.; Brejo de Altitude","ASE0027474","ASE0027474","Poço Redondo",NA,NA,NA,"2014","04",NA,NA,NA,"-37.4103","-9.4819",NA,NA,NA,NA,NA
"108","2019-11-19 14:05:32-03","UFRPE","PEUFR","13580","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","A.M. Miranda; L.P. Félix; M.L. Guedes; M. Grillo","778","1993","05","31",NA,"Brasil","Pernambuco","Morro da Quixaba","-32.425","-3.836111",NA,"Arbusto com 2m de altura; folhas adaxial marrom e verde claro abaxial; frutos inicialmente verde depois marrom.","PEUFR013580",NA,"Fernando de Noronha",NA,NA,NA,"1994","05","31",NA,NA,"32º25'30W","03º50'10S",NA,NA,NA,NA,NA
"109","2019-11-19 14:05:32-03","UFRPE","PEUFR","13683","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","A.M. Miranda; L.P. Félix; M.L. Guedes; M. Grillo","921","1993","06","02",NA,"Brasil","Pernambuco","Morro do Frances","-32.425","-3.836111",NA,"Arbusto; folhas coriáceas, discolor; frutos maduros vinho e imaturo verdes.","PEUFR013683",NA,"Fernando de Noronha",NA,NA,NA,"1994","05","31",NA,NA,"32º25'30W","03º50'10S",NA,NA,NA,NA,NA
"110","2019-11-19 14:05:32-03","UFRPE","PEUFR","13837","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","A.M. Miranda; L.P. Félix; M.L. Guedes; M. Grillo","947","1993","06","03",NA,"Brasil","Pernambuco","Morro do Pico","-32.425","-3.836111",NA,"Arbusto; folhas coriáceas, discolor; frutos imaturos verdes e maduros vinho.","PEUFR013837",NA,"Fernando de Noronha",NA,NA,NA,"1994","05","31",NA,NA,"32º25'30W","03º50'10S",NA,NA,NA,NA,NA
"111","2019-11-19 14:05:32-03","UFRPE","PEUFR","14016","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","A.M. Miranda; L.P. Félix; M.L. Guedes; M. Grillo","995","1993","06","03",NA,"Brasil","Pernambuco","Morro do Pico","-32.425","-3.836111",NA,"Arbusto; folhas coriáceas; flores alvas.","PEUFR014016",NA,"Fernando de Noronha",NA,NA,NA,"1994","05","31",NA,NA,"32º25'30W","03º50'10S",NA,NA,NA,NA,NA
"112","2019-11-19 14:05:32-03","UFRPE","PEUFR","21866","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","R.M. Harley; B.L. Stannard; D.J.N. Hind; C. Kameyama; J. Prado; P. Rudall; R. Simão; N. Taylor; D. Zappi","25183","1988","10","18",NA,"Brasil","Minas Gerais","8km ao O. da cidade, na estrada para a rodovia BR116","-41.366667","-15.95",NA,"Subarbusto de até 0,5m de altura; ramificado; tépalas verdes; pétalas verde-esbranquiçadas; filetes alvos, vináceos na base; ginóforo vináceo; ovário amarelo-esverdeado; frutos imaturos verdes.","PEUFR021866",NA,"Pedra Azul","650","650",NA,"1994","05","31",NA,NA,"41º22'W","15º57'S",NA,NA,NA,NA,NA
"113","2019-11-19 14:05:32-03","UFRPE","PEUFR","15818","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","M. Andrade",NA,"1988","10","10",NA,"Brasil","Ceará","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,"PEUFR015818",NA,"Maranguape",NA,NA,NA,"1994","05",NA,"40608","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-19 14:05:32-03","UFRPE","PEUFR","14130","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","F.S. Araújo","481","1991","07","13",NA,"Brasil","Ceará","Carrasco","-40.7742004394531","-5.53444004058838",NA,"Arbusto.","PEUFR014130",NA,"Novo Oriente",NA,NA,NA,"2004","04",NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-19 14:05:32-03","UFRPE","PEUFR","21967","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","O.J. Pereira","184","1982","09","21",NA,"Brasil","Espirito Santo","Setiba; Rodovia do Sol, Km 32.","-40.5110015869141","-20.6580009460449",NA,NA,"PEUFR021967",NA,"Guarapari",NA,NA,NA,"2004","04",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-19 14:05:32-03","UFRPE","PEUFR","21966","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","O.J. Pereira","1187","1987","10","21",NA,"Brasil","Espirito Santo","Jacarenema","-40.2924995422363","-20.3297004699707",NA,"Flor alba; bráctea verde.","PEUFR021966",NA,"Vila Velha",NA,NA,NA,"2004","04",NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-19 14:05:32-03","UFRPE","PEUFR","47951","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","M.A. Assis de",NA,"1989","10","28",NA,"Brasil","Mato Grosso do Sul","Lagoa Raimundo; rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,"Herbácea com 30cm; flores brancas.","PEUFR047951",NA,"Jatei",NA,NA,NA,"2000","01","10","85335","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-19 14:05:32-03","UFRPE","PEUFR","47957","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","M.A. Assis de",NA,"1989","10","28",NA,"Brasil","Mato Grosso do Sul","Lagoa Raimundo; rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,"Herbácea do subosque com 1m; flores brancas.","PEUFR047957",NA,"Jatei",NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-19 14:05:32-03","UFRPE","PEUFR","21837","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","M.A. Assis de",NA,"1988","03","09",NA,"Brasil","Mato Grosso do Sul","Lagoa Raimundo; rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,"Arbustiva de mais ou menos 1m de altura; flores brancas.","PEUFR021837",NA,"Jatei",NA,NA,NA,"2000","02","10","85335","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-19 14:05:32-03","UFRPE","PEUFR","47841","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","C.G. Lopes; K.A. Silva; E.N. Lima; N.L. Alencar","430","2005","11","08",NA,"Brasil","Pernambuco","Mata do Engenho Cuieras","-35.2308006286621","-7.60333013534546",NA,"Arvoreta; flor verde-claro, começando a frutificação","PEUFR047841",NA,"Aliança",NA,NA,NA,"2006","02","17","16115","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-19 14:05:32-03","UFRPE","PEUFR","47842","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","C.G. Lopes; M.C. Abreu; Luciene; Juliana; Giseli; Washington","456","2006","01","12",NA,"Brasil","Pernambuco","Mata do Engenho Cuieras","-35.2308006286621","-7.60333013534546",NA,"Cipó com fruto roxo; ginóforo.","PEUFR047842",NA,"Aliança",NA,NA,NA,"2006","02","17","16115","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-19 14:05:32-03","UFRPE","PEUFR","13303","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","L.P. Félix; A.M. Miranda; M. Grillo; D. Duarte; B. Costa","5667","1993","03","07",NA,"Brasil","Pernambuco",NA,"-32.4108009338379","-3.84028005599976",NA,"Arbustos; flores esbranquiçadas; frutos rubros na maturação.","PEUFR013303",NA,"Fernando de Noronha",NA,NA,NA,"1994","05","10","8269","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-19 14:05:32-03","UFRPE","PEUFR","494","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","A. Lima","A. Lima","2157","1955","10","18",NA,"Brasil","Pernambuco","Encosta do Morro Francês","-32.4108009338379","-3.84028005599976",NA,"Árvore pequena nas capoeiras; flor amarelo claro; I.P.A. nº 8188.","PEUFR000494",NA,"Fernando de Noronha",NA,NA,NA,"1955","10","18","8269","auto",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-19 14:05:32-03","UFRPE","PEUFR","15811","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","M.B. Costa e Silva","86","1993","03","05",NA,"Brasil","Pernambuco","Subida do Morro da Conceição","-32.4108009338379","-3.84028005599976",NA,"Arbusto com 2m de altura; grande ocerrência; flores com estames muito brancos; botões florais e frutos muito coloridos de tons lilás a verde cinza.","PEUFR015811",NA,"Fernando de Noronha",NA,NA,NA,"1993","03","05","8269","auto",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-19 14:05:32-03","UFRPE","PEUFR","15716","PreservedSpecimen","Plantae",NA,NA,"Capparacee","Capparis","frondosa","Capparis frondosa","Jacq.","M.B. Costa e Silva","A.M. Miranda; L.P. Félix; S. Andrade Lima; S.C. Rodrigues","1357","1994","03","12",NA,"Brasil","Pernambuco","Engenho Curtume","-35.8088989257812","-8.78250026702881",NA,"Arvoreta com cerca de 2,5m de altura; folhas coriáceas, levemente discolor; inflorescência em botões esverdeados; frutos imaturos com manchas marrons; ocasional.","PEUFR015716",NA,"Maraial",NA,NA,NA,"1994","07","27","17320","auto",NA,NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:18:23-03","UFPB","JPB","61642","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, RL","Soares Neto, RL","133","2015","12","10","Southern America","Brasil","Pernambuco","Estação Ecológica do Tapacurá, Mata do Camucim","-34.950278","-8.012778",NA,"; HABITAT: Floresta estacional decidual; DESC: Árvore 4 m alt.; pedicelo vináceo; frutos imaturos verde-vináceos","JPB0061642",NA,"São Lourenço da Mata",NA,NA,NA,"2015","12",NA,NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA
"127","2020-09-11 23:29:13-03","UFPB","JPB","31907","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Pessoa, MC; Lima, JR","73","2003","12","08","Southern America","Brasil","Paraíba",NA,"-35.741667","-6.558333",NA,NA,NA,NA,"Araruna","570","570",NA,"2015","04",NA,NA,NA,"-35.741667","-6.558333",NA,NA,NA,NA,NA
"128","2020-04-22 16:18:23-03","UFPB","JPB","45468","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Barbosa, MR","Gadelha Neto, PC; Lima, IB; Silva, CS; Paiva, YG; Lourenço, AR","2433A","2008","08","27","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda","-34.866667","-6.495833",NA,"; HABITAT: Restinga; DESC: Areno-argiloso. Arbusto de folhas simples, cartáceas. Flores brancas.",NA,NA,"Mataraca",NA,NA,NA,"2011","05","06",NA,NA,"-34.866667","-6.495833",NA,NA,NA,NA,NA
"129","2020-04-22 16:18:23-03","UFPB","JPB","49116","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Gadelha Neto, PC; Pontes, RA; Araújo, CMLR; Sampaio, VS; Silva, CS","3089","2011","10","20","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Substrato arenoso.","-34.976944","-6.502222",NA,"; HABITAT: Restinga arbustiva; DESC: Arbusto escandende de folhas simples, cartáceas. Inflorescência terminal.","JPB0049116",NA,"Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,"-34.976944","-6.502222",NA,NA,NA,NA,NA
"130","2020-04-22 16:18:23-03","UFPB","JPB","57066","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Gadelha Neto, PC; Mendonça, JDL","3757","2014","01","22","Southern America","Brasil","Paraíba","Cachoeira do Ouricuri","-35.585833","-6.891667",NA,"; HABITAT: Mata Serrana; DESC: Arvoreta inerme com cerca de 2m. Folhas simples, alternas, espiraladas, coriáceas, concentradas no ápice dos ramos. Fruto cápsula folicular, avermelhada. Substrato areno-argiloso.","JPB0057066",NA,"Pilões",NA,NA,NA,NA,NA,NA,NA,NA,"-35.585833","-6.891667",NA,NA,NA,NA,NA
"131","2020-09-11 23:29:13-03","UFPB","JPB","29435","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Dionísio, GO","185","2001","11","16","Southern America","Brasil","Paraíba","RPPN Fazenda Pacatuba","-35.2327995300293","-7.09638977050781",NA,"; DESC: Arbóreo.",NA,NA,"Sapé",NA,NA,NA,"2015","04",NA,"20077","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-09-11 23:29:13-03","UFPB","JPB","19909","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Moura, ACA","29","1992","10","08","Southern America","Brasil","Paraíba",NA,"-37.2541999816895","-7.22278022766113",NA,NA,NA,NA,"Teixeira",NA,NA,NA,"2015","04",NA,"12774","auto",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:51:23-03","UCS","HUCS","9880","PreservedSpecimen","Plantae","Angiospermae","Brassicales","Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Silva; Costa, M.B.","Guedes, M.L.;","2534","1992","09","20",NA,"Brasil","Bahia","Fazenda Favela","-38.9557991027832","-12.6183004379272",NA,"arbusto de 2m de latura",NA,NA,"Cachoeira",NA,NA,NA,"1998","03","18","26884","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-04-27 16:09:13-03","UFES","VIES","14845","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Assis, A.M.","713","1999","07","02",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014845","VIES014845","Guarapari",NA,NA,NA,"2014","02","07","28401","auto",NA,NA,NA,NA,NA,NA,NA
"135","2021-02-12 18:12:00-03","UFES","VIES","545","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Vinha, P.C.","s.n.","1984","07","04",NA,"Brasil","Espírito Santo","Praia de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES000545","VIES000545","Vitória",NA,NA,NA,"2014","02","07","15291","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-04-27 16:09:13-03","UFES","VIES","15241","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto","Pereira, O.J.; Gomes, J.M.L. & Fraga, C.N.","5067","1993","10","18",NA,"Brasil","Espírito Santo","Retiro - Área da Aracruz Celulose S.A.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES015241","VIES015241","Aracruz",NA,NA,NA,"2016","09","29","37987","auto",NA,NA,NA,NA,NA,NA,NA
