"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","day","continentOcean","locality","preparationType","barcode","imagecode","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"46","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","31426",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. Kollmann/09-08-2007",NA,NA,"L. Kollmann; A. P. Fontana","2007","08","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"Epífita na luz forte, brácteas escapais secas. Sépalas avermelhadas, pétalas lilás.",NA,"10010","09",NA,"Estação Biológica de Santa Lúcia",NA,"MBML031426","MBML031426",NA,"40W31'49","19S58'17","570","570",NA,NA,NA,NA,NA
"47","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","31508",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","V. Demuner & R. R. Vervloet 28/08/2007","2007","08","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","Brasil","Espírito Santo","Santa Leopoldina","-40.495278","-20.035556",NA,NA,"Rupícula, sépalas de cor laranja, pétalas de cor azulada. Ambiente rupícula.",NA,"3301","28",NA,"Pedra Branca. Prop. Crist. Bremenkanp",NA,"MBML031508","MBML031508","28","40W29'43","20S2'8","250","250",NA,NA,NA,NA,NA
"48","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","31523",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Smith","T.S. Coser/20-06-2011",NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","Brasil","Espírito Santo","Santa Leopoldina","-40.43","-20.095556",NA,NA,"Terrestre, frutos de cor laranja. Ambiente Rupestre.",NA,"3360","30",NA,"Colina Verde, Morro do Agudo, D. Maria",NA,"MBML031523",NA,NA,"40W25'48","20S5'44","150","150",NA,NA,NA,NA,NA
"49","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","31703",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Smith","T.S. Coser/20-06-2011",NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","09","Brasil","Espírito Santo","Marilândia","-40.551111","-19.348333",NA,NA,"Rupícula, frutos imaturos de cor vinho. Mata.",NA,"3473","12",NA,"Pedra do Cruzeiro. Aguilar",NA,"MBML031703","MBML031703",NA,"40W33'4","19S20'54","200","200",NA,NA,NA,NA,NA
"50","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","33213",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","T.S. Coser & T. Wendt/30-08-2008",NA,NA,"Cintia C. Chamas; et al","1996","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"Herbácea, rupícola, folha verde com brilho e discolor, escapo floral semi-pendulo verde avermelhado, brácteas escapal verde com manchas vermelhas, raquis amarelo avermelhado com manchas vermelhas, bráctea floral vermelho alaranjado, re",NA,NA,"16",NA,"Estação Biológica de Santa Lúcia",NA,"MBML033213","MBML033213",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"51","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","34535",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","A. P. Fontana","2005","07","A. P. Fontana ; L. Kollmann","2005","07","Brasil","Espírito Santo","Santa Teresa","-40.537222","-19.804167",NA,NA,"Epífita, botões vermelhos com ápice lilás",NA,"1607","22",NA,"Nova Lombardia, propriedade de J. Furlani",NA,"MBML034535","MBML034535","22","40W32'14","19S48'15",NA,NA,NA,NA,NA,NA,NA
"52","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","34757",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. Kollmann/12-03-2008",NA,NA,"L. Kollmann; K. Brahim","2008","03","Brasil","Espírito Santo","Santa Teresa","-40.537222","-19.804167",NA,NA,"Epifita, inflorescência e sépalas vermelhas, pétalas azuis.",NA,"10745","12",NA,"Nova Lombardia, terreno de J. Furlani",NA,"MBML034757","MBML034757",NA,"40W32'14","19S48'15",NA,NA,NA,NA,NA,NA,NA
"53","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","4263",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1987","08","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Folha vinho dorsalmente, inflorescência recurvada, receptaculo e cálice vermelho, corola lilás, sem dado de procedência. Culta.",NA,"2178","28",NA,"Museu de Biologia Mello Leitão",NA,"MBML004263","MBML004263",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"54","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","4528",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"W. Boone","1988","04","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Cultivada, inflorescência seca. Culta/Herb.",NA,"1149","08",NA,"Museu de Biologia Mello Leitão",NA,"MBML004528","MBML004528",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"55","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","46452",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. Kollmann/01-07-2013",NA,NA,"R. Ferreira; Cassio Zocca, Fernanda Lirio, Francys Lacchine","2013","07","Brasil","Espírito Santo","Santa Teresa","-40.535694","-19.910561",NA,NA,"Interior florestal",NA,"143","01",NA,"Dentro da Rebio AR, subindo pelo sítio do Valdir Valdi",NA,"MBML046452","MBML046452",NA,"40W32'8,5","19S54'38,02","873","873",NA,NA,NA,NA,NA
"56","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","46461",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. Kollmann/01-07-2013",NA,NA,"R. Ferreira; Cassio Zocca, Fernanda Lirio, Francys Lacchine","2013","07","Brasil","Espírito Santo","Santa Teresa","-40.520886","-19.907225",NA,NA,"Paredão rochoso",NA,"114","01",NA,"Perto do Sítio do Valdeci, indo para Goiapabaçu pela Rebio AR",NA,"MBML046461","MBML046461",NA,"40W31'15,19","19S54'26,01","884","884",NA,NA,NA,NA,NA
"57","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","48931",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","Nagibi/15-07-2001",NA,NA,"N.N.F. da Silva","2001","07","Brasil","Espírito Santo","Santa Teresa","-40.620278","-19.923889",NA,NA,"Terrestre, brácteas escapais verde-vinaceo, cálice vermelho, corola lilás.",NA,"49","10",NA,"São Lourenço, Parque Municipal de São Lourenço",NA,"MBML048931","MBML048931",NA,"40W37'13","19S55'26",NA,NA,NA,NA,NA,NA,NA
"58","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","4899",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"W. Boone","1988","06","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Flor de cálice vermelho, corola azul. Folha com tonalidade vinho clara. Culta/Herb.",NA,"1198","24",NA,"Museu de Biologia Mello Leitão, Bromeliário",NA,"MBML004899","MBML004899",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"59","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","4900",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"W. Boone","1988","06","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Flor de cálice vermelho e corola azul. Folhas com tonalidade vinho clara. Culta/Herb.",NA,"1197","24",NA,"Museu de Biologia Mello Leitão, Bromeliário",NA,"MBML004900","MBML004900",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"60","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","4901",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"W. Boone","1988","06","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Flor de cálice vermelho, corola azul. Folha com tonalidade vinho clara. Culta/Herb.",NA,"1199","24",NA,"Museu de Biologia Mello Leitão, Bromeliário",NA,"MBML004901","MBML004901",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","49802",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Smith",NA,NA,NA,"P.J. Coelho; A.D. Ferreira","2014","10","Brasil","Espírito Santo","Santa Teresa","-40.533333","-19.95",NA,NA,"Epífita, com frutos alaranjados",NA,"36","17",NA,"RPPN Vale do Sol, Floresta Ombrófila Densa, interior da mata, ao lado do córrego",NA,"MBML049802","MBML049802",NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","51980",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Smith","R. Cipriano",NA,NA,"R.F. Barbosa; R Cipriano, Fernanda Lirio","2017","04","Brasil","Espírito Santo","Santa Teresa","-40.578139","-19.865278",NA,NA,"Epifita, Inflorescência vermelha, brácteas avermelhadas, sépalas vermelhas, pétalas azuladas",NA,"193","07",NA,"Trilha s18, Alto Santo Antonio",NA,"MBML051980","MBML051980",NA,"40W34'41,3","19S51'55","922","922",NA,NA,NA,NA,NA
"63","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","5269",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1988","09","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Bainhas caulinares castanhas. Folhas verdes com manchas vináceas. Brácteas escapais verde-vináceas, raque, ramos e cálice vermelhos este último com ápice negro. Corola lilás. Inflorescência deflexa.",NA,"2566","28",NA,"Museu de Biologia Mello Leitão, Bromeliário",NA,"MBML005269","MBML005269",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"64","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","5270",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1988","09","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Bainhas caulinares castanhas. Folhas verdes com manchas vináceas. Brácteas escapais verde-vináceas, raque, ramos e cálice vermelhos este último com ápice negro. Corola lilás. Inflorescência deflexa. Herb. Culta.",NA,"2565","28",NA,"Museu de Biologia Mello Leitão, Bromeliário",NA,"MBML005270","MBML005270",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","863",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"J. A. R. Bittencourt","1976","07","Brasil","Espírito Santo","Santa Teresa","-40.510556","-19.823611",NA,NA,"Sem informação.",NA,"104","14",NA,"Nova Lombardia",NA,"MBML000863","MBML000863",NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","864",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"J. A. R. Bittencourt","1976","07","Brasil","Espírito Santo","Santa Teresa","-40.510556","-19.823611",NA,NA,"Sem informação.",NA,"107","14",NA,"Nova Lombardia",NA,"MBML000864","MBML000864",NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA
"67","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","9182",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"I. G. Varassin","1998","08","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"Epífita sobre tronco caído. Frutos alaranjados.",NA,"39","28",NA,"Estação Biológica de Santa Lúcia",NA,"MBML009182","MBML009182_1 MBML009182_2",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","950",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"J. M. Vimercat","1985","12","Brasil","Espírito Santo","Santa Teresa","-40.510556","-19.823611",NA,NA,"Apífita com frutos vermelhos, ciófila, na mata.",NA,"302","02",NA,"Nova Lombardia",NA,"MBML000950","MBML000950",NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","957",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1985","08","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,NA,"Cultivada sobre xaxim, folha de bainha branca com pontuações marrons, flores de cálice alaranjado e corola lilás.",NA,"1440","27",NA,"Museu de Biologia Mello Leitão, Parque",NA,"MBML000957","MBML000957",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","963",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1985","11","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"Epífita, folhas alvas e com manchas vermelhas na bainha, sobre arvoreta, inflorescência vermelha, flores azuladas e rosadas, ciófila, mata, encosta.",NA,"1607","07",NA,"Estação Biológica de Santa Lúcia",NA,"MBML000963","MBML000963",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","968",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"J. M. Vimercat","1985","10","Brasil","Espírito Santo","Santa Leopoldina","-40.538611","-20.065556",NA,NA,"Epífita, crescia em uma arvoreta, frutos avermelhados.",NA,"241","25",NA,"Rio da Prata",NA,"MBML000968","MBML000968",NA,"40W32'19","20S3'56",NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","972",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"H. Q. Boudet Fernandes","1985","08","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"Epífita sobre arbusto, inflorescência vermelha, corola das flores roxa, folha de margem com dentes avermelhados, bainha com pontuações, margem do rio Timbuí, capoeirão, semi-sombra.",NA,"1417","20",NA,"Estação Biológica de Santa Lúcia",NA,"MBML000972","MBML000972",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"73","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","979",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"J. M. Vimercat","1984","08","Brasil","Espírito Santo","Santa Teresa","-40.556389","-19.951389",NA,NA,"Flores vermelhas, crescia sobre um tronco seco de árvore.",NA,"220","01",NA,"Fazenda Tabajara",NA,"MBML000979","MBML000979",NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA
"74","2020-07-22 12:15:08-03","MBML","MBML-HERBARIO","15299",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Smith","L. O. F. de Sousa/21/06/2005",NA,NA,"L. Kollmann; et al","2001","06","Brasil","Espírito Santo","Santa Leopoldina","-40.5297012329102","-20.1005992889404","23799",NA,"Rupícola na sombra. Sépalas laranjas. Pétalas azuis. Culta/Herb.","auto","4061","28",NA,"Santa Lúcia",NA,"MBML015299","MBML015299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-25 10:11:27-03","CVRD","CVRD","10636","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B.Sm.","Thiago S. Coser","2012","06","Folli, D.A.","2008","01","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"Serra de São Rafael <ll>dwc_commonname:</ll> Bromélia marilândia","auto","5815","06","América do Sul",NA,NA,"CVRD010636",NA,"11",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"76","2021-03-01 11:55:08-03","UFPE","UFP","79224","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Sm.",NA,NA,NA,"Maciel, JR; Amorim, BS","2014","09","Brasil","Espírito Santo","Santa Teresa","-40.528611","-19.974444",NA,NA,"Roseta infudibuliforme com 8-12 folhas.Pedúnculo esverdeado,pendente.Ovário e sépalas vermelhos. Pétalas azuis com margens alvas.",NA,"1979","10",NA,NA,NA,"UFP079224",NA,NA,"-40.528611","-19.974444",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 11:55:08-03","UFPE","UFP","79222","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Sm.",NA,NA,NA,"Maciel, JR; Amorim, BS","2014","09","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","23813",NA,"Roseta tubula com 15-20 folhas.Pedúnculo pendente,esverdeado, eixo principal vermelho.Pétalas azuis.Ovário vermelho.","auto","1981","11",NA,NA,NA,"UFP079222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-23 12:00:41-03","CEPLAC","CEPEC","4642","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae",NA,"L. O. F. de Sousa",NA,NA,"R. P. Belém","1968","07","Brasil","Espírito Santo","colatina","-40.6305999755859","-19.539400100708","57036",NA,NA,"auto","3830","09",NA,"Margem da Rod. Colatina/Vitoria. 45 Km E de Coltaina.",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"20/10/2008",NA,NA,NA
"79","2021-03-05 16:09:36-03","MN","R-TIPOS","32434a","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Sm.","Smith, L.B.","1964","10","Foster, M.B. ; Foster, R.","1939","07","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto","258","26",NA,NA,NA,"R000032434a","R000032434a_001","01",NA,NA,"2550","2550",NA,NA,"Isoparatypus",NA,NA
"80","2021-03-05 16:09:36-03","MN","R-TIPOS","32434","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Sm.","Smith, L.B.","1964","10","Foster, M.B. ; Foster, R.","1939","07","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto","258","26",NA,NA,NA,"R000032434","R000032434_001","01",NA,NA,"2550","2550",NA,NA,"Paratypus",NA,NA
"81","2021-03-05 16:09:36-03","MN","R-TIPOS","32445","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L.B. Sm.","Smith, L.B.","1964","10","Foster, M.B. ; Foster, R.","1939","07","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto","278","27",NA,NA,NA,"R000032445","R000032445_001 R000032445_002","01",NA,NA,"2550","2550",NA,NA,"Isotypus",NA,NA
"82","2010-08-16 16:41:47-03","GH","HU-HERB","GH 00028987","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","capixabae","Aechmea capixabae","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","1939","7","Brazil","Espirito Santo",NA,NA,NA,NA,NA,NA,NA,"278","27","South America","Santa Teresa, alt. 2550 feet","Sheet",NA,NA,NA,NA,NA,"777",NA,NA,NA,"Holotype","278","undetermined"
