"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","sex"
"52","2016-01-02 16:31:00-02","MO","MOBOT","2292565","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","P. Giorgis|L. Ciotek","Giorgis 32","South America","Argentina",NA,NA,NA,NA,"Correa, M. N., V-","2000","4","10","Entre Ríos","Parque Nacional El Palmar","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-01-02 16:31:00-02","MO","MOBOT","2292589","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","P. Giorgis|L. Ciotek","Giorgis 31","South America","Argentina",NA,NA,NA,NA,"Correa, M. N., V-","2000","3","27","Entre Ríos","Parque Nacional El Palmar","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-01-02 16:31:00-02","MO","MOBOT","2292609","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","P. Giorgis|L. Ciotek","Giorgis 33","South America","Argentina",NA,NA,NA,NA,"Correa, M. N., V-","2000","3","27","Entre Ríos","Parque Nacional El Palmar","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2009-12-07 22:07:00-02","MO","MOBOT","2292634","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Elisa G. Nicora","Nicora 3102","South America","Argentina",NA,NA,NA,NA,"Correa, M. N., IX-","1941","12","22","Entre Ríos","Puerto Cupaleú","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-01-02 16:31:00-02","MO","MOBOT","2409582","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","P. Giorgis|L. Ciotek","Giorgis 52","South America","Argentina",NA,NA,NA,NA,"Correa, M. N.","2001","12","15","Entre Ríos","Parque Nacional El Palmar","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-01-02 16:31:00-02","MO","MOBOT","2409606","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","P. Giorgis|L. Ciotek","Giorgis 53","South America","Argentina",NA,NA,NA,NA,"Correa, M. N.","2001","12","15","Entre Ríos","Parque Nacional El Palmar","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2009-12-07 22:08:00-02","MO","MOBOT","2427879","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Elisa G. Nicora","Nicora 6292","South America","Argentina",NA,NA,NA,NA,"Correa, M. N.","1952","12","4","Entre Ríos","Chajarí, Ruta 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","2457079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Heinze, B.","Heinze s.n.","South America","Argentina",NA,NA,NA,NA,"Sánchez, M. I.",NA,NA,NA,"Entre Ríos","Oro Verde","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2010-04-30 10:27:00-03","MO","MOBOT","2457095","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","C.L. Spegazzini","Spegazzini s.n.63","South America","Argentina",NA,NA,NA,NA,NA,"1907",NA,NA,"Misiones","bords du Rio Yabebiri et de´l Arroyo de las Tunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-02-07 19:09:00-02","MO","MOBOT","2457110","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","A.A. Muniez","Muniez s.n.4","South America","Argentina",NA,NA,NA,NA,NA,"1909",NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-02-07 19:09:00-02","MO","MOBOT","2457127","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","A.A. Muniez","Muniez s.n.3","South America","Argentina",NA,NA,NA,NA,"Correa, M. N.","1909",NA,NA,"Misiones","Loreto","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2010-04-30 10:27:00-03","MO","MOBOT","2457143","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","C.L. Spegazzini","Spegazzini s.n.60","South America","Argentina",NA,NA,NA,NA,NA,"1907",NA,NA,"Misiones","Posadas","Capital","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2009-07-09 17:05:00-03","MO","MOBOT","2480126","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Gert G. Hatschbach","Hatschbach 12238","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul","Caçapava do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2011-04-18 17:07:00-03","MO","MOBOT","2513942","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Elisa G. Nicora|Roberto Kiesling","Nicora 9940","South America","Paraguay",NA,NA,NA,NA,"Correa, M. N.","1992","12","15","Paraguarí","Ruta 1 km Parada 130 km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2014-02-26 21:47:00-03","MO","MOBOT","2517966","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Diego Legrand","Legrand 590","South America","Uruguay",NA,NA,NA,NA,NA,"1935","4","20","Lavalleja","Aiguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2010-05-19 22:26:00-03","MO","MOBOT","2813680","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Gert G. Hatschbach|P. Ravenna","Hatschbach 23109","South America","Brazil",NA,NA,NA,NA,"G. Pabst","1969","12","4","Paraná","Mun. Guarapuava. Lagoa Séca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2009-05-15 13:24:00-03","MO","MOBOT","2813839","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Pedro Jörgensen","Jörgensen 3945","South America","Paraguay",NA,NA,NA,NA,"E.A. Christenson",NA,NA,NA,NA,"Seldom in camp near River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-16 06:16:00-03","MO","MOBOT","100657179","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum","Lindl.","Benedict (Benjamin) Balansa","Balansa 643","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2013-12-03 11:25:00-02","MO","MOBOT","2842493","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum","Lindl.","P.G. Lorentz","Lorentz 1128","South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2021-03-01 11:49:56-03","UFPE","UFP","23966","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Schlindwein, C","2136",NA,"Brasil",NA,NA,"UFP023966",NA,"Nunes, VF","1990","12","15","Rio Grande do Sul",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555","250","350",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","1483831","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"P. Jorgensen","3945","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-09-12 05:00:02-03","US","US","2465574","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"R. Reitz & R. M. Klein","17740","South America","Brazil",NA,NA,"US00007355","US00007355_01",NA,"1965","2","5","Paraná",NA,"Guarapuava","-51.4580993652344","-25.395299911499","1000","1000",NA,"53832","auto","Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","3365731","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"R. A. Wasum","12238","South America","Brazil",NA,NA,"US00585858","US00585858_01",NA,"1997","12","12","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2706115","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"G. Hatschbach & P. F. Ravenna","23109","South America","Brazil",NA,NA,"US00007353","US00007353_01",NA,"1969","2","4","Paraná",NA,"Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"53832","auto","Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"76","2018-04-04 16:26:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"P. Jörgensen","3945","South America","Paraguay",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"3945",NA,NA,NA
"77","2019-07-09 12:46:53-03","F","FMNH-SEEDPLANTS","V0435717F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"R. Reitz & R. M. Klein","17.818","South America","Brazil",NA,NA,"V0435717F","V0435717F_01",NA,"1965","12","16",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-07-09 12:43:46-03","F","FMNH-SEEDPLANTS","V0435718F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum",NA,"G. Hatschbach & P. Ravenna","23109","South America","Brazil",NA,NA,"V0435718F","V0435718F_01",NA,"1969","12","4",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-09-05 16:19:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum",NA,"P. G. Lorentz","1128","South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"80","2020-08-20 14:54:43-03","UFSC","FLOR","16218","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Venturi, S.; Trevisan, R. & Hassemer, G.N.","81",NA,"Brasil",NA,"herbácea terrestre, flor branca com labelo amarelo. com fotos da planta viva.","FLOR0016218",NA,"Pedron, M.","2012","12","02","Santa Catarina","Às margens da Rodovia SC 438.","São Joaquim","-50.041667","-28.1275","1134","1134","2012",NA,NA,NA,"12","11","50º2'30''W","28º7'39''S",NA,NA,NA,NA
"81","2020-08-20 14:54:43-03","UFSC","FLOR","18621","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Venturi, S.; Trevisan, R. & Hassemer, G.N.","82",NA,"Brasil",NA,"herbácea terrícola, flor branca com labelo amareloPossui amostra em sílica para estudos moleculares","FLOR0018621",NA,"Pedron, M.","2012","12","02","Santa Catarina","Estrada de terra que sai da SC 438, a pouco mais de 1km desta.","São Joaquim","-50.061111","-28.13","1111","1111","2012",NA,NA,NA,"12","11","50º3'40''W","28º7'48''S",NA,NA,NA,NA
"82","2020-08-20 14:54:43-03","UFSC","FLOR","20176","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Reitz, R.; Klein, R.M.","17818",NA,"Brasil",NA,"erva, flor branca","FLOR0020176",NA,NA,"1965","12","16","Paraná","Fazenda Capão Redondo.","Guarapuava","-51.4580993652344","-25.395299911499","1000","1000",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-20 14:54:43-03","UFSC","FLOR","23110","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Falkenberg, D.B.","6202",NA,"Brasil",NA,"erva epifítica, flor em botão esbranquiçado","FLOR0023110",NA,"Buzatto, C.R.","1993","09","17","Santa Catarina","Vale do Rio Feio, Fazenda Faxinal.","Blumenau","-49.0661010742188","-26.9193992614746","600","600","2010","34291","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum","Lindl.","Balansa, B","643","Southern America","Paraguay",NA,"Floret Octobri-Novembri",NA,NA,NA,NA,NA,NA,NA,"in Paraguay ad Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum","Lindl.","Tweedie, J","s.n.","Southern America","Uruguay",NA,"Floret Octobri-Novembri",NA,NA,NA,NA,NA,NA,"Montevideo","in Uruguay pascuis duris aridis prope Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Spiranthes","camporum","Spiranthes camporum","Lindl.","Lorentz, PG","1128","Southern America","Uruguay",NA,"Floret Octobri-Novembri",NA,NA,NA,NA,NA,NA,NA,"ad Concepcion del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-22 09:51:26-03","CAS","CAS-BOT","621858","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Jorgensen, Pedro","3945","South America","Paraguay",NA,"Petals brown-white. Rare. * Data from these fields are not available on the web.",NA,NA,NA,"1928","10",NA,"Departamento del Guaira","*",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"*","*",NA,NA,NA,NA
"88","2021-02-08 12:52:10-03","UFRGS","ICN","053894","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Waechter, JL","1989","América do Sul","Brasil",NA,"Plantas com inflorescências em desenvolvimento em cultura. Floresceu em outubro. Flores brancas com ovário verde. Herborizada em 08 de outubro de 1983.; Em campo rupestre","ICN00039267",NA,"Waechter, JL","1983","09","19","RS","Estação Ecológica Aracuri","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"1985","38649","auto",NA,"07","01",NA,NA,NA,NA,NA,NA
"89","2021-02-08 12:52:10-03","UFRGS","ICN","145753","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Buzatto, CR","202","América do Sul","Brasil",NA,NA,"ICN00039260",NA,"Lima, LF","2006","11","12","RS","BR 116 km 308 Fazenda São Maximiano","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-08 12:52:10-03","UFRGS","ICN","110848","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Nunes, VF","1367","América do Sul","Brasil",NA,"DESCARTADO POR MAU ESTADO; Sem folhas na antese. Terrícola de flores alvas. Material em líquido.; Campo, principalmente nas encostas úmidas junto às rochas- heliófita",NA,NA,"Nunes, VF","1993","11","12","RS","Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR-116), Propriedade do Sr. Nelson Ivo Matzenbacher","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"1993","28343","auto",NA,"11","18",NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:52:10-03","UFRGS","ICN","187513","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Hagelund, K","14467","América do Sul","Brasil",NA,NA,"ICN00039263",NA,"Waechter, JL","1982","11","27","RS","Fazenda Faxinal","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"1984","29956","auto",NA,"12","14",NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:52:10-03","UFRGS","ICN","035891","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Waechter, JL","276","América do Sul","Brasil",NA,"Pedicelo e ovário verdes; Sépalas, pétalas e labelo brancos. Coletada estéril, floresceu em cultivo em dezembro de 1977.","ICN00039264",NA,"Waechter, JL","1976","05","30","RS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"1977","50525","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:52:10-03","UFRGS","ICN","177532","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Buzatto, CR; Singer, RB","641","América do Sul","Brasil",NA,NA,"ICN00039262",NA,"Buzatto, CR","2010","10","09","RS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"2010","50525","auto",NA,"10","09",NA,NA,NA,NA,NA,NA
"94","2021-02-08 12:52:10-03","UFRGS","ICN","177533","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Buzatto, CR; Singer, RB","642","América do Sul","Brasil",NA,NA,"ICN00039261",NA,"Buzatto, CR","2010","10","09","RS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"2010","50525","auto",NA,"10","09",NA,NA,NA,NA,NA,NA
"95","2021-02-08 12:52:10-03","UFRGS","ICN","178629","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Silva Filho, PJS; Macedo, RB","2025","América do Sul","Brasil",NA,"Em campo seco","ICN00039258",NA,"Buzatto, CR","2013","11","15","RS","Cerro do Ouro","São Gabriel","-54.020556","-30.582778",NA,NA,"2014",NA,NA,NA,"07","28","-54.020556","-30.582778",NA,NA,NA,NA
"96","2021-02-08 12:52:10-03","UFRGS","ICN","180894","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Vogel-Ely, C; Minervini, G; Lucas, D","371","América do Sul","Brasil",NA,"WGS-84. Área Projeto PPBio - ÁREA 5; Flores brancas; Campo seco","ICN00039269",NA,"Buzatto, CR","2014","11","16","RS",NA,"Quaraí","-55.946111","-30.293889","178","178","2015",NA,NA,NA,"01","21","-55.946111","-30.293889",NA,NA,NA,NA
"97","2021-02-08 12:52:10-03","UFRGS","ICN","015148","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Canisio, Padre","1148","América do Sul","Brasil",NA,NA,"ICN00039265",NA,"Dutra, J",NA,NA,NA,"RS","Bairro Glória","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-08 12:52:10-03","UFRGS","ICN","158343","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Buzatto, CR","449","América do Sul","Brasil",NA,NA,"ICN00039259",NA,"Buzatto, CR","2008","12","04","RS","Morro Tapera","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:52:10-03","UFRGS","ICN","162651","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Buzatto, CR","559","América do Sul","Brasil",NA,"terrícola, campo úmido","ICN00039268",NA,"Buzatto, CR","2009","10","27","RS","Morro Tapera","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:52:10-03","UFRGS","ICN","125995","S","Plantae","Monocotyledon",NA,"Orchidaceae","Brachystele","cf. camporum","Brachystele cf. camporum","(Lindl.) Schltr.","Setubal, R; Kray, J; De Marchi, T","853","América do Sul","Brasil",NA,"herbacea; em campo rupestre","ICN00039270",NA,"Buzatto, CR","2007","02","12","RS","Fazenda do Cilho","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","94081","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Ferreira, P.P.A. ; Molz, M.","1209",NA,"Brasil",NA,"em campo úmido","HAS0094081",NA,"M. Pedron","2014","10",NA,"Rio Grande do Sul",NA,"Osório","-50.262111","-29.944833",NA,NA,"2014",NA,NA,NA,"10","16","50°15'43.6W","29°56'41.4S",NA,NA,NA,NA
"102","2019-11-21 10:12:53-03","IBt","SP","29014","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","s.col.","s.n.","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:12:53-03","IBt","SP","35212","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Jörgensen, P","3945",NA,"Paraguai",NA,NA,NA,NA,NA,"1930","02",NA,NA,"Vila Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:12:53-03","IBt","SP","35213","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Spegazzini, C","s.n.","Southern America","Argentina",NA,NA,NA,NA,NA,"1907","03","01","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:12:53-03","IBt","SP","45823","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Rojas, T","3168",NA,"Paraguai",NA,NA,NA,NA,NA,"1916","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:12:53-03","IBt","SP","54519","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Rosengurtt","B4329",NA,"Uruguai",NA,NA,NA,NA,NA,"1944","02","10","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-21 10:12:53-03","IBt","SP","59920","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Jörgensen, P","3947",NA,"Paraguai",NA,NA,NA,NA,NA,"1928","10","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 10:12:53-03","IBt","SP","35154B","S","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindl.) Schltr.","Mello Barreto","10959",NA,"Brasil",NA,NA,NA,NA,NA,"1940","11","21","Minas Gerais","Fazenda do Claudino-estrada para Cascata","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-03-18 18:36:58-03","A","HU-HERB","A 02092518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindley) Schlechter","T. M. Pedersen","7676","South America","Paraguay","Sheet",NA,NA,NA,NA,"1965","12","27",NA,"Estancia La Soledad Santiago. Dep. Misiones.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7676",NA,NA,"undetermined"
"110","2020-03-18 18:38:31-03","AMES","HU-HERB","AMES 02092517","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Brachystele","camporum","Brachystele camporum","(Lindley) Schlechter","T. Rojas",NA,"South America","Paraguay","Sheet",NA,NA,NA,NA,"1917","11",NA,NA,"Campo Grande, Lugue Trinidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
