"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"46","2014-10-28 15:38:00-02","MO","MOBOT","3072967","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Brada","João Geraldo Kuhlmann","Kuhlmann 366","1934","4","11","South America","Brazil","Rio de Janeiro",NA,"Entre a corrego grande a Lagon de aburas. (estrada) Limbaraes Rio Doce, Espirito Santo. Hartimba de monte sombria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2009-06-25 21:30:00-03","MO","MOBOT","3072991","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2015-11-05 18:53:00-02","MO","MOBOT","3073183","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","H. Maas & P.J.M. Maas","Wilson Boone","Boone 1097","1986","11","18","South America","Brazil","Espírito Santo",NA,"Santa Teresa, Valsugana Velha, Encosta atrás do barro dois pinheiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-11-05 18:53:00-02","MO","MOBOT","3073426","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","H. Maas & P.J.M. Maas","Wilson Boone","Boone 1124","1986","11","25","South America","Brazil","Espírito Santo",NA,"Santa Teresa, Nova Lombardia, divisa da reserva biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2008-05-27 22:02:00-03","MO","MOBOT","631150","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P.J.M. Maas","Bruce K. Holst|Ronald L. Liesner","Holst 2333","1985","10","19","South America","Venezuela","Bolívar",NA,"ROSCIO: 3 km S of El Pauji; 900 m; 4º90'N, 61º35'W. Thickly forested canyon, dominated by Dimorphandra sp.","-61.58333","4.5",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-44","2",NA,NA
"51","2008-09-26 08:36:00-03","MO","MOBOT","631167","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","FVG (P.J.Maas&H.Maas)","Ronald L. Liesner","Liesner 25460","1988","10","26","South America","Venezuela","Amazonas",NA,"ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.5333333","3.5666667",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-61","3",NA,NA
"52","2014-04-24 11:25:00-03","MO","MOBOT","631267","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P.J.M. Maas (U)","Ronald L. Liesner","Liesner 25646","1988","11","2","South America","Venezuela","Amazonas","Atabapo","Cerro Huachamacarí, E slope.","-65.7","3.8166667",NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-67","3",NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","967276","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P.J.M. Maas (U)","Camilo Díaz S.|et al.","Díaz Santibáñez 7045","1994","8","25","South America","Peru","Amazonas","Bagua","Distrito Imaza. Comunidad Aguaruna de Putuim (CAMPOU) (anexo Yamayakat) Monte Alto de Putuim.","-78.379","-5.015",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207","3",NA,NA
"54","2020-08-31 09:20:00-03","INPA","INPA","272699","S","Plantae","Monocotyledon","Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Barbosa-Silva, RG","Forzza, RC","6674","2011","09","02","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, Na borda do Tepui.","-63.415278","0.941667",NA,NA,"INPA0272699",NA,"1413","1413",NA,"-63.415278","0.941667",NA,"2013",NA,NA,"03","12",NA,NA,NA,NA
"55","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","10199",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook","L. Kollmann/23-02-1999","L. Kollmann; E. Bausen & W. Pizziolo","2014","1999","02","23",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,"Mata de encosta. Saprófita na sombra. Flores roxas.","MBML010199","MBML010199",NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1384",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook","H. Maas & P. J. M. Maas/1992","H. Q. Boudet Fernandes","1366","1985","08","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia","-40.568611","-19.903056",NA,"Erva áfila, inflorescência com flores e haste liláses, sobre espessa camada de lítter (saprófita), mata, alto de encosta.","MBML001384","MBML001384",NA,NA,NA,"40W34'7","19S54'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1386",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook.","H. Maas & P. J. M. Maas/1992","W. Boone","1097","1986","02","18",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.617778","-19.931111",NA,"Erva saprófita, haste e flores liláses-arroxeadas, escamas castanhas, ciófila, mata, grota, inclinação suave.","MBML001386","MBML001386",NA,NA,NA,"40W37'4","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16019",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook","A. P. Fontana/15-VIII-2007","L. Kollmann; et al","5391","2002","01","29",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Saprófita. Flores lilás.","MBML016019","MBML016019",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","17416",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook","A. P. Fontana/15-VIII-2007","R.R. Vervloet; et al","464","2002","07","16",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Topo de morro, dossel aproximado 22m, planta de coloração lilás.","MBML017416","MBML017416",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","25218",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook.","A. P. Fontana/12-VIII-2007","A. P. Fontana; et al","1484","2005","06","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Saprófila, flores secas.","MBML025218","MBML025218",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","25414",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook","A. P. Fontana/15-VIII-2007","L. Kollmann; et al","8678","2006","02","24",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Anselmo","-40.573056","-19.836944",NA,"Erva na sombra.","MBML025414","MBML025414",NA,NA,NA,"40W34'23","19S50'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","717",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook.","H. Maas & P. J. M. Maas/1992","W. Boone","1124","1986","02","25",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,"Erva aprófita, haste e flores lilases-arroxeadas, ciófila, mata, encosta.","MBML000717","MBML000717",NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","8357",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook.","H. Maas/Fev.1999","L. Kollmann; E. Bausen & W. Pizziolo","1797","1999","02","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Planta terrestre de 10cm sem folia na sombra. Flores roxas.","MBML008357","MBML008357",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","38850",NA,"Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Hook.","H. Maas","A. P. Fontana; P. Maas, H. Maas, L. Westra, U. Scharf, T. van Andal, M. Jansen & G. Bernard.","6001","2009","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha do Indaiaçu.","-43.521389","-19.995278",NA,"Saprófita. Caule roxo. Flores brancas com ápice roxo.","MBML038850","MBML038850","645","645",NA,"43W31'17","19S59'43",NA,"2009",NA,NA,"05","05",NA,NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Kelloff, Carol L.; Dodge, J. E.","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","5391","2010","7","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Tulameng Mtn., along line trail toward summit (summit at N 5°33'10.6, W 60°57'28.8), following eastern ridge to N 5°33'25.6, W 60°57'43.8","-60.9583","5.55461",NA,NA,NA,NA,"918","963","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2020-09-12 05:00:02-03","US","US","2691924","PreservedSpecimen","Plantae",NA,"Orchidales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas, P. J. M.","G. Hatschbach","16095","1967","2","3","South America","Brazil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"US00154295","US00154295_01","950",NA,"Monocotyledonae",NA,NA,NA,NA,"12577","auto",NA,NA,NA,"1",NA,NA
"67","2020-09-12 05:00:02-03","US","US","3559917","PreservedSpecimen","Plantae",NA,"Orchidales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas, H.","K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","3818","2006","8","28","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park. Above falls","-59.49","5.31722",NA,NA,"US00999183",NA,"434",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2019-10-07 09:20:22-03","UEFS","HUEFS","170731","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Melo, E.","9054","2011","02","11",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.475833","-12.854444",NA,"Mata atlântica, ápice próximo às Torres de transmissão.","HUEFS0170731",NA,"770","830","Lilianae","39W28'33''","12S51'16''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-07 09:20:22-03","UEFS","HUEFS","26717","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Harley, R.M.","28482","1997","01","10",NA,"Brasil","Bahia","Castro Alves","Serra da Jibóia, na subida da serra.","-39.475556","-12.851667",NA,"Interior da mata.","HUEFS0026717","HUEFS0026717","820","820","Lilianae","39W28'32''","12S51'6''",NA,"1997",NA,NA,"07",NA,NA,NA,NA,NA
"70","2019-10-07 09:20:22-03","UEFS","HUEFS","37570","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"França, F.","2894","1999","05","08",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.475","-12.854722",NA,"Interior da mata.","HUEFS0037570","HUEFS0037570","900","900","Lilianae","39W28'30''","12S51'17''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-07 09:20:22-03","UEFS","HUEFS","33029","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Melo, E.","2404","1998","02","20",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.5233001708984","-12.771900177002",NA,NA,"HUEFS0033029",NA,NA,NA,"Lilianae",NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA,NA
"72","2020-07-23 12:01:08-03","CEPLAC","CEPEC","123220","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata",NA,"H. Maas","A. M. Amorim","7668","2008","08","18",NA,"Brasil","Bahia","CAIRÚ","Ilha de Boipeba. Arquipélago do Município de Cairú. APA Tinharé/Boipeba. Mata Grande, em estrada de acesso a Moreré.",NA,"-13.619444",NA,NA,NA,NA,NA,NA,NA,"38W55'80","13S37'10","11/05/2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-08-23 10:59:00-03","NHMLondon","NHM-LONDON-BOT","BM000938114","S","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Collaboration; H.C.M. Snelders & P.J.M. Maas","John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-43.212119","-22.950839",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/26b8998fb625b450f458136fc70f3808007fea6f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"-43.212119","-22.950839",NA,"1938",NA,NA,NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:2476037"
"74","2016-08-23 10:59:00-03","NHMLondon","NHM-LONDON-BOT","BM000938115","S","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Collaboration; H.C.M. Snelders & P.J.M. Maas","John Miers; b.1789; d.1879; Miers","s.n.","1838","02",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/1816514c694795c789a1410da593894fb92ab38f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"-42.989594","-22.510275",NA,"1938",NA,NA,NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:2476038"
"75","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burmanniaceae","Dictyostega","umbellata","Dictyostega umbellata","Miers",NA,"Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in humosis sylvarum densarum montium Serra dos Orgaôs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burmanniaceae","Dictyostega","umbellata","Dictyostega umbellata","Miers",NA,"Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in humosis sylvarum densarum montium Serra dos Orgaôs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 10:02:58-03","IBt","SP","150884","S","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"s.col.","s.n.",NA,NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,NA,"SP044990","SP044990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-08 08:52:32-03","IBt","SP","370349","S","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Kollmann, L","Kollmann, L; et al.","2014","1999","02","23",NA,"Brasil","Espírito Santo","Santa Teresa","Valão de São Lourenço, Mata Fria","-40.6002998352051","-19.9356002807617",NA,NA,"SP044989","SP044989","750","750",NA,NA,NA,NA,"1999","23813","auto","02","23",NA,NA,NA,NA
"79","2019-11-21 10:02:58-03","IBt","SP","279527","S","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas, PJM; Maas, H","Sugiyama, M; et al.","1344","1995","05","09",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina, Sede da Fundação Pró-Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,"SP044988","SP044988",NA,NA,NA,NA,NA,NA,"1997","26795","auto","04",NA,NA,NA,NA,NA
