"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"379","2021-04-07 11:44:38-03","UFMS","CGMS","22189","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","B.G. Fina",NA,NA,NA,"B.G. Fina","413","2004","04","15","Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Papilionoideae. Fruto marrom-claro. Frutos alados. Habitat: Cerradão. Habito: Arbóreo. 3,00m de altura.","CGMS1051598",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"380","2021-04-07 11:44:38-03","UFMS","CGMS","43530","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","B.G. Fina",NA,NA,NA,"B.G. Fina","413","2004","04","15","Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Papilionoideae. Habitat: Cerradão. Habito: Árvore. 3m de altura.","CGMS1073515",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"381","2021-04-07 11:44:38-03","UFMS","CGMS","53076","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","A. Pott","2015","09","03","A.B. Gonçalves","68","2012","01","11","Brasil","Mato Grosso do Sul","Campo Grande","Instituto São Vicente.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"FaboideaeInflorescência branca. Coordenadas 7744044 S 750252 E Habitat: Cerrado. Cerrado stricto sensu. Solo arenoso. Relevo Plano. Comum. Habito: Árvore.","CGMS1083042",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"382","2021-04-07 11:44:38-03","UFMS","CGMS","27395","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"A.L.B. Sartori; U.M. Resende; S. Aragaki","652","2001","08","04","Brasil","Mato Grosso do Sul","Sonora",NA,"-54.7578010559082","-17.5769004821777",NA,NA,NA,NA,"Papilionoideae. Frutos maduros acastanhados. Folíolo retirado para estudos micromorfológicos por Ângela Sartori em 28/08/2013.","CGMS1056836",NA,NA,NA,NA,NA,"115152","auto",NA,NA,NA,NA,NA,NA
"383","2021-04-07 11:44:38-03","UFMS","CGMS","63886","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,"2020",NA,NA,"G. Hatschbach; E. Barbosa","79271","2005","09","16","Brasil","Minas Gerais","João Pinheiro","Serra das Almas.","-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,"Caesalpinioideae. Flor lilás. Habitat: Cerrado. Habito: Árvore.","CGMS1096854",NA,NA,NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA
"384","2021-04-07 11:44:38-03","UFMS","CGMS","23183","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","A.L.B. Sartori","2012","08","06","M. Borgo; et al.","1471","2002","07","07","Brasil","Tocantins","Gurupi","Estrada para Balsa Croá.","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,"Papilionoideae. Flor roxa. Habitat: Área de pasto, antigo Cerrado. Habito: Arbóreo. 9,00m de altura.","CGMS1052590",NA,NA,NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:31:15-03","UNICAMP","UEC","172250","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Souza, VC","1997",NA,NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16169","1997","05","17","Brazil","Minas Gerais","Diamantina","Localidade: 14,5 Km da estrada Diamantino - Nobre. Cerca e 500 m antes do Córrego Piraputanga. Fazenda Piraputanga.","-56.3","-14.566667","-56.3","-14.566667",NA,NA,"Árvore, até 9 m alt.; frutos creme.; Savana Arborizada (cerrado).","UEC016385","UEC016385","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-01-29 12:47:06-03","UNICAMP","UEC","101327","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Santos, E; et al.","753","1995","09","20","Brazil","Tocantins","Porto Nacional","Fazenda Sr. Emílio.","-48","-10","-48","-10",NA,NA,"flor, Projeto diagnóstico ambiental da microbacia do córrego São João. Árvore +ou- 8m de altura.","UEC195743",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-05-29 15:48:19-03","UNICAMP","UEC","127469","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Boaventura, MC","4",NA,NA,NA,"Brazil","Distrito Federal","Brasília","Jardim Botânico de Brasília, A 20 km de Brasília. Trilha Ecológica.","-47.85","-15.866667","-47.85","-15.866667","1025","1150","flor, Árvore, cerca de 8 m de altura com inflorescências com flores de pétalas cor-de-rosa, alas liláses, anteras amarelas, hastes florais cor-de-rosa. Flores muito perfumadas, visitadas por abelhas.","UEC195742",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:31:15-03","UNICAMP","UEC","130537","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Yamamoto, K; Kinoshita, LS; Simões, AO; Farias, R; Silva, RR; Silva, LF; Scarpa, F","42","2002","09","24","Brazil","Minas Gerais","Santana do Riacho","Caminho para cachoeira dos gaviões e da Farofa","-43.5875","-19.343056","-43.5875","-19.343056",NA,NA,"flor, àrvore 7m alt., coro1la rosada externamente e roxa internamente.; Campo Rupestre","UEC195747",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-25 09:27:02-03","UNICAMP","UEC","170910","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Mantovani, W","1986","02","28","Barros, F","1173","1985","09","07","Brazil","Mato Grosso do Sul","Três Lagoas","Km 85 da estrada para Alto Sucuriú, Fazenda da Barreirinha.","-51.766667","-20.983333","-51.766667","-20.983333",NA,NA,"Árvore, cerca de 30m de altura; flores perfumadas com corola branco-rosada.; Cerrado.","UEC073268","UEC073268","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:31:15-03","UNICAMP","UEC","197093","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Pinto, RB","2016","04",NA,"Colletta, GD","2476","2016","01","07","Brazil","São Paulo","Bauru","Mata próxima do IPMet","-49.054669","-22.604292","-49.054669","-22.604292","628","628","Árvore, 12m, frutos imaturos verdes","UEC142493","UEC142493","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:31:15-03","UNICAMP","UEC","193269","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Sartori, ALB; Leme, FM","2012","11","05","Leme, FM; Sartori, ALB; Fabri, JR","33","2012","11","02","Brazil","Mato Grosso do Sul","Rio Verde do Mato Grosso","Estrada da Serra da Alegria.","-55.173917","-18.668528","-55.173917","-18.668528",NA,NA,"Árvore. Fruto criptosâmara.","UEC138469","UEC138469","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:31:15-03","UNICAMP","UEC","199882","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Carvalho, C; Melchor, B; Maia, A; Novaes, A; Lima, HC","357","2017","10","23","Brazil","Distrito Federal","Brasília","Reserva ecológica IBGE - RECOR, Estrada para o corrego do Roncador, a 300m da entrada.","-47.9","-15.95","-47.9","-15.95",NA,NA,"Tronco escamoso, acinzentado. Folíolos membranáceos. Flores com cálice branco, corola branca com máculas arroxeadas. Frutos jovens verdes avermelhados. Material coletado para DNA. Altura: 6m. Hábito/ Forma de via: arbóreo.; Cerrado.","UEC155198","UEC155198","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:31:15-03","UNICAMP","UEC","184647","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Dário, FR; Nave, AG",NA,NA,NA,"Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1113","1997","02","20","Brazil","Mato Grosso","Chapada dos Guimarães","Estrada vicinal próxima a Chapada dos Guimarães, região limite do parque nacional","-55.725556","-15.3075","-55.725556","-15.3075",NA,NA,"Árvore com altura 7m, fruto seco, tronco escamoso; Campo cerrado. Ambiente físico antropizado, latossolo vermelho amarelo","UEC104821","UEC104821","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:31:15-03","UNICAMP","UEC","196351","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Novaes, A","2018","03","05","Calago, K; et al.","319","1999","10","05","Brazil","Distrito Federal","Brasília","Parque Ecológico do Gama","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"árvore, frequente, flor rosas e lilases. Espécie com cerca de 5,00 m de altura, folhas membranáceas, flores extremamente perfumadas, toque de rosa.; Campo cerrado, relevo plano, solo areno-argiloso","UEC132198","UEC132198","Magnoliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"395","2021-03-01 16:31:15-03","UNICAMP","UEC","197090","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Souza, VC","2015","12","20","Souza, VC; et al.","39940","2015","12","19","Brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE. Cristo Redentor.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore, ca. 4m alt.; frutos imaturos verdes.; Cerrado","UEC142490","UEC142490","Magnoliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"396","2020-05-29 15:48:19-03","UNICAMP","UEC","8887","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Rudd, VE","1976",NA,NA,"Hatschbach, G; Kummrow, R","37184","1975","09","27","Brazil","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"flor, Árvore típica do cerrado, flor violeta.","UEC195745",NA,"Magnoliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"397","2020-05-29 15:48:19-03","UNICAMP","UEC","60859","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Árbocz, GF","710","1994","08","21","Brazil","Goiás","Cristalina","margem BR 050, entre Cristalina e Pires do Rio","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"flor, Árvore 9m, flores róseas, tronco acinzentado.","UEC195741",NA,"Magnoliopsida",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA
"398","2021-03-01 16:31:15-03","UNICAMP","UEC","73876","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Tamashiro, JY","1995","09","12","Marimon, BS; et al.","72-B","1994","08","24","Brazil","Mato Grosso","Nova Xavantina","Ao lado das parcelas 2 e 4, transecto. Reserva do Campus Universitário","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"flor, Casca externa cinza-clara. Arbóreo (8m x 99cm), corola rosada. Afloramento Rochoso; Cerrado de encosta","UEC195750",NA,"Magnoliopsida",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"399","2020-05-29 15:48:19-03","UNICAMP","UEC","39568","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Tamashiro, JY; Martins, FR; Leitão Filho, HF; Semir, J","17505","1985","06","06","Brazil","Minas Gerais","Diamantina","Estrada Diamantina / Mendanha, km 578.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"fruto, Árvore de 5-9m altura, frutos.","UEC195749",NA,"Magnoliopsida",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"400","2020-05-29 15:48:19-03","UNICAMP","UEC","125438","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Tozzi, AMGA","2000","11",NA,"Tozzi, AMGA; Kinoshita, LS","535","2000","11","23","Brazil","Minas Gerais","Jaboticatubas","Pousada Monjolos, Serra do Cipó, cerradão","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"fruto, Árvore ca. 6,0m, frutos imaturos verdes.","UEC195748",NA,"Magnoliopsida",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"401","2021-03-01 16:31:15-03","UNICAMP","UEC","156676","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Hattori, EKO; Mendes, S; Amorim, EH","5","2003","09","26","Brazil","Minas Gerais","Perdizes","EPDA-Galheiro, Galheiro, Jerônimo, Estação Ambiental Galheiro. Cerrado.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Árvore, 3,5 m. Cálice vermelhado, corola rosa.","UEC008953","UEC008953","Magnoliopsida",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"402","2020-05-29 15:50:01-03","UNICAMP","UEC","99013","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Siniscalchi, CM","2009","11",NA,"Andrade, PM; Lopes, MA","s.n.","1985","02","22","Brazil","Minas Gerais","Santana do Riacho","UCAT","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"fruto, Arbóreo, 8m. Com fruto verde. Campo rupestre.","UEC195751",NA,"Magnoliopsida",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"403","2020-05-29 15:48:19-03","UNICAMP","UEC","87423","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Cavassan, O","1990","10","31","Coral, DJ","1048","1990","10","31","Brazil","São Paulo","Agudos","Fazenda Monte Alegre, Duraflora.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"flor, Planta de 2,5 m de altura. Caule semi-liso, sem látex. Margem da quadra 68 D. Bom Sucesso. Sub-bosque de Pinus.","UEC195774",NA,"Magnoliopsida",NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA
"404","2019-08-20 10:14:49-03","UNICAMP","UEC","105689","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Franco, GADC","1998","09",NA,"Faria, HH","107","1992","10","11","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"flor, Árvore, flores claras.",NA,NA,"Magnoliopsida",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"405","2020-05-29 15:48:19-03","UNICAMP","UEC","109307","S","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Martins, MV","2009","02",NA,"Ranga, NT","s.n.","1999","10","08","Brazil","São Paulo","Zacarias","Mata à beira de estrada.","-50.0499992370605","-21.0499992370605",NA,NA,NA,NA,"flor, Árvore ca. 16m, flores róseas.","UEC195744",NA,"Magnoliopsida",NA,NA,NA,"20292","auto",NA,NA,NA,NA,NA,NA
"406","2020-05-29 15:50:02-03","UNICAMP","UEC","123743","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Tamashiro, JY","2002","03",NA,"Albino, RS","3","2000","09","18","Brazil","Piauí","Baixa Grande do Ribeiro","Fazenda Agropisa","-44.960833","-8.8775","-44.960833","-8.8775",NA,NA,"flor, Árvore 10m, flor roxa, solo arenoso.","UEC195761",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-05-29 15:50:02-03","UNICAMP","UEC","20255","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Silva, MG",NA,NA,NA,"Silva, MG; Pinheiro, A","4428","1979","02","04","Brazil","Mato Grosso",NA,"Entroncamento das Rodovias, Cuiabá - Santarém e Porto Velho, arredores do aeroporto",NA,NA,NA,NA,NA,NA,"fruto, Árvore de 7m, fruto imaturo verde, campo cerrado.","UEC195759",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-05-29 15:50:02-03","UNICAMP","UEC","8888","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.",NA,NA,NA,NA,"Ratter, JA; Fonseca, SG; Castro, RA","s.n.","1972","09","20","Brazil","Goiás","Padre Bernardes","Fazenda Lagoa Santa, about 140 km N of Brasilia","-48.583333","-15.5","-48.583333","-15.5",NA,NA,"flor, Tree, 12m tall. Trunk 40 cm in diam., Flowers deep purple with a cream-yellow stripe at the base of the standard in the mid-line, strongly scented. In cerradão (tall savanna woodland) on mesotrophic soil.","UEC195757",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-05-29 15:50:02-03","UNICAMP","UEC","8278","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Mantovani, W","1981","01",NA,"Irwin, HS; Souza, R; Santos, RR; Fonseca, SF","s.n.","1969","02","18","Brazil","Minas Gerais","Grão Mogol","River margin. Sandy slopes with sandston","-43.3","-16.6","-43.3","-16.6",NA,NA,"fruto, Wide-spreading tree ca. 10m tall, 20m across, and the trunk 1,5m in diameter. Fruit gray-green.","UEC195755",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-05-29 15:50:02-03","UNICAMP","UEC","8889","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.",NA,NA,NA,NA,"Heringer; Paula","13928","1974","08","11","Brazil","Goiás","Padre Bernardes","120 km de Brasília. Em cerrado seco, sujeito ao fogo",NA,NA,NA,NA,NA,NA,"flor, Árvore com 15m, 30-40 cm de diâmetro, flores abundantes, roxas.","UEC195754",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-05-29 15:50:02-03","UNICAMP","UEC","32486","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Pereira, BAS",NA,NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; et al.","5397","1980","08","28","Brazil","Distrito Federal","Brasília","Córrego Pipiripau.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"flor, Árvore com folhagem nova, flores roxa atraindo muitos insetos, cerrado.","UEC195752",NA,"Magnoliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"412","2020-05-29 15:50:02-03","UNICAMP","UEC","39056","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Heringer, EP","1985","09",NA,"Heringer, EP; Salles, AEH","18694","1985","09","08","Brazil","Distrito Federal","Brasília","Margem do lago Paranoá.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"flor, Árvore com 8m, cerrado cascalhoso, flores roxas, ornamentais, área sujeita a incêndios periódicos.","UEC195756",NA,"Magnoliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"413","2020-05-29 15:50:02-03","UNICAMP","UEC","65461","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Tozzi, AMGA","1995","08",NA,"Hatschbach, G; Barbosa, E","59550","1993","06","14","Brazil","Goiás","Niquelândia","Pedra Rolada.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"flor, Árvore copada, 8 m, flor lilás. Cerrado, solo rochoso. Vale do Tocantins.","UEC195753",NA,"Magnoliopsida",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"414","2020-05-29 15:50:02-03","UNICAMP","UEC","28845","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.",NA,NA,NA,NA,"Matthes, LAF; et al.","12996","1981","09","09","Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"flor, Árvore 5m. Flores com quilha roxo-escuro e as demais peças lilazes.","UEC195758",NA,"Magnoliopsida",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"415","2020-05-29 15:50:02-03","UNICAMP","UEC","145119","S","Plantae","Fabaceae","Pterodon","polygalaeflorus","Pterodon polygalaeflorus","Benth.","Borgo, M","2002",NA,NA,"Borgo, M; et al.","1471","2002","07","07","Brazil","Tocantins","Gurupi","Estrada para Balsa Croá, Área de pasto; antigo cerrado.","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,"Árvore 9 m.; flores roxas.","UEC195760",NA,"Magnoliopsida",NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA
"416","2021-03-10 11:50:26-03","UFPB","JPB","66435","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Alves, LPL","s.n.","2019","01","16","Brasil","Maranhão","Estreito",NA,"-47.753086","-6.934878","-47.753086","-6.934878",NA,NA,"; HABITAT: encontrada no Cerrado; DESC: Árvore de grande porte","JPB0066435",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-04-22 16:20:54-03","UFPB","JPB","53498","PreservedSpecimen","Plantae","Leguminosae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"Queiroz, LP de; Simon, M; Gross, E; Ambrósio, A; Martins, H; et al.","12170","2006","03","11","Brasil","Bahia","São Gonçalo","Estrada Gentio do Ouro-Ipupiara.","-42.6","-11.7","-42.6","-11.7",NA,NA,"; DESC: Árvore ca. 4,0-5,0 m, copada. Folíolos cartáceos. Frutos vináceos. Foto.","JPB0053498",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-04-22 16:20:54-03","UFPB","JPB","56716","PreservedSpecimen","Plantae","Leguminosae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Sobral, M","2004","10",NA,"Andrade, IR; et al.","BHZB4221","2003","11","27","Brasil","Minas Gerais","Januária","MG #?# Brejo do Amparo.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"; HABITAT: Caatinga; DESC: Arbóreo. Flor rósea.","JPB0056716",NA,"Angiosperma","Dicotyledon","Southern America",NA,"148972","auto",NA,NA,NA,NA,NA,NA
"419","2019-11-06 09:55:37-03","UFOP","OUPR","19104","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Sousa, H.C. de","2009","05","28","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"árvore. Flores pálidas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-11-06 09:55:37-03","UFOP","OUPR","28716","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Rossi, B.","2015",NA,NA,"Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","49","2014","10","19","Brasil","Minas Gerais","Santana de Pirapama","Comunidade de Inhames, Próximo a ponte de acesso à Inhames (sobe o Rio Cipó). Cerrado","-43.773611","-19.004444","-43.773611","-19.004444",NA,NA,"Árvore, cerca de 12m. Flores lilás. Uso medicinal e madeira. Nome popular: sucupira branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-11-23 12:17:41-03","UFOP","OUPR","35378","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Messias, M.C.T.B.","2020","02","09","Silveira, B.R.; Messias, M.C.T.B.","55","2019","12","15","Brasil","Goiás","Catalão","Pedra Branca, Área de fragmentos florestais ao entorno da área de empréstimo da UHE-Emborcação","-48.586692","-18.717933","-48.586692","-18.717933",NA,NA,"Material estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-14 10:01:44-03","FURB","FURB","39932","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Silva, AR","2007","12","03","Silva, A.R.; Siqueira, E.L.","614","2007","10","13","Brasil","Minas Gerais","Boa Esperança","Fazenda Rancharia, BR 265, Km 2.","-45.5180556","-21.0808334","-45.5180556","-21.0808334","850","850",NA,"FURB25472","FURB25472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-10-14 10:01:44-03","FURB","FURB","9791","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Camargo, R","2005",NA,NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","59550","1993","06","14","Brasil","Goiás","Niquelândia","Pedra Rolada.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Vale do Tocantins Habitat: Cerrado; solo rochoso Habito: árvore copada; flor lilás","FURB01815","FURB01815",NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"424","2020-10-14 10:01:44-03","FURB","FURB","41276","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Ramos, AE; Oliveira, M","2010","09",NA,"Ramos, A.E.; et al.","2355","2010","09","22","Brasil","Goiás","Planaltina","Núcleo Rural Fazenda Larga.","-47.614200592041","-15.4527997970581",NA,NA,"1014","1014",NA,"FURB25468","FURB25468",NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA,NA
"425","2020-10-14 10:01:44-03","FURB","FURB","26320","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Meireles, JE","2005",NA,NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","76025","2003","10","08","Brasil","Mato Grosso do Sul","Juti","Rod. BR-163, próximo de Juti.","-54.6027984619141","-22.8605995178223",NA,NA,NA,NA,NA,"FURB25471","FURB25471",NA,NA,NA,NA,"51223","auto",NA,NA,NA,NA,NA,NA
"426","2020-10-14 10:01:44-03","FURB","FURB","42686","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","Azevedo, INC de","2004","05","25","Jesus, F.P.R. de; Carvalho, J. de","264","2004","05","19","Brasil","Minas Gerais","Arinos","Próximo a fazenda do Sr. Geraldo.","-46.105598449707","-15.9168996810913",NA,NA,NA,NA,"frutos maduros e imaturos; terra amarelada; frequente","FURB25473","FURB25473",NA,NA,NA,NA,"73882","auto",NA,NA,NA,NA,NA,NA
