"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"47","2019-08-27 13:33:47-03","IAP","PACA-AGP","28911","PreservedSpecimen","Plantae","Magnoliophyta","Umbellales","Umbelliferae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.",NA,"1945","05","23",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"fl. Habitat: in humidis saxosis Fenofase: flor","PACA028911",NA,NA,NA,NA,"Magnoliatae","29946","auto","1954","09","24",NA,NA,NA,NA,NA,NA
"48","2019-08-27 13:33:47-03","IAP","PACA-AGP","86325","PreservedSpecimen","Plantae","Magnoliophyta","Umbellales","Umbelliferae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Diober Lucas","Sehnem, A.","9164","1967","03","15",NA,"Brasil","RS","São Leopoldo","Morro do Chapéu","-51.1472015380859","-29.7602996826172",NA,"flores azuis-celetes intenso. Habitat: in monte Fenofase: flores azuis","PACA086325",NA,NA,NA,NA,"Magnoliatae","10287","auto","2015","11","27",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:33:47-03","IAP","PACA-AGP","46843","PreservedSpecimen","Plantae","Magnoliophyta","Umbellales","Umbelliferae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Emrich-Rambo","Rambo, B.",NA,"1950","04","17",NA,"Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,"fr. Habitat: in campestribus humidis graminosis Fenofase: fruto","PACA046843",NA,NA,NA,NA,"Magnoliatae","41667","auto","1954","09","24",NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:15:26-03","UFV","VIC","039357","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham . & Schldl",NA,"de Paula, C.C.; et al.","199","2002","07","14",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco-Área 3","-43.6918983459473","-20.5207996368408",NA,"terrestre em sfloramento rochoso, herbácea de 1,40 m, freguencia de 9 individuos em raio de cerca de 5 m, folhas verdes sépalas creme, pétalas brancas, ocorre em área de paredão.","VIC039357",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:15:26-03","UFV","VIC","003318","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham . & Schldl",NA,"O.A.D.;","s.n.","1941","07","10",NA,"Brasil","Minas Gerais",NA,"Caparaó",NA,NA,NA,"Planta de 25 cm de diâmetro, flor roxa fruto cápsula comum.","VIC003318","VIC003318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:40:48-03","UFMS","CGMS","43936","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"R.A. Záchia","3746","1999","12","31",NA,"Brasil","Rio Grande do Sul","Xangri-lá","Balneário Atlântida.","-50.0435981750488","-29.8008003234863",NA,NA,"CGMS1073903",NA,NA,NA,NA,NA,"7917","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:21:30-03","UNICAMP","UEC","194641","S","Plantae","Magnoliopsida",NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D","Monge, M; Volet, DP","3042","2014","04","27",NA,"Brazil","Rio Grande do Sul","Cerrito","BR-293","-53.252917","-31.619889",NA,"Erva, rosulada, 30 cm de altura, flores azuis.; Afloramento rochoso lado direito","UEC136153","UEC136153","411","411",NA,NA,NA,NA,"2017","08",NA,"-53.252917","-31.619889",NA,NA,NA,NA
"54","2021-03-01 16:21:30-03","UNICAMP","UEC","204085","S","Plantae","Magnoliopsida",NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Pedersen, TM","Pedersen, TM","15735","1991","03","19",NA,"Brazil","Rio Grande do Sul","Carazinho","Rio Grande do Sul.Mun. Carazinho.Segredo.","-52.7863998413086","-28.283899307251",NA,"Growing in large clumps, flowers-heads blue.; Grassy banks, soil mainly sandy.","UEC178292",NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-05-14 17:46:15-03","UFPB","JPB","2369","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham.",NA,"Chaves, MJ","209","1968","10","14","Southern America","Brasil","Goiás","Caiapônia-Jataí",NA,NA,NA,NA,"; DESC: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-05 16:42:56-03","UFOP","OUPR","238557","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores pálidas",NA,NA,NA,NA,NA,NA,"44599","auto","1977","05","04",NA,NA,NA,NA,NA,NA
"57","2019-01-17 11:23:54-02","PUCRS","MPUC","21973","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","C. Vogel Ely",NA,NA,"2017","03","11","South America","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0155556","-30.2766667",NA,"PI2 P2",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2017","01","01","-51.0155556000","-30.2766667000","1",NA,NA,NA
"58","2019-01-17 11:23:54-02","PUCRS","MPUC","643","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","G.C. Hiltl",NA,NA,"1977","04","21","South America","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1979","01","01","-51.2372222222","-30.0191388889","1",NA,NA,NA
"59","2020-01-24 17:51:11-03","PUCRS","MPUC","21902","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","C. Vogel Ely",NA,NA,"2017","02","21","South America","Brasil","RS","Porto Alegre","Morro São Pedro, Lami","-51.1105555556","-30.1777777778",NA,"SP3P10",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2017","01","01","-51.1105555556","-30.1777777778","1","12","12",NA
"60","2019-01-17 11:23:54-02","PUCRS","MPUC","12846","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","B.E. Irgang",NA,NA,"1991","04","14","South America","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"-51.3280556000","-30.1011667000","1",NA,NA,NA
"61","2019-01-17 11:23:54-02","PUCRS","MPUC","8704","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","D. Lucas",NA,NA,"1974","04","21","South America","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1976","01","01","-51.2372222222","-30.0191388889","1",NA,NA,NA
"62","2021-01-28 13:24:29-03","PUCRS","MPUC","12392","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","P.J.S. Silva Filho",NA,NA,"2010","02","13","South America","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto","2010","01","01",NA,NA,"1",NA,NA,NA
"63","2019-01-17 11:23:54-02","PUCRS","MPUC","15089","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","D. Lucas",NA,NA,"1977","04","26","South America","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","01","01","-51.2372222222","-30.0191388889","1",NA,NA,NA
"64","2019-01-17 11:23:54-02","PUCRS","MPUC","22137","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","B.E. Irgang",NA,NA,"2002","04","17","South America","Brasil","RS","Guaíba","Fazenda São Maximiano, BR - 116, Km 32","-51.3280556","-30.1011667",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2005","01","01","-51.3280556000","-30.1011667000","1",NA,NA,NA
"65","2019-01-17 11:23:54-02","PUCRS","MPUC","21822","S","Plantae",NA,"Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","C. Vogel-Ely",NA,NA,"2017","03","07","South America","Brasil","RS","Viamão","Parque Natural Municipal Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,"SH1P7",NA,NA,NA,NA,NA,"Magnoliopsida","41667","auto","2017","01","01",NA,NA,"1",NA,NA,NA
"66","2019-11-08 08:48:56-03","FURB","FURB","53690","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Gonzatti, F.","Gonzatti, F.","81","2011","03","13",NA,"Brasil","Rio Grande do Sul","Esmeralda","Linha Santa Terezinha.","-51.2961111","-28.0494444",NA,NA,"FURB53690","FURB53690","875","875",NA,NA,NA,NA,"2014","07","07","-51.2961111","-28.0494444",NA,NA,NA,NA
"67","2020-10-14 09:58:13-03","FURB","FURB","64850","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Funez, L.A.","Funez, L.A.; Ribeiro-Nardes, W., Costa-Rezende, D.H., Kassner-Filho, A., Bones, F., Kossmann, T.","8629","2019","01","25",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Campos de Santa Bárbara. Parque Nacional de São Joaquim","-49.6063889","-28.1630556",NA,"Flores azuis Habitat: Campos com afloramentos rochosos Habito: Erva","FURB64850","FURB64850","1670","1670",NA,NA,NA,NA,"2019","01","25","-49.6063889","-28.1630556",NA,NA,NA,NA
"68","2020-10-14 09:58:13-03","FURB","FURB","8220","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Verdi, M.; Carneiro, F.E.","447","2008","03","17",NA,"Brasil","Santa Catarina","Capão Alto","Km 14.","-50.4","-27.9002778",NA,"IFFSC 208/O. Herbácea: 01. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: herbácea; flor roxa","FURB00495","FURB00495","870","870",NA,NA,NA,NA,"2016","08","02","-50.4000000","-27.9002778",NA,NA,NA,NA
"69","2021-03-16 17:50:07-03","UCS","HUCS","37721","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Gonzatti, F.","81","2011","03","13",NA,"Brasil","Rio Grande do Sul","Esmeralda","Linha Santa Terezinha","-51.295972","-28.049361",NA,"no campo.",NA,NA,"875","875",NA,NA,NA,NA,"2016","10","13","-51.295972","-28.049361",NA,NA,NA,NA
"70","2021-03-16 17:50:07-03","UCS","HUCS","35741","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Pasini, E.","344","2010","02","03",NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,"banhado",NA,NA,NA,NA,NA,NA,"55856","auto","2016","06","09",NA,NA,NA,NA,NA,NA
"71","2021-03-16 17:50:07-03","UCS","HUCS","16935","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Scur, L.","671","2000","03","25",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,"no campo",NA,NA,NA,NA,NA,NA,"49662","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:50:07-03","UCS","HUCS","28826","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Marchett, F.","517","2006","04","30",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,"Mulada",NA,NA,NA,NA,NA,NA,"49662","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:50:07-03","UCS","HUCS","15367","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Kegler, A.","911","2000","03","25",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - São Francisco","-51.1794013977051","-29.1681003570557",NA,"orla de capoeira",NA,NA,NA,NA,NA,NA,"49662","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"74","2021-03-16 17:50:07-03","UCS","HUCS","44149","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Sobral, M.","8226","1997","02",NA,NA,"Brasil","Rio Grande do Sul","Vacaria","Encanados, margem do rio Pelotas","-50.9338989257812","-28.5121994018555",NA,"Região de mata ombrófila mista,afloramentos rochosos junto a mata",NA,NA,NA,NA,NA,NA,"63451","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"75","2021-03-16 17:50:07-03","UCS","HUCS","17131","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Wasum, R.A.","1058","2001","04","15",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,"barrancos - beira da estrada",NA,NA,NA,NA,NA,NA,"76715","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"76","2021-03-16 17:50:07-03","UCS","HUCS","15887","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Wasum, R.A.","623","2000","03","16",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,"beira da estrada",NA,NA,NA,NA,NA,NA,"76715","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:50:07-03","UCS","HUCS","19064","PreservedSpecimen","Plantae","Angiospermae","Apiales","Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Lucas, D.","Wasum, R.A.","1417","2002","03","18",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","Silveira - Fazenda Tabuleiro","-50.0657997131348","-28.7483005523682",NA,"junto ao caminho",NA,NA,NA,NA,NA,NA,"42598","auto","2016","10","13",NA,NA,NA,NA,NA,NA
"78","2019-08-16 08:38:15-03","UTFPR","HCF","27678","S","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","F. Gonzatti","F. Gonzatti","81","2011","03","13",NA,"Brasil","RS","Esmeralda","Linha Santa Teresinha","-51.296111","-28.049444",NA,"no campo.",NA,NA,"875","875",NA,NA,NA,NA,"2014","07","07","51°17'46 W","28°02'58 S",NA,NA,NA,NA
"79","2019-08-16 08:38:15-03","UTFPR","HCF","28233","S","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","G. Heiden","G. Heiden","1239","2010","02","09",NA,"Brasil","RS","Pelotas","Cerrito Alegre. Colônia Osório, próximo","-52.317778","-31.531389",NA,"erva. Folhas verde-acinzentadas. Flores azuis. Campos de Clima Temperado (Pampas), campos sujos em áreas de afloramento rochosos graníticos.",NA,NA,"141","141",NA,NA,NA,NA,"2010","02","09","52°19'04 W","31°31'53 S",NA,NA,NA,NA
"80","2020-06-29 09:29:09-03","UFRRJ","RBR","27476","S","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","L.B. Smith","J. Eugênio",NA,"1941","04",NA,NA,"Brasil","Rio Grande do Sul","Rio Grande do Sul","Morro de 'Limmer'. Perto da estação 'Capella'. Rio Grande do Sul",NA,NA,NA,NA,"RBR00027476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 16:52:48-03","UFSM","SMDB","10382","S","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. et Scldl.","Lucas, DB","Záchia, R.A","5874","2007","03","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","a 18 Km do trevo de acesso (oeste)","-55.1310997009277","-29.5503005981445",NA,"Inforescências verdes, odor de patchouly  nas partes subterrâneas","SMDB010382",NA,NA,NA,NA,NA,"48310","auto","2017","06","28",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:12:11-03","MBM","MBM","390891","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Cordeiro, J.; Barboza, E.","Dunaiski Jr.; A.","2663","2005","02","26","Southern America","Brazil","Paraná","Balsa Nova","Amola Faca","-49.6356010437012","-25.5839004516602",NA,"Erva de 1m, capítulos roxos.; No campo.","MBM390891","MBM390891",NA,NA,NA,NA,"27346","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:12:11-03","MBM","MBM","390887","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Cordeiro, J.; Barboza, E.","Amaral, W.","9","1998","03","08","Southern America","Brazil","Paraná","Campo Largo","Fazenda Thalia","-49.5283012390137","-25.4585990905762",NA,"Flores azul-escuras.","MBM390887","MBM390887",NA,NA,NA,NA,"53742","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:12:11-03","MBM","MBM","410748","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Heiden, G.","Heiden, G.; Fischer, S.; Neitzke, R.S.; Fischer, S.; Neitzke, R.S.","1239","2010","02","09","Southern America","Brazil","Rio Grande do Sul","Pelotas","Cerrito Alegre, Colônia Osório, próximo ao sobrado do Coronel Pedro Osório","-52.317778","-31.531389",NA,"Erva. Folhas verde-acinzentadas. Flores azuis.; Campos de clima temperado (pampas), campos sujos em área de afloramentos rochosos graníticos.","MBM410748","MBM410748","141","141",NA,NA,NA,NA,"2010","02","09","-52.317778","-31.531389",NA,NA,NA,NA
"85","2020-12-21 16:12:11-03","MBM","MBM","423202","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Gonzatti, F.","Gonzatti, F.","81","2011","03","13","Southern America","Brazil","Rio Grande do Sul","Esmeralda","Linha Santa Terezinha","-51.296111","-28.049444",NA,"No campo.","MBM423202",NA,"875","875",NA,NA,NA,NA,"2014","07","07","-51.296111","-28.049444",NA,NA,NA,NA
"86","2020-12-21 16:12:11-03","MBM","MBM","427995","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Cardozo, A.L.","Lozano, E.D.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.","3603","2017","03","14","Southern America","Brazil","Paraná","Ponta Grossa","Sítio da Família Martins","-50.035444","-25.060333",NA,"Herbácea, 60 cm, flores azuis. Campo seco.; Campos Gerais.","MBM427995",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"-50.035444","-25.060333",NA,NA,NA,NA
"87","2020-12-21 16:12:11-03","MBM","MBM","252099","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Jönsson, G.","34","1914","03","12","Southern America","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM252099",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:12:11-03","MBM","MBM","260031","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Ribas, O.S.","Wasum, R.","1058","2001","04","15","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,"MBM260031","MBM260031",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:12:11-03","MBM","MBM","228174","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.","Pedersen, T.M.","Sobral, M.; et al.; et al.","8226","1997","02",NA,"Southern America","Brazil","Rio Grande do Sul","Vacaria","Encanados","-50.9338989257812","-28.5121994018555",NA,NA,"MBM228174","MBM228174",NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-04-20 10:58:56-03","MNHN","RECOLNAT_MNHN_P","P03222227","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222227' target='other'> <mi>dwc_moreinfo</mi></a>","P03222227","P03222227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23 2758"
"91","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222190","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Hassler, E.",NA,"1907","3","1",NA,"Paraguai",NA,NA,"Paraguaria septentrionali: Sierra de Amabay.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222190' target='other'> <mi>dwc_moreinfo</mi></a>","P03222190","P03222190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287"
"92","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222223","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Rambo, B.",NA,"1949","5","6",NA,"Brasil","Rio Grande do Sul",NA,"Estevão Azevedo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222223' target='other'> <mi>dwc_moreinfo</mi></a>","P03222223","P03222223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41488"
"93","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222224","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222224' target='other'> <mi>dwc_moreinfo</mi></a>","P03222224","P03222224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1153"
"94","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222225","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222225' target='other'> <mi>dwc_moreinfo</mi></a>","P03222225","P03222225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222226","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Bonpland",NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222226' target='other'> <mi>dwc_moreinfo</mi></a>","P03222226","P03222226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1032"
"96","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222222","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Reineck, E.M.|Czermak, J.",NA,"1899","4","1",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222222' target='other'> <mi>dwc_moreinfo</mi></a>","P03222222","P03222222_01",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"565"
"97","2015-09-04 04:34:55-03","MNHN","RECOLNAT_MNHN_P","P03222221","PreservedSpecimen",NA,NA,NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Reineck, E.M.|Czermak, J.",NA,"1899","8","1",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222221' target='other'> <mi>dwc_moreinfo</mi></a>","P03222221","P03222221_01",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"565"
"98","2020-12-11 11:31:36-03","UFMG","BHCB","134619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Eryngium","eriophorum","Eryngium eriophorum","Cham. & Schltdl.",NA,"Verdi, M; Carneiro, FE","447","2008","03","17","Southern America","Brasil","Santa Catarina","Capão Alto","Km 14., FOM. Estágio médio de regeneração.","-50.399722","-27.900278",NA,"IFFSC 208/O. Herbácea: 01. Flor roxa.","BHCB056468","BHCB056468",NA,"870",NA,NA,NA,NA,"2020","11",NA,"-50.399722","-27.900278",NA,NA,NA,NA
