"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","verbatimLongitude","verbatimLatitude","maximumElevationInMeters"
"117","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"T. Pederson","4432","1957","1","17","South America","Argentina","Corrientes",NA,"Estancia La Yela, Dep. Empedrado.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","1233026","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"P. Jörgensen","1972","1918","2",NA,"South America","Argentina","Formosa",NA,"Territorio de Formosa.",NA,NA,NA,NA,NA,"US03348466",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","2510659","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"T. Pederson","4457","1957","1","28","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,NA,NA,NA,"US03348461",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","3114907","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"T. Pederson","8736","1967","12","28","South America","Argentina","Corrientes",NA,"Lomas de González. Dep. San Luis.",NA,NA,NA,NA,NA,"US03348460",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","2270991","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"J. E. Montes","97B","1947","12","30","South America","Argentina","Misiones",NA,"Gob. de Misiones. Depto. Candelaria, Loreto.",NA,NA,"220",NA,NA,"US03348464",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","920415","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"H. M. Curran","20","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,"35",NA,NA,"US03348469",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"40"
"123","2020-09-12 05:00:02-03","US","US","920587","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"H. M. Curran","17","1913","12","2","South America","Argentina","Misiones",NA,"Vicinity of Posadas, Gobernacion de Misiones.",NA,NA,"20",NA,NA,"US03348470",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"30"
"124","2020-09-12 05:00:02-03","US","US","920700","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"H. M. Curran","380","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,"35",NA,NA,"US03348467",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"40"
"125","2020-09-12 05:00:02-03","US","US","1065568","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"P. Jörgensen","2056","1918","7",NA,"South America","Argentina","Formosa",NA,"Territorio de Formosa. Guayculee.",NA,NA,NA,NA,NA,"US03348465",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","920475","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"H. M. Curran","55","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,"35",NA,NA,"US03348468",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"40"
"127","2020-09-12 05:00:02-03","US","US","2556022","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"J. E. Montes","14644","1955","12","15","South America","Argentina","Misiones",NA,"Dep. Candelaria, Loreto.",NA,NA,"220",NA,NA,"US03348463",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"128","2021-03-15 18:24:23-03","USP","SPF","216472","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Silva-Luz, CL","Silva-Luz, CL","332","2014","12","22",NA,"Brasil","Rio Grande do Sul",NA,"São Francisco. Estrada de terra. Cerca de 18 km da Vila Kramer.","-55.121389","-29.486111","154",NA,"Árvore ca. 8 m alt. Folhas verdes discolores. Coleta de madeira.; Borda de Mata Atlântica antropizada.","SPF00216472",NA,NA,NA,NA,NA,"2014","12","22",NA,NA,NA,"-55.121389","-29.486111","154"
"129","2019-10-07 09:36:41-03","UEFS","HUEFS","151940","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Queiroz, L.P.de","13339","2007","12","01",NA,"Argentina","Chaco","Primeiro de Mayo","Maragrita Belén, ca. 4,5 km da Ruta 11 na estrada para Colónia Benitez.","-58.976944","-27.289444","80",NA,NA,"HUEFS0151940","HUEFS0151940","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58W58'37''","27S17'22''","80"
"130","2019-10-07 09:36:41-03","UEFS","HUEFS","236013","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","W.A.Medina","Medina, W.A.","804","2011","10","26",NA,"Argentina","Corrientes","Empedrado","Establ. Los Origenes, por RN 12, antigua Ea Las Tres Marias.","-58.799444","-27.736389",NA,NA,"Remanente de bosque mesófilo a orillas del rio Paraná.","HUEFS0236013","HUEFS0236013","Rosanae",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"58W47'58''","27S44'11''",NA
"131","2015-03-06 18:56:38-03","F","FMNH-SEEDPLANTS","V0204029F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0204029F","V0204029F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-03-07 08:16:52-03","F","FMNH-SEEDPLANTS","V0204442F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0204442F","V0204442F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-01-25 15:38:06-02","IAC","IAC","56427","S","Plantae",NA,NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","s/nº","2003","10","30",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Q. Abacaterio, L25, P14","-47.086761","-22.863721",NA,NA,"Número de Introdução: 15887&nf;Procedência Porto Alegre-RS",NA,NA,NA,NA,NA,NA,"2003","10","30",NA,NA,NA,"-47.086761","-22.863721",NA
"134","2020-07-23 11:56:44-03","CEPLAC","CEPEC","151866","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Astronium","balansae","Astronium balansae",NA,NA,"Queiroz, L.P.de","13339",NA,NA,NA,NA,"Argentina","Chaco","Margarita Belén",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-09-22 13:45:51-03","USP","SPFW","3905","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-22 13:45:51-03","USP","SPFW","3904","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-09-22 13:45:51-03","USP","SPFW","3907","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-09-22 13:45:51-03","USP","SPFW","3906","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-22 13:48:25-03","USP","SPFW","6146","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","C.L. Silva-Luz","Silva-Luz, C.L. Luz, L.F.","332","2014","12","22",NA,"Brasil","Rio Grande do Sul","São Francisco",NA,"-55.121389","-29.468611","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55º07'17,0''W","29º28'07,0''S","154"
"140","2019-11-01 14:52:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"Schulz, AG","164","1929","12",NA,"Southern America","Argentina","Chaco",NA,"Dep. 1º de Mayo, Colonia Benítez",NA,NA,NA,NA,"Valioso, madera dura de larga veta derecha; Árbole 5.0 - 9.0 m alt. Hojas resinosas. Flor blanquecino-verdosas; Terrenos altos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:52:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"Montes, JE","14644","1955","12","15","Southern America","Argentina","Misiones",NA,"Dep. Candelaria, Loreto",NA,NA,"220",NA,"Arbol alt. 7.0 - 15.0 m. Fls. amarillas palidas, ligeramente verdosas, frs. grisaceos castanos; Habitat selva marginal, lugar alto, pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220"
"142","2021-02-08 12:31:38-03","UFRGS","ICN","153351","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Fleig, M","Hagelund, K","4729 (T)","1966","10","24","América do Sul","Brasil","RS","Cerro Largo","Serradinha","-54.7380981445312","-28.1485996246338",NA,NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,"13082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:31:38-03","UFRGS","ICN","090935","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Irgang, BE","Záchia, RA","21",NA,NA,NA,"América do Sul","Brasil","RS","Pirapó",NA,"-55.1988983154297","-28.0447006225586",NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,NA,NA,"18590","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:31:38-03","UFRGS","ICN","153344","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Fleig, M","Hagelund, K","8331","1974","12","06","América do Sul","Brasil","RS",NA,"BR 285, km 511",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:31:38-03","UFRGS","ICN","153349","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Hagelund, K","5226","1967","02","18","América do Sul","Brasil","RS","Guarani das Missões",NA,"-54.5581016540527","-28.1408004760742",NA,NA,"Doação de Karner Hagelund.; Árvore +/- 8m.",NA,NA,NA,NA,"17775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:31:38-03","UFRGS","ICN","093495","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Záchia, RA","Záchia, RA","430","1991","08","18","América do Sul","Brasil","RS","São Borja","Rio Butuí","-56.0043983459473","-28.6606006622314",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore enorme. Mais alta do mato.",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:31:38-03","UFRGS","ICN","153350","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Fleig, M","Hagelund, K","11890","1977","10","21","América do Sul","Brasil","RS","São Francisco de Assis","Santiago","-55.1310997009277","-29.5503005981445",NA,NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:31:39-03","UFRGS","ICN","000625","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"Schultz, A","625",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:31:39-03","UFRGS","ICN","178426","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Molz, M","Molz, M","s.n.","2014","02","10","América do Sul","Brasil","RS","São Francisco de Assis","Vila Kramer","-55.086389","-28.291111","308",NA,"685926, 6758279 SAD-69; Árvore inclinada com 8 m de altura","ICN00032968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.086389","-28.291111","308"
"150","2021-02-08 12:31:39-03","UFRGS","ICN","021129","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Lindmann, JC","Lindeman, JC; Pott, A","s.n.","1972","12","20","América do Sul","Brasil","RS",NA,"beira de estrada 56 m de Santiago, 94 km de S. Borja",NA,NA,NA,NA,"Árvore dominante no mato ralo, 25 cm diam. 9 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:31:39-03","UFRGS","ICN","026481","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Girardi, AM","Martin; Quintas","s.n.","1974","08","29","América do Sul","Brasil",NA,NA,"Santiago-Est. Mundo Novo de C. Abrantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:31:39-03","UFRGS","ICN","045503","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","TMP","Gonzales, L de","s.n.","1967","12","28","América do Sul","Argentina","Corrientes","San Luis","Santiago-Est. Mundo Novo de C. Abrantes",NA,NA,NA,NA,"Tree, 10-15 m.high.; Open woodland on clay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:31:39-03","UFRGS","ICN","051742","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Fleig, M","Irgang, B","s.n.","1982","05","02","América do Sul","Brasil","RS",NA,"Estrada São Borja-Santiago a 500 m do km 202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:31:39-03","UFRGS","ICN","066053","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Fernandes, A","Fernandes, A","s.n.","1979","07","02","América do Sul","Brasil","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979","07","18",NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:31:39-03","UFRGS","ICN","182456","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Seger, GDS","Seger, GDS","1123","2012","12","10","América do Sul","Brasil","RS","Garruchos","Ao lado do hotel","-55.636111","-28.188056","85",NA,"Árvore ca. de 15m; plena floração; flores de pétalas verdes; Mata dominada de pau-ferro com subosque limpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.636111","-28.188056","85"
"156","2021-02-08 12:31:39-03","UFRGS","ICN","000624","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"Gonçalves, OM","s.n.","1948","02","05","América do Sul","Brasil","RS","São Francisco de Assis","Serra dos Canarios","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:31:39-03","UFRGS","ICN","000697","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin",NA,"Schultz, A","697","1949","02",NA,"América do Sul","Brasil","RS","São Francisco de Assis","Serra dos Canários","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:31:39-03","UFRGS","ICN","004310","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Ceroni, Z","Schultz, A","4610","1967","07","05","América do Sul","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:31:39-03","UFRGS","ICN","043201","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Fleig, M","Hagelund, K","5226","1977","02","18","América do Sul","Brasil","RS","Cerro Largo","Guarapari das Missões","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,NA,NA,NA,"13082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:31:39-03","UFRGS","ICN","043203","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Fleig, M","Fleig, M","s.n.","1976","12","10","América do Sul","Brasil","RS","Santiago","BR 285, km 501","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:31:39-03","UFRGS","ICN","043202","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Fleig, M","Fleig, M","101","1976","12","10","América do Sul","Brasil","RS","Santiago","BR 285, km 501","-54.8671989440918","-29.1916999816895",NA,NA,"Local alto",NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:31:39-03","UFRGS","ICN","090388","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","M. S.","Sobral, M; Falkenberg, DB","6329","1990","02",NA,"América do Sul","Brasil","RS","Santo Antônio das Missões",NA,"-55.2277984619141","-28.5114002227783",NA,NA,"Coleta para análise de peróxidos na Fac. Farmácia UFRGS; zonas empobrecidas de pau ferro. Árvore 8 m, em resto de mata: estérial.",NA,NA,NA,NA,"51320","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-05-20 18:18:05-03","UFMT","CNMT","3691","S","Plantae","Angiosperma",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Silva, G.P.","Pereira-Silva, G.","10041","2005","05","05",NA,"Brasil","Santa Catarina","Lages","Estrada BR-116 Margem do rio Pelotas prximo a ponte da divisa com Rio Grande do Sul.","-50.326099395752","-27.8160991668701",NA,NA,"Folha: forma folíolo(s) lateral(ais) lanceolada(s); margem(ns) folíolo(s) serrada(s);Doação Embrapa - CENARGEM. Herbário CEN","CNMT003691",NA,NA,NA,"70701","auto","2005","05",NA,NA,NA,NA,NA,NA,NA
"164","2019-10-04 16:06:04-03","MCN-FZBRS","HAS","1392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","Girardi, A.M.","Martins e Quintas","s.n.","1974","07",NA,NA,"Brasil","Rio Grande do Sul","Entre Santiago e Itacurubi","Estrada C. Abrantes",NA,NA,NA,NA,"Pau-ferro-das-missões, aroeirão;","HAS0001392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-04 16:06:04-03","MCN-FZBRS","HAS","268","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Soares, Z.; Aguiar, L.","s.n.","1974","01",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha,","-51.214437","-30.034991","27",NA,"Pau-ferro-das-missões, aroeirão;","HAS0000268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51,214437","-30,034991","27"
"166","2019-10-04 16:06:04-03","MCN-FZBRS","HAS","51464","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.",NA,"Mattos, J.","29709","1986","01",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","São Francisco de Assis - Picada dos Padres, rodovia p/ Santiago","-55.1310997009277","-29.5503005981445",NA,NA,"Pau-ferro-das-missões, aroeirãoárvore; Frutos maduros. Ca de 9 m de altura.","HAS0051464",NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-04 16:06:04-03","MCN-FZBRS","HAS","51465","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Astronium","balansae","Astronium balansae","Engl.","s.d.","Baptista, L.R.M.","s.n.","1967","10",NA,NA,"Brasil","Rio Grande do Sul","São Miguel das Missões","Missões; Cascata São Miguel.","-54.55419921875","-28.5627994537354",NA,NA,"pau-ferro-das-missões, aroeirão; Inflorescência avermelhada; Em Perigo.","HAS0051465",NA,NA,NA,"54012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-10-04 16:06:04-03","MCN-FZBRS","HAS","89609","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Molz, M.","Molz, M.","s.n.","2014","02",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Vila Kramer","-55.1310997009277","-29.5503005981445","308",NA,"H = 8m; Árvore inclinada.","HAS0089609",NA,NA,NA,"48310","auto","2014","02","10",NA,NA,NA,NA,NA,"308"
"169","2019-11-21 09:58:10-03","IBt","SP","108073","S","Plantae",NA,NA,"Anacardiaceae","Myracrodruon","balansae","Myracrodruon balansae","(Engl.) Santin","Santin, DA","Montes, JE","14644","1955","12","15","Southern America","Argentina","Misiones","Candelaria","Loreto",NA,NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,"1989","04","20",NA,NA,NA,NA,NA,"220"
