"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"221","2012-10-12 07:54:00-03","MO","MOBOT","100532160","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","A. Lliully (HSB)","Ariel Lliully|J. Alberto Peñaranda|E. Mamani|E. Peréz","Lliully 1733","2009","4","25","Bolivia","Chuquisaca","Oropeza","Hacia el santuario de chataquila, prepuna humeda con densa neblina estacional.","-65.4016667","-18.9883333",NA,NA,"3437.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"222","2012-10-22 10:24:00-02","MO","MOBOT","100534928","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","A. Lliully (HSB)","O. Apaza|L. Flores","Apaza 309","2008","2","28","Bolivia","Potosí","Chayanta","Municipio Ocuri, localidad de Canchi Blanca.","-65.7902777","-18.8361111",NA,NA,"3977.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"223","2014-04-15 05:43:00-03","MO","MOBOT","1598049","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","S.G. Beck (LPB)","E. Bastian","Bastian 60","1985","12","7","Bolivia","Tarija","Cercado","Bosque al lado del río Guadalquivir, propiedad Methfessel, zona alluvial",NA,NA,NA,NA,"1870.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"224","2014-04-15 05:43:00-03","MO","MOBOT","1598051","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","S.G. Beck (LPB)","E. Bastian","Bastian 148","1985","12","18","Bolivia","Tarija","Cercado","Fin de Valle de Coimata, al río Coimata",NA,NA,NA,NA,"2080.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2014-04-15 05:43:00-03","MO","MOBOT","1598052","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","S.G. Beck (LPB)","E. Bastian","Bastian 199","1985","12","20","Bolivia","Tarija","Cercado","Bosque al lado del río Guadakquivir, propiedad Methfessel, tomatitas, zona alluvial, plano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","1816817","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.","fide Foster's card file","R.E. Fries","Fries 1233","1902","2","6","Bolivia","Tarija",NA,"Tarija","-64.75","-21.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2009-05-15 13:24:00-03","MO","MOBOT","3260822","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melaine L. DeVore","Pedro Jörgensen","Jörgensen 3464","1928",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2012-04-20 11:35:00-03","MO","MOBOT","100166773","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","ML. DeVore","W. Lossen","Lossen 7","1924","12",NA,"Argentina","Córdoba",NA,NA,NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"229","2009-03-18 09:10:00-03","MO","MOBOT","100166775","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M.L. DeVore","Pedro Jörgensen","Jörgensen 1178","1915","11",NA,"Argentina",NA,NA,"Común Esquina Grande.",NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"230","2009-04-23 11:59:00-03","MO","MOBOT","100182660","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S. Torres Robles","S. Torres Robles|V. Trevisán","Torres Robles 703","2002","2","19","Argentina","Buenos Aires","Ramallo","Bajos de Obligado.","-59.8666667","-33.5308334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"231","2009-04-23 12:01:00-03","MO","MOBOT","100182662","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S.F. Smith","L. Scur","Scur 253","1999","12","1","Brazil","Rio Grande do Sul",NA,"Mun. Caxias do Sul - Fazenda Souza.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"232","2009-06-01 09:22:00-03","MO","MOBOT","100191414","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S. Torres R.","S. Torres Robles","Torres Robles 2138","2004","11","1","Argentina","Buenos Aires","Campana","Reserva Natural Estricta Otamendi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"233","2018-05-17 05:29:00-03","MO","MOBOT","100344742","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"María E. Múlgura","Múlgura 2052","2000","9","18","Argentina","Misiones","Concepción","Ruta Prov. 2, cerca de Italcanaré.","-55.4166667","-27.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"234","2020-05-27 04:38:00-03","MO","MOBOT","100541366","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M. Nee, 2011","Michael H. Nee|Moises Mendoza","Nee 57693","2011","1","5","Bolivia","Santa Cruz","Vallegrande","Prov. Vallegrande, 11.5 km (by air), 21 km (by road) NE of Pucará, on road to Vallegrande.","-64.1241667","-18.6288889",NA,NA,"2785.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"235","2013-08-17 10:57:00-03","MO","MOBOT","100568866","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","G. A. Parada (USZ) 2013","G.A. Parada|M.T. Martinez|H. Fernandez","Parada-Gutierrez 5057","2013","1","23","Bolivia","Santa Cruz","Vallegrande","Camino entre Alto Veladero y Moro Moro.","-64.2775","-18.3561111",NA,NA,"2852.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","13-4",NA,NA
"236","2014-06-26 10:10:00-03","MO","MOBOT","100714453","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","L. Zavala-Gallo","Estrella Urtubey","Urtubey 761","2012","10","18","Argentina","Buenos Aires","Berisso","Palo Blanco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"237","2016-03-28 11:03:00-03","MO","MOBOT","100902914","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","N. Ritter (NHA)","Nur Ritter","Ritter 3984","1996","12","7","Bolivia","Tarija","Cercado","City of Tarija. Marshy area along the edges of the Río Guadalquivir.","-64.7430555","-21.5327778",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","1533365","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M. DeVore","Michael H. Nee","Nee 50599","1999","11","25","Bolivia","Santa Cruz","Manuel Maria Caballero","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour.","-64.53333","-17.85",NA,NA,"2625.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","1533619","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Michael H. Nee","Nee 50599",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","1591380","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","L. DeVore (OS)","Miguel Bang","Bang 1789",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","1598056","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","L. Constance","Stephan G. Beck","Beck 7456","1981","11","29","Bolivia","Cochabamba","Ayopaya","Independencia, arriba del pueblo","-66.816111","-17.079722",NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2013-04-29 16:01:00-03","MO","MOBOT","1598057","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S.G. Beck (LPB)","Stephan G. Beck","Beck 7652","1982","4","5","Bolivia","La Paz","Omasuyos","Achacachi 26 kms hacia Puerto Acosta",NA,NA,NA,NA,"3850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1598058","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S.G. Beck (LPB)","J. Cañigueral","Cañigueral Cid 286","1957","2","2","Bolivia","La Paz",NA,"Copacabana","-68.21666","-15.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2010-03-06 12:18:00-03","MO","MOBOT","1598059","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","P. Gutte","Gutte","Gutte G-212","1992","3","19","Bolivia","La Paz","Bautista Saavedra","Charazani, Chullina, sitio ruderal","-68.9252778","-15.17",NA,NA,"3350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","1598062","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Gutte|B. Herzog","Gutte G-549","1993","4","21","Bolivia","La Paz","Bautista Saavedra","Charazani, al NE de Chullina, en campos de descanso no raro",NA,NA,NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2014-06-18 05:53:00-03","MO","MOBOT","1598064","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","P. Ibisch & P. Rojas","Pierre Ibisch","Ibisch 735","1992","1","2","Bolivia","Cochabamba","Arque","Cerca de camino a Oruro, km 86, prescencia de Polylepis",NA,NA,NA,NA,"3940.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2014-06-18 05:53:00-03","MO","MOBOT","1598066","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","P. Ibisch & P. Rojas","Pierre Ibisch|P. Rojas","Ibisch 1142","1992","2","11","Bolivia","Cochabamba","Arque","Camino a Oruro, entrando por el km 82, estación Chapi-Chapi",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","1598070","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","S.G. Beck (LPB)","Máximo Liberman","Liberman 1078","1986","1","21","Bolivia","La Paz","Manco Kapac","Isla del Sol, Cerro Chequesani",NA,NA,NA,NA,"4020.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2012-03-01 09:36:00-03","MO","MOBOT","1816819","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","fide Foster's card file","T. Herzog","Herzog 1959","1911","4",NA,"Bolivia","Santa Cruz",NA,"Comarapa","-64.4833333","-17.9",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"250","2010-04-23 20:39:00-03","MO","MOBOT","2198494","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cialdella, A. M.","Ana M. Cialdella|Norma B. Deginani|Liliana M. Giussani","Cialdella 134","2002","2","10","Argentina","Tucumán","Tafí","Cuesta del Tafí, El Durazno.","-65.65","-26.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-03-15 06:32:00-03","MO","MOBOT","2198504","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Chiarini, F.","Franco E. Chiarini","Chiarini 179","1999","9","24","Argentina","Córdoba","Capital","Ciudad de Córdoba: Margen sur del Río Suquía, entre Puente Centendario y Puente Alvear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2010-01-12 22:08:00-02","MO","MOBOT","2198541","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Pontiroli, A.","Angel L. Cabrera|Humberto A. Fabris","Cabrera 16099",NA,NA,NA,"Argentina","Jujuy","Valle Grande","Abra de Cañas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","2198569","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Correa, M. N., 1991b","Maevia N. Correa|et al.","Correa 10121","1990","11","19","Argentina","Río Negro","Adolfo Alsina","100 km del Puente Viedma-Patagones.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2011-06-21 05:21:00-03","MO","MOBOT","2198598","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 1050","1960","10","26","Argentina","Santa Fé","General Obligado","Ruta 11: Antes de llegar al límite con Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2014-01-18 16:41:00-02","MO","MOBOT","2251898","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Ariza Espinar, L.","M. Torriglia","Torriglia 21","1982","12","4","Argentina","Córdoba","Colón","Sierra Chica (falda este): Camino del El Diquecito al Dique San Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2012-02-24 17:29:00-02","MO","MOBOT","2251920","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Schinini, A., //","J. Balbo","Balbo 21","1994","3","28","Argentina","Corrientes","Empedrado","Paraje Costa Mansión. En lomas altas, arenosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2018-05-17 05:28:00-03","MO","MOBOT","2251936","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cialdella, A. M., 07/","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2053","2000","9","18","Argentina","Misiones","Concepción","Rua Provincial 2, cerca a Italcanaré","-55.4166667","-27.9",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"258","2012-02-29 13:41:00-03","MO","MOBOT","2256945","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Salgado, C. R.","C. Salgado","Salgado 2","1998","8","8","Argentina","Corrientes","Bella Vista","Colonia 3 de Abril , 5 km al N de Bella Vista, a unos 200 m al E de ruta 27","-59.0448","-28.5077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2011-03-25 20:20:00-03","MO","MOBOT","2294717","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3034","2003","11","18","Argentina","Entre Ríos","Federación","Cerca de San Jaime de la Frontera","-58.21666","-30.51666",NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2009-04-23 12:03:00-03","MO","MOBOT","2294729","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cialdella, A. M.","Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","Morrone 3764","2001","11","19","Argentina","Salta","Santa Victoria","Ruta Prov. 19, 10 km de Los Toldos caminoa a Lipeo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2011-03-25 20:20:00-03","MO","MOBOT","2294754","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3068b","2003","11","20","Argentina","Corrientes","Mburucuyá","Parque Nacionaln Mburucuyá","-58.01944","-28.00583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2011-03-25 20:20:00-03","MO","MOBOT","2294780","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3026","2003","11","18","Argentina","Entre Ríos","Federación","Entre Chajarí y San Jaime de la Frontera, Colonia Fraternidad","-58.13138","-30.64388",NA,NA,"67.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2012-02-24 17:29:00-02","MO","MOBOT","2342806","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Schinini, A., //","J. Balbo","Balbo 40","1993","10","7","Argentina","Corrientes","Beron de Astiado","Paraje Mbarigui. Lomas altas, suelo arenoso, entre esteros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","2405997","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Maevia N. Correa|Osvaldo Boelcke|Roberto Gómez Cadret","Correa 5114","1973","8","3","Argentina","Corrientes","Capital","Arroyo Riachuelo, Puente Pesoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","2406008","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Correa, M. N.","Maevia N. Correa|Osvaldo Boelcke","Correa 5145","1973","10","31","Argentina","Entre Ríos","La Paz","RP 1, 15 km NE de La Paz, rumbo a Feliciano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-11 09:38:00-03","MO","MOBOT","2425855","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Fortunato, R. H.","Renée H. Fortunato","Fortunato 785","1986","10",NA,"Argentina","Buenos Aires","Ensenada","Punta Lara, alrededores de la costa del Río de la Plata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"267","2009-10-24 13:50:00-02","MO","MOBOT","2425900","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Winter, J.","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Zuloaga 7825","2002","11","19","Argentina","Jujuy","Dr. Manuel Belgrano","Ruta Provincial 29 al Este de León, camino a Tiraxi","-65.38333","-24",NA,NA,"1710.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2010-04-23 20:39:00-03","MO","MOBOT","2444348","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cialdella, A. M.","Ana M. Cialdella|Norma B. Deginani|Liliana M. Giussani","Cialdella 94","2002","2","9","Argentina","Tucumán","Tafí","camino desde Las Carreras hacia El Mollar, 16 km antes de El Mollar","-65.76666","-26.95",NA,NA,"2370.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2011-03-26 12:55:00-03","MO","MOBOT","2444363","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Schinini, A.","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|J. Sottile","Arbo 8203","1998","12","2","Argentina","Corrientes","Mercedes","Estancia Yacare","-58.05","-28.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2011-03-06 15:26:00-03","MO","MOBOT","2444652","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"O. Ahumada|J. Agüero|Diego Giraldo-Cañas","Ahumada 8883","1998","12","12","Argentina","Jujuy","Santa Bárbara","alrededores de Finca La Campana","-64.23333","-24.26666",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2009-08-23 08:48:00-03","MO","MOBOT","2455520","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Smith, L. B.","Lyman B. Smith|Roberto M. Klein","Smith 13271","1964","11","10","Brazil","Santa Catarina",NA,"Xanxerê, Rio Xanxerê","-52.4","-26.86666",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2018-06-22 05:25:00-03","MO","MOBOT","2455536","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Reitz, P. R.","Pe. Raulino Reitz|Roberto M. Klein","Reitz 7695","1958","12","9","Brazil","Santa Catarina",NA,"Bom Jardim da Serra. Serra do Oratório",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2010-01-25 20:06:00-02","MO","MOBOT","2488824","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Pedersen, T. M.","Troels M. Pedersen","Pedersen 5241","1959","10","27","Paraguay","Misiones",NA,"Santiago, Ea. La Soledad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2012-04-24 14:57:00-03","MO","MOBOT","2518697","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Herter, W. G. F.","W.G. Herter","Herter 86a","1924","10",NA,"Uruguay","Montevideo",NA,"Santiago Vazquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","3250135","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M. Sobral","Marcos Sobral","Sobral 3060","1984","10","2","Brazil","Rio Grande do Sul",NA,"Pântano Grande, Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
