"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","verbatimLongitude","verbatimLatitude","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","fieldNumber"
"51","2020-08-31 09:19:38-03","INPA","INPA","274403","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Pessoa, EM","2013","05",NA,NA,NA,"Pessoa, EM","Brasil","Roraima","Amajari","Serra do Tepequém","-61.683889","3.762778",NA,NA,"2013","05","12","-61.683889","3.762778","1152","Southern America","1137","1137",NA,"INPA0274403",NA,NA
"52","2020-08-31 09:19:38-03","INPA","INPA","28669","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Braga, PIS","1976",NA,NA,NA,NA,"Prance, GT","Brasil","Roraima",NA,"Serra dos Surucucus, Serra do Surucucu. Beside stream in savanna.","-63.459111","2.700556",NA,NA,"1971","02","06","-63.459111","2.700556","13520","Southern America",NA,NA,NA,"INPA0028669","INPA0028669 INPA0028669_e INPA0028669_e1",NA
"53","2020-08-31 09:19:38-03","INPA","INPA","629","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Pabst, GFJ","1956","06",NA,NA,NA,"Rodrigues, WA","Brasil","Roraima","Rio Branco","Igarapé Canan., Igarapé Canan.","-59.9","3.5",NA,NA,"1954","11","22","-59.9","3.5","INPA629","Southern America",NA,NA,NA,"INPA0000629","INPA0000629 INPA0000629_e",NA
"54","2021-03-01 11:50:07-03","UFPE","UFP","78480","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchbl.","Pessoa, E","2013","08",NA,NA,"Terrícola em local encharcado,flores esverdeadas.labelo branco com estrias vináceas.","Pessoa, E; Alves, M; Melo, A","Brasil","Roraima","Amajari",NA,"-61.683889","3.762778",NA,NA,"2013","05","12","-61.683889","3.762778","1152",NA,"1137","1137",NA,"UFP078480",NA,NA
"55","2021-03-01 11:50:07-03","UFPE","UFP","78477","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchbl.","Pessoa, E","2013",NA,NA,NA,"Erva.Folhas rosuladas,paralelinerveas.Flores tr[imeras,roxas e brancas.","Oliveira, MN; Silva, GS","Brasil","Bahia","Maracás",NA,"-40.751667","-13.8875",NA,NA,"2012","03","27","-40.751667","-13.8875","382",NA,NA,NA,NA,"UFP078477",NA,NA
"56","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.","Romero, Gustavo A.",NA,NA,NA,"1",NA,"K. J. Wurdack, K. M. Redden, E. Tripp, A. Radosavljevic, C. Jacobis & J. Ralph","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"2012","5","15",NA,NA,"5639","South America - Neotropics","637",NA,NA,NA,NA,NA
"57","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.","Romero, Gustavo A.",NA,NA,NA,"1",NA,"H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"2004","6","28",NA,NA,"12194","South America - Neotropics","488",NA,NA,NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","2572531A","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.",NA,NA,NA,NA,"1",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"1968","1","13",NA,NA,"18556","South America - Neotropics",NA,NA,NA,"US00456512","US00456512_01",NA
"59","2020-09-12 05:00:02-03","US","US","2584620A","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.",NA,NA,NA,NA,"1",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","Brazil","Roraima",NA,NA,NA,NA,NA,NA,"1969","2","14",NA,NA,"9880","South America - Neotropics",NA,NA,NA,"US00456511","US00456511_01",NA
"60","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.","Romero, Gustavo A.",NA,NA,NA,"1",NA,"K. J. Wurdack, K. M. Redden, E. Tripp, A. Radosavljevic & C. Jacobis","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"2012","5","13",NA,NA,"5617","South America - Neotropics","480","650",NA,NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.","Romero, Gustavo A.",NA,NA,NA,"1",NA,"K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"2010","6","26",NA,NA,"5168 X","South America - Neotropics",NA,NA,NA,NA,NA,NA
"62","2020-09-12 05:00:02-03","US","US","2838385","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","Rchb. f.",NA,NA,NA,NA,"1",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"1970","1","25",NA,NA,"25381","South America - Neotropics",NA,NA,NA,"US00456510","US00456510_01",NA
"63","2020-09-02 16:35:17-03","Cenargen","CEN","25464","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","J. A. N. Batista","1996",NA,NA,"1","Terrestre, no espaço entre blocos de rocha em área de encosta. Vegetação aberta, esparsa. Observados vários conjuntos, alguns com grande número de plantas. Flores com estrias brancas e vinosas. Em plena floração. Doação Flora do Brasil - Brasília - Distrito Federal.","João Aguiar Nogueira Batista","Brasil","DF","BRASILIA","Country Club Saia Velha. Encostas a esquerda do rio, bem acima da cachoeira da Saia Velha.","-47.9296989440918","-15.7797002792358","70570","auto","1997","01","12",NA,NA,"663",NA,NA,NA,"Exsicatas","CEN00025464","CEN00025464",NA
"64","2020-09-02 16:35:17-03","Cenargen","CEN","15098","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","L. B. Bianchetti","1990","07",NA,"1","Sépalas brancas sem manchas. Pétalas e labelo da mesma cor, com estrias roxas.","João Aguiar Nogueira Batista","Brasil","DF","BRASILIA","Margem da DF-190. Após entrada da Escola Rural Boa Esperança.","-47.9296989440918","-15.7797002792358","70570","auto","1990","07","26",NA,NA,"92",NA,NA,NA,"Exsicatas","CEN00015098","CEN00015098",NA
"65","2020-09-02 16:35:17-03","Cenargen","CEN","21218","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,"1",NA,"João Aguiar Nogueira Batista","Brasil","DF","BRASILIA","Poço Azul. Chapada da Contagem. Em barranco a margem de curso d'agua.","-47.9296989440918","-15.7797002792358","70570","auto","1995","01","17",NA,NA,"481",NA,NA,NA,"Exsicatas","CEN00021218","CEN00021218",NA
"66","2020-09-02 16:35:17-03","Cenargen","CEN","51054","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","L. B. Bianchetti","2003","02",NA,"2",NA,"José Floriano Barêa Pastore","Brasil","DF","BRASILIA","Poço Azul. Na beira do córrego.","-47.9296989440918","-15.7797002792358","70570","auto","2003","02","08",NA,NA,"347",NA,NA,NA,"Exsicatas","CEN00051054","CEN00051054",NA
"67","2020-09-02 16:35:17-03","Cenargen","CEN","15401","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","L. B. Bianchetti","1991","11",NA,"5","Flor com pintas roxas. Labelo com estrias roxa, pétalas laterais com pintas arroxeada. Base da coluna roxa. Em meio ao campo. Córrego com pedras na margem.","Bruno Machado Teles Walter","Brasil","GO","ALTO PARAISO DE GOIAS","2 km antes da segunda entrada da sede do PNB Chapada dos Vedeiros.","-47.5099983215332","-14.1324996948242","44724","auto","1991","11","23",NA,NA,"855",NA,"1200","1200","Exsicatas","CEN00015401","CEN00015401",NA
"68","2020-09-02 16:35:17-03","Cenargen","CEN","26500","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","J. A. N. Batista","1998","03",NA,"3","Crescendo próximo ao rio em terreno arenoso. Guias de néctar roxas. Estames amarelos.","Taciana Barbosa Cavalcanti","Brasil","GO","IPAMERI","Fazenda das Pedras.","-48.1596984863281","-17.7219009399414","102542","auto","1995","03","24",NA,NA,"1398",NA,"764","764","Exsicatas","CEN00026500","CEN00026500",NA
"69","2020-09-02 16:35:17-03","Cenargen","CEN","21242","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,"1","A borda de pequena mata ciliar.","João Aguiar Nogueira Batista","Brasil","GO","PIRENOPOLIS","Santuário da Vida Silvestre Morro do Cabeludo.","-48.9592018127441","-15.852499961853","40887","auto","1995","01","22",NA,NA,"505",NA,NA,NA,"Exsicatas","CEN00021242","CEN00021242",NA
"70","2020-09-02 16:35:17-03","Cenargen","CEN","103014","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","J. A. N. Batista","2009","02",NA,"1","Sépalas e pétalas brancas, lábelo com máculas avermelhadas,Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do Brasil - BHCB 134700","B. M. Carvalho","Brasil","MG","CATAS ALTAS DA NORUEGA","Serra do Caraça, próximo entrada do Santuário do Caraça","-43.497501373291","-20.6900005340576","11539","auto","2009","02","19",NA,NA,"26",NA,"792","792","Exsicatas","CEN00103014","CEN00103014",NA
"71","2020-09-02 16:35:17-03","Cenargen","CEN","47612","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","L. B. Bianchetti","2003","03",NA,"5","Área de influência da AHE Queimado. Local sendo destruído pela erosão. Parte interna da flor, rajas vináceas.","Aécio Amaral-Santos","Brasil","MG","UNAI","Fazenda São Bento, sentido Palmital - Divisa MG/DF, lado esquerdo.","-46.9061012268066","-16.3575000762939","97926","auto","2003","03","11",NA,NA,"1909",NA,NA,NA,"Exsicatas","CEN00047612","CEN00047612",NA
"72","2020-09-02 16:35:17-03","Cenargen","CEN","39127","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","J. A. N. Batista",NA,NA,NA,"3",NA,"Ernestino de S. Gomes Guarino","Brasil","DF","BRASILIA",NA,"-47.9296989440918","-15.7797002792358","70570","auto","2000","02","18",NA,NA,"27",NA,NA,NA,"Exsicatas","CEN00039127","CEN00039127",NA
"73","2020-09-02 16:35:17-03","Cenargen","CEN","23646","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","L. B. Bianchetti","1996","11",NA,"2","Labelo com estrias vináceas, coluna vinácea na base, antera creme-amarelada (terrestre).","Marta Camargo de Assis","Brasil","GO","IPAMERI","Fazenda Fundão próximo ao Córrego Jacubá (Vollozial)","-48.1596984863281","-17.7219009399414","102542","auto","1994","12","20",NA,NA,"162",NA,"760","760","Exsicatas","CEN00023646","CEN00023646",NA
"74","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0433723F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor",NA,"RRC ID Flag",NA,NA,NA,NA,NA,"H. S. Irwin et al.","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,"1968","1","13",NA,NA,"18556","South America",NA,NA,NA,"V0433723F","V0433723F_01 V0433723F_02","18556"
"75","2019-12-09 10:46:12-03","UFSJ","HUFSJ","9246","S","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Alves, R","2017",NA,NA,NA,"Subarbusto 0,4 m de altura, flores.","Costa, MTR; et al.","Brasil","Minas Gerais","São João del-Rei","Trilha, em área sazonalmente alagada, Serra do Lenheiro","-44.505408","-21.207036",NA,NA,"2017","06","13","-44.505408","-21.207036","977",NA,"100","100",NA,"HUFSJ009246",NA,NA
"76","2021-04-08 17:13:25-03","UESB","HUESB","7769","S","Plantae","Monocotyledoneae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Pessoa, E.","2013","02","06",NA,"Erva. Folhas rosuladas, paralelinérveas. Flores trímeras, roxas e brancas.&nf;; Floresta Estacional Decidual.","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","Brasil","Bahia","Maracás","Fazenda Corralinho","-40.751556","-13.8875",NA,NA,"2012","03","27","-40.751556","-13.8875","382",NA,NA,NA,NA,"HUESB000007769",NA,NA
"77","2019-11-01 15:15:30-03","UnB","UB","3792","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1978","02","01",NA,"Saxícola, sobre pedreiras com água corrente; Erva 0,3m. Flor branca com riscas rosas","Heringer, EP","Brasil","Distrito Federal",NA,"Margens da rodovia Corumbá, fábrica de cimento no Pirineus-GO",NA,NA,NA,NA,"1972","01","15",NA,NA,"12014","Southern America",NA,NA,NA,"UB0018744","UB0018744",NA
"78","2019-11-01 15:15:30-03","UnB","UB","87378","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ",NA,NA,NA,NA,NA,"Mitzi, G","Brasil","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,"1968","12","21",NA,NA,"518","Southern America",NA,NA,NA,NA,NA,NA
"79","2019-11-01 15:15:30-03","UnB","UB","87379","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1979","02","09",NA,"Terrestrial, the inflorescence to ca. 65cm tall. Perianth waxy white, the inner petals spotted lilac; Shade ground near river margin. Gallery, cerrado, and periodically inundated islets, Rio Corumbá at great falls","Irwin, HS","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, Ca.12km ao N de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,"1972","01","17","-48.8086","-15.9236","34388","Southern America","1000","1000",NA,"UB0018746","UB0018746",NA
"80","2019-11-01 15:15:30-03","UnB","UB","87380","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1979","03","06",NA,"Subshrub ca. 20cm tall. Corolla rose-pink; Campo. Gallery forest and adjacent wet campo (brejo)","Irwin, HS","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Ca. 20km N of Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,"1971","03","19","-47.516667","-14.116667","32168","Southern America","1250","1250",NA,"UB0018748","UB0018748",NA
"81","2019-11-01 15:15:30-03","UnB","UB","87381","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1969",NA,NA,NA,"Perianth fleshy, white, the two inner with lilac medial zones, the labellum lined violet; Wet rocky slopes. Locally frequent. Cerrado and low woods on sandstone slopes","Irwin, HS","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, 25km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá","-48.8086","-15.9236",NA,NA,"1968","01","13","-48.8086","-15.9236","18556","Southern America","1150","1150",NA,"UB0018745","UB0018745",NA
"82","2019-11-01 15:15:30-03","UnB","UB","87382","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1973","03","06",NA,"Herb on rocks on hillside; flowers white; Region of rocky (sandstone) hilltop cerrado, seeping hillsides, rocky open cerrado in raised places on hillsides, and mesophytic woods by stream","Anderson, WR","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km by road N of Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,"1973","03","06","-47.516667","-14.116667","6486","Southern America","1600","1600",NA,"UB0018739","UB0018739",NA
"83","2019-11-01 15:15:30-03","UnB","UB","87817","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Meneguzzo, TEC","2009","11","19",NA,"Flor branca; Cerrado","Oliveira, G","Brasil","Goiás","Formosa","Formosa, Fazenda Indaiá","-47.3344","-15.5372",NA,NA,"1986","11","02","-47.3344","-15.5372","14","Southern America",NA,NA,NA,"UB0018743","UB0018743",NA
"84","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1978","09","14",NA,"Planta com 40 - 50cm de alt. formando grupo denso à beira de um rio. Flores alvas com fundo arroxeado, muito bonitas; Brejo","Barroso, GM; José, M","Brasil","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,"1968","12","21",NA,NA,"518","Southern America","1800","1800",NA,"UB0018747","UB0018747",NA
"85","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1958","03","24",NA,NA,"Heringer, EP","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"1958","03","03",NA,NA,"5926","Southern America","1500","1500",NA,"UB0018741","UB0018741",NA
"86","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Pabst, GFJ","1978","09","14",NA,"Terrestrial, the inflorescences to ca. 50cm tall. Perianth cream; Wet places. Sandy slopes and outcrops","Irwin, HS; Maxwell, H; Wasshausen, DC","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Itabirito, ca. 45km SE of Belo Horizonte",NA,NA,NA,NA,"1968","02","09",NA,NA,"19694","Southern America","1500","1500",NA,"UB0018740","UB0018740",NA
"87","2019-11-01 15:15:30-03","UnB","UB","6892","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Bianchetti, LB","1996","10","29",NA,"Terrestre 0,6m. Flor branco-róseo; Sobre rochas, beira de cachoeira. Solo: Rochoso","Oliveira, RS","Brasil","Goiás","Pirenópolis","Cachoeiras Bom Sucesso","-48.9592018127441","-15.852499961853","40887","auto","1994","12","29",NA,NA,"90","Southern America",NA,NA,NA,"UB0018742","UB0018742",NA
"88","2019-05-06 12:01:21-03","UFU","HUFU","53187","S","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,"Flor alva, labelo com nervuras lilás.; Campo da encosta do morro. Solo úmido.","Hatschbach, G.; Hatschbach, M.","Brasil","Goiás","Corumbá de Goiás","Salto Corumbá","-48.8086013793945","-15.9236001968384","41388","auto","1992","02","18",NA,NA,"56211",NA,NA,NA,NA,"HUFU00030595","HUFU00030595",NA
"89","2019-05-06 12:01:21-03","UFU","HUFU","11551","S","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,"Planta, ca. 0,5 m. Cálice creme, corola creme internamente com manchas vinosas, coluna creme.","Alcantara, M.B.; et al.","Brasil","Goiás","Pirenópolis","Fazenda Bonsucesso","-48.9592018127441","-15.852499961853","40887","auto","1995","12","08",NA,NA,"115",NA,NA,NA,NA,"HUFU00030596","HUFU00030596",NA
"90","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Schwacke, CAW","Brazil",NA,NA,"ad Serra de Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7599?","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"91","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Schwacke, CAW","Brazil","Minas Gerais",NA,"in rupibus inter Ouro Preto et Passagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7515","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"92","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Sellow, F","Brazil",NA,NA,"in Brasilia australi loco accurati haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1163","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"93","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Warming, JEB","Brazil","Minas Gerais",NA,"Habitat in sylvis et in ,,valles in solo humidiore ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"94","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Schwacke, CAW","Brazil",NA,NA,"ad Serra de Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7599","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"95","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Sellow, F","Brazil",NA,NA,"in Brasilia australi loco accurati haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1163?","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"96","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Warming, JEB","Brazil","Minas Gerais",NA,"Habitat in sylvis et in ,,valles in solo humidiore ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"97","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,NA,"Schwacke, CAW","Brazil","Minas Gerais",NA,"in rupibus inter Ouro Preto et Passagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7515?","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"98","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,"Floret Decembri - Januario","Loddiges, CL","Guyana",NA,NA,"Etiam in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"99","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.",NA,NA,NA,NA,NA,"Floret Decembri - Januario","Loddiges, CL","Guyana",NA,NA,"Etiam in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.(Hort.","Southern America",NA,NA,NA,NA,"P03P5N0103",NA
"100","2021-02-08 12:52:16-03","UFRGS","ICN","159243","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb. f.","Singer/, RB",NA,NA,NA,NA,"flor branca, baixa abundância; campo rupestre, beira de barranco, solo raso e pedregoso, perto de curso d'água","Ceolin, GB","Brasil","GO","Caldas Novas","entorno do PE Caldas Novas","-48.625","-17.74169921875","36612","auto","2009","01","11",NA,NA,"173","América do Sul",NA,NA,NA,"ICN00040287",NA,NA
"101","2019-11-21 10:13:30-03","IBt","SP","473712","S","Plantae",NA,NA,NA,"Orchidaceae","Koellensteinia","tricolor","Koellensteinia tricolor","(Lindl.) Rchb.f.","Pessoa, E","2013","05",NA,NA,NA,"Pessoa, A; Alves, M; Melo, A","Brasil","Roraima","Amajari","Serra de Tepequém. Platô","-61.683889","3.762778",NA,NA,"2013","05","12","-61.683889","3.762778","1152",NA,"1137","1137",NA,"SP032354","SP032354",NA
