"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"654","2020-12-21 16:46:10-03","MBM","MBM","23489","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Fazenda Barrozinho","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM023489","MBM023489","29118",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:46:10-03","MBM","MBM","191469","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM191469",NA,"877",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"656","2020-12-21 16:46:12-03","MBM","MBM","4401","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM004401","MBM004401","2972",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:46:10-03","MBM","MBM","251003","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Tiepolo, G.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM251003","MBM251003","11",NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:46:10-03","MBM","MBM","191478","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM191478",NA,"13401",NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:46:12-03","MBM","MBM","6695","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,"MBM006695","MBM006695","17792",NA,"Southern America",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:46:10-03","MBM","MBM","148440","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Areial","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM148440","MBM148440","784",NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:46:10-03","MBM","MBM","191476","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Occhioni, P.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM191476",NA,"1666",NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:46:12-03","MBM","MBM","6701","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM006701","MBM006701","17645",NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:46:10-03","MBM","MBM","191470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Melo, E. de; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM191470",NA,"13",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:46:10-03","MBM","MBM","191471","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM191471",NA,"1321",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:46:10-03","MBM","MBM","191472","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Britez, R.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM191472",NA,"234",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:46:10-03","MBM","MBM","191473","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Britez, R.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM191473",NA,"785",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:46:10-03","MBM","MBM","191474","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM191474",NA,"192",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:46:10-03","MBM","MBM","110725","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM110725","MBM110725","192",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:46:10-03","MBM","MBM","120280","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Britez, R.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120280","MBM120280","785",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:46:10-03","MBM","MBM","120287","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Melo, E. de; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120287","MBM120287","13",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:46:10-03","MBM","MBM","120288","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Britez, R.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120288","MBM120288","234",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:46:10-03","MBM","MBM","120290","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Mello, E. de; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120290","MBM120290","13",NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:46:12-03","MBM","MBM","385868","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.; Larocca, P.","2012",NA,NA,"Larocca, P.","2012","10","25","Brazil","Paraná","Tijucas do Sul","CETAS","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 1,7 m, flores amarelas.; Floresta Ombrófila Mista.","MBM385868","MBM385868","04",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:46:12-03","MBM","MBM","385868","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.; Larocca, P.","2012",NA,NA,"Larocca, P.","2012","10","25","Brazil","Paraná","Tijucas do Sul","CETAS","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 1,7 m, flores amarelas.; Floresta Ombrófila Mista.","MBM385868","MBM385868","04",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:46:10-03","MBM","MBM","134842","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM134842","MBM134842","53591",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:46:10-03","MBM","MBM","216679","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"MBM216679","MBM216679","12010",NA,"Southern America",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:46:12-03","MBM","MBM","301966","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Sobral, M.","2005","01",NA,"Bordin, J.","2004","11","28","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Árvore com flores brancas e frutos verdes.; Em orla da mata.","MBM301966","MBM301966","78",NA,"Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:46:10-03","MBM","MBM","173293","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM173293","MBM173293","s.n.",NA,"Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:46:10-03","MBM","MBM","235324","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Kegler, A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM235324","MBM235324","68",NA,"Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:46:10-03","MBM","MBM","168798","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM168798","MBM168798","9570",NA,"Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"681","2020-12-21 16:46:10-03","MBM","MBM","234405","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Kegler, A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca, Bacia do Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM234405","MBM234405","48",NA,"Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"682","2020-12-21 16:46:12-03","MBM","MBM","301540","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Sehnem, P.A.",NA,NA,NA,"Sehnem, P.A.","1949","10","08","Brazil","Rio Grande do Sul","Montenegro","Linha Pinhal a Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Arbustum in dumeto.","MBM301540","MBM301540","4008",NA,"Southern America",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"683","2020-12-21 16:46:10-03","MBM","MBM","227038","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Parque Farroupilha","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"MBM227038","MBM227038","3581",NA,"Southern America",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"684","2020-12-21 16:46:10-03","MBM","MBM","207064","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Piratini","Serra das Asperezas","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,"MBM207064","MBM207064","1433",NA,"Southern America",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA
"685","2020-12-21 16:46:10-03","MBM","MBM","165265","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM165265","MBM165265","535",NA,"Southern America",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"686","2020-12-21 16:46:10-03","MBM","MBM","106150","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Mattos, J.",NA,NA,NA,"Soares, A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM106150","MBM106150","9",NA,"Southern America",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"687","2020-12-21 16:46:10-03","MBM","MBM","173296","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM173296","MBM173296","10287",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"688","2020-12-21 16:46:10-03","MBM","MBM","248807","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM248807","MBM248807","235",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"689","2020-12-21 16:46:10-03","MBM","MBM","257858","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ribas, O.S.",NA,NA,NA,"Wasum, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM257858","MBM257858","723",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"690","2020-12-21 16:46:10-03","MBM","MBM","252211","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM252211","MBM252211","264",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"691","2020-12-21 16:46:10-03","MBM","MBM","248434","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM248434","MBM248434","159",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"692","2020-12-21 16:46:10-03","MBM","MBM","194321","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM194321","MBM194321","s.n.",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"693","2020-12-21 16:46:12-03","MBM","MBM","391768","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","2013","11","02","Brazil","Santa Catarina","São Bento do Sul","Serra Alta, Vila Pilz; linha férrea","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"MBM391768","MBM391768","13B",NA,"Southern America",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"694","2020-12-21 16:46:12-03","MBM","MBM","348559","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Liebsch, D.",NA,NA,NA,"Liebsch, D.","2006","09","28","Brazil","Paraná","Coronel Domingos Soares","Fazenda Selva Verde","-52.0318984985352","-26.2278003692627",NA,NA,NA,NA,"Árvore, 6m, fruto imaturo","MBM348559","MBM348559","1160",NA,"Southern America",NA,NA,NA,NA,"38269","auto",NA,NA,NA,NA,NA,NA
"695","2020-12-21 16:46:10-03","MBM","MBM","110729","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kummrow, R.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Curitiba","Bairro Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM110729","MBM110729","5242",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"696","2020-12-21 16:46:12-03","MBM","MBM","399389","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bonaldi, R.A.","2014",NA,NA,"Bonaldi, R.A.","2013","10","24","Brazil","Paraná","Curitiba","Capão da Floresta, UFPR","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvores de 6 m de altura.; Floresta Ombrófila Mista.","MBM399389","MBM399389","772",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"697","2020-12-21 16:46:10-03","MBM","MBM","134843","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM134843","MBM134843","2903",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"698","2020-12-21 16:46:10-03","MBM","MBM","246728","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Curitiba","Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM246728","MBM246728","779",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"699","2020-12-21 16:46:10-03","MBM","MBM","191457","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM191457",NA,"671",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"700","2020-12-21 16:46:12-03","MBM","MBM","32693","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Curitiba","Tatuquara","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM032693","MBM032693","703",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"701","2020-12-21 16:46:10-03","MBM","MBM","191455","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Mattos, A.",NA,NA,NA,"Brazil","Paraná","Tibagi","Monte Alegre, Harmonia","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM191455",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"702","2020-12-21 16:46:10-03","MBM","MBM","210038","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM210038","MBM210038","s.n.",NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"703","2020-12-21 16:46:10-03","MBM","MBM","191660","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Motta, J.T.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Marmeleiro","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM191660","MBM191660","3012",NA,"Southern America",NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"704","2020-12-21 16:46:12-03","MBM","MBM","395977","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Barboza, E.","2015","04","14","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","12","Brazil","Paraná","Candói","Rodovia RB 373, margem da rodovia","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"Arbórea, ca. 4m. Caule castanho. Folhas e frutos verdes.; Floresta Ombrófila Mista.","MBM395977","MBM395977","2146",NA,"Southern America",NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA
"705","2020-12-21 16:46:10-03","MBM","MBM","23480","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Clevelândia","Ca. 2km L de Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM023480","MBM023480","30805",NA,"Southern America",NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA
"706","2020-12-21 16:46:10-03","MBM","MBM","104567","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Schinini, A.",NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.",NA,NA,NA,"Brazil","Paraná","Contenda","Rod. BR-476, 7km E de Contenda","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,NA,"MBM104567","MBM104567","39633",NA,"Southern America",NA,NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA
