"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"395","2017-04-04 16:43:00-03","MO","MOBOT","100962660","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Wilson Hoehne","Hoehne s.n.","1950","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,"3","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"396","2008-05-27 22:02:00-03","MO","MOBOT","118696","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Alwyn H. Gentry","Gentry 58792","1987","South America","Brazil","São Paulo",NA,NA,NA,NA,"A. Gentry","8","31",NA,"-46.08333","-22.86666","Santa Genebra Forest Reserve, Barão Geraldo near Campinas, disturbed semideciduous forest. Transect 5","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-189",NA,NA,"2"
"397","2008-05-27 22:02:00-03","MO","MOBOT","118567","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","David N. Smith|Valentín García|Edgar García","Smith 13951","1990","South America","Bolivia","Beni",NA,NA,NA,NA,"A. Araujo-Murakami (LPB), 06/","2","16","Gral. Ballivian","-67.51666","-15.15","Carretera Caranavi-San Borja, lado este de la Serranía del Pilón Lajas. Bosque tropical intervenido, pisos inferiores de cordillera subandina.","255.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,NA,"10"
"398","2008-05-27 22:02:00-03","MO","MOBOT","2814646","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Schult.","Gustavo Martinelli","Martinelli 2189","1977","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"J.R. Pirani","5","15",NA,NA,NA,"Rio de Janiero. Município de São Mateus, Reserva Biológica de Sooretama, Lagoa do Macaco. + ou -","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32930","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2765.0","2007","América do Sul","Brasil","São Paulo",NA,"Árvore, 4m, frutos imaturos verdes. Biota",NA,NA,NA,"07","26","Novo Horizonte (G1)","-49.294722","-21.520833","Fazenda Serrinha",NA,NA,NA,NA,NA,"Magnoliopsida","-49.294722","-21.520833",NA,NA,NA,NA,NA,NA,NA
"400","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32929","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2763.0","2008","América do Sul","Brasil","São Paulo",NA,"Árvore, 4m, fruto imaturo e maduro verde. Biota",NA,NA,NA,"09","04","Pindorama (P9)","-48.91777778","-21.22","Estação Experimental",NA,NA,NA,NA,NA,"Magnoliopsida","-48.91777778","-21.22000000",NA,NA,NA,NA,NA,NA,NA
"401","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","32917","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2764.0","2008","América do Sul","Brasil","São Paulo",NA,"Árvore, 5m, inflorescência com botões esbranquiçados. Biota",NA,NA,NA,"02","15","Matão (G9)","-48.53722222","-21.62055556","Fazenda Cambuhy",NA,NA,NA,NA,NA,"Magnoliopsida","-48.53722222","-21.62055556",NA,NA,NA,NA,NA,NA,NA
"402","2021-01-10 20:47:46-03","INPA","INPA","281988","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","12776","1950","Southern America","Brasil","São Paulo",NA,NA,"INPA0281988",NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Bosque dos Jequitibás,",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 09:09:50-03","INPA","INPA","266124","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Martins, EGA","82","2007","Southern America","Brasil","Minas Gerais",NA,NA,"INPA0266124",NA,"Pirani, JR","02","15","Santana do Riacho","-43.7144012451172","-19.1688995361328","Serra do Cipó, Morro do Calcário. Afloramento de calcário na base da Serra do Cipó.",NA,NA,"26557","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 09:09:50-03","INPA","INPA","100962","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rizzo, JA","6048","1971","Southern America","Brasil","Goiás",NA,NA,"INPA0100962","INPA0100962 INPA0100962_e INPA0100962_e1","Pirani, JR","03","13",NA,NA,NA,"Pireneus",NA,NA,NA,NA,"2005",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"405","2020-08-31 09:09:50-03","INPA","INPA","281971","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mello-Silva, R de","3572","2012","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0281971",NA,"Pirani, JR","09","05","Vassouras","-43.461694","-22.233833","Andrade Pinto, Fazenda Ubá (Locus classicus de A.F.C.P. Saint-Hilaire). Mata do Niemeyer.","327","327",NA,NA,"2012",NA,"-43.461694","-22.233833",NA,NA,NA,NA,NA,NA,NA
"406","2020-08-31 09:09:50-03","INPA","INPA","205861","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Kirkbride Junior, JH","3285","1980","Southern America","Brasil","Goiás",NA,NA,"INPA0205861","INPA0205861 INPA0205861_e","Smith, SF","02","06",NA,"-50.116667","-15.9","Fazenda das Esmeraldas, Corrêgo Paciência perto Go-164, ca. 5.5 km nordeste de Goiás Velho","560","560",NA,NA,"1993",NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA
"407","2021-01-10 20:47:46-03","INPA","INPA","203412","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","12776","1950","Southern America","Brasil","São Paulo",NA,NA,"INPA0203412","INPA0203412 INPA0203412_e",NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-08-31 09:09:50-03","INPA","INPA","203412","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","s.n.","1950","Southern America","Brasil","São Paulo",NA,NA,"INPA0203412","INPA0203412 INPA0203412_e",NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 09:09:50-03","INPA","INPA","214737","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Fina, BG","31","1997","Southern America","Brasil","São Paulo",NA,NA,"INPA0214737","INPA0214737 INPA0214737_e INPA0214737_e1",NA,"01","16","Pirassununga","-47.4199981689453","-21.9899997711182","Cerradão",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","16255",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","L. Kollmann; et al","5615","2002",NA,"Brasil","Espírito Santo",NA,"Trepadeira no sol. Flores brancas.","MBML016255",NA,"J.R. Pirani/2010","03","01","Santa Teresa","-40.6002998352051","-19.9356002807617","Estrada de Tabocas p/ Várzea Alegre",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","22146",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","W. Hoehne",NA,"1950",NA,"Brasil","São Paulo",NA,"Flores alvas.","MBML022146",NA,"J.R.Pirani, 1982","03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque de Jequitiba",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-08-21 15:50:49-03","MBML","MBML-HERBARIO","13260",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","V. Demuner; et al","1272","2000",NA,"Brasil","Espírito Santo",NA,"Arbusto 3,5m, frutos de cor verde. Mata secundária, topo do morro.","MBML013260",NA,"J.R. Pirani/jan.2011","07","26","Santa Teresa","-40.565278","-19.784444","Rio Quinze de Agosto",NA,NA,NA,NA,NA,NA,"40W33'55","19S47'4",NA,NA,NA,NA,NA,NA,NA
"413","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","13528",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","V. Demuner; et al","1413","2000",NA,"Brasil","Espírito Santo",NA,"Arvoreto 6m, frutos esverdeados. Margem da cachoeira.","MBML013528",NA,"J.R. Pirani/jan.2011","09","26","Santa Teresa","-40.722222","-19.848333","São Sebastião",NA,NA,NA,NA,NA,NA,"40W43'20","19S50'54",NA,NA,NA,NA,NA,NA,NA
"414","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","17538",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","R.R. Vervloet; et al","496","2002",NA,"Brasil","Espírito Santo",NA,"Árvore de 16m de altura, flores com sépalas verdes, pétalas brancas, botões jovens de cor verde, flores na galha mais baixa, fundo de vale, dossel aproximado 18m.","MBML017538",NA,"M. Groppo/20-08-2015","07","17","Santa Teresa","-40.553056","-19.9075","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"415","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29622",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3244","2007",NA,"Brasil","Espírito Santo",NA,"Arbusto 4m, botões florais, flores brancas . Borda de mata.","MBML029622",NA,"J.R. Pirani/jan.2011","03","20","Colatina","-40.558611","-19.343611","Alto Moacir, propr.: Lalau","200","200",NA,NA,NA,NA,"40W33'31","19S20'37",NA,NA,NA,NA,NA,NA,NA
"416","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45809",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","J. Gurtler; Cátia Simon, Wesley Dondoni Colombo","134","2012",NA,"Brasil","Espírito Santo",NA,NA,"MBML045809",NA,NA,"08","10","Santa Teresa","-40.671722","-19.807806","São João de Petrópolis, E.A.F.S.T.","228","228",NA,NA,NA,NA,"40W40'18,2","19S48'28,1",NA,NA,NA,NA,NA,NA,NA
"417","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45811",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","J. Gurtler; Felipe Zamborlini Saiter, Monique Perini, José (sogro Felipe)","30","2011",NA,"Brasil","Espírito Santo",NA,"Arvoredo apresentando frutos secos, em solo profundo.","MBML045811",NA,NA,"12","22","Santa Teresa","-40.652614","-19.806389","São João de Petrópolis, E.A.F.S.T.","301","301",NA,NA,NA,NA,"40W39'9,41","19S48'23",NA,NA,NA,NA,NA,NA,NA
"418","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46719",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2439","2010",NA,"Brasil","Espírito Santo",NA,"Arvoreta 6m; botões e flores brancas","MBML046719",NA,"J. Gurtler/2018","04","25","Nova Venécia","-40.422944","-18.765583","APA Pedra do Elefante - mata do Fuxico","155","155",NA,NA,NA,NA,"40W25'22,6","18S45'56,1",NA,NA,NA,NA,NA,NA,NA
"419","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","49120",NA,"Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","L. Kollmann; A.P.Fontana, V.Manhaes & D.Couto","11143","2008",NA,"Brasil","Espírito Santo",NA,"Arbusto 2m, frutos verdes","MBML049120",NA,"L. Kollmann/07-07-2016","07","22","Alegre","-41.5331001281738","-20.763599395752","São João do Norte, PCH Santa Fé",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-01-09 21:48:50-03","UNICENTRO","HUCO","2218","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Ivanauskas, N.M.; et al.; et al.","s.n.","2009",NA,"Brasil","São Paulo",NA,"Permuta SPSF, 41654; Arvoreta, 2,5 m, flor branca; Floresta Estacional Semidecidual; HABITAT: Floresta Estacional Semidecidual; DESC: Arvoreta, 2,5 m, flor branca","HUCO002218",NA,"Franco, G.A.D.C.","03","03","Ribeirão Preto","-47.810001373291","-21.1700000762939","Mata Santa Tereza",NA,NA,"24390","auto","2009",NA,NA,NA,"09",NA,"10",NA,NA,NA,NA
"421","2017-11-24 14:12:23-02","UFLA","ESAL","19102","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","L. C. S. Assis M. S. Magalhães","635",NA,NA,"Brasil","Minas Gerais",NA,"arvoreta; 3,m; ; esverdeados à negros; floresta",NA,NA,"J. r. Pirani",NA,NA,"Barroso","-43.9757995605469","-21.1868991851807","Mata do Baú",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-08-20 12:04:55-03","UFLA","ESAL","31818","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Domingos, DQ","s.n.","2007",NA,"Brasil","Minas Gerais",NA,"Floresta semidecídua",NA,NA,"Domingos, DQ","04","25","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,"16658","auto","2009",NA,NA,NA,"02",NA,"02",NA,NA,NA,NA
"423","2017-11-24 14:12:23-02","UFLA","ESAL","18114","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Carvalho, DA","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"rastejante; 5,0 m; ;; floresta",NA,NA,NA,NA,NA,"Passos","-46.6096992492676","-20.718900680542",NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2017-11-24 14:12:23-02","UFLA","ESAL","25070","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Augusto Gabriel","s.n.",NA,NA,"Brasil","São Paulo",NA,"; ; ;; floresta",NA,NA,NA,NA,NA,"Marilia","-49.939998626709","-22.2099990844727","Bosque Rangel Pietraróia",NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2017-11-24 14:12:23-02","UFLA","ESAL","8224","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Sartori, RA","s.n.",NA,NA,"Brasil","São Paulo",NA,"arvoreta; 3 m; branca, 2 cm; 1 cm; floresta",NA,NA,"Richieri A. Sartori",NA,NA,"Socorro","-46.5200004577637","-22.5900001525879","Bairro do Jaboticabal","7","7","17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2018-10-09 16:32:15-03","UFLA","ESAL","1149","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Oliveira Filho, AT","3.076-B",NA,NA,"Brasil","Minas Gerais",NA,"; ; ;; cerrado",NA,NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"427","2017-11-24 14:12:23-02","UFLA","ESAL","13389","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Eduardo Ialsashi Ando","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"sub-arbusto; ; amarelada;; cerrado",NA,NA,"A. T. Oliveira Filho",NA,NA,NA,NA,NA,"Parque do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-11-24 14:12:23-02","UFLA","ESAL","19103","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Assis, LCS","437",NA,NA,"Brasil","Minas Gerais",NA,"árvore; 4,m; alvas;; floresta",NA,NA,"J. r. Pirani",NA,NA,"Barroso","-43.9757995605469","-21.1868991851807","Mata do Baú",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-08-20 12:04:55-03","UFLA","ESAL","31819","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Domingos, DQ","s.n.","2007",NA,"Brasil","Minas Gerais",NA,"Floresta semidecídua",NA,NA,"Domingos, DQ","08","23","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,"16658","auto","2009",NA,NA,NA,"02",NA,"19",NA,NA,NA,NA
"430","2019-08-20 12:04:54-03","UFLA","ESAL","31817","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Domingos, DQ","s.n.","2006",NA,"Brasil","Minas Gerais",NA,"Floresta semidecídua",NA,NA,"Domingos, DQ","10","12","Coqueiral","-45.440601348877","-21.1893997192383","Pedra do Ermo",NA,NA,"16658","auto","2009",NA,NA,NA,"02",NA,"05",NA,NA,NA,NA
"431","2017-11-24 14:12:23-02","UFLA","ESAL","10333","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","D' Angelo Neto, S","39",NA,NA,"Brasil","Minas Gerais",NA,"arbusto; 1,8; branca;; caatinga",NA,NA,NA,NA,NA,"Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2017-11-24 14:12:23-02","UFLA","ESAL","17046","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Silva, VF","30",NA,NA,"Brasil","Minas Gerais",NA,"árvore; 7,0m; ;; floresta",NA,NA,"Oliveira Filho, AT",NA,NA,"Ibituruna","-44.7477989196777","-21.1525001525879","Faz. Coqueiro",NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2017-11-24 14:12:23-02","UFLA","ESAL","16922","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Botrel, RT","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2017-11-24 14:12:23-02","UFLA","ESAL","17205","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Carvalho, WAC","177",NA,NA,"Brasil","Minas Gerais",NA,"árvore; 6,0m; ;; floresta",NA,NA,"Oliveira Filho, A T",NA,NA,"Piedade do Rio Grande","-44.1960983276367","-21.468599319458","Faz. Mato Virgem","1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-11-24 14:12:23-02","UFLA","ESAL","12673","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schultz.","Villela, EA; et al.","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"árvore; 5,0; ;; floresta",NA,NA,NA,NA,NA,"Bom Sucesso (Macaia)",NA,NA,"Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2018-10-09 16:32:15-03","UFLA","ESAL","19396","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schultz.","Machado, ELM","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,"Lavras","-44.999444","-21.245278","Mata da Sub- estação",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"437","2018-08-31 12:41:55-03","UFLA","ESAL","9842","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schultz.","Van den Berg, E","s.n.",NA,NA,"Brasil","Minas Gerais",NA,"árvore; 5,0; botões e flores brancas;; floresta",NA,NA,"J. Y. Tamashiro",NA,NA,"Carrancas","-44.642778","-21.488056","Represa de Camargos",NA,NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA
"438","2019-12-19 11:20:22-03","UFG","UFG","50822","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","W. Hochne","12776","1950",NA,"Brasil","São Paulo",NA,NA,"UFG0050822","UFG0050822","W. Hoehne","03","13","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto","1950",NA,NA,NA,"03",NA,"13",NA,NA,NA,NA
"439","2019-06-10 10:11:37-03","FZB-BH","BHZB","6258","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Echternacht, L.A. et al.","639","2004",NA,"Brasil","MG",NA,"Doação BHCB 96032. Lat. 20°26'01.6S. Long. 44°36'30.0W. Alt.: 779m. Outros coletores: T. Dornas.",NA,NA,"Echternacht, L.A.","09","25","Carmópolis de Minas","-44.608333","-20.433778","Estação Ecológica da Mata do Cedro","779","779",NA,NA,"2006",NA,"44W 36' 30.0","20S 26' 01.6","05",NA,NA,NA,NA,NA,NA
"440","2019-06-10 10:11:37-03","FZB-BH","BHZB","8304","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Rezende, S.G et al.","3475","2009",NA,"Brasil","MG",NA,"Doação Sete Soluções. BHCB 138194. Em estágio médio de regeneração. Coord: 19° 9' 39 S; 42° 47' 20W. Alt: 380 a 450 m.",NA,NA,NA,"09","20","Joanesia","-42.788889","-19.160833",NA,"380","380",NA,NA,NA,NA,"42W 47' 20","19S 9' 39",NA,NA,NA,NA,NA,NA,NA
"441","2019-06-10 10:11:37-03","FZB-BH","BHZB","10206","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Ferreira Junior, C.A. et al.","978","2013",NA,"Brasil","MG",NA,NA,NA,NA,NA,"04","01","Confins","-43.9827995300293","-19.6324996948242","Aeroporto -área de ampliação do Aeroporto Confins",NA,NA,"6260","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-06-10 10:11:37-03","FZB-BH","BHZB","6009","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Rezende, S.G.",NA,"2003",NA,"Brasil","MG",NA,"Outro coletor :A.E.Brina Anteriormente identificada como Esenbeckia sp. <ll>dwc_commonname:</ll> Jasmim do mato, quina falsa",NA,NA,"Fernandes, M.G.C","02","20","Santana do Jacaré","-45.1307983398438","-20.8978004455566","Tuneco Alta",NA,NA,"13378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-06-10 10:11:37-03","FZB-BH","BHZB","5691","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Rezende, S.G.","307","2005",NA,"Brasil","MG",NA,"Coord.: UTM Lat.: 7.688.831 e Long.: 321.837. Altitude média de 960m.",NA,NA,NA,"05","18","Serra da Fortaleza","-46.712778","-20.892222","Mata do Paiol na Mineração Serra da Fortaleza","960","960",NA,NA,NA,NA,"46W 42' 46","20S 53' 32",NA,NA,NA,NA,NA,NA,NA
"444","2019-06-10 10:11:37-03","FZB-BH","BHZB","6662","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Ordones, J. et al.","1304","2008",NA,"Brasil","MG",NA,"Nº 346. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,"R.C. Mota","03","26","Belo Horizonte","-43.937801361084","-19.9207992553711","FZBBH/ Praça Nacional",NA,NA,"17082","auto","2008",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"445","2019-06-10 10:11:37-03","FZB-BH","BHZB","6661","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"Ordones, J. et al.","1303","2008",NA,"Brasil","MG",NA,"Nº 306. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,"R.C. Mota","03","18","Belo Horizonte","-43.937801361084","-19.9207992553711","FZBBH/ Setor Extra",NA,NA,"17082","auto","2008",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"446","2019-06-10 10:11:37-03","FZB-BH","BHZB","6317","S","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"Ordones, J. et al.","1013","2006",NA,"Brasil","MG",NA,"Doação de duplicata para Herbário PERD. Em setembro 2018.",NA,NA,"M.Groppo","03","26","Marliéria","-42.633333","-19.5","Pq. Estadual do Rio Doce - Mumbaça,42º38' W a 48º28' W e 19º45' S a 19º30' S.",NA,NA,NA,NA,"2008",NA,"42W 38'","19S 30'","07",NA,NA,NA,NA,NA,NA
