"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"151","2020-06-15 15:30:42-03","UNESP-RC","HRCB","28653","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Hoehne, W.","s.n.","1948","11","29",NA,"Brasil","São Paulo","Brooklin Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-15 15:30:42-03","UNESP-RC","HRCB","32311","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Constantino, R.;Lopes, S.; Miranda, V.F.O.; Reys, P ; Rosa, M.M.; Tomasetto, F.","Miranda, V.F.O.","143","2000","02","24",NA,"Brasil","São Paulo","Itirapina","Rodovia Itirapina-Brotas, 8,5 km da entrada da cidade de itirapina ( próx. Ao pedágio).","-47.9",NA,NA,NA,NA,"Herbácea, corola lilás, frutos imaturos verdes.",NA,NA,NA,NA,"47º54'W","22º115'S","2000",NA,NA,NA,NA,"03",NA,NA,NA
"153","2020-06-15 15:30:42-03","UNESP-RC","HRCB","6273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Cesar, O.","Cesar, O.","723","1986","01","17",NA,"Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"Subarbusto lenhoso, flores lilas a roxo, frutos verde-dourados. Planta até 80 cm. De altura, botões verde-claros. Frequente.",NA,NA,NA,NA,NA,NA,"1986","25656","auto",NA,NA,"03","04",NA,NA
"154","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Filho, H.F.L.","Furlan, A.","196","1984","10","08",NA,"Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"Subarbusto até 50 cm, flores lilas labelo estriado por fora.",NA,NA,NA,NA,NA,NA,"1984","25656","auto",NA,NA,"10","29",NA,NA
"155","2020-06-15 15:30:42-03","UNESP-RC","HRCB","29729","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Tannus, J.L.S.","Tannus, J.L.S.","233","1998","11","11",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva, flor lilás, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"1998","22843","auto",NA,NA,"12",NA,NA,NA
"156","2020-06-15 15:30:42-03","UNESP-RC","HRCB","5663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Cesar, O.","Cesar, O.","446","1985","05","17",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Subarbusto até 40cm, flores roseo-claro",NA,NA,NA,NA,NA,NA,"1985","22843","auto",NA,NA,"05","17",NA,NA
"157","2020-02-19 08:13:15-03","UFG","UFG","6963","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme",NA,"Rizzo, J.A.","6963","1971","01","26",NA,"Brasil","Goiás","Goiânia","À esquerda da estrada da GO-1, que liga Goiânia a Leopoldo de Bulhões, 9 km de Goiânia.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"Rastejante de 1,50m de altura, corola roxa.","UFG006963",NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"158","2019-06-10 10:10:52-03","FZB-BH","BHZB","12367","S","Plantae",NA,NA,"Fabaceae-Pap.","Galactia Cf.","decumbens","Galactia Cf. decumbens",NA,NA,"Fernandes, M.G.C. et al.","1802","2018","09","13",NA,"Brasil","MG","Belo Horizonte","Parque Municipal Fort Laudardale- aceiro","-43.937801361084","-19.9207992553711",NA,NA,NA,"rebrota no aceiro. Doação de duplicata para Herbário HUEFS, Maio 2019.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"159","2021-01-26 13:54:36-03","IMA","MAC","4916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cerradicola","decumbens","Cerradicola decumbens","(Benth.) L.P.Queiroz","W.Mantovani","J.Mimura","609","1967","11","22",NA,"Brasil","São Paulo","São José dos Campos","Parte superior da encosta leste, Vale do Corrego da Ressaca.","-45.886681","-23.210383",NA,NA,NA,"Erva. Flores roxas.; Cerrado.","MAC0004916",NA,NA,NA,"-45.886681","-23.210383","1981",NA,NA,NA,NA,"12",NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","1337434","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Collaea","decumbens","Collaea decumbens","Benth.",NA,"A. F. Regnell","I 64",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","3561150","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"W. Hoehne","SPF 12405",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Brasil, Sao Paulo, S.P., Brooklin Paulista",NA,NA,NA,NA,NA,NA,"US02342189","US02342189_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","2775417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"E. P. Heringer","14760","1975","6","2","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal, Brasilia",NA,NA,NA,NA,NA,NA,"US02342188","US02342188_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"163","2020-09-02 16:27:53-03","Cenargen","CEN","35428","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Taciana Barbosa Cavalcanti","2542","2000","02","25",NA,"Brasil","MG","POCOS DE CALDAS","A cerca de 1 km da entrada de Poços de Caldas, sentido campestre Poços de Caldas.","-46.916666","-21.833333","1100","1100","Exsicatas","Na encosta do morro.","CEN00035428","CEN00035428",NA,NA,"-46.916666","-21.833333","2008",NA,NA,NA,NA,"12",NA,NA,"4"
"164","2020-09-02 16:27:53-03","Cenargen","CEN","26388","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","UFJF & EMBRAPA","23065","1988","12","09",NA,"Brasil",NA,NA,"São Sebastião da Vitória.",NA,NA,NA,NA,"Exsicatas","Experimento, no campo, ocorrente, rasteira, folhas um tanto coriaceas. Doação Herbário UFJF.","CEN00026388","CEN00026388",NA,NA,NA,NA,"2008",NA,NA,NA,NA,"12",NA,NA,"1"
"165","2020-09-02 16:27:53-03","Cenargen","CEN","2746","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","J. B. de Andrade","George J. Shepherd","3697","1976","11","28",NA,"Brasil",NA,NA,"Estado de Goiás. Estrada de Alto Paraíso / Campos Belos km 8.",NA,NA,NA,NA,"Exsicatas","Doação - UNICAMP - Projeto Coleta e Introdução de Leguminosas Forrageiras. nº 331","CEN00002746","CEN00002746",NA,NA,NA,NA,"1978",NA,NA,NA,NA,"08",NA,NA,"1"
"166","2020-09-02 16:27:53-03","Cenargen","CEN","11397","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Maria Joaquina P. Pires","262","1982","05","01",NA,"Brasil","DF","BRASILIA","Brazlândia, a 5km norte.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00011397","CEN00011397",NA,NA,NA,NA,"2008","70570","auto",NA,NA,"12",NA,NA,"1"
"167","2020-09-02 16:27:53-03","Cenargen","CEN","35758","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Alexandre Bonesso Sampaio","306","1999","01","21",NA,"Brasil","DF","BRASILIA","Cerrados a Nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA)","-47.9296989440918","-15.7797002792358","1080","1080","Exsicatas",NA,"CEN00035758","CEN00035758",NA,NA,"-4801667.0","-1591667.0","2008","70570","auto",NA,NA,"12",NA,NA,"3"
"168","2020-09-02 16:27:53-03","Cenargen","CEN","29887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Maria Carmelita A. Conceição","68","1979","05","22",NA,"Brasil","DF","BRASILIA","CPAC - Planaltina - Bloco E do Exp. 112.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Doação CPAC.","CEN00029887","CEN00029887",NA,NA,"-4770833.0","-1559167.0","2008","70570","auto",NA,NA,"12",NA,NA,"1"
"169","2020-09-02 16:27:53-03","Cenargen","CEN","20175","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Glocimar Pereira-Silva","2191","1994","01","19",NA,"Brasil","DF","BRASILIA","Reserva ecológica do Guará.","-47.9296989440918","-15.7797002792358","1035","1035","Exsicatas","Det. in dupl. HUEFS.","CEN00020175","CEN00020175",NA,NA,"-4796667.0","-1580000.0","2009","70570","auto",NA,NA,"07",NA,NA,"2"
"170","2020-09-02 16:27:53-03","Cenargen","CEN","22092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Terezinha Aparecida Borges Dias","120","1992","05","20",NA,"Brasil","GO","PLANALTINA","3 km ao sul da ponte sobre o rio São Bartolomeu na DF - 250. Entada a 500 m desta.","-47.614200592041","-15.4527997970581","1100","1100","Exsicatas",NA,"CEN00022092","CEN00022092",NA,NA,"-4768333.0","-1573333.0","2008","61159","auto",NA,NA,"12",NA,NA,"6"
"171","2020-09-02 16:27:53-03","Cenargen","CEN","11490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. B. Ceolin","Maria Joaquina P. Pires","210","1982","04","17",NA,"Brasil","DF","BRASILIA","Brazlândia, 5km da cidade.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Folhas espatuladas, inflor. terminal","CEN00011490","CEN00011490",NA,NA,NA,NA,"2008","70570","auto",NA,NA,"12",NA,NA,"1"
"172","2020-09-02 16:27:53-03","Cenargen","CEN","43177","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G. T. Prance","Glocimar Pereira-Silva","6000","2002","03","05",NA,"Brasil","GO","FORMOSA","Margem direita do rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","820","820","Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","CEN00043177","CEN00043177",NA,NA,"-4719528.0","-1598528.0","2008","113054","auto",NA,NA,"12",NA,NA,"4"
"173","2021-03-15 18:27:51-03","USP","SPF","222134","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Devecchi, MF","Devecchi, MF","68","2011","02","18",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, APA Morro da Pedreira. Rodovia Belo Horizonte - Conceição do Mato Dentro (MG 010). Mãe d#?#Água, ramal levando ao condomínio, ca. 100 m S da pousada Chapéu de Sol.","-43.600194","-19.304722","1020","1020",NA,"Subarbusto escandente, ca. 40 cm alt. Flores lilases.; Mata Ciliar.","SPF00222134",NA,NA,NA,"-43.600194","-19.304722","2014",NA,NA,NA,NA,"01",NA,NA,NA
"174","2019-11-13 11:22:20-03","USP","SPF","154710","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Fortunato, RH","Souza, VC","9781","1996","01","08",NA,"Brasil","Minas Gerais","Delfinópolis","Serra da Gurita","-46.868","-20.289389","900","900",NA,NA,"SPF00154710",NA,NA,NA,"-46.868","-20.289389","2002",NA,NA,NA,NA,"06",NA,NA,NA
"175","2019-11-21 10:12:16-03","USP","SPF","172628","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Sasaki, D","Sasaki, D","950","2004","03","20",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778","1000","1000",NA,NA,"SPF00172628",NA,NA,NA,"-47.460278","-20.247778","2005",NA,NA,NA,NA,"08",NA,NA,NA
"176","2019-11-13 11:22:20-03","USP","SPF","175850","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Devecchi, MF","Mello-Silva, R","2919","2006","04","23",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.651111","-19.418333","906","906",NA,NA,"SPF00175850",NA,NA,NA,"-43.651111","-19.418333","2014",NA,NA,NA,NA,"01",NA,NA,NA
"177","2019-11-13 11:22:20-03","USP","SPF","63614","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Fortunato, RH","Thomas, WW","5845","1988","02","11",NA,"Brasil","Minas Gerais","Unaí",NA,"-46.883333","-16.533333",NA,NA,NA,NA,"SPF00063614",NA,NA,NA,"-46.883333","-16.533333","2004",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:22:20-03","USP","SPF","127465","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Pirani, JR","Forzza, RC","427","1997","11","25",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"SPF00127465",NA,NA,NA,NA,NA,"2007","100343","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:22:20-03","USP","SPF","193475","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Silva, ACB","Silva, ACB","287","2000","02","27",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"SPF00193475",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:22:20-03","USP","SPF","39268","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Simão, R","Grotta, AS","281","1962","01","07",NA,"Brasil","São Paulo","Itu",NA,"-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"SPF00039268",NA,NA,NA,NA,NA,"1985","22309","auto",NA,NA,"09",NA,NA,NA
"181","2019-11-13 11:22:20-03","USP","SPF","85315","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Escobar, NAG","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Pirassununga","Emas.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SPF00085315",NA,NA,NA,NA,NA,"2017","24621","auto",NA,NA,"07",NA,NA,NA
"182","2019-11-13 11:22:20-03","USP","SPF","10859","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Hoehne, W","Hoehne, W","s.n.","1941","12","02",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010859",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:22:20-03","USP","SPF","12404","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Hoehne, W","Hoehne, W","s.n.","1948","11","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00012404",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:22:20-03","USP","SPF","12405","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Hoehne, W","Hoehne, W","s.n.","1949","04","01",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00012405",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:22:20-03","USP","SPF","85356","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Galactia","decumbens","Galactia decumbens","Hoehne","Escobar, NAG","Joly, AB","306","1944","12","30",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085356",NA,NA,NA,NA,NA,"2017","53584","auto",NA,NA,"07",NA,NA,NA
"186","2020-05-08 11:12:31-03","UEFS","HUEFS","6691","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Miura, I.","609","1967","11","22",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"HUEFS0006691",NA,NA,NA,NA,NA,NA,"39297","auto","Rosanae",NA,NA,NA,NA,NA
"187","2020-05-08 11:12:31-03","UEFS","HUEFS","184738","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Pastore, J.F.B.","3962","2012","02","09",NA,"Brasil","Minas Gerais","Delfinópolis","Canastra - Serra da Babilonia. Entre Delfinópolis e São Roque de Minas. Proximidades da Pousada Boa Esperança","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"HUEFS0184738",NA,NA,NA,NA,NA,NA,"41380","auto","Rosanae",NA,NA,NA,NA,NA
"188","2020-05-08 11:12:31-03","UEFS","HUEFS","156794","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Cardoso, D.","2748","2009","10","27",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada, próximo ao condomínio Retiro das Pedras.","-44.028056","-20.080278","1467","1467",NA,"Campo rupestre.","HUEFS0156794",NA,NA,NA,"44W1'41''","20S4'49''","2010",NA,NA,"Rosanae",NA,"04",NA,NA,NA
"189","2020-05-08 11:12:31-03","UEFS","HUEFS","169786","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Natividade, P.C.","22","2008","01","25",NA,"Brasil","Minas Gerais","Jaboticatubas","Próximo a São José da Serra.","-43.654444","-19.413333","905","905",NA,"Cerrado de encosta com solo pedregoso mais afloramentos.","HUEFS0169786",NA,NA,NA,"43W39'16''","19S24'48''","2012",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"190","2020-05-08 11:12:31-03","UEFS","HUEFS","169787","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Natividade, P.C.","23","2008","01","25",NA,"Brasil","Minas Gerais","Jaboticatubas","Próximo a São José da Serra.","-43.654444","-19.413333","905","905",NA,"Cerrado de encosta com solo pedregoso mais afloramentos.","HUEFS0169787",NA,NA,NA,"43W39'16''","19S24'48''","2012",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"191","2020-05-08 11:12:31-03","UEFS","HUEFS","169797","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Natividade, P.C.","33","2008","01","25",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra de São José.","-43.654444","-19.413333","905","905",NA,"Cerrado de encosta com solo pedregoso e afloramentos.","HUEFS0169797",NA,NA,NA,"43W39'16''","19S24'48''","2012",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"192","2020-05-08 11:12:31-03","UEFS","HUEFS","169809","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Natividade, P.C.","45","2008","01","25",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"HUEFS0169809",NA,NA,NA,NA,NA,"2012",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"193","2020-05-08 11:12:31-03","UEFS","HUEFS","51504","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Cavalcanti, T.B.","2542","2000","02","25",NA,"Brasil","Minas Gerais","Poços de Caldas","A cerca de 1Km da entrada de Poços de Caldas, sentido campestre Poços de Caldas.","-46.916667","-21.833333","1100","1100",NA,NA,"HUEFS0051504","HUEFS0051504",NA,NA,"46W55'","21S50'","2007",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"194","2020-05-08 11:12:31-03","UEFS","HUEFS","243236","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.Queiroz","Devecchi, M.F.","408","2015","02","19",NA,"Brasil","Minas Gerais","Lagoa Santa","Bairro Vale dos Sonhos, estrada Tarcísio Schettino, terreno em declive.","-43.884722","-19.610556",NA,NA,NA,NA,"HUEFS0243236",NA,NA,NA,"43W53'5''","19S36'38''","2018",NA,NA,"Rosanae",NA,"10",NA,NA,NA
"195","2020-05-08 11:12:31-03","UEFS","HUEFS","30140","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G.B.Ceolin","Dias, T.A.B.","120","1992","05","20",NA,"Brasil","Distrito Federal","Planaltina","3 km ao Sul da ponte sobre o Rio São Bartolomeu na DF-250. Entrada a 500 m. desta.","-47.683333","-15.733333","1100","1100",NA,"Mata de Galeria afluente do Rio São Bartolomeu. Solo areno-argiloso, latossolo vermelho-amarelo. Relevo ondulado.","HUEFS0030140",NA,NA,NA,"47W41'","15S44'","2009",NA,NA,"Rosanae",NA,"07",NA,NA,NA
"196","2020-05-08 11:12:31-03","UEFS","HUEFS","48419","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G.B.Ceolin","Silva, G.P.","2191","1994","01","19",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecologica do Guara.","-47.966667","-15.8","1035","1035",NA,"Cerrado. Latossolo vermelho-amarelo.","HUEFS0048419",NA,NA,NA,"47W58'","15S48'","2009",NA,NA,"Rosanae",NA,"07",NA,NA,NA
"197","2020-05-08 11:12:31-03","UEFS","HUEFS","51899","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.de Queiroz","Sampaio, A.B.","306","1999","01","21",NA,"Brasil","Distrito Federal","Brasília","Cerrados a Nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA).","-48.016667","-15.916667","1080","1080",NA,"Cerrado sensu stricto.","HUEFS0051899",NA,NA,NA,"48W1'","15S55'","2012",NA,NA,"Rosanae",NA,"11",NA,NA,NA
"198","2020-05-08 11:12:31-03","UEFS","HUEFS","94961","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Cordeiro, I.","1788","1998","12","08",NA,"Brasil","São Paulo","Ibiuna","Proximidade da Rodovia SP 250 Km 63, às margens da Rua Caeiras.","-51.683333","-20.783333",NA,NA,NA,"Cerrado.","HUEFS0094961","HUEFS0094961",NA,NA,"51W41'","20S47'","2007",NA,NA,"Rosanae",NA,"07",NA,NA,NA
"199","2020-05-08 11:12:31-03","UEFS","HUEFS","184808","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","L.P.Queiroz","Pastore, J.F.B.","4034","2012","02","11",NA,"Brasil","Minas Gerais","Paracatú","BR040 - km 74","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"HUEFS0184808",NA,NA,NA,NA,NA,"2014","72344","auto","Rosanae",NA,"11",NA,NA,NA
"200","2020-05-08 11:12:31-03","UEFS","HUEFS","251848","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Fernandes, M.G.C.","1802","2018","09","13",NA,"Brasil","Minas Gerais","Belo Horizonte","Parque Municipal Fort Laudardale-aceiro.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Campo sujo.","HUEFS0251848",NA,NA,NA,NA,NA,NA,"17082","auto","Rosanae",NA,NA,NA,NA,NA
"201","2018-02-05 13:32:23-02","F","FMNH-SEEDPLANTS","V0448636F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens",NA,NA,"W. Hoehne","12405","1949","4","1","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448636F","V0448636F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"202","2018-02-05 13:32:23-02","F","FMNH-SEEDPLANTS","V0448637F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens",NA,NA,"W. Hoehne","12405","1949","4","1","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448637F","V0448637F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
