"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"367","2009-10-18 08:02:00-02","MO","MOBOT","2228504","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","F. M. Rodríguez","Rodríguez 165","1910","3","15","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2016-11-15 05:15:00-02","MO","MOBOT","2228510","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Antonio C. Krapovickas|et al.","Krapovickas 12029","1969","1","16","Argentina","Misiones","Candelaria","Arroyo San Juan, Ruta 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2018-11-09 12:29:00-02","MO","MOBOT","2228522","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1644","2000","3","3","Argentina","Misiones","Guaraní","Camino al Predio de Previsión Social, a unos 10 km de la Ruta Nacional 14","-54.2333333","-26.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"370","2009-07-31 05:57:00-03","MO","MOBOT","2228534","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","José E. Montes","Montes 15201","1951","4","14","Argentina","Misiones","Libertador General San Martín","Capioví","-55.06666","-26.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-08-25 05:21:00-03","MO","MOBOT","2256296","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Tressens, S. G., //","H. A. Keller","Keller 26","1997","11","7","Argentina","Misiones","Montecarlo","Colonia Guatambú, orilla arroyo Guatambú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","2256317","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Angel L. Cabrera","Cabrera 29126","1978","2","10","Argentina","Misiones","Apóstoles","San José, Escuela Agrotécnica Pascual Gentilini, Cerro Ceferino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2016-11-15 05:15:00-02","MO","MOBOT","2256340","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 28876","1976","1","24","Argentina","Misiones","San Javier","Balneario 4 bocas, 11 km NE de San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2018-05-17 05:28:00-03","MO","MOBOT","2256369","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 2237","1997","4","30","Argentina","Misiones","Leandro N. Alem","Ruta Prov. 208, Ayo. Tacuruzú, a 7 km de Cerro Corá a Cerro Azul, Paraje Venecia","-55.58333","-27.56666",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2011-02-18 21:13:00-02","MO","MOBOT","2289260","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Tressens, S. G., //","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3861","1991","2","13","Argentina","Corrientes","Santo Tomé","Ayo. Chimiray y ruta 40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2011-04-19 05:54:00-03","MO","MOBOT","2289284","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","M.C. Romanczuk|et al.","Romanczuk 398","1976","1","27","Argentina","Misiones","Capital","Arroyo Zaiman y 2 km de Ruta 12, próximo al Club de Golf","-55.83333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2011-04-19 05:54:00-03","MO","MOBOT","2289305","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","M.C. Romanczuk|et al.","Romanczuk 325","1976","1","25","Argentina","Misiones","Capital","Garupá, a 1 km de Ruta Nacional 12, alrededores del Club de Golf","-55.83333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2010-11-21 08:41:00-02","MO","MOBOT","2289324","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","G.J. Schwarz","Schwarz 3748","1946","12","28","Argentina","Misiones","San Javier","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2011-04-19 05:54:00-03","MO","MOBOT","2342231","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","M.C. Romanczuk|et al.","Romanczuk 482",NA,NA,NA,"Argentina","Misiones","Candelaria","Santa Ana, camino a las Ruinas Jesuíticas a ± 500 m de Ruta Nacional 12","-55.56666","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2011-03-01 23:37:00-03","MO","MOBOT","2342246","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Tressens, S. G., //","Sara G. Tressens|M. Silvia Ferrucci|M.G. Pellegrini","Tressens 4384","1993","2","9","Argentina","Corrientes","Santo Tomé","Ayo. Chimiray y ruta 40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2010-11-21 08:41:00-02","MO","MOBOT","2408029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","G.J. Schwarz","Schwarz 561","1945","1","24","Argentina","Misiones","Candelaria","Arroyo Martín Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-10-14 13:50:00-03","MO","MOBOT","2408059","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Leslie R. Landrum","Landrum 5739","1987","12","11","Argentina","Misiones","San Ignacio","New road to Loreto, ca. 3 km from Ruta 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","2426265","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Schulz","Schulz 6912","1948","2","1","Argentina","Misiones","Concepción","Concepción de la Sierra","-55.51666","-27.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2009-07-31 05:57:00-03","MO","MOBOT","2428433","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","José E. Montes","Montes 7030","1949","10","23","Argentina","Misiones","General Manuel Belgrano","San Antonio",NA,NA,NA,NA,"805.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-07-31 05:57:00-03","MO","MOBOT","2428448","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","José E. Montes","Montes 7022","1949","10","19","Argentina","Misiones","San Pedro","Tobuna",NA,NA,NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2009-12-07 20:45:00-02","MO","MOBOT","2441748","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Rosa Guaglianone|et al.","Guaglianone 921","1983","1","23","Argentina","Misiones","Apóstoles","Azara, camino a Barra de Concepción","-55.68333","-28.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-12-07 20:45:00-02","MO","MOBOT","2441764","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Rosa Guaglianone|et al.","Guaglianone 918","1983","1","23","Argentina","Misiones","Apóstoles","Azara, camino a Barra de Concepción","-55.68333","-28.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2014-10-20 12:59:00-02","MO","MOBOT","2441782","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rotman, A. D.","Rosa Guaglianone|et al.","Guaglianone 945","1983","1","24","Argentina","Misiones","San Javier","Ruta 4, Blaneario Municipal F. González",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"389","2009-08-23 08:49:00-03","MO","MOBOT","2476849","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Lyman B. Smith|Roberto M. Klein","Smith 11464","1957","2","19","Brazil","Santa Catarina",NA,"8 km ao norte de Abelardo Luz",NA,NA,NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2018-06-07 07:42:00-03","MO","MOBOT","307446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","B.K. Holst (MO)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6816","1982","2","8","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open sandy campo with low shrubs and palms, NE of park headquarters.","-56.05","-22.65",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"261","5"
"391","2008-05-27 22:02:00-03","MO","MOBOT","308998","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","B.K. Holst (MO)","William J. Hahn","Hahn 1751","1983","11","1","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Open savannah dominated by Anadenanthera, Gochnatia, Styrax, with many myrtaceous shrubs with Butia, Allagoptera, Annona & Cassia also common. Open plain of pale- colored, sandy soil surrounded by forested hills of reddish clay.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-76","20"
"392","2009-08-21 21:06:00-03","MO","MOBOT","3203313","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Leslie R. Landrum","Ronaldo Wasum|et al.","Wasum 5349","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Nova Prata-Cascata da Usina. Habiat; Arvore-=beira da estrada.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","3203434","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Ronaldo Wasum","Wasum 5161","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Ana Rech Faxinal. Habitat; Beira da mata arbusto.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","3203553","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","M. Sobral","Gert G. Hatschbach","Hatschbach 40522","1977",NA,NA,"Brazil","Paraná",NA,"Rio S. Francisco Chico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3203641","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"* HAGELUND","HAGELUND 3958","1965","11",NA,"Brazil",NA,NA,"Granja Sodol, Girwa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2016-11-15 05:15:00-02","MO","MOBOT","3203770","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","D. Legrand","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 23027","1973",NA,NA,"Brazil","Rio Grande do Sul",NA,"25 km S de Vacaría, BR-116.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2011-03-01 10:04:00-03","MO","MOBOT","3203890","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Balduino Rambo","Rambo 35112","1946",NA,NA,"Brazil",NA,NA,"Fazenda B. Velho, BomJesus, RGS In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2010-11-21 08:41:00-02","MO","MOBOT","3203954","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Legrans","G.J. Schwarz","Schwarz 1776","1947",NA,NA,"Argentina","Misiones",NA,"San Ignacio. Arroyo Apepu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2009-07-10 17:57:00-03","MO","MOBOT","3208390","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Troels M. Pedersen","Pedersen 15746","1991",NA,NA,"Brazil",NA,NA,"On road to Santa Rosa, by the bridge on the A Tres Lajeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2014-02-07 19:52:00-02","MO","MOBOT","3400460","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","S. F. Smith em VIII.","Ronaldo Wasum|A. Jasper","Wasum 8054","1992",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Ana Rech Fazinal pequeno arbusto-beira da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2014-02-07 19:52:00-02","MO","MOBOT","3400614","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","S. F. Smith em VIII.","Ronaldo Wasum|A. Jasper","Wasum 8048","1992",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Ana Rech-Faxinal",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2009-08-21 21:06:00-03","MO","MOBOT","3401796","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Stephen F. Smith em IV.","Ronaldo Wasum|et al.","Wasum 11411","1995",NA,NA,"Brazil","Rio Grande do Sul",NA,"Ipiranga do Sul-B 153.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","3403654","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Stephen F, Smith em IV.","A. Kegler","Kegler 133","1999",NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun de Flores da Cunha-Nova Brasilia, em orla de capoeirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","763561","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","B.K. Holst (MO)","Elsa M. Zardini|et al.","Zardini 4186","1988","1","8","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado camino a Lorito Picado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-8","3"
"405","2012-10-19 13:50:00-03","MO","MOBOT","3208759","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M.F. Santos","Gert G. Hatschbach","Hatschbach 20600","1968","12","10","Brazil","Paraná","Laranjeiras do Sul","Pinhal Ralo.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,"1"
"406","2018-05-17 05:28:00-03","MO","MOBOT","2228440","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M.F. Santos","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1969","1997","12","18","Argentina","Corrientes","Santo Tomé","Ruta 14, a unos 2 km arroyo Chirimay","-55.7","-28.0833333",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"407","2008-05-27 22:02:00-03","MO","MOBOT","3198792","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","D. Legrand","Gert G. Hatschbach","Hatschbach 18945","1968",NA,NA,"Brazil","Paraná",NA,"Barra Rio das Mortes (Mun. Jaguariaiva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-03-29 10:41:33-03","UFSM","HDCF","4948","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Marchiori, J. N. C.","Machado, P. F. S.",NA,"1993",NA,NA,"Brasil","Rio Grande do Sul","Itaara",NA,"-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"Projeto financiado pela fundação Boticário",NA,NA,"1993",NA,NA,"América",NA,NA,NA,NA,"17818","auto",NA,NA,NA,NA,NA
"409","2019-03-29 10:41:33-03","UFSM","HDCF","4847","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M.","Longhi, S. J.",NA,"1998","01","15","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"410","2019-03-29 10:41:33-03","UFSM","HDCF","532","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Marchiori, J. N. C.; Longhi, S. J.",NA,"1981","07","14","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Identificado no SMDB",NA,NA,"2016","04","20","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-06-12 09:07:06-03","UFSM","HDCF","6794","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M","Figueira, M; Diefenthäeler, J R; Souza, V C; Cadoná, S C","CFSM147","2013","01","07","Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Pedra do Lagarto","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,"Arvoreta, frequente, exposta à luz direta, odor agradável nas folhas, flores alvas, frutos imaturos (em algumas exsicatas); Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlâ",NA,NA,"2013","01","07","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-03-29 10:41:33-03","UFSM","HDCF","215","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Marchiori, J. N. C.",NA,"1981","01","14","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,"2016","04","20","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-06-12 09:07:06-03","UFSM","HDCF","6805","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M","Figueira, M; Schindler, B; Diefenthäeler, J R","CFSM158","2013","01","24","Brasil","Rio Grande do Sul","Santa Maria","distrito de Santo Antão, Pedra do Lagarto","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,"Arvoreta, frequente, aprox. 3 m de altura, frutos vináceos; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos, relevo suave a forte-ondulado, solo r",NA,NA,"2013","01","24","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-03-29 10:41:33-03","UFSM","HDCF","6905","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Julkoski, D.",NA,"2015","02","24","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.94","-28.62","-50.94","-28.62",NA,NA,"RS-188-3-2-1",NA,NA,"2015","03","16","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2016-09-05 16:03:09-03","UFSM","HDCF","3127","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Marchiori, J. N. C.","747","1986","02","10","Brasil","Rio Grande do Sul","Jaguarí","Jaguarizinho","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Arvoreta à margem de arroio. Madeira coletada (x-517)",NA,NA,"2016","04","20","América",NA,NA,NA,NA,"27649","auto",NA,NA,NA,NA,NA
"416","2016-09-05 16:03:09-03","UFSM","HDCF","2814","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Marchiori, J. N. C.","434","1986","08","19","Brasil","Rio Grande do Sul","Nonoai","Parque Estadual de Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"Madeira coletada",NA,NA,"2016","04","20","América",NA,NA,NA,NA,"35080","auto",NA,NA,NA,NA,NA
"417","2019-03-29 10:41:33-03","UFSM","HDCF","5493","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Kilca, R. V.",NA,"2002","11","30","Brasil","Rio Grande do Sul","Passo Fundo","Coleção botânica da barragem Fazenda. Corsan","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Árvore com 4 m de alt., interior da mata, com flores",NA,NA,"2016","04","15","América",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA
"418","2019-03-29 10:41:33-03","UFSM","HDCF","365","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Andrae, F. H.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Chamado Murta em Alegrete (Andrae, F.)",NA,NA,"2016","04","20","América",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA
"419","2016-09-05 16:03:09-03","UFSM","HDCF","3906","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Longhi, S. J.","Longhi, S. J.","1263","1988","11","07","Brasil","Rio Grande do Sul","Chapada",NA,"-53.067798614502","-28.0552997589111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"23411","auto",NA,NA,NA,NA,NA
"420","2016-09-05 16:03:09-03","UFSM","HDCF","2096","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Marchiori, J. N. C.","144","1985","12","27","Brasil","Rio Grande do Sul","Jaguari","Gruta linha 1","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Com flores. Abundante na borda dos capões",NA,NA,"2016","04","20","América",NA,NA,NA,NA,"27649","auto",NA,NA,NA,NA,NA
"421","2019-03-29 10:41:33-03","UFSM","HDCF","4652","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Longhi, S. J.",NA,"1996","11","16","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,"2015","04","02","América",NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
