"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"106","2020-12-21 16:30:32-03","MBM","MBM","211601","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira, E.A.","Southern America","Brazil",NA,NA,NA,"MBM211601",NA,NA,"Benth.","Smith, L.B.","76",NA,NA,NA,"Paraná",NA,"Rod. BR-116, km 16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:30:32-03","MBM","MBM","211609","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira, E.A.","Southern America","Brazil",NA,NA,NA,"MBM211609",NA,NA,"Benth.","Smith, L.B.","76",NA,NA,NA,"Paraná",NA,"Rod. BR-116, km 16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:30:32-03","MBM","MBM","387527","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Motta, J.T.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.","Southern America","Brazil",NA,NA,"Subarbusto apoiante de 45cm; flores lilases.; À margem de córrego na orla da Floresta Ombrófila Mista.","MBM387527",NA,NA,"Benth.","Brotto, M.L.","4087","2013","09","23","Paraná","Coronel Domingos Soares","Estrada de Palmas à Cel. Domingos Soares","-52","-26.334458","MBM387527","1077","1077",NA,NA,"2014","02","05",NA,"-52","-26.334458",NA,NA,NA
"109","2020-12-21 16:30:32-03","MBM","MBM","390348","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Takeda, I.J.M.","Southern America","Brazil",NA,NA,NA,"MBM390348",NA,NA,"Benth.","Ribas, O.S.","s.n.","2014","02",NA,"Paraná","Ponta Grossa","Horto Medicinal da UEPG, Campus Uvaranas","-50.106389","-25.089722",NA,NA,NA,NA,NA,"2014","07","29",NA,"-50.106389","-25.089722",NA,NA,NA
"110","2020-12-21 16:30:32-03","MBM","MBM","400119","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Motta, J.T.; Silva, J.M.; Silva, J.M.","Southern America","Brazil",NA,NA,"Subarbusto; flores azuis.; Em campo sujo.","MBM400119",NA,NA,"Benth.","Germani, A.F.","4526","2014","11","19","Paraná","Curitiba","CIC","-49.326944","-25.553333","MBM400119","906","906",NA,NA,"2015","03",NA,NA,"-49.326944","-25.553333",NA,NA,NA
"111","2020-12-21 16:30:32-03","MBM","MBM","400459","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ferreira, P.C.; Brotto, M.L.; Lozano, E.D.; Germani, A.F.; Brotto, M.L.; Lozano, E.D.; Germani, A.F.","Southern America","Brazil",NA,NA,"Herbácea, 0,40m, flores lilases.; Em campo úmido.","MBM400459",NA,NA,"Benth.","Ferreira, P.C.","26","2015","10","02","Paraná","Piraquara","Manaciais da Serra, Próximo ao Reservatório Piraquara 2","-49.033056","-25.511111","MBM400459","897","897",NA,NA,"2015","10","08",NA,"-49.033056","-25.511111",NA,NA,NA
"112","2020-12-21 16:30:32-03","MBM","MBM","403332","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Motta, J.T.; Brotto, M.L.; Brotto, M.L.","Southern America","Brazil",NA,NA,"Subarbusto; flores azuis com estrias alvas.; Em campo seco.","MBM403332",NA,NA,"Benth.","Brotto, M.L.","4654","2015","10","08","Paraná","Curitiba","Alto Boqueirão","-49.236111","-25.545","MBM403332","900","900",NA,NA,"2016","05","05",NA,"-49.236111","-25.545",NA,NA,NA
"113","2020-12-21 16:30:32-03","MBM","MBM","405296","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lozano, E.D.","Southern America","Brazil",NA,NA,"Herbácea, 40 cm, flores azuis, campo seco.; Campos de Curitiba.","MBM405296",NA,NA,"Benth.","Santos, E.P.","1593","2013","10","30","Paraná","Piraquara","próximo ao reservatório Piraquara II, estrada para o Morro do Canal","-49.013889","-25.516111","MBM405296",NA,NA,NA,NA,"2015",NA,NA,NA,"-49.013889","-25.516111",NA,NA,NA
"114","2020-12-21 16:30:32-03","MBM","MBM","405297","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lozano, E.D.; Engels, M.E.; Engels, M.E.","Southern America","Brazil",NA,NA,"Subarbusto, 30 cm, flores azuis, campo limpo.; Campos Gerais.","MBM405297",NA,NA,"Benth.","Santos, E.P.","1637","2013","11","03","Paraná","Porto Amazônas","Rodovia BR-277, na margem","-49.773611","-25.469806","MBM405297",NA,NA,NA,NA,"2015",NA,NA,NA,"-49.773611","-25.469806",NA,NA,NA
"115","2020-12-21 16:30:32-03","MBM","MBM","428309","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lozano, E.D.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.","Southern America","Brazil",NA,NA,"Subarbusto, 60 cm, flores azuis, em campo seco.; Campos Gerais.","MBM428309",NA,NA,"Benth.","Lozano, E.D.","3632","2017","03","14","Paraná","Ponta Grossa","Sítio da Família Martins","-50.035444","-25.060333",NA,NA,NA,NA,NA,"2017",NA,NA,NA,"-50.035444","-25.060333",NA,NA,NA
"116","2020-12-21 16:30:32-03","MBM","MBM","430432","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Brotto, M.L.; Lubow, S.; Lubow, S.","Southern America","Brazil",NA,NA,"Erva; flor azul.; Estepe Gramíneo-lenhosa (Campos de Curitiba).","MBM430432",NA,NA,"Benth.","Brotto, M.L.","3971","2020","08","26","Paraná","Curitiba","Bairro Alto, terreno particular","-49.214444","-25.4075",NA,"912","912",NA,NA,"2020","11","20",NA,"-49.214444","-25.4075",NA,NA,NA
"117","2020-12-21 16:30:32-03","MBM","MBM","211617","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Camargo, L.","Southern America","Brazil",NA,NA,NA,"MBM211617",NA,NA,"Benth.","Hatschbach, G.","46",NA,NA,NA,"Paraná","Araucária","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:30:32-03","MBM","MBM","312320","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Goldenberg, R.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM312320",NA,NA,"Benth.","Santos, E.P.","705","2005","10","16","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM312320",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:30:32-03","MBM","MBM","28411","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM028411",NA,NA,"Benth.","Hatschbach, G.","527","1964","09","09","Paraná","Campo Largo","Campo Comprido","-49.5283012390137","-25.4585990905762","MBM028411",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:30:32-03","MBM","MBM","108787","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, J.M.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM108787",NA,NA,"Benth.","Hatschbach, G.","9","1985","10","30","Paraná","Colombo","Vila Guarani","-49.2242012023926","-25.2917003631592","MBM108787",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:30:32-03","MBM","MBM","211623","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211623",NA,NA,"Benth.","Harley, R.M.","5685",NA,NA,NA,"Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:30:32-03","MBM","MBM","211622","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211622",NA,NA,"Benth.","Harley, R.M.","5416",NA,NA,NA,"Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:30:32-03","MBM","MBM","211621","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211621",NA,NA,"Benth.","Harley, R.M.","6069",NA,NA,NA,"Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:30:32-03","MBM","MBM","28415","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM028415",NA,NA,"Benth.","Hatschbach, G.","32742","1973","10","30","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535","MBM028415",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:30:32-03","MBM","MBM","36651","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM036651",NA,NA,"Benth.","Hatschbach, G.","10897","1963","10","13","Paraná","Porto Amazonas","Fazenda São Luis","-49.8903007507324","-25.5447006225586","MBM036651",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:30:32-03","MBM","MBM","71992","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM071992",NA,NA,"Benth.","Hatschbach, G.","1579","1981","10","31","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375","MBM071992",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:30:32-03","MBM","MBM","211602","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.; Hatschbach, G.; Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM211602",NA,NA,"Benth.","Braga, R.","1577",NA,NA,NA,"Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:30:32-03","MBM","MBM","50899","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM050899",NA,NA,"Benth.","Harley, R.M.","1133","1976","09","23","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555","MBM050899",NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:30:32-03","MBM","MBM","211612","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Camargo, L.","Southern America","Brazil",NA,NA,NA,"MBM211612",NA,NA,"Benth.","Mathias","s.n.",NA,NA,NA,"Paraná","Araucária","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:30:32-03","MBM","MBM","262864","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, J.M.; Ribas, O.S.; Ribas, O.S.","Southern America","Brazil",NA,NA,NA,"MBM262864",NA,NA,"Benth.","Hatschbach, G.","3470","2001","10","05","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM262864",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:30:32-03","MBM","MBM","68391","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, P.I.","Southern America","Brazil",NA,NA,NA,"MBM068391",NA,NA,"Benth.","Hatschbach, G.","273","1980","10","09","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM068391",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:30:32-03","MBM","MBM","33258","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM033258",NA,NA,"Benth.","Harley, R.M.","896","1975","02","14","Paraná","Colombo","Ressaca","-49.2242012023926","-25.2917003631592","MBM033258",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:30:32-03","MBM","MBM","211593","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211593",NA,NA,"Benth.","Harley, R.M.","6759",NA,NA,NA,"Paraná","Contenda","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:30:32-03","MBM","MBM","211588","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211588",NA,NA,"Benth.","Santos, E.P.","1656",NA,NA,NA,"Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:30:32-03","MBM","MBM","211615","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM211615",NA,NA,"Benth.","Braga, R.","312",NA,NA,NA,"Paraná","Curitiba","Barigui do Portão","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:30:32-03","MBM","MBM","39829","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dziewa, A.","Southern America","Brazil",NA,NA,NA,"MBM039829",NA,NA,"Benth.","Santos, E.P.","55","1975","09","12","Paraná","Curitiba","Barreirinha","-49.2731018066406","-25.4277992248535","MBM039829",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:30:32-03","MBM","MBM","131203","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Silva, J.M.","Southern America","Brazil",NA,NA,NA,"MBM131203",NA,NA,"Benth.","Hatschbach, G.","221","1986","10","13","Paraná","Curitiba","Boqueirão","-49.2731018066406","-25.4277992248535","MBM131203",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:30:32-03","MBM","MBM","33056","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM033056",NA,NA,"Benth.","Harley, R.M.","634","1974","10","08","Paraná","Curitiba","BR-116, Rio Iguaçu","-49.2731018066406","-25.4277992248535","MBM033056",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:30:32-03","MBM","MBM","211625","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211625",NA,NA,"Benth.","Harley, R.M.","6203",NA,NA,NA,"Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:30:32-03","MBM","MBM","211614","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM211614",NA,NA,"Benth.","Hatschbach, G.","586",NA,NA,NA,"Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:30:32-03","MBM","MBM","132840","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cervi, A.C.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM132840",NA,NA,"Benth.","Santos, E.P.","2905","1989","10",NA,"Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535","MBM132840",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:30:32-03","MBM","MBM","211631","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211631",NA,NA,"Benth.","Santos, E.P.","2933",NA,NA,NA,"Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:30:32-03","MBM","MBM","253015","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dusén, P.","Southern America","Brazil",NA,NA,NA,"MBM253015",NA,NA,"Benth.","Dusén, P.","13406",NA,NA,NA,"Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535","MBM253015",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:30:32-03","MBM","MBM","145360","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Budziak, C.; Nicolack, V.; Nicolack, V.","Southern America","Brazil",NA,NA,NA,"MBM145360",NA,NA,"Benth.","Santos, E.P.","18","1989","11","14","Paraná","Curitiba","Jardim das Américas","-49.2731018066406","-25.4277992248535","MBM145360",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:30:32-03","MBM","MBM","28407","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM028407",NA,NA,"Benth.","Hatschbach, G.","33435","1973","11","30","Paraná","Curitiba","Jardim Natália","-49.2731018066406","-25.4277992248535","MBM028407",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:30:32-03","MBM","MBM","211596","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211596",NA,NA,"Benth.","Harley, R.M.","5362",NA,NA,NA,"Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:30:32-03","MBM","MBM","16389","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM016389",NA,NA,"Benth.","Harley, R.M.","24933","1970","10","13","Paraná","Curitiba","Vila Oficinas","-49.2731018066406","-25.4277992248535","MBM016389",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:30:32-03","MBM","MBM","211629","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211629",NA,NA,"Benth.","Dombrowski, L.T.","9880",NA,NA,NA,"Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:30:32-03","MBM","MBM","389443","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Felitto, G.; Lozano, E.D.; Lozano, E.D.","Southern America","Brazil",NA,NA,"Herbácea, 55cm; flores azuladas. Unicata.; Campo sujo.","MBM389443",NA,NA,"Benth.","P.; Bonin Jr.","527","2013","03","14","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564","MBM389443",NA,NA,"35166","auto","2014","07","01",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:30:32-03","MBM","MBM","77631","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM077631",NA,NA,"Benth.","Hatschbach, G.","45654","1982","10","13","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564","MBM077631",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:30:32-03","MBM","MBM","211585","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211585",NA,NA,"Benth.","Santos, E.P.","14643",NA,NA,NA,"Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:30:32-03","MBM","MBM","211595","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211595",NA,NA,"Benth.","Harley, R.M.","9371",NA,NA,NA,"Paraná","Palmeira","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:30:32-03","MBM","MBM","395920","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Engels, M.E.; Lozano, E.D.; Lozano, E.D.","Southern America","Brazil",NA,NA,"Caule e folhas verdes. Flores azuis.; Floresta Ombrófila Mista. Em campo.","MBM395920",NA,NA,"Benth.","Brotto, M.L.","2088","2013","12","10","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564","MBM395920",NA,NA,"35166","auto","2015","02","12",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:30:32-03","MBM","MBM","308922","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Caxambú, M.G.","Southern America","Brazil",NA,NA,NA,"MBM308922",NA,NA,"Benth.","Cordeiro, J.; et al.","460","2002","11","07","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM308922",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:30:32-03","MBM","MBM","211604","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM211604",NA,NA,"Benth.","Harley, R.M.","7737",NA,NA,NA,"Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:30:32-03","MBM","MBM","211603","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Saito, Y.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM211603",NA,NA,"Benth.","Santos, E.P.","482",NA,NA,NA,"Paraná","Piraquara","São Roque","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:30:32-03","MBM","MBM","77630","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM077630",NA,NA,"Benth.","Hatschbach, G.","1883","1982","03","06","Paraná","Ponta Grossa","Rio Botuquara","-50.1618995666504","-25.0949993133545","MBM077630",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:30:32-03","MBM","MBM","39800","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM039800",NA,NA,"Benth.","Harley, R.M.","1053","1976","02","03","Paraná","Porto Amazonas","Fazenda São Roque","-49.8903007507324","-25.5447006225586","MBM039800",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:30:32-03","MBM","MBM","81701","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM081701",NA,NA,"Benth.","Hatschbach, G.","46352",NA,NA,NA,"Paraná","São José dos Pinhais","Afonso Pena","-49.2064018249512","-25.5347003936768","MBM081701",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:30:32-03","MBM","MBM","33039","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,NA,"MBM033039",NA,NA,"Benth.","Harley, R.M.","771","1974","03","07","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768","MBM033039",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:30:32-03","MBM","MBM","108788","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, P.I.","Southern America","Brazil",NA,NA,NA,"MBM108788",NA,NA,"Benth.","Hatschbach, G.","956","1985","10","04","Paraná","São José dos Pinhais","Cotia","-49.2064018249512","-25.5347003936768","MBM108788",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
