"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"98","2009-07-10 17:57:00-03","MO","MOBOT","3202021","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Troels M. Pedersen","Pedersen 11372","1976","South America","Argentina","Corrientes","Estancia Los Angels",NA,NA,NA,NA,NA,NA,"Paso de los Libres",NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-06-09 17:35:00-03","MO","MOBOT","86263","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","R. Fortunato (BAB)","Elsa M. Zardini|Tulio Tillería","Zardini 37214","1993","South America","Paraguay","Caaguazú","Between Coronel Oviedo and Caaguazú; Route 2, km 140. Savanna.",NA,NA,NA,NA,"11","9",NA,"-56.33333","-25.48333","(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"849","4"
"100","2020-07-26 09:48:00-03","MO","MOBOT","3202079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","R. Dure","Gert G. Hatschbach","Hatschbach 37291","1975","South America","Brazil","Goiás","Rod, 153 km 145.",NA,NA,NA,NA,"9","30","Morrinhos","-49.0993995666504","-17.7311000823975","(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45214","auto",NA,"1"
"101","2015-12-14 21:23:00-02","MO","MOBOT","2216682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"Belén Jiménez","Jiménez 1438",NA,"South America","Paraguay","Canindeyú","Reserva Natural del Bosque Mbaracayu. Aguara Nu. Cerrado.",NA,NA,NA,NA,NA,NA,NA,"-55.33333","-23.98333","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","3198820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis","R. Duré","Gert G. Hatschbach","Hatschbach 30479","1972","South America","Brazil","Mato Grosso do Sul","Rio Miranda (mun. Miranda).",NA,NA,NA,NA,"10","15",NA,NA,NA,"Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-06 12:57:00-03","MO","MOBOT","3198987","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"Arturo E. Burkart","Burkart 8198","1936","South America","Argentina","Corrientes","La Cruz.",NA,NA,NA,NA,"11","7",NA,NA,NA,"Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2020-08-31 09:16:04-03","INPA","INPA","42695","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Indigofera","bongardiana","Indigofera bongardiana","Duré, R","Prance, GT","19204","1973","Southern America","Brasil","Mato Grosso","Véu de Noiva, Road behind Veu de Noiva; Chapada dos Guimarães.",NA,NA,"INPA0042695","INPA0042695 INPA0042695_e INPA0042695_e1","10","19",NA,"-55.832445","-15.40761","(Kuntze) Burkart","720","720",NA,NA,"1988",NA,NA,"-55.832445","-15.40761",NA,NA,NA,NA,NA
"105","2020-08-31 09:16:04-03","INPA","INPA","124420","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Indigofera","bongardiana","Indigofera bongardiana","Cowan, RS","Huber, O","4516","1979","Southern America","Venezuela","Atures","sabanas inundadas y semi-inundadas de la llanura del bajo y medio río Parucito (Cuenca del río Manapiare)",NA,NA,"INPA0124420","INPA0124420 INPA0124420_e","10","09",NA,"-65","5.433333","(Kuntze) Burkart","150","150",NA,NA,"1983","01",NA,"-65","5.433333",NA,NA,NA,NA,NA
"106","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4625","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Moreira, J.L.A.de","Cesar, O.","269","1984",NA,"Brasil","São Paulo",NA,NA,"Herbácea, flores azuis. Apresenta xilopódio.",NA,NA,"10","29","Itirapina","-47.8199996948242","-22.25","(Kuntze) Burkart",NA,NA,NA,NA,"1994","02","04",NA,NA,NA,"22843","auto",NA,NA
"107","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4489","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Moreira, J.L.A.de","Cesar, O.","221","1984",NA,"Brasil","São Paulo",NA,NA,"Herbácea, flores azuis. Apresenta xilopódio.",NA,NA,"10","29","Itirapina","-47.8199996948242","-22.25","(Kuntze) Burkart",NA,NA,NA,NA,"1994","02","04",NA,NA,NA,"22843","auto",NA,NA
"108","2020-09-12 05:00:02-03","US","US","1280251","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"P. K. Dusén","10514","1911","South America","Brazil","Paraná","Jugauriahyva [interpreted], in campo, Civitat e Parana reportate.",NA,NA,"US02310211","US02310211_01","10","24",NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2646050","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"A. Krapovickas & C. L. Cristóbal","13307","1967","South America","Paraguay","Caaguazu","Dep. Caaguazu, Ruta 2, 8 Km E de Coronel Oviedo.",NA,NA,"US02310214",NA,"9","26",NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1337107","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"A. Regnell","III412","1848","South America - Neotropics","Brazil","Minas Gerais","Prov. Minas Gerais Uberava [interpreted]",NA,NA,"US02310213","US02310213_01","9","1",NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","2955334","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Illegible","O. Huber","4516","1979","South America - Neotropics","Venezuela","Amazonas","Río Parucito (Cuenca del río Manapiare)",NA,NA,"US00838450",NA,"10","9","Atures","-65.95","5.43","(Kuntze) Burkart","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","2631434","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"J. C. Lindeman & J. H. Haas","2745","1966","South America","Brazil","Paraná","Est. Parana. Recently burned campo near airstrip of Campo Morao.",NA,NA,"US02310205","US02310205_01","10","17",NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","1484044","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"P. Jörgensen","4824","1932","South America","Paraguay","Guaira","In the camp [illegible text] Estacion Guiera [interpreted]",NA,NA,"US02310210",NA,"1",NA,NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","2369853","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"G. Eiten & L. T. Eiten","2255","1960","South America - Neotropics","Brazil","São Paulo","State of Sao Paulo, Municipio de Moiji-Guacu: Campos das Sete Lagoas. fazenda Campininhas, just north of Rio Moji-Guacu, 10 km. NNE of Padua Sales. (About 27 km. NW of city of Moji-Mirim).",NA,NA,"US02310206","US02310206_01","9","2",NA,"-47.142","-22.242","(Kuntze) Burkart","575","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","2642936","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"H. S. Irwin & T. R. Soderstrom","7530","1964","South America - Neotropics","Brazil","Goiás","Planalto do Brasil, Serra do Caiapo, Goias, Burned over Cerrado, ca. 60km. S. of Caiaponia on road to Jatai.",NA,NA,"US02310208","US02310208_01","10","29",NA,"-51.78","-17.2","(Kuntze) Burkart","800","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2563634","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"G. Hatschbach","13026","1965","South America","Brazil","Paraná","Est.Parana (Brasil), Mun. Campo Mourao, campo Nourao [interpreted].",NA,NA,"US00760430",NA,"10","14",NA,NA,NA,"(Kuntze) Burkart","625",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","1540927","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"P. Jörgensen","1396","1930","South America","Paraguay",NA,"On meadows Hiahi [interpreted].",NA,NA,"US02310212",NA,"10",NA,NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2369861","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"G. Eiten & L. T. Eiten","2272","1960","South America - Neotropics","Brazil","São Paulo","State of Sao Paulo, Municipio de Moiji-Guacu: Campos das Sete Lagoas. fazenda Campininhas, just north of Rio Moji-Guacu, 10 km. NNE of Padua Sales. (About 27 km. NW of city of Moji-Mirim).",NA,NA,"US02310207","US02310207_01","9","2",NA,"-47.142","-22.242","(Kuntze) Burkart","650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2279969","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"G. Hatschbach","5095","1958","South America","Brazil","Paraná","Est. Parana (Brasil), Mun. Jaguariavia, Joaquim Murtinho.",NA,NA,"US02310216","US02310216_01","10","9",NA,NA,NA,"(Kuntze) Burkart","1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2248229","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"L. Smith & A. Macedo","4710","1956","South America - Neotropics","Brazil","Goiás","Mun. Huajolis [interpreted], Estado Goias.",NA,NA,"US02310209","US02310209_01","10","15",NA,NA,NA,"(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","254942","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"L. Riedel","335","1826","South America","Brazil","Paraná","Castro.",NA,NA,"US00003573","US00003573_01","3",NA,NA,NA,NA,"Bong.",NA,NA,NA,"Possible isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"122","2020-09-02 16:27:57-03","Cenargen","CEN","14257","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Indigofera","bongardiana","Indigofera bongardiana","J. F. B. Pastore","Taciana Barbosa Cavalcanti","992","1991",NA,"Brasil","GO","Estrada nova Minaçu - Serra da Mesa. 24 km do asfalto. Área de influência direta da UHE - Serra da Mesa.","Exsicatas","Estrato arbóreo-arbustivo com 3 m de altura.","CEN00014257","CEN00014257","10","11","MINACU","48.2","-13.666666","(Kuntze) Burkart","900","900",NA,NA,NA,NA,NA,"48.2","-13.666666",NA,NA,NA,NA,"1"
"123","2020-09-02 16:27:57-03","Cenargen","CEN","104001","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Indigofera","bongardiana","Indigofera bongardiana var. bongardiana","R. D. Vanni","W. A. Medina","826","2014",NA,"Argentina",NA,"Corrientes, San Martin. Ea. Loma Alta. Reserva Natural Loma Alta.","Exsicatas","Pastizal anegado (malezal). Sufrútice erecto, flores rojo pálido. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).","CEN00104001","CEN00104001","10","18",NA,"-57.102777","-29.038333","(Kuntze) Burkart",NA,NA,"var. bongardiana",NA,"2014",NA,NA,"-57.102777","-29.038333",NA,NA,NA,NA,"1"
"124","2021-03-15 18:27:51-03","USP","SPF","224146","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Indigofera","bongardiana","Indigofera bongardiana","Silva, GS","Antar, GM","569","2014",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina",NA,"Subarbusto xilopodífero ca. 50 cm alt. Cálice castanho, corola alaranjada, androceu esverdeado. Frutos maduros castanhos.; Campo sujo, solo arenoso seco.","SPF00224146",NA,"12","04","Itirapina","-47.91","-22.235","(Kuntze) Burkart","763","763",NA,NA,"2019","11",NA,"-47.91","-22.235",NA,NA,NA,NA,NA
"125","2020-05-08 11:12:38-03","UEFS","HUEFS","100290","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Faria, J.G.","164","1999",NA,"Brasil","Distrito Federal","Fazenda Sucupira, lado direito, antes da 1ª ponte na estrada principal da fazenda.",NA,"Cerrado strictu sensu. Solo com afloramento de rochas.","HUEFS0100290","HUEFS0100290","06","09","Brasília","-48.016667","-15.916667","(Kuntze) Burkart","1070","1070",NA,NA,NA,NA,NA,"48W1'0''","15S55'0''","Rosanae",NA,NA,NA,NA
"126","2020-05-08 11:12:38-03","UEFS","HUEFS","243247","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Indigofera","bongardiana","Indigofera bongardiana","L.P.Queiroz","Antar, G.M.","569","2014",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina.",NA,"Campo sujo, solo arenoso seco.","HUEFS0243247",NA,"12","04","Itirapina","-47.886111","-22.235","(Kuntze) Burkart","763","763",NA,NA,"2018","10",NA,"47W53'10''","22S14'6''","Rosanae",NA,NA,NA,NA
"127","2018-03-20 10:45:45-03","F","FMNH-SEEDPLANTS","V0449678F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"E. Hassler","7147","1900","South America","Paraguay",NA,NA,NA,NA,"V0449678F","V0449678F_01","2",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"128","2018-03-20 10:45:45-03","F","FMNH-SEEDPLANTS","V0449679F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"H. S. Irwin & T. R. Soderstrom","7530","1964","South America","Brazil",NA,NA,NA,NA,"V0449679F","V0449679F_01","10","29",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"129","2018-03-20 10:45:45-03","F","FMNH-SEEDPLANTS","V0449680F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"G. Hatschbach","13026","1965","South America","Brazil",NA,NA,NA,NA,"V0449680F","V0449680F_01","10","14",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"130","2018-03-20 10:45:45-03","F","FMNH-SEEDPLANTS","V0449681F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"G. O. A. Malme","1990","1902","South America","Brazil",NA,NA,NA,NA,"V0449681F","V0449681F_01","8","10",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"131","2018-03-20 10:45:46-03","F","FMNH-SEEDPLANTS","V0449682F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"P. Jörgensen","4396","1930","South America","Paraguay",NA,NA,NA,NA,"V0449682F","V0449682F_01","10",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"132","2018-03-20 10:45:46-03","F","FMNH-SEEDPLANTS","V0449683F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"P. Dusén","10452","1910","South America","Brazil",NA,NA,NA,NA,"V0449683F","V0449683F_01","10","26",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"133","2018-03-20 10:45:46-03","F","FMNH-SEEDPLANTS","V0449684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"T. Morong","407","1888","South America","Paraguay",NA,NA,NA,NA,"V0449684F","V0449684F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"134","2019-01-25 15:40:50-02","IAC","IAC","2778","S","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis","A. Gehrt","J.E. Rombouts","269","1938",NA,"Brasil","Mato Grosso","3,4Km de Pedra",NA,NA,NA,NA,"10","11","Pedra Preta","-54.4739","-16.6231","Spreng.",NA,NA,NA,NA,"1939","09","30","-54.4739","-16.6231",NA,NA,NA,NA,NA
"135","2019-01-25 15:40:50-02","IAC","IAC","3063","S","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis","J.L.A. Moreira","A.P. Viégas","s/nº",NA,NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,NA,NA,NA,NA,NA,"Campinas","-47.169767","-22.922308","Spreng.",NA,NA,NA,NA,"1993","05","15","-47.169767","-22.922308",NA,NA,NA,NA,NA
"136","2020-11-04 17:29:25-03","UEM","HUEM","18869","S","Plantae",NA,NA,"Leguminosae","Indigofera","bongardiana","Indigofera bongardiana","Ma.C.Souza","K.Kawakita; Rosa, GS; Almeida, CG; G.F.Pereira","1317","2010",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, campinho, cerca de 200m da margem",NA,"Liana; botões florais e flores col. vermelha.","HUEM000026169",NA,"08","10","Jateí","-53.613333","-22.856944","(Kuntze) Burkart","233","233",NA,NA,NA,NA,NA,"-53.613333","-22.856944",NA,NA,NA,NA,NA
"137","2021-02-12 15:02:08-03","UFSCar","SPSC","1072","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"M.H.A.O. Souza",NA,"1974",NA,"Brasil",NA,NA,NA,"Flor rosa;",NA,NA,"07","01",NA,NA,NA,"Bong. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-12 15:02:08-03","UFSCar","SPSC","1074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis",NA,"M.H.A.O. Souza",NA,"1974",NA,"Brasil",NA,NA,NA,"Flor rosa;",NA,NA,"09","02",NA,NA,NA,"Bong. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-12 16:59:28-03","UEL","FUEL","14292","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Indigofera","bongardiana","Indigofera bongardiana","Miotto, STS","Brigatto, UA; et al.","46","1994",NA,"Brasil","Paraná","Canyon do Guartela",NA,NA,NA,NA,"10","08","Tibagi","-50.4136009216309","-24.5093994140625","(Kuntze) Burkart",NA,NA,NA,NA,"2009","07","20",NA,NA,NA,"56988","auto",NA,NA
"140","2020-11-12 16:59:28-03","UEL","FUEL","43166","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Mancinelli, WS","28","2004",NA,"Brasil","Santa Catarina","Ilha da Rita",NA,NA,NA,NA,"10","04","São Francisco do Sul","-48.6380996704102","-26.2432994842529","(Kuntze) Burkart","15","15",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA
"141","2019-11-01 14:59:48-03","UnB","UB","142015","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Duré, R","Eiten, G","2331E","1960","Southern America","Brasil","São Paulo","3,5km NNW of Pádua Sales",NA,"Leguminous herb.",NA,NA,"09","19","Mogi Guaçu","-47.116667","-22.183333","(Kuntze) Burkart",NA,NA,NA,NA,"1988",NA,NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA
"142","2019-11-01 14:59:48-03","UnB","UB","41422","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Indigofera","gracilis","Indigofera gracilis","Arroyo, MTK","Irwin, HS","7289a","1964","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Spreng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-05-06 11:57:46-03","UFU","HUFU","16731","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Araújo, G.M.","1554","1997",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,"Flor alaranjada, fruto verde.; Vereda.","HUFU00009096","HUFU00009096","10","03","Uberlândia","-48.2771987915039","-18.9186000823975","(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"144","2019-05-06 11:57:46-03","UFU","HUFU","16727","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Araújo, G.M.; Barbosa, A.A.A.","1550","1997",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Vereda 1recém queimada.",NA,"Erva com flor alaranjada.; Vereda.","HUFU00009097","HUFU00009097","09","19","Uberlândia","-48.2771987915039","-18.9186000823975","(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"145","2019-05-06 11:57:46-03","UFU","HUFU","21426","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana",NA,"Barbosa, A.A.A.; Mendes, S.","2370","1999",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Borda esquerda da vereda 1.",NA,"Erva com flor laranja.; Vereda.","HUFU00009095","HUFU00009095","10","08","Uberlândia","-48.2771987915039","-18.9186000823975","(Kuntze) Burkart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"146","2018-11-12 13:14:39-02","UFMT","UFMT","32224","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Souza, V.C.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14603","1997",NA,"Brasil","Mato Grosso","Ca. 9 Km N de Luciara. Fazenda Folha Larga",NA,"Ervas, flores salmão&nf;&nf;; Savana Parque. Área arborizada, alagada, com arbustos e árvores concentrados sobre os murunduns (campo cerrado)",NA,NA,"03","19","Luciara","-50.710333","-11.184361","(Kuntze) Burkart",NA,NA,NA,NA,"2012","03","30","-50.710333","-11.184361",NA,NA,NA,NA,NA
"147","2018-11-12 13:14:39-02","UFMT","UFMT","32225","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Souza, V.C.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14523","1997",NA,"Brasil","Mato Grosso","Estrada para a Mata do Coco, ca. 16Km N de Luciara. Fazenda Três Pontas do Araguaia",NA,"Erva, até 60cm altura, flores salmão; Savana Parque. Área arborizada, alagada, com arbustos e árvores concentrados sobre murunduns (campo cerrado)",NA,NA,"03","19","Luciara","-50.738194","-11.12275","(Kuntze) Burkart",NA,NA,NA,NA,"2012","03","30","-50.738194","-11.12275",NA,NA,NA,NA,NA
"148","2018-11-12 13:14:39-02","UFMT","UFMT","32226","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Souza, V.C.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14119","1997",NA,"Brasil","Mato Grosso","Erva, flores vermelho-alaranjadas",NA,"Erva, flores vermelho-alaranjadas; Savana arborizada(cerrado). Área alagável",NA,NA,"03","14","São Félix do Araguaia","-50.977028","-11.5755","(Kuntze) Burkart",NA,NA,NA,NA,"2012","03","30","-50.977028","-11.5755",NA,NA,NA,NA,NA
"149","2018-11-12 13:14:39-02","UFMT","UFMT","34885","S","Plantae",NA,NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Lewis, G.P.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14121","1997",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia-Alto Boa Vista, ca. 39 Km de São Félix do Araguaia",NA,"Erva, corola alaranjada, frutos imaturos verdes com margem vinho; Savana arborizada (cerrado). Área alagável",NA,NA,"03","14","São Félix do Araguaia","-50.977028","-11.5755","(Kuntze) Burkart",NA,NA,NA,NA,"2011",NA,NA,"-50.977028","-11.5755",NA,NA,NA,NA,NA
"150","2021-02-08 12:41:51-03","UFRGS","ICN","201150","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","bongardiana","Indigofera bongardiana","Andrade, ALP","Andrade, ALP","99","2007","América do Sul","Brasil","PR","Parque Estadual do Guartelá",NA,"UPCB; Erva 30cm alt., flores vermelhas.; Coletada no cerrado.",NA,NA,"09","15","Tibagi","-50.4136009216309","-24.5093994140625","(Kuntze) Burk.",NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,"56988","auto",NA,NA
