"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","sex"
"222","2021-04-07 11:48:16-03","UFMS","CGMS","27704","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; A.L.B. Sartori","199","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057147",NA,"Fazenda Retiro Conceição.","Flor branca. Fruto marrom Habitat: Chaco. Habito: Arbusto. 4m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 11:48:16-03","UFMS","CGMS","60056","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2020","A. Pott; V.J. Pott","16324","2012","02","13","Brasil","Mato Grosso do Sul","Ladário","-57.6005556","-19.0177778","-57,6005556","-19,0177778","CGMS1093059",NA,"Arredores da Estação de Tratamento de Esgoto, próximo ao Conjunto Habitacional Mutirão, Bairro Mangueiral.","Flor branca. Fruto ausente. Habitat: Vegetação secundária. Solo argiloso mal drenado, sobre rocha calcária. Relevo leve inclinado. Habito: Arbusto. 2,00 m de altura. Esparso.",NA,NA,NA,NA,NA,NA,"146","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-07 11:48:16-03","UFMS","CGMS","27842","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; I.M. Neves; V.J. Pott","337","2009","03","17","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057288",NA,"Fazenda Retiro Conceição.","Flor branca Habitat: Chaco. Habito: Arbusto. 3m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:48:16-03","UFMS","CGMS","27646","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; A.L.B. Sartori","141","2008","11","20","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057089",NA,"Fazenda Retiro Conceição.","Flor branca. Habitat: Chaco. Habito: Arbusto. 2,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:48:16-03","UFMS","CGMS","41082","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","T.E. Lima; I.M. Neves; F.A. Matos; F.J. Kochanovski","119","2011","05","11","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8833333","-21.6825","-57,8833333","-21,6825","CGMS1071069",NA,"Estande de tiro da 2ª Companhia de Fronteira.","Habitat: Chaco Arborizado. Barranco próximo a um pequeno curso d#?#água. Habito: Arbusto. 2,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:48:16-03","UFMS","CGMS","27831","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; I.M. Neves; V. Pott","326","2009","03","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057277",NA,"Fazenda flores.","Flor branca. Flor seca Habitat: Chaco. Habito: Arbusto. 2,5m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:48:16-03","UFMS","CGMS","27612","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; A.L.B. Sartori","107","2008","11","19","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057054",NA,"Fazenda flores.","Flor branca. Com estípulas, espinhos Habitat: Chaco. Habito: Arbusto. 2m de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:48:16-03","UFMS","CGMS","8366","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2020","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","424","1999","04","11","Brasil","Mato Grosso do Sul","Bataguassu","-52.0741667","-21.5052778","-52,0741667","-21,5052778","CGMS1016931",NA,"Margem direita do Rio Paraná. Paredão das Araras.","Flores branco-esverdeadas. Habitat: Dentro da água. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:48:16-03","UFMS","CGMS","25373","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,NA,"F. Matos-Alves; G.M. Silva; A.L.B. Sartori","366","2007","05","08","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.7011111","-57,6880555","-21,7011111","CGMS1054794",NA,"Fazenda Agro Comercial Aubi - cerca de 20 km da cidade de Porto Murtinho.","Flor branca. Anteras amarelas. Habitat: Chaco. Solo argiloso - branco. plano - sem drenagem. Habito: Arvoreta. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:48:16-03","UFMS","CGMS","31575","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","D.R.C. Padilha; H.C. Vinci-Carlos; S. Ferreira","40","2009","12","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8333333","-22.0605556","-57,8333333","-22,0605556","CGMS1061008",NA,"Fazenda Santa Vergínia.","Fruto amarelo. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Frequente. Habito: Arbusto. 7,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:48:16-03","UFMS","CGMS","27626","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","E.P. Seleme; A.L.B. Sartori","121","2008","11","19","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057069",NA,"Fazenda flores.","Botão floral verde. Estípulas. Habitat: Chaco. Habito: Arbusto. 2,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:48:16-03","UFMS","CGMS","43517","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","285","2010","03","19","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7788889","-21.6822223","-57,7788889","-21,6822223","CGMS1073501",NA,"Fazenda Retiro Conceição. Parcela 05.","Flor amarelo-esverdeado. Fruto marrom pálido, palha. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:48:16-03","UFMS","CGMS","48690","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","N.F. Silva; A.L.B. Sartori; J.R. Fabri; T.C. Piva; T.R.F. Sinani","124","2014","12","12","Brasil","Mato Grosso do Sul","Miranda","-56.9158333","-19.8155556","-56,9158333","-19,8155556","CGMS1078639",NA,"Margem da Rodovia BR-262.","Inflorescência amarela. Cálice de cor verde. Habitat: Pantanal. Mancha de floresta seca. Habito: Arbusto. 3,00 m de altura.",NA,NA,NA,NA,NA,NA,"132","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:48:16-03","UFMS","CGMS","8361","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","311","1999","04","07","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6316667","-20.8788889","-51,6316667","-20,8788889","CGMS1016932",NA,"Bairro de Jupiá. Margem direita do Rio Paraná.","Flores brancas. Com espinhos. Habitat: Na água. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:48:16-03","UFMS","CGMS","25391","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","F. Matos-Alves; G.M. Silva; A.L.B. Sartori","432","2007","05","10","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.7011111","-57,6880555","-21,7011111","CGMS1054813",NA,"Fazenda Agro Comercial Aubi - cerca de 20 km da cidade de Porto Murtinho.","Flor branca. Habitat: Chaco. Solo argiloso - branco. plano - sem drenagem. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:48:16-03","UFMS","CGMS","23068","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","A.L.B. Sartori; F.Matos-Alves","1054","2007","12","04","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.6844444","-57,6880555","-21,6844444","CGMS1052475",NA,"Fazenda Agro-Comercial Aubi (ex-São Roque)..","Flor branca. Habitat: Chaco (Savana Estépica Arbórea, senso IBGE) Habito: Arbusto. 2,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:48:16-03","UFMS","CGMS","64059","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","A. Pott; W.S. Garcez","16834","2015","08","15","Brasil","Mato Grosso do Sul","Bodoquena","-56.7941666","-20.5005556","-56,7941666","-20,5005556","CGMS1097028",NA,"Braço do Rio Salobra, Rodovia MS-339.","Flor ausente. Fruto ausente. Habitat: Floresta ripária perturbada. Solo argiloso. Relevo plano. Habito: Arbusto a arvoreta, 1,50 - 5,00 m de altura. Mancha ocasional.",NA,NA,NA,NA,NA,NA,"142","142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:48:16-03","UFMS","CGMS","7705","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","68","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","-52.7178001403809","-22.1875",NA,NA,"CGMS1016933",NA,"Fazenda Beira Rio, Fazenda Paraná e Fazenda Bacuri.","Habitat: Pastagem com remanescente de floresta estacional, no sol. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:48:16-03","UFMS","CGMS","21730","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,"2021","F. Matos-Alves; A.L.B. Sartori; C.A. Polido; L.C. Costa; F.M. Alves","239","2006","11","30","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1051139",NA,"Beira da Estrada, Estrada direita, próximo do MENCK Direção Corumbá-Campo Grande.","Habitat: Formação chaquenha (beira de estrada). Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:48:16-03","UFMS","CGMS","21674","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.",NA,NA,"L.F. Lima","312","2006","03","12","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"CGMS1051083",NA,"Fazenda São Maximiano, BR-116, km 308.","Doação ICN 151604 Habitat: Campo. Mata de encosta. Beira de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:48:16-03","UFMS","CGMS","27697","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","E.P. Seleme","2009","E.P. Seleme; A.L.B. Sartori","192","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057140",NA,"Fazenda flores.","Flor branca Habitat: Chaco. Habito: Arbusto. 2m de altura",NA,NA,NA,NA,NA,NA,NA,NA,"01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:48:16-03","UFMS","CGMS","27671","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","E.P. Seleme","2009","E.P. Seleme; A.L.B. Sartori","166","2008","12","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057114",NA,"Fazenda flores.","Flor branca. Botão floral branco Habitat: Chaco. Habito: Arbusto. 3m de altura",NA,NA,NA,NA,NA,NA,NA,NA,"01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:48:16-03","UFMS","CGMS","31577","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","D.R.C. Padilha","2010","D.R.C. Padilha; H.C. Vinci-Carlos; S. Ferreira","42","2009","12","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8333333","-22.0605556","-57,8333333","-22,0605556","CGMS1061010",NA,"Fazenda Santa Vergínia.","Flor amarela. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Frequente. Habito: Arbusto. 4,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:48:16-03","UFMS","CGMS","31576","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","D.R.C. Padilha","2010","D.R.C. Padilha; H.C. Vinci-Carlos; S. Ferreira","41","2009","12","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8333333","-22.0605556","-57,8333333","-22,0605556","CGMS1061009",NA,"Fazenda Santa Vergínia.","Flor amarela. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Frequente. Habito: Arbusto. 4,20m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:48:16-03","UFMS","CGMS","70945","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","A. Pott",NA,"V.J. Pott","9091","2007","02","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1103597",NA,"Fazenda São Francisco, próximo à ponte sobre o Rio Amonguija, 11 km da estrada vicinal que sai cerca de 3 km da BR-267 (cerca de 50 km de Porto Murtinho).","Flor branca. Habitat: Campo alagável próximo ao rio; Solo argiloso de origem calcária; Relevo plano. Habito: Arbusto de 2,5-3,0 m de altura. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:48:16-03","UFMS","CGMS","17671","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","V.J. Pott",NA,"K.R. Laitart","71","2007","02","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1046966",NA,"Rio Amonguejá.","Inflorescência branca. Habitat: Mata ciliar. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:48:16-03","UFMS","CGMS","27530","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.","A. Pott",NA,"G.A. Amador; W.M. Ramos; A. Oliveira; L.T. Oliveira","110","2005","01","25","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1056972",NA,"Fazenda Porto Conceição.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-27 13:52:35-03","UFS","ASE","16468","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.","Souza, EB","2015","Silva, ACC; Rocha, SM","222","2010","02","21","Brasil","Sergipe","Canindé de São Francisco","-37.789167","-9.66","-37.789167","-9.66","ASE0023058","ASE0023058","Unid. de Conser. Monumento Natural Grota do Angico","Árvore, folhas simples, opostas, margem inteira, com estípulas, inflorescência com botões florais, cálice verde e corola pentâmera, amarela, ovário ínfero, fruto imaturo.; Árvore, folhas simples, opostas, margem inteira, com estípulas",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-27 13:52:35-03","UFS","ASE","19254","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.","Souza, EB","2015","Marroquim, PMG; Almeida, ES; Duarte, JMM","28","2010","03","06","Brasil","Sergipe","Santana do São Francisco","-36.607778","-10.291111","-36.607778","-10.291111","ASE0027940","ASE0027940","Povoado Saúde","Árvore, 7,40; pouco látex; flores aromáticas.; Árvore, 7,40; pouco látex; flores aromáticas.; Mata Ciliar.",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-27 13:52:35-03","UFS","ASE","21137","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.","Souza, EB","2015","Marroquim, PMG; Duarte, JMM","56","2011","05","31","Brasil","Sergipe","Santana do São Francisco","-36.607778","-10.291111","-36.607778","-10.291111","ASE0027964","ASE0027964","Povoado Saúde","Árvore, 5,30m; pouco látex; flores aromáticas.; Árvore, 5,30m; pouco látex; flores aromáticas.; Mata Ciliar.",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-27 13:52:35-03","UFS","ASE","31613","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.","Souza, EB","2015","Silva, AS; Araújo, JE de; Oliveira, RC; Leal, CCP; Ribeiro, ARO","44","2008","02","22","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","-37.3759","-5.2413","-37.3759","-5.2413","ASE0002739","ASE0002739","Margem do rio Apodi-Mossoró","Árvore com 3 m de altura; coletada em margem de rio; solo argiloso; frequente; flor alva.",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-04 14:51:55-03","UFCG","CSTR","3343","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb) Cham & Schltdl.","Queiroga, I.S.","2012","Queiroga, I.S.","22","2011","03","27","Brasil","Paraíba","Pombal","-37.825083","-6.668611","-37.825083","-6.668611",NA,NA,"Sítio Maniçoba II","Arbusto com cerca de 4 m; folhas membranáceas; flores verdes.; Próximo ao riacho",NA,NA,NA,NA,NA,NA,"214","214","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-06-04 14:51:55-03","UFCG","CSTR","3170","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb) Cham & Schltdl.","Jardim, J.J.","2012","Queiroga, I.S.","87","2011","05","29","Brasil","Paraíba","Pombal","-37.801700592041","-6.77027988433838",NA,NA,NA,NA,"Sítio Maniçoba II","Arvoreta com cerca de 4 m; folhas membranáceas; frutos esverdeados; frequente; Na margem do riacho do Carneiro, nas proximidades de Silva",NA,NA,NA,NA,NA,NA,NA,NA,"06","04","28929","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:39:38-03","UNICAMP","UEC","194895","S","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Guedes, ML","2016","Guedes, ML; Casaes, MP","24612","2016","05","07","Brazil","Bahia","Santa Teresinha","-39.516667","-12.766667","-39.516667","-12.766667","UEC133614","UEC133614","Recôncavo Sul, Margem do Rio Paraguaçu.","Arbusto escandente. Folhas cartáceas, discolores. Inflorescência panícula terminal, flores com pétalas alvas. Fruto cápsula.; Mata ciliar",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:39:38-03","UNICAMP","UEC","83370","S","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Lourenço, CEL","2007","Calderón, GM","1397","1967","05","12","Mexico","Oaxaca",NA,NA,NA,NA,NA,"UEC106937","UEC106937","Plan de Aguila Chiltepec","Atl. 14 m, Arbusto viejo, perenne, flor branca. Tallo espinudo.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:39:38-03","UNICAMP","UEC","45066","S","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.","Kirkbride Jr, JH","1984","Hatschbach, G","47328","1983","01","10","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"UEC106938","UEC106938","Fazenda 3 Capões.","Arbusto ramoso, tronco com espinhos, flor alva. Matinha de galeria.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:39:38-03","UNICAMP","UEC","81657","S","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.","Jarenkow, JA","1990","Jarenkow, JA","1607","1990","01","02","Brazil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"UEC106936","UEC106936","Próx. BR-116.","Arvoreta com ca. 4m de alt, em borda de mata galeria. Flores com corola amarelo-claras.; Mata do Riacho Douralino Ribeiro.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:39:38-03","UNICAMP","UEC","55224","S","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.","Sobral, M",NA,"Nilson, A","38","1982","01","19","Brazil","Rio Grande do Sul","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,"UEC106939","UEC106939","Polo Carboquímico, Arroio Porteirinha.","Árvore com cerca de 3m de alt, flores esverdeadas, abundante, encontrada dispersa, em beira de curso de água.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-19 14:09:14-03","UFRPE","PEUFR","156","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","L. B. Smith","1960","Ghatschbach",NA,"1959","04","07","Brasil","Paraná","Loanda","-53.1371994018555","-22.9230995178223",NA,NA,"PEUFR000156",NA,"Porto São José","Arbusto 2m; flor alvecente.",NA,NA,NA,NA,NA,NA,"246","246",NA,NA,"25556","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-19 14:09:14-03","UFRPE","PEUFR","35865","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.",NA,NA,"J. R. Pantaleão",NA,"1981","01","17","Brasil","Bahia",NA,NA,NA,NA,NA,"PEUFR035865",NA,"Mata na Barragem de Bananeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-19 14:09:14-03","UFRPE","PEUFR","4254","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","spinosa","Machaonia spinosa","Cham. & Schltdl.","D.A. Lima","1971","D.A. Lima; F. A. Carvaljo; P. F. Araújo","1216","1971","12","08","Brasil","Pernambuco","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,"PEUFR004254",NA,"Fazenda Poço do Fumo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-04-22 16:24:10-03","UFPB","JPB","32832","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","acuminata","Machaonia acuminata","Bonpl.","Zappi, DC","1999","Melo, E de; França, F; Silva, BM da; Rodrigues, M","3012","1999","09","06","Brasil","Bahia","Jacobina","-40.466667","-11.265833","-40.466667","-11.265833",NA,NA,"Itaitu. FGazenda Timbó. Capoeira. Beira de estrada.","; DESC: Árvore, 3m. Flores branco-esverdeadas. Frutos imaturos verdes.",NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon","630","680","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
