"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"264","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10038",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; E. Bausen & W. Pizziolo","1825","1999","02","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arvoreto 4m. Dap 6cm. Fuste 4m. Flores marrons.","MBML010038","MBML010038","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10052",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/24-08-2004","L. Kollmann; E. Bausen & W. Pizziolo","2056","1999","03","09",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Arvoreto 5m. Dap 6cm. Fuste 4m. Frutos verdes.","MBML010052","MBML010052","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10073",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; E. Bausen & W. Pizziolo","2544","1999","06","15",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Mata de encosta. Arvoreto 12m. Dap 10cm. Fuste 4m. Frutos verdes.","MBML010073","MBML010073","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","10622",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; W. Pizziolo & E. Bausen","2701","1999","07","20",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Arbusto 5m. Frutos verdes.","MBML010622","MBML010622","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","15286",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M. S. Kropf/25-08-2004","L. Kollmann; et al","4697","2001","09","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto 8m. Frutos verdes.","MBML015286","MBML015286","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","15995",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; et al","5223","2002","01","08",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto 6m. Flores brancas.","MBML015995","MBML015995","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","17192",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M. S. Kropf/25-08-2004","R.R. Vervloet; et al","684","2002","08","13",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore 6m de altura, frutos de cor verde, com pequenos pontos brancos, frutos maduros de cor vinho.","MBML017192","MBML017192","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","17494",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro moraes/21-05-2005","R.R. Vervloet; et al","1035","2002","09","24",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore 6m, meia encosta, dossel 10m, frutos imaturos de cor verde com pontos brancos.","MBML017494","MBML017494","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","19267",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/V-2005","L. Kollmann; et al","5865","2002","12","17",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,NA,NA,"Arbvoreto 6m. DAP 15cm. Flores amarelas.","MBML019267","MBML019267","40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","19551",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/V-2005","R.R. Vervloet; et al","1743","2003","01","23",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto de 7m, flores de cor amarela, borda de mata, meia encosta.","MBML019551","MBML019551","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","21390",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/02-08-2006","J. Rossini; et al","448","2003","08","14",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arbusto 5m. Folhas face abaxial verde clara. Cálice ápice avermelhado, fruto verde com ápice vinho.","MBML021390","MBML021390","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","26021",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/02-08-2006","V. Demuner; et al","1719","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro)","-40.551111","-19.348333",NA,NA,NA,"Árvore 12m, fuste 6m, DAP 15cm, botões florais verdes. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026021","MBML026021","40W33'4","19S20'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","26953",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","F. Z. Saiter/15-06-2006","F. Z. Saiter","299","2006","06","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Árvore c/ 8m alt., frutos verdes, A3P17N489.","MBML026953","MBML026953","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","29826",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/06-11-2005","F. Z. Saiter","23","2004","02","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Árvore. Flores brancas e botões esverdeados, 8m de alt. 96cm PAP A3P17N489","MBML029826","MBML029826","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","30324",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","T.D.M. Barbosa/18-VII-2007","V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4245","2007","06","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549167","-19.345833","300","300",NA,"Arvoreta 7m, frutos verdes. Interior de mata.","MBML030324","MBML030324","40W32'57","19S20'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-09-17 15:32:39-03","MBML","MBML-HERBARIO","4214",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","W. Pizziolo","214","1985","11","19",NA,"Brasil","Espírito Santo","Santa Teresa","Mata acima do Country Club (na estrada que liga Vargem Alta à Mata Fria - propriedade de Agnaldo Faqueti)","-40.647778","-19.924444",NA,NA,NA,"Arvoreta esguia 8m, 8cm de diâmetro, flores com pedicelo verde, cálice e corola amarelos, semi-sombra, mata.","MBML004214","MBML004214","40W38'52","19S55'28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","44190",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","G.M. Carvalho/Set.2009","G.M. Carvalho; F.B. Matos & L. Daneu","148","2009","09","23",NA,"Brasil","Bahia","Porto Seguro","Parque Nacional do Pau-Brasil. Floresta de Tabuleiros. Interior de Floresta Alta","-39.25","-16.5","100","100",NA,"Árvore ca 10m alt. Folhas discolores. Frutos maduros atropurpúreos","MBML044190","MBML044190","39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","44357",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","H. van der Werff/Nov.2015","R. de O. Perdiz; L.C. Gomes, J. Paixão, P. Leitman & T. Araújo","751","2011","05","06",NA,"Brasil","Bahia","Arataca","Parque Nacional Serra das Lontras. Trilha do Talhão. Floresta Ombrófila Densa Montana","-39.361389","-15.171583",NA,NA,NA,"Arvoreta 5m alt., frutos verdes","MBML044357","MBML044357","39W21'41","15S10'17,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7179",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"L. D. Thomaz","1827","1992","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Não amostrada, 6m, frutos verdes imaturos-negros maduros. Parcela 10.","MBML007179","MBML007179","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7529",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/02-08-2006","L. D. Thomaz","1253","1993","03","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 8m, PAP 25cm, caule interno branco, botões amarelados. A3P17N489.","MBML007529","MBML007529","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7805",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; E. Bausen & W. Pizziolo","467","1998","09","03",NA,"Brasil","Espírito Santo","Santa Teresa","Santa Lúcia","-40.5125","-19.971944",NA,NA,NA,"Mata de encosta. Arvoreto 7m. DAP 9cm. Fuste 4m. Frutos verdes.","MBML007805","MBML007805","40W30'45","19S58'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","9588",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/01-08-2006","L. Kollmann; E. Bausen & W. Pizziolo","1280","1998","12","15",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556",NA,NA,NA,"Arvoreto 6m. DAP 17cm. Fuste 2m. Botões e flores verdes.","MBML009588","MBML009588","40W38'8","19S55'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","9597",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","A. Quinet/02-08-2006","L. Kollmann; E. Bausen & W. Pizziolo","1351","1998","12","16",NA,"Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,NA,NA,"Beira de estrada. Arbusto 5m. Flores verdes amareladas.","MBML009597","MBML009597","40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","9672",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/V-2005","L. Kollmann; E. Bausen","1556","1999","01","14",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Arvoreto 5m. Dap 5m. Fuste 5m. Botões verdes.","MBML009672","MBML009672","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","9697",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Pedro L. R. de Moraes/05-2005","L. Kollmann; E. Bausen","1547","1999","01","14",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Arvoreto 6m. Dap 8cm. Fuste 5m. Botões verdes.","MBML009697","MBML009697","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","28187",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","T.D.M. Barbosa/18-VII-2007","R. C. Britto","101","2006","08","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada p/ Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Arbusto com 5m de altura. Frutos verdes.","MBML028187","MBML028187",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"290","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56104","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Moraes, P.L.R. de","3209","2011","09","09",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore 6m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"291","2020-06-15 15:30:55-03","UNESP-RC","HRCB","70607","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Equipe Tudo Azul",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"292","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56174","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, P.","Moraes, P.L.R.","3364","2011","09","01",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 4 m, estéril",NA,NA,NA,NA,"2011","09","01","27904","auto",NA,NA,NA,NA,NA,NA
"293","2020-06-15 15:30:55-03","UNESP-RC","HRCB","36031","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Baitello, J.B.","Ivanauskas, N.M.","947","1996","05","21",NA,"Brasil","São Paulo","Pariquera Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6",NA,NA,NA,"Árvore de 8m. Frutos verdes.",NA,NA,"47º52'W","24º36'S","1998","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-06-15 15:30:55-03","UNESP-RC","HRCB","54417","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, P.","Neves, M.L.C.","175","2004","12","01",NA,"Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.471667","-12.869444",NA,NA,NA,"Árvore com ca. 8m, PAP 18cm, DAP 5,7296cm. Ramos escandentes. Flores com corola creme.",NA,NA,"39º28'18W","12º52'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-06-15 15:30:55-03","UNESP-RC","HRCB","70671","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, P.L.R.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333",NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-06-15 15:30:55-03","UNESP-RC","HRCB","54448","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, P.","Moraes, P.L.R. de","2879","2009","08","23",NA,"Brasil","Bahia","Mucugê","Serra do Esbarrancado","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Tree 4m. Young frutis green, pedicel thick reddish.",NA,NA,NA,NA,"2011",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"297","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56134","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Moraes, P.L.R. de","3239","2011","09","11",NA,"Brasil","Espírito Santo","Santa Teresa","Mata da Prefeitura","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore 6m, frutos verdes, cúpula levemente vermelha.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"298","2020-06-15 15:30:59-03","UNESP-RC","HRCB","45910","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Rambo","Pivetta","906","1953","12","21",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867","500","500",NA,"Árvore, flor branca. <ll>dwc_commonname:</ll> canela",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA
"299","2018-10-09 16:31:35-03","UFLA","ESAL","23862","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Vervloet, RR; Bausen, E; Pizziolo, W","684","2002","08","13",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia/Reserva Biológica Augusto Ruschi, Divisa com Vanildo Bragacha","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Doação MBML 17; Árvore 6m; frutos de cor verde, com pequenos pontos brancos, frutos maduros de cor vinho.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"300","2017-11-24 14:11:09-02","UFLA","ESAL","11543","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Costa, MP; Pifano, DS; Melo, PHA","97",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, encosta do Jardim Japonês","-46.5614013671875","-21.7877998352051","14","14",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"301","2020-11-18 11:40:31-03","UERJ","HRJ","12221","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","A. Quinet","L. P. G. Rosa; W. Silva, C.L. Oliveira.","s.n.","2012","05","02",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","505","505",NA,NA,"HRJ00012553",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"302","2021-02-25 10:12:39-03","CVRD","CVRD","10801","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","cf. daphnifolia","Ocotea cf. daphnifolia","(Meisn.) Mez","Henk van der Werff","Folli, D.A.","5888","2008","03","05","América do Sul","BRASIL","ES","Aracruz","Coletores D.A.Folli & José Manoel","-40.2733001708984","-19.8202991485596",NA,NA,NA,"Parque Municipal Morro de Aricanga. <ll>dwc_commonname:</ll> Canela de moita","CVRD010801",NA,NA,NA,"2009","12","04","37987","auto","Magnoliopsida",NA,NA,NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","1573764","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"L. Riedel & G. H. von Langsdorff","86",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01349623","US01349623_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","483687","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"A. F. M. Glaziou","18461","1891","1","11","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01349624","US01349624_01",NA,NA,NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","2743618","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"G. Hatschbach","16225","1967","3","30","South America - Neotropics","Brazil","Quatro Barras",NA,"Morro Mãe Catira",NA,NA,"1100",NA,NA,NA,"US01350442","US01350442_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","483701","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"A. F. M. Glaziou","17739","1889","3","5","South America - Neotropics","Brazil",NA,NA,"Haut des Orgues",NA,NA,NA,NA,NA,NA,"US01350444","US01350444_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2841500","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"R. Reitz & R. M. Klein","10797","1961","3","2","South America - Neotropics","Brazil","Rancho Queimado",NA,"Serra da Boa Vista.",NA,NA,"1000",NA,NA,NA,"US01350443","US01350443_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","3493703","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"J. M. Silva & J. Cordeiro","615","1989","1","31","South America - Neotropics","Brazil","Quatro Barras",NA,"Morro Sete",NA,NA,"1100",NA,NA,NA,"US01350441","US01350441_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"309","2020-10-15 09:53:52-03","UFPR","EFC","15578","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.","1886","2015","02","06",NA,"Brasil","Paraná","Tunas do Paraná","Estrada para o Parque Estadual das Lauráceas","-48.8861","-24.8861","1036","1036",NA,"Árvore 10m, flores amareladas. Floresta Ombrófila Densa Altomontana","EFC015578",NA,"-48.8861","-24.8861","2015","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-10-15 09:53:52-03","UFPR","EFC","15605","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.","1790","2014","08","28",NA,"Brasil","Paraná","Tunas do Paraná","estrada de Pacas ao Parque Estadual das Lauráceas, próximo à entrada da Madepar","-48.775","-24.8967","968","968",NA,"Árvore 16m, frutos imaturos verdes. Floresta Ombrófila Densa Montana","EFC015605",NA,"-48.7750","-24.8967","2014","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-10-15 09:53:52-03","UFPR","EFC","12232","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Vieira, R.S.","314","2013","12","26",NA,"Brasil","Paraná","Piraquara","Torre do Vigia","-48.9827","-25.5087",NA,NA,NA,"Árvore com 3m. Com frutos pretos e verdes.","EFC012232",NA,"-48.9827","-25.5087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-10-15 09:53:52-03","UFPR","EFC","15587","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.","1810","2014","09","25",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6875","-24.835","1000","1000",NA,"Árvore 7m , fruto imaturos verdes. Floresta Ombrófila Densa Montana","EFC015587",NA,"-48.6875","-24.8350","2014","11","10",NA,NA,NA,NA,NA,NA,NA,NA
