"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"94","2008-05-27 22:02:00-03","MO","MOBOT","1189330","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"José Campos de la Cruz|O. Díaz","1996","2","3","Peru","Cajamarca","San Ignacio","Distrito Chirinos: Los Juntas, margen izquierda del Río Tabaconas.","-78.76666","-5.35",NA,NA,"550.00000000","650.00000000",NA,NA,"Campos de la Cruz 2359",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","28",NA
"95","2013-03-09 05:41:00-03","MO","MOBOT","1321969","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Schinini",NA,NA,NA,"Alfredo F. Fuentes|G. Navarro","1998","2","7","Bolivia","Santa Cruz","Cordillera","Parque Nacional Kaa Iya del Gran Chaco, Fortín Ravelo, cima del cerro San Miguelito. Complejo de matorrales y pajonales cerradenses con Axonopus cf cuatrecasasii, Bredemeyera, Arrabidaea brachypoda y Luehea cf. candicans. Terreno ondulado, en partes casi plano, suelos superficiales, rojizos; muy quemado.","-60.62","-19.29611",NA,NA,"430.00000000",NA,NA,NA,"Fuentes Claros 2201",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","3063779","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A,Chautems",NA,NA,NA,"William R. Anderson","1972","2","19","Brazil",NA,NA,"Limestone (marble) outcrop ca. 10km S of Serra do Cipó, at Cardeal Mota; marble being cut by a company called 'Marmores Brasil",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Anderson 36287",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-04-29 09:25:00-03","MO","MOBOT","1923955","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","F. Miranda",NA,NA,NA,"Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Puca Suchu y Virgen del Rosario.","-68.69","-14.5777778",NA,NA,"910.00000000",NA,NA,NA,"Fuentes Claros 5816B",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","03-12",NA
"98","2011-03-30 20:01:00-03","MO","MOBOT","2188421","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ulibarri, E. A.",NA,NA,NA,"Juan H. Hunziker|Juan C. Gamerro|V.T. Dudas","1994","1","24","Argentina","Jujuy","Ledesma","17 Km de Calilegua hacia Valle Grande. 4 Km abajo de la casa del guardaparque",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,"Hunziker 12810",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-02-22 06:39:00-03","MO","MOBOT","2188449","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Márquez, G. & Biganzoli, F., 12/03/",NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Márquez","2004","1","26","Argentina","Misiones","Cainguás","Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Ruta provincial 7, 2km desde el balneario hacia A. del Valle","-54.94611","-27.08805",NA,NA,"300.00000000",NA,NA,NA,"Biganzoli 1521",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2010-03-16 06:59:00-03","MO","MOBOT","2188979","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Cocucci, A. A.",NA,NA,NA,"Andrea A. Cocucci","2000","11","26","Argentina","Jujuy","San Pedro","Entre San Pedro y Santa Clara",NA,NA,NA,NA,NA,NA,NA,NA,"Cocucci 1325",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2018-05-17 05:28:00-03","MO","MOBOT","2291728","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ulibarri, E. A., III-",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","2002","3","15","Argentina","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, borde del arroyo Sauer","-54.11666","-25.96666",NA,NA,"400.00000000",NA,NA,NA,"Múlgura 3350",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-07-03 05:12:00-03","MO","MOBOT","2291749","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ulibarri, E. A.",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Diego Giraldo-Cañas|Damián Andrés Fernández|Claudia Guerrido","1998","12","8","Argentina","Salta","Grl. Güemes","Ruta Nac. 34, km 1146, 4 km del desvío de la Ruta Nac. 9 camino a Gral. Güemes, Río Saladillo","-65.06666","-24.58333",NA,NA,"720.00000000",NA,NA,NA,"Morrone 3099",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-08-21 07:12:00-03","MO","MOBOT","2430136","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Santiago Venturi","1928","12","12","Argentina","Chaco","1 de Mayo","Colonia Benitez",NA,NA,NA,NA,"150.00000000",NA,NA,NA,"Venturi 7908",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2018-06-22 05:25:00-03","MO","MOBOT","2458866","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Pe. Raulino Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Itajaí.",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 5938",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-12-27 08:25:00-02","MO","MOBOT","3060006","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems (G)",NA,NA,NA,"Hans J. Wiehler","1980","6","19","Brazil","São Paulo",NA,"Vicinity of Sao Paulo. Seed sent to Bailey Hortorium by Harry Blossfeld s.n. from Sao Paulo in 1956.",NA,NA,NA,NA,NA,NA,NA,NA,"Wiehler 8001",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2009-07-14 15:48:00-03","MO","MOBOT","3060299","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems (G)",NA,NA,NA,"Aurelio Schinini|M. Poletti","1992","12","4","Argentina","Corrientes","San Cosme","Ayo. San Juan, 24 km E de Corrientes, por ruta 12.",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 27479",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2012-02-02 22:49:00-02","MO","MOBOT","3061749","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.Skog",NA,NA,NA,"Isidoro M. Sánchez V.|Abundio Sagástegui A.|J. Guevara B.","1991","11","1","Peru","Cajamarca","Hualgayoc","Entre Hualgayoc y Bambamarca, cerca a las minas de cal. Ladera pedregosa, rocas calizas, vegetacion muy modificada de herbaceas y arbustos",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,"Sánchez Vega 5831",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2012-04-09 14:14:00-03","MO","MOBOT","3061879","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Santiago Venturi","1927","11","22","Argentina","Salta","Orán","Campo grande",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Venturi 5559",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2012-04-09 14:16:00-03","MO","MOBOT","3062092","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Santiago Venturi","1926","11","30","Argentina","Jujuy","San Pedro","San Pedro & Jujuy",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Venturi 5325",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2012-04-09 11:54:00-03","MO","MOBOT","3062176","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Santiago Venturi","1929","12","14","Argentina","Salta",NA,"en los prados; Guaelipas, aleruania",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"Venturi 9962",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2009-07-14 07:10:00-03","MO","MOBOT","3062309","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"C. Vargas C.","1951","11","23","Peru","Cusco",NA,"Provincia Convención.Sta. María a Chaullay",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"Vargas Calderón 9798",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2012-04-26 09:10:00-03","MO","MOBOT","3062420","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Gert G. Hatschbach","1969","11","17","Brazil","Paraná",NA,"Leroville, Campo das Pedras (mun. Londrips)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22893",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2009-07-10 17:57:00-03","MO","MOBOT","3063001","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Troels M. Pedersen","1975","1","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 10861",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-08-21 07:03:00-03","MO","MOBOT","3063249","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Émile Hassler","1903","12",NA,"Paraguay","Chaco",NA,"Santa Elisa",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 2636",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2011-04-04 10:48:00-03","MO","MOBOT","3063923","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Alain Chautems (G)",NA,NA,NA,"Abundio Sagástegui A.","1995","2","10","Peru","Cajamarca","Contumazá","Abajo de San Benito",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,"Sagástegui Alva 15480",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-11-19 21:00:00-02","MO","MOBOT","3064108","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A.Chautems",NA,NA,NA,"Lázaro J. Novara","1981",NA,NA,"Argentina","Salta",NA,"Capital, Cerro San Bernardo",NA,NA,NA,NA,"1460.00000000",NA,NA,NA,"Novara s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2013-11-26 05:40:00-02","MO","MOBOT","3195161","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","2005","12","25","Bolivia","Chuquisaca","Hernando Siles","Municipio Huacareta. Cima Serrania Los Milagros. Laguna Milagros. En área rocosa con Tillandsia maxima. Proximo a pastizal bajo y área pedregosa con pequeñas colonias de matorral ralo de Baccharis. En la parte baja bordeando la laguna Eleocharis sp. 40 % del perímetro de la laguna colindando con bosque de Podocarpus parlatorei.","-64.0486111","-20.2872222",NA,NA,"1937.00000000",NA,NA,NA,"Serrano 6919",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2015-08-23 05:45:00-03","MO","MOBOT","3251789","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems (G)",NA,NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|Nuncia M. Tur","1978","11","26","Argentina","Corrientes",NA,"Sand road to Santa Ana 0.5 km from Route 12. Open scrub and woodland with continuous grass and herb layer. Sandy loam.",NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 3622",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3251790","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems",NA,NA,NA,"Gert G. Hatschbach","2001","11","13","Brazil","Santa Catarina",NA,"Rod BR-285, Serra da Rocinha (Mun. Timbé do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 72683",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3295182","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Timothy J. Killeen",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Killeen 1445",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-07-01 12:10:00-03","MO","MOBOT","3337915","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Alain Chautems (G)",NA,NA,NA,"Isau Huamantupa","2006","10","27","Peru","Cusco","La Convención","Dist. Echarate, Chahuares. Bosque seco","-73.35","-12.71666",NA,NA,"1100.00000000",NA,NA,NA,"Huamantupa Chuquimaco 8207",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"122","2014-02-14 05:36:00-02","MO","MOBOT","3380602","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Alain Chautems (G)",NA,NA,NA,"Samuel G. M. Bridgwater","1998","3","12","Peru","Amazonas",NA,"Vegetation by track leading to Estación Experimental Huarango Pampa (INIA). Track forks from main road Bagua Grande - Jaén. 5º42'83', 78º30'65W",NA,NA,NA,NA,"450.00000000",NA,NA,NA,"Bridgewater S1016",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-09-02 15:54:00-03","MO","MOBOT","489704","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems (G)",NA,NA,NA,"David R. Brunner","1985","11","11","Paraguay","Presidente Hayes",NA,"Cuenca del Río Pilcomayo. Km 18 de la Ruta 12 hacia Fortín Martínez. Bosque xerofítico espinoso con aislados lugares bajos y humedos de bosque ribereño de hasta 10-15 m de altura. Suelo arsilloso.","-57.8","-25.11666",NA,NA,"70.00000000",NA,NA,NA,"Brunner 1342",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-15",NA
"124","2013-11-06 09:42:00-02","MO","MOBOT","491342","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems (G)",NA,NA,NA,"Abundio Sagástegui A.|C. Sagástegui|LEIVA","1985","2","3","Peru","Cajamarca","Contumazá","Alrededores de San Benito. Habitat ladera rocosa.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"Sagástegui Alva 12476",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","307",NA
"125","2011-06-09 17:38:00-03","MO","MOBOT","491350","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Abundio Sagástegui A.|et al.","1984","12","18","Peru","Cajamarca","Santa Cruz","El Papayo (El Espinal - Monteseco).",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Sagástegui Alva 12357",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","300",NA
"126","2015-01-17 12:46:00-02","MO","MOBOT","493178","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chantems (G)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","3","4","Paraguay","Central",NA,"Tavarory - Acosta Ñu. Savanna near cliff.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 30964",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","662",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","495664","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","11","27","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.","-57.56666","-25.6",NA,NA,NA,NA,NA,NA,"Zardini 33950",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","786",NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","495673","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","12","16","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 11 km S of Villeta, east of trail to Villa Oliva. Inundated savanna on clay soil with patches of forest.","-57.58333","-25.6",NA,NA,NA,NA,NA,NA,"Zardini 34327",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","792",NA
"129","2016-06-16 08:10:00-03","MO","MOBOT","495682","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","7","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"Zardini 34435",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","794",NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","495691","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","14","Paraguay","Central",NA,"Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.6","-25.61666",NA,NA,NA,NA,NA,NA,"Zardini 34602",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","798",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","495700","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1993","1","14","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyrati - Villa Oliva. 4.5 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,"Zardini 34747",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","799",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","495709","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","27","Paraguay","Paraguarí",NA,"Estero del Ypoá. Paraguari - Carapegua. Dry forest on clay soil.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,"Zardini 34804",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","800",NA
"133","2015-01-17 12:41:00-02","MO","MOBOT","495835","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chantems (G)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1991","12","16","Paraguay","Central",NA,"Tavarory, 2.5 km from administration on the direction to Arroyo Abai. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 29457",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","632",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","495861","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chantens (G)",NA,NA,NA,"Elsa M. Zardini|et al.","1987","5","25","Paraguay","Presidente Hayes",NA,"Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 2625",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","87-18",NA
"135","2013-10-15 12:23:00-03","MO","MOBOT","495930","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","11","9","Paraguay","Central",NA,"Tavarory, Arroyo Avaí near confluence with Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 23550",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","445",NA
"136","2011-04-07 13:31:00-03","MO","MOBOT","495933","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems",NA,NA,NA,"Elsa M. Zardini","1990","11","9","Paraguay","Central",NA,"Tavarory, 1 km E of Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 23602",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","448",NA
"137","2013-10-15 11:49:00-03","MO","MOBOT","496064","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","11","17","Paraguay","Central",NA,"Tavarory, 1 km E of Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 24269",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","472",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","496073","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","11","30","Paraguay","Central",NA,"Tavarory. Arroyo Avaí near confluence with Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 24412",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","476",NA
"139","2009-07-01 10:30:00-03","MO","MOBOT","785515","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog (US)",NA,NA,NA,"Thomas B. Croat","1980","10","29","Peru","Cusco","La Convención","Along railroad tracks south of Quillabamba between km 171-169.","-72.73333","-12.33333",NA,NA,"1050.00000000",NA,NA,NA,"Croat 50964",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","428",NA
"140","2021-01-09 21:48:32-03","UNICENTRO","HUCO","1715","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Lopes, G.L.",NA,NA,NA,"Martins, E.; et al.; et al.","2009","10","08","Brasil","Paraná","Irati","Cadeado Santana","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Herbácea, epífita; DESC: Herbácea, epífita","HUCO001715","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA
"141","2021-01-09 21:48:32-03","UNICENTRO","HUCO","1727","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Martins, E.; et al.; et al.","2009","10","08","Brasil","Paraná","Irati","Cadeado Santana","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Herbácea, epífita, flor rosa; DESC: Herbácea, epífita, flor rosa","HUCO001727","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA
"142","2021-01-26 14:12:36-03","CPACT","ECT","5772","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","A.Chautems","2020","05","01","G.Heiden; J.R.V.Iganci | S.Bernardson | H.Nomoto","2015","02","02","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha. BR 285, próximo da divisa entre São José dos Ausentes/RS e Timbé do Sul/SC. Campo de altitude subtropical (campos de cima da serra), afloramento basáltico.","-49.953056","-28.799722","49º57'11''W","28º47'59''S","1213","1213",NA,"ECT0005772","2273",NA,NA,NA,NA,"Embryophyta",NA,NA,"ECT0005772",NA,NA,NA,NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","2652825","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"C. Vargas C.","1963","9","10","Peru","Cusco",NA,"Prov. Sandia; Asalaya",NA,NA,NA,NA,"1700","1800",NA,"US00422538","14826",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00422538_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
