"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"99","2019-08-16 08:39:24-03","UTFPR","HCF","5181","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","M.G. Caxambu","2012","08","25","G. Hatschbach","2005","03","10","Brasil","SC","Grão Pará","Serra do Corvo Branco","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"árvore, 5 m, fruto amarelo. Araucarieto.",NA,NA,"78965",NA,NA,NA,NA,NA,"24844","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:26:41-03","MBM","MBM","418493","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Meyer, F.S.","2019","01",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2019","01",NA,"Brazil","Santa Catarina","Santa Cecília","FSC - Fazenda Santa Cecília","-50.370978","-26.880533","-50.370978","-26.880533",NA,NA,"Arvoreta ca. 2,5 metros de altura. Inflorescência em pequenos glomérulos; flores brancas, em formato de pincel.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418493",NA,"2543","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:26:41-03","MBM","MBM","419472","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Völtz, R.R.","2018","12","09","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","12","09","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.915278","-25.445","-48.915278","-25.445","820","820","Arvoreta 6 m alt.; frutos verdes.; Interior de Floresta Ombrófila Densa Montana.","MBM419472",NA,"2093","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:26:41-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Brotto, M.L.","2013","08","16","Dalmaso, C.A.","2013","07","09","Brazil","Paraná","General Carneiro",NA,"-51.300003","-26.64","-51.300003","-26.64",NA,NA,"Árvore.","IFN000712",NA,"445","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:26:41-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Brotto, M.L.","2013","08","16","Dalmaso, C.A.","2013","06","26","Brazil","Paraná","Bituruna",NA,"-51.479997","-26.280003","-51.479997","-26.280003",NA,NA,"Árvore.","IFN000656",NA,"383","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:26:41-03","MBM","MBM","19992","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.",NA,NA,NA,"Brazil","Paraná","General Carneiro","Faxinal dos Souzas","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,"MBM019992","MBM019992","28338","Southern America",NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:26:41-03","MBM","MBM","24764","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmas","São Louenço","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM024764","MBM024764","30717","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:26:41-03","MBM","MBM","405203","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Lima, H.C.","2009","08",NA,"Vieira, C.M.; Gurken, L.C.; Gurken, L.C.","1993","10","10","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Faz. Ouro Verde","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Árvore com 8m de alt., folhas discolores verdes, frutos imaturos amarelo-esverdeados, frutos comestíveis.","MBM405203","MBM405203","438","Southern America",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:26:41-03","MBM","MBM","172643","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM172643","MBM172643","61716","Southern America",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:26:41-03","MBM","MBM","124709","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.",NA,NA,NA,"Brazil","Paraná","Curitiba","Rod. BR-116, km 262","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM124709","MBM124709","2710","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:26:41-03","MBM","MBM","1983","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","General Carneiro","Entre Palmas e General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,"MBM001983","MBM001983","15396","Southern America",NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:26:41-03","MBM","MBM","313","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.",NA,NA,NA,"Brazil","Paraná","General Carneiro","Galinhas","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,"MBM000313","MBM000313","13657","Southern America",NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:26:41-03","MBM","MBM","170877","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM170877","MBM170877","61316","Southern America",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:26:41-03","MBM","MBM","218082","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; Sobral, M.; Sobral, M.",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Morro Azul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,"MBM218082","MBM218082","3293","Southern America",NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:26:41-03","MBM","MBM","220167","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Burkart, A.",NA,NA,NA,"Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","Bom Retiro","Riozinho","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"MBM220167",NA,"3378","Southern America",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA
"114","2015-11-06 14:16:11-02","MNHN","RECOLNAT_MNHN_P","P01818299","PreservedSpecimen",NA,"Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818299' target='other'> <mi>dwc_moreinfo</mi></a>","P01818299","P01818299_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1111","type"
"115","2020-12-11 11:36:04-03","UFMG","BHCB","24513","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:36:04-03","UFMG","BHCB","28869","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:36:04-03","UFMG","BHCB","76558","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Hatschbach, G","2002","12","09","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,NA,NA,NA,"72763","Southern America",NA,NA,"Dicotyledon",NA,"41804","auto",NA,NA,NA,NA,NA
"118","2020-12-11 11:36:04-03","UFMG","BHCB","61454","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"30102","auto",NA,NA,NA,NA,NA
"119","2021-02-11 17:19:01-03","UFPR","UPCB","50530","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Ribas, O.S.","2004","01","01","Liebsch, D.","2004","10","27","Brasil","Paraná","Bituruna","Fazenda Lageado Grande, 26°25'S 51°36'W","-51.6","-26.416667","-51.6","-26.416667",NA,NA,"Árvore 5m, flor branca. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,"913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:19:01-03","UFPR","UPCB","44082","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.","2000","01","01","Hatschbach, G.","2000","12","10","Brasil","Santa Catarina","Urubici","Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Árvore 6,0m alt., flores alvas, odoríferas. Mata de galeria..",NA,NA,"71761",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"121","2021-02-11 17:19:01-03","UFPR","UPCB","43685","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Possette, R.F.S.","2006","06",NA,"Kozera, C.","1996","01","08","Brasil","Paraná","Cruz Machado","Distrito de Sanatana","-51.3466987609863","-26.0174999237061",NA,NA,NA,NA,"Árvore, ca. 8m, Floresta Ombrófila Mista..",NA,NA,"32",NA,NA,NA,NA,NA,"52323","auto",NA,NA,NA,NA,NA
"122","2021-02-11 17:19:01-03","UFPR","UPCB","5997","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Garcia, F.C.P.","1999","02",NA,"Hatschbach, G.","1966","12","13","Brasil","Paraná","General Carneiro","Entre Palmas e General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Árvore com flores alvas. Mata..",NA,NA,"15396",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"123","2021-02-11 17:19:01-03","UFPR","UPCB","58376","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.","2007","01","01","Hatschbach, G.","2007","02","09","Brasil","Santa Catarina","Urubici","Morro Parapante","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Arvoreta, 3m, fruto amarelo. Araucarieto..",NA,NA,"79860",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"124","2021-02-11 17:19:01-03","UFPR","UPCB","45174","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.","2001","01","01","Hatschbach, G.","2001","11","09","Brasil","Santa Catarina","Urubici","Rod. Urubici-Urupema, Consolação","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Árvore 6m, flor alva. Margem do rio. Alt.: 650m..",NA,NA,"72519",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"125","2011-06-27 08:43:00-03","MO","MOBOT","2902769","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 1093","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","2902585","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","2001",NA,NA,"Brazil","Santa Catarina",NA,"Rodovia Urubici-Urupema, Consolação (Mun, Urubici)",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,"Hatschbach 72519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","2902662","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","2000",NA,NA,"Brazil","Santa Catarina",NA,"Corvo Branco (Mun. Urubici)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 71761","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-12-05 05:22:00-02","MO","MOBOT","2902852","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|O.S. Ribas","1995",NA,NA,"Brazil","Santa Catarina",NA,"Corvo Branco (mun. Urubici).",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Hatschbach 61716","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-15 13:44:00-03","MO","MOBOT","101197287","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Holotype"
"130","2018-06-22 05:25:00-03","MO","MOBOT","2453174","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Ulibarri, E. A.",NA,NA,NA,"Pe. Raulino Reitz","1948","12","24","Brazil","Santa Catarina",NA,"Bom Retiro. Riosinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 2758","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2902559","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1994",NA,NA,"Brazil","Rio Grande do Sul",NA,"Fortaleza (mun. Cambará do Sul).",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Hatschbach 61316","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-06-12 09:07:05-03","UFSM","HDCF","6321","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Figueira, M","2011","02","25","Figueira, M; Andriollo, D D","2011","02","25","Brasil","Rio Grande do Sul","Cambará do Sul","estrada para o Parque Nacional dos Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Árvore, rara, beira de estrada e borda de floresta, frutos amarelos; Floresta Ombrófila Mista, relevo ondulado",NA,NA,"52","América",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"133","2019-03-29 10:41:23-03","UFSM","HDCF","92","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.",NA,NA,NA,"Marchiori, J. N. C.","1979","09","02","Brasil","Paraná","Curitiba","Passeio público","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Área de ocorrência natural Palmas/PR",NA,NA,NA,"América",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"134","2019-03-29 10:41:23-03","UFSM","HDCF","5416","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Sobral, M.",NA,NA,NA,"Vaccaro, S.","1995",NA,NA,"Brasil","Rio Grande do Sul","Santa Tereza",NA,"-51.7352981567383","-29.1688995361328",NA,NA,NA,NA,"Dissertação de mestrado, 45 anos. Regeneração natural",NA,NA,NA,"América",NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","2449378","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","12","6","Brazil","Santa Catarina",NA,"Mun. Curitibanos, pinheiral, north of Curitibanos on the Estrada de Rodagem Federal. 32 km N. of C. (ERF 252)",NA,NA,NA,NA,"850","950",NA,"US02188288","US02188288_01","8370","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","2104860","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"R. Reitz","1948","12","24","Brazil","Santa Catarina",NA,"Riosinho [interpreted]-Bom Retiro",NA,NA,NA,NA,"1000",NA,NA,"US02188290","US02188290_01","3378","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2742952","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","2","Brazil","Santa Catarina",NA,"Mun. Cacador: Madeireira Rio Verde 48 km west of Cacador","-51.37","-26.9",NA,NA,"1000","1200",NA,"US02188285","US02188285_01","13364","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2449377","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"L. Smith, R. Reitz & R. M. Klein","1956","11","25","Brazil","Santa Catarina",NA,"Mun. Bom etiro: Pinheiral, Riozinho",NA,NA,NA,NA,"1000",NA,NA,"US02188289","US02188289_01","7931","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2449390","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1957","2","7","Brazil","Santa Catarina",NA,"Eats of 17 km Turn off 4 km Mun. Cacador 7-20 km north of Cacador [interpreted]",NA,NA,NA,NA,"950","1100",NA,"US02188287","US02188287_01","10998","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","3640324","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"J. Betancur, F. J. Roldán & O. Escobar","1988","9","28","Colombia","Antioquia",NA,"Municipio Amalfi: 8-15 kms de Amalfi a Rumazon sitios Salazary La Playa, Cordillera Central","-75.07","6.93",NA,NA,"1550",NA,NA,"US02188291",NA,"820","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2841619","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Reitz & Klein, --","1962","1","7","Brazil","Santa Catarina",NA,"Carazinho, Porto Uniao",NA,NA,NA,NA,"1100",NA,NA,"US02188286","US02188286_01","11717","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","2742953","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","2","Brazil","Santa Catarina",NA,"Mun. Cacador: Madeireira Rio Verde 48 km west of Cacador","-51.37","-26.9",NA,NA,"1000","1200",NA,"US02188284","US02188284_01","13369","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2564600","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"G. Hatschbach","1966","12","13","Brazil","Paraná",NA,"Mun. Cal Carneiro. Entre Palmas e Cal. Carneiro",NA,NA,NA,NA,NA,NA,NA,"US02188282","US02188282_01","15396","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","2563609","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"G. Hatschbach, J. Lindeman & H. Hass","1966","2","10","Brazil","Paraná",NA,"Mun. Cal Carneiro. Galinhas",NA,NA,NA,NA,NA,NA,NA,"US02188283","US02188283_01","13657","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"145","2019-12-09 17:29:56-03","UFPR","EFC","11802","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Blum, C.T.; Hoffmann, P.M.","2014","01","07","Hoffmann, P.M.; Gurski, E.","2013","11","14","Brasil","Paraná","Palmas","RVS dos Campos de Palmas","-51.7527","-26.4753","-51.7527","-26.4753",NA,NA,"Projeto conservação de espécies raras e ameaçadas da Floresta com Araucária","EFC011802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-12-09 17:29:56-03","UFPR","EFC","1672","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Roderjan, C.V.","1988","10","25","Brasil","Paraná","Colombo","Embrapa","-49.1566","-25.3225","-49.1566","-25.3225","900","900","Árvore 5 m, em floresta com Araucaria angustifolia, 900 m s.n.m. Flores creme. __COMMOM_NAME__: Ingá","EFC001672",NA,"753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-12-09 17:29:56-03","UFPR","EFC","18291","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Völtz, R.R.","2018","12","09","Völtz, R.R.; Brotto, M.L.","2018","12","09","Brasil","Paraná","Morretes","Parque Estadual do Marumbi","-48.9153","-25.4451","-48.9153","-25.4451","820","820","Arvoreta 6 m alt.; frutos verdes; interior de Floresta Ombrófila Densa Montana","EFC018291",NA,"2093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-12-09 17:29:56-03","UFPR","EFC","15583","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Brotto, M.L.","2014","11","13","Brotto, M.L.","2014","11","04","Brasil","Paraná","Adrianópolis","Estrada para o Parque Estadual das Lauráceas","-48.7117","-24.8542","-48.7117","-24.8542","886","886","Árvore 20m, frutos imaturos verdes. Floresta Ombrófila Densa Montana","EFC015583",NA,"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-12-09 17:29:56-03","UFPR","EFC","4239","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Völtz, R.R.","2013","11","13","Tiepolo, G.; Roderjan, C.V.; Kuniyoshi, Y.S.","1994","01","12","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"Árvore 4m em floresta atlântica montana, em floração. __COMMOM_NAME__: Ingá-mirim","EFC004239",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-12-09 17:29:56-03","UFPR","EFC","11260","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Sobral, M.","2011","11","30","Saueressig, D.; Henke, J.M.","2011","10","19","Brasil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula/RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore de8 metros de altura, coletada em capão __COMMOM_NAME__: ingá","EFC011260",NA,"1569",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"151","2019-11-13 11:22:25-03","USP","SPF","138598","PreservedSpecimen","Plantae","Leguminosae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Garcia, FCP","1999","02",NA,"Lima, E","1972","02","22","Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,"SPF00138598",NA,"s.n.",NA,NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA
"152","2019-11-13 11:22:25-03","USP","SPF","148149","PreservedSpecimen","Plantae","Leguminosae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G","2000",NA,NA,"Hatschbach, G","2000","12","10","Brasil","Santa Catarina","Urubici","Corvo Branco.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"SPF00148149",NA,"71761",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"153","2021-03-25 13:52:13-03","UNIVILLE","JOI","17869","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Vieira, F.C.S.","2019","01","17","Vieira, F.C.S.","2018","12","07","Brasil","Santa Catarina","São Cristovão do Sul","Fazenda Cerro Verde.",NA,"-27.311389",NA,"27º18'41''S","1100","1100","Flor Branca Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI017869",NA,"2279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
