"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"45","2020-12-21 16:24:44-03","MBM","MBM","38902","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","26465","1974","09","29","Southern America","Argentina",NA,NA,NA,NA,NA,"MBM038902","Klotzsch",NA,NA,"MBM038902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:24:44-03","MBM","MBM","39097","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Pedersen, T.M.","Pedersen, T.M.","10656","1972","09","29","Southern America","Argentina",NA,NA,NA,NA,NA,"MBM039097","Klotzsch",NA,NA,"MBM039097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:24:44-03","MBM","MBM","125204","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Cervi, A.C.; Hatschbach, M.; Cervi, A.C.","52400","1988","10","19","Southern America","Brazil","Mato Grosso do Sul","Itaquiraí","Rod. BR-163",NA,NA,"MBM125204","Klotzsch","-54.185001373291","-23.4743995666504","MBM125204",NA,NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:24:44-03","MBM","MBM","125205","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","51517","1987","10","21","Southern America","Brazil","Mato Grosso do Sul","Iguatemi","Iguatemi, arredores",NA,NA,"MBM125205","Klotzsch","-54.5611000061035","-23.6802997589111","MBM125205",NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:24:44-03","MBM","MBM","228254","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Hatschbach, G.","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2469","1998","09","05","Southern America","Brazil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá",NA,NA,"MBM228254","Klotzsch","-52.8596992492676","-22.656400680542","MBM228254",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:24:44-03","MBM","MBM","336339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Marestoni, T.M.","Carneiro, J.S.; et al.; et al.","654","2006","10","03","Southern America","Brazil","Paraná","Lupionópolis","Mata São Pedro",NA,"Arbusto, frutos verdes","MBM336339","Klotzsch","-51.6571998596191","-22.7553005218506","MBM336339",NA,NA,"11262","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-09-11 10:38:06-03","MNHN","RECOLNAT_MNHN_P","P00634985","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634985' target='other'> <mi>dwc_moreinfo</mi></a>","P00634985","Klotzsch",NA,NA,"P00634985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"52","2015-09-05 07:34:56-03","MNHN","RECOLNAT_MNHN_P","P04830964","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830964' target='other'> <mi>dwc_moreinfo</mi></a>","P04830964","Klotzsch",NA,NA,"P04830964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 510",NA,NA
"53","2015-09-05 07:34:56-03","MNHN","RECOLNAT_MNHN_P","P04830978","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830978' target='other'> <mi>dwc_moreinfo</mi></a>","P04830978","Klotzsch",NA,NA,"P04830978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-05 07:34:56-03","MNHN","RECOLNAT_MNHN_P","P04830981","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830981' target='other'> <mi>dwc_moreinfo</mi></a>","P04830981","Klotzsch",NA,NA,"P04830981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"510",NA,NA
"55","2015-09-05 07:34:57-03","MNHN","RECOLNAT_MNHN_P","P04830984","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830984' target='other'> <mi>dwc_moreinfo</mi></a>","P04830984","Klotzsch",NA,NA,"P04830984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18987",NA,NA
"56","2015-09-05 07:34:57-03","MNHN","RECOLNAT_MNHN_P","P04830985","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil (Rio Janeiro).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830985' target='other'> <mi>dwc_moreinfo</mi></a>","P04830985","Klotzsch",NA,NA,"P04830985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18187",NA,NA
"57","2015-09-05 07:34:57-03","MNHN","RECOLNAT_MNHN_P","P04831000","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04831000' target='other'> <mi>dwc_moreinfo</mi></a>","P04831000","Klotzsch",NA,NA,"P04831000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-05 07:34:58-03","MNHN","RECOLNAT_MNHN_P","P04831005","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04831005' target='other'> <mi>dwc_moreinfo</mi></a>","P04831005","Klotzsch",NA,NA,"P04831005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-05 07:34:58-03","MNHN","RECOLNAT_MNHN_P","P04831006","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04831006' target='other'> <mi>dwc_moreinfo</mi></a>","P04831006","Klotzsch",NA,NA,"P04831006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-05 07:34:57-03","MNHN","RECOLNAT_MNHN_P","P04830982","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Glaziou",NA,"1887","8","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Bica.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830982' target='other'> <mi>dwc_moreinfo</mi></a>","P04830982","Klotzsch","-43.2075004577637","-22.9027996063232","P04830982_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"16692",NA,NA
"61","2015-09-05 07:34:56-03","MNHN","RECOLNAT_MNHN_P","P04830980","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Schwacke",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Bica.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830980' target='other'> <mi>dwc_moreinfo</mi></a>","P04830980","Klotzsch","-43.2075004577637","-22.9027996063232","P04830980_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"5139",NA,NA
"62","2015-09-05 07:34:57-03","MNHN","RECOLNAT_MNHN_P","P04830983","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Glaziou, A.",NA,"1887","8","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Bica, prés de Cascadura.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830983' target='other'> <mi>dwc_moreinfo</mi></a>","P04830983","Klotzsch","-43.2075004577637","-22.9027996063232","P04830983_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18987",NA,NA
"63","2020-12-11 11:35:28-03","UFMG","BHCB","45619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:18:54-03","UFPR","UPCB","20390","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, S.F.","Hatschbach, G.","52627","1988","10","26",NA,"Brasil","Mato Grosso do Sul","Itaquiraí","Fazenda Mestiço",NA,"Árvore pequena, flor creme esverdeada. Mata pluvial..",NA,"Klotzsch","-54.185001373291","-23.4743995666504",NA,NA,NA,"44527","auto","1991","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:18:54-03","UFPR","UPCB","21052","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, S.F.","Hatschbach, G.","52400","1988","10","19",NA,"Brasil","Mato Grosso do Sul","Itaquiraí","Rodovia BR163, Km 811",NA,"Arbusto, 3m, flor creme. Mata pluvial..",NA,"Klotzsch","-54.185001373291","-23.4743995666504",NA,NA,NA,"44527","auto","1991","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-01-23 13:33:00-02","MO","MOBOT","100165334","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Argythamnia","brasiliensis","Argythamnia brasiliensis","D. Brunner","Nélida Soria","Soria Rey 2635","1988","11","12","South America","Paraguay","Guairá",NA,"Tororo, Cerro Acati.",NA,NA,NA,"(Klotzsch) Müll. Arg.",NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","3279092","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Argythamnia","brasiliensis","Argythamnia brasiliensis",NA,"Troels M. Pedersen","Pedersen 10183","1972","9","29","South America","Argentina","Corrientes","Itatí","Estancia Tuyutí. Dense woodland on the bank of the R. Paraná.",NA,NA,NA,"(Klotzsch) Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2009-01-23 13:38:00-02","MO","MOBOT","100165336","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J. Ingram","Émile Hassler","Hassler 11839a","1913","7",NA,"South America","Paraguay",NA,NA,"Prope Sapucay.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2009-01-23 13:21:00-02","MO","MOBOT","100165330","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J. Ingram","Émile Hassler","Hassler 11839","1913",NA,NA,"South America","Paraguay",NA,NA,"Prope Sapucay.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2009-01-23 13:28:00-02","MO","MOBOT","100165332","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R.L. Liesner (MO)","Nélida Soria","Soria Rey 2600","1988","11","12","South America","Paraguay","Guairá",NA,"Torro, Cerro Acati.",NA,NA,NA,"Klotzsch",NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"71","2009-01-23 13:35:00-02","MO","MOBOT","100165335","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Émile Hassler","Hassler 12323a","1913","10",NA,"South America","Paraguay",NA,NA,"In regione lacus Ypacaray.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2010-02-10 16:59:00-02","MO","MOBOT","100250250","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","G.L. Webster","Gert G. Hatschbach|R. Kummrow","Hatschbach 48393","1984","10","13","South America","Brazil","Mato Grosso do Sul",NA,"Mpio. Eldorado. Fazenda Piraí.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2017-01-05 14:43:00-02","MO","MOBOT","1156575","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","K.J. Wurdack","Elsa M. Zardini|Leongino Guerrero","Zardini 45285","1996","7","30","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site). Tall forest.",NA,NA,NA,"Klotzsch","-56.1883333","-23.7988889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070","4",NA
"74","2009-01-23 13:37:00-02","MO","MOBOT","138477","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Ronald Liesner (MO)","Elsa M. Zardini","Zardini 7560","1988","10","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Tall forest near road to César Barrientos.",NA,NA,NA,"Klotzsch","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-100","6",NA
"75","2009-01-23 13:36:00-02","MO","MOBOT","139198","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","A. Schinini","Elsa M. Zardini|Carmen E. Benítez de Rojas","Zardini 3155","1987","9","30","South America","Paraguay","San Pedro",NA,"12 kms al SE de Chore. Transecta 1.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","139968","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|U. Velázquez","Zardini 16080","1989","11","11","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.",NA,NA,NA,"Klotzsch","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181","4",NA
"77","2013-10-09 05:40:00-03","MO","MOBOT","141333","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|Ramón Velásquez","Zardini 14274","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 5 kms S from route.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139","4",NA
"78","2013-10-09 05:40:00-03","MO","MOBOT","141531","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|Ramón Velásquez","Zardini 14301","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 5 kms S from route.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139","4",NA
"79","2013-10-09 05:40:00-03","MO","MOBOT","142786","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|Ramón Velásquez","Zardini 14479","1989","9","20","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 3 kms S of route to Coronel Oviedo.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143","4",NA
"80","2013-10-09 05:40:00-03","MO","MOBOT","143599","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|Ramón Velásquez","Zardini 14617","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Gallery forest along Gervasia Creek, 2 kms S of route to Coronel Oviedo.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","4",NA
"81","2013-10-09 05:40:00-03","MO","MOBOT","143735","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|Ramón Velásquez","Zardini 14641","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Gallery forest along Gervasia Creek, 2 kms S of route to Coronel Oviedo.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","4",NA
"82","2016-11-01 11:03:00-02","MO","MOBOT","144888","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|A. Aguayo","Zardini 14858","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Along Chorro Creek.",NA,NA,NA,"Klotzsch","-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","4",NA
"83","2009-01-23 13:29:00-02","MO","MOBOT","146605","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Mark Mayfield (KSC)","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51884","1985","10","1","South America","Paraguay","Paraguarí",NA,"Ybycui National Park. Arroyo Minas, forest along creek near administration building.",NA,NA,NA,"Klotzsch","-56.8333333","-26",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-327","8",NA
"84","2017-09-18 19:23:00-03","MO","MOBOT","146843","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R.Liesner (MO)","Teodoro Rojas","Rojas 9218A","1941","4",NA,"South America","Paraguay","Central",NA,"Parque.",NA,NA,NA,"Klotzsch","-57.5833333","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","151900","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R. Liesner (MO)","Alwyn H. Gentry|R. de Oliveira","Gentry 59202","1987","9","13","South America","Brazil","Rio de Janeiro",NA,"Tijuca, Rio de Janeiro. S of Rio de Janeiro, behind Rogerio de Oliveira's house; secondary forest with Johannesia and Actinostema dominant.",NA,NA,NA,"Klotzsch","-43.46666","-22.96666",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-230","4",NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","154539","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M.J. Huft (F)","Elsa M. Zardini|U. Velázquez","Zardini 15266","1989","10","16","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Tall forest.",NA,NA,NA,"Klotzsch","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159","4",NA
"87","2013-05-02 17:02:00-03","MO","MOBOT","154896","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","K.J. Wurdack (US)","Elsa M. Zardini","Zardini 4984","1988","6","23","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. 1 km around administration area. In forest, up to 25 m tall.",NA,NA,NA,"Klotzsch","-56.8333333","-26.05",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-31","4",NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3437713","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","S.F. Smith","Gert G. Hatschbach|J.M. Silva","Hatschbach 51517","1987","10","21","South America","Brazil","Mato Grosso",NA,"Iguatemi, arredores. Mata pluvial.",NA,NA,NA,"Klotzsch",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3437714","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Aurelio Schinini|Carmen L. Cristóbal","Schinini Cacace 13656","1976","10","10","South America","Argentina","Corrientes","San Cosme","Ruta 12, 23 km E de Corrientes.",NA,NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","08554","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","S.F. Smith","Cremers G. & M. Hatschbach",NA,"1988","10","19","América do Sul","Brasil","Mato Grosso do Sul","Itaquiraí","Rod. BR 163",NA,"Arbusto 3 m, flor creme.;",NA,"Klotzsch","-54.185001373291","-23.4743995666504",NA,NA,NA,"44527","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"91","2015-10-22 10:02:47-02","UNIOESTE","UNOP","6097","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, J.; Barbosa, E.","Amâncio, A.M.D.; Almeida, K.C.; Dias, L.A.; Xavier, O.R.; Almeida, K.C.; Dias, L.A.; Xavier, O.R.","s.n.","2008","10","02",NA,"Brasil","Paraná","Querência do Norte","Fazenda da Mata",NA,"Arvoreta; 5 m; frutos imaturos verdes; quadrante 6, parcela 5.",NA,"Klotzsch","-53.4844017028809","-23.0835990905762",NA,NA,NA,"31834","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-10-22 10:02:47-02","UNIOESTE","UNOP","6106","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, J.; Barbosa, E.","Amâncio, A.M.D.","5","2008","07","17",NA,"Brasil","Paraná","Querência do Norte","Fazenda da Mata.",NA,"Arvoreta, 2,50m, flor amarelo-amarronzado.",NA,"Klotzsch","-53.4844017028809","-23.0835990905762",NA,NA,NA,"31834","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-10-22 10:02:47-02","UNIOESTE","UNOP","6121","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, J.; Barbosa, E.","Amâncio, A.M.D.","54","2008","07","19",NA,"Brasil","Paraná","Querência do Norte","Fazenda da Mata.",NA,"Arbusto, 2 m.",NA,"Klotzsch","-53.4844017028809","-23.0835990905762",NA,NA,NA,"31834","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-31 09:02:50-03","INPA","INPA","200861","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Hatschbach, GG","Silva, JM da","5469","1998","09","05","Southern America","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá.",NA,NA,"INPA0200861","Klotzsch","-52.8596992492676","-22.656400680542","INPA0200861 INPA0200861_e",NA,NA,"16110","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","11742",NA,"Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M. Sobral/2003","V. Demuner; et al","244","1999","11","18",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.",NA,"Arvoreta 4m, frutos de cor verde. Interior de mata, trilha subindo a esquerda do riacho que fornece agua á E.A.F.S.T.","MBML011742","Klotzsch","-40.681389","-19.805556","MBML011742",NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA
