"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"149","2021-02-11 17:19:39-03","UFPR","UPCB","92193","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, J.F.A.","Rosa, P. et al.","790","2016","03","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Trilha para o Mirante da Freira. Área de mata mais baixa, dossel de 5m e de solo mais seco","-43.270556","-22.963056","499","499",NA,"Terrícola, semi-heliófila. Folhas verdes levemente discolores com a nervura castanha. Flores com hipanto e lascíniasverde-claro, pétalas alvas, androceu e gineceu amarelos. Frutos imaturos verdes. Abundante na área, observado ca. 40","UPCB0033120","UPCB0033120",NA,NA,"2016","10",NA,"-43.270556","-22.963056",NA,NA,NA,NA
"150","2021-02-11 17:19:39-03","UFPR","UPCB","96735","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Bochorny, T.","Bochorny, T. | Bacci, L.F.","159","2015","09","05",NA,"Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental do Cairuçu, trilha para a Ponta Negra","-44.608889","-23.347222","11","11",NA,"Restinga. Árvore, 5m, frutos imaturos verdes, frutos castanhos secos.","UPCB0047056",NA,NA,NA,"2015","09",NA,"-44.608889","-23.347222",NA,NA,NA,NA
"151","2021-02-11 17:19:39-03","UFPR","UPCB","70972","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","Fernandes, A.",NA,"1994","03","24",NA,"Brasil","Bahia","Caravelas","Alcobaça.","-39.2658004760742","-17.7318992614746",NA,NA,NA,"Arvoreta, flor alva..","UPCB0012591","UPCB0012591","106553","auto","2010","08","11",NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:19:39-03","UFPR","UPCB","87600","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","Yamamoto, K. | Tamashiro, J.Y.","28204","1993","04","17",NA,"Brasil","São Paulo","São Sebastião","Barra do Uma; entrada da vila. Beira de mata.","-45.4099998474121","-23.7600002288818",NA,NA,NA,"Árvore com 6,0 metros de altura. Flores brancas, estames passando de amarelos a marrom-alaranjados quando velhos..","UPCB0012658","UPCB0012658","41977","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:19:39-03","UFPR","UPCB","14715","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Wurdack, J.J.","Hatschbach, G.","49503","1985","06","19",NA,"Brasil","Bahia","Caravelas","Córrego da Onça","-39.2658004760742","-17.7318992614746",NA,NA,NA,"Arvoreta, 6m, pétalas alvas, anteras amarelas. Mata de galeria..","UPCB0012590","UPCB0012590","106553","auto","1986","01","01",NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:19:39-03","UFPR","UPCB","30402","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Wurdack, J.J.","Hatschbach, G.","63018","1995","08","12",NA,"Brasil","Bahia","Prado","km 15-25 da rodovia para Itamaraju","-39.2207984924316","-17.341100692749",NA,NA,NA,"Arbsuto ramoso, 3m, flor alva, anteras amarelas. Restinga arbustiva-arbórea..","UPCB0012594","UPCB0012594","53161","auto","1997","01","01",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:19:39-03","UFPR","UPCB","63473","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","Bertoncello, R.","255","2007","04","19",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758","1200","1200",NA,NA,"UPCB0012596","UPCB0012596","34265","auto","2008","01","01",NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:19:39-03","UFPR","UPCB","83383","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","Colleta, G.D.","268","2009","05","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale, Final da estrada do Flamengo, área aberta (borda).","-40.0978012084961","-19.1968994140625",NA,NA,NA,"Árvore ca. 3 m de altura. Frutos imaturos verdes.","UPCB0012589","UPCB0012589","33715","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-23 16:20:39-03","UFPR","UPCB","97102","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","J. F. A. Baumgratz, M. L. Souza & B. Chiavegatto","Bochorny, T.","Forzza, R. C. | Mello-Silva, M. | Calió, M. F. A. | Temponi, L. G.","3449","2004","06","18",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Pedra Dubois. Trilha para o alto da pedra. Base da pedra propriamente dita.","-42.0080986022949","-21.9552993774414","1043","1043",NA,"Mata Atlântica. Arvoreta, ca. 5 m alt. Folhas discolores. Frutos verdes.","UPCB0047007",NA,"30526","auto","2015","10","06",NA,NA,NA,NA,NA,NA
"158","2013-09-23 09:17:00-03","MO","MOBOT","100632717","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J. Wurdack","Dorothy Araujo","Araujo 1842","1977","8","18","South America","Brazil","Rio de Janeiro",NA,"Estr. Vista Chinesa, próximo ao DECAM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2017-11-20 10:24:00-02","MO","MOBOT","101011054","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J. Wurdack","C. Magnanini","Magnanini 32","1987","2",NA,"South America","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2018-05-01 08:38:00-03","MO","MOBOT","101042340","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J. Wurdack","D. Flores","Flores 257","1989","6","16","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Alto da Boa Vista, Morro Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2011-02-17 10:33:00-02","MO","MOBOT","3227911","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J.F.A. Baumgratz","Rudolph F. Hohenacker","Hohenacker 2099","1846",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-10-26 23:35:00-02","MO","MOBOT","3227963","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J.F.A. Baumgratz","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-12-05 05:17:00-02","MO","MOBOT","3228109","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J.J. Wurdack","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 52252","1988","7","19","South America","Brazil","Bahia",NA,"Porto Seguro, 10 km 0.",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-02-23 21:21:00-03","MO","MOBOT","3231476","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J.F.A. Baumgratz","Edmundo Pereira","Pereira 62","1942","2","22","South America","Brazil","Rio de Janeiro",NA,"Lagoinha, morro de Três Rios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","26737","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC",NA,"Gottsberger G.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Bertioga","1 km N of the village","-46.138599395752","-23.8544006347656",NA,NA,NA,"Com 3 m tall, flowers white, anthers and guide mark yellow, sweet odor;",NA,NA,"37616","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"166","2020-08-31 09:06:28-03","INPA","INPA","248712","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Moraes, MD","27","1995","04","27","Southern America","Brasil","São Paulo","Ubatuba","Planície litorânea de Picinguaba. Trilha das três lagoas.","-44.812367","-23.339783",NA,NA,NA,NA,"INPA0248712","INPA0248712 INPA0248712_1 INPA0248712_1e INPA0248712_e",NA,NA,NA,NA,NA,"-44.812367","-23.339783",NA,NA,NA,NA
"167","2020-07-10 09:47:21-03","MBML","MBML-HERBARIO","45066",NA,"Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","R. Goldenberg/2015","T.B. Flores; G.O. Romão","1209","2012","08","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada sentido Riacho Doce (litoral) - Campo nativo","-39.686944","-18.3525",NA,NA,NA,"Árvore 3m alt., cálice verde, corola alva, estames vermelhos","MBML045066","MBML045066",NA,NA,NA,NA,NA,"39W41'13","18S21'9",NA,NA,NA,NA
"168","2021-03-04 11:05:45-03","UFRB","HURB","20194","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","L.D.Souza","Alves, T.N.; Fonseca, W.O.; Souza, J.","52","2016","12","12",NA,"Brasil","Bahia","Santa Terezinha","Povoado de Pedra Branca; Trilha em direção a Serra da Pioneira","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,"HURB000020194",NA,"25196","auto","2020","02",NA,NA,NA,NA,NA,NA,NA
"169","2020-06-17 15:25:14-03","UNESP-RC","HRCB","9212","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-17 15:25:14-03","UNESP-RC","HRCB","10642","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-17 15:25:14-03","UNESP-RC","HRCB","11856","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-17 15:25:14-03","UNESP-RC","HRCB","13396","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-17 15:25:14-03","UNESP-RC","HRCB","13840","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-17 15:25:14-03","UNESP-RC","HRCB","15832","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-17 15:25:14-03","UNESP-RC","HRCB","8673","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Costa, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-17 15:25:14-03","UNESP-RC","HRCB","8766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Rosana Romero","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-18 11:49:53-03","UERJ","HRJ","12814","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","L.P.G. Rosa","M.F. Castilhori; M. Vianna","1812","2016","05","15",NA,"Brasil","Angra dos Reis","Ilha Grande","Praia de Lopes Mendes, arredores da antiga pista de pouso.","-41.8213996887207","-2.8583300113678","5","5",NA,"Arvoreta heliófita, única no local, ca. 4m alt.; flores alvas com estames vermelhos e amarelos. Habitat: Restinga arbustiva aberta Habito: ArvoretaRestinga arbustiva aberta.","HRJ00011877",NA,"13228","auto","2016","05","31","44º13'92''W","23º16'69''S",NA,NA,NA,NA
"178","2020-11-18 11:40:48-03","UERJ","HRJ","11323","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"?","s.n.","2009","08","15",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011323",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-04 10:29:16-03","UFRPE","HST","3277","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","S.G. da Vinha","J.Almeida","593","1970","11","22",NA,"Brasil","Bahia","Canavieiras","Auricana, margem do Rio Pardo","-38.9472007751465","-15.6750001907349",NA,NA,NA,"Árvore ca. 6 m alt., bem ramificado, ramos acinzentados; flores alvas quando novas, com a base das pétalas amarelas, depois de velha fica vermelha, antera amarelo-alaranjada, estilete amarelo nas flores novas e avermelhado nas velhas.","HST003277",NA,"48203","auto","1970","04",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-25 10:13:00-03","CVRD","CVRD","11168","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Domingos A. Folli","Siqueira, G.S.","400","2008","04","02","América do Sul","BRASIL","ES","Linhares",NA,"-39.962318","-19.2277","22","22",NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD011168",NA,NA,NA,"2008","05","12","-39,962318","-19,2277","Magnoliopsida",NA,NA,NA
"181","2021-02-25 10:13:00-03","CVRD","CVRD","11288","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Domingos A. Folli","Folli, D.A.","6133","2008","06","24","América do Sul","BRASIL","ES","Conceição da Barra",NA,"-39.77473","-18.493091","24","24",NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD011288",NA,NA,NA,"2008","06","24","-39,77473","-18,493091","Magnoliopsida",NA,NA,NA
"182","2021-02-25 10:13:00-03","CVRD","CVRD","14560","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Geovane S. Siqueira","Flores, T.B & Romão, G.O","1209","2012","08","28","América do Sul","BRASIL","ES","Conceição da Barra",NA,"-39.68355","-18.352267",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD014560",NA,NA,NA,"2013","09","23","39°41'013W","18°21'136S","Magnoliopsida",NA,NA,NA
"183","2021-02-25 10:13:00-03","CVRD","CVRD","14113","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Letícia C. Garcia","J.R. Stehmann","4702","2007","02","07","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-39.962833","-19.209417","22","22",NA,"Arbusto com 2,5m de altura. Anteras amarelas, pétalas brancas, na borda de mata de galeria <ll>dwc_commonname:</ll> Jacatirão","CVRD014113",NA,NA,NA,"2007","02","07","39°57'46,2W","19°12'33,9S","Magnoliopsida",NA,NA,NA
"184","2021-02-25 10:13:00-03","CVRD","CVRD","9957","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Domingos A. Folli","Folli, D.A.","5475","2007","01","23","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD009957","CVRD009957","48094","auto","2007","01","23",NA,NA,"Magnoliopsida",NA,NA,NA
"185","2021-02-25 10:13:00-03","CVRD","CVRD","8647","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Domingos A. Folli","Folli, D.A.","4791","2004","03","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD008647","CVRD008647","48094","auto","2004","03","24",NA,NA,"Magnoliopsida",NA,NA,NA
"186","2021-02-25 10:13:00-03","CVRD","CVRD","4938","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Domingos A. Folli","Folli, D.A.","2310","1994","05","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD004938",NA,"48094","auto","1994","05","18",NA,NA,"Magnoliopsida",NA,NA,NA
"187","2021-02-25 10:13:00-03","CVRD","CVRD","12838","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Geovane S. Siqueira","Colletta, G.D.","268","2009","05","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Coletores adicionais: M.S.Ferrucci, M.B.Ângulo,T.B.Flores. <ll>dwc_commonname:</ll> Jacatirão","CVRD012838",NA,"48094","auto","2009","12","29",NA,NA,"Magnoliopsida",NA,NA,NA
"188","2021-02-25 10:13:00-03","CVRD","CVRD","751","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","J. J. Wurdack","Silva, I.A.","237","1981","02","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD000751",NA,"48094","auto","1985","12","02",NA,NA,"Magnoliopsida",NA,NA,NA
"189","2021-02-25 10:13:00-03","CVRD","CVRD","2615","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Marcos de Souza Menandro","Folli, D.A.","1136","1990","05","29","América do Sul","BRASIL","ES","Linhares","Próximo à estrada, na Fazenda São Jorge - Imbiriba.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacatirão","CVRD002615",NA,"48094","auto","1990","05","29",NA,NA,"Magnoliopsida",NA,NA,NA
"190","2021-03-01 11:49:07-03","UFPE","UFP","75304","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Braga, JMA; Andreata, RHP; Lyra-Neto, JA; et al.","4127","1997","06","03",NA,"Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373","450","450",NA,"Árvore aprox. 9m de altura. Folhas breves discolores e cartáceas. Frutos imaturos verdes e maduros secos.; MAta seca e de pequeno porte no topo da elevação litorânea.","UFP075304",NA,"17272","auto","1997","06",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 11:49:07-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Braga, JMA; Andreata, RHP; Lyra-Neto, JA; et al.","4127","1997","06","03",NA,"Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373","450","450",NA,"Árvore aprox. 9m de altura. Folhas breves discolores e cartáceas. Frutos imaturos verdes e maduros secos.; MAta seca e de pequeno porte no topo da elevação litorânea.",NA,NA,"17272","auto","1997","06",NA,NA,NA,NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2613056","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"J. Lanna Sobrinho","1802","1969","6","10","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","GB, Tijuca, Morro Frei Vellozo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901114","US01901114_01 US01901114_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1055641","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"P. K. Dusén","1946","1903","3","12","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Mauá (restinga)","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901119","US01901119_01 US01901119_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","1361690","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Sello, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01901110","US01901110_01 US01901110_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","86157","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00898609","US00898609_01 US00898609_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2848209","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"A. Eupunino","233","1972","2","21","South America - Neotropics","Brazil","Bahia",NA,"S.C. Cabralia; R.B. Pau-Brasil",NA,NA,NA,NA,NA,NA,"US01901100","US01901100_01 US01901100_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","3037780","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"I. Silva","237","1981","2","16","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Gávea, ant. X-2, km 4,375, lado direito","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"US01901104","US01901104_01 US01901104_02","48094","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2864352","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"R. M. Harley","18081","1977","1","18","South America - Neotropics","Brazil","Bahia",NA,"16km S of Cumuruxatiba on the road to Prado.","-39.25","-17.22",NA,"50",NA,NA,"US01901103","US01901103_01 US01901103_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2459266","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"R. P. Belém & M. Magalhães","811","1965","4","12","South America - Neotropics","Brazil","Bahia",NA,"Rodovia Camacan - Canavieira, 30 km de Canavieira",NA,NA,NA,NA,NA,NA,"US01901096","US01901096_01 US01901096_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2576459","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"N. T. Silva","58411","1964","7","13","South America - Neotropics","Brazil","Bahia","Itabuna","km 80 between Betanha and Canavieiros","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"US01901095","US01901095_01 US01901095_02","30592","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2848208","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"A. Euponino","213","1972","2","9","South America - Neotropics","Brazil","Bahia",NA,"km 9 Rod. P. Seguro/Eunapolis",NA,NA,NA,NA,NA,NA,"US01901098","US01901098_01 US01901098_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
