"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"91","2019-11-19 14:04:31-03","UFRPE","PEUFR","36196","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","T. M. C. da Silva; K. Almeida","17","2000","09","19",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Árvore com cerca de 2,5m. Caule verde. Flores em botão alvo-esverdeados. Frutos imaturos verdes e frutos maduros amarelos.","PEUFR036196",NA,NA,NA,NA,"2002","08","34°57'01''W","08°00'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-19 14:04:31-03","UFRPE","PEUFR","36195","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","T. M. C. da Silva","K. Almeida ; E. Santos","21","2000","02","04",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Arbusto com cerca de 2,5m. Flores com pétalas creme e sépalas verdes.","PEUFR036195",NA,NA,NA,NA,"2000","05","34°57'01''W","08°00'46''S",NA,NA,NA,"03",NA,NA,NA,NA,NA
"93","2019-11-19 14:04:31-03","UFRPE","PEUFR","36194","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","T. M. C. da Silva","K. Almeida ; E. Santos","28","2000","02","04",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Árvore com cerca de 3m. Flores com pétalas amarelas e sépalas verdes. Fruto imaturo verde.","PEUFR036194",NA,NA,NA,NA,"2000","05","34°57'01''W","08°00'46''S",NA,NA,NA,"03",NA,NA,NA,NA,NA
"94","2019-11-19 14:04:31-03","UFRPE","PEUFR","43577","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","S.S. Lira","S.S. Lira","611","2003","04","10",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444","Arbusto com cerca de 2,5m de altura; botões florais verdes.","PEUFR043577",NA,NA,NA,NA,NA,NA,"35°05'42''W","08°42'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-19 14:04:31-03","UFRPE","PEUFR","43578","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","S.S. Lira","J. Cantarelli; D. Medeiros; E. B. Almeida Jr.; S.S. Lira; C. Zickel","591","2001","09","26",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.094056","-8.717519","Arbusto (rebrotado) cerca de 2m de altura. Caule castanho com muitas lenticelas. Folhas discolores. Botões cremes.","PEUFR043578",NA,NA,NA,NA,NA,NA,"35°05'38,6''W","08°43'03,07''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-19 14:04:33-03","UFRPE","PEUFR","48785","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","G. E. L. Macedo; A. F. Souza","625","2004","03","12",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 105km da Avenida Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacaru","-40.109417","-13.944722","Árvore de mais ou menos 4m, com folhas simples, alternas, membranáceas, glabras, sem flores, com frutos verdes alados.","PEUFR048785",NA,NA,NA,NA,"2005","10","40°06'33,9''W","13°56'41''S","617","750",NA,"25",NA,NA,NA,NA,NA
"97","2019-11-19 14:04:33-03","UFRPE","PEUFR","49715","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","E. Almeida","C. G. Lopes; K. A. Silva; E. N. Lima; N. L. Alencar","436","2005","11","10",NA,"Brasil","Pernambuco","Aliança","Mata do Engenho Cuieras","-35.248333","-7.639167","Poucas flores ou frutos verde-claro, pouco frequente.","PEUFR049715",NA,NA,NA,NA,"2006","05","35°14'54''W","07°38'21''S",NA,NA,NA,"29",NA,NA,NA,NA,NA
"98","2019-11-19 14:04:31-03","UFRPE","PEUFR","37538","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","K. Almeida ; A. L. A. Lima","240","2002","01","21",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Arbusto com cerca de 2m. Flor verde. Fruto verde.","PEUFR037538",NA,NA,NA,NA,"2002","08","34°57'01''W","08°00'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-19 14:04:31-03","UFRPE","PEUFR","37484","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","K. Almeida","152",NA,NA,NA,NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Árvore com cerca de 3,5m. Frutos imaturos verdes.","PEUFR037484",NA,NA,NA,NA,"2002","08","34°57'01''W","08°00'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:04:31-03","UFRPE","PEUFR","37483","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","K. Almeida","A. L. A. Lima; K. Almeida","1","2001","09","25",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778","Arbusto com cerca de 2m. Fruto verde quando imaturo e amarelo quando maduro.","PEUFR037483",NA,NA,NA,NA,"2001","09","34°57'01''W","08°00'46''S",NA,NA,NA,"30",NA,NA,NA,NA,NA
"101","2019-11-19 14:04:33-03","UFRPE","PEUFR","694","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","P. J. M. Maas","A. Lima; Ducke","130","1952","08","06",NA,"Brasil","Pernambuco","Recife","Nas capoeiras no início da estrada de Aldeia","-34.8810997009277","-8.05389022827148","Arbusto. Flor creme com perfume.","PEUFR000694",NA,NA,"18865","auto","1995","11",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"102","2020-04-22 16:17:13-03","UFPB","JPB","46760","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Maas, PJM","Prata, AP; Barbosa, MR; Thomas, WW; Gomes, LA; Santos, E dos","2279","2010","07","04","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da Mata. Área antropizada. Solo Areno-argiloso.","-37.437222","-11.3675","; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 4m de altura. Frutos carnosos imaturos verdes.","JPB0046760",NA,NA,NA,NA,"2012",NA,"-37.437222","-11.3675",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-04-22 16:17:13-03","UFPB","JPB","48932","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"Pereira, LA; Chagas, ECO","265","2011","05","12","Southern America","Brasil","Paraíba","João Pessoa","Mata Ciliar do Rio Cabelo, Mangabeira","-34.863056","-7.115","; DESC: Árvore ca. De 8m de altura. Flores creme e frutos marrons.","JPB0048932",NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"104","2020-04-22 16:17:13-03","UFPB","JPB","49337","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Maas, PJM","Prata, AP; Gomes, LA; Carregosa-Silva, T; Déda, RM; Santos, E","2715","2011","08","09","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata das mangueiras. Solo arenoso.","-37.429167","-11.401389","; HABITAT: Mata Atlântica.; DESC: Arbusto, ca. de 3m de altura. Frutos imaturos verdes.","JPB0049337",NA,NA,NA,NA,"2012","11","-37.429167","-11.401389",NA,NA,NA,"27",NA,NA,NA,NA,NA
"105","2020-04-22 16:17:13-03","UFPB","JPB","49514","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Bazante, ML","Amorim, BS; Araújo, DA; Chagas, MA","1175","2011","10","26","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha do riacho, interior da mata.","-36.431111","-9.255","; HABITAT: Floresta Atlântica; DESC: Arvoreta 3m alt., flores brancas, frutos imaturos. Material tratado com álcool 90%.","JPB0049514",NA,NA,NA,NA,"2016","12","-36.431111","-9.255","654","654",NA,"06",NA,NA,NA,NA,NA
"106","2020-04-22 16:17:13-03","UFPB","JPB","49561","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Bazante, ML","Araújo, DA; Amorim, BS; Chagas, MA","1832","2011","11","26","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha à margem direita do riacho.","-36.431111","-9.255","; DESC: Árvore. Flores branco-amareladas.","JPB0049561",NA,NA,NA,NA,"2016","12","-36.431111","-9.255",NA,NA,NA,"06",NA,NA,NA,NA,NA
"107","2020-04-22 16:17:13-03","UFPB","JPB","46619","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"Gadelha Neto, PC","2910","2011","03","01","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.866667","-8","; HABITAT: Floresta Estacional Semidecidual; DESC: Árvore com cerca de 4m. Ramos com tricomas castanhos. Folhas simples, alternas, coriáceas, face dorsal pilosa. Flores isoladas, esverdeadas. Substrato areno-argiloso.","JPB0046619",NA,NA,NA,NA,NA,NA,"-34.866667","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-04-22 16:17:13-03","UFPB","JPB","46632","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"Gadelha Neto, PC; Lima, IB; Pontes, RA; Pioto, D","2923","2011","04","14","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico, Trilha da Preguiça","-34.866667","-8","; HABITAT: Floresta Estacional Semidecidual; DESC: Árvore de folhas simples, alternas, coriáceas. Flores isoladas. Fruto sincárpico. Substrato areno-argiloso.","JPB0046632",NA,NA,NA,NA,NA,NA,"-34.866667","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-04-22 16:17:13-03","UFPB","JPB","52211","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Gomes, LA","Gomes, LA; Matos, GMA; Gomes-Costa, GA","721","2012","09","14","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.","-37.419444","-11.385861","; HABITAT: Mata Atlântica.; DESC: Árvore ca. 4m. Flores cremes e botões verdes, frutos imaturos verdes.","JPB0052211",NA,NA,NA,NA,"2012","10","-37.419444","-11.385861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-04-22 16:17:13-03","UFPB","JPB","53376","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Gomes, LA","Gomes, LA; Santos, E; Conceição, GG","993","2013","01","25","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata","-37.424278","-11.378056","; HABITAT: Mata Atlântica.; DESC: Arbusto com cerca de 2m. Com frutos imaturos verdes.","JPB0053376",NA,NA,NA,NA,"2013","02","-37.424278","-11.378056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-22 16:17:13-03","UFPB","JPB","52149","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Bazante, ML","Gomes, LA; Déda, RM; Santos, E; Porto, NM","573","2012","08","13","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.","-37.448299407959","-11.3507995605469","; HABITAT: Mata Atlântica; DESC: Árvore, 5 m. Flores cremes. UTM: 0671174/8742146.","JPB0052149",NA,NA,"26417","auto","2016","12",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"112","2020-04-22 16:17:13-03","UFPB","JPB","52171","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","Gomes, LA","Gomes, LA; Déda, RM; Santos, E; Porto, NM","606","2012","08","14","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.","-37.448299407959","-11.3507995605469","; HABITAT: Mata Atlântica; DESC: Árvore, 5m. Frutos imaturos verdes. UTM: 0671199/8739231.","JPB0052171",NA,NA,"26417","auto","2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-07 12:09:04-03","UFPB","JPB","24545","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Filho, A","JPB24545","1999","04","16","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"114","2020-06-23 19:49:47-03","UFPB","JPB","17735","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Moura, OT","620","1991","07","05","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"115","2020-06-26 20:32:20-03","UFPB","JPB","19025","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Moura, OT","JPB19025","1992","12","22","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"116","2020-06-30 21:03:07-03","UFPB","JPB","20308","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Agra, MF","1439","1992","03","20","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"117","2020-07-02 18:00:21-03","UFPB","JPB","22797","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Barbosa, MR; Moura, ACA","1451","1995","03","10","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-02 18:00:21-03","UFPB","JPB","22798","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Barbosa, MR","1352","1993","05","18","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:17:17-03","UFPB","JPB","23300","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Gadelha Neto, PC","12","1992","01","01","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"120","2020-05-27 09:24:50-03","UFPB","JPB","39690","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Araújo, CMLR","Lima, RB; Araújo, CMLR; Brito, MFM; Lima, JR; Santiago, C","2478","2008","08","01","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Loteamento Barra de Jacumã","-34.8","-7.35","; HABITAT: Mata de Tabuleiro; DESC: Árvore, 3,5 m alt. Flores cremes. Fruto imaturo verde.",NA,NA,NA,NA,NA,"2008","11","-34.8","-7.35",NA,NA,NA,"21",NA,NA,NA,NA,NA
"121","2020-05-27 09:24:50-03","UFPB","JPB","40474","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Gadelha Neto, PC; Lima, IB; Lima, JR","2398","2008","08","11","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba","-34.804667","-7.362111","; HABITAT: Floresta Estacional Semidecidual; DESC: Substrato areno-argiloso. Arvore de folhas simples, alternas, coriáceas de face ventral glabra e face dorsal pilosa. Fruto sincárpico. Carpídios unidos e pilosos.",NA,NA,NA,NA,NA,NA,NA,"-34.804667","-7.362111","42","42",NA,NA,NA,NA,NA,NA,NA
"122","2020-05-27 09:24:50-03","UFPB","JPB","40968","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Araújo, CMLR","Araújo, CMLR; Freitas, GB","59","2008","07","25","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Loteamento Barra de Jacumã","-34.8","-7.35","; HABITAT: Mata de Tabuleiro; DESC: Árvore, 3 m alt. Ramos com face abaxial ferrugínea. Frutos redondos, imaturos verdes.",NA,NA,NA,NA,NA,"2008","07","-34.8","-7.35",NA,NA,NA,"30",NA,NA,NA,NA,NA
"123","2020-05-27 09:24:50-03","UFPB","JPB","41071","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Gadelha Neto, PC; Lima, IB; Lima, JR","2470","2008","10","10","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba","-34","-7","; HABITAT: Floresta Estacional Semidecidual; DESC: Substrato areno-argiloso. Árvore de folhas simples, alternas, coriáceas. Flores isoladas, esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"-34","-7","60","60",NA,NA,NA,NA,NA,NA,NA
"124","2020-05-27 09:24:50-03","UFPB","JPB","41240","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Araújo, CMLR","Araújo, CMLR; Brito, MFM; Santiago, C; Neves, MA","160","2008","11","07","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Fazenda Pau-Ferro.","-34.9075","-7.26","; HABITAT: Mata de Tabuleiro.; DESC: Arvoreta, ca 1,50 m alt. Flores cremes.","JPB0041240",NA,NA,NA,NA,"2008","11","-34.9075","-7.26","112","112",NA,"28",NA,NA,NA,NA,NA
"125","2020-05-27 09:24:50-03","UFPB","JPB","41415","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Lima, RB","Lima, RB; Pessoa, MC","1918","2008","02","01","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba","-34.9075","-7.276667","; HABITAT: Mata de Tabuleiro; DESC: Árvore com 3-4 m de altura. Flores amarelas. Frutos verdes.",NA,NA,NA,NA,NA,"2008",NA,"-34.9075","-7.276667","112","112",NA,NA,NA,NA,NA,NA,NA
"126","2020-05-27 09:24:50-03","UFPB","JPB","41476","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Araújo, CMLR","Lima, RB; Pessoa, MC; Brito, MFM","2447","2008","07","11","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Loteamento Barra de Jacumã","-34.9075","-7.276667","; HABITAT: Mata de Tabuleiro; DESC: Árvore com 3-4 m de altura. Flores amarelas. Frutos verdes.",NA,NA,NA,NA,NA,"2008","07","-34.9075","-7.276667","112","112",NA,"24",NA,NA,NA,NA,NA
"127","2020-05-24 16:41:43-03","UFPB","JPB","4191","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Agra, MF","160","1979","06","08","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"128","2020-05-28 21:07:37-03","UFPB","JPB","4501","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Moura, OT","52","1980","10","30","Southern America","Brasil","Paraíba","João Pessoa","Campus I da UFPB","-34.848611","-7.1425",NA,NA,NA,NA,NA,NA,NA,NA,"-34.848611","-7.1425","47","47",NA,NA,NA,NA,NA,NA,NA
"129","2020-04-22 16:17:17-03","UFPB","JPB","50724","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Gomes, LA","Gomes, LA; Déda, RM; Santos, LAS; Santos, E; Conceição, GG","348","2012","03","16","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de Mata.","-37.416944","-11.392222","; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 4m. Botões florais verdes.","JPB0050724",NA,NA,NA,NA,"2012","04","-37.416944","-11.392222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-04-22 16:17:17-03","UFPB","JPB","6707","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Miranda, CAB de","303","1977","09","21","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-06 18:30:27-03","UFPB","JPB","6794","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Agra, MF","560","1987","02","21","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"132","2020-06-08 16:55:36-03","UFPB","JPB","7416","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Agra, MF","552","1987","12","20","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","; DESC: Arbusto",NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"133","2020-04-22 16:17:17-03","UFPB","JPB","34804","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Amazonas, NT","83","2005","09","27","Southern America","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816","; DESC: Árvore, flor amarela, fruto verde","JPB0034804",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-07-14 17:16:59-03","UFPB","JPB","29124","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Almeida, K; Santos, E","21","2000","02","04","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-07-14 17:16:59-03","UFPB","JPB","29043","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Almeida, K","152","2001","06","21","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-07-14 17:16:59-03","UFPB","JPB","29042","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Lima, ALA; Almeida, K","1","2001","09","25","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:11:53-03","MBM","MBM","400862","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"Pereira, L.A.; Chagas, E.C.O.; Chagas, E.C.O.","265","2011","05","12","Southern America","Brazil","Paraíba","João Pessoa","Mangabeira, Rio Cabelo","-34.863056","-7.115","Árvore ca. De 8m de altura. Flores creme e frutos marrom.; Mata Ciliar.","MBM400862","MBM400862",NA,NA,NA,NA,NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:12:02-03","MBM","MBM","187062","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelli","Rollinia pickelli","Diels","Maas, P.J.M.","Amorim, A.M.A.; et al.; et al.","1501","1993","11","27","Southern America","Brazil","Sergipe","Santa Luzia do Itanhi","2,5km do Distirito de Crasto","-37.448299407959","-11.3507995605469",NA,"MBM187062","MBM187062",NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-05-06 14:24:24-03","UFMA","MAR","5857","S","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"A.L.S. Almeida","6","2003","10","16",NA,"Brasil","Pernambuco","Ipojuca","Nossa Senhora do Outeiro de Maracaípe","-35.064167","-8.399444","Arbusto com cerca de 3m de altura, em frutificação",NA,NA,NA,NA,NA,NA,NA,"35º03'51W","08º23'58S",NA,NA,NA,NA,NA,NA,NA,NA,NA
