"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","typeStatus","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","relatedCatalogItem","sex"
"105","2020-04-27 16:09:08-03","UFES","VIES","40906","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Pena, N.T.L.","2015","06","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","11","Pena, N.T.L.; Freitas, J.; Silva, L.A.; Souza, W.O.; Luber, J. & Sossai, B.G.","156","2015","03","25",NA,NA,"VIES040906","VIES040906",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-04-27 16:09:08-03","UFES","VIES","40962","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Pena, N.T.L.","2015","06","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","11","Pena, N.T.L.; Alves-Araújo, A.; Souza, W.O. & Luber, J.","244","2015","05","05",NA,NA,"VIES040962","VIES040962",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-09-27 18:04:05-03","UFES","VIES","41149","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Pena, N.T.L.","2016","10","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","10","Pena, N.T.L.; Souza, W.O.","292","2015","06","18",NA,NA,"VIES041149","VIES041149",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-04-27 16:09:08-03","UFES","VIES","25541","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Coser, T.S.","2012","06","Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749","56510",NA,NA,"auto","12","Faria, M.B.","8","2006","11","18",NA,NA,"VIES025541","VIES025541",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-04-27 16:09:08-03","UFES","VIES","23259","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Oliveira, A.G.","2011","02","Brasil","Espírito Santo","São Mateus","Bairro Litorâneo, Mata de restinga sobre cordão arenoso.","-39.8588981628418","-18.716100692749","56510",NA,NA,"auto","14","Giaretta, A.O.; Monteiro, M.M.; Menezes, L.F.T. & Cruz, T.S.","319","2008","08","25",NA,NA,"VIES023259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-09-27 18:04:05-03","UFES","VIES","29839","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Lavanhole, D.F.","2013","12","Brasil","Espírito Santo","São Mateus","Liberdade.","-39.8588981628418","-18.716100692749","56510",NA,NA,"auto","10","Aoyama, E.M.; Lavanhole, D.F.","117","2013","11","06",NA,NA,"VIES029839","VIES029839",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:29:57-03","UFRRJ","RBR","27732","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Mangaratiba, Ilha da Marambaia","entrada em direção ao heliporto ao lado direito.",NA,NA,NA,NA,NA,NA,NA,"M.S. Rodrigues",NA,"2007","03","11",NA,NA,"RBR00027732","RBR00027732_1 RBR00027732_2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:29:57-03","UFRRJ","RBR","3697","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","R. Moura","1998","10","Brasil","Rio de Janeiro","Carapebus","Mata de restinga de macaé","-41.666667","-22.2",NA,NA,NA,NA,"09","A. Gentry; E. Zardini, D. Araujo, O. Peixoto","49459","1985","01","11",NA,NA,"RBR00003697","RBR00003697","41º40'W","22º12'S",NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:29:57-03","UFRRJ","RBR","6678","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brasil","Rio de Janeiro","Barra de Guaratiba","Restinga da Marambaia, Linha 2.",NA,NA,NA,NA,NA,NA,NA,"L.F.T. Menezes","799","2001","11","10",NA,NA,"RBR00006678","RBR00006678_1 RBR00006678_2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:29:57-03","UFRRJ","RBR","44568","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Restinga da Praia do Sul.","-44.3180999755859","-23.0067005157471","32988",NA,NA,"auto",NA,"A.F. Nunes-Freitas; T.C. Rocha-Pessôa, L.N. Morgado","804","2003","02","20",NA,NA,"RBR00044568","RBR00044568_1 RBR00044568_2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:19:34-03","MBM","MBM","15111","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Costa-Kurtz, A.",NA,NA,"Brazil","Rio de Janeiro","Ilhota","Serra da Estrella",NA,NA,NA,NA,NA,NA,NA,"Pereira, E.","10681","1968","02","17","Southern America",NA,"MBM015111","MBM015111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:19:34-03","MBM","MBM","154708","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Leme, E.M.C.",NA,NA,"Brazil","Espírito Santo","São Mateus","Ligação Rodovia BR-101 a Ponta do ipiranga","-39.8588981628418","-18.716100692749","56510",NA,NA,"auto",NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58088","1992","10","15","Southern America",NA,"MBM154708","MBM154708",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723998","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723998' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Glaziou, A.",NA,"1880","1","1",NA,"hb","P01723998","P01723998_01",NA,NA,NA,NA,NA,NA,"12225",NA,NA
"118","2015-09-03 21:49:25-03","MNHN","RECOLNAT_MNHN_P","P01764004","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". s.d. Reçu le 16 juillet 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764004' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Glaziou, A.",NA,NA,NA,NA,NA,"hb","P01764004","P01764004_01",NA,NA,NA,NA,NA,NA,"14338",NA,NA
"119","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723993","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Paraná",NA,"Jacarehý. Paraná, Sul, Brasil, América do Sul",NA,NA,NA,NA,". . Reçu le 25 février 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723993' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Dusén, P.",NA,"1916","4","9",NA,"hb","P01723993","P01723993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723995","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Copacabana. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723995' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Glaziou, A.",NA,"1850","4","15",NA,"hb","P01723995","P01723995_01",NA,NA,NA,NA,NA,NA,"12225",NA,NA
"121","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723996","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Glaziou, A.",NA,"1880","1","1",NA,"hb","P01723996","P01723996_01",NA,NA,NA,NA,NA,NA,"12225",NA,NA
"122","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723997","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Glaziou, A.",NA,"1880","1","1",NA,"hb","P01723997","P01723997_01",NA,NA,NA,NA,NA,NA,"12225",NA,NA
"123","2015-09-03 21:49:49-03","MNHN","RECOLNAT_MNHN_P","P01764005","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Brésil. R.J., Petropolis. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666","36524",NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764005' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"Glaziou, A.",NA,"1882","12","1",NA,"hb","P01764005","P01764005_01",NA,NA,NA,NA,NA,NA,"14338",NA,NA
"124","2015-09-03 21:49:25-03","MNHN","RECOLNAT_MNHN_P","P01764003","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Brésil. RJ. Petropolis. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666","36524",NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764003' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"Glaziou, A.",NA,"1882","12","1",NA,"hb","P01764003","P01764003_01",NA,NA,NA,NA,NA,NA,"14338",NA,NA
"125","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723999","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Minas Gerais","Caldas",". Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641","25710",NA,". s.d. Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723999' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"Holtermann",NA,NA,NA,NA,NA,"hb","P01723999","P01723999_01",NA,NA,NA,NA,NA,NA,"11286",NA,NA
"126","2015-09-03 21:45:52-03","MNHN","RECOLNAT_MNHN_P","P01723994","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442",NA,". Fl. jaune pale. donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01723994' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"Glaziou",NA,"1880","10","15",NA,"hb","P01723994","P01723994_01",NA,NA,NA,NA,NA,NA,"12225",NA,NA
"127","2014-11-17 13:57:00-02","MO","MOBOT","1729110","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Lindl.","E. J. Gouda (U)",NA,NA,"Colombia","Antioquia","Frontino","Corregimiento La Blanquita, Cordillera Occidental, Región de Murrí, 4 a 7 km del Alto de Cuevas hacia La Blanquita, bp-PM","-76.18333","6.75",NA,NA,NA,NA,NA,"Julio C. Betancur B.","Betancur B. 569","1988","7","10","South America",NA,NA,NA,NA,NA,NA,NA,"1350.00000000","1450.00000000",NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3019611","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná",NA,"Jacarachy.",NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén 17040B","1916",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","3019725","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná",NA,"Jacarehý, (Restinga) cult., c. fl.",NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén 17688","1916",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3019856","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná",NA,"Jacarehý, in silvula, cult; c. fl.",NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén 9809","1910",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-03 09:28:00-03","MO","MOBOT","101237175","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","fide Uribbe et al.",NA,NA,"Brazil","Rio de Janeiro",NA,"Guanabara, In saxis prope Botatogo [Botafogo] [perennial]",NA,NA,NA,"1",NA,NA,NA,"C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3019600","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná",NA,"Tacareliz, in silvula ad trunc. ar. cult. e. fl.",NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén 17040B","1916",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","33049",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","L.F.S. Magnago/24-07-2007",NA,NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,NA,"Inflorescência vermelha. Epífita. Beira de moita.",NA,NA,"P. F. Souza; et al","202","2007","01","14",NA,NA,"MBML033049","MBML033049","40W20'36","20S27'44",NA,NA,NA,NA,NA,NA,NA
"134","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","33112",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","L.F.S. Magnago/16-02-2007",NA,NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,NA,"Haste da inflorescência vermelha.",NA,NA,"F.A.R. Matos; et al","32","2006","01","14",NA,NA,"MBML033112","MBML033112","40W20'36","20S27'44",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","35484",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","T.S. Coser/22-06-2011",NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga, Degredo, Parque das orquídeas.","-39.693056","-19.287778",NA,NA,"Saxícola, no sol. Folhas verdes-amareladas. Inflor. E bracteas avermelhadas. Flores amarelas.",NA,NA,"A. P. Fontana; C. Esgario, L. Kollmann, R. L. Kollmann, B. Schineider & França.","3121","2007","03","31",NA,NA,"MBML035484","MBML035484_1 MBML035484_2","39W41'35","19S17'16",NA,NA,"7","7",NA,NA,NA
"136","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","36976",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","T.S. Coser /25-01-2012",NA,NA,"Brasil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, estrada para Linhares, Mata de Tabuleiro com plantação de cacau (Cabruca).","-39.8325","-19.557925",NA,NA,"Epífita. Inflorescência seca.",NA,NA,"A. P. Fontana; L. Kollmann & C. Esgario","5636","2008","10","24",NA,NA,"MBML036976","MBML036976","39W49'57","19S33'28,53",NA,NA,"10","10",NA,NA,NA
"137","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","41148",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","T.S. Coser /25-01-2012",NA,NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Restinga entre as Rodovias ES 060 e 261.","-40.960972","-21.217528",NA,NA,"Epífita. Base da folha marrom. Brácteas do escapo e flores rosas. Botões verdes. Restinga. Formação arbustiva aberta não inundável (Aberta de Clusia) - moita.",NA,NA,"A. M. Assis; M. D. S. Demuner","1997","2009","04","20",NA,NA,"MBML041148","MBML041148_1 MBML041148_2","40W57'39,5","21S13'3,1",NA,NA,"12","12",NA,NA,NA
"138","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","41150",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","A.M. Assis/Abril-2009",NA,NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Restinga entre as Rodovias ES 060 e 261.","-40.960972","-21.217528",NA,NA,"Terrestre. Base da folha marrom. Brácteas do escapo e flores rosas. Botões verdes. Restinga. Formação arbustiva aberta não inundável (Aberta de Clusia) - moita.",NA,NA,"A. M. Assis; M. D. S. Demuner","1999","2009","04","20",NA,NA,"MBML041150","MBML041150_1 MBML041150_2","40W57'39,5","21S13'3,1",NA,NA,"12","12",NA,NA,NA
"139","2020-09-04 16:57:03-03","MBML","MBML-HERBARIO","42857",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","T.S. Coser/19-01-2012",NA,NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves, propriedade Ferrous, restinga","-40.974111","-21.235111",NA,NA,"Folhas verde amareladas com bainhas castanho-escuro. Em frutificação avançada",NA,NA,"T.S. Coser","516","2012","01","19",NA,NA,"MBML042857","MBML042857_1 MBML042857_2","40W58'26,8","21S14'6,4",NA,NA,NA,NA,NA,NA,NA
"140","2020-09-04 16:57:03-03","MBML","MBML-HERBARIO","42858",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","T.S. Coser/19-01-2012",NA,NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves, propriedade Ferrous, restinga","-40.974111","-21.235111",NA,NA,"Folhas verde amareladas. Escapo vermelhos, brácteas escapais, primárias e florais vermelhas com ápice verde, sépala amarela, em botão",NA,NA,"T.S. Coser","523","2012","01","19",NA,NA,"MBML042858","MBML042858","40W58'26,8","21S14'6,4",NA,NA,NA,NA,NA,NA,NA
"141","2020-09-04 16:57:03-03","MBML","MBML-HERBARIO","48520",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez.","Nagibi/19-10-2002",NA,NA,"Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701","16451",NA,"Terrestre, bainhas marrons escuro","auto",NA,"N.N.F. da Silva","201","2002","10","19",NA,NA,"MBML048520","MBML048520",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-04 11:04:43-03","UFRB","HURB","23635","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez.","J.A.Siqueira Filho","2013","10","Brasil","Bahia","Santa Cruz Cabrália","Restinga à beira mar na Praia de Mutari; Área prioritária para conservação: MC-885-Complexo de Abrolhos-1-Extremamente alta","-39.020889","-16.322194",NA,NA,"erva epífita/saxicola, folhas lanceoladas, inflorescência ereta ca. 1,5m alt., flores amarelas, longo-tubulosas com brácteas vermelhas, frutos secos deiscentes. Material em cultivo no VIVASF",NA,"10","Siqueira Filho, J.A.; Silva, A.C.C.P.; Silva, D.S.; Fernandes, J.V.A. & Souza, E.A.","3067","2013","09","19",NA,NA,"HURB000023635","HURB000023635","39º01'15,20W","16º19'19,90S",NA,NA,"41","41",NA,NA,NA
"143","2021-03-04 11:04:43-03","UFRB","HURB","22133","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","E.H. Souza","2018","12","Brasil","Bahia","Milagres","BA 026, Estrada Amargosa-Milagres; Serra do Jatobá","-39.8588981628418","-12.8699998855591","24432",NA,NA,"auto",NA,"Carvalho, A.A.; Souza, E.H.","PE0027","2018","09","22",NA,NA,"HURB000022133","HURB000022133",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-25 10:11:30-03","CVRD","CVRD","13959","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Versieux, L.",NA,NA,"BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-39.962778","-19.209417",NA,NA,"Erva terrestre em área aberta. Bracteas do escapo verdes com margem vermelha. Bracteas florais vermelhas. Flores amarelas. <ll>dwc_commonname:</ll> Bromélia lisa",NA,NA,"J.R. Stehmann","4646","2007","02","07","América do Sul",NA,"CVRD013959",NA,"39°57'46,0W","19°12'33,9S","Liliopsida",NA,"22","22",NA,NA,NA
"145","2021-02-25 10:11:30-03","CVRD","CVRD","10087","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Domingos A. Folli","2007","04","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Bromélia lisa","auto","24","Folli, D.A.","5567","2007","04","24","América do Sul",NA,"CVRD010087",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"146","2021-02-25 10:11:30-03","CVRD","CVRD","14831","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Geovane S. Siqueira","2015","07","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"Base vermelha, ápice verde <ll>dwc_commonname:</ll> Bromélia lisa","auto","20","Biral, L.","1011","2014","02","21","América do Sul",NA,"CVRD014831",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"147","2021-02-25 10:11:30-03","CVRD","CVRD","3469","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Elton M. C. Leme","1991","11","BRASIL","ES","Linhares","Localizada no aceiro.","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Bromélia lisa","auto","06","Folli, D.A.","1444","1991","10","11","América do Sul",NA,"CVRD003469","CVRD003469",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","1481808","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehý","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","s.n.","1914","3","26","South America - Neotropics",NA,"US01914200","US01914200_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","1184702","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehy","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","17040",NA,NA,NA,"South America - Neotropics",NA,"US01914198","US01914198_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","1804281","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","São Paulo",NA,"Florestal",NA,NA,NA,"1",NA,NA,NA,"M. B. Foster","345","1939","8","15","South America - Neotropics",NA,"US01914202","US01914202_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","1619897","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehy","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","17040","1916","4","9","South America - Neotropics",NA,"US01914197","US01914197_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2143555","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Sernambetiba (Recreio dos Bandeirantes)","-43.3469","-23.0036",NA,"1",NA,NA,NA,"L. Smith, F. Segadas-Vianna, W. A. Egler, A. Magnanini & G. Machline","6823","1952","4","4","South America - Neotropics",NA,"US01914211","US01914211_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
