"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"128","2021-02-26 21:55:37-03","UFPB","JPB","3120-A","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Xavier, LP","JPB3120-A","Southern America","Brasil","Ceará","Russas-Jaguarana","margem de Estrada.",NA,NA,NA,NA,NA,NA,"Fernandes, A","1971","08","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-26 21:55:37-03","UFPB","JPB","4065","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Miranda, CAB de","JPB4065","Southern America","Brasil","Paraíba","Sousa","Sousa - Pombal. Margem estrada.","-38.228056","-6.759444",NA,"; DESC: Flores vistosas amarelas. Sertão.",NA,NA,NA,"1979","08","16","220","220",NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-26 21:55:37-03","UFPB","JPB","41514","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Pontes, RA","411","Southern America","Brasil","Paraíba","Salgadinho","Serra de São Bento, Estrada que leva para ao sítio São Bento, próximo de São J. da Batalha, passando por cima da serra.","-36.845278","-7.103056",NA,"; DESC: Arbusto ca. de 2m alt. Flores amarelas.",NA,NA,"Souto","2008","08","08","420","420","2019","08","09","-36.845278","-7.103056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-26 21:55:37-03","UFPB","JPB","53074","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Félix, LP","7864","Southern America","Brasil","Piauí","Itavera",NA,NA,NA,NA,"; DESC: Arbusto; flores amarelas.","JPB0053074",NA,"Gomes de Lima, JE","1997","05","17",NA,NA,"1998","01","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-26 21:55:37-03","UFPB","JPB","54743","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Gadelha Neto, PC","3650","Southern America","Brasil","Paraíba","Piancó","Serra de Santo Antônio","-37.893056","-7.244722",NA,"; HABITAT: Mata Serrana; DESC: Arvoreta com cerca de 2,5m. Folhas compostas, paripinadas com 6-7 pares de folíolos opostos. Flores amarelas dispostas em racemos terminais. Fruto legume oblongo, reto, plano-compresso. Substrato areno-a","JPB0054743",NA,NA,"2013","08","01","407","407",NA,NA,NA,"-37.893056","-7.244722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-26 21:55:37-03","UFPB","JPB","2897","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Carneiro, F","JPB2897","Southern America","Brasil","Paraíba","Pombal",NA,"-37.801700592041","-6.77027988433838",NA,"; DESC: Árvore de flores amarelas. Fruto vagem plana. Caule escuro.",NA,NA,"Fernandes, A","1955","12","01",NA,NA,NA,NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA,NA,NA
"134","2021-02-26 21:55:37-03","UFPB","JPB","33153","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Gadelha Neto, PC; Dantas, DHM","1162","Southern America","Brasil","Paraíba","São José da Lagoa Tapada","Serra de Santa Catarina.","-38.1622009277344","-6.94055986404419",NA,"; DESC: Arbustivo. Flor amarela. Folhas compostas, paripenadas, com 6 pares de folíolos.",NA,NA,NA,"2004","06","19",NA,NA,NA,NA,NA,NA,NA,NA,"21441","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-26 21:55:37-03","UFPB","JPB","52244","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, MIB","803","Southern America","Brasil","Rio Grande do Norte","Ceará-Mirim","Mata antes da entrada da cidade. Mata.","-35.4255981445312","-5.63443994522095",NA,"; DESC: Arvoreta, ca. 2m altura. Flores amarelas.","JPB0052244",NA,"Queiroz, LP de","2003","05","20",NA,NA,"2006","05",NA,NA,NA,NA,"22896","auto",NA,NA,NA,NA,NA,NA
"136","2021-02-26 21:55:37-03","UFPB","JPB","66169","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Queiroz, RT","94","Southern America","Brasil","Rio Grande do Norte","Macaíba","Reserva do Assentamento José Coelho","-35.3539009094238","-5.85832977294922",NA,"; HABITAT: Mata, solo argiloso; DESC: Arbusto, flores amarelas, axilares. Ca. 2m alt.","JPB0066169",NA,"Queiroz, RT","2004","06","16",NA,NA,NA,NA,NA,NA,NA,NA,"33221","auto",NA,NA,NA,NA,NA,NA
"137","2019-11-06 09:55:40-03","UFOP","OUPR","19661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda da Caieira","-43.5080986022949","-20.2875003814697",NA,"Entre rochas dolomita. Arbusto. Flores amarelas",NA,NA,"Dutra, V.F.","1979","10","06",NA,NA,"2001","11",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-06 09:55:40-03","UFOP","OUPR","19664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda da Caieira","-43.5080986022949","-20.2875003814697",NA,"Entre rochas dolomita. Arbusto. Flores amarelas",NA,NA,"Dutra, V.F.","1979","10","06",NA,NA,"2001","11",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-06 09:55:40-03","UFOP","OUPR","19663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","Funil","-43.5080986022949","-20.2875003814697",NA,"Mata. Arbusto. Flores amarelas",NA,NA,"Dutra, V.F.","1974","09","24",NA,NA,"2001","11",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"140","2019-11-06 09:55:40-03","UFOP","OUPR","19662","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","Funil","-43.5080986022949","-20.2875003814697",NA,"Mata. Arbusto. Flores amarelas",NA,NA,"Dutra, V.F.","1974","09","24",NA,NA,"2001","11",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:36:07-03","UFC","EAC","26291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Aparecida, M.; Granjeiro, T.B.","s.n.","Southern America","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"EAC0026291","EAC0026291",NA,"1998","04","08",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:36:07-03","UFC","EAC","11915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Viana, F.A.","s.n.","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica","-40.1236000061035","-6.57360982894897",NA,"Arbusto; Carrasco","EAC0011915","EAC0011915","Fernandes, A.; Nunes, E.","1982","06","30",NA,NA,"1995","11","22",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:36:07-03","UFC","EAC","10237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Martins, P.","s.n.","Southern America","Brasil","Ceará","Aiuaba","estrada Cedro-Jatobá, Substrato arenoso","-40.1236000061035","-6.57360982894897",NA,"Arvoreta, independente, abundante, folhas alternas, flor amarela; Caatinga","EAC0010237","EAC0010237","Fernandes, A.; Nunes, E.","1981","04","29",NA,NA,"1995","11","22",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:36:07-03","UFC","EAC","15188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Figueiredo, M.A.; Barboza, A.","s.n.","Southern America","Brasil","Ceará","Barbalha","Chapada do Araripe, estrada de Arajara-Barbalha","-39.30419921875","-7.31111001968384",NA,"Gênero anteriormente conhecido por Cássia","EAC0015188","EAC0015188","Fernandes, A.","1988","06","02","600","600","1988","06","06",NA,NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:36:07-03","UFC","EAC","182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Landim, B.","s.n.","Southern America","Brasil","Ceará","Canindé","Campos Belos, Fazenda Feijão","-39.3116989135742","-4.35889005661011",NA,NA,"EAC0000182","EAC0000182","Fernandes, A.; Nunes, E.","1940","07","03",NA,NA,"1995","11","22",NA,NA,NA,"56338","auto",NA,NA,NA,NA,NA,NA
"146","2021-03-21 19:36:07-03","UFC","EAC","45729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Tabosa, A.B.","33","Southern America","Brasil","Ceará","Caridade","Lagoa Contendas","-39.1925010681152","-4.23222017288208",NA,"Herbáceo, forma de vida terrestre; Lagoa temporária","EAC0045729","EAC0045729","Queiroz, R.T.","2009","03","09",NA,NA,"2015","08","04",NA,NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:36:07-03","UFC","EAC","6580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Fernandes, A.; Martins, P.; Matos, F.J.A.","EAC6580","Southern America","Brasil","Ceará","Carnaubal","saída de Carnaubal para Campo Maior- PI, Substrato arenoso","-40.942798614502","-4.16666984558105",NA,"Arbusto, indenpendente, folhas alternas, flor amarela","EAC0006580","EAC0006580","Fernandes, A.; Nunes, E.","1979","06","16",NA,NA,"1995","11","22",NA,NA,NA,"20796","auto",NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:36:07-03","UFC","EAC","1711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Fernandes, A.","EAC1711","Southern America","Brasil","Ceará","Caucaia","Boqueirão, margem da estrada Fortaleza-Sobral","-38.6530990600586","-3.73610997200012",NA,"Arbusto, flor amarela","EAC0001711","EAC0001711","Fernandes, A.; Nunes, E.","1957","06","17",NA,NA,"1995","11","22",NA,NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
"149","2021-03-21 19:36:07-03","UFC","EAC","291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Bezerra, P.","230","Southern America","Brasil","Ceará","Caucaia","Sítio Itambé","-38.6530990600586","-3.73610997200012",NA,NA,"EAC0000291","EAC0000291_1 EAC0000291_2","Fernandes, A.; Nunes, E.","1941","05","29",NA,NA,"1995","11","22",NA,NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
"150","2021-03-21 19:36:07-03","UFC","EAC","6011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Fernandes, A.; Castro, A.J.; Matos, F.J.A.","EAC6011","Southern America","Brasil","Ceará","Crateús","arredores de Crateús, no rumo de Novo Oriente, Substrato pedregoso","-40.6775016784668","-5.1783299446106",NA,"Arbusto, independente, abundante, folhas alternas, flor amarela; Caatinga","EAC0006011","EAC0006011","Fernandes, A.; Nunes, E.","1979","04","29",NA,NA,"1995","11","22",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"151","2021-03-21 19:36:07-03","UFC","EAC","35099","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Costa, R.C.","292Probio","Southern America","Brasil","Ceará","Crateús","Croatá, RPPN Serra das Almas","-40.6775016784668","-5.1783299446106",NA,"Arbusto, fanerófito; Carrasco","EAC0035099","EAC0035099","Costa, R.C.","2003","08","19",NA,NA,"2004","06",NA,NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"152","2021-03-21 19:36:07-03","UFC","EAC","25713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Barros, E.O.; Lima-Verde, L.W.","s.n.","Southern America","Brasil","Ceará","Crateús","Ibiapaba Norte, Picote, sertão de Crateús","-40.6775016784668","-5.1783299446106",NA,"Arbusto, flor amarela; Mata seca","EAC0025713","EAC0025713","Lima-Verde, L.W.","1997","05","21",NA,NA,"1997","09",NA,NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:36:07-03","UFC","EAC","35113","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Costa, R.C.","165Probio","Southern America","Brasil","Ceará","Crateús","RPPN Serra das Almas, Grajaú","-40.6775016784668","-5.1783299446106",NA,"Arbusto, fanerófito; Caatinga","EAC0035113","EAC0035113","Costa, R.C.","2003","05","09",NA,NA,"2004","05",NA,NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:36:07-03","UFC","EAC","2277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Fernandes, A.","EAC2277","Southern America","Brasil","Ceará",NA,"Inhuçu, Chapada Ibiapaba",NA,NA,NA,"Subarbusto, flor amarela","EAC0002277","EAC0002277","Fernandes, A.; Nunes, E.","1971","07","24",NA,NA,"1995","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-21 19:36:07-03","UFC","EAC","33398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Sobrinho, M.S.; Bruno, M.M.A.","235","Southern America","Brasil","Ceará","Crateús","Reserva Serra das Almas, Localização: 05º05''00'' e 05º15'00'' S / 40º51'00'' e 41º00'00' W","-40.85","-5.083333",NA,"Arbustiva, melitófila, autocórica, flor amarela; Mata seca","EAC0033398","EAC0033398","Lima-Verde, L.W.","2001","07","16","650","650","2002","03",NA,"-40.85","-5.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:36:07-03","UFC","EAC","33401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Sobrinho, M.S.; Bruno, M.M.A.","90","Southern America","Brasil","Ceará","Crateús","Reserva Serra das Almas, Localização: 05º05'00'' e 05º15'00'' S / 40º51'00'' e 41º00'00'' W","-40.85","-5.083333",NA,"Arbustivo, melitófila, autocórica, flor amarela; Mata seca","EAC0033401","EAC0033401","Lima-Verde, L.W.","2001","05","17","650","650","2002","03",NA,"-40.85","-5.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:36:07-03","UFC","EAC","35734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Lima, J.R.","47","Southern America","Brasil","Ceará","Crateús","Serra das Almas","-40.922556","-5.147972",NA,"Fanerófita, flor estacional decídua","EAC0035734","EAC0035734","Nunes, E.","2005","04","21","600","600","2005","05","25","-40.922556","-5.147972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-21 19:36:07-03","UFC","EAC","38312","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Lemos, J.R.; Matias, P.","201","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Localização: 06º36'01'' e 06º44'35'' S / 40º07'15'' e 40º19'19'' W","-40.120833","-6.600278",NA,"Arbusto, ca.2,20m, flor amarela; Caatinga","EAC0038312","EAC0038312","Queiroz, L.P.","2004","05","27","400","600","2005","06",NA,"-40.120833","-6.600278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:36:07-03","UFC","EAC","39391","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Barros, E.O.; Souza, M.M.; Andrade-Filho, J.B.","96","Southern America","Brasil","Ceará","Aiuaba","Barra, Estação Ecológica de Aiuaba, Serra do Êrmo, Terrestre, proteozóico arqueano médio, planossol arenoso","-40.325556","-6.732222",NA,"Arbusto, 3m, caule tronco, folha composta membranácea alterna, inflorescência panícula terminal e axilar, ocasional.; Caatinga","EAC0039391","EAC0039391","Andrade, I.M.","1997","06","05","610","610","1997","09",NA,"-40.325556","-6.732222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-21 19:36:07-03","UFC","EAC","42423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Barros, E.O.; Souza, M.M.; Andrade-Filho, J.B.","96","Southern America","Brasil","Ceará","Aiuaba","Serra do Êrmo, Substrato: proterozóico arqueano médio, planossolo arenoso.","-40.325806","-6.732222",NA,"Arbusto, 3m, ocasiona; folha composta, alterna, membranácea; inflor. panícula terminal e axilar.; Caatinga","EAC0042423","EAC0042423","Andrade, I.M.","1997","06","05","610","610","1997","09",NA,"-40.325806","-6.732222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:36:07-03","UFC","EAC","45103","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Silva, M.L.; Silva, A.S.; et al.","162","Southern America","Brasil","Rio Grande do Norte","Mossoró","Distrito de Alagoinha, Faz. Experimental Rafael Fe, Solo arenoso, relevo plano, fragmento preservado","-37.405","-5.053889",NA,"Arbusto de +/- 1,6m de altura, frequente; Caatinga hiperxarofila","EAC0045103","EAC0045103","Nunes, E.","2006","10","10",NA,NA,"2009","10","02","-37.405","-5.053889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-21 19:36:07-03","UFC","EAC","45190","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Silva, M.L.; Araújo, J.L.; Oliveira, R.C.","106","Southern America","Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,"EAC0045190","EAC0045190","Oliveira, O.F.","2006","07","18",NA,NA,"2006","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:36:07-03","UFC","EAC","52389","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.; et al.","1869","Southern America","Brasil","Ceará","Tianguá","Caminho para o sítio do Bosco","-40.977778","-3.629806",NA,"Arbusto, +/- 2,5m; flor amarela.","EAC0052389","EAC0052389","Loiola, M.I.B.; Nunes, E.","2012","04","07","710","710","2012","09","04","-40.977778","-3.629806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-21 19:36:07-03","UFC","EAC","52390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.; Soares Neto, R.L.; Nogueira, C.","1595","Southern America","Brasil","Ceará","Tianguá","entrada para o Sítio do Bosco","-40.988306","-3.655278",NA,"Arbusto, +/- 2,5m; flor amarela e menor.","EAC0052390","EAC0052390","Loiola, M.I.B.; Nunes, E.","2012","04","27",NA,NA,"2012","09","04","-40.988306","-3.655278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:36:07-03","UFC","EAC","52391","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.; et al.","1764","Southern America","Brasil","Ceará","Ibiapina","Açude do Jacaré","-41.390556","-4.508889",NA,"Arbusto, +/- 2m; flor amarela.","EAC0052391","EAC0052391","Loiola, M.I.B.; Nunes, E.","2012","06","04",NA,NA,"2012","09","04","-41.390556","-4.508889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:36:07-03","UFC","EAC","53707","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Souza, E.B.; Brandão, E.K.S.; Marreira, E.M.; Reis, J.","2429","Southern America","Brasil","Ceará","Pacujá","Dto Bom Gosto, Platô da Serrinha. Área de transição entre Caatinga e Cerrado.","-40.702778","-4.056944",NA,"Arbusto 2-3 m; caule verde; folha com folíolo cartáceo, discolor; flor com pedicelo verde; cálice verde e corola amarela.; Mata de Transição","EAC0053707","EAC0053707","Nunes, E.","2012","03","28","385","385","2013","04","25","-40.702778","-4.056944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:36:07-03","UFC","EAC","52170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.; Soares Neto, R.L.; Nogueira, C.","1583","Southern America","Brasil","Ceará","Ibiapina","Localidade Betânia","-40.625444","-3.924167",NA,"Arbusto.","EAC0052170","EAC0052170","Loiola, M.I.B.; Nunes, E.","2012","04","26",NA,NA,"2012","08","16","-40.625444","-3.924167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-21 19:36:07-03","UFC","EAC","54128","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Nogueira, F.C.B.","s.n.","Southern America","Brasil","Ceará","Quixadá","Fazenda Não Me Deixes","-38.962778","-4.815278",NA,"Arbusto; flor amarela; fruto verde-castanho.; Caatinga","EAC0054128","EAC0054128","Lima-Verde, L.W.","2013","08","19",NA,NA,"2013","08","14","-38.962778","-4.815278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-21 19:36:07-03","UFC","EAC","54172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Silva, M.G.V.; Rocha, E.; Tavares, R.","s.n.","Southern America","Brasil","Ceará","Crato","FLONA","-39.491111","-7.241389",NA,"Flor amarela.","EAC0054172","EAC0054172","Lima-Verde, L.W.","2013","07","22",NA,NA,"2015","09","24","-39.491111","-7.241389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-21 19:36:07-03","UFC","EAC","55661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.","2246","Southern America","Brasil","Ceará","Tianguá","Malhada dos Bois","-40.908611","-3.681111",NA,"Arbusto, 3,5m; flor de cor amarela.","EAC0055661","EAC0055661","Moura, R.","2014","04","22","176","176","2014","05","16","-40.908611","-3.681111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-21 19:36:07-03","UFC","EAC","56016","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Loiola, M.I.B.; Tabosa, F.R.S.; Magalhães, F.A.L.; Loiola, M.","2118","Southern America","Brasil","Ceará","Amontada","Agroísa, margem da estrada.","-39.769444","-3.401111",NA,"Arbusto, 2m; fruto amarronzado.; Caatinga.","EAC0056016","EAC0056016","Moura, R.","2013","09","08",NA,NA,"2014","06","26","-39.769444","-3.401111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-21 19:36:07-03","UFC","EAC","56992","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Souza, E.B.; et al.","3126","Southern America","Brasil","Ceará","Granja","CE-085, entre o entrocamento de Granja e Parazinho, solo areno-argiloso.","-40.726667","-3.065",NA,"Arbusto ca. 2m alt.; folhas com folíolos cartáceos, discolores; caules pardos; flores com cálice verde-claro e corola amarela.; Cerrado.","EAC0056992","EAC0056992","Queiroz, R.T.","2014","06","13","70","70","2015","08","04","-40.726667","-3.065",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-21 19:36:07-03","UFC","EAC","57662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","trachypus","Senna trachypus","(Benth.) H.S.Irwin & Barneby",NA,"Souza, E.B.; Ponte, L.A.F.; Coelho, A.; Nepomuceno, F.A.A.; Santos, F.D.S.","3161","Southern America","Brasil","Ceará","Senador Sá","CE-362, entre Massapê e Senador Sá, carca de 5km d","-40.452778","-3.368333",NA,"Arbusto, cerca de 2m; caule ferrugíneo; folhas com folíolos cartáceos; frutos maduros marrons e sementes castanhas.; Caatinga arbustivo-arbórea com estrato herbáceo-subarbustivo diversificado.","EAC0057662","EAC0057662","Souza, E.B.; Santos, F.D.S.","2014","09","11","90","90","2014","09",NA,"-40.452778","-3.368333",NA,NA,NA,NA,NA,NA,NA,NA,NA
