"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"178","2019-11-13 11:14:25-03","USP","SPF","71654","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Simão-Bianchini, R","153","1989","09","09",NA,"Brasil","São Paulo","Campos do Jordão","Próximo ao Camping da CCB.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Árvore em campo, próxima à mata, flores verdes pequenas.","SPF00071654",NA,"Pirani, JR",NA,"21048","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA
"179","2019-10-07 09:36:42-03","UEFS","HUEFS","11494","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Queiroz, L.P.de","2663","1990","10","06",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.566667","-22.716667","1200","1200",NA,NA,"HUEFS0011494","HUEFS0011494",NA,NA,NA,NA,"45W34'","22S43'","Rosanae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:36:42-03","UEFS","HUEFS","11513","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Queiroz, L.P.de","2683","1990","10","06",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.566667","-22.716667","1200","1200",NA,NA,"HUEFS0011513","HUEFS0011513",NA,NA,NA,NA,"45W34'","22S43'","Rosanae",NA,NA,NA,NA,NA,NA
"181","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204614F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204614F","V0204614F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"182","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204613F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204613F","V0204613F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"183","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204615F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204615F","V0204615F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"184","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204612F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204612F","V0204612F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"185","2019-01-31 18:54:42-02","F","FMNH-SEEDPLANTS","V0204611F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"H. H. Bartlett","21093","1943","12",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0204611F","V0204611F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"186","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204616F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204616F","V0204616F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"187","2015-03-06 19:06:33-03","F","FMNH-SEEDPLANTS","V0204617F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0204617F","V0204617F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"188","2020-11-12 17:03:03-03","UEL","FUEL","7222","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","Barkley","Silva, JM; Cordeiro, J","184",NA,NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","Guatupê","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"Hatschbach, G",NA,"45291","auto",NA,NA,NA,NA,"1987","01",NA,NA,NA
"189","2020-08-20 15:00:23-03","UFSC","FLOR","2825","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Smith, L.B.; Klein, R.M.","13473","1964","12","03",NA,"Brasil","Santa Catarina","Água Doce","28,5km southeast of Horizonte","-51.416667","-26.75","1000","1000",NA,"FIC (ANAC): 35, 1989 Habitat: campo, bog, by small river","FLOR0002825","FLOR0002825","Silva-Luz, C.L.",NA,NA,NA,"51º25'W","26º45'S",NA,NA,"2018","02","15",NA,NA
"190","2020-08-20 15:00:23-03","UFSC","FLOR","2822","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Smith, L.B.; Klein, R.M.","13568","1964","12","04",NA,"Brasil","Santa Catarina","Água Doce","12 km ao sul de Horizonte (PR), pelo rio Chapecó.","-51.616667","-26.683333","1000","1000",NA,"FIC (ANAC): 35, 1989. Habitat: floresta de galeria","FLOR0002822","FLOR0002822","Silva-Luz, C.L.",NA,NA,NA,"51º37'W","26º41'S",NA,NA,"2018","02","15",NA,NA
"191","2020-08-20 15:00:23-03","UFSC","FLOR","66867","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Lemes, G.","8211","2018","12","16",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Parcela TN-3500 do módulo Santa Bárbara. Parque Nacional de São Joaquim","-49.639722","-28.136389","1600","1600",NA,"Erva. Projeto Peld-PPBio + MIND Funga","FLOR0066867","FLOR0066867","Funez, L.A.",NA,NA,NA,"49º38'23''W","28º8'11''S",NA,NA,"2019","04","09",NA,NA
"192","2020-08-20 15:00:23-03","UFSC","FLOR","7364","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Klein, R.M.; Coura-Neto, A.B. & Moreno, J.A.","11905","1980","10","23",NA,"Brasil","Rio Grande do Sul","Canguçu","14km de Canguçu indo para Santana de Boa Vista","-52.6755981445312","-31.3950004577637",NA,NA,NA,"arbusto, flor creme, 1,5m altura. Madeira amarela com casca rosa. Presença de espinhos nos galhos. Projeto Radambrasil, Folha SH.22-Y-C, Ponto nº10.","FLOR0007364","FLOR0007364","Silva-Luz, C.L.","uruguayensis","68702","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"193","2020-08-20 15:00:23-03","UFSC","FLOR","8341","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Coura Neto, A.B.; Moreno, J.A.","56","1980","10","31",NA,"Brasil","Rio Grande do Sul","Rio Grande","20 km ao sul da vila de Banhados","-52.0985984802246","-32.0349998474121",NA,NA,NA,"árvore, com espinhos, 3m altura. Folhas pequenas, verde-escuras. Freqüência mediana; diâmetro do fuste 0,20 m; Projeto Radambrasil, folha SI.22-V-B; ponto 46.","FLOR0008341","FLOR0008341","Silva-Luz, C.L.","uruguayensis","82892","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"194","2020-08-20 15:00:23-03","UFSC","FLOR","4","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz, R.; Klein, R.M.","9704","1960","08","11",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista, antigamente mun. São José","-49.0217018127441","-27.6725006103516","1000","1000",NA,"arvoreta, flor verde-esbranquiçada, 4m altura Habitat: Mata","FLOR0000004","FLOR0000004","Silva-Luz, C.L.",NA,"17361","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"195","2021-03-04 15:46:17-03","IF","SPSF","47923","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","T.E.Barreto","218","2013","02","17","América do Sul","Brasil","SP","Campos do Jordão","PECJ","-45.816667","-23.15",NA,NA,NA,"COLETA: Árvore&nf;1 Duplicata; GEOGRAFIA: FOM - Canhambora;",NA,NA,"J.B. Baitello",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"196","2021-03-04 15:46:17-03","IF","SPSF","14121","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"L.P.Queiroz","2504","1990","10","06","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.566667","-22.716667","1200","1200",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2,5 m, folhas e ramos com odor de terebentina, frutos imaturos verdes.;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"197","2021-03-04 15:46:17-03","IF","SPSF","14132","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"L.P.Queiroz","2524","1990","10","06","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.566667","-22.716667","1200","1200",NA,"COLETA: Arvoreta de 2,5 m, com resina translúcida e folhas com odor de terebentina. Flores esverdeadas; GEOGRAFIA: Caminho da Cachoeira ao longo do rio das trutas.&nf;Mata de Altitude;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"198","2021-03-04 15:46:17-03","IF","SPSF","37776","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","R.T. Polisel & N.M.Ivanaukas & M.C.Assis & R.P.L.Santos","318","2007","08","23","América do Sul","Brasil","SP","Campos do Jordão","Região do Cedro Vermelho","-45.472778","-22.678056","1501","1501",NA,"COLETA: Arvoreta 3m, botões florais brancos; GEOGRAFIA: Sub bosque de reflorestamento antigo com araucária;",NA,NA,"C.L.Silva-Luz",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2011","10","10",NA,NA
"199","2021-03-04 15:46:17-03","IF","SPSF","37788","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","R.T. Polisel & N.M.Ivanaukas & M.C.Assis & R.P.L.Santos","330","2007","08","23","América do Sul","Brasil","SP","Campos do Jordão","Região do Cedro Vermelho","-45.449722","-22.663889","1541","1541",NA,"COLETA: Arvoreta 3m, botões florais brancos; GEOGRAFIA: Sub bosque de reflorestamento antigo com araucária incendiado há 30 anos.;",NA,NA,"C.L.Silva-Luz",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2011","10","10",NA,NA
"200","2021-03-04 15:46:17-03","IF","SPSF","48259","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","L.N.Gonçalves & N.M.Ivanauskas & R.T.Polisel & M.G.K.Cornia","314","2014","02","17","América do Sul","Brasil","MG","Delfim Moreira",NA,"-45.279722","-22.529444","1298","1298",NA,"COLETA: Arvoreta de 2,50m. Frutos marrons.; GEOGRAFIA: Beira de estrada de terra. Fragmento de Floresta Ombrófila Mista.;",NA,NA,"J.B. Baitello",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"201","2021-03-04 15:46:17-03","IF","SPSF","53041","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","G. Durigan","sn","2018","07","08","América do Sul","Brasil","SP","Águas de Santa Bárbara","Condomínio Nossa Chácara","-49.243056","-22.889444","585","585",NA,"COLETA: Arvoreta cerca de 4 m, ramos longos, epinescentes, frutos, aromática quando macerada, especialmente os frutos.; GEOGRAFIA: Floresta Estacional Semidecidual Montana, em regeneração natural;",NA,NA,"J.B. Baitello",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"202","2021-03-04 15:46:17-03","IF","SPSF","07894","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J.P.M. Carvalho","sn","1982","03","16","América do Sul","Brasil","SP","Campos do Jordão","PEMCJ/PECJ","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 5m altura; presença de galhas semelhantes a frutos.&nf;Provoca alergia.&nf;Nome popular: aroeira-brava;",NA,NA,"C.L.Silva-Luz",NA,"21048","auto",NA,NA,"Magnoliopsida",NA,"2011","10","10",NA,NA
"203","2021-03-04 15:46:17-03","IF","SPSF","49999","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","M.E.Engels & D.C.Imig","1452","2013","08","10","América do Sul","Brasil","PR","Carambei","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,"COLETA: Arbusto, ca. 1,5m. Caule castanho. Folhas verdes discolores. Flores alvacentas, anteras amarelas. Floresta Ombrófila Mista.; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,"J.B. Baitello",NA,"26641","auto",NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"204","2021-03-04 15:46:17-03","IF","SPSF","43732","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R.Záchia","5979","2010","02","22","América do Sul","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555","1300","1300",NA,"COLETA: Planta com 4m altura.; GEOGRAFIA: Capão de mato em cerro rochoso;",NA,NA,"J.B. Baitello",NA,"50525","auto",NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"205","2021-03-04 15:46:17-03","IF","SPSF","43353","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","K.D.Barreto & G.D.Fernandes & F.X.Vitti","1025","1993","08","17","América do Sul","Brasil","SP","Campos do Jordão","Parque da Ferradura","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: Borda de Mata Ripária&nf;Árvore 3m, botões verdes.Possui forte cheiro nas folhas.; GEOGRAFIA: Borda de Mata Ripária;",NA,NA,"J.B. Baitello",NA,"21048","auto",NA,NA,"Magnoliopsida",NA,"2018","07","20",NA,NA
"206","2021-03-04 15:46:17-03","IF","SPSF","14266","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","S.Xavier & E. Caetano","74","1991","06","10","América do Sul","Brasil","SP","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Frutos jovens e galhas semelhantes a frutos; GEOGRAFIA: Final da Trilha do Rio Sapucaí.;",NA,NA,"J.A.Pastore",NA,"21048","auto",NA,NA,"Magnoliopsida",NA,"2012","04","02",NA,NA
"207","2021-03-04 15:46:17-03","IF","SPSF","08694","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","M.J.Robim & J.P.M. Carvalho","sn","1984","08","13","América do Sul","Brasil","SP","Campos do Jordão","PEMCJ/PECJ","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Margens do Rio Sapucaí, na sede&nf;Árvore 4m altura; flores amarelo-esverdeadas.&nf;Nome popular: aroeira-brava; GEOGRAFIA: Na Sede;",NA,NA,"J.A.Pastore",NA,"21048","auto",NA,NA,"Magnoliopsida",NA,"2012","04","02",NA,NA
"208","2021-03-04 15:46:17-03","IF","SPSF","07954","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J.P.M. Carvalho",NA,"1982","08","02","América do Sul","Brasil","SP","Campos do Jordão","PEMCJ/PECJ","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Região de campo.&nf;Arbusto 4m altura&nf;Nome popular: aroeira-brava; GEOGRAFIA: Região de campo;",NA,NA,"C.L.Silva-Luz",NA,"21048","auto",NA,NA,"Magnoliopsida",NA,"2011","10","10",NA,NA
"209","2021-03-04 15:46:17-03","IF","SPSF","03228","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"D.Bento Pickel",NA,"1948","07","14","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"210","2021-03-04 15:46:17-03","IF","SPSF","02763","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"D.Bento Pickel",NA,"1946","10","02","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"211","2021-03-04 15:46:17-03","IF","SPSF","03970","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri",NA,"W.Hoehne",NA,"1948","09","14","América do Sul","Brasil","SP","São Paulo","proximo a Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:31:39-03","UFRGS","ICN","042841","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Dombrowski, L Th","329","1964","09","15","América do Sul","Brasil","PR","Nova Orleans",NA,NA,NA,NA,NA,NA,"pouco frequente",NA,NA,"Silva-Luz, CL",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA
"213","2021-02-08 12:31:39-03","UFRGS","ICN","087523","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Hatschbach; Duarte","7135","1960","08","03","América do Sul","Brasil","PR",NA,"Saída para Piraí do Sul, Castro",NA,NA,NA,NA,NA,"Arbusto, flor creme",NA,NA,"Silva-Luz, CL",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA
"214","2021-02-08 12:31:39-03","UFRGS","ICN","042840","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Dombrowski, L Th","4929","1973","10","10","América do Sul","Brasil","PR","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Asrbusto, não frequente",NA,NA,"Silva-Luz, CL",NA,"25180","auto",NA,NA,NA,NA,"2017",NA,NA,NA,NA
"215","2021-02-08 12:31:39-03","UFRGS","ICN","087491","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Reitz, PR; Klein, R M","15978","1963","07","16","América do Sul","Brasil","SC","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,"Arbusto, flor branac",NA,NA,"Silva-Luz, CL",NA,"48290","auto",NA,NA,NA,NA,"2017",NA,NA,NA,NA
"216","2021-02-08 12:31:39-03","UFRGS","ICN","069550","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Reitz, PR; Klein, R M","9704","1960","08","11","América do Sul","Brasil","SC","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535","1000","1000",NA,"Arvoreta, flor verde esbranquiçada",NA,NA,"Silva-Luz, CL",NA,"12814","auto",NA,NA,NA,NA,"2017","10","05",NA,NA
"217","2021-02-08 12:31:39-03","UFRGS","ICN","087496","S","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Reitz, PR; Klein, R M","4051","1957","09","06","América do Sul","Brasil","SC","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666","900","900",NA,"Foto em preto; Arvoreta, flor esverdeada, ca 4 m altura",NA,NA,"Silva-Luz, CL",NA,"37493","auto",NA,NA,NA,NA,"2017","10","05",NA,NA
"218","2019-11-21 09:58:10-03","IBt","SP","53608","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Gallinal; Aragone; Bergalli; Campal; Rosengurtt","PE5548","1945","10","02",NA,"Uruguai","Florida","Cerro Colorado","San Pedro del Timote",NA,NA,NA,NA,NA,NA,NA,NA,"Barkley, FA","uruguayensis",NA,NA,NA,NA,NA,NA,"1951","03",NA,NA,NA
"219","2019-11-21 09:58:10-03","IBt","SP","64489","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J","9250A","1961","09","14",NA,"Brasil","Paraná","Curitiba","3 km leste da cidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Mattos, J",NA,"25180","auto",NA,NA,NA,NA,"1969","08",NA,NA,NA
"220","2019-11-21 09:58:10-03","IBt","SP","84605","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach, G","998","1948","08","29",NA,"Brasil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Mattos, J",NA,"12577","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA
"221","2019-11-21 09:58:10-03","IBt","SP","57506","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz, R; Klein, R","4051","1957","09","06",NA,"Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666","900","900",NA,"Foto em preto",NA,NA,"Smith, LB",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 09:58:10-03","IBt","SP","114161","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J","12109","1964","11","12",NA,"Brasil","Santa Catarina","Urubici","Mundo Novo","-49.5917015075684","-28.0149993896484","1500","1500",NA,NA,NA,NA,"Mattos, J",NA,"30102","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA
"223","2019-11-21 09:58:10-03","IBt","SP","118470","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J; Mattos, N","14733","1966","12","17",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Reserva Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"Mattos, J",NA,"21048","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA
"224","2019-11-21 09:58:10-03","IBt","SP","101681","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J; Mattos, N","15020","1967","07","26",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Reserva Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"225","2019-11-21 09:58:10-03","IBt","SP","263167","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Simão Bianchini, R","153","1989","09","09",NA,"Brasil","São Paulo","Campos do Jordão","Próximo ao camping da CCB","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
