sp,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,splink_sp,gbif_sp,sum
Chusquea acuminata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Chusquea anelythra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Chusquea attenuata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Chusquea baculifera,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Chusquea bambusoides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Chusquea erecta,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Chusquea heterophylla,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Chusquea pinifolia,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Chusquea pulchella,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Chusquea tenuiglumis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Chytroglossa paulensis,FALSE,NA,FALSE,NA,TRUE,NA,1
Cienfuegosia drummondii,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Cienfuegosia sulfurea,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Cinnamodendron dinisii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cinnamodendron occhionianum,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Cinnamomum erythropus,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cinnamomum hatschbachii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cinnamomum quadrangulum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cinnamomum stenophyllum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cinnamomum taubertianum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cinnamomum triplinerve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cipocereus bradei,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cipocereus crassisepalus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cipocereus laniflorus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cipocereus minensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cipocereus pusilliflorus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cirrhaea dependens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cirrhaea fuscolutea,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cirrhaea loddigesii,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
Cirrhaea longiracemosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cissampelos pareira,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cissus apendiculata,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Cissus inundata,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cissus serroniana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cissus stipulata,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cissus trianae,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Citharexylum solanaceum,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Citronella gongonha,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cladium mariscus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clarisia ilicifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Clarisia racemosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Clavija nutans,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clavija spinosa,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cleistes aphylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cleistes exilis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cleistes montana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cleistes paranaensis,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cleistes ramboi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cleistes rodriguesii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cleistes tenuis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Clematis campestris,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
Clethra scabra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clidemia capitellata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clidemia dentata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Clidemia sericea,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cliococca selaginoides,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Clitoria densiflora,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clitoria epetiolata,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Clitoria laurifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Clusia aemygdioi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Clusia lanceolata,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cnidoscolus adenoblepharus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cnidoscolus froesii,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
Cnidoscolus monsanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cnidoscolus oligandrus,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cnidoscolus urens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coccoloba declinata,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Coccoloba glaziovii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coccoloba mollis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coccoloba paraguariensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Coccoloba striata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coccoloba warmingii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cochlospermum regium,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Codonanthe carnosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Codonanthe devosiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Codonanthe gracilis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Codonanthe venosa,FALSE,NA,FALSE,NA,TRUE,NA,1
Codonorchis canisioi,FALSE,NA,FALSE,NA,FALSE,NA,0
Coffea arabica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Colanthelia cingulata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Colanthelia macrostachya,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Coleocephalocereus buxbaumianus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Coleocephalocereus fluminensis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Coleocephalocereus purpureus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Collaea speciosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Colletia exserta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Colletia paradoxa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cololobus longiangustatus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cololobus rupestris,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Colubrina glandulosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Colubrina retusa,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Columnea sanguinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera bahiensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera brasiliana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera elegans,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Comanthera harleyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera magnifica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera mucugensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Comanthera suberosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Combretum laxum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Combretum rupicola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Commelina diffusa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Conceveiba prealta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Conchocarpus bellus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Conchocarpus cauliflorus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Conchocarpus coeruleus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Conchocarpus fontanesianus,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Conchocarpus marginatus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Conchocarpus ruber,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Condalia buxifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Connarus rostratus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Connarus suberosus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Conocarpus erectus,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Constantia cipoensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Constantia cristinae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Constantia microscopica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Constantia rupestris,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Convolvulus hasslerianus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Copaifera langsdorffii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Copaifera lucens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Copaifera trapezifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia insignis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cordia magnoliifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia ochnacea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cordia sellowiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia silvestris,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia superba,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia taguahyensis,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Cordia tarodae,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cordia trichoclada,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordia trichotoma,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cordiera myrciifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Corymborkis flava,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Couepia belemii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia carautae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia cidiana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia joaquinae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia leitaofilhoi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Couepia marleneae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia meridionalis,NA,TRUE,NA,TRUE,NA,TRUE,3
Couepia monteclarensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia morii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia pernambucensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia reflexa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia schottii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia stipularis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couepia venosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Couratari asterotricha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Couratari longipedicellata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couratari prancei,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Couratari pyramidata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Coussapoa floccosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Coussapoa microcarpa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coussarea accedens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coussarea bocainae,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Coussarea hydrangeifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Coussarea insignis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Coussarea meridionalis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Coussarea nodosa,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Coutarea hexandra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cranfillia caudata,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Cranichis candida,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crassula peduncularis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cratylia intermedia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cratylia isopetala,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crinum americanum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Critonia morifolia,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Critoniopsis quinqueflora,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crocanthemum brasiliensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Crotalaria lanceolata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crotalaria micans,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crotalaria otoptera,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Crotalaria subdecurrens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Croton aberrans,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Croton alchorneicarpus,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5
Croton celtidifolius,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton compressus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Croton floribundus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton glechomifolius,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Croton gracilipes,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton hemiargyreus,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Croton hirtus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton ichthygaster,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Croton leptobotryus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Croton luetzelburgii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Croton macrobothrys,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton oliganthus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Croton piptocalyx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton priscus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton pseudopopulus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Croton salutaris,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton serratifolius,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Croton sphaerogynus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton tricolor,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Croton urucurana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Croton vulnerarius,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Crumenaria choretroides,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Crumenaria polygaloides,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cryptanthus coriaceus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cryptanthus correia-araujoi,NA,FALSE,NA,FALSE,NA,FALSE,0
Cryptanthus dorothyae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cryptanthus grazielae,FALSE,NA,FALSE,NA,FALSE,NA,0
Cryptanthus maritimus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cryptanthus minarum,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cryptanthus zonatus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cryptocarya aschersoniana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cryptocarya botelhensis,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Cryptocarya mandioccana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cryptocarya micrantha,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cryptocarya moschata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cryptocarya saligna,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cryptochloa capillata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Ctenardisia speciosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Ctenitis anniesii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Ctenitis eriocaulis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Ctenitis fenestralis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Ctenium brevispicatum,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3
Ctenium cirrosum,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Ctenodon brasilianus,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Ctenodon brevipes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Ctenodon marginatus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Ctenodon racemosus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Culcita coniifolia,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cunila incana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cupania bracteosa,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cupania castaneaefolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cupania concolor,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cupania emarginata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania furfuracea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania ludowigii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania oblongifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania tenuivalvis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania vernalis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cupania zanthoxyloides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cuphea adenophylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea arenarioides,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cuphea bahiensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea cipoensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea cuiabensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea glaziovii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea glutinosa,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Cuphea hatschbachii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea linarioides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cuphea lindmaniana,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cuphea lutescens,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cuphea melvilla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cuphea repens,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cuphea rubrovirens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea teleandra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cuphea urbaniana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Curculigo scorzonerifolia,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
Curitiba prismatica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Curtia tenuifolia,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cuscuta obtusiflora,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cyanaeorchis arundinae,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyanocephalus apertiflorus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyanocephalus caprariifolius,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyanocephalus delicatulus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyanocephalus digitatus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyanocephalus lippioides,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cyanocephalus tagetifolius,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyanocephalus tenuifolius,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyanocephalus viaticus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyathea corcovadensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyathea glaziovii,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cyathea poeppigii,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Cyathea pungens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyathea uleana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cybianthus densicomus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cybianthus detergens,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cybianthus goyazensis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cybianthus peruvianus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyclolobium brasiliense,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyclopogon dutrae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyclopogon longibracteatus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cyclosorus interruptus,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cycnoches pentadactylum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cylindrocolea rhizantha,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cymbocarpa refracta,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cynophalla flexuosa,TRUE,NA,TRUE,NA,TRUE,NA,3
Cyperus articulatus,FALSE,NA,FALSE,NA,TRUE,NA,1
Cyperus brasiliensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus brevifolius,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus compressus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyperus digitatus,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Cyperus distans,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus drummondii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus eragrostis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus flavescens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus friburgensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus giganteus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus haspan,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus hortensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus imbricatus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus iria,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus lanceolatus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus mundtii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus polystachyos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus rotundus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus sesquiflorus,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyperus unioloides,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Cyrtopodium blanchetii,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyrtopodium brandonianum,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cyrtopodium caiapoense,FALSE,NA,FALSE,NA,FALSE,NA,0
Cyrtopodium dusenii,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyrtopodium flavum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyrtopodium fowliei,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyrtopodium gigas,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyrtopodium hatschbachii,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Cyrtopodium lamellaticallosum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyrtopodium latifolium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyrtopodium linearifolium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Cyrtopodium lissochiloides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyrtopodium pallidum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyrtopodium palmifrons,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Cyrtopodium paludicolum,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Cyrtopodium parviflorum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Cyrtopodium poecilum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Cyrtopodium triste,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Dacryodes edilsonii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Dahlstedtia castaneifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Dahlstedtia dehiscens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Dahlstedtia floribunda,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Dahlstedtia muehlbergiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Dahlstedtia pentaphylla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
