nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Astrocaryum aculeatissimum,Astrocaryum aculeatissimum,apta,Angiospermas,Arecaceae,Astrocaryum,aculeatissimum,especie,NA,NA,cncflora_web-UICN_API,NA,LR/lc,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA
Attalea oleifera,Attalea oleifera,apta,Angiospermas,Arecaceae,Attalea,oleifera,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API,NA,LR/lc,NA,NA,LC,VU,0,0,1,0,0,0,0,1,1,FALSE,FALSE,FALSE,FALSE,0,NA
Attalea phalerata,Attalea phalerata,apta,Angiospermas,Arecaceae,Attalea,phalerata,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Butia capitata,Butia capitata,examinar,Angiospermas,Arecaceae,Butia,capitata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Euterpe edulis,Euterpe edulis,apta,Angiospermas,Arecaceae,Euterpe,edulis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mauritia flexuosa,Mauritia flexuosa,apta,Angiospermas,Arecaceae,Mauritia,flexuosa,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Syagrus romanzoffiana,Syagrus romanzoffiana,apta,Angiospermas,Arecaceae,Syagrus,romanzoffiana,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Attalea barreirensis,Attalea barreirensis,examinar,Angiospermas,Arecaceae,Attalea,barreirensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Butia eriospatha,Butia eriospatha,examinar,Angiospermas,Arecaceae,Butia,eriospatha,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,NAO
Butia microspadix,Butia microspadix,apta,Angiospermas,Arecaceae,Butia,microspadix,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Butia paraguayensis,Butia paraguayensis,apta,Angiospermas,Arecaceae,Butia,paraguayensis,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Butia purpurascens,Butia purpurascens,examinar,Angiospermas,Arecaceae,Butia,purpurascens,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Geonoma schottiana,Geonoma schottiana,apta,Angiospermas,Arecaceae,Geonoma,schottiana,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Syagrus glaucescens,Syagrus glaucescens,examinar,Angiospermas,Arecaceae,Syagrus,glaucescens,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Astrocaryum minus,Astrocaryum minus,examinar,Angiospermas,Arecaceae,Astrocaryum,minus,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Attalea compta,Attalea brasiliensis,apta,Angiospermas,Arecaceae,Attalea,compta,especie,NA,Nome original era sinônimo,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Bactris hatschbachii,Bactris hatschbachii,apta,Angiospermas,Arecaceae,Bactris,hatschbachii,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Bactris timbuiensis,Bactris timbuiensis,examinar,Angiospermas,Arecaceae,Bactris,timbuiensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Butia leptospatha,Butia leptospatha,examinar,Angiospermas,Arecaceae,Butia,leptospatha,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Butia yatay,Butia yatay,examinar,Angiospermas,Arecaceae,Butia,yatay,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Geonoma gamiova,Geonoma gamiova,apta,Angiospermas,Arecaceae,Geonoma,gamiova,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Syagrus macrocarpa,Syagrus macrocarpa,examinar,Angiospermas,Arecaceae,Syagrus,macrocarpa,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Syagrus picrophylla,Syagrus picrophylla,examinar,Angiospermas,Arecaceae,Syagrus,picrophylla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,NAO
Syagrus pseudococos,Syagrus pseudococos,apta,Angiospermas,Arecaceae,Syagrus,pseudococos,especie,NA,NA,cncflora_web-UICN_API,NA,LR/lc,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA
Syagrus ruschiana,Syagrus ruschiana,examinar,Angiospermas,Arecaceae,Syagrus,ruschiana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Trithrinax brasiliensis,Trithrinax brasiliensis,examinar,Angiospermas,Arecaceae,Trithrinax,brasiliensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,NAO
Wettinia drudei,Wettinia drudei,examinar,Angiospermas,Arecaceae,Wettinia,drudei,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Syagrus mendanhensis,Syagrus mendanhensis,examinar,Angiospermas,Arecaceae,Syagrus,mendanhensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Trithrinax acanthocoma,Trithrinax acanthocoma,examinar,Angiospermas,Arecaceae,Trithrinax,acanthocoma,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Butia pubispatha,Butia pubispatha,examinar,Angiospermas,Arecaceae,Butia,pubispatha,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,CR,NA,1,0,0,0,0,0,0,0,1,FALSE,NA,TRUE,NA,1,NA
Acrocomia emensis,Acrocomia emensis,apta,Angiospermas,Arecaceae,Acrocomia,emensis,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Butia exilata,Butia exilata,examinar,Angiospermas,Arecaceae,Butia,exilata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,CR,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Syagrus insignis,Lytocaryum insigne,examinar,Angiospermas,Arecaceae,Syagrus,insignis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,NAO
Aristolochia labiata,Aristolochia labiata,apta,Angiospermas,Aristolochiaceae,Aristolochia,labiata,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Aristolochia odoratissima,Aristolochia odoratissima,apta,Angiospermas,Aristolochiaceae,Aristolochia,odoratissima,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Aristolochia wendeliana,Aristolochia wendeliana,apta,Angiospermas,Aristolochiaceae,Aristolochia,wendeliana,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Aristolochia hypoglauca,Aristolochia hypoglauca,examinar,Angiospermas,Aristolochiaceae,Aristolochia,hypoglauca,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,NAO
Aristolochia cymbifera,Aristolochia cymbifera,apta,Angiospermas,Aristolochiaceae,Aristolochia,cymbifera,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Aristolochia curviflora,Aristolochia curviflora,examinar,Angiospermas,Aristolochiaceae,Aristolochia,curviflora,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Aristolochia odora,Aristolochia odora,apta,Angiospermas,Aristolochiaceae,Aristolochia,odora,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Gongylanthus liebmannianus,Gongylanthus liebmannianus,examinar,Briófitas,Arnelliaceae,Gongylanthus,liebmannianus,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,1,NA
Southbya organensis,Southbya organensis,examinar,Briófitas,Arnelliaceae,Southbya,organensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Asplenium austrobrasiliense,Asplenium austrobrasiliense,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,austrobrasiliense,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Asplenium beckeri,Asplenium beckeri,examinar,Samambaias e licófitas,Aspleniaceae,Asplenium,beckeri,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Asplenium bradeanum,Asplenium bradeanum,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,bradeanum,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Asplenium campos-portoi,Asplenium campos-portoi,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,campos-portoi,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,NA,FALSE,NA,TRUE,1,NA
Asplenium castaneum,Asplenium castaneum,examinar,Samambaias e licófitas,Aspleniaceae,Asplenium,castaneum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Asplenium formosum,Asplenium formosum,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,formosum,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium lacinulatum,Asplenium lacinulatum,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,lacinulatum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium muellerianum,Asplenium muellerianum,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,muellerianum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium praemorsum,Asplenium praemorsum,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,praemorsum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium schwackei,Asplenium schwackei,examinar,Samambaias e licófitas,Aspleniaceae,Asplenium,schwackei,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Asplenium ulbrichtii,Asplenium ulbrichtii,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,ulbrichtii,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium wacketii,Asplenium wacketii,apta,Samambaias e licófitas,Aspleniaceae,Asplenium,wacketii,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Asplenium trindadense,Asplenium trindadense,examinar,Samambaias e licófitas,Aspleniaceae,Asplenium,trindadense,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Baccharis brevifolia,Baccharis brevifolia,apta,Angiospermas,Asteraceae,Baccharis,brevifolia,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis grandimucronata,Baccharis grandimucronata,apta,Angiospermas,Asteraceae,Baccharis,grandimucronata,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis hypericifolia,Baccharis hypericifolia,examinar,Angiospermas,Asteraceae,Baccharis,hypericifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Baccharis lychnophora,Baccharis lychnophora,examinar,Angiospermas,Asteraceae,Baccharis,lychnophora,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Baccharis megapotamica,Baccharis megapotamica,apta,Angiospermas,Asteraceae,Baccharis,megapotamica,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis myricifolia,Baccharis xiphophylla,apta,Angiospermas,Asteraceae,Baccharis,myricifolia,especie,NA,Nome original era sinônimo,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis oreophila,Baccharis oreophila,apta,Angiospermas,Asteraceae,Baccharis,oreophila,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis punctulata,Baccharis punctulata,apta,Angiospermas,Asteraceae,Baccharis,punctulata,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Baccharis sagittalis,Baccharis sagittalis,apta,Angiospermas,Asteraceae,Baccharis,sagittalis,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Chaptalia cordifolia,Chaptalia cordifolia,examinar,Angiospermas,Asteraceae,Chaptalia,cordifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Chaptalia hermogenis,Chaptalia hermogenis,apta,Angiospermas,Asteraceae,Chaptalia,hermogenis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Dasyphyllum lanceolatum,Dasyphyllum lanceolatum-Dasyphyllum synacanthum,apta,Angiospermas,Asteraceae,Dasyphyllum,lanceolatum,especie,NA,Nome original era sinônimo-NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Dasyphyllum spinescens,Dasyphyllum spinescens,apta,Angiospermas,Asteraceae,Dasyphyllum,spinescens,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Eremanthus erythropappus,Eremanthus erythropappus,apta,Angiospermas,Asteraceae,Eremanthus,erythropappus,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Hysterionica pinnatiloba,Hysterionica pinnatiloba,examinar,Angiospermas,Asteraceae,Hysterionica,pinnatiloba,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Hysterionica pinnatisecta,Hysterionica pinnatisecta,examinar,Angiospermas,Asteraceae,Hysterionica,pinnatisecta,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Inulopsis scaposa,Inulopsis scaposa,apta,Angiospermas,Asteraceae,Inulopsis,scaposa,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania additicia,Mikania additicia,examinar,Angiospermas,Asteraceae,Mikania,additicia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Mikania biformis,Mikania biformis,apta,Angiospermas,Asteraceae,Mikania,biformis,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania bradei,Mikania bradei,apta,Angiospermas,Asteraceae,Mikania,bradei,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Mikania chlorolepis,Mikania chlorolepis,apta,Angiospermas,Asteraceae,Mikania,chlorolepis,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania clematidifolia,Mikania clematidifolia,examinar,Angiospermas,Asteraceae,Mikania,clematidifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Mikania decumbens,Mikania decumbens,apta,Angiospermas,Asteraceae,Mikania,decumbens,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Mikania dusenii,Mikania dusenii,examinar,Angiospermas,Asteraceae,Mikania,dusenii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Mikania firmula,Mikania firmula,examinar,Angiospermas,Asteraceae,Mikania,firmula,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Mikania glomerata,Mikania glomerata,apta,Angiospermas,Asteraceae,Mikania,glomerata,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania hastato-cordata,Mikania hastato-cordata,apta,Angiospermas,Asteraceae,Mikania,hastato-cordata,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Mikania lindbergii,Mikania lindbergii,apta,Angiospermas,Asteraceae,Mikania,lindbergii,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania lindleyana,Mikania lindleyana,apta,Angiospermas,Asteraceae,Mikania,lindleyana,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania microdonta,Mikania microdonta,apta,Angiospermas,Asteraceae,Mikania,microdonta,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania mosenii,Mikania mosenii,examinar,Angiospermas,Asteraceae,Mikania,mosenii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Mikania neurocaula,Mikania neurocaula,examinar,Angiospermas,Asteraceae,Mikania,neurocaula,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Mikania oreophila,Mikania oreophila,apta,Angiospermas,Asteraceae,Mikania,oreophila,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania rufescens,Mikania rufescens,apta,Angiospermas,Asteraceae,Mikania,rufescens,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania smaragdina,Mikania smaragdina,apta,Angiospermas,Asteraceae,Mikania,smaragdina,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania stenomeres,Mikania stenomeres,apta,Angiospermas,Asteraceae,Mikania,stenomeres,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,FALSE,NA,FALSE,NA,0,NA
Mikania trinervis,Mikania trinervis,apta,Angiospermas,Asteraceae,Mikania,trinervis,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania ulei,Mikania ulei,apta,Angiospermas,Asteraceae,Mikania,ulei,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania viminea,Mikania viminea,examinar,Angiospermas,Asteraceae,Mikania,viminea,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Mikania warmingii,Mikania warmingii,apta,Angiospermas,Asteraceae,Mikania,warmingii,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Mikania hemisphaerica,Mikania hemisphaerica,apta,Angiospermas,Asteraceae,Mikania,hemisphaerica,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Mikania microptera,Mikania microptera,apta,Angiospermas,Asteraceae,Mikania,microptera,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
