nome_aceito_correto,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral
Cybianthus peruvianus,0,0,0,0,0,0,0,0,0
Cyclolobium brasiliense,0,0,0,0,0,0,0,0,0
Cyclopogon dutrae,0,1,0,0,0,0,0,0,1
Cyclopogon longibracteatus,0,0,0,0,0,0,0,0,0
Cyclosorus interruptus,0,0,0,0,0,0,0,0,0
Cycnoches pentadactylum,0,1,0,0,0,0,0,0,1
Cylindrocolea rhizantha,0,0,0,0,0,0,0,0,0
Cymbocarpa refracta,0,0,0,0,0,0,0,0,0
Cynophalla flexuosa,0,0,0,0,0,0,0,0,0
Cyperus appendiculatus var. atlanticus,0,0,1,0,0,0,0,0,1
Cyperus articulatus,0,0,0,0,0,0,0,0,0
Cyperus brasiliensis,0,0,0,0,0,0,0,0,0
Cyperus brevifolius,0,0,0,0,0,0,0,0,0
Cyperus compressus,0,0,0,0,0,0,0,0,0
Cyperus digitatus,0,0,0,0,0,0,0,0,0
Cyperus distans,0,0,0,0,0,0,0,0,0
Cyperus drummondii,0,0,0,0,0,0,0,0,0
Cyperus eragrostis,0,0,0,0,0,0,0,0,0
Cyperus flavescens,0,0,0,0,0,0,0,0,0
Cyperus friburgensis,0,0,0,0,0,0,0,0,0
Cyperus giganteus,0,0,0,0,0,0,0,0,0
Cyperus haspan,0,0,0,0,0,0,0,0,0
Cyperus hortensis,0,0,0,0,0,0,0,0,0
Cyperus imbricatus,0,0,0,0,0,0,0,0,0
Cyperus iria,0,0,0,0,0,0,0,0,0
Cyperus lanceolatus,0,0,0,0,0,0,0,0,0
Cyperus mundtii,0,0,0,0,0,0,0,0,0
Cyperus polystachyos,0,0,0,0,0,0,0,0,0
Cyperus rotundus,0,0,0,0,0,0,0,0,0
Cyperus sesquiflorus,0,0,0,0,0,0,0,0,0
Cyperus unioloides,0,0,0,0,0,0,0,0,0
Cyrtopodium blanchetii,0,0,1,0,0,0,0,0,1
Cyrtopodium brandonianum,0,0,0,0,1,0,0,0,1
Cyrtopodium caiapoense,0,0,1,0,0,0,0,0,1
Cyrtopodium dusenii,0,0,1,0,0,0,0,0,1
Cyrtopodium flavum,0,0,0,0,0,0,0,0,0
Cyrtopodium fowliei,0,1,0,0,0,0,0,0,1
Cyrtopodium gigas,0,0,0,0,0,0,0,0,0
Cyrtopodium hatschbachii,0,1,0,0,0,0,0,0,1
Cyrtopodium lamellaticallosum,1,0,0,0,0,0,0,0,1
Cyrtopodium latifolium,1,0,0,0,0,0,0,0,1
Cyrtopodium linearifolium,1,0,0,0,0,0,0,0,1
Cyrtopodium lissochiloides,0,0,1,0,1,0,0,0,1
Cyrtopodium pallidum,0,0,0,0,0,0,0,0,0
Cyrtopodium palmifrons,0,0,1,0,0,0,0,0,1
Cyrtopodium paludicolum,0,0,0,0,0,0,0,0,0
Cyrtopodium parviflorum,0,0,0,0,1,0,0,0,1
Cyrtopodium poecilum,0,1,0,0,0,0,0,0,1
Cyrtopodium triste,0,0,1,0,0,0,0,0,1
Dacryodes edilsonii,0,1,0,0,0,0,0,0,1
Dahlstedtia castaneifolia,0,0,0,1,0,0,0,0,1
Dahlstedtia dehiscens,0,0,0,1,0,0,0,0,1
Dahlstedtia floribunda,0,0,0,0,0,0,0,0,0
Dahlstedtia muehlbergiana,0,0,0,1,0,0,0,0,1
Dahlstedtia pentaphylla,0,0,0,0,0,0,0,0,0
Dalbergia ecastaphyllum,0,0,0,0,0,0,0,0,0
Dalbergia elegans,0,0,1,0,0,0,0,0,1
Dalbergia ernest-ulei,0,1,0,0,0,0,0,0,1
Dalbergia hortensis,0,0,0,1,0,0,0,0,1
Dalbergia nigra,1,0,1,0,0,0,0,0,1
Dalechampia glechomifolia,0,0,0,0,0,0,0,0,0
Dalechampia leandrii,0,0,0,0,0,1,0,0,1
Dalechampia purpurata,0,1,0,0,0,0,0,0,1
Dalechampia riparia,1,0,0,0,0,0,0,0,1
Dalechampia weddelliana,0,0,0,0,0,0,0,0,0
Danthonia cirrata,1,1,0,0,0,0,0,0,1
Daphnopsis brasiliensis,0,0,0,0,0,0,0,0,0
Daphnopsis coriacea,0,0,0,0,0,0,0,0,0
Daphnopsis fasciculata,0,0,0,0,0,0,0,0,0
Daphnopsis martii,0,0,0,0,0,0,0,0,0
Daphnopsis racemosa,0,0,0,0,0,0,0,0,0
Daphnopsis schwackeana,0,0,0,0,0,0,0,0,0
Daphnopsis utilis,0,0,0,0,0,0,0,0,0
Dasyanthina serrata,0,0,0,0,0,0,0,0,0
Dasycondylus dusenii,0,0,0,0,0,0,0,0,0
Dasycondylus resinosus,0,0,0,0,0,0,0,0,0
Dasyphyllum lanceolatum,0,0,0,1,0,0,0,0,1
Dasyphyllum spinescens,0,0,0,0,0,0,0,0,0
Davilla glaziovii,1,0,0,0,0,0,0,0,1
Davilla macrocarpa,0,0,1,0,0,0,0,0,1
Davilla nitida,0,0,0,0,0,0,0,0,0
Declieuxia cordigera,0,1,0,0,0,0,0,0,1
Declieuxia cordigera var. divergentiflora,0,1,0,0,0,0,0,0,1
Declieuxia fruticosa,0,0,0,0,0,0,0,0,0
Declieuxia oenanthoides,0,1,0,0,0,0,0,0,1
Delonix regia,0,0,0,0,0,0,0,0,0
Dendropanax australis,0,0,0,0,0,0,0,0,0
Dendropanax cuneatus,0,0,0,0,0,0,0,0,0
Dendropanax denticulatus,0,1,0,0,0,0,0,0,1
Dendropanax monogynus,0,0,0,0,0,0,0,0,0
Dendropanax nebulosus,0,1,0,0,0,0,0,0,1
Dendrophorbium catharinense,0,0,1,0,0,0,0,0,1
Dendrophorbium glaziovii,0,0,0,0,0,1,0,0,1
Dendrophorbium paranense,0,1,0,0,0,0,0,0,1
Dendrophorbium pluricephalum,0,0,0,0,0,0,0,0,0
Dendrophthora warmingii,1,0,0,0,0,0,0,0,1
Deschampsia cespitosa,0,1,0,0,0,0,0,0,1
Desmodium adscendens,0,0,0,0,0,0,0,0,0
Desmodium barbatum,0,0,0,0,0,0,0,0,0
Desmodium cajanifolium,0,0,0,0,0,0,0,0,0
Desmodium craspediferum,0,1,0,0,0,0,0,0,1
Desmodium procumbens,0,0,0,0,0,0,0,0,0
Desmodium subsecundum,0,0,0,1,0,0,0,0,1
Desmoscelis villosa,0,0,0,0,0,0,0,0,0
Deuterocohnia meziana,0,0,1,0,0,0,0,0,1
Diandrolyra tatianae,0,1,0,0,0,0,0,0,1
Dichaea anchorifera,0,0,0,0,0,0,0,0,0
Dichaea mosenii,0,0,1,0,0,0,0,0,1
Dichanthelium aequivaginatum,0,0,0,0,0,1,0,0,1
Dichanthelium surrectum,0,0,0,0,0,0,0,0,0
Dichorisandra acaulis,0,1,0,0,0,0,0,0,1
Dichorisandra glaziovii,0,0,1,0,0,0,0,0,1
Dichorisandra leucophthalmos,0,0,1,0,0,0,0,0,1
Dichorisandra neglecta,1,0,0,0,0,0,0,0,1
Dicksonia sellowiana,0,1,1,0,0,0,0,0,1
Diclinanona matogrossensis,0,0,0,1,0,0,0,0,1
Dicliptera squarrosa,0,0,0,0,0,0,0,0,0
Dictyoloma vandellianum,0,0,0,0,0,0,0,0,0
Dictyostega orobanchoides,0,0,0,0,0,0,0,0,0
Dicymbe heteroxylon,0,0,0,1,0,0,0,0,1
Dicypellium caryophyllaceum,1,0,0,0,0,0,0,0,1
Didymoglossum kapplerianum,0,0,0,1,0,0,0,0,1
Didymoglossum ovale,0,0,0,0,0,0,0,0,0
Didymopanax acuminatus,0,1,0,0,0,0,0,0,1
Didymopanax angustissimus,0,0,0,0,0,0,0,0,0
Didymopanax auratus,1,0,0,0,0,0,0,0,1
Didymopanax calvus,0,0,0,0,0,0,0,0,0
Didymopanax gardneri,0,1,0,0,0,0,0,0,1
Didymopanax glaziovii,0,1,0,0,0,0,0,0,1
Didymopanax macrocarpus,0,0,0,0,0,0,0,0,0
Didymopanax morototoni,0,0,0,0,0,0,0,0,0
Didymopanax vinosus,0,0,0,0,0,0,0,0,0
Dieffenbachia aglaonematifolia,0,0,0,0,0,0,0,0,0
Digitaria corynotricha,0,1,0,0,0,0,0,0,1
Digitaria horizontalis,0,0,0,0,0,0,0,0,0
Digitaria insularis,0,0,0,0,0,0,0,0,0
Digitaria neesiana,0,1,0,0,0,0,0,0,1
Digitaria nuda,0,0,0,0,0,0,0,0,0
Dilodendron bipinnatum,0,0,0,0,0,0,0,0,0
Dimerostemma annuum,0,1,0,0,0,0,0,0,1
Dimerostemma arnottii,0,0,0,0,0,0,0,0,0
Dimerostemma bahiense,0,0,0,1,0,0,0,0,1
Dimerostemma bishopii,0,0,0,1,0,0,0,0,1
Dimerostemma episcopale,0,1,0,0,0,0,0,0,1
Dimerostemma grazielae,0,0,1,0,0,0,0,0,1
Dimerostemma lippioides,0,0,0,0,0,0,0,0,0
Dimerostemma myrtifolium,0,1,0,0,0,0,0,0,1
Dimorphandra exaltata,0,0,0,0,0,0,0,0,0
Dimorphandra mediocris,0,0,0,1,0,0,0,0,1
Dimorphandra mollis,0,0,0,0,0,0,0,0,0
Dimorphandra wilsonii,1,0,0,0,0,0,0,0,1
Dioclea burkartii,0,0,0,0,0,0,0,0,0
Dioscorea aesculifolia,0,0,0,1,0,0,0,0,1
Dioscorea asperula,0,0,1,0,0,0,0,0,1
Dioscorea campestris,0,0,0,0,0,0,0,0,0
Dioscorea grandiflora,0,0,1,0,0,0,0,0,1
Dioscorea kunthiana,0,0,0,0,0,0,0,0,0
Dioscorea loefgrenii,0,0,1,0,0,0,0,0,1
Dioscorea mantiqueirensis,1,0,0,0,1,0,0,0,1
Dioscorea mollis,0,0,1,0,0,0,0,0,1
Dioscorea perdicum,0,0,1,0,0,0,0,0,1
Dioscorea pseudomacrocapsa,0,1,0,0,0,0,0,0,1
Dioscorea rumicoides,0,0,1,0,0,0,0,0,1
Dioscorea sanpaulensis,0,1,0,0,0,0,0,0,1
Dioscorea stegelmanniana,0,0,0,0,0,0,0,0,0
Dioscorea trilinguis,0,1,0,0,0,0,0,0,1
Diospyros apeibacarpos,0,0,0,0,0,0,0,0,0
Diospyros brasiliensis,0,0,0,0,0,1,0,0,1
Diospyros inconstans,0,0,0,0,0,0,0,0,0
Diospyros lasiocalyx,0,0,0,0,0,0,0,0,0
Diphasium jussiaei,0,1,0,0,0,0,0,0,1
Diploon cuspidatum,0,0,0,0,0,0,0,0,0
Diplopterys sepium,0,1,0,0,0,0,0,0,1
Diplusodon aggregatifolius,0,1,0,0,0,0,0,0,1
Diplusodon argyrophyllus,1,0,0,0,0,0,0,0,1
Diplusodon ericoides,1,0,0,0,0,0,0,0,1
Diplusodon glaziovii,1,0,0,0,0,0,0,0,1
Diplusodon glocimarii,0,1,0,0,0,0,0,0,1
Diplusodon gracilis,1,0,0,0,0,0,0,0,1
Diplusodon hatschbachii,0,0,1,0,0,0,0,0,1
Diplusodon kielmeyeroides,0,0,0,1,0,0,0,0,1
Diplusodon minasensis,0,1,0,0,0,0,0,0,1
Diplusodon orbicularis,0,0,1,0,0,0,0,0,1
Diplusodon ovatus,0,1,0,0,0,0,0,0,1
Diplusodon panniculatus,1,0,0,0,0,0,0,0,1
Diplusodon retroimbricatus,1,0,0,0,0,0,0,0,1
Diplusodon vidalii,0,0,0,1,0,0,0,0,1
Diplusodon villosissimus,0,1,1,0,0,0,0,0,1
Dipteryx alata,0,0,1,0,0,0,0,0,1
Discaria americana,0,0,1,0,0,0,0,0,1
Disciphania hernandia,0,0,0,1,0,0,0,0,1
Discocactus bahiensis,0,0,1,0,0,0,0,0,1
Discocactus catingicola,0,0,1,0,0,0,0,0,1
Discocactus ferricola,0,0,0,1,0,0,0,0,1
Discocactus heptacanthus,0,0,0,1,0,0,0,0,1
Discocactus horstii,1,0,0,0,0,0,0,0,1
Discocactus pseudoinsignis,1,0,0,0,0,0,0,0,1
Discocactus zehntneri,0,0,1,0,0,0,0,0,1
Discolobium psoraleifolium,0,0,0,1,0,0,0,0,1
Disteganthus basilateralis,0,0,0,1,0,0,0,0,1
Distimake repens,0,1,0,0,0,0,0,0,1
Disynaphia ericoides,0,1,0,0,0,0,0,0,1
Disynaphia praeficta,0,1,0,0,0,0,0,0,1
Disynaphia variolata,0,1,0,0,0,0,0,0,1
Ditassa arianeae,0,1,0,0,0,0,0,0,1
Ditassa auriflora,1,0,0,0,0,0,0,0,1
Ditassa bicolor,0,0,0,1,0,0,0,0,1
Ditassa cipoensis,0,1,0,0,0,0,0,0,1
Ditassa cordeiroana,0,1,0,0,0,0,0,0,1
Ditassa itambensis,0,1,0,0,0,0,0,0,1
Ditassa laevis,0,1,0,0,0,0,0,0,1
Ditassa lagoensis,0,0,0,0,1,0,0,0,1
Ditassa leonii,0,0,1,0,0,0,0,0,1
Ditassa longisepala,0,1,0,0,0,0,0,0,1
Ditassa maricaensis,0,1,0,0,0,0,0,0,1
Ditassa oberdanii,0,1,0,0,0,0,0,0,1
Dodonaea viscosa,0,0,0,0,0,0,0,0,0
Doliocarpus glomeratus,0,0,0,0,0,0,0,0,0
Doliocarpus lancifolius,0,1,0,0,0,0,0,0,1
Dorstenia alberti,0,0,0,1,0,0,0,0,1
Dorstenia arifolia,0,0,0,0,0,0,0,0,0
Dorstenia brasiliensis,0,0,0,0,0,0,0,0,0
Dorstenia cayapia,0,0,0,0,0,0,0,0,0
Dorstenia conceptionis,0,1,0,0,0,0,0,0,1
Dorstenia fischeri,0,0,0,1,0,0,0,0,1
Dorstenia hildegardis,1,0,0,0,0,0,0,0,1
Dorstenia sucrei,0,0,0,1,0,0,0,0,1
Doryopteris rediviva,0,0,1,0,0,0,0,0,1
Doryopteris trilobata,0,1,0,0,0,0,0,0,1
Drepanolejeunea aculeata,0,1,0,0,0,0,0,0,1
Drimys brasiliensis,0,0,0,0,0,0,0,0,0
Drosera graomogolensis,0,1,0,0,0,0,0,0,1
Dryadella auriculigera,1,0,0,0,1,0,0,0,1
Dryadella gomes-ferreirae,0,0,0,1,0,0,0,0,1
Dryadella kautskyi,0,0,0,1,0,0,0,0,1
Dryadella lilliputiana,0,0,1,0,0,0,0,0,1
Dryadella susanae,1,0,0,0,0,0,0,0,1
Duckeanthus grandiflorus,0,0,0,1,0,0,0,0,1
Duguetia dicholepidota,0,0,0,1,0,0,0,0,1
Duguetia furfuracea,0,0,0,0,0,0,0,0,0
Duguetia lanceolata,0,0,0,0,0,0,0,0,0
Duguetia magnolioidea,0,1,0,0,0,0,0,0,1
Duguetia restingae,1,0,0,0,0,0,0,0,1
Duguetia reticulata,0,1,0,0,0,0,0,0,1
Duguetia salicifolia,0,0,1,0,0,0,0,0,1
Duguetia scottmorii,1,0,0,0,0,0,0,0,1
Duguetia sooretamae,0,1,0,0,0,0,0,0,1
Duranta erecta,0,0,0,0,0,0,0,0,0
Duranta vestita,0,0,0,0,0,0,0,0,0
Dyckia agudensis,1,0,0,0,0,0,0,0,1
Dyckia alba,0,0,0,1,0,0,0,0,1
Dyckia brevifolia,0,0,0,1,0,0,0,0,1
Dyckia choristaminea,0,0,0,1,0,0,0,0,1
Dyckia delicata,1,0,0,0,0,0,0,0,1
Dyckia distachya,1,0,0,0,0,0,0,0,1
Dyckia dusenii,1,0,0,1,0,0,0,0,1
Dyckia encholirioides,0,0,0,0,0,1,0,0,1
Dyckia fosteriana,0,1,0,0,0,0,0,0,1
Dyckia hatschbachii,1,0,0,0,0,0,0,0,1
Dyckia hebdingii,1,0,0,1,0,0,0,0,1
Dyckia ibiramensis,0,1,0,0,0,0,0,0,1
Dyckia irmgardiae,0,0,0,1,0,0,0,0,1
Dyckia maritima,0,1,0,0,0,0,0,0,1
Dyckia minarum,0,0,1,0,0,0,0,0,1
Dyckia monticola,1,0,0,0,0,0,0,0,1
Dyckia rariflora,0,1,0,0,0,0,0,0,1
Dyckia reitzii,0,1,0,0,0,0,0,0,1
Dyckia remotiflora,0,1,0,0,0,0,0,0,1
Dyckia retroflexa,0,0,0,1,0,0,0,0,1
Dyckia rigida,0,0,0,1,0,0,0,0,1
Dyckia tomentosa,0,0,0,1,0,0,0,0,1
Dyckia tuberosa,1,1,0,0,0,0,0,0,1
Dyckia ursina,1,0,0,0,0,0,0,0,1
Dyckia x elisabethae,0,0,0,1,0,0,0,0,1
Dyckia x julianae,0,0,0,1,0,0,0,0,1
Dyschoriste lavandulacea,0,1,0,0,0,0,0,0,1
Dyschoriste smithii,1,0,0,0,0,0,0,0,1
Dyssochroma longipes,0,0,0,0,0,0,0,0,0
Dyssochroma viridiflorum,0,0,0,0,0,0,0,0,0
Ecclinusa bullata,0,0,0,1,0,0,0,0,1
Ecclinusa lancifolia,0,0,0,1,0,0,0,0,1
Ecclinusa ramiflora,0,0,0,0,0,0,0,0,0
Echinochloa colona,0,0,0,0,0,0,0,0,0
Echinochloa crus-pavonis,0,0,0,0,0,0,0,0,0
Echinochloa polystachya,0,0,0,0,0,0,0,0,0
Echinochloa walteri,0,0,0,0,0,0,0,0,0
Echinocoryne echinocephala,0,1,0,0,0,0,0,0,1
Echinodorus paniculatus,0,0,0,0,1,0,0,0,1
Echinopsis calochlora,1,0,0,0,0,0,0,0,1
Echinopsis oxygona,0,1,0,0,0,0,0,0,1
Eclipta prostrata,0,0,0,0,0,0,0,0,0
Edmundoa lindenii,0,0,0,0,0,0,0,0,0
Eduandrea selloana,0,1,0,0,0,0,0,0,1
Egletes viscosa,0,0,0,0,0,0,0,0,0
Elachyptera coriacea,0,0,0,1,0,0,0,0,1
Elachyptera festiva,0,0,0,0,0,0,0,0,0
Elachyptera micrantha,0,0,0,0,0,0,0,0,0
Elaphoglossum acrocarpum,0,0,1,0,0,0,0,0,1
Elaphoglossum beckeri,1,0,0,0,0,0,0,0,1
Elaphoglossum edwallii,0,0,0,0,0,0,0,0,0
Elaphoglossum gayanum,0,0,0,0,0,0,0,0,0
Elaphoglossum herminieri,0,0,0,1,0,0,0,0,1
Elaphoglossum hybridum,0,0,0,0,0,0,0,0,0
Elaphoglossum iguapense,0,0,0,0,0,0,0,0,0
Elaphoglossum itatiayense,0,0,0,0,0,1,0,0,1
Elaphoglossum langsdorffii,0,0,0,0,0,0,0,0,0
Elaphoglossum macahense,0,0,0,0,0,0,0,0,0
Elaphoglossum nigrescens,0,0,0,0,0,0,0,0,0
Elaphoglossum pachydermum,0,0,0,0,0,1,0,0,1
Elaphoglossum paulistanum,0,0,0,0,0,1,0,0,1
Elaphoglossum prestonii,0,0,0,0,0,0,0,0,0
Elaphoglossum scolopendrifolium,0,1,0,0,0,0,0,0,1
Elaphoglossum strictum,0,0,0,0,0,0,0,0,0
Elaphoglossum tectum,0,0,0,0,0,0,0,0,0
Eleocharis acutangula,0,0,0,0,0,0,0,0,0
Eleocharis bonariensis,0,0,0,0,0,0,0,0,0
Eleocharis confervoides,0,0,0,0,0,0,0,0,0
Eleocharis flavescens,0,0,0,0,0,0,0,0,0
Eleocharis geniculata,0,0,0,0,0,0,0,0,0
Eleocharis loefgreniana,0,0,0,0,0,0,0,0,0
Eleocharis mutata,0,0,0,0,0,0,0,0,0
Eleocharis plicarhachis,0,0,0,0,0,0,0,0,0
Eleocharis radicans,0,0,0,0,0,0,0,0,0
Eleocharis sellowiana,0,0,0,0,0,0,0,0,0
Eleocharis stenocarpa,0,0,0,1,0,0,0,0,1
Eleocharis urceolata,0,0,0,1,0,0,0,0,1
Elephantopus riparius,0,0,0,0,0,0,0,0,0
Eleusine tristachya,0,0,0,0,0,0,0,0,0
Elleanthus linifolius,0,0,0,0,0,0,0,0,0
Eltroplectris calcarata,0,0,0,0,0,0,0,0,0
Eltroplectris kuhlmanniana,0,0,0,1,0,0,0,0,1
Eltroplectris schlechteriana,0,0,0,0,0,0,0,0,0
Elvasia capixaba,0,0,0,1,0,0,0,0,1
Elvasia kollmannii,0,0,0,1,0,0,0,0,1
Encholirium biflorum,1,0,0,0,0,0,0,0,1
Encholirium disjunctum,1,0,0,0,0,0,0,0,1
Encholirium gracile,0,1,0,0,0,0,0,0,1
Encholirium heloisae,0,1,0,0,0,0,0,0,1
Encholirium horridum,0,1,0,0,0,0,0,0,1
Encholirium irwinii,1,0,0,0,0,0,0,0,1
Encholirium longiflorum,1,0,0,0,0,0,0,0,1
Encholirium luxor,0,1,0,0,0,0,0,0,1
Encholirium pedicellatum,1,0,0,0,0,0,0,0,1
Encholirium scrutor,0,1,0,0,0,0,0,0,1
Encholirium vogelii,1,0,0,0,0,0,0,0,1
Encyclia argentinensis,0,0,0,0,0,0,0,0,0
Encyclia bragancae,0,1,0,0,0,0,0,0,1
Encyclia fowliei,0,0,0,1,0,0,0,0,1
Endlicheria paniculata,0,0,0,0,0,0,0,0,0
Enterolobium contortisiliquum,0,0,0,0,0,0,0,0,0
Enterolobium gummiferum,0,0,0,0,0,0,0,0,0
Enydra anagallis,0,0,0,0,0,0,0,0,0
Epidendrum addae,0,0,1,0,0,0,0,0,1
Epidendrum caldense,0,0,0,0,0,0,0,0,0
Epidendrum carpophorum,0,0,0,0,0,0,0,0,0
Epidendrum cauliflorum,0,0,0,1,1,0,0,0,1
Epidendrum chlorinum,0,0,0,0,0,0,0,0,0
Epidendrum coronatum,0,0,0,0,0,0,0,0,0
Epidendrum cristatum,0,0,0,0,0,0,0,0,0
Epidendrum dendrobioides,0,0,0,0,0,0,0,0,0
Epidendrum filicaule,0,0,1,0,0,0,0,0,1
Epidendrum geniculatum,0,0,1,0,0,1,0,0,1
Epidendrum henschenii,0,1,0,0,0,0,0,0,1
Epidendrum kautskyi,0,0,0,1,0,0,0,0,1
Epidendrum martianum,0,0,0,0,0,0,0,0,0
Epidendrum parahybunense,0,0,1,0,0,0,0,0,1
Epidendrum paranaense,0,0,0,0,0,0,0,0,0
Epidendrum proligerum,0,0,0,0,0,0,0,0,0
Epidendrum ramosum,0,0,0,0,0,0,0,0,0
Epidendrum robustum,0,0,1,0,0,0,0,0,1
Epidendrum saxatile,0,0,0,0,1,0,0,0,1
Epidendrum secundum,0,0,0,0,0,0,0,0,0
Epidendrum tridactylum,0,0,0,0,0,0,0,0,0
Epidendrum vesicatum,0,0,0,0,0,0,0,0,0
Epidendrum zappii,0,1,0,0,0,0,0,0,1
Epiphyllum phyllanthus,0,0,0,0,0,0,0,0,0
Equisetum giganteum,0,0,0,0,0,0,0,0,0
Eragrostis hypnoides,0,0,0,0,0,0,0,0,0
Eragrostis neesii,0,1,0,0,0,0,0,0,1
Eremanthus argenteus,0,1,0,0,0,0,0,0,1
Eremanthus brasiliensis,0,0,0,1,0,0,0,0,1
Eremanthus elaeagnus,0,0,1,0,0,0,0,0,1
Eremanthus erythropappus,0,0,0,0,0,0,0,0,0
Eremanthus mattogrossensis,0,0,0,0,0,0,0,0,0
Eremanthus polycephalus,0,0,1,0,0,0,0,0,1
Eremanthus praetermissus,0,0,1,0,0,0,0,0,1
Eremanthus reticulatus,0,1,0,0,0,0,0,0,1
Eremanthus syncephalus,0,1,0,0,0,0,0,0,1
Eriocaulon cinereum,0,0,0,0,0,0,0,0,0
Eriocaulon melanolepis,0,0,0,1,0,0,0,0,1
Eriochloa distachya,0,1,0,0,0,0,0,0,1
Eriochrysis filiformis,0,0,0,0,0,0,0,0,0
Eriocnema acaulis,0,1,0,0,0,0,0,0,1
Eriope anamariae,0,1,0,0,0,0,0,0,1
Eriope blanchetii,0,0,1,0,0,0,0,0,1
Eriope crassipes,0,0,0,0,0,0,0,0,0
Eriope luetzelburgii,0,0,1,0,0,0,0,0,1
Eriope machrisae,0,1,0,0,0,0,0,0,1
Eriope obovata,0,1,0,0,0,0,0,0,1
Eriosema crinitum,0,0,0,0,0,0,0,0,0
Eriosema glaziovii,0,0,1,1,0,0,0,0,1
Eriosema platycarpon,0,0,1,1,0,0,0,0,1
Eriotheca candolleana,0,0,0,0,0,0,0,0,0
Eriotheca pentaphylla,0,0,0,0,0,0,0,0,0
Eriotheca pubescens,0,0,1,0,0,0,0,0,1
Erisma arietinum,0,1,0,0,0,0,0,0,1
Erisma lanceolatum,0,0,0,1,0,0,0,0,1
Erycina pusilla,0,0,0,0,0,0,0,0,0
Eryngium corallinum,1,0,0,0,0,0,0,0,1
Eryngium divaricatum,0,1,0,0,0,0,0,0,1
Eryngium dorae,1,0,0,0,0,0,0,0,1
Eryngium dusenii,0,0,0,1,0,0,0,0,1
Eryngium ekmanii,0,0,0,0,0,0,0,0,0
Eryngium eriophorum,0,0,0,0,0,0,0,0,0
Eryngium eurycephalum,0,0,0,0,0,1,0,0,1
Eryngium falcifolium,0,1,0,0,0,0,0,0,1
Eryngium glaziovianum,0,0,0,1,1,0,0,0,1
Eryngium koehneanum,0,1,1,0,0,0,0,0,1
Eryngium ombrophilum,0,1,0,0,0,0,0,0,1
Eryngium ramboanum,1,0,0,0,0,0,0,0,1
Eryngium sanguisorba,0,0,0,0,1,0,0,0,1
Eryngium scirpinum,0,1,0,0,0,0,0,0,1
Eryngium smithii,0,1,0,0,0,0,0,0,1
Eryngium stenophyllum,0,0,0,1,1,0,0,0,1
Eryngium urbanianum,0,1,0,0,0,0,0,0,1
Eryngium zosterifolium,0,0,1,0,0,0,0,0,1
Erythrina crista-galli,0,0,0,0,0,0,0,0,0
Erythrina mulungu,0,0,0,0,0,0,0,0,0
Erythrina speciosa,0,0,0,0,0,0,0,0,0
Erythrina verna,0,0,0,0,0,0,0,0,0
Erythroxylum ambiguum,0,0,0,0,0,0,0,0,0
Erythroxylum anguifugum,0,0,0,0,0,0,0,0,0
Erythroxylum bezerrae,0,1,0,0,0,0,0,0,1
Erythroxylum catharinense,0,1,0,0,0,0,0,0,1
Erythroxylum citrifolium,0,0,0,0,0,0,0,0,0
Erythroxylum coelophlebium,0,0,0,0,0,0,0,0,0
Erythroxylum compressum,0,1,0,0,0,0,0,0,1
Erythroxylum cuneifolium,0,0,0,0,1,0,0,0,1
Erythroxylum cuspidifolium,0,0,0,0,0,0,0,0,0
Erythroxylum daphnites,0,0,0,0,0,0,0,0,0
Erythroxylum gonocladum,0,0,0,0,0,0,0,0,0
Erythroxylum leal-costae,1,0,0,0,0,0,0,0,1
Erythroxylum mattos-silvae,0,1,0,0,0,0,0,0,1
Erythroxylum membranaceum,0,1,0,0,0,0,0,0,1
Erythroxylum myrsinites,0,1,0,0,0,0,0,0,1
Erythroxylum nelson-rosae,0,1,0,0,0,0,0,0,1
Erythroxylum passerinum,0,0,0,0,0,0,0,0,0
Erythroxylum pauferrense,0,1,0,0,0,0,0,0,1
Erythroxylum pelleterianum,0,0,0,0,0,0,0,0,0
Erythroxylum petrae-caballi,0,0,1,0,0,0,0,0,1
Erythroxylum pulchrum,0,0,0,0,0,0,0,0,0
Erythroxylum suberosum,0,0,0,0,0,0,0,0,0
Erythroxylum tianguanum,1,0,0,0,0,0,0,0,1
Erythroxylum tortuosum,0,0,0,0,0,0,0,0,0
Escallonia bifida,0,0,0,0,0,0,0,0,0
Escallonia chlorophylla,1,0,0,0,0,0,0,0,1
Escallonia farinacea,0,0,0,0,0,0,0,0,0
Escallonia obtusissima,0,0,1,0,1,0,0,0,1
Escallonia petrophila,0,1,0,0,0,0,0,0,1
Eschweilera alvimii,0,1,0,0,0,0,0,0,1
Eschweilera amazoniciformis,0,0,0,1,0,0,0,0,1
Eschweilera compressa,0,1,0,0,0,0,0,0,1
Eschweilera rabeliana,0,0,0,1,0,0,0,0,1
Eschweilera subcordata,0,1,0,0,0,0,0,0,1
Eschweilera tetrapetala,0,1,0,0,0,0,0,0,1
Escobedia grandiflora,0,1,0,0,0,0,0,0,1
Esenbeckia grandiflora,0,0,0,0,0,0,0,0,0
Esenbeckia hieronymi,0,0,0,0,0,1,0,0,1
Esenbeckia irwiniana,0,1,0,0,0,0,0,0,1
Esenbeckia leiocarpa,0,0,1,0,0,0,0,0,1
