nome_aceito_correto,fontes
Lathyrus hasslerianus,cncflora_web
Lathyrus hookeri,sima
Lathyrus paraguariensis,sima-Portaria 443/2014
Lathyrus parodii,sima
Laurembergia tetrandra,cncflora_web-UICN_API
Lavoisiera cordata,sima-Portaria 443/2014
Lavoisiera imbricata,cncflora_web
Lavoisiera itambana,sima
Lavoisiera macrocarpa,sima-SP_oficial
Lavoisiera mellobarretoi,sima
Lavoisiera pulchella,cncflora_web
Lavoisiera quinquenervis,sima
Lavoisiera rigida,sima
Lavoisiera sampaioana,sima
Leandra acutiflora,UICN_API
Leandra amplexicaulis,sima-UICN_API-SP_oficial
Leandra angustifolia,UICN_API
Leandra aurea,sima-SP_oficial-cncflora_ckan-UICN_API
Leandra barbinervis,UICN_API
Leandra brackenridgei,cncflora_ckan-UICN_API-cncflora_ckan-UICN_API
Leandra calvescens,sima-SP_oficial
Leandra carassana,sima-SP_oficial-sima-SP_oficial-cncflora_ckan
Leandra catharinensis,sima
Leandra clidemioides,UICN_API
Leandra coriacea,sima-SP_oficial
Leandra echinata,sima-cncflora_web
Leandra eichleri,sima-SP_oficial
Leandra hatschbachii,sima-Portaria 443/2014
Leandra hermogenesii,sima-SP_oficial
Leandra humilis,sima-cncflora_web
Leandra itatiaiae,sima-SP_oficial
Leandra lapae,sima-SP_oficial-mpoSP
Leandra limbata,sima-SP_oficial-mpoSP
Leandra mattosii,sima-SP_oficial
Leandra melastomoides,UICN_API
Leandra multiplinervis,UICN_API
Leandra neglecta,sima-SP_oficial
Leandra pallida,sima-SP_oficial
Leandra paulina,sima-SP_oficial
Leandra purpureovillosa,UICN_API
Leandra quinquedentata,UICN_API
Leandra quinquenodis,sima-SP_oficial-sima-SP_oficial
Leandra regnellii,SP_oficial-sima
Leandra riedeliana,sima-SP_oficial
Leandra salicina,SP_oficial-cncflora_web-sima
Leandra sparsisetulosa,sima-SP_oficial
Leandra strigilliflora,sima-SP_oficial
Leandra uliginosa,sima-SP_oficial
Leandra umbellata,SP_oficial-sima-SP_oficial-cncflora_ckan-UICN_API
Leandra variabilis,UICN_API
Leandra vesiculosa,sima-SP_oficial
Leandra xantholasia,sima
Lecosia oppositifolia,sima
Lecythis barnebyi,sima
Lecythis lanceolata,cncflora_web-UICN_API
Lecythis schwackei,sima-Portaria 443/2014
Leersia hexandra,UICN_API
Leersia ligularis,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Leiothrix echinocephala,sima-Portaria 443/2014
Leiothrix gomesii,sima
Leiothrix linearis,sima
Leiothrix schlechtendalii,sima
Lellingeria brasiliensis,sima-cncflora_web-Portaria 443/2014
Lellingeria itatimensis,sima-cncflora_web-Portaria 443/2014
Lellingeria suspensa,cncflora_web
Lellingeria tamandarei,sima-cncflora_web-Portaria 443/2014
Lemna aequinoctialis,UICN_API
Lemna valdiviana,cncflora_web
Lepanthopsis densiflora,sima-SP_oficial-cncflora_web
Lepanthopsis floripecten,sima-SP_oficial-cncflora_web-mpoSP
Lepidagathis meridionalis,sima-SP_oficial
Lepidaploa almasensis,sima-Portaria 443/2014
Lepidaploa aurea,cncflora_web
Lepidaploa chamissonis,cncflora_web
Lepidaploa cotoneaster,cncflora_web
Lepidaploa gnaphalioides,sima-Portaria 443/2014
Lepidaploa lilacina,sima
Lepidaploa luetzelburgii,sima
Lepidaploa pseudaurea,sima-Portaria 443/2014
Lepidaploa spixiana,sima-Portaria 443/2014
Lepismium cruciforme,cncflora_web-UICN_API
Lepismium houlletianum,cncflora_web-UICN_API
Lepismium lumbricoides,UICN_API
Lepismium warmingianum,cncflora_web-UICN_API
Leptobalanus gardneri,sima-SP_oficial-cncflora_web-UICN_API
Leptobalanus octandrus,UICN_API
Leptodontium wallisii,sima-cncflora_web-Portaria 443/2014
Leptohyptis pinheiroi,sima-Portaria 443/2014
Leptolobium dasycarpum,cncflora_ckan-UICN_API
Leptolobium elegans,cncflora_ckan-UICN_API
Leptoscyphus gibbosus,cncflora_web
Leptospron adenanthum,UICN_API
Leptostelma catharinense,sima-Portaria 443/2014
Leptotes bicolor,sima-cncflora_web
Lessingianthus adenophyllus,sima
Lessingianthus argenteus,cncflora_web
Lessingianthus asteriflorus,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Lessingianthus constrictus,sima-Portaria 443/2014
Lessingianthus eitenii,sima-Portaria 443/2014
Lessingianthus elegans,cncflora_web
Lessingianthus exiguus,sima-cncflora_web-Portaria 443/2014
Lessingianthus grandiflorus,cncflora_web
Lessingianthus irwinii,sima-Portaria 443/2014
Lessingianthus niederleinii,sima
Lessingianthus pumillus,sima-cncflora_web-Portaria 443/2014
Lessingianthus reitzianus,sima-SP_oficial-Portaria 443/2014
Lessingianthus rosmarinifolius,sima-Portaria 443/2014
Lessingianthus souzae,sima-Portaria 443/2014
Lessingianthus stoechas,sima-Portaria 443/2014
Lessingianthus subcarduoides,sima-SP_oficial-Portaria 443/2014
Lessingianthus venosissimus,sima-Portaria 443/2014
Lessingianthus westermanii,sima-Portaria 443/2014
Lessingianthus zuccarinianus,sima-SP_oficial-cncflora_web-Portaria 443/2014
Leucochloron foederale,sima-Portaria 443/2014
Leucochloron incuriale,UICN_API
Leucochloron minarum,sima-Portaria 443/2014
Libidibia ferrea,UICN_API
Licania arianeae,sima-Portaria 443/2014
Licania bahiensis,sima
Licania belemii,sima-Portaria 443/2014
Licania bellingtonii,sima
Licania glazioviana,sima
Licania indurata,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Licania kunthiana,UICN_API
Licania nelsonii,sima
Licania nitida,cncflora_ckan-UICN_API
Licania santosii,sima
Licania teixeirae,sima
Licaria armeniaca,UICN_API
Lilaeopsis brasiliensis,sima-Portaria 443/2014
Limnocharis laforesti,sima-SP_oficial
Lindernia diffusa,UICN_API
Linum carneum,sima
Linum erigeroides,sima
Linum littorale,sima-SP_oficial-cncflora_web
Linum smithii,sima-Portaria 443/2014
Liparis vexillifera,cncflora_web
Lippia alnifolia,sima-Portaria 443/2014
Lippia bradei,sima-Portaria 443/2014
Lippia bromleyana,sima-Portaria 443/2014
Lippia campestris,sima-cncflora_web
Lippia elliptica,sima-Portaria 443/2014
Lippia insignis,sima-Portaria 443/2014
Lippia morii,sima-Portaria 443/2014
Lippia nana,sima
Lippia pumila,sima-Portaria 443/2014
Lippia pusilla,sima
Lippia rhodocnemis,sima-Portaria 443/2014
Lithachne horizontalis,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Lithobium cordatum,sima-Portaria 443/2014
Lithraea molleoides,UICN_API
Lobelia anceps,cncflora_web
Lobelia glazioviana,sima
Lobelia hederacea,sima-SP_oficial-cncflora_web-mpoSP
Lobelia hilaireana,sima-cncflora_web-Portaria 443/2014
Lobelia langeana,sima-Portaria 443/2014
Lobelia nummularioides,sima-SP_oficial-cncflora_web-mpoSP
Lobelia santos-limae,sima-Portaria 443/2014
Lobelia xalapensis,sima-SP_oficial-cncflora_web
Loefgrenianthus blanche-amesiae,sima-cncflora_web
Lomatozona artemisiifolia,sima-Portaria 443/2014
Lonchocarpus latifolius,UICN_API
Lonchocarpus nitidus,UICN_API
Lophanthera lactescens,sima
Lophophytum pyramidale,cncflora_web-sima
Loudetia flammida,sima-SP_oficial-cncflora_web
Ludwigia anastomosans,sima
Ludwigia leptocarpa,UICN_API
Ludwigia nervosa,UICN_API
Ludwigia octovalvis,UICN_API
Luehea candicans,cncflora_web-UICN_API
Luehea conwentzii,SP_oficial-sima-cncflora_web
Luehea divaricata,UICN_API
Luehea paniculata,UICN_API
Luetzelburgia guaissara,cncflora_web
Lulia nervosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Lundia damazioi,cncflora_web
Lupinus coriaceus,sima-Portaria 443/2014
Lupinus decurrens,sima-Portaria 443/2014
Lupinus gibertianus,sima
Lupinus laevigatus,sima-Portaria 443/2014
Lupinus linearis,sima
Lupinus ovalifolius,sima
Lupinus parvifolius,sima
Lupinus prouvensalanus,sima
Luxemburgia angustifolia,sima-Portaria 443/2014
Luxemburgia corymbosa,sima-Portaria 443/2014
Luxemburgia flexuosa,sima-Portaria 443/2014
Luziola bahiensis,sima-SP_oficial-mpoSP
Luziola brasiliensis,sima-cncflora_web-Portaria 443/2014
Lychnocephalus humillimus,sima-Portaria 443/2014
Lychnocephalus mellobarretoi,sima-Portaria 443/2014
Lychnocephalus sellovii,sima-Portaria 443/2014
Lychnocephalus tomentosus,sima-Portaria 443/2014
Lychnophora albertinioides,sima-Portaria 443/2014
Lychnophora brunioides,sima-Portaria 443/2014
Lychnophora candelabrum,sima-Portaria 443/2014
Lychnophora crispa,sima-Portaria 443/2014
Lychnophora damazioi,sima-Portaria 443/2014
Lychnophora diamantinana,sima-Portaria 443/2014
Lychnophora ericoides,cncflora_ckan
Lychnophora gardneri,sima-Portaria 443/2014
Lychnophora granmogolensis,sima-Portaria 443/2014
Lychnophora hatschbachii,sima-Portaria 443/2014
Lychnophora martiana,sima-Portaria 443/2014
Lychnophora phylicifolia,sima
Lychnophora pohlii,sima-Portaria 443/2014
Lychnophora ramosissima,sima-Portaria 443/2014
Lychnophora rosmarinifolia,sima-Portaria 443/2014
Lychnophora souzae,sima-Portaria 443/2014
Lychnophora villosissima,sima-Portaria 443/2014
Lychnophorella blanchetii,sima
Lychnophorella leucodendron,sima-Portaria 443/2014
Lychnophorella regis,sima-Portaria 443/2014
Lychnophorella santosii,sima-Portaria 443/2014
Lychnophorella sericea,sima-Portaria 443/2014
Lycianthes rantonnetii,sima
Lycianthes repens,sima-cncflora_web-Portaria 443/2014-sima
Lycium glomeratum,sima-cncflora_web
Lymania alvimii,sima-Portaria 443/2014
Lymania azurea,sima-Portaria 443/2014
Lymania brachycaulis,sima-Portaria 443/2014
Lymania corallina,sima-Portaria 443/2014
Lymania globosa,sima-Portaria 443/2014
Lymania spiculata,sima-Portaria 443/2014
Lyroglossa grisebachii,sima-cncflora_web
Lysimachia barbata,SP_oficial-cncflora_web-sima-Portaria 443/2014
Lysimachia buxifolia,cncflora_web-sima-SP_oficial-mpoSP-Portaria 443/2014
Lytoneuron crenulans,cncflora_web-sima
Lytoneuron itatiaiense,sima-cncflora_web-Portaria 443/2014
Lytoneuron lomariaceum,cncflora_web
Lytoneuron paradoxum,sima-Portaria 443/2014
Lytoneuron quinquelobatum,sima-Portaria 443/2014
Lytoneuron rosenstockii,sima-Portaria 443/2014
Lytoneuron rufum,sima-Portaria 443/2014
Lytoneuron subsimplex,sima-Portaria 443/2014
Lytoneuron tijucanum,sima-Portaria 443/2014
Mabea piriri,UICN_API
Machaerina ensifolia,sima-cncflora_web
Machaerium acutifolium,UICN_API
Machaerium amplum,UICN_API
Machaerium brasiliense,UICN_API
Machaerium cantarellianum,UICN_API
Machaerium hirtum,cncflora_ckan-UICN_API
Machaerium incorruptibile,cncflora_ckan-UICN_API
Machaerium nyctitans,cncflora_web-UICN_API
Machaerium obovatum,sima-Portaria 443/2014
Machaerium paraguariense,sima-cncflora_web-UICN_API
Machaerium scleroxylon,UICN_API
Machaerium villosum,cncflora_web-UICN_API
Machaonia acuminata,UICN_API-UICN_API
Maclura brasiliensis,sima-Portaria 443/2014
Maclura tinctoria,UICN_API
Macradenia paraensis,SP_oficial-sima
Macradenia paulensis,sima
Macrocarpaea glaziovii,cncflora_ckan-UICN_API
Macroditassa marianae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Macrolobium cidii,sima
Macrolobium cowanii,sima
Macrolobium froesii,sima
Macrolobium palustre,sima
Macropeplus dentatus,cncflora_ckan-UICN_API
Macropeplus friburgensis,sima-Portaria 443/2014
Macropsychanthus glaber,cncflora_web
Macroptilium bracteatum,UICN_API
Macrosamanea macrocalyx,sima
Macrosamanea prancei,sima-Portaria 443/2014
Macroscepis aurea,sima
Macroscepis magnifica,sima-SP_oficial-cncflora_web-mpoSP
Macrotorus utriculatus,cncflora_web
Magdalenaea limae,sima-Portaria 443/2014
Magnolia ovata,UICN_API-cncflora_web-UICN_API-UICN_API-UICN_API
Magonia pubescens,cncflora_web-UICN_API
Malachra radiata,cncflora_web
Malaxis cogniauxiana,sima-SP_oficial
Malaxis excavata,sima-cncflora_web
Malaxis jaraguae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Malaxis parthonii,sima-cncflora_web
Malmea obovata,sima
Malouetia amplexicaulis,sima
Malouetia cestroides,sima-cncflora_web
Malvastrum americanum,cncflora_web
Mandevilla coccinea,sima-cncflora_web
Mandevilla fragrans,sima-SP_oficial-cncflora_web
Mandevilla hirsuta,sima-cncflora_web
Mandevilla sellowii,sima-SP_oficial-cncflora_web
Mandevilla venulosa,sima-SP_oficial-cncflora_web
Mandirola multiflora,sima
Manettia campanulacea,sima-SP_oficial-cncflora_web-Portaria 443/2014
Manettia pauciflora,sima-SP_oficial-cncflora_web-Portaria 443/2014
Manettia tweedieana,sima-SP_oficial-cncflora_web
Manihot anomala,UICN_API
Manihot caerulescens,UICN_API
Manihot carthagenensis,sima
Manihot grahamii,cncflora_ckan
Manihot pilosa,UICN_API
Manihot procumbens,sima-cncflora_web-Portaria 443/2014
Manihot tripartita,UICN_API
Manilkara cavalcantei,sima
Manilkara dardanoi,sima-Portaria 443/2014
Manilkara decrescens,sima-Portaria 443/2014
Manilkara elata,sima
Manilkara excelsa,sima
Manilkara maxima,sima-Portaria 443/2014
Manilkara multifida,sima-Portaria 443/2014
Manilkara subsericea,cncflora_web-UICN_API
Mantiqueira bella,sima-SP_oficial
Maprounea guianensis,UICN_API
Maranta furcata,sima-Portaria 443/2014
Marcetia alba,sima-Portaria 443/2014
Marcetia bahiana,sima-Portaria 443/2014
Marcetia bracteolaris,sima
Marcetia formosa,sima-Portaria 443/2014
Marcetia hatschbachii,sima-Portaria 443/2014
Marcetia luetzelburgii,sima-Portaria 443/2014
Marcetia lychnophoroides,sima-Portaria 443/2014
Marcetia nummularia,sima-Portaria 443/2014
Marcetia oxycoccoides,sima-Portaria 443/2014
Marcetia semiriana,sima-Portaria 443/2014
Marcetia shepherdii,sima-Portaria 443/2014
Marcetia viscida,sima-Portaria 443/2014
Marcgravia polyantha,cncflora_web
Marchantia berteroana,sima-Portaria 443/2014
Margaritaria nobilis,cncflora_web
Margyricarpus pinnatus,sima
Marsdenia altissima,cncflora_web
Marsdenia fontellana,sima
Marsdenia otoniensis,sima-Portaria 443/2014
Marsdenia queirozii,sima-Portaria 443/2014
Martianthus sancti-gabrielii,sima-Portaria 443/2014
Mascagnia divaricata,sima-SP_oficial-mpoSP
Maschalostachys markgrafii,sima-Portaria 443/2014
Masdevallia discoidea,sima-Portaria 443/2014
Matayba cristae,cncflora_ckan
Matayba elaeagnoides,UICN_API
Matayba guianensis,UICN_API
Matayba intermedia,UICN_API
Matayba juglandifolia,UICN_API
Matayba leucodictya,sima
Matayba marginata,UICN_API
Matayba obovata,cncflora_ckan
Matelea bahiensis,sima-Portaria 443/2014
Matelea glaziovii,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Matelea hatschbachii,sima-Portaria 443/2014
Matelea marcoassisii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Matelea santosii,sima-Portaria 443/2014
Matourea caparaoensis,sima-Portaria 443/2014
Matourea latifolia,sima-Portaria 443/2014
Mauritia flexuosa,sima-SP_oficial
Maxillaria cleistogama,cncflora_web
Maxillaria crassifolia,cncflora_web
Maxillaria desvauxiana,sima-cncflora_web
Maxillaria elluziae,cncflora_web
Maxillaria ferdinandiana,sima
Maxillaria marginata,cncflora_web
Maxillaria meleagris,sima
Maxillaria parviflora,cncflora_web
Maxillaria phoenicanthera,cncflora_web
Maxillaria pumila,cncflora_web
Maxillaria schunkeana,sima-cncflora_web-Portaria 443/2014
Maxillaria valenzuelana,cncflora_web
Medusantha carvalhoi,sima-Portaria 443/2014
Medusantha eriophylla var. coriifolia,cncflora_web-sima
Megalastrum wacketii,sima-cncflora_web-Portaria 443/2014
Melanopsidium nigrum,sima-SP_oficial-Portaria 443/2014
Melanoxylon brauna,sima-SP_oficial-cncflora_web-Portaria 443/2014
Melanthera latifolia,cncflora_web
Melasma rhinanthoides,sima-SP_oficial-cncflora_web-mpoSP
Melica arzivencoi,sima-SP_oficial-cncflora_web-Portaria 443/2014
Melicoccus espiritosantensis,sima-Portaria 443/2014
Meliosma chartacea,cncflora_ckan
Meliosma itatiaiae,cncflora_ckan
Meliosma sellowii,UICN_API
Melocactus azureus,sima-Portaria 443/2014
Melocactus conoideus,sima-Portaria 443/2014
Melocactus deinacanthus,sima-Portaria 443/2014
Melocactus ferreophilus,sima-Portaria 443/2014
Melocactus glaucescens,sima-Portaria 443/2014
Melocactus lanssensianus,sima-Portaria 443/2014
Melocactus pachyacanthus,sima-Portaria 443/2014
Melocactus paucispinus,sima-Portaria 443/2014
Melocactus violaceus,sima-Portaria 443/2014
Melochia pyramidata,UICN_API
Melpomene peruviana,cncflora_web
Meniscium angustifolium,cncflora_web
Meniscium macrophyllum,cncflora_web
Mentha spicata,UICN_API
Mentha suaveolens,UICN_API
Meriania calophylla,sima-Portaria 443/2014
Meriania claussenii,cncflora_ckan-UICN_API
Merianthera burlemarxii,sima-Portaria 443/2014
Merianthera pulchra,sima-Portaria 443/2014
Merostachys abadiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Merostachys bradei,sima-SP_oficial
Merostachys brevigluma,sima-SP_oficial
Merostachys burmanii,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Merostachys caucaiana,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014
Merostachys fistulosa,sima-SP_oficial
Merostachys kleinii,sima-SP_oficial
Merostachys neesii,sima-cncflora_web
Merostachys polyantha,sima-SP_oficial
Merostachys scandens,sima-SP_oficial-CR_Lac-cncflora_web-mpoSP-Portaria 443/2014
Merostachys skvortzovii,sima-SP_oficial-cncflora_web-mpoSP
Mesadenella atroviridis,sima-SP_oficial-cncflora_web
Mesosetum ferrugineum,sima-SP_oficial-cncflora_web-UICN_API-mpoSP
Metastelma giuliettianum,sima-Portaria 443/2014
Metastelma harleyi,sima-Portaria 443/2014
Metrodorea maracasana,sima-Portaria 443/2014
Metrodorea nigra,UICN_API
Metrodorea stipularis,UICN_API
Metzgeria brasiliensis,cncflora_web
Metzgeria hegewaldii,sima-Portaria 443/2014
Metzgeria liebmanniana,cncflora_web
Metzgeria psilocraspeda,cncflora_web
Metzgeria subaneura,sima-cncflora_web
Mezia araujoi,sima-Portaria 443/2014
Mezilaurus itauba,sima-Portaria 443/2014
Mezilaurus navalium,sima-Portaria 443/2014
Miconia affinis,UICN_API
Miconia albicans,UICN_API
Miconia angelana,sima-Portaria 443/2014
Miconia atlantica,cncflora_ckan
Miconia brasiliensis,cncflora_ckan
Miconia brunnea,cncflora_ckan-UICN_API
Miconia buddlejoides,UICN_API
Miconia calvescens,UICN_API
Miconia capixaba,sima-Portaria 443/2014
Miconia castaneiflora,cncflora_ckan
Miconia centrodesma,UICN_API
Miconia chamissois,UICN_API
Miconia cinerascens,cncflora_ckan-UICN_API
Miconia cinnamomifolia,UICN_API
Miconia cipoensis,sima-Portaria 443/2014
Miconia corallina,UICN_API
Miconia cubatanensis,cncflora_ckan
Miconia discolor,UICN_API
Miconia dodecandra,UICN_API
Miconia elegans,UICN_API
Miconia fasciculata,sima-cncflora_web
Miconia flammea,UICN_API-UICN_API
Miconia formosa,cncflora_ckan-UICN_API-UICN_API-cncflora_ckan-UICN_API
Miconia glazioviana,sima-Portaria 443/2014
Miconia goldenbergiana,cncflora_ckan-UICN_API
Miconia holosericea,UICN_API
Miconia hyemalis,UICN_API
Miconia ibaguensis,cncflora_ckan
Miconia inconspicua,UICN_API
Miconia kollmannii,sima
Miconia latecrenata,UICN_API
Miconia lepidota,UICN_API
Miconia leucocarpa,UICN_API
Miconia ligustroides,UICN_API
Miconia longicuspis,cncflora_web
Miconia lymanii,UICN_API
Miconia macrothyrsa,sima-SP_oficial
Miconia mendoncae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Miconia michelangeliana,sima
Miconia minutiflora,UICN_API
Miconia nervosa,UICN_API
Miconia paniculata,cncflora_web-sima-UICN_API
Miconia paucidens,sima-cncflora_web
Miconia penduliflora,sima-Portaria 443/2014
Miconia pepericarpa,UICN_API
Miconia picinguabensis,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Miconia polyandra,sima-SP_oficial-cncflora_web
Miconia prasina,UICN_API
Miconia racemifera,UICN_API
Miconia ramboi,sima
Miconia robusta,sima-SP_oficial-cncflora_web
Miconia rubiginosa,UICN_API
Miconia sclerophylla,sima-SP_oficial
Miconia sellowiana,UICN_API
Miconia serrulata,sima-SP_oficial-UICN_API
Miconia setosociliata,sima-cncflora_ckan-UICN_API-Portaria 443/2014
Miconia shepherdii,sima-SP_oficial-cncflora_ckan
Miconia staminea,sima-UICN_API
Miconia stenostachya,UICN_API
Miconia suberosa,sima
Miconia tentaculifera,sima-SP_oficial-cncflora_ckan-UICN_API
Miconia trianae,UICN_API
Miconia urophylla,sima-SP_oficial-cncflora_ckan-UICN_API
Miconia valtheri,sima-cncflora_web-UICN_API
Miconia warmingiana,sima
Miconia weddellii,sima
Miconia willdenowii,cncflora_ckan-UICN_API-cncflora_web
Micrandra elata,UICN_API
Micranthemum umbrosum,cncflora_web
Micranthocereus albicephalus,sima-Portaria 443/2014
Micranthocereus auriazureus,sima-Portaria 443/2014
Micranthocereus dolichospermaticus,sima-Portaria 443/2014
Micranthocereus polyanthus,sima-Portaria 443/2014
Micranthocereus streckeri,sima-Portaria 443/2014
Micranthocereus violaciflorus,sima-Portaria 443/2014
Microchilus arietinus,cncflora_web
Microdesmia rigida,cncflora_ckan
Microgramma crispata,cncflora_web
Microlicia canastrensis,sima-Portaria 443/2014
Microlicia cardiophora,sima
Microlicia cuspidifolia,sima-Portaria 443/2014
Microlicia elegans,sima
Microlicia fasciculata,cncflora_web
Microlicia flava,sima-Portaria 443/2014
Microlicia glazioviana,sima-Portaria 443/2014
Microlicia humilis,sima-cncflora_web-Portaria 443/2014
Microlicia isophylla,cncflora_web
Microlicia juniperina,sima
Microlicia macedoi,sima-Portaria 443/2014
Microlicia melanostagma,sima
Microlicia microphylla,sima-Portaria 443/2014
Microlicia myrtifolia,sima
Microlicia myrtoidea,sima-SP_oficial-cncflora_web
Microlicia obtusifolia,sima-Portaria 443/2014
Microlicia psammophila,sima-Portaria 443/2014
Micropholis caudata,sima
Micropholis crassipedicellata,cncflora_web-UICN_API
Micropholis emarginata,sima-Portaria 443/2014
Micropholis grandiflora,sima
Micropholis retusa,sima
Micropholis splendens,sima-Portaria 443/2014
Microstachys corniculata,sima
Microtea bahiensis,sima-Portaria 443/2014
Microtea maypurensis,sima
Microtea papilosa,sima-Portaria 443/2014
Microtea scabrida,cncflora_web
Miersiella umbellata,sima-cncflora_web
Mikania additicia,sima-Portaria 443/2014
Mikania alvimii,sima-Portaria 443/2014
Mikania anethifolia,sima-Portaria 443/2014
Mikania argyreiae,sima-cncflora_web-Portaria 443/2014
Mikania biformis,cncflora_web
Mikania bradei,sima-SP_oficial
Mikania capricorni,cncflora_web
Mikania chlorolepis,cncflora_web
Mikania cipoensis,sima-Portaria 443/2014
Mikania clematidifolia,sima-Portaria 443/2014
Mikania decumbens,cncflora_web
Mikania dusenii,sima-Portaria 443/2014
Mikania firmula,sima-Portaria 443/2014
Mikania glabra,sima-Portaria 443/2014
Mikania glauca,sima-Portaria 443/2014
Mikania glomerata,sima-cncflora_web
Mikania hartbergii,sima-Portaria 443/2014
Mikania hastato-cordata,sima-cncflora_web-Portaria 443/2014
Mikania hemisphaerica,cncflora_web
Mikania itambana,sima-Portaria 443/2014
Mikania lindbergii,cncflora_web
Mikania lindleyana,cncflora_web
Mikania malacolepis,sima
Mikania microdonta,cncflora_web
Mikania microptera,sima-cncflora_web
Mikania mosenii,sima
Mikania neurocaula,sima-Portaria 443/2014
Mikania oblongifolia,cncflora_web
Mikania oreophila,sima-cncflora_web-Portaria 443/2014
Mikania pinnatiloba,sima-Portaria 443/2014
Mikania premnifolia,sima-Portaria 443/2014
Mikania rufescens,cncflora_web
Mikania smaragdina,cncflora_web
Mikania stenomeres,sima-SP_oficial
Mikania ternata,cncflora_web
Mikania trinervis,cncflora_web
Mikania ulei,cncflora_web
Mikania variifolia,sima-Portaria 443/2014
Mikania viminea,sima-Portaria 443/2014
Mikania warmingii,sima-cncflora_web-Portaria 443/2014
Miltonia clowesii,sima-SP_oficial-cncflora_web
Miltonia cuneata,cncflora_web-sima
Miltonia flavescens,cncflora_web
Miltonia kayasimae,cncflora_web-sima-SP_oficial-Portaria 443/2014
Miltonia regnellii,cncflora_web
Miltonia russelliana,cncflora_web
Miltonia spectabilis,cncflora_web
Mimosa acroconica,sima-Portaria 443/2014
Mimosa acutistipula,sima
Mimosa adamantina,sima-Portaria 443/2014
Mimosa balduinii,sima-Portaria 443/2014
Mimosa barretoi,sima-Portaria 443/2014
Mimosa bathyrrhena,sima-Portaria 443/2014
Mimosa bimucronata,UICN_API
Mimosa bombycina,sima-Portaria 443/2014
Mimosa brevipetiolata,UICN_API
Mimosa catharinensis,sima-Portaria 443/2014
Mimosa chrysastra,sima-Portaria 443/2014
Mimosa cubatanensis,cncflora_ckan-UICN_API
Mimosa debilis var. debilis,UICN_API
Mimosa dolens,UICN_API
Mimosa elliptica,UICN_API
Mimosa exalbescens,sima
Mimosa foliolosa,UICN_API
Mimosa furfuracea,UICN_API
Mimosa glycyrrhizoides,sima
Mimosa gracilis,UICN_API
Mimosa hatschbachii,sima-Portaria 443/2014
Mimosa heringeri,sima-Portaria 443/2014
Mimosa humifusa,sima
Mimosa involucrata,sima-Portaria 443/2014
Mimosa lanata,sima-cncflora_web
Mimosa laticifera,cncflora_ckan-UICN_API
Mimosa leprosa,sima-Portaria 443/2014
Mimosa leptantha,sima
Mimosa lithoreas,sima-Portaria 443/2014
Mimosa macedoana,sima-Portaria 443/2014
Mimosa mensicola,sima-Portaria 443/2014
Mimosa montis-carasae,sima-Portaria 443/2014
Mimosa myuros,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Mimosa niomarlei,sima
Mimosa orthacantha,UICN_API
Mimosa pabstiana,sima
Mimosa paucifolia,sima-SP_oficial-Portaria 443/2014
Mimosa psittacina,sima-Portaria 443/2014
Mimosa pudica,UICN_API
Mimosa sanguinolenta,sima
Mimosa selloi,UICN_API
Mimosa skinneri,sima
Mimosa strobiliflora,sima
Mimosa suburbana,sima-Portaria 443/2014
Mimosa thomista,sima-Portaria 443/2014
Mimosa uniceps,sima-Portaria 443/2014
Mimosa urticaria,sima-Portaria 443/2014
Mimosa xanthocentra,UICN_API
Minaria acerosa,sima-cncflora_web
Minaria bifurcata,sima-Portaria 443/2014
Minaria cordata,sima
Minaria diamantinensis,sima-Portaria 443/2014
Minaria grazielae,sima-Portaria 443/2014
Minaria harleyi,sima-Portaria 443/2014
Minaria hemipogonoides,sima-Portaria 443/2014
Minaria lourteigiae,sima
Minaria magisteriana,sima-Portaria 443/2014
Minaria monocoronata,sima-Portaria 443/2014
Minaria polygaloides,sima-Portaria 443/2014-sima-Portaria 443/2014
Minaria refractifolia,sima-Portaria 443/2014
Minaria semirii,sima-Portaria 443/2014
Minaria volubilis,sima-Portaria 443/2014
Minasia alpestris,sima-Portaria 443/2014
Minasia pereirae,sima-Portaria 443/2014
Minasia scapigera,sima-Portaria 443/2014
Mitracarpus anthospermoides,sima-Portaria 443/2014
Mitracarpus eritrichoides,sima-Portaria 443/2014
Mitracarpus rigidifolius,sima-Portaria 443/2014
Mnesithea aurita,UICN_API
Moldenhawera intermedia,sima
Moldenhawera papillanthera,sima-Portaria 443/2014
