nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Matelea santosii,Angiospermas,Apocynaceae,Matelea,santosii,especie,NA
Matourea caparaoensis,Angiospermas,Plantaginaceae,Matourea,caparaoensis,especie,NA
Matourea latifolia,Angiospermas,Plantaginaceae,Matourea,latifolia,especie,NA
Mauritia flexuosa,Angiospermas,Arecaceae,Mauritia,flexuosa,especie,NA
Maxillaria cleistogama,Angiospermas,Orchidaceae,Maxillaria,cleistogama,especie,NA
Maxillaria crassifolia,Angiospermas,Orchidaceae,Maxillaria,crassifolia,especie,NA
Maxillaria desvauxiana,Angiospermas,Orchidaceae,Maxillaria,desvauxiana,especie,NA
Maxillaria elluziae,Angiospermas,Orchidaceae,Maxillaria,elluziae,especie,NA
Maxillaria ferdinandiana,Angiospermas,Orchidaceae,Maxillaria,ferdinandiana,especie,NA
Maxillaria marginata,Angiospermas,Orchidaceae,Maxillaria,marginata,especie,NA
Maxillaria meleagris,Angiospermas,Orchidaceae,NA,NA,especie,NA
Maxillaria parviflora,Angiospermas,Orchidaceae,Maxillaria,parviflora,especie,NA
Maxillaria phoenicanthera,Angiospermas,Orchidaceae,Maxillaria,phoenicanthera,especie,NA
Maxillaria pumila,Angiospermas,Orchidaceae,Maxillaria,pumila,especie,NA
Maxillaria schunkeana,Angiospermas,Orchidaceae,Maxillaria,schunkeana,especie,NA
Maxillaria valenzuelana,Angiospermas,Orchidaceae,Maxillaria,valenzuelana,especie,NA
Medusantha carvalhoi,Angiospermas,Lamiaceae,Medusantha,carvalhoi,especie,NA
Megalastrum wacketii,Samambaias e licófitas,Dryopteridaceae,Megalastrum,wacketii,especie,NA
Melanopsidium nigrum,Angiospermas,Rubiaceae,Melanopsidium,nigrum,especie,NA
Melanoxylon brauna,Angiospermas,Fabaceae,Melanoxylon,brauna,especie,NA
Melanthera latifolia,Angiospermas,Asteraceae,Melanthera,latifolia,especie,NA
Melasma rhinanthoides,Angiospermas,Orobanchaceae,Melasma,rhinanthoides,especie,NA
Melica arzivencoi,Angiospermas,Poaceae,Melica,arzivencoi,especie,NA
Melicoccus espiritosantensis,Angiospermas,Sapindaceae,Melicoccus,espiritosantensis,especie,NA
Meliosma chartacea,Angiospermas,Sabiaceae,Meliosma,chartacea,especie,NA
Meliosma itatiaiae,Angiospermas,Sabiaceae,Meliosma,itatiaiae,especie,NA
Meliosma sellowii,Angiospermas,Sabiaceae,Meliosma,sellowii,especie,NA
Melocactus azureus,Angiospermas,Cactaceae,Melocactus,azureus,especie,NA
Melocactus conoideus,Angiospermas,Cactaceae,Melocactus,conoideus,especie,NA
Melocactus deinacanthus,Angiospermas,Cactaceae,Melocactus,deinacanthus,especie,NA
Melocactus ferreophilus,Angiospermas,Cactaceae,Melocactus,ferreophilus,especie,NA
Melocactus glaucescens,Angiospermas,Cactaceae,Melocactus,glaucescens,especie,NA
Melocactus lanssensianus,Angiospermas,Cactaceae,Melocactus,lanssensianus,especie,NA
Melocactus pachyacanthus,Angiospermas,Cactaceae,Melocactus,pachyacanthus,especie,NA
Melocactus paucispinus,Angiospermas,Cactaceae,Melocactus,paucispinus,especie,NA
Melocactus violaceus,Angiospermas,Cactaceae,Melocactus,violaceus,especie,NA
Melochia pyramidata,Angiospermas,Malvaceae,Melochia,pyramidata,especie,NA
Melpomene peruviana,Samambaias e licófitas,Polypodiaceae,Melpomene,peruviana,especie,NA
Meniscium angustifolium,Samambaias e licófitas,Thelypteridaceae,Meniscium,angustifolium,especie,NA
Meniscium macrophyllum,Samambaias e licófitas,Thelypteridaceae,Meniscium,macrophyllum,especie,NA
Mentha spicata,Angiospermas,Lamiaceae,Mentha,spicata,especie,NA
Mentha suaveolens,Angiospermas,Lamiaceae,Mentha,suaveolens,especie,NA
Meriania calophylla,Angiospermas,Melastomataceae,Meriania,calophylla,especie,NA
Meriania claussenii,Angiospermas,Melastomataceae,Meriania,claussenii,especie,NA
Merianthera burlemarxii,Angiospermas,Melastomataceae,Merianthera,burlemarxii,especie,NA
Merianthera pulchra,Angiospermas,Melastomataceae,Merianthera,pulchra,especie,NA
Merostachys abadiana,Angiospermas,Poaceae,Merostachys,abadiana,especie,NA
Merostachys bradei,Angiospermas,Poaceae,Merostachys,bradei,especie,NA
Merostachys brevigluma,Angiospermas,Poaceae,Merostachys,brevigluma,especie,NA
Merostachys burmanii,Angiospermas,Poaceae,Merostachys,burmanii,especie,NA
Merostachys caucaiana,Angiospermas,Poaceae,Merostachys,caucaiana,especie,NA
Merostachys fistulosa,Angiospermas,Poaceae,Merostachys,fistulosa,especie,NA
Merostachys kleinii,Angiospermas,Poaceae,Merostachys,kleinii,especie,NA
Merostachys neesii,Angiospermas,Poaceae,Merostachys,neesii,especie,NA
Merostachys polyantha,Angiospermas,Poaceae,Merostachys,polyantha,especie,NA
Merostachys scandens,Angiospermas,Poaceae,Merostachys,scandens,especie,NA
Merostachys skvortzovii,Angiospermas,Poaceae,Merostachys,skvortzovii,especie,NA
Mesadenella atroviridis,Angiospermas,Orchidaceae,Mesadenella,atroviridis,especie,NA
Mesosetum ferrugineum,Angiospermas,Poaceae,Mesosetum,ferrugineum,especie,NA
Metastelma giuliettianum,Angiospermas,Apocynaceae,Metastelma,giuliettianum,especie,NA
Metastelma harleyi,Angiospermas,Apocynaceae,Metastelma,harleyi,especie,NA
Metrodorea maracasana,Angiospermas,Rutaceae,Metrodorea,maracasana,especie,NA
Metrodorea nigra,Angiospermas,Rutaceae,Metrodorea,nigra,especie,NA
Metrodorea stipularis,Angiospermas,Rutaceae,Metrodorea,stipularis,especie,NA
Metzgeria brasiliensis,Briófitas,Metzgeriaceae,Metzgeria,brasiliensis,especie,NA
Metzgeria hegewaldii,Briófitas,Metzgeriaceae,Metzgeria,hegewaldii,especie,NA
Metzgeria liebmanniana,Briófitas,Metzgeriaceae,Metzgeria,liebmanniana,especie,NA
Metzgeria psilocraspeda,Briófitas,Metzgeriaceae,Metzgeria,psilocraspeda,especie,NA
Metzgeria subaneura,Briófitas,Metzgeriaceae,Metzgeria,subaneura,especie,NA
Mezia araujoi,Angiospermas,Malpighiaceae,Mezia,araujoi,especie,NA
Mezilaurus itauba,Angiospermas,Lauraceae,Mezilaurus,itauba,especie,NA
Mezilaurus navalium,Angiospermas,Lauraceae,Mezilaurus,navalium,especie,NA
Miconia affinis,Angiospermas,Melastomataceae,Miconia,affinis,especie,NA
Miconia albicans,Angiospermas,Melastomataceae,Miconia,albicans,especie,NA
Miconia angelana,Angiospermas,Melastomataceae,Miconia,angelana,especie,NA
Miconia atlantica,Angiospermas,Melastomataceae,Miconia,atlantica,especie,NA
Miconia brasiliensis,Angiospermas,Melastomataceae,Miconia,brasiliensis,especie,NA
Miconia brunnea,Angiospermas,Melastomataceae,Miconia,brunnea,especie,NA
Miconia buddlejoides,Angiospermas,Melastomataceae,Miconia,buddlejoides,especie,NA
Miconia calvescens,Angiospermas,Melastomataceae,Miconia,calvescens,especie,NA
Miconia capixaba,Angiospermas,Melastomataceae,Miconia,capixaba,especie,NA
Miconia castaneiflora,Angiospermas,Melastomataceae,Miconia,castaneiflora,especie,NA
Miconia centrodesma,Angiospermas,Melastomataceae,Miconia,centrodesma,especie,NA
Miconia chamissois,Angiospermas,Melastomataceae,Miconia,chamissois,especie,NA
Miconia cinerascens,Angiospermas,Melastomataceae,Miconia,cinerascens,especie,NA
Miconia cinnamomifolia,Angiospermas,Melastomataceae,Miconia,cinnamomifolia,especie,NA
Miconia cipoensis,Angiospermas,Melastomataceae,Miconia,cipoensis,especie,NA
Miconia corallina,Angiospermas,Melastomataceae,Miconia,corallina,especie,NA
Miconia cubatanensis,Angiospermas,Melastomataceae,Miconia,cubatanensis,especie,NA
Miconia discolor,Angiospermas,Melastomataceae,Miconia,discolor,especie,NA
Miconia dodecandra,Angiospermas,Melastomataceae,Miconia,dodecandra,especie,NA
Miconia elegans,Angiospermas,Melastomataceae,Miconia,elegans,especie,NA
Miconia fasciculata,Angiospermas,Melastomataceae,Miconia,fasciculata,especie,NA
Miconia glazioviana,Angiospermas,Melastomataceae,Miconia,glazioviana,especie,NA
Miconia goldenbergiana,Angiospermas,Melastomataceae,Miconia,goldenbergiana,especie,NA
Miconia holosericea,Angiospermas,Melastomataceae,Miconia,holosericea,especie,NA
Miconia hyemalis,Angiospermas,Melastomataceae,Miconia,hyemalis,especie,NA
Miconia ibaguensis,Angiospermas,Melastomataceae,Miconia,ibaguensis,especie,NA
Miconia inconspicua,Angiospermas,Melastomataceae,Miconia,inconspicua,especie,NA
Miconia kollmannii,Angiospermas,Melastomataceae,Miconia,kollmannii,especie,NA
Miconia latecrenata,Angiospermas,Melastomataceae,Miconia,latecrenata,especie,NA
Miconia lepidota,Angiospermas,Melastomataceae,Miconia,lepidota,especie,NA
Miconia leucocarpa,Angiospermas,Melastomataceae,Miconia,leucocarpa,especie,NA
Miconia ligustroides,Angiospermas,Melastomataceae,Miconia,ligustroides,especie,NA
Miconia longicuspis,Angiospermas,Melastomataceae,Miconia,longicuspis,especie,NA
Miconia lymanii,Angiospermas,Melastomataceae,Miconia,lymanii,especie,NA
Miconia macrothyrsa,Angiospermas,Melastomataceae,Miconia,macrothyrsa,especie,NA
Miconia mendoncae,Angiospermas,Melastomataceae,Miconia,mendoncae,especie,NA
Miconia michelangeliana,Angiospermas,Melastomataceae,Miconia,michelangeliana,especie,NA
Miconia minutiflora,Angiospermas,Melastomataceae,Miconia,minutiflora,especie,NA
Miconia nervosa,Angiospermas,Melastomataceae,Miconia,nervosa,especie,NA
Miconia paucidens,Angiospermas,Melastomataceae,Miconia,paucidens,especie,NA
Miconia penduliflora,Angiospermas,Melastomataceae,Miconia,penduliflora,especie,NA
Miconia pepericarpa,Angiospermas,Melastomataceae,Miconia,pepericarpa,especie,NA
Miconia picinguabensis,Angiospermas,Melastomataceae,Miconia,picinguabensis,especie,NA
Miconia polyandra,Angiospermas,Melastomataceae,Miconia,polyandra,especie,NA
Miconia prasina,Angiospermas,Melastomataceae,Miconia,prasina,especie,NA
Miconia racemifera,Angiospermas,Melastomataceae,Miconia,racemifera,especie,NA
Miconia ramboi,Angiospermas,Melastomataceae,Miconia,ramboi,especie,NA
Miconia rubiginosa,Angiospermas,Melastomataceae,Miconia,rubiginosa,especie,NA
Miconia sclerophylla,Angiospermas,Melastomataceae,Miconia,sclerophylla,especie,NA
Miconia sellowiana,Angiospermas,Melastomataceae,Miconia,sellowiana,especie,NA
Miconia serrulata,Angiospermas,Melastomataceae,Miconia,serrulata,especie,NA
Miconia setosociliata,Angiospermas,Melastomataceae,Miconia,setosociliata,especie,NA
Miconia shepherdii,Angiospermas,Melastomataceae,Miconia,shepherdii,especie,NA
Miconia staminea,Angiospermas,Melastomataceae,Miconia,staminea,especie,NA
Miconia stenostachya,Angiospermas,Melastomataceae,Miconia,stenostachya,especie,NA
Miconia suberosa,Angiospermas,Melastomataceae,Miconia,suberosa,especie,NA
Miconia tentaculifera,Angiospermas,Melastomataceae,Miconia,tentaculifera,especie,NA
Miconia trianae,Angiospermas,Melastomataceae,Miconia,trianae,especie,NA
Miconia urophylla,Angiospermas,Melastomataceae,Miconia,urophylla,especie,NA
Miconia warmingiana,Angiospermas,Melastomataceae,Miconia,warmingiana,especie,NA
Miconia weddellii,Angiospermas,Melastomataceae,Miconia,weddellii,especie,NA
Micrandra elata,Angiospermas,Euphorbiaceae,Micrandra,elata,especie,NA
Micranthemum umbrosum,Angiospermas,Linderniaceae,Micranthemum,umbrosum,especie,NA
Micranthocereus albicephalus,Angiospermas,Cactaceae,Micranthocereus,albicephalus,especie,NA
Micranthocereus auriazureus,Angiospermas,Cactaceae,Micranthocereus,auriazureus,especie,NA
Micranthocereus dolichospermaticus,Angiospermas,Cactaceae,Micranthocereus,dolichospermaticus,especie,NA
Micranthocereus polyanthus,Angiospermas,Cactaceae,Micranthocereus,polyanthus,especie,NA
Micranthocereus streckeri,Angiospermas,Cactaceae,Micranthocereus,streckeri,especie,NA
Micranthocereus violaciflorus,Angiospermas,Cactaceae,Micranthocereus,violaciflorus,especie,NA
Microchilus arietinus,Angiospermas,Orchidaceae,Microchilus,arietinus,especie,NA
Microdesmia rigida,Angiospermas,Chrysobalanaceae,Microdesmia,rigida,especie,NA
Microgramma crispata,Samambaias e licófitas,Polypodiaceae,Microgramma,crispata,especie,NA
Microlicia canastrensis,Angiospermas,Melastomataceae,Microlicia,canastrensis,especie,NA
Microlicia cardiophora,Angiospermas,Melastomataceae,Microlicia,cardiophora,especie,NA
Microlicia cuspidifolia,Angiospermas,Melastomataceae,Microlicia,cuspidifolia,especie,NA
Microlicia elegans,Angiospermas,Melastomataceae,Microlicia,elegans,especie,NA
Microlicia fasciculata,Angiospermas,Melastomataceae,Microlicia,fasciculata,especie,NA
Microlicia flava,Angiospermas,Melastomataceae,Microlicia,flava,especie,NA
Microlicia glazioviana,Angiospermas,Melastomataceae,Microlicia,glazioviana,especie,NA
Microlicia humilis,Angiospermas,Melastomataceae,Microlicia,humilis,especie,NA
Microlicia isophylla,Angiospermas,Melastomataceae,Microlicia,isophylla,especie,NA
Microlicia juniperina,Angiospermas,Melastomataceae,Microlicia,juniperina,especie,NA
Microlicia macedoi,Angiospermas,Melastomataceae,Microlicia,macedoi,especie,NA
Microlicia melanostagma,Angiospermas,Melastomataceae,Microlicia,melanostagma,especie,NA
Microlicia microphylla,Angiospermas,Melastomataceae,Microlicia,microphylla,especie,NA
Microlicia myrtifolia,Angiospermas,Melastomataceae,Microlicia,myrtifolia,especie,NA
Microlicia myrtoidea,Angiospermas,Melastomataceae,Microlicia,myrtoidea,especie,NA
Microlicia obtusifolia,Angiospermas,Melastomataceae,Microlicia,obtusifolia,especie,NA
Microlicia psammophila,Angiospermas,Melastomataceae,Microlicia,psammophila,especie,NA
Micropholis caudata,Angiospermas,Sapotaceae,Micropholis,caudata,especie,NA
Micropholis crassipedicellata,Angiospermas,Sapotaceae,Micropholis,crassipedicellata,especie,NA
Micropholis emarginata,Angiospermas,Sapotaceae,Micropholis,emarginata,especie,NA
Micropholis grandiflora,Angiospermas,Sapotaceae,Micropholis,grandiflora,especie,NA
Micropholis retusa,Angiospermas,Sapotaceae,Micropholis,retusa,especie,NA
Micropholis splendens,Angiospermas,Sapotaceae,Micropholis,splendens,especie,NA
Microstachys corniculata,Angiospermas,Euphorbiaceae,Microstachys,corniculata,especie,NA
Microtea bahiensis,Angiospermas,Microteaceae,Microtea,bahiensis,especie,NA
Microtea maypurensis,Angiospermas,Microteaceae,Microtea,maypurensis,especie,NA
Microtea papilosa,Angiospermas,Microteaceae,Microtea,papilosa,especie,NA
Microtea scabrida,Angiospermas,Microteaceae,Microtea,scabrida,especie,NA
Miersiella umbellata,Angiospermas,Burmanniaceae,Miersiella,umbellata,especie,NA
Mikania additicia,Angiospermas,Asteraceae,Mikania,additicia,especie,NA
Mikania alvimii,Angiospermas,Asteraceae,Mikania,alvimii,especie,NA
Mikania anethifolia,Angiospermas,Asteraceae,Mikania,anethifolia,especie,NA
Mikania argyreiae,Angiospermas,Asteraceae,Mikania,argyreiae,especie,NA
Mikania biformis,Angiospermas,Asteraceae,Mikania,biformis,especie,NA
Mikania bradei,Angiospermas,Asteraceae,Mikania,bradei,especie,NA
Mikania capricorni,Angiospermas,Asteraceae,Mikania,capricorni,especie,NA
Mikania chlorolepis,Angiospermas,Asteraceae,Mikania,chlorolepis,especie,NA
Mikania cipoensis,Angiospermas,Asteraceae,Mikania,cipoensis,especie,NA
Mikania clematidifolia,Angiospermas,Asteraceae,Mikania,clematidifolia,especie,NA
Mikania decumbens,Angiospermas,Asteraceae,Mikania,decumbens,especie,NA
Mikania dusenii,Angiospermas,Asteraceae,Mikania,dusenii,especie,NA
Mikania firmula,Angiospermas,Asteraceae,Mikania,firmula,especie,NA
Mikania glabra,Angiospermas,Asteraceae,Mikania,glabra,especie,NA
Mikania glauca,Angiospermas,Asteraceae,Mikania,glauca,especie,NA
Mikania glomerata,Angiospermas,Asteraceae,Mikania,glomerata,especie,NA
Mikania hartbergii,Angiospermas,Asteraceae,Mikania,hartbergii,especie,NA
Mikania hastato-cordata,Angiospermas,Asteraceae,Mikania,hastato-cordata,especie,NA
Mikania hemisphaerica,Angiospermas,Asteraceae,Mikania,hemisphaerica,especie,NA
Mikania itambana,Angiospermas,Asteraceae,Mikania,itambana,especie,NA
Mikania lindbergii,Angiospermas,Asteraceae,Mikania,lindbergii,especie,NA
Mikania lindleyana,Angiospermas,Asteraceae,Mikania,lindleyana,especie,NA
Mikania malacolepis,Angiospermas,Asteraceae,Mikania,malacolepis,especie,NA
Mikania microdonta,Angiospermas,Asteraceae,Mikania,microdonta,especie,NA
Mikania microptera,Angiospermas,Asteraceae,Mikania,microptera,especie,NA
Mikania mosenii,Angiospermas,Asteraceae,Mikania,mosenii,especie,NA
Mikania neurocaula,Angiospermas,Asteraceae,Mikania,neurocaula,especie,NA
Mikania oblongifolia,Angiospermas,Asteraceae,Mikania,oblongifolia,especie,NA
Mikania oreophila,Angiospermas,Asteraceae,Mikania,oreophila,especie,NA
Mikania pinnatiloba,Angiospermas,Asteraceae,Mikania,pinnatiloba,especie,NA
Mikania premnifolia,Angiospermas,Asteraceae,Mikania,premnifolia,especie,NA
Mikania rufescens,Angiospermas,Asteraceae,Mikania,rufescens,especie,NA
Mikania smaragdina,Angiospermas,Asteraceae,Mikania,smaragdina,especie,NA
Mikania stenomeres,Angiospermas,Asteraceae,Mikania,stenomeres,especie,NA
Mikania ternata,Angiospermas,Asteraceae,Mikania,ternata,especie,NA
Mikania trinervis,Angiospermas,Asteraceae,Mikania,trinervis,especie,NA
Mikania ulei,Angiospermas,Asteraceae,Mikania,ulei,especie,NA
Mikania variifolia,Angiospermas,Asteraceae,Mikania,variifolia,especie,NA
Mikania viminea,Angiospermas,Asteraceae,Mikania,viminea,especie,NA
Mikania warmingii,Angiospermas,Asteraceae,Mikania,warmingii,especie,NA
Miltonia clowesii,Angiospermas,Orchidaceae,Miltonia,clowesii,especie,NA
Miltonia flavescens,Angiospermas,Orchidaceae,Miltonia,flavescens,especie,NA
Miltonia regnellii,Angiospermas,Orchidaceae,Miltonia,regnellii,especie,NA
Miltonia russelliana,Angiospermas,Orchidaceae,Miltonia,russelliana,especie,NA
Miltonia spectabilis,Angiospermas,Orchidaceae,Miltonia,spectabilis,especie,NA
Mimosa acroconica,Angiospermas,Fabaceae,Mimosa,acroconica,especie,NA
Mimosa acutistipula,Angiospermas,Fabaceae,Mimosa,acutistipula,especie,NA
Mimosa adamantina,Angiospermas,Fabaceae,Mimosa,adamantina,especie,NA
Mimosa balduinii,Angiospermas,Fabaceae,Mimosa,balduinii,especie,NA
Mimosa barretoi,Angiospermas,Fabaceae,Mimosa,barretoi,especie,NA
Mimosa bathyrrhena,Angiospermas,Fabaceae,Mimosa,bathyrrhena,especie,NA
Mimosa bimucronata,Angiospermas,Fabaceae,Mimosa,bimucronata,especie,NA
Mimosa bombycina,Angiospermas,Fabaceae,Mimosa,bombycina,especie,NA
Mimosa brevipetiolata,Angiospermas,Fabaceae,Mimosa,brevipetiolata,especie,NA
Mimosa catharinensis,Angiospermas,Fabaceae,Mimosa,catharinensis,especie,NA
Mimosa chrysastra,Angiospermas,Fabaceae,Mimosa,chrysastra,especie,NA
Mimosa cubatanensis,Angiospermas,Fabaceae,Mimosa,cubatanensis,especie,NA
Mimosa debilis var. debilis,Angiospermas,Fabaceae,Mimosa,debilis,variedade,debilis
Mimosa dolens,Angiospermas,Fabaceae,Mimosa,dolens,especie,NA
Mimosa elliptica,Angiospermas,Fabaceae,Mimosa,elliptica,especie,NA
Mimosa exalbescens,Angiospermas,Fabaceae,Mimosa,exalbescens,especie,NA
Mimosa foliolosa,Angiospermas,Fabaceae,Mimosa,foliolosa,especie,NA
Mimosa furfuracea,Angiospermas,Fabaceae,Mimosa,furfuracea,especie,NA
Mimosa glycyrrhizoides,Angiospermas,Fabaceae,Mimosa,glycyrrhizoides,especie,NA
Mimosa gracilis,Angiospermas,Fabaceae,Mimosa,gracilis,especie,NA
Mimosa hatschbachii,Angiospermas,Fabaceae,Mimosa,hatschbachii,especie,NA
Mimosa heringeri,Angiospermas,Fabaceae,Mimosa,heringeri,especie,NA
Mimosa humifusa,Angiospermas,Fabaceae,Mimosa,humifusa,especie,NA
Mimosa involucrata,Angiospermas,Fabaceae,Mimosa,involucrata,especie,NA
Mimosa lanata,Angiospermas,Fabaceae,Mimosa,lanata,especie,NA
Mimosa laticifera,Angiospermas,Fabaceae,Mimosa,laticifera,especie,NA
Mimosa leprosa,Angiospermas,Fabaceae,Mimosa,leprosa,especie,NA
Mimosa leptantha,Angiospermas,Fabaceae,Mimosa,leptantha,especie,NA
Mimosa lithoreas,Angiospermas,Fabaceae,Mimosa,lithoreas,especie,NA
Mimosa macedoana,Angiospermas,Fabaceae,Mimosa,macedoana,especie,NA
Mimosa mensicola,Angiospermas,Fabaceae,Mimosa,mensicola,especie,NA
Mimosa montis-carasae,Angiospermas,Fabaceae,Mimosa,montis-carasae,especie,NA
Mimosa myuros,Angiospermas,Fabaceae,Mimosa,myuros,especie,NA
Mimosa niomarlei,Angiospermas,Fabaceae,Mimosa,niomarlei,especie,NA
Mimosa orthacantha,Angiospermas,Fabaceae,Mimosa,orthacantha,especie,NA
Mimosa pabstiana,Angiospermas,Fabaceae,Mimosa,pabstiana,especie,NA
Mimosa paucifolia,Angiospermas,Fabaceae,Mimosa,paucifolia,especie,NA
Mimosa psittacina,Angiospermas,Fabaceae,Mimosa,psittacina,especie,NA
Mimosa pudica,Angiospermas,Fabaceae,Mimosa,pudica,especie,NA
Mimosa sanguinolenta,Angiospermas,Fabaceae,Mimosa,sanguinolenta,especie,NA
Mimosa selloi,Angiospermas,Fabaceae,Mimosa,selloi,especie,NA
Mimosa skinneri,Angiospermas,Fabaceae,Mimosa,skinneri,especie,NA
Mimosa strobiliflora,Angiospermas,Fabaceae,Mimosa,strobiliflora,especie,NA
Mimosa suburbana,Angiospermas,Fabaceae,Mimosa,suburbana,especie,NA
Mimosa thomista,Angiospermas,Fabaceae,Mimosa,thomista,especie,NA
Mimosa uniceps,Angiospermas,Fabaceae,Mimosa,uniceps,especie,NA
Mimosa urticaria,Angiospermas,Fabaceae,Mimosa,urticaria,especie,NA
Mimosa xanthocentra,Angiospermas,Fabaceae,Mimosa,xanthocentra,especie,NA
Minaria acerosa,Angiospermas,Apocynaceae,Minaria,acerosa,especie,NA
Minaria bifurcata,Angiospermas,Apocynaceae,Minaria,bifurcata,especie,NA
Minaria cordata,Angiospermas,Apocynaceae,Minaria,cordata,especie,NA
Minaria diamantinensis,Angiospermas,Apocynaceae,Minaria,diamantinensis,especie,NA
Minaria grazielae,Angiospermas,Apocynaceae,Minaria,grazielae,especie,NA
Minaria harleyi,Angiospermas,Apocynaceae,Minaria,harleyi,especie,NA
Minaria hemipogonoides,Angiospermas,Apocynaceae,Minaria,hemipogonoides,especie,NA
Minaria lourteigiae,Angiospermas,Apocynaceae,Minaria,lourteigiae,especie,NA
Minaria magisteriana,Angiospermas,Apocynaceae,Minaria,magisteriana,especie,NA
Minaria monocoronata,Angiospermas,Apocynaceae,Minaria,monocoronata,especie,NA
Minaria refractifolia,Angiospermas,Apocynaceae,Minaria,refractifolia,especie,NA
Minaria semirii,Angiospermas,Apocynaceae,Minaria,semirii,especie,NA
Minaria volubilis,Angiospermas,Apocynaceae,Minaria,volubilis,especie,NA
Minasia alpestris,Angiospermas,Asteraceae,Minasia,alpestris,especie,NA
Minasia pereirae,Angiospermas,Asteraceae,Minasia,pereirae,especie,NA
Minasia scapigera,Angiospermas,Asteraceae,Minasia,scapigera,especie,NA
Mitracarpus anthospermoides,Angiospermas,Rubiaceae,Mitracarpus,anthospermoides,especie,NA
Mitracarpus eritrichoides,Angiospermas,Rubiaceae,Mitracarpus,eritrichoides,especie,NA
Mitracarpus rigidifolius,Angiospermas,Rubiaceae,Mitracarpus,rigidifolius,especie,NA
Mnesithea aurita,Angiospermas,Poaceae,Mnesithea,aurita,especie,NA
Moldenhawera intermedia,Angiospermas,Fabaceae,Moldenhawera,intermedia,especie,NA
Moldenhawera papillanthera,Angiospermas,Fabaceae,Moldenhawera,papillanthera,especie,NA
Mollia macrophylla,Angiospermas,Malvaceae,Mollia,macrophylla,especie,NA
Mollinedia argyrogyna,Angiospermas,Monimiaceae,Mollinedia,argyrogyna,especie,NA
Mollinedia boracensis,Angiospermas,Monimiaceae,Mollinedia,boracensis,especie,NA
Mollinedia elegans,Angiospermas,Monimiaceae,Mollinedia,elegans,especie,NA
Mollinedia engleriana,Angiospermas,Monimiaceae,Mollinedia,engleriana,especie,NA
Mollinedia eugeniifolia,Angiospermas,Monimiaceae,Mollinedia,eugeniifolia,especie,NA
Mollinedia gilgiana,Angiospermas,Monimiaceae,Mollinedia,gilgiana,especie,NA
Mollinedia longicuspidata,Angiospermas,Monimiaceae,Mollinedia,longicuspidata,especie,NA
Mollinedia luizae,Angiospermas,Monimiaceae,Mollinedia,luizae,especie,NA
Mollinedia oligantha,Angiospermas,Monimiaceae,Mollinedia,oligantha,especie,NA
Mollinedia ovata,Angiospermas,Monimiaceae,Mollinedia,ovata,especie,NA
Mollinedia pachysandra,Angiospermas,Monimiaceae,Mollinedia,pachysandra,especie,NA
Mollinedia salicifolia,Angiospermas,Monimiaceae,Mollinedia,salicifolia,especie,NA
Mollinedia triflora,Angiospermas,Monimiaceae,Mollinedia,triflora,especie,NA
Mollinedia uleana,Angiospermas,Monimiaceae,Mollinedia,uleana,especie,NA
Mollinedia widgrenii,Angiospermas,Monimiaceae,Mollinedia,widgrenii,especie,NA
Monogereion carajensis,Angiospermas,Asteraceae,Monogereion,carajensis,especie,NA
Monsanima morrenioides,Angiospermas,Apocynaceae,Monsanima,morrenioides,especie,NA
Monteiroa bullata,Angiospermas,Malvaceae,Monteiroa,bullata,especie,NA
Monteiroa smithii,Angiospermas,Malvaceae,Monteiroa,smithii,especie,NA
Monteverdia acanthophylla,Angiospermas,Celastraceae,Monteverdia,acanthophylla,especie,NA
Monteverdia aquifolia,Angiospermas,Celastraceae,Monteverdia,aquifolia,especie,NA
Monteverdia ardisiifolia,Angiospermas,Celastraceae,Monteverdia,ardisiifolia,especie,NA
Monteverdia cestrifolia,Angiospermas,Celastraceae,Monteverdia,cestrifolia,especie,NA
Monteverdia comocladiiformis,Angiospermas,Celastraceae,Monteverdia,comocladiiformis,especie,NA
Monteverdia floribunda,Angiospermas,Celastraceae,Monteverdia,floribunda,especie,NA
Monteverdia littoralis,Angiospermas,Celastraceae,Monteverdia,littoralis,especie,NA
Monteverdia quadrangulata,Angiospermas,Celastraceae,Monteverdia,quadrangulata,especie,NA
Monteverdia radlkoferiana,Angiospermas,Celastraceae,Monteverdia,radlkoferiana,especie,NA
Monteverdia rupestris,Angiospermas,Celastraceae,Monteverdia,rupestris,especie,NA
Moquilea anneae,Angiospermas,Chrysobalanaceae,Moquilea,anneae,especie,NA
Moquilea tomentosa,Angiospermas,Chrysobalanaceae,Moquilea,tomentosa,especie,NA
Moquiniastrum cordatum,Angiospermas,Asteraceae,Moquiniastrum,cordatum,especie,NA
Moquiniastrum hatschbachii,Angiospermas,Asteraceae,Moquiniastrum,hatschbachii,especie,NA
Moquiniastrum mollissimum,Angiospermas,Asteraceae,Moquiniastrum,mollissimum,especie,NA
Moquiniastrum polymorphum,Angiospermas,Asteraceae,Moquiniastrum,polymorphum,especie,NA
Moquiniastrum ramboi,Angiospermas,Asteraceae,Moquiniastrum,ramboi,especie,NA
Moranopteris perpusilla,Samambaias e licófitas,Polypodiaceae,Moranopteris,perpusilla,especie,NA
