nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Escobedia grandiflora,Escobedia grandiflora,apta,Angiospermas,Orobanchaceae,Escobedia,grandiflora,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Melasma rhinanthoides,Melasma rhinanthoides,apta,Angiospermas,Orobanchaceae,Melasma,rhinanthoides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Passiflora campanulata,Passiflora campanulata,apta,Angiospermas,Passifloraceae,Passiflora,campanulata,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EW,0,0,0,0,0,0,1,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Passiflora hatschbachii,Passiflora hatschbachii,apta,Angiospermas,Passifloraceae,Passiflora,hatschbachii,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Passiflora ischnoclada,Passiflora ischnoclada,apta,Angiospermas,Passifloraceae,Passiflora,ischnoclada,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Passiflora racemosa,Passiflora racemosa,apta,Angiospermas,Passifloraceae,Passiflora,racemosa,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EW,0,0,0,0,0,0,1,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Passiflora setulosa,Passiflora setulosa,apta,Angiospermas,Passifloraceae,Passiflora,setulosa,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EW,0,1,0,0,0,0,1,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pera glabrata,Pera androgyna-Pera glabrata,apta,Angiospermas,Peraceae,Pera,glabrata,especie,NA,Nome original era sinônimo-NA,cncflora_ckan-sima-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,DD-DD,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Gonatogyne brasiliensis,Amazona brasiliensis-Gonatogyne brasiliensis,apta,Angiospermas,Phyllanthaceae,Gonatogyne,brasiliensis,especie,NA,Nome original mal escrito/Nome original era sinônimo-NA,UICN_API-cncflora_ckan,NA-NA,NT-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia adsurgens,Peperomia adsurgens,apta,Angiospermas,Piperaceae,Peperomia,adsurgens,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,EX,0,0,0,1,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia clivicola,Peperomia clivicola,apta,Angiospermas,Piperaceae,Peperomia,clivicola,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia diaphanoides,Peperomia diaphanoides,apta,Angiospermas,Piperaceae,Peperomia,diaphanoides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia emarginella,Peperomia emarginella,apta,Angiospermas,Piperaceae,Peperomia,emarginella,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia guarujana,Peperomia guarujana,apta,Angiospermas,Piperaceae,Peperomia,guarujana,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia hydrocotyloides,Peperomia hydrocotyloides,apta,Angiospermas,Piperaceae,Peperomia,hydrocotyloides,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia oreophila,Peperomia oreophila-Peperomia oreophilla,apta,Angiospermas,Piperaceae,Peperomia,oreophila,especie,NA,Nome original mal escrito-NA,sima-cncflora_web-SP_oficial,NA-NA,NA-NA,NA-NA,NA-NA,LC-NA,EX-EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia quadrifolia,Peperomia quadrifolia,apta,Angiospermas,Piperaceae,Peperomia,quadrifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia rostulatiformis,Peperomia rostulatiformis,examinar,Angiospermas,Piperaceae,Peperomia,rostulatiformis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-mpoSP-Portaria 443/2014,NA,NA,EX,EN,NA,EX,0,1,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia schwackei,Peperomia schwackei,apta,Angiospermas,Piperaceae,Peperomia,schwackei,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia trinervis,Peperomia trinervis,apta,Angiospermas,Piperaceae,Peperomia,trinervis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Peperomia velloziana,Peperomia velloziana,apta,Angiospermas,Piperaceae,Peperomia,velloziana,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper hoehnei,Piper hoehnei,apta,Angiospermas,Piperaceae,Piper,hoehnei,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Piper kuhlmannii,Piper kuhlmannii,apta,Angiospermas,Piperaceae,Piper,kuhlmannii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper lanceolatum,Piper lanceolatum,apta,Angiospermas,Piperaceae,Piper,lanceolatum,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,NT,EN,0,1,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper loefgrenii,Piper loefgrenii,apta,Angiospermas,Piperaceae,Piper,loefgrenii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper scabrellum,Piper scabrellum,apta,Angiospermas,Piperaceae,Piper,scabrellum,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Piper tectoniifolium,Piper tectoniifolium,apta,Angiospermas,Piperaceae,Piper,tectoniifolium,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Piper vaginans,Piper vaginans,apta,Angiospermas,Piperaceae,Piper,vaginans,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper velutinibaccum,Piper velutinibaccum,apta,Angiospermas,Piperaceae,Piper,velutinibaccum,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piper corcovadensis var. longiracemosum,Ottonia sampaioi,apta,Angiospermas,Piperaceae,Piper,corcovadensis,variedade,longiracemosum,Nome original era sinônimo,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Bacopa congesta,Bacopa congesta,apta,Angiospermas,Plantaginaceae,Bacopa,congesta,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Plantago catharinea,Plantago catharinea,apta,Angiospermas,Plantaginaceae,Plantago,catharinea,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Agrostis longiberbis,Agrostis longiberbis,apta,Angiospermas,Poaceae,Agrostis,longiberbis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Andropogon carinatus,Andropogon carinatus,apta,Angiospermas,Poaceae,Andropogon,carinatus,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Andropogon hypogynus,Andropogon hypogynus,apta,Angiospermas,Poaceae,Andropogon,hypogynus,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Aristida brasiliensis,Aristida brasiliensis,apta,Angiospermas,Poaceae,Aristida,brasiliensis,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Aristida circinalis,Aristida circinalis,apta,Angiospermas,Poaceae,Aristida,circinalis,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Aristida ekmaniana,Aristida ekmaniana,apta,Angiospermas,Poaceae,Aristida,ekmaniana,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Aristida macrophylla,Aristida macrophylla,apta,Angiospermas,Poaceae,Aristida,macrophylla,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EX,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Axonopus monticola,Axonopus monticola,apta,Angiospermas,Poaceae,Axonopus,monticola,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,TRUE,2,SIM
Axonopus uninodis,Axonopus uninodis,apta,Angiospermas,Poaceae,Axonopus,uninodis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EX,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chusquea anelythra,Chusquea anelythra,examinar,Angiospermas,Poaceae,Chusquea,anelythra,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chusquea attenuata,Chusquea attenuata,apta,Angiospermas,Poaceae,Chusquea,attenuata,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chusquea erecta,Chusquea erecta,apta,Angiospermas,Poaceae,Chusquea,erecta,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chusquea pinifolia,Chusquea pinifolia,apta,Angiospermas,Poaceae,Chusquea,pinifolia,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Chusquea pulchella,Chusquea pulchella,apta,Angiospermas,Poaceae,Chusquea,pulchella,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Chusquea tenuiglumis,Chusquea tenuiglumis,apta,Angiospermas,Poaceae,Chusquea,tenuiglumis,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Colanthelia macrostachya,Colanthelia macrostachya,apta,Angiospermas,Poaceae,Colanthelia,macrostachya,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Ctenium brevispicatum,Ctenium brevispicatum,apta,Angiospermas,Poaceae,Ctenium,brevispicatum,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Ctenium cirrosum,Ctenium cirrhosum-Ctenium cirrosum,apta,Angiospermas,Poaceae,Ctenium,cirrosum,especie,NA,Nome original mal escrito-NA,SP_oficial-cncflora_web-mpoSP-sima,NA-NA,NA-NA,EN-NA,NA-NA,DD-DD,EN-EN,0,1,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Digitaria corynotricha,Digitaria corynotricha,apta,Angiospermas,Poaceae,Digitaria,corynotricha,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eragrostis neesii,Eragrostis neesii,apta,Angiospermas,Poaceae,Eragrostis,neesii,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Gymnopogon burchellii,Gymnopogon burchellii,apta,Angiospermas,Poaceae,Gymnopogon,burchellii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,CR,1,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hymenachne pernambucensis,Hymenachne pernambucensis,apta,Angiospermas,Poaceae,Hymenachne,pernambucensis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ichnanthus bambusiflorus,Ichnanthus bambusiflorus,apta,Angiospermas,Poaceae,Ichnanthus,bambusiflorus,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Leersia ligularis,Leersia ligularis,apta,Angiospermas,Poaceae,Leersia,ligularis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,CR,VU,VU,CR,1,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lithachne horizontalis,Lithachne horizontalis,apta,Angiospermas,Poaceae,Lithachne,horizontalis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EX,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Luziola bahiensis,Luziola bahiensis,apta,Angiospermas,Poaceae,Luziola,bahiensis,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Merostachys bradei,Merostachys bradei,apta,Angiospermas,Poaceae,Merostachys,bradei,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Merostachys brevigluma,Merostachys brevigluma,apta,Angiospermas,Poaceae,Merostachys,brevigluma,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Merostachys burmanii,Merostachys burmanii,apta,Angiospermas,Poaceae,Merostachys,burmanii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Merostachys caucaiana,Merostachys caucaiana,apta,Angiospermas,Poaceae,Merostachys,caucaiana,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Merostachys kleinii,Merostachys kleinii,examinar,Angiospermas,Poaceae,Merostachys,kleinii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Merostachys neesii,Merostachys neesii,apta,Angiospermas,Poaceae,Merostachys,neesii,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Merostachys polyantha,Merostachys polyantha,apta,Angiospermas,Poaceae,Merostachys,polyantha,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Merostachys scandens,Merostachys scandens,apta,Angiospermas,Poaceae,Merostachys,scandens,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-mpoSP-Portaria 443/2014,CR,NA,CR,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Merostachys skvortzovii,Merostachys skvortzovii,apta,Angiospermas,Poaceae,Merostachys,skvortzovii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mesosetum ferrugineum,Mesosetum ferrugineum,apta,Angiospermas,Poaceae,Mesosetum,ferrugineum,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP,NA,LC,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Panicum peladoense,Panicum peladoense,apta,Angiospermas,Poaceae,Panicum,peladoense,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Paspalum acuminatum,Paspalum acuminatum,apta,Angiospermas,Poaceae,Paspalum,acuminatum,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Paspalum erianthoides,Paspalum erianthoides,apta,Angiospermas,Poaceae,Paspalum,erianthoides,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EX,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Paspalum erianthum,Paspalum erianthum,apta,Angiospermas,Poaceae,Paspalum,erianthum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Paspalum falcatum,Paspalum falcatum,apta,Angiospermas,Poaceae,Paspalum,falcatum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Paspalum flaccidum,Paspalum flaccidum,apta,Angiospermas,Poaceae,Paspalum,flaccidum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,CR,NA,NA,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Paspalum glaucescens,Paspalum glaucescens,apta,Angiospermas,Poaceae,Paspalum,glaucescens,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Paspalum usterii,Paspalum usterii,apta,Angiospermas,Poaceae,Paspalum,usterii,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EX,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Raddiella esenbeckii,Raddiella esenbeckii,apta,Angiospermas,Poaceae,Raddiella,esenbeckii,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Schizachyrium tenerum,Schizachyrium tenerum,apta,Angiospermas,Poaceae,Schizachyrium,tenerum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Setaria tenacissima,Setaria tenacissima,apta,Angiospermas,Poaceae,Setaria,tenacissima,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,CR,NA,LC,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Steinchisma spathellosum,Steinchisma spathellosum,apta,Angiospermas,Poaceae,Steinchisma,spathellosum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EX,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Zizaniopsis microstachya,Zizaniopsis microstachya,apta,Angiospermas,Poaceae,Zizaniopsis,microstachya,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Ichnanthus lancifolius,Ichnanthus lancifolius,apta,Angiospermas,Poaceae,Ichnanthus,lancifolius,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Reimarochloa acuta,Reimarochloa acuta,examinar,Angiospermas,Poaceae,Reimarochloa,acuta,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-mpoSP,NA,NA,CR,NA,NA,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Agenium leptocladum,Agenium leptocladum,apta,Angiospermas,Poaceae,Agenium,leptocladum,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Arthropogon xerachne,Arthropogon xerachne,apta,Angiospermas,Poaceae,Arthropogon,xerachne,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Axonopus argentinus,Axonopus argentinus-Axonopus ramboi,apta,Angiospermas,Poaceae,Axonopus,argentinus,especie,NA,Nome original era sinônimo-NA,sima-mpoSP-sima-SP_oficial-cncflora_web-Portaria 443/2014,NA-NA,NA-NA,EX-NA,EN-EN,NA-EN,EX-EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Axonopus comans,Axonopus comans,apta,Angiospermas,Poaceae,Axonopus,comans,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,TRUE,2,SIM
Paspalum cinerascens,Paspalum cinerascens,apta,Angiospermas,Poaceae,Paspalum,cinerascens,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Paspalum plenum,Paspalum plenum,apta,Angiospermas,Poaceae,Paspalum,plenum,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,EN,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Sporobolus apiculatus,Sporobolus apiculatus,apta,Angiospermas,Poaceae,Sporobolus,apiculatus,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Andropogon glaucophyllus,Andropogon glaucophyllus,apta,Angiospermas,Poaceae,Andropogon,glaucophyllus,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Polypogon chilensis,Polypogon chilensis,apta,Angiospermas,Poaceae,Polypogon,chilensis,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,CR,NA,NA,CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Polypogon imberbis,Polypogon imberbis,apta,Angiospermas,Poaceae,Polypogon,imberbis,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Arundinella deppeana,Arundinella deppeana,apta,Angiospermas,Poaceae,Arundinella,deppeana,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Avena strigosa,Avena strigosa,apta,Angiospermas,Poaceae,Avena,strigosa,especie,NA,NA,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
