nome_aceito_correto,nomes_originais,elegivel_produto_1,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,sum,entra,notas_all,especialista
Parodia neohorstii,Parodia neohorstii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Parodia oxycostata,Parodia oxycostata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Parodia rechensis,Parodia rechensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Schlumbergera lutea,Hatiora epiphylloides,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Schlumbergera rosea,Schlumbergera rosea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Schlumbergera lutea subsp. bradei,Schlumbergera lutea subsp. bradei,apta,NA,NA,NA,NA,NA,entra,"NA",
Parodia curvispina,Parodia arnostiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Selenicereus undatus,Hylocereus undatus,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo,
Strophocactus brasiliensis,Pseudoacanthocereus brasiliensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Calophyllum brasiliense,Calophyllum brasiliense,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Kielmeyera altissima,Kielmeyera altissima,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Kielmeyera decipiens,Kielmeyera decipiens,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Kielmeyera lathrophyton,Kielmeyera lathrophyton,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Kielmeyera membranacea,Kielmeyera membranacea,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Kielmeyera occhioniana,Kielmeyera occhioniana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Kielmeyera rufotomentosa,Kielmeyera rufotomentosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Kielmeyera rupestris,Kielmeyera rupestris,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Kielmeyera sigillata,Kielmeyera sigillata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Caraipa odorata,Caraipa odorata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Acicarpha tribuloides,Acicarpha tribuloides,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Boopis bupleuroides,Boopis bupleuroides,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Boopis itatiaiae,Boopis itatiaiae,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Lobelia hilaireana,Lobelia hilaireana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Lobelia langeana,Lobelia langeana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Lobelia xalapensis,Lobelia xalapensis,apta,TRUE,TRUE,FALSE,TRUE,3,entra,"NA",
Siphocampylus lycioides,Siphocampylus lycioides,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Lobelia glazioviana,Lobelia glazioviana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Lobelia hederacea,Lobelia hederacea,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Lobelia nummularioides,Lobelia nummularioides,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Lobelia santos-limae,Lobelia santos-limae,examinar,NA,FALSE,NA,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Lobelia anceps,Lobelia anceps,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Cinnamodendron occhionianum,Cinnamodendron occhionianum,apta,FALSE,TRUE,FALSE,TRUE,2,entra,"NA",
Cinnamodendron dinisii,Cinnamodendron dinisii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Celtis iguanaea,Celtis ehrenbergiana-Celtis iguanaea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Celtis chichape,Celtis chichape,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Capparidastrum frondosum,Capparidastrum frondosum,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Cynophalla flexuosa,Cynophalla flexuosa,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Valeriana glaziovii,Valeriana glaziovii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Valeriana glechomifolia,Valeriana glechomifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Valeriana organensis,Valeriana organensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Valeriana reitziana,Valeriana reitziana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Valeriana tajuvensis,Valeriana tajuvensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Citronella gongonha,Citronella gongonha,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Jacaratia spinosa,Jacaratia spinosa,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Caryocar brasiliense,Caryocar brasiliense,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Anthodon decussatus,Anthodon decussatum,apta,FALSE,NA,FALSE,NA,0,nao entra,Nome original mal escrito,
Cheiloclinium cognatum,Cheiloclinium cognatum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Elachyptera festiva,Elachyptera festiva,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Elachyptera micrantha,Elachyptera micrantha,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Peritassa longifolia,Peritassa longifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Peritassa sadleri,Peritassa sadleri,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Salacia arborea,Salacia arborea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Salacia elliptica,Salacia elliptica,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Salacia grandifolia,Salacia grandifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Salacia mosenii,Salacia mosenii,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Tontelea leptophylla,Tontelea leptophylla,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tontelea martiana,Tontelea martiana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Elachyptera coriacea,Elachyptera coriacea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Tontelea lanceolata,Tontelea lanceolata,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Schaefferia argentinensis,Schaefferia argentinensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Monteverdia acanthophylla,Maytenus acanthophylla,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Monteverdia aquifolia,Maytenus aquifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Monteverdia ardisiifolia,Monteverdia ardisiifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Monteverdia basidentata,Maytenus basidentata-Monteverdia basidentata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Monteverdia brasiliensis,Maytenus brasiliensis-Monteverdia brasiliensis,apta,TRUE,FALSE,FALSE,FALSE,1,entra,Nome original era sinônimo-NA,
Monteverdia cestrifolia,Monteverdia cestrifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Monteverdia comocladiiformis,Monteverdia comocladiiformis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Monteverdia floribunda,Maytenus floribunda,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Monteverdia glaucescens,Maytenus glaucescens-Monteverdia glaucescens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Monteverdia rupestris,Maytenus rupestris,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Monteverdia radlkoferiana,Monteverdia radlkoferiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Monteverdia quadrangulata,Maytenus quadrangulata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Monteverdia littoralis,Monteverdia littoralis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Monteverdia gonoclada,Maytenus robusta-Monteverdia gonoclada,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Fuscocephaloziopsis crassifolia,Cephalozia crassifolia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,Nome original era sinônimo,
Cylindrocolea rhizantha,Cylindrocolea rhizantha,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ceratophyllum demersum,Ceratophyllum demersum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Chrysobalanus icaco,Chrysobalanus icaco,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Couepia belemii,Couepia belemii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia monteclarensis,Couepia monteclarensis,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Couepia pernambucensis,Couepia pernambucensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia schottii,Couepia schottii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hirtella angustifolia,Hirtella angustifolia,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Hirtella hebeclada,Hirtella hebeclada,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Hirtella insignis,Hirtella insignis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hirtella santosii,Hirtella santosii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania bahiensis,Licania bahiensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania belemii,Licania belemii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania kunthiana,Licania kunthiana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Licania nitida,Licania nitida,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Licania santosii,Licania santosii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia carautae,Couepia carautae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia cidiana,Couepia cidiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia joaquinae,Couepia joaquinae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia leitaofilhoi,Couepia leitaofilhoi,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Couepia marleneae,Couepia marleneae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia meridionalis,Couepia meridionalis,apta,NA,TRUE,NA,TRUE,2,entra,"NA",
Couepia morii,Couepia morii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia reflexa,Couepia reflexa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia stipularis,Couepia stipularis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Couepia venosa,Couepia venosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Exellodendron gracile,Exellodendron gracile,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hirtella barrosoi,Hirtella barrosoi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hirtella glaziovii,Hirtella glaziovii,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Hirtella parviunguis,Hirtella parviunguis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania arianeae,Licania arianeae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania bellingtonii,Licania bellingtonii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania glazioviana,Licania glazioviana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania indurata,Licania indurata,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Licania nelsonii,Licania nelsonii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Licania teixeirae,Licania teixeirae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Parinari brasiliensis,Parinari brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Moquilea tomentosa,Licania tomentosa,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,FBnao- OCCScruzam
Microdesmia rigida,Licania rigida,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,Nome original era sinônimo,
Moquilea anneae,Licania anneae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Hymenopus miltonii,Licania miltonii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Hymenopus conferruminatus,Licania conferruminata,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA
Leptobalanus gardneri,Licania gardneri,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Leptobalanus octandrus,Licania octandra,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Crocanthemum brasiliensis,Crocanthemum brasiliensis-Helianthemum brasiliense,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Tarenaya diffusa,Hemiscola diffusa-Tarenaya diffusa,apta,FALSE,TRUE,FALSE,TRUE,2,entra,Nome original era sinônimo-NA,
Clethra scabra,Clethra scabra,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Clusia aemygdioi,Clusia aemygdioi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Clusia lanceolata,Clusia lanceolata,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Garcinia brasiliensis,Garcinia brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Garcinia gardneriana,Garcinia gardneriana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tovomitopsis paniculata,Tovomitopsis paniculata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Moronobea coccinea,Moronobea coccinea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Combretum laxum,Combretum laxum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Conocarpus erectus,Conocarpus erectus,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Laguncularia racemosa,Laguncularia racemosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Terminalia acuminata,Terminalia acuminata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Terminalia januariensis,Terminalia januariensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Terminalia triflora,Terminalia reitzii-Terminalia triflora,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Combretum rupicola,Combretum rupicola,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Terminalia argentea,Terminalia argentea,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Terminalia phaeocarpa,Terminalia phaeocarpa,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Terminalia hoehneana,Buchenavia hoehneana-Buchenavia pabstii-Terminalia hoehneana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo-NA,
Terminalia kleinii,Buchenavia iguaratensis-Buchenavia kleinii-Terminalia kleinii,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Terminalia parvifolia,Buchenavia parvifolia-Buchenavia parvifolia subsp. rabelloana-Buchenavia rabelloana,apta,TRUE,FALSE,TRUE,FALSE,2,entra,Nome original era sinônimo,
Dichorisandra acaulis,Dichorisandra acaulis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dichorisandra glaziovii,Dichorisandra glaziovii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dichorisandra leucophthalmos,Dichorisandra leucophthalmos,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dichorisandra neglecta,Dichorisandra neglecta,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Siderasis fuscata,Siderasis fuscata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Callisia monandra,Callisia monandra,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Commelina diffusa,Commelina diffusa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tinantia erecta,Tinantia erecta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tripogandra warmingiana,Tripogandra warmingiana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Connarus rostratus,Connarus rostratus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rourea cnestidifolia,Rourea cnestidifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Rourea gracilis,Rourea gracilis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Rourea pseudospadicea,Rourea pseudospadicea,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Connarus suberosus,Connarus suberosus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Rourea induta,Rourea psammophila,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,Nome original era sinônimo,
Aniseia martinicensis,Aniseia martinicensis,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Bonamia agrostopolis,Bonamia agrostopolis-Bonamia burchellii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,Nome original era sinônimo-NA,
Convolvulus hasslerianus,Convolvulus hasslerianus,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Cuscuta obtusiflora,Cuscuta obtusiflora,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Evolvulus aurigenius,Evolvulus aurigenius,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Evolvulus barbatus,Evolvulus barbatus,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Evolvulus chrysotrichos,Evolvulus chrysotrichos,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Evolvulus cressoides,Evolvulus cressoides,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Evolvulus fuscus,Evolvulus fuscus,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Evolvulus riedelii,Evolvulus riedelii,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Evolvulus stellariifolius,Evolvulus stellariifolius,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ipomoea aprica,Ipomoea aprica,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Ipomoea argentea,Ipomoea argentea,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Ipomoea campestris,Ipomoea campestris,apta,FALSE,TRUE,FALSE,TRUE,2,entra,"NA",
Ipomoea daturiflora,Ipomoea daturiflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ipomoea fimbriosepala,Ipomoea fimbriosepala,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Ipomoea hirsutissima,Ipomoea hirsutissima,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ipomoea ramosissima,Ipomoea ramosissima,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ipomoea rubens,Ipomoea rubens,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ipomoea sericophylla,Ipomoea sericophylla,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ipomoea subrevoluta,Ipomoea subrevoluta,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ipomoea tiliacea,Ipomoea tiliacea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ipomoea triloba,Ipomoea grandifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Operculina macrocarpa,Operculina macrocarpa,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Evolvulus filipes,Evolvulus filipes,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Iseia luxurians,Iseia luxurians,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Jacquemontia sphaerocephala,Jacquemontia acrocephala-Jacquemontia sphaerocephala,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo-NA,
Evolvulus glaziovii,Evolvulus glaziovii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Evolvulus kramerioides,Evolvulus kramerioides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Evolvulus rariflorus,Evolvulus rariflorus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ipomoea cynanchifolia,Ipomoea cynanchifolia,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Ipomoea macedoi,Ipomoea macedoi,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ipomoea pinifolia,Ipomoea pinifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Jacquemontia cephalantha,Jacquemontia cephalantha,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Jacquemontia revoluta,Jacquemontia revoluta,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Operculina hamiltonii,Operculina alata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Evolvulus elegans var. confertifolius,Evolvulus elegans var. confertifolius,apta,NA,NA,NA,NA,NA,entra,"NA",
Ipomoea carajasensis,Ipomoea carajasensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ipomoea cavalcantei,Ipomoea cavalcantei,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ipomoea acutisepala,Ipomoea acutisepala,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Aniseia martinicensis var. ambigua,Aniseia martinicensis var. ambigua,apta,NA,NA,NA,NA,NA,entra,"NA",
Jacquemontia glabrescens,Jacquemontia glabrescens,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Distimake repens,Merremia repens,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Chamaecostus subsessilis,Chamaecostus subsessilis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Crassula peduncularis,Crassula peduncularis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
