"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"100","2015-09-04 19:37:52-03","MNHN","RECOLNAT_MNHN_P","P06679709","PreservedSpecimen",NA,NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Regnell, A.",NA,"1868","12","6",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06679709' target='other'> <mi>dwc_moreinfo</mi></a>","P06679709","P06679709_01","25710","auto",NA,NA,NA,NA,NA,NA,NA,"II 54",NA,NA
"101","2020-10-01 14:25:00-03","JBB","HEPH","30828","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Oliveira, MS","Lagatta, AM; Amorim, RP","14","2014","12","13","Southern America","Brasil","Bahia","Caetité","Fazenda Engenho, Indústrias nucleares do Brasil","-42.476389","-14.408333",NA,NA,NA,NA,NA,NA,NA,NA,"-42.476389","-14.408333",NA,NA,"2015","01","21",NA,NA,NA
"102","2020-10-01 14:25:00-03","JBB","HEPH","16377","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Nóbrega, MGG","Ramos, AE","1614","2001","08","31","Southern America","Brasil","Minas Gerais","Arinos","Área de encontro do Ribeirão Jabuticabas com o Rio Preto","-46.455556","-15.955556","650","650",NA,NA,NA,NA,NA,NA,"-46.455556","-15.955556",NA,NA,"2001",NA,NA,NA,NA,NA
"103","2020-12-11 11:41:11-03","UFMG","BHCB","50025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:41:11-03","UFMG","BHCB","139020","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Moreira, NC; Moreira, BC","142","2010","02","16","Southern America","Brasil","Minas Gerais","Ribeirão das Neves","Propriedade Irani Barbosa","-44.046667","-19.826667","857","857",NA,"Arbórea, ca 4m; interior de mata; fruto preto, seco, deiscente",NA,NA,NA,NA,"-44.046667","-19.826667",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:41:11-03","UFMG","BHCB","139422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"PPFES","645","2009","01",NA,"Southern America","Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro - Itaú","-48.063889","-18.930833",NA,NA,NA,"Floresta Estacional Semidecidual.","BHCB012727",NA,NA,NA,"-48.063889","-18.930833",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:41:11-03","UFMG","BHCB","199700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Vilas Boas, T; Salim, ISH; Magalhães, RA","139","2019","03","24","Southern America","Brasil","Minas Gerais","Itabira","Serra dos Alves","-43.460778","-19.498694","700","700",NA,"Borda de mata; Cerrado Rupestre","BHCB199700",NA,NA,NA,"-43.460778","-19.498694",NA,NA,"2019","06","20",NA,NA,NA
"107","2020-12-11 11:41:11-03","UFMG","BHCB","39297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:41:11-03","UFMG","BHCB","33411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:41:11-03","UFMG","BHCB","33411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:41:11-03","UFMG","BHCB","82526","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Spósito, TC; Versieux, LM","102","2001","02","21","Southern America","Brasil","Minas Gerais","Nova Lima","APE Fechos - COPASA","-43.8466987609863","-19.9855995178223",NA,NA,NA,"25 metros de altura; Próximo ao córrego","BHCB036788",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:41:11-03","UFMG","BHCB","28553","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:41:11-03","UFMG","BHCB","28553","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:41:11-03","UFMG","BHCB","96030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Echternacht, LA; Dornas, T","157","2004","01","24","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Arbustiva (2,0m) em beira de Floresta Estacional Semidecidual. Pétalas brancas de base rosada.",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:41:11-03","UFMG","BHCB","53582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Mendonça Filho, CV","553","2000","08","16","Southern America","Brasil","Minas Gerais","Oliveira","Fazenda Curral de Minas.","-44.8272018432617","-20.6963996887207",NA,NA,NA,"Mata mesófila. Árvore 5 m de altura. Frutos maturos, na carpoteca",NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:41:11-03","UFMG","BHCB","14274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Flor, RV; et al.","s.n.","1988","10","01","Southern America","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2010-10-07 15:27:00-03","MO","MOBOT","2808452","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","R.C. Kaastra","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18048","1966","7","7","South America","Brazil","Distrito Federal",NA,"Gallery forest, Sobradinho, D.F., ca. 20 km. E. of Brasília.","-47.8163889","-15.6330556","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-11-24 14:12:23-02","UFLA","ESAL","17048","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Oliveira Filho, AT","Silva, VF","61",NA,NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","Faz. Coqueiro","-44.7477989196777","-21.1525001525879",NA,NA,NA,"árvore; 15m; ;; floresta",NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-11-24 14:12:23-02","UFLA","ESAL","13333","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Barbosa","-45.5657997131348","-21.0900001525879",NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-11-24 14:12:23-02","UFLA","ESAL","13332","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Barbosa","-45.5657997131348","-21.0900001525879",NA,NA,NA,"; 6,0; ;",NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-11-24 14:12:23-02","UFLA","ESAL","21723","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Silva, AF","307/612",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; 11m; ;",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-11-24 14:12:23-02","UFLA","ESAL","21724","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Andreia F. Silva","Tales Amaral, José Carlo; Ademir","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-11-24 14:12:23-02","UFLA","ESAL","12370","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-11-24 14:12:23-02","UFLA","ESAL","24985","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","o mesmo","Rodrigo Silva Alves","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno",NA,"-45.2358016967773","-21.2357997894287",NA,NA,NA,"; 4m; ;",NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-11-24 14:12:23-02","UFLA","ESAL","23089","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Berg, E V D","Castro, GC","175",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta Estacional Semidecidual","-44.9188995361328","-20.9463996887207","1","1",NA,"Árvore; ; ;; Floresta",NA,NA,"19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-11-24 14:12:23-02","UFLA","ESAL","12566","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,NA,NA,"árvore; 11,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-11-24 14:12:23-02","UFLA","ESAL","14348","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Tameirão Neto, E; et al.","711",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Fazenda Porto Velho",NA,NA,NA,NA,NA,"árvore; ; ; coletados no chão; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-11-24 14:12:23-02","UFLA","ESAL","15648","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Ary T. Oliveira F.","Pinto, JRR","148",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque Nacional da Chapada dos Guimarães",NA,NA,NA,NA,NA,"árvore; 11,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-10-09 16:32:15-03","UFLA","ESAL","17867","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","José Roberto Rodrigues","Pinto, JRR","148",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque N. da Chapada dos Guimarães, MT.","-44.999444","-21.245278",NA,NA,NA,"arbusto; 5,5 m; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-10-09 16:32:15-03","UFLA","ESAL","19397","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Sub- estação","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-10-09 16:32:15-03","UFLA","ESAL","19537","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-09 16:32:15-03","UFLA","ESAL","19586","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Souza, JS","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-11-24 14:12:23-02","UFLA","ESAL","9654","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Mata dos Botelhos",NA,NA,NA,NA,NA,"árvore; 5,0; botões esverdeados;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-11-24 14:12:23-02","UFLA","ESAL","16923","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-11-24 14:12:23-02","UFLA","ESAL","14197","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Carvalho, DA; Vilela, EA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Cana Verde","Estrada para Santana do Jacaré","-45.1819000244141","-21.0207996368408",NA,NA,NA,"árvore; 8,0; creme;",NA,NA,"15141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-11-24 14:12:23-02","UFLA","ESAL","12567","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-11-24 14:12:23-02","UFLA","ESAL","16594","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Rodrigues, LA; et al.","440",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata Do Galegp","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 7m; ;",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-06-10 10:11:38-03","FZB-BH","BHZB","7232","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,"R.C.Mota","Couto, P.A.",NA,"2008","06","13",NA,"Brasil","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725",NA,NA,NA,"Nº 78. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,NA,"44W 02' 50.1","19S 51' 26.1",NA,NA,"2008","08",NA,NA,NA,NA
"138","2019-06-10 10:11:38-03","FZB-BH","BHZB","8165","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"Fernandes, F.M. et al","267","2011","04","14",NA,"Brasil","MG","Sete Lagoas","Próximo a Fazenda Goiabeira","-44.123611","-19.348889","890","890",NA,"Coord: 19,34897 S; 44,12352 W. Alt.: 890m. Outros coletores: Carvalho, M.G. Com duplicata.",NA,NA,NA,NA,"44W 07' 25","19S 20' 56",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","1364879","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"A. F. Regnell","II 54","1845","12","5","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01858734","US01858734_01 US01858734_02","25710","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1572747","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"-. Helmreich","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01858736","US01858736_01 US01858736_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2883611","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"P. E. Gibbs, H. Leitao Filho, J. Semir & G. J. Shepherd","s.n.","1976","11","23","South America - Neotropics","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01858737","US01858737_01 US01858737_02","23900","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","388626","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"J. de Campos Novães","515",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Santo Antônio do Jardim",NA,"-46.6800003051758","-22.1100006103516",NA,NA,NA,NA,"US01858733","US01858733_01 US01858733_02","8522","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","1803998","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"B. J. Pickel","5551","1905","4","24","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01858731","US01858731_01 US01858731_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2466865","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"J. M. Pires, N. T. Silva & R. Souza","9496","1963","5","27","South America - Neotropics","Brazil","Distrito Federal","Brasília","Zona do calcáreo, córrego Maranhão","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01858730","US01858730_01 US01858730_02","70570","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1185323","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"A. F. M. Glaziou","12526","1891","4","19","South America - Neotropics","Brazil","São Paulo",NA,"S. Paul",NA,NA,NA,NA,NA,NA,"US01858732","US01858732_01 US01858732_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2829519","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","18048","1966","7","7","South America - Neotropics","Brazil","Distrito Federal",NA,"Ca. 20 km E of Brasília",NA,NA,"1000",NA,NA,NA,"US01858739","US01858739_01 US01858739_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","1690853","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"-. Helmreichen","64",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01858735","US01858735_01 US01858735_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2842006","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","15603","1966","5","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Ca. 20 km NE of Brasília",NA,NA,"900",NA,NA,NA,"US01858740","US01858740_01 US01858740_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2824650","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","18048","1966","7","7","South America - Neotropics","Brazil","Distrito Federal",NA,"Ca. 20 km E of Brasília",NA,NA,"1000",NA,NA,NA,"US01858738","US01858738_01 US01858738_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"150","2020-09-02 16:39:17-03","Cenargen","CEN","22433","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Terezinha Aparecida Borges Dias","476","1993","03","22",NA,"Brasil","GO","CALDAS NOVAS","Próximo à porteira de acesso da fazenda Geraldinho. Próximo à alternativa 9.1 da UHE Corumbá.","48.55","-17.833333",NA,NA,"Exsicatas",NA,"CEN00022433","CEN00022433",NA,NA,"48.55","-17.833333",NA,NA,"2010","01",NA,NA,"5",NA
"151","2020-09-02 16:39:17-03","Cenargen","CEN","58265","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Glocimar Pereira-Silva","7663","2003","05","09",NA,"Brasil","GO","ALEXANIA","Faz. Engenho Munjolo, margem esquerda do rio Corumbá.","-48.508333",NA,"900","900","Exsicatas","Área de Influência Indireta.","CEN00058265","CEN00058265",NA,NA,"-48.508333","-1619111.0",NA,NA,"2009","02",NA,NA,"3",NA
"152","2020-09-02 16:39:17-03","Cenargen","CEN","58762","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Bruno Machado Teles Walter","4825","2001","01","31",NA,"Brasil","DF","BRASILIA","Planaltina. Na região da Colônia Agrícola Ribeirão a 34 km do balão do Colorado, a cerca de 20 km da Cimento Tocantins.","-47.9775","-15.522777","850","850","Exsicatas",NA,"CEN00058762","CEN00058762",NA,NA,"-47.9775","-15.522777",NA,NA,"2009","03",NA,NA,"3",NA
"153","2020-09-02 16:39:17-03","Cenargen","CEN","42686","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Aécio Amaral-Santos","172","1998","09","01",NA,"Brasil","DF","BRASILIA",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00042686","CEN00042686","70570","auto",NA,NA,NA,NA,"2009","03",NA,NA,"4",NA
"154","2020-09-02 16:39:17-03","Cenargen","CEN","23564","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","M. Groppo Júnior","Marta Camargo de Assis","64","1994","10","10",NA,"Brasil","DF","BRASILIA","Fazenda experimental do CENARGEN - churrasqueira.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00023564","CEN00023564","70570","auto",NA,NA,NA,NA,"2002","05",NA,NA,"2",NA
"155","2020-09-02 16:39:17-03","Cenargen","CEN","26731","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J. R. Pirani","Marta Camargo de Assis","266","1995","09","20",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Cerrado próximo a sede. Mata galeria a beira do rio. Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00026731","CEN00026731","70570","auto",NA,NA,NA,NA,"1998","01",NA,NA,"1",NA
