"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"273","2020-12-21 16:35:44-03","MBM","MBM","155525","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Bresolin, A.","899","1973","10","18","Brazil","Santa Catarina","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,NA,"MBM155525","MBM155525","Southern America",NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:35:46-03","MBM","MBM","49371","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","3158","1976","10","08","Brazil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM049371","MBM049371","Southern America",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:35:46-03","MBM","MBM","40345","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","30613","1972","11","09","Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM040345","MBM040345","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:35:46-03","MBM","MBM","46891","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","38838","1975","10","01","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM046891","MBM046891","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:35:44-03","MBM","MBM","119678","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","38838","1975","10","01","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM119678","MBM119678","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:35:44-03","MBM","MBM","15035","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2141","1966","08","08","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM015035","MBM015035","Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:35:44-03","MBM","MBM","147655","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","56120","1991","12","04","Brazil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM147655","MBM147655","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:35:46-03","MBM","MBM","212827","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1389",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM212827","MBM212827","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:35:46-03","MBM","MBM","96330","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","48555","1984","10","25","Brazil","Paraná","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM096330","MBM096330","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:35:44-03","MBM","MBM","134211","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Smith, S.F.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","258","1990","02","08","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM134211","MBM134211","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:35:46-03","MBM","MBM","55167","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","40009","1977","10","29","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM055167","MBM055167","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:35:46-03","MBM","MBM","226902","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Motta, J.T.",NA,NA,NA,"Motta, J.T.","930",NA,NA,NA,"Brazil","Paraná","Morretes","Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM226902","MBM226902","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:35:44-03","MBM","MBM","161325","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","1241","1993","03","24","Brazil","Paraná","Paranaguá","Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM161325","MBM161325","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:35:44-03","MBM","MBM","12428","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","16775","1967","07","25","Brazil","Paraná","Paranaguá","Rio das Pombas","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM012428","MBM012428","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:35:46-03","MBM","MBM","385872","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Felitto, G.; Larocca, P.","2012",NA,NA,"Larocca, P.","24","2012","10","25","Brazil","Paraná","Tijucas do Sul","CETAS","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 3 m, botões florais marrons.; Floresta Ombrófila Mista.","MBM385872","MBM385872","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:35:44-03","MBM","MBM","155531","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.",NA,NA,NA,"Klein, R.M.; et al.; et al.","8356","1969","10","14","Brazil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM155531","MBM155531","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:35:44-03","MBM","MBM","109958","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","6241","1965","09","16","Brazil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM109958","MBM109958","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:35:44-03","MBM","MBM","155526","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Bresolin, A.","968","1973","10","18","Brazil","Santa Catarina","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,NA,"MBM155526","MBM155526","Southern America",NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:35:44-03","MBM","MBM","155528","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Bresolin, A.","831","1973","09","20","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM155528","MBM155528","Southern America",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:35:46-03","MBM","MBM","49357","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","2537","1976","08","11","Brazil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM049357","MBM049357","Southern America",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:35:44-03","MBM","MBM","150941","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Pastore, J.A.","342","1991","04","17","Brazil","São Paulo","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"MBM150941","MBM150941","Southern America",NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"294","2019-08-15 09:04:04-03","UESC","UESC","23196","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Ronison R. dos Santos,","120","2015","10","11","Brasil","Bahia","Arataca",NA,"-39.418056","-15.25","39W25'5''","15S14'60''",NA,NA,"Arbusto 3 mt.","UESC0023196",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"295","2016-04-13 15:15:01-03","MNHN","RECOLNAT_MNHN_P","P00080017","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Mexia, Y.",NA,"1930","11","6","Brésil",NA,NA,"Districto Rio Branco",NA,NA,NA,NA,"750",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080017' target='other'> <mi>dwc_moreinfo</mi></a>","P00080017","P00080017_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"5262",NA,NA,NA
"296","2016-04-13 15:15:26-03","MNHN","RECOLNAT_MNHN_P","P00080042","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080042' target='other'> <mi>dwc_moreinfo</mi></a>","P00080042","P00080042_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-09-22 22:52:19-03","MNHN","RECOLNAT_MNHN_P","P00080148","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes?",NA,NA,NA,NA,NA,NA,"Localité Minas Geraes?, mais plus probablement la même que n°333: Privince de Sainte Catherine <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080148' target='other'> <mi>dwc_moreinfo</mi></a>","P00080148","P00080148_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA
"298","2015-09-15 13:16:54-03","MNHN","RECOLNAT_MNHN_P","P00080189","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Hatschbach, G.",NA,"1966","11","29","Brésil",NA,NA,"Rio Ipiranga (mun. Morretes) Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080189' target='other'> <mi>dwc_moreinfo</mi></a>","P00080189","P00080189_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15299",NA,NA,NA
"299","2016-01-20 14:41:17-02","MNHN","RECOLNAT_MNHN_P","P00080301","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz",NA,NA,NA,"Klein, R.M.",NA,"1968","8","6","Brésil",NA,NA,"Santa Catarina, Vergem Grande, Cachoeira",NA,NA,NA,NA,"200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080301' target='other'> <mi>dwc_moreinfo</mi></a>","P00080301","P00080301_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"7836",NA,NA,NA
"300","2016-01-20 14:41:17-02","MNHN","RECOLNAT_MNHN_P","P00080302","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Klein, R.M.|Souza, Sob.|Bresolin",NA,"1966","9","14","Brésil",NA,NA,"Santa Catarina, Saco Grande",NA,NA,NA,NA,"250",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080302' target='other'> <mi>dwc_moreinfo</mi></a>","P00080302","P00080302_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"6817",NA,NA,NA
"301","2016-01-20 14:41:17-02","MNHN","RECOLNAT_MNHN_P","P00080303","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio",NA,NA,NA,"Klein, R.M.|Bresolin",NA,"1965","9","16","Brésil",NA,NA,"Santa Catarina, Rio Tavares",NA,NA,NA,NA,"200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080303' target='other'> <mi>dwc_moreinfo</mi></a>","P00080303","P00080303_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"6241",NA,NA,NA
"302","2016-01-20 14:41:17-02","MNHN","RECOLNAT_MNHN_P","P00080304","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Silveira",NA,NA,NA,"Klein, R.M.",NA,"1968","8","8","Brésil",NA,NA,"Santa Catarina, Morro do Ribeirao",NA,NA,NA,NA,"300",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080304' target='other'> <mi>dwc_moreinfo</mi></a>","P00080304","P00080304_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"7859",NA,NA,NA
"303","2018-01-09 16:00:22-02","MNHN","RECOLNAT_MNHN_P","P00080305","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Silveira",NA,NA,NA,"Reitz, P.R.|Klein",NA,"1966","7","25","Brésil",NA,NA,"Santa Catarina, Morro do Barao, Brusque",NA,NA,NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080305' target='other'> <mi>dwc_moreinfo</mi></a>","P00080305","P00080305_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"18021",NA,NA,NA
"304","2020-10-01 14:25:30-03","JBB","HEPH","5676","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL",NA,NA,NA,"Hatschbach, G","38838","1975","10","01","Brasil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,"50","50",NA,NA,NA,"Southern America",NA,NA,"Magnoliid","Laurales","38300","auto",NA,NA,NA,NA,NA,NA
"305","2021-02-11 17:20:28-03","UFPR","UPCB","56076","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reginato, M.","2005","01","01","Reginato, M.","541","2005","07","14","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Arvoreta 4m, flor verde. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-11 17:20:28-03","UFPR","UPCB","77277","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perk","Peixoto, A.C.","1999","11",NA,"Rodrigues, R.R. et al.","210","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para a boca da Caverna Tapagem.","-48.403611","-24.630833","-48.403611","-24.630833",NA,NA,"Árvore, 5m alt.. Fores em botão..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-11 17:20:28-03","UFPR","UPCB","83650","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.","2012","05","04","Caglioni, E.","94","2011","12","21","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059","320","320","Arbusto em floresta secundária, com 4,5m de altura e frutos de coloração verde. Parque Nacional da Serra do Itajaí..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-11 17:20:28-03","UFPR","UPCB","83688","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Uhlmann, A.","2012","08","01","Caglioni, E.","94","2011","12","21","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059","320","320","Arbusto em floresta secundária, com 4,5m de altura e frutos de coloração verde. Parque Nacional da Serra do Itajaí..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-11 17:20:28-03","UFPR","UPCB","87933","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Engels, M. E.","2013","10","02","Engels, M. E.","1594","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville.","-48.943056","-25.881944","-48.943056","-25.881944","800","800","Arbórea. Caule castanho a verde. Folhas verdes discolores. Flores verdes claras alvacentas. Floresta Ombrófila Densa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-11 17:20:28-03","UFPR","UPCB","95037","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Brotto, M.L.","2017","10",NA,"Völtz, R.R. | Brotto, M.L. | Meyer, F.S.","1375","2017","10","13","Brasil","Paraná","Antonina","Bairro Alto","-48.770556","-25.230833","-48.770556","-25.230833","330","330","interior de Floresta Ombrófila Densa Submontana secundária. Arvoreta 5m alt.; flores esverdeadas","UPCB0035729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-11 17:20:28-03","UFPR","UPCB","3311","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.","1960","01","01","Reitz, R.","7093","1958","09","12","Brasil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","Arbusto, 2m, flor verde. Mata..",NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"312","2021-02-11 17:20:28-03","UFPR","UPCB","3307","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.","1961","01","01","Klein, R.M.","2067","1956","05","24","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"400","400","Arvoreta, 4m, fruto maduro roxo-escuro. Mata..",NA,NA,NA,NA,NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA,NA
"313","2021-02-11 17:20:28-03","UFPR","UPCB","24364","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Silva, S.M.",NA,NA,NA,"Silva, S.M.",NA,"1988","05","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto, até 2m, com fruto. Beira de rio em encosta..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"314","2021-02-11 17:20:28-03","UFPR","UPCB","24362","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Britez, R.M.","1775","1987","08","29","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta, 6m, com botão. Floresta de encosta..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:20:28-03","UFPR","UPCB","50018","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reginato, M.","2004","01","01","Reginato, M.","70","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 3m, flores verdes..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:20:28-03","UFPR","UPCB","50013","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reginato, M.","2004","01","01","Reginato, M.","73","2004","09",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 3m, flores verdes..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:20:28-03","UFPR","UPCB","49999","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reginato, M.","2004","01","01","Reginato, M.","63","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 4m..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:20:28-03","UFPR","UPCB","49985","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Reginato, M.","62","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 3m, flores verdes..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:20:28-03","UFPR","UPCB","46023","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Goldenberg, R.","568","2002","07","06","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 3m, frutos maduros enegrecidos..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:20:28-03","UFPR","UPCB","33785","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Guimarães, O.A.","1998","11",NA,"Dunaiski Jr., A.",NA,"1990","02","11","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbusto de 13m de altura..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:20:28-03","UFPR","UPCB","3306","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.","1961","01","01","Klein, R.M.","1654","1955","10","07","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Arvoreta, 6m, flor verde. Mata..",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:20:28-03","UFPR","UPCB","30156","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Silva, S.M.","1997","04",NA,"Cervi, A.C.","3649","1992","04","03","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:20:28-03","UFPR","UPCB","3309","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.","1960","01","01","Reitz, R.","3534","1956","08","03","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Arbusto, 3m, flor em botão. Mata..",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:20:28-03","UFPR","UPCB","3310","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R.","1960","01","01","Reitz, R.","3063","1956","11","06","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arbusto, 3m, fruto imaturo verde. Mata..",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:20:28-03","UFPR","UPCB","23440","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Negrelle, R.R.B.","A898","1993","08","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árore, ca. 3,7m, com botão. Trilha..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:20:28-03","UFPR","UPCB","23439","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Negrelle, R.R.B.","A493","1992","10","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Flor e botão esverdeados..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
