"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"105","2021-03-30 12:47:09-03","EAO","IAN","48927","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Capucho, P","350","1932","07",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN048927",NA,"Melo, E de",NA,NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-30 12:47:09-03","EAO","IAN","49246","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Boschwezen","1130","1915","10","25",NA,"Utrecht",NA,NA,"Hab. Sectie O.",NA,NA,NA,NA,"IAN049246",NA,"Eyma, PL",NA,NA,NA,NA,NA,NA,NA,"1932",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-30 12:47:09-03","EAO","IAN","50232","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Pires, JM; Black, GA","1650","1949","08","02","Southern America","Brasil","Gioás",NA,"Tocantinopólis, serrado.",NA,NA,NA,"Árvore pequena, flores esverdeadas.","IAN050232",NA,"Melo, E de",NA,NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-30 12:47:09-03","EAO","IAN","77210","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Black, GA; Cordeiro, MR","52","1952","06","21","Southern America","Brasil",NA,NA,"Rio São Miguel, afluente do Gaporé, Limoeiro, capoeira da beira da mata.",NA,NA,NA,"Árvore de 20 metros, flor branca, árvore foliacea, muito ornamental.","IAN077210",NA,"Melo, E de",NA,NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-30 12:47:09-03","EAO","IAN","197937","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Catarino, L; Freitas, JC","2735","2018","08","27","Southern America","Brasil","Pará","São Geraldo do Araguaia","Parque Estadual da Serra dos Martírios-Andorinhas / APA Araguaia.","-48.840222","-6.390139",NA,"Árvore c. 6m, com folhas alternas, com ócrea e inflorescências terminais.; Capoeirão, 12-15 anos após derruba.","IAN197937",NA,NA,NA,NA,NA,NA,NA,"-48.840222","-6.390139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-30 12:47:09-03","EAO","IAN","196351","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Santos, EA","916","2015","08","05","Southern America","Brasil","Pará","Tucuruí","Conglomerado PA_1605.Subunidade 1. Subparcela 3. Árvore nº5.","-50.133333","-4.6",NA,NA,"IAN196351",NA,"Equipe IFN-PA",NA,NA,NA,NA,NA,"-50.133333","-4.6","2017","07","13",NA,NA,NA,NA,NA,NA,NA
"111","2021-04-08 17:43:25-03","EAO","IAN","XILO3636","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO3636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-08 17:43:25-03","EAO","IAN","XILO3637","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO3637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-30 12:47:09-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","sc","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-30 12:47:09-03","EAO","IAN","184580","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Ribeiro, M","11","2008","09","27","Southern America","Brasil","Maranhão","Anajatuba",NA,"-44.619701385498","-3.26444005966187",NA,NA,"IAN184580",NA,NA,NA,NA,"26153","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-30 12:47:09-03","EAO","IAN","161409","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Daly, DC; Campbell, DG; Silva, AS; Bahia, RP; Santos, MR dos; Bastos, NC","285","1980","09","27","Southern America","Brasil","Maranhão","São Mateus do Maranhão","Campo on fazenda do senhor Miguel Pacheco.","-44.4749984741211","-4.04166984558105",NA,"Tree 8m. Imature fruits green. Several toucans observed perched above pendant infructescenses, leaning over & eating fruits.","IAN161409",NA,"Marinho, R",NA,NA,"31839","auto",NA,NA,NA,"1988","02","20",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-30 12:47:09-03","EAO","IAN","79871","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Fróes, RL","29965","1953","07","03","Southern America","Brasil","Pará","Conceição do Araguaia","Campos gerais de arraias.","-49.2647018432617","-8.25778007507324",NA,"Árvore de 5m, elementos das formações dos carrascos.","IAN079871",NA,"Melo, E de",NA,NA,"73105","auto",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-30 12:47:09-03","EAO","IAN","157596","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Silva, MG da; Rosário, CS","3755","1978","11","16","Southern America","Brasil","Pará","Itaituba","Km 60 da estrada Itaituba, Jacareacanga, Parque Nacional do Tapajós(I.B.D.F.) Reserva Biológica.","-55.9836006164551","-4.27611017227173",NA,"Árvore de 18m x 50cm de diâmetro, inflorescência verde, corola branca. Mata de terra firme, morro da piçarreira.","IAN157596",NA,"Melo, E de",NA,NA,"457045","auto",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-30 12:47:09-03","EAO","IAN","90080","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Fróes, RL","32328","1955","11","17","Southern America","Brasil","Pará","Porto de Moz","Rio Xingu, em frente Souzel, município de Porto de Móz; região ondef foi feito o levantamento estatístico florestal pelo IAN, SPVEA e FAO.","-52.2383003234863","-1.74832999706268",NA,"Árvore de 7 metros; em terra firme do barranco ao longo da praia, na margem esquerda do rio.","IAN090080",NA,"Melo, E de",NA,NA,"154178","auto",NA,NA,NA,"2005","11","10",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-30 12:47:09-03","EAO","IAN","80080","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Fróes, RL","32328","1955","11","17","Southern America","Brasil","Pará","Porto de Moz","Rio Xingú, em terra firme de barranco, ao longo da praia, na margem esquerda do rio, região onde foi feito um levantamento estatístico florestal pelo IAN, SPVEA e FAO.","-52.2383003234863","-1.74832999706268",NA,"Árvore de 7 metros.","IAN080080",NA,"Melo, E de",NA,NA,"154178","auto",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-30 12:47:09-03","EAO","IAN","139014","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Maguire, B; Pires, JM; Maguire, CK; Silva, NT da","56597","1963","09","06","Southern America","Brasil","Rondônia","Vilhena","En rout to Nova Vida from Vilhena, Terr. Rondonia. Brasília-Acre highway.","-60.1458015441895","-12.7405996322632",NA,"Tree 20m high, 20 cm diâmetro.","IAN139014",NA,"Howard, RA",NA,NA,"196523","auto",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-04-08 17:43:25-03","EAO","IAN","XILO5043X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","polystachya","Coccoloba polystachya","Wedd.","Krukoff, BA","6114",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5043X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-04-08 17:43:25-03","EAO","IAN","XILO5043X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","polystachya","Coccoloba polystachya","Wedd.","Krukoff, BA","6114",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5043X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-09 11:23:04-03","UFBA","ALCB","69581","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Xavier, AB","11723","2005","10","09","Southern America","Brasil","Bahia","Formosa do Rio Preto","Oeste, Mata seca : vegetação arbustiva-arbórea","-45.608889","-11.8425",NA,"ca de 2m de altura. Folhas cartáceas, discolores. Inflorescencia terminal, com raque amarronzado. frutos imaturos verdes. ocasional.; caminho para Estação Ecológica Estadual do Rio Preto",NA,NA,"Xavier, AB",NA,NA,NA,NA,NA,"-45.608889","-11.8425","2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-09 11:23:04-03","UFBA","ALCB","105576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Miranda, AM","3072","1999","11","16","Southern America","Brasil","Pernambuco","Triunfo","Boa Vista","-38.1016998291016","-7.83805990219116",NA,"ca de 4 m de altura. Caule verde, ócreas marrons. Folhas membranáceas. Flores esverdeadas. Frutos maduros verdes.",NA,NA,"Miranda, AM",NA,NA,"14606","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-10-09 11:23:04-03","UFBA","ALCB","101415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","18603","2011","06","06","Southern America","Brasil","Bahia","Salvador","Alphaville .","-38.5","-12.966667",NA,"Folhas cartáceas, discolores, face abaxial vilosa. Material estéril.","ALCB008629","ALCB008629","Melo, E",NA,NA,NA,NA,NA,"-38.5","-12.966667","2014","07","14",NA,NA,NA,NA,NA,NA,NA
"126","2019-10-09 11:23:04-03","UFBA","ALCB","104669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Oliveira, DSC de; Guedes, ML; Melo, E; et al.","56","2012","03","08","Southern America","Brasil","Paraíba","Alagoa Nova",NA,"-35.735","-7.0325",NA,"de ca 5 m de altura. Folhas coriáceas. Frutos passados",NA,NA,NA,"413","413",NA,NA,NA,"-35.735","-7.0325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-09 11:23:04-03","UFBA","ALCB","105367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML","80","2012","07","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades","-38.5","-12.966667",NA,"de ca 10 m de altura. Folhas discolores. Inflorescência com flores passadas. Frutos imaturos verdes e passados castanhos.","ALCB008631","ALCB008631","Melo, E",NA,NA,NA,NA,NA,"-38.5","-12.966667","2014","07","14",NA,NA,NA,NA,NA,NA,NA
"128","2019-10-09 11:23:04-03","UFBA","ALCB","105576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Miranda, AM","3072","1999","11","16","Southern America","Brasil","Pernambuco",NA,"Boa Vista.","-38.1","-7.833333",NA,"Ca. 4,0m alt.; caule verde; ócreas marrons; folhas membranáceas; flores esverdeadas; frutos imaturos verdes.",NA,NA,"Miranda, AM",NA,NA,NA,NA,NA,"-38.1","-7.833333","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-09 11:23:04-03","UFBA","ALCB","106260","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Gomes, FS; Queiroz, EP; Mattos Andrade, PE de","19956","2012","10","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha de Maré","-38.5","-12.966667",NA,"de ca 9 m de altura. Folhas discolores, vilosas. Inflorescência terminal, inflorescência com flores cremes.","ALCB008630","ALCB008630","Melo, E",NA,NA,NA,NA,NA,"-38.5","-12.966667","2014","07","14",NA,NA,NA,NA,NA,NA,NA
"130","2019-10-09 11:23:04-03","UFBA","ALCB","110604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Melo, E; Silva, M; et al.","10927","2012","03","05","Southern America","Brasil","Paraíba","Alagoa Nova","Região do Brejo Paraibano.","-35.754444","-7.076667",NA,"6-7m de altura. Folhas membranáceas. Frutos verdes.",NA,NA,NA,"470","470",NA,NA,NA,"-35.754444","-7.076667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:23:04-03","UFBA","ALCB","110682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Melo, E; Silva, M; et al.","11031","2012","03","06","Southern America","Brasil","Paraíba","Pilões","Brejo Paraibano.","-35.623611","-6.900556",NA,"4m de altura. Folhas verdes.",NA,NA,NA,"450","450",NA,NA,NA,"-35.623611","-6.900556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:23:04-03","UFBA","ALCB","122111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Chagas, F das; Silveira, ER","24023","2015","10","05","Southern America","Brasil","Maranhão","Barra do Corda","Caminho para Jenipapo dos Vieiras.","-45.25","-5.55",NA,"Folhas coriáceas, discolores. Inflorescência espiciforme, flores passadas.","ALCB008125","ALCB008125","Guedes, ML",NA,NA,NA,NA,NA,"-45.25","-5.55","2016","01",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:23:04-03","UFBA","ALCB","62048","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","França, F; Oliveira, RP de; M.M. da Silva; Arcanjo, M","3316","2000","05","04","Southern America","Brasil","Bahia","Santo Amaro","Recôncavo Sul, Km 24 na estrada Santo Amaro - Cachoeira, a 10 km de Santo Amaro","-38.765556","-12.570278",NA,"Ca. 15m. Folha membranácea concolor. Tépalas esverdeadas, androceu e gineceu brancos.; Pastagens com árvores esparsas.",NA,NA,"Melo, E","55","55",NA,NA,NA,"-38.765556","-12.570278","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:23:04-03","UFBA","ALCB","62103","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","E, Melo; Silva, BM","3477","2001","10","18","Southern America","Brasil","Bahia","Feira de Santana","Paraguaçu, BR 324. Estrada Feira/ Salvador. 10 km de Feira de Santana. Beira da estrada","-38.966667","-12.25",NA,"Ca. de 6m. Frutos imaturos verdes.; Borda da mata alagada.",NA,NA,NA,NA,NA,NA,NA,NA,"-38.966667","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:23:04-03","UFBA","ALCB","69599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Xavier, AB; Guedes, ML","489","2005","10","09","Southern America","Brasil","Bahia","Formosa do Rio Preto","Oeste, Caminho para Estação Ecologica Estadual Rio Preto","-44.98","-11.009722",NA,"ca. 4,0 m .Folhas coriaceas, discolores. Inflorescencia terminal. Frutos imaturos verdes e maduros vináceos. Ocasional.; mata seca : arboreo-arbustiva",NA,NA,"Xavier, AB",NA,NA,NA,NA,NA,"-44.98","-11.009722","2005","11",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:23:04-03","UFBA","ALCB","92999","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Xavier, AB","s/n","2005","10","09","Southern America","Brasil","Bahia","Formosa do Rio Preto","Oeste","-44.98","-11.009167",NA,"ca de 4,00 m de altura. Folhas coriáceas, discolores. Inflorescência terminal. Sementes verdes e maduras vináceas; Vegetação arbórea",NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,"-44.98","-11.009167","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-25 16:51:33-03","UFBA","ALCB","93011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Xavier, AB","s/n","2005","10","09","Southern America","Brasil","Bahia","Formosa do Rio Preto","Oeste","-45.608889","-11.009167",NA,"ca de 2,00 m de altura. Folhas cartáceas, discolores. Inflorescência terminal, raque amarronzada. Frutos imaturos verdes.; vegetação arbusto-arbórea","ALCB069912",NA,"Guedes, ML",NA,NA,NA,NA,NA,"-45.608889","-11.009167","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-09 11:23:04-03","UFBA","ALCB","98869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS; et al.","17979","2011","02","22","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Green Ville. Ponto 01","-38.5","-12.966667",NA,"escandente. Caule articulado, Folhas e ócreas coriáceas, discolores, vilosas. Inflorescência panícula. Flores passadas.",NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,"-38.5","-12.966667","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-09 11:23:04-03","UFBA","ALCB","99372","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18316","2011","05","16","Southern America","Brasil","Bahia","Candeias","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu","-38.486944","-12.781667",NA,"Área antropizada.",NA,NA,"Guedes, ML","15","15",NA,NA,NA,"-38.486944","-12.781667","2011","05",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-09 11:23:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Jesus, NG de","s/n","2002","10","26","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Remanescente de Mata Atlântica da Odebrech/Coelba","-38.436944","-12.968889",NA,"Folhas cartáceas grandes. Inflorescência terminal. Flores ao longo do raque com estames numerosos visíveis.; secundária densa.",NA,NA,"Jesus, NG de",NA,NA,NA,NA,NA,"-38.436944","-12.968889","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-09 11:23:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Melo, E; França, F; Silva, BM","3016","1999","10","09","Southern America","Brasil","Bahia","Amélia Rodrigues","Recôncavo Sul, ca. de 30 km de Feira de Santana, BR 324","-38.7275","-12.435556",NA,"15,0 m. Folhas subcoriáceas, ligeiramente discolores. Flores com perianto verde; anteras alvas. Planta com odor adocicado.; beira de estrada.",NA,NA,NA,"80","80",NA,NA,NA,"-38.7275","-12.435556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-09 11:23:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Melo, E; França, F; Silva, BM","3017","1999","10","09","Southern America","Brasil","Bahia","Santo Amaro","Recôncavo Sul, 24 km da BR 324","-38.765833","-12.570556",NA,"12,0 m, esgalhada. Folhas subcoriáceas, discolores. Frutos imaturos verdes.; beira de estrada.",NA,NA,NA,"30","30",NA,NA,NA,"-38.765833","-12.570556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-09 11:23:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Melo, E; França, F; Rodrigues, M; Silva, EBM","2894","1999","09","04","Southern America","Brasil","Bahia","Simões Filho","Região Metropolitana Salvador, BR 324, km 20, ca. 30 km de Salvador","-38.423333","-12.763056",NA,"12,0 m. Folhas cartáceas, levemente discolores. Flores com perianto verde-esbranquiçado; filetes brancos.; Orla de plantação de Pinnus.",NA,NA,NA,NA,NA,NA,NA,NA,"-38.423333","-12.763056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:23:04-03","UFBA","ALCB","100787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; et al.","18235","2011","03","12","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba","-39.516667","-12.933333",NA,"de ca 8 m de altura. Folhas discolores, vilosa na face abaxial.",NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,"-39.516667","-12.933333","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:23:04-03","UFBA","ALCB","29038","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Ribeiro, AJ","s/n","1995","10","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Melo, E",NA,NA,"26018","auto",NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:23:04-03","UFBA","ALCB","131604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Miranda, AM; Martins, K","6843","2017","10","19","Southern America","Brasil","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,"ca 6m de altura, caule verde-amarronzado, folhas membranáceas, ócrea marrom, flores brancas. Ocasional.","ALCB048269","ALCB048269","Miranda, AM",NA,NA,"14104","auto",NA,NA,NA,"2017","10",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0292312","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Krukoff BA",NA,"1936","09","11","Southern America","Brazil",NA,NA,"Basin of Rio Solimoes, State of Amazonas: Municipality São Paulo de Olivenca near Palmares.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16180",NA,NA,NA,NA,NA
"148","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0292183","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Ellenberg H",NA,"1957","07","10","Southern America","Peru","Huánuco",NA,"Tingo Maria",NA,NA,NA,"swamp forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292183 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8666",NA,NA,NA,NA,NA
"149","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0292343","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Krukoff BA",NA,"1931","09","01","Southern America","Brazil","Pará",NA,"near Boa Vista, Fordlandia",NA,NA,NA,"on varzea land<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19254",NA,NA,NA,NA,NA
"150","2020-02-08 08:56:18-03","NBC","NL-BOTANY","L 0707392","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200707392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0707392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"151","2020-02-08 08:56:18-03","NBC","NL-BOTANY","L.1076799","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","mollis","Coccoloba mollis","Casar.","Krukoff BA",NA,"1934","09","14","Southern America","Brazil","Amazonas",NA,"near Tres Casas (mun. Humayta)",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1076799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1076799","NL-L1076799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0055203 | Uw 7491",NA,NA,NA,NA,NA
