"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"214","2015-09-04 02:29:23-03","MNHN","RECOLNAT_MNHN_P","P02740622","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Irwin, H.S.|Grear, J.W.|Souza, R.|Reis dos Santos, R.",NA,"1966","3","16",NA,"Brésil","Goias",NA,"Corrego Landim, 25 km N of Brasilia, D.F.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740622' target='other'> <mi>dwc_moreinfo</mi></a>","P02740622","P02740622_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14021",NA,NA
"215","2015-09-04 02:29:23-03","MNHN","RECOLNAT_MNHN_P","P02740623","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.",NA,"1868","5","21",NA,"Brésil","Rio de Janeiro",NA,"Route de N. Friburgo (chemin de Nova Friburgo à boca do matto- Rio Jan.)",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740623' target='other'> <mi>dwc_moreinfo</mi></a>","P02740623","P02740623_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2536",NA,NA
"216","2015-09-04 02:29:23-03","MNHN","RECOLNAT_MNHN_P","P02740624","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740624' target='other'> <mi>dwc_moreinfo</mi></a>","P02740624","P02740624_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6836",NA,NA
"217","2015-09-04 02:29:23-03","MNHN","RECOLNAT_MNHN_P","P02740625","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.",NA,"1868","5","21",NA,"Brésil","Rio de Janeiro",NA,"Route de N. Friburgo (chemin de Nova Friburgo à boca do matto- Rio Jan.)",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740625' target='other'> <mi>dwc_moreinfo</mi></a>","P02740625","P02740625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2536",NA,NA
"218","2015-09-04 02:29:23-03","MNHN","RECOLNAT_MNHN_P","P02740626","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02740626' target='other'> <mi>dwc_moreinfo</mi></a>","P02740626","P02740626_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6836",NA,NA
"219","2015-09-04 08:11:21-03","MNHN","RECOLNAT_MNHN_P","P02882720","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Schnell, R.",NA,"1958","8","30",NA,"Brésil","São Paulo",NA,"Forêt relique de Baguassu près d'Emas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02882720' target='other'> <mi>dwc_moreinfo</mi></a>","P02882720","P02882720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantes d'amérique Tropicale-Voyage au Brésil août-novembre1958/8734",NA,NA
"220","2015-09-04 08:11:21-03","MNHN","RECOLNAT_MNHN_P","P02882721","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Schnell, R.",NA,"1958","8","30",NA,"Brésil","São Paulo",NA,"Forêt relique de Baguassu près d'Emas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02882721' target='other'> <mi>dwc_moreinfo</mi></a>","P02882721","P02882721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantes d'amérique Tropicale-Voyage au Brésil août-novembre1958/8734",NA,NA
"221","2015-09-04 08:11:21-03","MNHN","RECOLNAT_MNHN_P","P02882722","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.",NA,"1868","5","21",NA,"Brésil","Rio de Janeiro",NA,"Route de N. Friburgo (chemin de Nova Friburgo à boca do matto- Rio Jan.)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02882722' target='other'> <mi>dwc_moreinfo</mi></a>","P02882722","P02882722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2536",NA,NA
"222","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P02934384","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Widgren, J.F.",NA,"1845","1","1",NA,"Brésil",NA,NA,"Prov. Minas Geraes.",NA,NA,"hb","Reçu le 7 août 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02934384' target='other'> <mi>dwc_moreinfo</mi></a>","P02934384","P02934384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2016-12-06 13:10:26-02","MNHN","RECOLNAT_MNHN_P","P02934385","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Taubert","Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia (Ar. Velho)",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02934385' target='other'> <mi>dwc_moreinfo</mi></a>","P02934385","P02934385_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P02934386","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Widgren, J.F.",NA,"1845","1","1",NA,"Brésil",NA,NA,"Prov. Minas Geraes.",NA,NA,"hb","Reçu le 7 août 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02934386' target='other'> <mi>dwc_moreinfo</mi></a>","P02934386","P02934386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P02934388","PreservedSpecimen",NA,NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Taubert","Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia (Ar. Velho)",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02934388' target='other'> <mi>dwc_moreinfo</mi></a>","P02934388","P02934388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:36:21-03","UFMG","BHCB","46918","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:36:21-03","UFMG","BHCB","192422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Fortes, EA; Fortes, VG","39","2018","07","11","Southern America","Brasil","Minas Gerais","Carvalhópolis","Bairro Arranca Rabo, Sítio Paineiras, na lavoura de café no topo da serra.","-45.858889","-21.740833",NA,"Árvore ca. 20m alt., com sapopemas, tronco cilíndrica, casca acinzentada, descamando-se, DAP 54cm. Ramos cilíndricos, inermes. Árvore caducifolia. Pecíolo e raque verde, dourado tomentoso. Folhas discolor, adaxialmente cor verde opaca","BHCB192422",NA,"1046","1046",NA,NA,"-45.858889","-21.740833","2018","07",NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:36:21-03","UFMG","BHCB","50903","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:36:21-03","UFMG","BHCB","54179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tameirão Neto, E","2950",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:36:21-03","UFMG","BHCB","27942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:36:21-03","UFMG","BHCB","65847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Barreto, HLM","708",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:36:21-03","UFMG","BHCB","20798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Stehmann, JR","s.n.","1992","05","01","Southern America","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:36:21-03","UFMG","BHCB","33524","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:36:21-03","UFMG","BHCB","25343","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:36:21-03","UFMG","BHCB","4066","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Sherpherd, GJ","s.n.","1978","02","22","Southern America","Brasil","Minas Gerais","Uberaba",NA,"-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:36:21-03","UFMG","BHCB","15178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Costa, LVC","231","1989","03","12","Southern America","Brasil","Minas Gerais","Brumadinho","Alberto Flores. Sítio Irarema","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:36:21-03","UFMG","BHCB","15177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Costa, LVC","231","1989","03","12","Southern America","Brasil","Minas Gerais","Brumadinho","Alberto Flores. Sítio Irarema","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:36:21-03","UFMG","BHCB","6385","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.","1984","09","27","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"mata atlântica;arbóreo-10m;fruto seco;",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:36:21-03","UFMG","BHCB","98484","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Echternacht, LA; Dornas, T","383","2004","04","04","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea (10m) em Floresta Estacional Semidecidual e em campo. Flores rosas e flores liláses na mesma",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:36:21-03","UFMG","BHCB","96783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Echternacht, LA; Dornas, T","606","2004","08","11","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea (15m) em área aberta. Frutos verdes.",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:36:21-03","UFMG","BHCB","99470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Salino, A; Almeida, TE","10425","2005","05","06","Southern America","Brasil","Minas Gerais","Ibertioga","Fazenda.","-43.9631004333496","-21.4300003051758",NA,"Árvore isolada na pastagem. 8 m de altura.",NA,NA,NA,NA,"16559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:36:21-03","UFMG","BHCB","6307","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Lopes, MA; et al.","274","1984","04","21","Southern America","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434",NA,"mata atlântica;arbóreo;algumas flores brancas,outras lilases;",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:36:21-03","UFMG","BHCB","23669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itumirim","Macuco de Minas","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-03-11 09:01:01-03","URCA","HCDAL","298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnelii","Platycyamus regnelii","Benth.","Barroso, G. .M.","Almeida, E.F.","HCDAL298","1982","05","20",NA,"Brasil","Minas Gerais","Timóteo",NA,"-42.5","-19.616667",NA,"Árvore ca. 8m de altura em floração plena; flores antes da antese com corola lilás-róseo e depois da antese alvas, cálice marrom-nigrescente, flores com perfume adocicado, visitadas por <em>Bombus </em>(mangangá); panículas grandes terminais; árvore",NA,NA,NA,NA,NA,NA,"-42.5","-19.616667","1982","06","29",NA,NA,NA,NA,NA
"245","2020-05-25 15:13:54-03","FSU","FSU","000071794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"S. R. Hill, R. Reis dos Santos, R. Souza, W. R. Anderson","10168",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-10 04:40:00-03","MO","MOBOT","3313454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"H. C. de Lima|Ariane L. Peixoto|R.R. Oliveira|G.R. de Souza","Lima 6083","2003","3","18","South America","Brazil","Rio de Janeiro",NA,"Mun. Volta Redonda, ARIE Floresta da Cicuta.","-44.08777","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","14492",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","J. E. Meireles/I-2006","L. Kollmann; et al","3851","2001","06","07",NA,"Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111",NA,"Árvore 8m. DAP 23cm. Fuste 1,3m. Flores brancas com manchas lilás.","MBML014492","MBML014492",NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","4582",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","in dupl.: Haroldo C. Lima/1991","W. Boone; E. Bausen","1177","1988","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375",NA,"Arvoreta de +/- 8m, flor de corola azul, cálice marrom aveludado, heliófila, campo aberto à beira do rio.","MBML004582","MBML004582",NA,NA,NA,NA,"40W37'57","19S50'15",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","40507",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth",NA,"D.R. Couto; Suhett, K. & Braga, E.","1150","2009","05","04",NA,"Brasil","Espírito Santo","Alegre","São João do Norte, Placa, próximo ao Rio Itapemirim","-41.5331001281738","-20.763599395752",NA,"Árvore, flores rosas e brancas. Próxima ao Rio Itapemirim, localidade de Placa.","MBML040507","MBML040507",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","1242",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H. C. de Lima/1987","G. Dalcolmo",NA,"1954","01",NA,NA,"Brasil","Espírito Santo","São Domingos do Norte",NA,"-40.6236000061035","-19.1436004638672",NA,"Propriedade de João Pizziolo. Nome vulgar: Araribá vermelho.","MBML001242","MBML001242",NA,NA,"26002","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","1192",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth","G. P. Lewis/19-11-1979","T. S. dos Santos","968","1970","07","21",NA,"Brasil","Espírito Santo","Vitória","BR 262 de Vitoria a Realeza","-40.3377990722656","-20.3194007873535",NA,"Árvore 12m X 15cm de diâmetro, flores azuladas com cálices roxos, frutos verdes.","MBML001192","MBML001192",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-09 10:36:21-03","UFLA","ESAL","16524","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Rodrigues, LA; et al.","314",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-09 10:36:21-03","UFLA","ESAL","20830","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino",NA,"-46.3689002990723","-22.2831001281738",NA,"; ; azulada e branca;",NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-09 10:36:21-03","UFLA","ESAL","12217","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada da Ponte do Funil-Pedra Negra","-44.7580986022949","-21.0331001281738",NA,"árvore; 8,0; ; seco; floresta",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-09 10:36:21-03","UFLA","ESAL","28262","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Appolinário, V","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno","Fazenda do Faria","-45.2358016967773","-21.2357997894287",NA,"; ; botões florais e cálice;",NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-09 10:36:21-03","UFLA","ESAL","12423","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,"árvore; 16,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-09 10:36:21-03","UFLA","ESAL","14817","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Valéria E.G.Rodrigues","Renato Costa Santos","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Bairro Nova Lavras, terreno baldio","-44.999444","-21.245278",NA,"erva; ; branca, sem odor;",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-09 10:36:21-03","UFLA","ESAL","1935","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Magno S. de Oliveira","Magno S. de Oliveira","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-11-09 10:36:21-03","UFLA","ESAL","30402","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Fortes, EA","Fortes, EA; Fortes, VG","39","2018","07","11",NA,"Brasil","Minas Gerais","Carvalhópolis","Bairro Arranca Rabo, Sítio Paineiras, na lavoura de café no topo da serra","-45.858889","-21.740833",NA,"Duplicata de RB 772.349; Árvore 20m, com sapopemas, tronco cilindrico, casca acinzentada, descamando-se, DAP 54cm. Ramos cilindricos, inermes. Caducifolia. Peciolo e raque verde dourado tomentoso. Folhas dicolores, adaxialmente verde opaca e abaxialm",NA,NA,"1046","1046",NA,NA,"-45.858889","-21.740833","2018","07",NA,NA,NA,NA,NA,NA
"260","2020-11-09 10:36:21-03","UFLA","ESAL","26239","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Melo, PHA","3948",NA,NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,"árvore; ; flores;",NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-09 10:36:21-03","UFLA","ESAL","26208","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Melo, PHA","4004",NA,NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,"árvore; ; ; frutos imaturos verdes",NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-09 10:36:21-03","UFLA","ESAL","27919","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Melo, PHA","3948",NA,NA,NA,NA,"Brasil","Minas Gerais","Arcos","Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,"árvore; ; ;",NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-09 10:36:21-03","UFLA","ESAL","2301","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Ricardo Figueiredo A.","1",NA,NA,NA,NA,"Brasil","Minas Gerais","Campos Gerais","Fazenda Cordeiros da terra","-45.7585983276367","-21.2350006103516",NA,"árvore; 11,0; roxa; legume",NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-09 10:36:21-03","UFLA","ESAL","16843","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-09 10:36:21-03","UFLA","ESAL","21228","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Silva, AF; Ribeiro, AO; Alves, A","393/70/10/19",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"árvore; 20m; ; tipo legume, pilosos",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
