"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount"
"160","2019-07-26 11:39:32-03","IPA","IPA","52589","S","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Cabrera, A.","1980","10",NA,"Soares, Z.; et al.; et al.","1978","09","26","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros, Coletado em mata.","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"IPA0052589",NA,"Aproximadamente 15m de altura, flores brancas, folhas bicolores.","52589","Plantae",NA,"Southern America",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"161","2019-02-15 11:34:46-02","IPA","IPA","65485","S","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Guedes, R.R.; et al.; et al.","1983","10","16","Brasil","Rio de Janeiro","Magé","Próxima ao banheiro novo.","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"IPA0065485","IPA0065485","Árvore ca. 12m. Florida, folhas simples, discolor, lanceolada, alterna-espiralada. Face superior verde e inferior esbranquiçada e levemente pilosa. Influrescência paniculada (panícula em capítulo). Capítulos com brácteas seriadas verd","480","Plantae",NA,"Southern America",NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:28:04-03","IAP","PACA-AGP","109935","PreservedSpecimen","Plantae","Compositae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","A. Stival-Santos","2009","06","17","A. Stival-Santos","2009","06","17","Brasil","SC","Água Doce","Três Pinheiros.","-51.572778","-26.641667","51°34'22W","26°38'30S","1228","1228","PACA109935",NA,"FURB 12956 Habitat: interior de mata Fenofase: botão Hábito: arbórea Ecossistema: Floresta Ombrófila Mista","738","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"163","2019-08-27 13:28:04-03","IAP","PACA-AGP","110402","PreservedSpecimen","Plantae","Compositae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","A.L. de Gasper","2010","06","24","J.L. Schmitt","2010","06","11","Brasil","SC","Ponte Alta","Morro do Funil.&nf;orro do Funil.","-50.132222","-27.275","50°07'56W","27°16'30S","1131","1131","PACA110402",NA,"FURB 26667 Habitat: interior do fragmento Fenofase: botão floral verde Hábito: arbustiva Ecossistema: Floresta Ombrófila Mista","2759","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"164","2019-08-27 13:28:04-03","IAP","PACA-AGP","118662","PreservedSpecimen","Plantae","Compositae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","Verdi, M.","2010","03","16","Verdi, M.","2010","08","16","Brasil","SC","Santa Cecília","br116(km130), proximo ao posto ceolla","-50.433333","-26.889722","50º26'0w","26º53'23s","1157","1157","PACA118662",NA,"furb 32329 Habitat: floresta ombrófila mista; interior do fragmento","5381","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"165","2019-08-27 13:28:04-03","IAP","PACA-AGP","86033","PreservedSpecimen","Plantae","Compositae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","R.A. Wasum",NA,NA,NA,"R.A. Wasum","2001","10","13","Brasil","RS","São Francisco de Paula","RS-235","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","PACA086033",NA,"HUCS 18055 Habitat: em beira de estrada","1165","Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"166","2019-08-27 13:28:05-03","IAP","PACA-AGP","66684","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","G. M. Barroso","1959",NA,NA,"Rudolf B. Lange","1959","05","04","Brasil","PR","Curitiba","Colonia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"PACA066684",NA,"arv. de 4 a 5m de alt. Habitat: campos","1315","Magnoliophyta","Asterales",NA,NA,NA,NA,"25180","auto","Magnoliatae",NA,NA,NA,NA,NA
"167","2019-08-27 13:28:05-03","IAP","PACA-AGP","58400","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","A. Cabrera","1954",NA,NA,"Reitz, R.","1953","09","22","Brasil","PR","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"PACA058400",NA,"HBR 8192 Habitat: in silva Fenofase: flor","5719","Magnoliophyta","Asterales",NA,NA,NA,NA,"45291","auto","Magnoliatae",NA,NA,NA,NA,NA
"168","2019-08-27 13:28:05-03","IAP","PACA-AGP","105469","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1999","09","30","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"PACA105469",NA,"Xiloteca nº 1020&nf;Altura: 10,50m; Circunferência: 57cm; Fuste: 2,40m.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA
"169","2019-08-27 13:28:05-03","IAP","PACA-AGP","104923","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1996","05","09","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"PACA104923",NA,"Xiloteca nº 759&nf;Altura: 12m; Circunferência: 74cm; Fuste: 3m.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA
"170","2019-11-22 13:44:12-03","IAP","PACA-AGP","104036","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1993","04",NA,"Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA104036",NA,"Xiloteca nº 0208x",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA
"171","2019-08-27 13:28:05-03","IAP","PACA-AGP","43152","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1949","08","28","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA043152",NA,"cap. novis Habitat: in araucarieto",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"172","2019-08-27 13:28:05-03","IAP","PACA-AGP","60940","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1957","08","19","Camargo, O. R.","1957","06","05","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA060940",NA,"fl. nondum evoluto Habitat: in araucarieto","1540","Magnoliophyta","Asterales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"173","2019-08-27 13:28:05-03","IAP","PACA-AGP","62480","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1958","09","26","Camargo, O. R.","1957","10","13","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"PACA062480",NA,"SEM MATERIAL Habitat: in silva Fenofase: flor","2975","Magnoliophyta","Asterales",NA,NA,NA,NA,"25074","auto","Magnoliatae",NA,NA,NA,NA,NA
"174","2019-08-27 13:28:05-03","IAP","PACA-AGP","51050","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Sehnem, A.","1950","10","02","Brasil","RS","Montenegro","Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA051050",NA,"Por motivos técnicos esta coleta de Sehnem, 4948, recebeu dois números de tombo: 51050 e 86285; todo o material localizado desta coleta está reunido no número 86285. Habitat: in silva secundaria Fenofase: flor","4948","Magnoliophyta","Asterales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"175","2019-08-27 13:28:05-03","IAP","PACA-AGP","48424","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Sehnem, A.","1946","09","30","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA048424",NA,"Por motivos técnicos esta coleta de Sehnem, 2162, recebeu dois números de tombo: 48424 e 86276; todo o material localizado desta coleta está reunido no número 86276. Habitat: in silva secundaria Fenofase: flor","2162","Magnoliophyta","Asterales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"176","2019-08-27 13:28:05-03","IAP","PACA-AGP","91723","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","D. Bauer",NA,NA,NA,"D. Bauer","2001","07","01","Brasil","RS","Morro Reuter","Faz. Padre Eterno","-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA091723",NA,"HASU 16113. Habitat: borda de mata Hábito: árvore",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA
"177","2019-08-27 13:28:05-03","IAP","PACA-AGP","91727","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","C. Mondin",NA,NA,NA,"Mondin, C.","1997","09","19","Brasil","RS","Riozinho","Rs 239, Km 53.","-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,"PACA091727",NA,"Com mais ou menos 8m de altura.&nf;HEDU 6314. Habitat: Beira da estrada. Hábito: árvore","1222","Magnoliophyta","Asterales",NA,NA,NA,NA,"18583","auto","Magnoliatae",NA,NA,NA,NA,NA
"178","2019-08-27 13:28:05-03","IAP","PACA-AGP","91726","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Zaremba, R.",NA,NA,NA,"Zaremba, R.","1998","11","28","Brasil","RS","São Francisco de Paula","A2 - FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA091726",NA,"HASU 9708. Habitat: Borda de mata.","401","Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"179","2019-08-27 13:28:05-03","IAP","PACA-AGP","91722","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","C. Mondin","2001","10",NA,"C. Mondin & A. Iob","2001","10","12","Brasil","RS","São Francisco de Paula","entre a RS 020 e a FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA091722",NA,"ca. 8m de altura. HASU 12846. Habitat: na margem da mata Hábito: árvore","2322","Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"180","2019-08-27 13:28:05-03","IAP","PACA-AGP","54609","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","B. Rambo SJ","1954","07","05","Rambo, B.","1954","01","01","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054609",NA,"Habitat: in araucarieto Fenofase: flor",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"181","2019-08-27 13:28:05-03","IAP","PACA-AGP","98996","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Zaremba, R.",NA,NA,NA,"Zaremba, R.","1988","08","17","Brasil","RS","São Francisco de Paula","FLONA A2","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA098996",NA,"árvore com +/- 16 m de altura; copa alta carregada de flor; obs.: não foi possível conseguir ramos férteis. Habitat: borda de mata e interior","353","Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"182","2019-08-27 13:28:05-03","IAP","PACA-AGP","55952","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1955","04","08","Rambo, B.","1954","11","03","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA055952",NA,"SEM MATERIAL Habitat: in araucarieto Fenofase: flor",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"183","2019-08-27 13:28:05-03","IAP","PACA-AGP","41853","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1949","06","06","Brasil","RS","São Leopoldo","Reutersberg","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA041853",NA,"Habitat: in silva secundaria Fenofase: estéril",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"184","2019-08-27 13:28:05-03","IAP","PACA-AGP","11463","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1942","12",NA,"Brasil","RS","São Leopoldo","Tannenwald","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA011463",NA,"Habitat: in silva Fenofase: estéril",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"185","2019-08-27 13:28:05-03","IAP","PACA-AGP","91721","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral","2000","10","21","Brasil","RS","Sapiranga","Alto Ferrabraz","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA091721",NA,"HASU 16043.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA
"186","2019-08-27 13:28:05-03","IAP","PACA-AGP","104387","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1995","07","12","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"PACA104387",NA,"Xiloteca nº 613&nf;Altura: 8m; Circunferência: 9cm; Fuste: 6m.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"187","2019-08-27 13:28:05-03","IAP","PACA-AGP","105053","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1997","04","08","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA105053",NA,"Xiloteca nº 787&nf;Altura: 17m; Circunferência: 1,33cm; Fuste: 5,5m.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"188","2019-08-27 13:28:05-03","IAP","PACA-AGP","62073","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1958","09","28","Camargo, O. R.","1957","10","06","Brasil","RS","Bento Goncalves",NA,NA,NA,NA,NA,NA,NA,"PACA062073",NA,"Habitat: in silva Fenofase: flor","1974","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"189","2019-08-27 13:28:05-03","IAP","PACA-AGP","30245","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Hatschbach, G.","1945","09",NA,"Brasil","PR","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"PACA030245",NA,"Habitat: in silvula campestri Fenofase: flor",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"46557","auto","Magnoliatae",NA,NA,NA,NA,NA
"190","2019-08-27 13:28:05-03","IAP","PACA-AGP","104786","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1995","10","26","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"PACA104786",NA,"Xiloteca nº 706&nf;Altura: 7m; Circunferência: 46cm; Fuste: 4m.",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA
"191","2019-08-27 13:28:05-03","IAP","PACA-AGP","11790","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","I. Steidle","1943","10","17","Brasil","RS","Canela","Gramado","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA011790",NA,"Habitat: in araucarieto Fenofase: flor",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"192","2019-08-27 13:28:05-03","IAP","PACA-AGP","55843","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1955","04","08","Rambo, B.","1954","07","15","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA055843",NA,"cap. novis Habitat: in araucarieto",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:28:05-03","IAP","PACA-AGP","59915","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1957","05","05","Camargo, O. R.","1957","04","02","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059915",NA,"Habitat: in araucarieto Fenofase: estéril","1233","Magnoliophyta","Asterales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:28:05-03","IAP","PACA-AGP","73847","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","L. Sevegnani",NA,NA,NA,"L. Sevegnani","1993","06","23","Brasil","RS","Maquiné","Est. Exp. Fitotecnica de Osorio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"PACA073847",NA,"arv. de 2m de alt. Ecossistema: Mata Atlântica",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"28094","auto","Magnoliatae",NA,NA,NA,NA,NA
"195","2019-08-27 13:28:05-03","IAP","PACA-AGP","43378","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1949","09","11","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA043378",NA,"cap. nondum apertis Habitat: in silva secundaria",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"196","2019-08-27 13:28:05-03","IAP","PACA-AGP","30691","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","E. Friderichs","1945","10","17","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA030691",NA,"Habitat: in silvula secundaria Fenofase: flor",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"197","2019-08-27 13:28:05-03","IAP","PACA-AGP","2228","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1935","12","21","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA002228",NA,"Habitat: in silva secundaria Fenofase: estéril",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"198","2019-08-27 13:28:05-03","IAP","PACA-AGP","36288","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1954","07","05","Rambo, B.","1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA036288",NA,"Habitat: in araucarieto Fenofase: estéril",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"199","2019-08-27 13:28:05-03","IAP","PACA-AGP","91725","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","C. Mondin","2001","06",NA,"Mondin, C.","2001","05","11","Brasil","RS","São Leopoldo","RS 235, Km 71.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA091725",NA,"Com 8m de altura.&nf;HASU 11806. Habitat: Mata secundária com araucária. Hábito: árvore","2188","Magnoliophyta","Asterales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"200","2019-08-27 13:28:05-03","IAP","PACA-AGP","54332","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Emrich-Rambo","1955","04","08","Reitz, R.","1949","10","06","Brasil","SC","Brusque","Morro Lioni","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA054332",NA,"det. (Merxmuller): Vernonia diffusa Less. Habitat: in silva Fenofase: flor","5017","Magnoliophyta","Asterales",NA,NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"201","2019-08-27 13:28:05-03","IAP","PACA-AGP","64960","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","A. Cabrera","1958",NA,NA,"Reitz, R.","1956","09","27","Brasil","SC","Palhoça","Piloes","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"PACA064960",NA,"HBR 15198 Habitat: capoeira","3776","Magnoliophyta","Asterales",NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"202","2019-08-27 13:28:05-03","IAP","PACA-AGP","64961","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","A. Cabrera","1958",NA,NA,"Reitz, R.","1956","09","20","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA064961",NA,"HBR 15197; conf. Barroso Habitat: capoeira","3741","Magnoliophyta","Asterales",NA,NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"203","2019-08-27 13:28:05-03","IAP","PACA-AGP","66108","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","A. Cabrera","1964",NA,NA,"Reitz, R.","1963","09","15","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"PACA066108",NA,"Habitat: pinhal","16342","Magnoliophyta","Asterales",NA,NA,NA,NA,"70701","auto","Magnoliatae",NA,NA,NA,NA,NA
"204","2019-08-27 13:28:05-03","IAP","PACA-AGP","108886","PreservedSpecimen","Plantae","Compositae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"F.C.P. Garcia","1988","12","02","Brasil","SP","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"PACA108886",NA,"HRCB 9744 Habitat: trilha atrás do alojamento Fenofase: fr. Hábito: arbórea","196","Magnoliophyta","Asterales",NA,NA,NA,NA,"34265","auto","Magnoliatae",NA,NA,NA,NA,NA
"205","2020-12-20 21:16:03-03","UFV","VIC","40381","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","Simão, M.V.R.C.","2013","06","13","Simão, M.V.R.C.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, Treinamento e Educação Ambiental da Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040381","VIC040381","Árvore, 7 m, botão floral envolto por brácteas verdes.","195",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-20 21:16:03-03","UFV","VIC","40382","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","Simão, M.V.R.C.","2013","06","13","Simão, M.V.R.C.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, Treinamento e Educação Ambiental da Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040382","VIC040382","Árvore, 8 m, fruto com invócrulo verde, papus branco.","354",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-20 21:16:03-03","UFV","VIC","9826","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Dematteis, M.","2007",NA,NA,"Vieira, M.F.; et al.","1986","10","09","Brasil","Minas Gerais","Araponga","Serra da Grama, Estrada para Bom Jesus da Madeira, beira de estrada à 40 metros da casa sede da Fazenda da Neblina.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC009826","VIC009826","Árvore, c.a. de 4,0 metros de altura; capítulos brancos.","480",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-20 21:16:03-03","UFV","VIC","21138","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Nakajima, J.N.",NA,NA,NA,"Ferreira, S.C.; Godinho, M.","2005","07","28","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso, Mata do Paraíso. Em torno da sede.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC021138","VIC021138","Árvore, c.a. de 8,0 metros de altura, em botão.","147",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
