"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified"
"47","2008-05-27 22:02:00-03","MO","MOBOT","1519974","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","D.A. Neill (MO)","Rosalba Ruiz|S. Rengifo","Ruiz 974","1990","9","13","South America","Colombia","Cauca","Corregimiento San Andrés de Pisimbalá, detrás de la sede del ICAN (Inst. de Antropología), alrededores de las tumbas de Tierradentro.",NA,NA,NA,NA,NA,"Britton","Paez","-76.03333","2.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2011-10-22 04:57:00-02","MO","MOBOT","1783236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R.E. Gereau (MO)","Álvaro Cogollo P.","Cogollo Pacheco 2001","1984","9","6","South America","Colombia","Antioquia","Cañón del Río Claro, sector norte, margen izquierda.",NA,NA,NA,NA,NA,"Britton","San Luis","-74.65","5.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-01-18 18:56:00-02","MO","MOBOT","1783237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R.Barneby & J.Grimes","Ricardo Callejas|I.D. Castaño|H. Restrepo","Callejas Posada 8267","1989","9","7","South America","Colombia","Antioquia","Vereda Llanadas, kms. 6-12 O de Campamento en la vía a Mina Las Brisas,","1650.00000000",NA,NA,NA,NA,"Britton","Campamento","-75.33333","7.08333","1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-12-03 11:40:00-02","MO","MOBOT","1783238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","J.G. Ramirez y D.Cardenas","Juan Guillermo Ramírez","Ramírez Arango 741","1987","3","24","South America","Colombia","Antioquia","Quebrada La Cristalina. Bh-T/Bmh-T. Sector CW.","550.00000000",NA,NA,NA,NA,"Britton","San Luis","-74.000115","6.0005131","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-04-04 05:52:00-03","MO","MOBOT","1916944","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","D.A. Neill (MO)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18361","2003","7","11","South America","Peru","Pasco","Along road Chatarra-Cacazu, forest on steep, rocky slopes.","890.00000000",NA,NA,NA,NA,"Britton","Oxapampa","-75.06666","-10.53333",NA,NA,NA,NA,NA,"338","9",NA,NA,NA,NA,NA
"52","2010-11-21 06:28:00-02","MO","MOBOT","1960260","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Djaja D. Soejarto|G. Latz","Soejarto 2524","1970","5","29","South America","Colombia","Antioquia","In Park","1480.00000000",NA,NA,NA,NA,"Britton","Medellín",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","1965508","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"G. Ortiz","Ortiz 80","1983","5","7","South America","Colombia","Antioquia","Alrededores del sitio Piedra Verde","1600.00000000",NA,NA,NA,NA,"Britton","Fredonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2013-06-02 05:37:00-03","MO","MOBOT","2204918","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","D.A. Neill (MO)","Efraín Suclli","Suclli Montañés 1120","2003","8","18","South America","Peru","Cusco","Dist. Quebrada, Punta Lacco, Bosque Seco Intervenido","2700.00000000",NA,NA,NA,NA,"Britton","Calca","-72.05","-13",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA
"55","2013-06-02 05:38:00-03","MO","MOBOT","2206732","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","D.A. Neill (MO)","Efraín Suclli","Suclli Montañés 1258","2003","8","22","South America","Peru","Cusco","Dist. Echarate, Rosaspata, Bosque Intervenido","1800.00000000",NA,NA,NA,NA,"Britton",NA,"-72.56666","-12.81666",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA
"56","2011-12-10 05:21:00-02","MO","MOBOT","2875956","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","J.J. Wurdack","Hans P. Fuchs|L. Zanella","Fuchs 22388","1967","2","11","South America","Colombia","Chocó","Area fo Baudó. On the left side of Rio Baudo, about 35 km upstream from the estuary, on the shore oppsite the villge of Aurora.",NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2010-11-20 13:42:00-02","MO","MOBOT","2876273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Alexander E. Lawrance","Lawrance 319","1932","7","14","South America","Colombia","Boyacá","100 m-NW of Bogota Forest's edge.","914.40000000",NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","2876570","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. Liesner","PARRA","PARRA 22","1974","1","8","South America","Venezuela","Mérida","Facultad de Medicina de la Universidad de los Andes, - Distrito Libertador, Estado Mérida.",NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2010-02-09 16:13:00-02","MO","MOBOT","2876646","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Enrique Forero|Roberto Jaramillo M.","Forero 5291","1979","4","18","South America","Colombia","Chocó","Mun. de Itsmina. Quebrada Raspadura, entre Raspadura y Quiadó. Divorcio de aguas de las Hoyas del Río Atrato y del Río San Juan.",NA,NA,NA,NA,NA,"Britton","Istmina","-76.63333","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2012-12-30 12:40:00-02","MO","MOBOT","2876893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Leandro Aristeguieta","Aristeguieta 7858","1971","7",NA,"South America","Venezuela","Mérida","Alrededores de Mérida. Edo Mérida.",NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2011-02-23 15:49:00-03","MO","MOBOT","2879096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Barneby & Grimes","Luis Marcano-Berti|I. Peña S.","Marcano-Berti 982027","1982","6","20","South America","Venezuela","Mérida","Fila mentos estaminales blancos.",NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","2879255","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Ronald Liesner","Julian A. Steyermark","Steyermark 60413","1944","11","20","South America","Venezuela","Bolívar","Lower portion of Quebrada, wooded slopes of Quebrada O-paru-má, between Santa Teresita de Kavanayén and Río Pacairao (tributary fo Río Mouak).","1065.00000000",NA,NA,NA,NA,"Britton",NA,NA,NA,"1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-07-26 05:59:00-03","MO","MOBOT","2879433","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","G.J.H. Amsheff","F.J. Breteler","Breteler 4614","1965","9","24","South America","Venezuela","Mérida","Near La Azulita. Roadside.","1150.00000000",NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","2879519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Francis W. Pennell","Pennell 2437","1917","12","26","South America","Colombia","Tolima","Coffee grove, grown to shade coffee.","1000.00000000",NA,NA,NA,NA,"Britton","Libano",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2013-06-02 05:38:00-03","MO","MOBOT","3111704","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","L. Rico (K)","Gloria Calatayud|Isau Huamantupa|Efraín Suclli|V. Chama|L. Cárdenas|M. Luza|N. Anaya|M. Callalli","Calatayud Hermosa 3514","2005","8","25","South America","Peru","Cusco","Dist. Echarati, Localidad La Union, Palma Real, Bosque Primario Intervenido","1397.00000000",NA,NA,NA,NA,"Britton","La Convención","-72.41666","-12.4",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA
"66","2020-12-28 04:51:00-03","MO","MOBOT","82379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R.E. Gereau (MO)","David N. Smith|Óscar Tovar|Blanca León","Smith 1425","1982","5","5","South America","Peru","Junín","road to Satipo, 10 km from river. Roadside vegetation.","700.00000000",NA,NA,NA,NA,"Britton","Chanchamayo","-75.25","-10.93333",NA,NA,NA,NA,NA,"82-10","7",NA,NA,NA,NA,NA
"67","2018-04-04 05:23:00-03","MO","MOBOT","85024","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R.E. Gereau (MO)","David N. Smith|Willi Brack E.|Elsa Meza","Smith 5411","1983","12","28","South America","Peru","Pasco","old Villa Rica road, between Puente Paucartambo and Cedropampa. Second growth.","900.00000000",NA,NA,NA,NA,"Britton","Oxapampa","-75.36666","-10.75","1200.00000000",NA,NA,NA,NA,"83-174","20",NA,NA,NA,NA,NA
"68","2009-11-20 13:03:00-02","MO","MOBOT","100230519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","L. Rico","Vinicius C. Souza","Souza 4984","1994","1","11","South America","Brazil","São Paulo","Entre Vargem Grande do Sul e São Roque da Fartura, a ca. 10 km São Roque da Fartura.","920.00000000",NA,NA,NA,NA,"Britton","Vargem Grande do Sul","-46.8899993896484","-21.8299999237061",NA,NA,NA,"18222","auto",NA,"1",NA,NA,NA,NA,NA
"69","2009-12-03 11:40:00-02","MO","MOBOT","1783243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","J.G.Ramirez y D.Cardenas","Juan Guillermo Ramírez","Ramírez Arango 399","1987","1","23","South America","Colombia","Antioquia","Quebrada La Cristalina. Bh-T/Bmh-T. Sector NE.","600.00000000",NA,NA,NA,NA,"Britton","San Luis","-74.0005264","6.0009","770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-08-31 09:14:27-03","INPA","INPA","108307","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Albizia","carbonaria","Albizia carbonaria","Gentry, AH","Forero, E","5291","1979","04","18","Southern America","Colômbia","Chocó","Quebrada Raspadura, entre Raspadura y Quiadó. Divó, Quebrada Raspadura, entre Raspadura y Quiadó. Divórcio de águas de las Hoyas del Río Atrato y del Río San Juan.",NA,NA,NA,"INPA0108307","INPA0108307 INPA0108307_e","Britton","Itsmina","-76.633333","5.25",NA,NA,NA,NA,NA,NA,NA,"-76.633333","5.25",NA,NA,NA
"71","2021-01-10 20:49:48-03","INPA","INPA","114430","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Albizia","carbonaria","Albizia carbonaria","Grimes, JW; Barneby, RC","Marcano-Berti, L","27-982","1982","06","20","Southern America","Venezuela","Táchira","Entre Colon y Michelena.",NA,NA,NA,"INPA0114430","INPA0114430 INPA0114430_e","Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA
"72","2020-08-31 09:14:27-03","INPA","INPA","159005","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Albizia","carbonaria","Albizia carbonaria","Gereau, RE","Gentry, AH","36886","1982","06","14","Southern America","Colômbia","Chocó","31 km E of Quibdo, ca. 14 km E of Tutunendo. Near Choco village of Veintiuno.","300",NA,NA,"INPA0159005","INPA0159005 INPA0159005_e INPA0159005_e1","Britton",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA
"73","2020-09-12 05:00:02-03","US","US","2583272A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"F. J. Breteler","4614","1965","9","24","South America - Neotropics","Venezuela","Merida","Near La Azulita, roadside.","1150",NA,NA,"US02194584",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","1560953","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. C. B. Mutis","3641","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US02194599",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","1423060","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Collector illegible","152","1916","3",NA,"South America - Neotropics","Colombia","Cundinamarca","Misiones",NA,NA,NA,"US02194594","US02194594_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","1560973","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. C. B. Mutis","3549","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US02194600","US02194600_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","USw38250","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"H. P. Fuchs","22388",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","1499333","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"W. A. Archer","565","1930","8","31","South America - Neotropics","Colombia","Antioquia","Titiribi. [interpreted]","1700",NA,NA,"US02194590","US02194590_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","531768","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"H. F. Pittier","s.n.","1905","12",NA,"South America - Neotropics","Colombia","Cauca","La manuelita, near Palmira, eastern side of Cauca Valley.","1100",NA,NA,"US02194595","US02194595_01","Britton",NA,NA,NA,"1302","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","2925679","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. Aristeguieta","7858","1971","7",NA,"South America - Neotropics","Venezuela","Merida","Alrededores de Merida.",NA,NA,NA,"US02194579",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","2666062","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. De Guevara","1257","1970","12","10","South America - Neotropics","Venezuela","Tachira","Carretera Michelena-Colon, La Granzonera, Dtto. Ayacucho.",NA,NA,NA,"US02194581","US02194581_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","1573426","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"A. Lawrance","319","1932","7","10","South America - Neotropics","Colombia","Boyacá","La Chapon.",NA,NA,NA,"US02194589","US02194589_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2989625","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"H. P. Fuchs & L. Zanella","22388","1967","2","11","South America - Neotropics","Colombia","Chocó","Area of Baudo, on the left side of Rio Baudo, about 35 km upstream from the estuary, on the shore opposite the village of Aurora.",NA,NA,NA,"US02194582","US02194582_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","1744592","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. Duque","1778",NA,NA,NA,"South America - Neotropics","Colombia","Caldas","Palestina.","1500",NA,NA,"US02194587",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2583271A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"F. J. Breteler","4614","1965","9","24","South America - Neotropics","Venezuela","Merida","Near La Azulita, roadside.","1150",NA,NA,"US02194583",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","1042826","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"F. W. Pennell","3437","1917","12","26","South America - Neotropics","Colombia","Tolima","Libano, Coffee grove, grown to shade coffee.","1000",NA,NA,"US02194593",NA,"Britton",NA,NA,NA,"1200","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","1480442","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. J. Triana","s.n.","1855","8",NA,"South America - Neotropics","Colombia","Cundinamarca","La Mesa, New Granada.","1400",NA,NA,"US02194598",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","1282063","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"C. E. Chardón","139","1926","5","26","South America - Neotropics","Colombia","Antioquia","Hacienda Ampro, near Fredonia, Colombia",NA,NA,NA,"US02194592",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","1517387","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"W. A. Archer","530","1930","8","3","South America - Neotropics","Colombia","Antioquia","Fredonia.","1850",NA,NA,"US02194591",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","1850645","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. Cuatrecasas","13257","1941","11","16","South America - Neotropics","Colombia","Norte de Santander","Cordillera Oriental, region del Sarare: Hoya del rio Cubugon entre la Quebrada de Gibraltar y La Palma.","320",NA,NA,"US02194585",NA,"Britton",NA,NA,NA,"400","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","531767","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"H. F. Pittier","s.n.","1905","12",NA,"South America - Neotropics","Colombia","Cauca","La manuelita, near Palmira, eastern side of Cauca Valley.","1100",NA,NA,"US02194596",NA,"Britton",NA,NA,NA,"1302","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","2666061","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. De Guevara","1296","1971","4","18","South America - Neotropics","Venezuela","Tachira","Carretera Michelena-Colon, La Granzonera, Dtto. Ayacucho.",NA,NA,NA,"US02194580",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","1744594","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. Duque","1781",NA,NA,NA,"South America - Neotropics","Colombia","Caldas","Palestina.","1500",NA,NA,"US02194586","US02194586_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","2323920","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"A. Lawrance","319","1932","7","14","South America - Neotropics","Colombia","Boyacá","Foresy edge, La Chapon region, Region of Mt. Chapon, extreme western part of Dept. Boyaca, north-west of Bogota.",NA,NA,NA,"US02194588","US02194588_01","Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"95","2020-09-12 05:00:02-03","US","US","1337636","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"J. Triana","4450","1851",NA,NA,"South America - Neotropics","Colombia","Bogota D.C.","Vulgo: Muche, La Mesa, Nouvelle-Grenade-Prov. de Bogota. [interpreted]","1400",NA,NA,"US02194597",NA,"Britton",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"96","2015-03-07 01:39:27-03","F","FMNH-SEEDPLANTS","V0115563F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0115563F","V0115563F_01",NA,NA,"-72.8667","3.8811",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-03-07 01:39:26-03","F","FMNH-SEEDPLANTS","V0115561F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0115561F","V0115561F_01",NA,NA,"-72.8667","3.8811",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-04-28 16:48:43-03","F","FMNH-SEEDPLANTS","V0115562F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"H. van der Werff et al.","18361","2003","7","11","South America","Peru",NA,NA,NA,NA,NA,"V0115562F","V0115562F_01",NA,NA,"-74.14","-9.1839",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-04-15 13:06:38-03","F","FMNH-SEEDPLANTS","V0115564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. Aristeguieta","7858","1971","7",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0115564F","V0115564F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-03-07 01:39:27-03","F","FMNH-SEEDPLANTS","V0115565F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0115565F","V0115565F_01",NA,NA,"-72.8667","3.8811",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-04-16 09:15:59-03","F","FMNH-SEEDPLANTS","V0115566F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"C. E. Benítez de Rojas","1497","1972","8","17","South America","Venezuela",NA,NA,NA,NA,NA,"V0115566F","V0115566F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-04-15 13:11:14-03","F","FMNH-SEEDPLANTS","V0115567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. Cardenas. de Guevara","1356","1972","5","19","South America","Venezuela",NA,NA,NA,NA,NA,"V0115567F","V0115567F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-04-15 13:13:27-03","F","FMNH-SEEDPLANTS","V0115568F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. Cardenas. de Guevara","1296","1971","4","18","South America","Venezuela",NA,NA,NA,NA,NA,"V0115568F","V0115568F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-04-28 16:52:06-03","F","FMNH-SEEDPLANTS","V0115569F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"E. P. Killip & A. C. Smith","23532","1929","5","29","South America","Peru",NA,NA,NA,NA,NA,"V0115569F","V0115569F_01",NA,NA,"-74.14","-9.1839",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-04-15 13:22:57-03","F","FMNH-SEEDPLANTS","V0115570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"M. Ponce & B. Trujillo","462","1981","10","12","South America","Venezuela",NA,NA,NA,NA,NA,"V0115570F","V0115570F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
