"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"85","2019-11-21 14:33:02-03","UFJF","CESJ","32110","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","H.L. Mello Barreto","H.L. Mello Barreto","5254","1936","08","23","América do Sul","Brasil","Minas Gerais","Andrelandia","Faria","-44.3092002868652","-21.7397003173828",NA,"Árvore de 6m, na capoeira.","CESJ032110",NA,NA,NA,NA,NA,"26456","auto","1936",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:27:08-03","UNICAMP","UEC","42362","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Ratter, JA; Rocha, MP; Castro, RA","4468","1980","09","20",NA,"Brazil","Goiás",NA,"Ilha do Bananal, Parque Nacional do Araguaia - c.2km from Macauba, approx.&nf;10º 30' S 50º 30' W.",NA,NA,NA,"Tree 10m tall, 12cm dbh; with almost smooth bark.; In cerradão.","UEC103522","UEC103522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:27:08-03","UNICAMP","UEC","1146","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Semir, J; et al.","4850","1973","12","15",NA,"Brazil","Minas Gerais","Jaboticatubas","km 1267-128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Árvore; frutos.","UEC103519","UEC103519",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:27:08-03","UNICAMP","UEC","1087","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Semir, J; et al.","4339","1973","09","03",NA,"Brazil","Minas Gerais","Jaboticatubas","km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Arbusto +ou- 3m de alt., flores verde-claro. Mata ciliar.","UEC103516","UEC103516",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:27:08-03","UNICAMP","UEC","14457","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Joly, AB; Semir, J","3611","1972","11","03",NA,"Brazil","Minas Gerais","Jaboticatubas","km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Só frutos, árvore 2m.","UEC103523","UEC103523",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:27:08-03","UNICAMP","UEC","1136","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Semir, J; Sazima, M","4700","1973","10","29",NA,"Brazil","Minas Gerais","Jaboticatubas","km 127 ao longo da rodovia Lago Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Só frutos, altura 3m, mata ciliar.","UEC103521","UEC103521",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:27:08-03","UNICAMP","UEC","118043","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Carmello-Guerreiro, SM; Semir, J; Sajo, MG; Belinello, R","21","2000","09","19",NA,"Brazil","Minas Gerais","Santana Do Riacho","Serra do Cipó - MG.","-43.7144012451172","-19.1688995361328",NA,"500 antes do juquita lado direito, flores esverdeadas, estames amarelos.","UEC103520","UEC103520",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:27:08-03","UNICAMP","UEC","38536","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"Hoehne, W","5824","1964","10","21",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca.","-43.2075004577637","-22.9027996063232",NA,"Arbusto ramificado de 3 a 4 m de alt., com forte cheiro de terebentina, ao sol, na restinga, flores amareladas.","UEC103518","UEC103518",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-04-22 16:18:16-03","UFPB","JPB","18476","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Felix, LP","Felix, LP; Miranda, CAB de","3608","1988","08","17","Southern America","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Estação Ecológica de Mamanguape.","-35.142056","-6.741861",NA,"; DESC: Terrestre. Arvoreta. Flor verde.",NA,NA,"181","181",NA,NA,NA,NA,"1991","05","13","-35.142056","-6.741861",NA,NA,NA,NA
"94","2020-07-01 20:15:30-03","UFPB","JPB","22045","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Moura, OT","742","1991","11","24","Southern America","Brasil","Paraíba","Conde",NA,"-34.9075","-7.26",NA,NA,NA,NA,"112","112",NA,NA,NA,NA,NA,NA,NA,"-34.9075","-7.26",NA,NA,NA,NA
"95","2020-05-16 21:27:33-03","UFPB","JPB","2659-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Heringer, EP","JPB2659","1968","10","08","Southern America","Brasil","Distrito Federal","Brasília","Extação Experimental","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-05 16:46:30-03","UFOP","OUPR","2444","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Badini, J.; Mello-Barreto, H.L.","s.n.","1938",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Árvore, flores pálidas. Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","24",NA,NA,NA,NA,NA,NA
"97","2019-11-05 16:46:30-03","UFOP","OUPR","2445","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.","1975","09","04",NA,"Brasil","Minas Gerais",NA,"Santo Antônio do Leite, Fazenda das Candeias.",NA,NA,NA,"Árvore, flores amarelo-esverdeadas. Capão de mata.",NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","24",NA,NA,NA,NA,NA,NA
"98","2019-11-05 16:46:30-03","UFOP","OUPR","2462","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Ex Herb. Escola de Minas n. 1021.",NA,NA,NA,NA,NA,NA,"17082","auto","2009","02","11",NA,NA,NA,NA,NA,NA
"99","2019-11-05 16:46:30-03","UFOP","OUPR","2460","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Ex Herb. Escola de Minas n. 1461.",NA,NA,NA,NA,NA,NA,"17082","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-05 16:46:30-03","UFOP","OUPR","2449","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itabira",NA,"-43.2268981933594","-19.6191997528076",NA,"Ex Herb. Escola de Minas 1022.",NA,NA,NA,NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-05 16:46:30-03","UFOP","OUPR","2447","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Badini, J.","Rapalo, J.A.","s.n.","1974",NA,NA,NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,"Árvore. Beira de estrada.",NA,NA,NA,NA,NA,NA,"20553","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-05 16:46:30-03","UFOP","OUPR","2448","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Lisboa, M.A.","Badini, J.","s.n.","1974","11","24",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,"Árvore.",NA,NA,NA,NA,NA,NA,"20553","auto","1974","11","28",NA,NA,NA,NA,NA,NA
"103","2019-11-05 16:46:30-03","UFOP","OUPR","2357","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Zurlo, M.A.; Silva, J.L.","s.n.","1991","11","08",NA,"Brasil","Minas Gerais","Mariana","Samarco","-43.4160995483398","-20.377799987793",NA,"Árvore. Beira de córrego, entre rochas.",NA,NA,NA,NA,NA,NA,"33524","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-05 16:46:30-03","UFOP","OUPR","2451","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,"Ex Herb. Escola de Minas n. 1463.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-05 16:46:30-03","UFOP","OUPR","6451","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Roschel, M.B.; Craig, J.","261","1996","10","01",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Alegria Sul, próximo à nascente do Rio Piracicaba.","-43.5080986022949","-20.2875003814697",NA,"Árvore ca. 6m, DAP 12cm, flores alvacentas. Mata.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-05 16:46:30-03","UFOP","OUPR","8890","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Roschel, M.B.","Ferreira, F.A.","70","1999","10","04",NA,"Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, São Bartolomeu, trilha acima da Cachoeira.","-43.5080986022949","-20.2875003814697",NA,"Planta galhada. Mata ciliar.",NA,NA,NA,NA,NA,NA,"44599","auto","2000","06","12",NA,NA,NA,NA,NA,NA
"107","2019-11-05 16:46:30-03","UFOP","OUPR","4108","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Schwacke, C.A.W.","8871","1892","11","10",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,"Ex Hervario de Minas Geraes n. 619.",NA,NA,NA,NA,NA,NA,"44599","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-05 16:46:30-03","UFOP","OUPR","18400","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Messias, M.C.T.B.","Messias, M.C.T.B.","734","2002","11","20",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,"Arbusto ca. 3m, em frutos verdes, com odor de terebintina. Campo rupestre.",NA,NA,NA,NA,NA,NA,"44599","auto","2002","11","20",NA,NA,NA,NA,NA,NA
"109","2019-11-05 16:46:30-03","UFOP","OUPR","8888","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Nogueira, R.E.","Nogueira, R.E.","20","1999","08","21",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas, À beira da trilha.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","1999","08","21",NA,NA,NA,NA,NA,NA
"110","2019-11-05 16:46:30-03","UFOP","OUPR","2452","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Badini, J.","Rapalo, J.A.","s.n.","1979","12","16",NA,"Brasil","Minas Gerais","Ouro Preto","Cibrão","-43.5080986022949","-20.2875003814697",NA,"Árvore, flores pálidas. Mata.",NA,NA,NA,NA,NA,NA,"44599","auto","1979","12","16",NA,NA,NA,NA,NA,NA
"111","2019-11-05 16:46:30-03","UFOP","OUPR","5681","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Badini, J.","s.n.","1975","08","27",NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,"Árvore, flores pálidas. Capão de mata.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","02","11",NA,NA,NA,NA,NA,NA
"112","2019-11-05 16:46:30-03","UFOP","OUPR","2459","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Sena, J.C.C.","s.n.","1892","02",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697",NA,"Suaveolens, fol. com pontos. Ex Herb. Magalhães Gomes n. 292.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-05 16:46:30-03","UFOP","OUPR","19277","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Quintão, J.M.B.","s.n.","2007","04","12",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do forno.","-43.5080986022949","-20.2875003814697",NA,"Árvore, frutos vermelhos com cheiro forte. Floresta higrófila.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-05 16:46:30-03","UFOP","OUPR","2463","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Magalhães-Gomes, C.T.; Silveira, A.A.","s.n.","1896",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Passadez","-43.5080986022949","-20.2875003814697",NA,"Frutex. Ad rivulis. Ex Herb. Magalhães Gomes n. 3141.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-05 16:46:30-03","UFOP","OUPR","2450","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Badini, J.","s.n.","1940","10",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,"Árvore, flores pálidas. Beira de córrego.",NA,NA,NA,NA,NA,NA,"44599","auto","1986","01","24",NA,NA,NA,NA,NA,NA
"116","2019-11-05 16:46:30-03","UFOP","OUPR","4503","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Zurlo, M.A.","s.n.","1975",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-05 16:46:30-03","UFOP","OUPR","3642","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Duarte, E.G.","s.n.","1893","12","09",NA,"Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"118","2019-06-27 10:24:24-03","UFES","VIES","14451","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","CEPEC","Thomaz, L.D.","1348","1993","04","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES014451","VIES014451",NA,NA,NA,NA,"23813","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:29:57-03","UFRRJ","RBR","43172","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F34-110.","-43.215556","-22.934167",NA,NA,"RBR00043172","RBR00043172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA
"120","2020-06-29 09:29:57-03","UFRRJ","RBR","43174","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/88.","-43.255278","-22.973056",NA,NA,"RBR00043174","RBR00043174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA
"121","2020-06-29 09:29:57-03","UFRRJ","RBR","43175","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/11.","-43.255278","-22.973056",NA,NA,"RBR00043175","RBR00043175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA
"122","2020-06-29 09:29:57-03","UFRRJ","RBR","6033","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"M.C. Souza","147","2000","10","28",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006033",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:29:57-03","UFRRJ","RBR","6038","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"L.F.T. Menezes","553","1999","03","27",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006038",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:29:57-03","UFRRJ","RBR","6037","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"L.F.T. Menezes","218","1998","12","23",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006037","RBR00006037",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:29:57-03","UFRRJ","RBR","6030","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"L.F.T. Menezes","221","2001","10","18",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia Grande, no entorno do heliporto.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006030","RBR00006030",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:19:40-03","MBM","MBM","110354","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D.C.","Daly, D.; et al.; et al.","4064","1985","01","12","Southern America","Brazil","Bahia","Belmonte","Estação Experimental Gregório","-38.8828010559082","-15.8631000518799",NA,NA,"MBM110354","MBM110354",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:19:40-03","MBM","MBM","69064","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense subacuminatum","Engl.","Pirani, J.R.","Heringer, E.P.","1108","1947","10","18","Southern America","Brazil","Minas Gerais","Joaquim Laures","Joaquim Laures",NA,NA,NA,NA,"MBM069064","MBM069064",NA,NA,"subacuminatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:19:40-03","MBM","MBM","301902","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Cavalcanti, T.B.; Cordeiro, I.; Mello-Silva, R.; Menezes, N.L.; Gonçalves, J.C.C; Cordeiro, I.; Mello-Silva, R.; Menezes, N.L.; Gonçalves, J.C.C.","s.n.","1986","09","08","Southern America","Brazil","Minas Gerais","Rio Vermelho","Serra do Ambrósio, Distrito de Pedra Menina. Espigão do Meio. Fazenda Vargem do Anjo","-43.0092010498047","-18.2936000823975",NA,"Árvore de 6 m de altura. Flores creme-esverdeadas.; Na mata.","MBM301902","MBM301902","830","830",NA,NA,"26996","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:19:40-03","MBM","MBM","85533","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","s.n.","1981","10","04","Southern America","Brazil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"MBM085533","MBM085533",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-06-19 15:26:49-03","MNHN","RECOLNAT_MNHN_P","P05227103","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05227103' target='other'> <mi>dwc_moreinfo</mi></a>","P05227103","P05227103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-06-19 15:26:49-03","MNHN","RECOLNAT_MNHN_P","P05227104","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05227104' target='other'> <mi>dwc_moreinfo</mi></a>","P05227104","P05227104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-05-27 11:25:46-03","MNHN","RECOLNAT_MNHN_P","P02440865","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440865' target='other'> <mi>dwc_moreinfo</mi></a>","P02440865","P02440865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12545",NA,NA
"133","2015-05-27 11:25:53-03","MNHN","RECOLNAT_MNHN_P","P02440866","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440866' target='other'> <mi>dwc_moreinfo</mi></a>","P02440866","P02440866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12545",NA,NA
"134","2015-05-27 11:25:56-03","MNHN","RECOLNAT_MNHN_P","P02440867","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440867' target='other'> <mi>dwc_moreinfo</mi></a>","P02440867","P02440867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16751",NA,NA
"135","2015-11-07 07:49:05-02","MNHN","RECOLNAT_MNHN_P","P02440868","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440868' target='other'> <mi>dwc_moreinfo</mi></a>","P02440868","P02440868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16751",NA,NA
"136","2015-11-07 07:49:07-02","MNHN","RECOLNAT_MNHN_P","P02440869","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440869' target='other'> <mi>dwc_moreinfo</mi></a>","P02440869","P02440869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16751",NA,NA
