"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"581","2020-09-02 16:20:36-03","Cenargen","CEN","22954","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick","1996","01",NA,"Bruno Machado Teles Walter","2429","1995","07","20","Brasil","GO","NIQUELANDIA","Margem direita do rio Bagagem, em frente à Serra Negra, próximo à barra do Bagagem/Tocantins.","-48.316666","-13.966666","-48.316666","-13.966666","390","390","Bacia de inundação do AHE Serra da Mesa.Folhas: 1,85 m e comp. com folíolos aparecendo a partir de 63 cm de base. 162 folíolos (81 pares). Sendo os maiores com comprim. médio de 30 cm. Espata com 19,7 cm de diâmetro.","CEN00022954","CEN00022954 CEN00022954_1 CEN00022954_2 CEN00022954_3",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA,NA
"582","2020-09-02 16:20:36-03","Cenargen","CEN","24741","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick","1996","01",NA,"Bruno Machado Teles Walter","2924","1995","11","14","Brasil","BA","FORMOSA DO RIO PRETO","Projeto Ouro Verde, rodovia Anel da Soja, reservas de cerrado entre plantios de soja.","-46.071388","-11.438888","-46.071388","-11.438888","710","710","30 pares de folíolos. Início dos folíolos cerca de 15 cm da base da raque.","CEN00024741","CEN00024741",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2",NA,NA
"583","2020-09-02 16:20:36-03","Cenargen","CEN","26268","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick","1996","01",NA,"Bruno Machado Teles Walter","2983","1995","11","22","Brasil","GO","URUACU","Projeto de colonização agrícola BATAVO/CAMPO, região próxima ao córrego Tem Medo.",NA,NA,"-4671667.0","-863333.0","470","470","Folíolos variando em torno de 51 pares.","CEN00026268","CEN00026268 CEN00026268_1 CEN00026268_2 CEN00026268_3",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2",NA,NA
"584","2020-09-02 16:20:36-03","Cenargen","CEN","62780","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","G. P. Lima","2017","08",NA,"Glocimar Pereira-Silva","10514","2006","06","09","Brasil","TO","PARANA","Canteiro de obras do UHE São Salvador, subida do morro do canteiro, próximo a subestação.","-48.231388","-12.801666","-48.231388","-12.801666","350","350","Área de influência direta (canteiro).","CEN00062780","CEN00062780 CEN00062780_1",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"3",NA,NA
"585","2020-09-02 16:20:36-03","Cenargen","CEN","67310","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","G. P. Lima","2017","08",NA,"Glocimar Pereira-Silva","10218","2005","10","19","Brasil","MA","ESTREITO","Futuro canteiro de obras da AHE Estreito. Fazenda do Sr. Sebastião Leite. Parcela 1.","-47.438611","-6.59","-47.438611","-6.59","180","180","Flor seca, marrom.","CEN00067310","CEN00067310 CEN00067310_1 CEN00067310_2",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA,NA
"586","2020-09-02 16:20:36-03","Cenargen","CEN","51387","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","G. P. Lima","2017","08",NA,"Glocimar Pereira-Silva","6550","2002","07","04","Brasil","TO","PARANA","Morro do cruzeiro (a leste do canteiro de obra do AHE S. Salvador).","-48.233055",NA,"-48.233055","-1277556.0","490","490",NA,"CEN00051387","CEN00051387 CEN00051387_1 CEN00051387_2 CEN00051387_3",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2",NA,NA
"587","2020-09-02 16:20:36-03","Cenargen","CEN","74565","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. M. Silveira",NA,NA,NA,"Eduarda Barreto Andrade Dias","25","2006","08","18","Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.936666","-15.663333","-47.936666","-15.663333","1114","1114",NA,"CEN00074565","CEN00074565 CEN00074565_1 CEN00074565_2 CEN00074565_3",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,"1",NA,NA
"588","2020-09-02 16:20:36-03","Cenargen","CEN","75803","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","J. Roveratti","2006","04",NA,"Juliene Roveratti Santos","284","2006","03","02","Brasil","DF","BRASILIA","Borda do Parque Nacional de Brasília em frente ao Lago Oeste - entre as ruas 0 e 1 no km 124 da DF 001.","-47.92","-15.640833","-47.92","-15.640833","1300","1300",NA,"CEN00075803","CEN00075803 CEN00075803_1 CEN00075803_2 CEN00075803_3",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"589","2020-09-02 16:20:36-03","Cenargen","CEN","22157","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. C. Marcato","2005",NA,NA,"Terezinha Aparecida Borges Dias","186","1992","06","04","Brasil","DF","BRASILIA","A 32 km do CENARGEN. Pegar a DF-170 e seguir nela 6 km parada a direita da pista.","-47.9296989440918","-15.7797002792358","-4805000.0","-1555000.0",NA,NA,"Amostra coletada de 2 indivíduos.","CEN00022157","CEN00022157 CEN00022157_1 CEN00022157_2 CEN00022157_3",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"3",NA,NA
"590","2020-09-02 16:20:36-03","Cenargen","CEN","1020","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. C. Allem","1977","03",NA,"Antônio Costa Allem","883","1977","03","09","Brasil","DF","BRASILIA","BR-020 - Planaltina.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00001020","CEN00001020 CEN00001020_1",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"2",NA,NA
"591","2020-09-02 16:20:36-03","Cenargen","CEN","41856","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","B. M. T. Walter","2007","05",NA,"Alexandre Bonesso Sampaio","237","1998","08","26","Brasil","DF","BRASILIA","Campos na entrada da Fazenda Sucupira (próximo ao Riacho Fundo) (CENARGEN / EMBRAPA).","-47.9296989440918","-15.7797002792358","-4803333.0","-1591667.0",NA,NA,"48 pares de folíolos, folhas com 1,2 m de comprimento em média.","CEN00041856","CEN00041856 CEN00041856_1 CEN00041856_2 CEN00041856_3 CEN00041856_4",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"3",NA,NA
"592","2020-09-02 16:20:36-03","Cenargen","CEN","24058","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. C. Marcato","2005",NA,NA,"Roberto Fontes Vieira","1867","1994","04","08","Brasil","DF","BRASILIA","Cerca de 22 km do posto Colorado, à direita no trevo, mais 3,6 km à direita.","-47.9296989440918","-15.7797002792358","-4791667.0","-1576667.0","960","960","Antera marrom; frutos imaturos creme; pétalas creme.","CEN00024058","CEN00024058 CEN00024058_1 CEN00024058_2 CEN00024058_3 CEN00024058_4",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"3",NA,NA
"593","2020-09-02 16:20:36-03","Cenargen","CEN","22071","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. C. Marcato","2005",NA,NA,"Terezinha Aparecida Borges Dias","99","1992","05","05","Brasil","DF","BRASILIA","Na DF - 100 a 99,7 km do CENARGEN/EMBRAPA à esquerda da estrada.","-47.9296989440918","-15.7797002792358","-4738333.0","-1588333.0","1085","1085",NA,"CEN00022071","CEN00022071 CEN00022071_1 CEN00022071_2 CEN00022071_3",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"2",NA,NA
"594","2020-09-02 16:20:36-03","Cenargen","CEN","82371","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. M. G. Nogueira","2006","09",NA,"Cinara Araújo Faria Neiva","232","2006","08","03","Brasil","DF","BRASILIA","Parque Nacional de Brasília - DF, entrada pelo portão 6.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Folha comprimento ca. de 1,10 m., 101 folíolos, cacho ca. de 60 cm. e 55 frutos.","CEN00082371","CEN00082371 CEN00082371_1 CEN00082371_2 CEN00082371_3",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"3",NA,NA
"595","2020-09-02 16:20:36-03","Cenargen","CEN","75874","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","J. Roveratti","2006","06",NA,"Juliene Roveratti Santos","355","2006","06","09","Brasil","DF","BRASILIA","Parque Nacional de Brasília - entre o córrego três Barras","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00075874","CEN00075874 CEN00075874_1 CEN00075874_2 CEN00075874_3",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"1",NA,NA
"596","2020-09-02 16:20:36-03","Cenargen","CEN","73390","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","A. O. Scariot","1989","05",NA,"Aldicir Osni Scariot","551","1989","05","19","Brasil","DF","BRASILIA","Fazenda Água Limpa (UnB).","-47.9296989440918","-15.7797002792358","-4791667.0","-1595000.0","1140","1140",NA,"CEN00073390","CEN00073390 CEN00073390_1 CEN00073390_2 CEN00073390_3 CEN00073390_4",NA,NA,NA,"Unicata","70570","auto",NA,NA,NA,NA,"1",NA,NA
"597","2020-09-02 16:20:36-03","Cenargen","CEN","96815","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","F. F. M. Santos","2016","11",NA,"Francisco Ferreira de Miranda Santos","695","2016","11","15","Brasil","DF","BRASILIA","Luziânia. Long: 208569,7674 e Lat: 8226330,7742. Ponto 762","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Frutos: maduros verdes carnosos. Patrocinadores: VSB - Vale so São Bartolomeu Transmissora de Energia. Parte integrante do programa Ambiental Linha de Transmissão 500 kv (C1 e C2). Doação Flora do DF e do Goiás.","CEN00096815","CEN00096815 CEN00096815_1 CEN00096815_2 CEN00096815_3",NA,NA,NA,"Unicata","70570","auto",NA,NA,NA,NA,"1",NA,NA
"598","2020-09-02 16:20:36-03","Cenargen","CEN","37449","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","T. B. Cavalcanti","2001","08",NA,"Bruno Machado Teles Walter","4412","2000","03","16","Brasil","MA","BALSAS","Projeto de Colonização Agrícola Gerais de Balsas. Região de Vila Kissy, após o rio Tem Medo. (Lote 16).","-46.0355987548828","-7.53249979019165","-4671667.0","-863333.0","470","470","Folhas com 83 cm de comprimento, 85 folíolos (total). Inflorescência creme, espatas castanhas.","CEN00037449","CEN00037449 CEN00037449_1",NA,NA,NA,"Exsicatas","222094","auto",NA,NA,NA,NA,"1",NA,NA
"599","2020-09-02 16:20:36-03","Cenargen","CEN","37595","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick","1992","04",NA,"Eduardo Lleras Perez","2407","1987","09","01","Brasil","PB","ITABAIANA","BR -262, a 32 km ao leste de Campo Grande, km 275.","-35.3325004577637","-7.32860994338989","-5438333.0","-2150000.0","550","550",NA,"CEN00037595","CEN00037595 CEN00037595_1 CEN00037595_2 CEN00037595_3 CEN00037595_4",NA,NA,NA,"Exsicatas","14247","auto",NA,NA,NA,NA,"1",NA,NA
"600","2020-09-02 16:20:36-03","Cenargen","CEN","58017","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","G. P. Lima","2017","08",NA,"Ernestino de S. Gomes Guarino","726","2001","04","15","Brasil","TO","GOIATINS","Cerrado sensu stricto distante aproximadamente 1,5 km a Noroeste da Aldeia Rio Vermelho.","-47.3142013549805","-7.71000003814697","-4725778.0","-804556.0","246","246","Folhas com 0,70 x 0,45 cm e 120 folíolos.","CEN00058017","CEN00058017 CEN00058017_1 CEN00058017_2 CEN00058017_3",NA,NA,NA,"Exsicatas","92862","auto",NA,NA,NA,NA,"2",NA,NA
"601","2020-09-02 16:20:40-03","Cenargen","CEN","21395","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","A. C. Marcato","2005",NA,NA,"Bruno Machado Teles Walter","2291","1994","11","25","Brasil","DF","BRASILIA","Fazenda Água Limpa - UnB. Mata de galeria do Córrego da Onça; coletada no bordo do final da mata à 200 m do córrego Taquara.","-47.9","-15.933333","-47.9","-15.933333","1050","1050","Palmeira, 11 m x 14 de DAP. Frutos imaturos verdes; maduros variando de alaranjados claros a escuros. Cachos com até 1,7 metros de comprimento. Folhas com 3,5 a 4 m de comprim. e +- 170 pares (media) de folíolos opostos. Folíolos do meio da folha com 90 cm a 1 m de comprim. Início da saída dos folíolos à +- 70 cm da base do raque. Folíolos muito atacados por fungos e insetos, e queimados por fogo na mata ocorrido no início de Outubro. Pequena população com 6 indivíduos, só observada ai e em nrnhum outro local ao longo de toda a mata. Doação da Flora do Brasil - Distrito Federal.","CEN00021395","CEN00021395 CEN00021395_1 CEN00021395_2 CEN00021395_3 CEN00021395_4 CEN00021395_5 CEN00021395_6 CEN00021395_7 CEN00021395_8 CEN00021395_9",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"602","2020-09-02 16:20:40-03","Cenargen","CEN","66440","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","G. P. Lima","2017","08",NA,"Aécio Amaral-Santos","2669","2005","09","07","Brasil","SC","ANITA GARIBALDI","Próximo à guarita de entrada para a AHE Barra Grande, lado de Anita.","-51.175833","-27.771944","-51.175833","-27.771944","826","826","444 folíolos; Folhas: 4 m de comprimento; Cacho com 1,5 m de comprimento.","CEN00066440","CEN00066440 CEN00066440_1 CEN00066440_2",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,"1",NA,NA
"603","2020-09-02 16:20:40-03","Cenargen","CEN","66441","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","R. C. Martins","2011","10",NA,"Aécio Amaral-Santos","2577","2005","03","30","Brasil","GO","LUZIANIA","Margem esquerda do lago, cerca de 1,5 km após a Barragem (montante).","-48.203888","-16.330277","-48.203888","-16.330277","832","832","Inflorescências amarelas, infrutescências creme. Ponta dos frutos com aparência de queimadas. Folhas com 2,3 m de comprimento. Folíolos: 221. Cacho com cerca de 1 m de comprimento.","CEN00066441","CEN00066441 CEN00066441_1 CEN00066441_2 CEN00066441_3",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,"1",NA,NA
"604","2020-09-02 16:20:40-03","Cenargen","CEN","110005","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","C. R. Martins","2018","12",NA,"Carlos Romero Martins","3117","2018","12","09","Brasil","DF","BRASILIA","Parque Nacional de Brasília. Área administrativa do Parque. Cerca de 4,0 metros da antiga bomba de combustível.","-47.922222","-15.732777","-47.922222","-15.732777",NA,NA,"Início de floração. Folha com 3,8 de comprimento, 191 pares folíolos. Folíolo com 67 cm de comprimento e 2,8 cm de largura. Existem 3 exemplares na área. Doação Flora do Brasil - Distrito Federal.","CEN00110005",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"605","2020-09-02 16:20:40-03","Cenargen","CEN","69572","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","R. C. Martins","2011","10",NA,"Aldicir Osni Scariot","22","1988","03","08","Brasil","GO","SAO JOAO D'ALIANCA","Margem do rio Roncador, á 2 km de São João D#?#Aliança.",NA,NA,"-4750000.0","-1475000.0","985","985","Margem do rio Roncador.","CEN00069572","CEN00069572 CEN00069572_1 CEN00069572_2 CEN00069572_3 CEN00069572_4 CEN00069572_5 CEN00069572_6",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,"1",NA,NA
"606","2020-09-02 16:20:40-03","Cenargen","CEN","41854","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","B. M. T. Walter","2008","12",NA,"Lídio Coradin","5472","1982","10","12","Brasil","PR","SAO MIGUEL DO IGUACU","Entroncamento rodovia Foz do Iguaçú - Curitiba, estrada para Itacorá, km 30.","-54.316666",NA,"-54.316666","-2540000.0","280","280","Local utilizado para sede de fazenda á alguns anos atrás. Esta área será inundada brevemente pelas águas de acumulação da barragem de Itaipú. Planta de 8 m.","CEN00041854","CEN00041854 CEN00041854_1 CEN00041854_2 CEN00041854_3 CEN00041854_4",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"11",NA,NA
"607","2020-09-02 16:20:40-03","Cenargen","CEN","106839","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. C. Bernacci","1995","01",NA,"J. Santoro",NA,"1945","11","14","Brasil","SP","CAMPINAS","Parque do IAC ;-22.9056 N; - 47.0608 L;","-47.060001373291","-22.8999996185303",NA,NA,"854","854","Herbário do IAC - Instituto Agronômico de Campinas - SP -Doação IAC. Nº 7.120.","CEN00106839","CEN00106839 CEN00106839_1",NA,NA,NA,"Exsicatas","23900","auto",NA,NA,NA,NA,"1",NA,NA
"608","2020-09-02 16:20:40-03","Cenargen","CEN","33321","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","A. C. Marcato","2005",NA,NA,"Alexandre Bonesso Sampaio","43","1996","08","08","Brasil","DF","BRASILIA","Mata do Açudinho, cabeceira da mata, Fazenda Sucupira (CENARGEN / EMBRAPA).","-47.9296989440918","-15.7797002792358","-4803333.0","-1592417.0","1080","1080","Margem direita do córrego, borda da mata. Folha 3,7 m, 120 pares de folíolos. Margem esquerda do córrego, borda da mata.","CEN00033321","CEN00033321 CEN00033321_1 CEN00033321_2 CEN00033321_3",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"2",NA,NA
"609","2020-09-02 16:20:40-03","Cenargen","CEN","13681","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","A. C. Marcato","2005",NA,NA,"Sidney Frederick Glassman","8008","1965","07","05","Brasil","SP","TUPA","20 km north of Tupã, Fazenda Vanuir.","-50.5099983215332","-21.9300003051758",NA,NA,NA,NA,"Trees with charred trunks, land used for pasture, part of stand of 1000 trees, tree 20 ft tall. Doação. Plants of Brazil.","CEN00013681","CEN00013681 CEN00013681_1 CEN00013681_2",NA,NA,NA,"Exsicatas","21791","auto",NA,NA,NA,NA,"1",NA,NA
"610","2019-12-09 17:29:21-03","UFPR","EFC","16918","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Caxambu, M.G.","2012","05","04","Caxambu, M.G. & Siqueira, E.L.","3945","2012","04","18","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.4606","-24.5207","-52.4606","-24.5207",NA,NA,"Árvore de 6 m; frutos imaturos verdes; frequente; relevo suave-ondulado __COMMOM_NAME__: Jerivá; Coco-catarro; Coco-de-cachorro","EFC016918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-03-15 18:25:12-03","USP","SPF","176587","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","2002","02",NA,"Marcato, AC; Pirani, JR; Groppo, M; Fiaschi, P","357","2002","02","06","Brasil","Bahia","Encruzilhada","BA 270.","-41.138889","-15.785556","-41.138889","-15.785556","902","902","Alt. ca. 3,5m, caule 1,5m, folhas 14, folíolos 80, verde-escuros, concolores, bainhas persistentes, fibras abundantes, bráctea penduncular 44 x 11,5cm, ramento creme-claro, rostro 1,5cm, flores amarelo-ouro, perfumadas.; Em cerrado.","SPF00176587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-15 18:25:12-03","USP","SPF","196718","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","2009",NA,NA,"Medeiros, BAS","28","2009","10","17","Brasil","Mato Grosso",NA,"Chapada dos Guimarães, Dentro do parque nacional, próximo à trilha do paredão.","-41.840306","-15.4135","-41.840306","-15.4135","594","594","palmeira baixa, ca. 2 m de altura, solitária. Flores amarelas.","SPF00196718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-03-15 18:25:12-03","USP","SPF","196717","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","2009",NA,NA,"Medeiros, BAS","29","2009","10","17","Brasil","Mato Grosso",NA,"Chapada dos Guimarães, Dentro do parque nacional, próximo à trilha do paredão.","-55.840306","-15.4135","-55.840306","-15.4135","594","594","Palmeira ca. 3 m altura, solitária. Flores amarelas.","SPF00196717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-03-15 18:25:12-03","USP","SPF","196719","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","2009",NA,NA,"Medeiros, BAS","30","2009","10","19","Brasil","Mato Grosso","Cuiabá","Vale do Mutuca. Área de Proteção Ambiental da Sadia.","-55.96375","-15.293778","-55.96375","-15.293778","293","293","Palmeira ca. 2m de altura, solitária. Encontrada próxima às áreas de mata mais fechada do local.","SPF00196719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-15 18:25:12-03","USP","SPF","207424","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Baker, W",NA,NA,NA,"Sasaki, D; Milliken, W; Nascimento, J; Philippsen, M","2150","2008","02","02","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Serra do Rochedo, limite sul do parque, acesso pela Fazenda AJJ.","-55.2622","-9.4023","-55.2622","-9.4023","418","418","CARPOTECA; Árvore ca. 8 m alt. com caule solitário. Sete folhas adultas semi-eretas. Pecíolo ca. 30 cm compr. Lâmina ca. 50 cm compr. 60 folíolos em cada lado da ráquis. Inflorescências 45 vertical. Frutos imatu; Área com afloramento","SPF00207424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-03-15 18:25:12-03","USP","SPF","220767","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Martins, RC; Antar, GM","2015","03",NA,"Antar, GM","793","2015","02","02","Brasil","Tocantins","Mateiros","Parque Estadual do Jalapão, Caminho para a cachoeira do Formiga.","-46.476083","-10.338361","-46.476083","-10.338361","470","470","Palmeira ca. 1,7 m alt., 8 folhas presentes na planta. Inflorescências senis castanhas.; Cerrado sensu stricto impactado por pastejo. Solo arenoso seco.","SPF00220767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-03-15 18:25:12-03","USP","SPF","44236","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Noblick, LR","1992","05","28","Cid Ferreira, CA; Thomas, WW; Pirani, JR; Oliveira, JG; Ackerly, D; Lima, RP; et al.","1248","1985",NA,NA,"Brasil","Mato Grosso",NA,"Ilha do bananal, na divisa com o Parque Nacional Araguaia; coleta no parque indígena.","-50.5","-10.416667","-50.5","-10.416667",NA,NA,"Estipe com ca. 2,2 m alt.m 10 cm de diâm. abaixo das bainhas ainda persistentes, na região onde persistem cicatrizes aneladas das folhas já caidas. Folhas pinadas de ca. 1,5m comprimento. Espata seca, cinérea. Frutos verdes.; Cerrado","SPF00044236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-03-15 18:25:12-03","USP","SPF","133582","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","1998","12",NA,"Forzza, RC; Cordovil-Silva, SP; Jacques, E; Bueno, C; Chavier, SCS","1044","1998","09","15","Brasil","Goiás","Niquelândia","Dentro do lago de Serra da Mesa.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Planta em cerrado, pedregoso, cerca de 3 m alt. Frutos verdes.; Cerrado.","SPF00133582",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA
"619","2021-03-15 18:25:12-03","USP","SPF","85683","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Pardini, R; Novaes, DM","69","1991","12","27","Brasil","Pará","Santarém","Rio Tapajôs, Vila de Alter do Chão.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Stem solitary, 4 m tall, 6 cm diam. Leaves 22; sheath 33 cm long; petiole 28 cm long; rachis 150 cm long; pinnae 81 per side. Inflorescence interfoliar; fruits green, yellowish-green; Forest island in savanna.","SPF00085683",NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"620","2021-03-15 18:25:12-03","USP","SPF","206339","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Martins, EGA","2013","12",NA,"Ceccantini, GCT","3757","2012","07","17","Brasil","Tocantins","Almas","Estrada. Área de represa.","-47.1702995300293","-11.5735998153687",NA,NA,"387","387","Coordenada: 8704785 262930 S Zona 23L; Palmeira de 4 m de alt, com fruto verde. Coleta de caule no AP. Fixado e seco.","SPF00206339",NA,NA,NA,NA,NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA
"621","2021-03-15 18:25:12-03","USP","SPF","181732","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Marcato, AC","2007",NA,NA,"Santos, E; Lolis, SF; et al.","s.n.","1997","05","11","Brasil","Tocantins","Almas","fazenda Minahaha, reserva particular do Patrimonio Natural","-47.1702995300293","-11.5735998153687",NA,NA,NA,NA,"cerca de 2 m de altura. Frutos jovens; inflorescência amarela.; cerrado - próximo à mata de galeria.","SPF00181732",NA,NA,NA,NA,NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA
