"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"106","2019-02-15 11:33:40-02","IPA","IPA","89363","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Souza, D.P.","Silva, F.F.S.","398","2011","05","16","Southern America","Brasil","Paraíba","São José de Piranhas","Próximo ao reservatório Morros, Lote 7.","-38.574722","-7.165556",NA,"Erva ca. 0,2m de altura. Flor amarela.; Caatinga. Fitofisionomia Áreas de Tensão Ecológica. Solo Neossolo Litólico Eutrofico.","IPA0089363",NA,"418","418",NA,NA,"2014","01","22",NA,NA,"-38.574722","-7.165556",NA,NA,NA,NA,NA,NA
"107","2019-02-15 11:33:40-02","IPA","IPA","89378","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Souza, D.P.","Marcondes Oliveira","5739","2011","04","16","Southern America","Brasil","Pernambuco","Custódia","Lote 10 - Reservatório Bagres.","-37.776944","-8.334444",NA,"Erva. Inflorescência em capítulos amarelados. Freqüente.; Caatinga. Fitofisionomia Savana Estépica. Solo Bruno não cálcico.","IPA0089378",NA,"528","528",NA,NA,"2014","01","22",NA,NA,"-37.776944","-8.334444",NA,NA,NA,NA,NA,NA
"108","2019-02-15 11:33:40-02","IPA","IPA","90257","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Torquato, T.G.M.","51","2004","08","26","Southern America","Brasil","Piauí","Esperantina","Quilombo Olho D'água dos Pires","-42.378889","-3.863333",NA,"Subarbusto, flor amarela. Muito frequente.; Substrato arenoso. Ambiente de transição.","IPA0090257",NA,NA,NA,NA,NA,"2015","05","25",NA,NA,"-42.378889","-3.863333",NA,NA,NA,NA,NA,NA
"109","2019-02-15 11:33:40-02","IPA","IPA","91205","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Lucena, M.F.A.; Córdula, B.; Maciel, J.; Córdula, B.; Maciel, J.","1410","2006","05","30","Southern America","Brasil","Pernambuco","Mirandiba","Serra do Tigre","-38.721389","-8.051111",NA,"Erva ca. 30cm de altura. Folhas membranáceas; flores amarelas. Ocasional.; Caatinga arbórea/cristalino. Solo arenoso-argiloso-pedregoso.","IPA0091205",NA,"505","505",NA,NA,"2007",NA,NA,NA,NA,"-38.721389","-8.051111",NA,NA,NA,NA,NA,NA
"110","2019-02-15 11:33:40-02","IPA","IPA","91396","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Vital, M.T.; Melo, Y.; Silva, C.E.L.; Lourenço, J.; et al.; Melo, Y.; Silva, C.E.L.; Lourenço, J.; et al.","92","2007","04","16","Southern America","Brasil","Pernambuco","Mirandiba","Fazenda Troncão","-38.708056","-8.156944",NA,"Erva frequente, próximo a locais com escoamento de água. Inflorescência amarela.; Caatinga arbustiva.","IPA0091396",NA,"496","496",NA,NA,"2007",NA,NA,NA,NA,"-38.708056","-8.156944",NA,NA,NA,NA,NA,NA
"111","2019-02-15 11:33:40-02","IPA","IPA","91397","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Pessoa, M.C.; Araújo, D.A.; Córdula, E.; Mendes, K.; et al.; Araújo, D.A.; Córdula, E.; Mendes, K.; et al.","134","2007","04","17","Southern America","Brasil","Pernambuco","Mirandiba","Fazenda Tigre","-38.716667","-8.05",NA,"Erva 10-25 cm de altura; flores amarelo-alaranjadas.; Caatinga arbórea-arbustiva densa. Solo areno-argiloso.","IPA0091397",NA,"459","459",NA,NA,"2007",NA,NA,NA,NA,"-38.716667","-8.05",NA,NA,NA,NA,NA,NA
"112","2019-02-15 11:33:39-02","IPA","IPA","64126","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","834","2002","03","18","Southern America","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Coimbra.","-35.9393997192383","-8.97249984741211",NA,"Erva com cerva de 0.80 cm alt.; inflorescência alongada; caule esverdeado; cálice Freqüente.","IPA0064126",NA,NA,NA,NA,NA,"2003","08",NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-02-15 11:33:39-02","IPA","IPA","64527","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Lyra-Lemos, R.P.; Rocha, S.; Rocha, S.","4655","2000","07","28","Southern America","Brasil","Alagoas","Pilar","Fazenda Lamarão, na borda da encosta, próximo a área de exploração da Petrobrás.","-35.9566993713379","-9.5972204208374",NA,"Erva, em floração, ereta com brácteas amarelas, frutos ausentes. INSTITUTO DO MEIO AMBIENTE MAC 12884","IPA0064527",NA,NA,NA,NA,NA,"2003","10",NA,"24196","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-15 11:33:39-02","IPA","IPA","16763","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Pontual, I.","757","1968","02","26","Southern America","Brasil","Bahia","Juazeiro","Pedrinhas. Vivendo à margem da estrada.","-40.4986000061035","-9.41166973114014",NA,"N.V.: agrião. Erva pequena, flores amarelas.","IPA0016763",NA,NA,NA,NA,NA,"1998","05",NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-02-15 11:33:40-02","IPA","IPA","90186","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Sena Gama, A.D.; Sá Teles, I.; Medeiros, P.M. de; Sá Teles, I.; Medeiros, P.M. de","14","2014","11","13","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Comunidade Caeté-Açú - Vale do Capão.","-41.5588989257812","-12.5289001464844",NA,"Material em estudo para Dissertação de Mestrado do aluno Diego Batista de Oliveira Abreu, Universidade Federal do Oeste da Bahia, campus Barreiras.","IPA0090186",NA,NA,NA,NA,NA,"2015","05",NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-02-15 11:33:40-02","IPA","IPA","90238","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Sena Gama, A.D.; Sá Teles, I.; Medeiros, P.M. de; Sá Teles, I.; Medeiros, P.M. de","49","2014","11","15","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Comunidade Caeté-Açú - Vale do Capão.","-41.5588989257812","-12.5289001464844",NA,"Material em estudo para Dissertação de Mestrado do aluno Diego Batista de Oliveira Abreu, Universidade Federal do Oeste da Bahia, campus Barreiras.","IPA0090238",NA,NA,NA,NA,NA,"2015","06",NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-02-15 11:33:39-02","IPA","IPA","53206","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Hind, N.","Harley, R.M.; et al.; et al.","25216","1988","10","19","Southern America","Brasil","Minas Gerais","Pedra Azul","12 Km, ao leste da cidade na rodovia BR 251 a Almenara, estrada para Fazenda Bom Jardim. Margem do lago. Solo encharcado.","-41.2971992492676","-16.0053005218506",NA,NA,"IPA0053206",NA,NA,NA,NA,NA,"1989","05",NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-02-15 11:33:39-02","IPA","IPA","5861","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Andrade-Lima","53-1446","1953","05","08","Southern America","Brasil","Pará","Monte Alegre","C. A. N. P. Beira da estrada.","-54.0691986083984","-2.00778007507324",NA,"Erva, flores amarelas.","IPA0005861",NA,NA,NA,NA,NA,"1998","05",NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-02-15 11:33:39-02","IPA","IPA","67936","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.",NA,"Lima, R.; Pessoa, M.C.; Pessoa, M.C.","1773","2003","06","02","Southern America","Brasil","Paraíba","Araruna","Parque Estadual da Pedra da Boca","-35.74169921875","-6.55833005905151",NA,"Erva 0,8 - 1 m de altura. Paludosa. Capítulo ligulado, amarelo; lígulas pequenas amarelas.","IPA0067936",NA,NA,NA,NA,NA,NA,NA,NA,"17323","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-02-15 11:33:39-02","IPA","IPA","10564","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Vasconcellos, J.M.","325",NA,NA,NA,"Southern America","Brasil","Paraíba","Areia","Lugar úmido.","-35.6916999816895","-6.96332979202271",NA,NA,"IPA0010564",NA,NA,NA,NA,NA,"1998","05",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-02-15 11:33:40-02","IPA","IPA","88430","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Machado Filho, H de O","s.n.","2013","05",NA,"Southern America","Brasil","Paraíba","Conde","margens do Rio Gramane, na desembocadura.","-34.9075012207031","-7.25971984863281",NA,NA,"IPA0088430",NA,NA,NA,NA,NA,"2013","08",NA,"17858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-02-15 11:33:39-02","IPA","IPA","57030","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira","74","1983","07","13","Southern America","Brasil","Paraíba","Soledade","Margem do açude de Soledade.","-36.3628005981445","-7.05721998214722",NA,NA,"IPA0057030",NA,NA,NA,NA,NA,"1983",NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-02-15 11:33:39-02","IPA","IPA","47408","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Gadelha, J.","78","1941","04","25","Southern America","Brasil","Paraíba","Sousa","São Gonçalo.","-38.228099822998","-6.7591700553894",NA,NA,"IPA0047408",NA,NA,NA,NA,NA,"1998","05",NA,"21208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-02-15 11:33:39-02","IPA","IPA","51526","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira","318","1988","06","26","Southern America","Brasil","Pernambuco","Alagoinha","Locais paludosos, próximo a serra do Gavião, sítio Vassouras. Solo escuro areno-argiloso.","-36.7757987976074","-8.46638965606689",NA,"Erva com cerca de 40 cm. Flores liguladas amarelo-claro.","IPA0051526",NA,NA,NA,NA,NA,"1998","05",NA,"16004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-02-15 11:33:40-02","IPA","IPA","81478","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Cavalcanti, M.F.","Maciel, J.R.; Silva, W.C. da; Silva, W.C. da","68","2003","11",NA,"Southern America","Brasil","Pernambuco","Bonito","Ladeira para a Igrejinha.","-35.7285995483398","-8.47027969360352",NA,NA,"IPA0081478",NA,NA,NA,NA,NA,"2006","02","24","20932","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:33:39-02","IPA","IPA","66213","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Cavalcanti, M.F.","Rocha, T.","4","2003","11","07","Southern America","Brasil","Pernambuco","Bonito","Subida para a igrejinha. Alto de Bonito.","-35.7285995483398","-8.47027969360352",NA,NA,"IPA0066213",NA,NA,NA,NA,NA,"2004","04",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-02-15 11:33:40-02","IPA","IPA","82718","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Cavalcanti, M.F.","Rita Pereira; et al.; et al.","1041","2007","10","19","Southern America","Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,NA,"IPA0082718",NA,NA,NA,NA,NA,"2008","09","02","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-02-15 11:33:39-02","IPA","IPA","56152","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira; Semir, J.; et al.; Semir, J.; et al.","1138","1997","09","13","Southern America","Brasil","Pernambuco","Buíque","Em direção a Serra do Catimbau, nas proximades do Vale do Paraíso, em local úmido.","-37.1557998657227","-8.62306022644043",NA,"Erva ereta com cerca de 50 cm; inflorescência com flores amarelo-intenso.","IPA0056152",NA,NA,NA,NA,NA,"1997","10",NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-02-15 11:33:40-02","IPA","IPA","82719","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Cavalcanti, M.F.","Rita Pereira; et al.; et al.","1042","2007","10","19","Southern America","Brasil","Pernambuco","Buíque","Sítio Fazenda Nova.","-37.1557998657227","-8.62306022644043",NA,"Erva cerca de 40 cm.","IPA0082719",NA,NA,NA,NA,NA,"2008","09","02","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-02-15 11:33:40-02","IPA","IPA","82717","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Cavalcanti, M.F.","Rita Pereira; et al.; et al.","1040","2007","10","19","Southern America","Brasil","Pernambuco","Buíque","Sítio Fazenda Nova.","-37.1557998657227","-8.62306022644043",NA,NA,"IPA0082717",NA,NA,NA,NA,NA,"2008","09","02","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-02-15 11:33:40-02","IPA","IPA","82945","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira; Costa; Silva, M.B.; Santos, E. .A.; Alcina Viana; Silva, J.S.; Ros; Costa; Silva, M.B.; Santos, E. .A.; Alcina Viana; Silva, J.S.; Rosselini, R.","2869","2008","06","19","Southern America","Brasil","Pernambuco","Buíque","Vale do Catimbau, Sítio Serrote Preto. Alcobaça. Margem do riacho salgado","-37.1557998657227","-8.62306022644043",NA,"Flores liguladas amarelas.; Caatinga","IPA0082945","IPA0082945",NA,NA,NA,NA,"2008","09","22","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-15 11:33:39-02","IPA","IPA","66556","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Lima, V.C.","Chiarioni, P.A.","s.n.","1998","12","15","Southern America","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos.","-35.9761009216309","-8.28332996368408",NA,"N.V.: agrião. Flores amarelas.","IPA0066556",NA,NA,NA,NA,NA,"1999",NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-02-15 11:33:39-02","IPA","IPA","26091","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Krapovickas, A.; Cristóbal, C.L.; Andrade-Lima; Cristóbal, C.L.; Andrade-Lima","38034","1981","02","03","Southern America","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos. Fazenda Caruaru. 9 Km de Caruaru.","-35.9761009216309","-8.28332996368408",NA,"Ereta. Flores amarillas.","IPA0026091",NA,NA,NA,NA,NA,"1998","05",NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:33:39-02","IPA","IPA","60527","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira; Lima, V.C.; Lima, V.C.","2024","1997","09","05","Southern America","Brasil","Pernambuco","Maraial","Engenho Curtume. Mata. Locais alagados.","-35.8088989257812","-8.78250026702881",NA,NA,"IPA0060527",NA,NA,NA,NA,NA,"2003","01",NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-02-15 11:33:39-02","IPA","IPA","5135","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Pickel, B.","976","1925","07","06","Southern America","Brasil","Pernambuco","Olinda","Estrada de Paulista. Vala úmida.","-34.8553009033203","-8.00889015197754",NA,"N.V.: pimenta d'água.","IPA0005135",NA,NA,NA,NA,NA,"1998","05",NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-02-15 11:33:39-02","IPA","IPA","19316","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Academia Brasileira de Ciências","435","1971","05","01","Southern America","Brasil","Pernambuco","Ouricuri","De Jutai a Santa Cruz, entre o rio das Garças e o riacho Volta.","-40.0816993713379","-7.88250017166138",NA,"Erva de 15 cm; capítulos esverdeados, flores amarelas.","IPA0019316",NA,NA,NA,NA,NA,"1998","05",NA,"56078","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-02-15 11:33:39-02","IPA","IPA","42076","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Araújo, F.","153","1984","06","16","Southern America","Brasil","Pernambuco","Parnamirim","No Km 4,3 da estrada Parnamirim-Cupiará. Rgossolo.","-39.5783004760742","-8.09055995941162",NA,"N.V.: marcela braba. Erva, cerca de 50 cm de alt Inflorescência com flores amarelas pequenas.","IPA0042076",NA,NA,NA,NA,NA,"1998","05",NA,"69919","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-02-15 11:33:39-02","IPA","IPA","57035","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira","294","1988","04","14","Southern America","Brasil","Pernambuco","Petrolina","Lagoa, nas margens de um riacho com bastante pedras e lagedos, em locais sombreados bem próximo ao povoado. Solo argiloso- vermelho, úmido.","-40.5008010864258","-9.39861011505127",NA,NA,"IPA0057035",NA,NA,NA,NA,NA,"1988",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-07-26 11:39:22-03","IPA","IPA","50605","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Coelho, P.","50605","1986","11",NA,"Southern America","Brasil","Pernambuco","Recife","Dois Irmãos. Campus da UFRPE.","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0050605",NA,NA,NA,NA,NA,"1998","05",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-07-26 11:39:22-03","IPA","IPA","84992","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Silva Junior, J.B. da","84992","2010","08","30","Southern America","Brasil","Pernambuco","Recife","EBAPE, bairro do Cordeiro.","-34.8810997009277","-8.05389022827148",NA,"Erva, capítulo amarelo.","IPA0084992",NA,NA,NA,NA,NA,"2010","09","23","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-07-26 11:39:22-03","IPA","IPA","84134","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Gallindo, F.","84134","2009","10","16","Southern America","Brasil","Pernambuco","Recife","Sede do IPA, pátio interno, lado posterior ao telado, próximo à biblioteca (Bloco 5).","-34.8810997009277","-8.05389022827148",NA,"Erva 20-30 cm. Flores amarelas.; Solo úmido.","IPA0084134",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-02-15 11:33:39-02","IPA","IPA","5136","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Pickel, B.","481","1920","07",NA,"Southern America","Brasil","Pernambuco","São Lourenço da Mata","(São Bento). Campo úmido.","-35.0182991027832","-8.00222015380859",NA,"N.V.: pimenta d'água.","IPA0005136",NA,NA,NA,NA,NA,"1980","05",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-02-15 11:33:39-02","IPA","IPA","5137","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Pickel, B.","976","1929","08",NA,"Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera (S. Bento). Valas.","-35.0182991027832","-8.00222015380859",NA,"N.V.: pimenta d'água. Medicinal. Ind. Therap.: Typho. Febre intestinal.","IPA0005137",NA,NA,NA,NA,NA,"1998","08",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-02-15 11:33:39-02","IPA","IPA","48795","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Ataíde, M.","626","1986","04","15","Southern America","Brasil","Pernambuco","Serra Talhada","Área do experimento manejo de caatinga com bovinos, caprinos e ouvinos. Substrato: bruno não cálcico.","-38.2983016967773","-7.99194002151489",NA,NA,"IPA0048795",NA,NA,NA,NA,NA,"1998","05",NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-07-26 11:39:22-03","IPA","IPA","60326","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Gallindo, F.","60326","2001","08",NA,"Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA. Margem do açude de Pimenteira. Solo mal drenado.","-38.2983016967773","-7.99194002151489",NA,NA,"IPA0060326",NA,NA,NA,NA,NA,"2002","10",NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-02-15 11:33:39-02","IPA","IPA","61518","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira; et al.; et al.","683",NA,NA,NA,"Southern America","Brasil","Pernambuco","Serrita","Cerca de 10 Km da cidade de Serrita.","-39.2957992553711","-7.93333005905151",NA,"Erva com cerca de 30 cm. Capítulos amarelos.","IPA0061518",NA,NA,NA,NA,NA,"2002","04",NA,"42990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-12-20 11:24:21-03","IPA","IPA","82032","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Silva, L.B.","117","2019","03","29","Southern America","Brasil","Pernambuco","Sirinhaém","Usina Trapiche, banco de sementes da usina. Cultivado na UFRPE.","-35.1161003112793","-8.59082984924316",NA,"Herbácea ca. 19,5cm de altura; inflorescência branca.","IPA0082032",NA,NA,NA,NA,NA,"2019","11",NA,"20997","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-02-15 11:33:39-02","IPA","IPA","50990","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira; Belo, D.; Belo, D.","206","1988","03","28","Southern America","Brasil","Pernambuco","Sirinhaém","Usina Trapiche, Fazenda Água Fria. Nas imediações do açude, dentro de um córrego.","-35.1161003112793","-8.59082984924316",NA,NA,"IPA0050990",NA,NA,NA,NA,NA,"1998","05",NA,"20997","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-07-26 11:39:22-03","IPA","IPA","49931","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Rita Pereira","49931","1984","06",NA,"Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Dentro da mata, margem da estrada.","-43.2075004577637","-22.9027996063232",NA,"Erva com cerca de 40 cm, capítulos amarelos.","IPA0049931",NA,NA,NA,NA,NA,"1998","05",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-07-26 11:39:22-03","IPA","IPA","69565","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira","Queiroz, R.T.","69565","2005","08","09","Southern America","Brasil","Rio Grande do Norte","Caicó","Estação Ecológica do Seridó - ESEC","-37.0978012084961","-6.45833015441895",NA,NA,"IPA0069565",NA,NA,NA,NA,NA,"2005","10",NA,"34880","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-02-15 11:33:40-02","IPA","IPA","81615","S","Plantae","Plantae",NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Rita Pereira; Cavalcanti, M.F.","Queiroz, R.T.","507","2005","08","09","Southern America","Brasil","Rio Grande do Norte","Caicó","Estação Ecológica do Seridó - ESEC","-37.0978012084961","-6.45833015441895",NA,"Erva com flores amarelas.","IPA0081615",NA,NA,NA,NA,NA,"2006","04",NA,"34880","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-20 21:15:38-03","UFV","VIC","10372","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Silva, G.A.R.","Vieira, M.F.","603","1988","03","13",NA,"Brasil","Minas Gerais","Canaã","Cachoeira Grande, Local aberto e úmido.","-42.619701385498","-20.6858005523682",NA,"Erva; flores amarelas.","VIC010372","VIC010372",NA,NA,NA,NA,"2010","11","23","11848","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-20 21:15:38-03","UFV","VIC","4900","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Silva, G.A.R.","Vidal, W.N.","219","1964","05","30",NA,"Brasil","Minas Gerais","Viçosa","E. S. A. V., Tanque do Prof. J. Rodrigues. à beira d'água.","-42.8819007873535","-20.7539005279541",NA,"Flor amarela; muitas no local.","VIC004900","VIC004900",NA,NA,NA,NA,"2010","11","22","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-10 14:35:01-03","UFSC","CTBS","3421","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Acmella","uliginosa","Acmella uliginosa","(Sw.) Cass.","Kohler, M.C.","Kohler, M.C.C.P.","21","2015","11","24",NA,"Brasil","Santa Catarina","Curitibanos","Campus UFSC em frente ao CBS1","-50.534133","-27.285222",NA,"Ambiente com luminosidade",NA,NA,NA,NA,NA,NA,"2015","11","24",NA,NA,"50°32'2.88W","27°17'6.80S",NA,NA,"CTBS 3421",NA,NA,NA
