"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"805","2018-09-06 09:17:00-03","MO","MOBOT","988472","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R. Vasquez","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19593","1995","2",NA,"Peru","Amazonas","Bagua","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.","-78.3166667","-4.9166667",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","544",NA
"806","2008-05-27 22:02:00-03","MO","MOBOT","99215","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T.D. Pennington (K)","Alwyn H. Gentry|Camilo Díaz S.","Gentry 58651","1987","7","1","Peru","Junín",NA,"Río Colorado, crossing on San Ramón-Villa Rica road. Dry forest remnants.","-75.25","-10.96666",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","87-176",NA
"807","2008-05-27 22:02:00-03","MO","MOBOT","99339","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.E. Gereau (MO)","Alwyn H. Gentry|S. Estenssoro","Gentry 70583","1990","5","25","Bolivia","La Paz","Abel Iturralde","Alto Madidi, ridge top, 7 km NE of camp. Transect 2.","-68.76666","-13.58333",NA,NA,"360.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","332",NA
"808","2015-10-26 11:43:00-02","MO","MOBOT","99639","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Carolina Romero (MO)","Percy Núñez V.|M. Palma|J. Arque","Núñez Vargas 10117","1989","2","3","Peru","Cusco","La Convención","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).","-72.6666667","-12.7833333",NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","22",NA
"809","2015-07-02 11:47:00-03","MO","MOBOT","99682","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.E. Gereau (MO)","Percy Núñez V.|L. Quiñones|D. Yu|H. Dueñas","Núñez Vargas 14323","1991","9","25","Peru","Madre de Dios","Manu","Manu National Park. Cocha Cashu Biological Station.","-71.3","-11.9166667",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","80",NA
"810","2011-06-10 23:40:00-03","MO","MOBOT","998412","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Percy Núñez V.","Núñez Vargas 17470","1995","10","20","Peru","Madre de Dios","Manu","E.B. cocha cashu; P.N. Manu.","-71.08333","-11.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","143",NA
"811","2017-10-06 17:36:00-03","MO","MOBOT","99905","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.E. Gereau","Percy Núñez V.|M. Riley|M. Bolaños|John W. Terborgh","Núñez Vargas 11314A","1989","8","18","Peru","Madre de Dios","Manu","Manú National Park. Cocha Cashu Biological Station. Flood plain forest.","-71.4166667","-11.8333333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","41",NA
"812","2020-04-28 04:38:00-03","MO","MOBOT","100872219","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Carolina Romero (MO)","K. C. F. Frutuoso|et al.","Frutuoso 84","1990","10","18","Brazil","Rio de Janeiro","Parati","Laranjeiras, rumo á Praia do sono. Apa Cairucu.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"34470","auto",NA,NA,NA,"1",NA,NA
"813","2015-12-27 05:33:00-02","MO","MOBOT","2910521","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Carolina Romero (MO)","T. D. Pennington","Pennington 14919","1994","1","25","Ecuador","Napo",NA,"Baeza-Tena, between Cosanga & Hollin. Disturbed forest on slopes.","-77.8333333","0.6833333",NA,NA,"1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"814","2015-12-27 05:33:00-02","MO","MOBOT","2911613","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Carolina Romero (MO)","T. D. Pennington|Enrique Freire","Pennington 13804","1993","1","21","Ecuador","Napo",NA,"Baeza-Tena Km 2. Forest remnants & pasture.","-77.8666667","0.45",NA,NA,"1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"815","2010-11-23 21:46:00-02","MO","MOBOT","2904294","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","C.Romero","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2958","1992","10","15","Guyana","Rupununi",NA,"Kuyuwini Landing, Kuyuwini River. Forest.","-59.25","2.08333",NA,NA,"150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2011-10-07 05:03:00-03","MO","MOBOT","88983","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Carolina Romero (COL)","Sandy Knapp|Peter W. Alcorn|Jim Mallet|H. Esley","Knapp 7544","1986","6","2","Peru","Amazonas","Bongará","4 km N of Pomacochas on road to Rioja, trail down gorge to W of road. Cloud forest.","-77.36666","-5.66666",NA,NA,"2150.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","86-79",NA
"817","2019-01-25 04:35:00-02","MO","MOBOT","3113251","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T.D. Pennington (K)","Luis Valenzuela G.","Valenzuela Gamarra 5825","2005","6","19","Peru","Cusco","Calca","Dist. Lares, Suyo, Bosque Seco Secundario","-71.56666","-12.46666",NA,NA,"1719.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6",NA,NA
"818","2009-02-05 03:32:00-02","MO","MOBOT","1117302","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T.D. Pennington (K)","R. B. Wallace","Wallace 11","1996","6","20","Bolivia","Santa Cruz","Velasco","Lago Caimán. Bosque alto. Parcela de investigación C-21, árbol No. 4.","-60.9","-13.58333",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA,NA
"819","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","34109","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Soares-Silva, J. P.","Soares-Silva, J.P.","73.0","2018","02","15","Brasil","São Paulo","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544502","-20.77694502","-49.3544502","-20.77694502",NA,NA,NA,NA,"Arbusto de 15 metros, sem látex, folhas concentradas na copa.","2018","07","15","Tracheophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"820","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","09856","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.B. Martins","F.C. Passos",NA,NA,NA,NA,"Brasil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,"Flor amarelada.;",NA,NA,NA,"Tracheophyta","Fabales","América do Sul",NA,"23314","auto","Magnoliopsida",NA,NA,NA,NA,NA
"821","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","12367","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","G. Hatschbach","J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore 5 m, frutos comestíveis, amarelados.;",NA,NA,NA,"Tracheophyta","Fabales","América do Sul",NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"822","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10175","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Rauber, C.R.; Lima L.C.P.","Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Mano, G.B.","191","2018","10","27","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha Poço Preto","-54.393417","-25.596417","-54.393417","-25.596417",NA,NA,NA,NA,"Árvore 5m, caule verde, folha verde cartácea discolor, cálice verde, corola verde e alva na base, estames alvos, fruto castanho","2019","05","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2018-12-03 15:35:24-02","UNIOESTE","UNOP","6618","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Temponi, L.G.; Marcon, T.R.; Cardozo, A.P.; Marcon, T.R.; Cardozo, A.P.","889","2010","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,NA,NA,"Arbórea, 5 m. Flores alvas.","2017","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2018-09-12 14:48:10-03","UNIOESTE","UNOP","9040","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Conceição, L.H.S.M.; Lima, L.C.P.","Conceição, L.H.S.M.; Borges, J.P.; Borges, J.P.","29","2017","09","15","Brasil","Paraná","Cascavel","Borda da mata fechada da FAG (próximo a estrada externa ao campus)","-53.513556","-24.942778","-53.513556","-24.942778",NA,NA,NA,NA,"Árvore ca. de 10m. alt., folhas c/ tricomas, flores esverdeadas, cálice c/ estrias longitudinais internamente.","2018","04","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2018-12-03 15:35:24-02","UNIOESTE","UNOP","5589","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.; Poliquesi, C.B.; Fragoso, R.D.; Poliquesi, C.B.; Fragoso, R.D.","626","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,NA,NA,"Árvore, 5 m, flor alvacenta. Floresta estacional semidecídual.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2016-06-16 10:16:52-03","UNIOESTE","UNOP","5006","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Liebsch, D.","132 5","2007","10","11","Brasil","Santa Catarina","Vargem Bonita","Fazenda Campina da Alegria.","-51.7400016784668","-27.0067005157471",NA,NA,NA,NA,NA,NA,"Arvoreta, 4 m, flor alva.",NA,NA,NA,NA,NA,NA,NA,"18827","auto",NA,NA,NA,NA,NA,NA
"827","2015-10-22 10:02:50-02","UNIOESTE","UNOP","8120","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Gris, D.","Gris, D.","50","2010","09",NA,"Brasil","Paraná","Santa Terezinha de Itaipu","Faixa Seca do Corredor de Biodiversidade Santa Maria","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,NA,NA,"Árvore com aproximadamente 10 metros, folhas compostas com folíolos pilosos e raque alada, flores jovens.","2012","08","30",NA,NA,NA,NA,"24409","auto",NA,NA,NA,NA,NA,NA
"828","2021-01-10 20:49:56-03","INPA","INPA","224983","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.","Dias, MC","Pavão, OC","FUEL30836","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Santa Helena. Borda da mata.","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,"INPA0224983","INPA0224983 INPA0224983_e",NA,"2001",NA,NA,"Dicotyledon Rosids","Fabales","Southern America",NA,"15159","auto",NA,NA,NA,NA,NA,NA
"829","2020-08-31 09:14:52-03","INPA","INPA","121293","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.",NA,"Ferreira, CAC","4920","1984","06","30","Brasil","Rondônia","Ouro Preto","BR364, km 363, linha 206 a 48 km de Ji-Parana., BR-364, estrada Cuiaba-Porto Velho, km 353, linha 206, 48 km de Ji-Parana.","-63.05","-10.183333","-63.05","-10.183333",NA,NA,"INPA0121293","INPA0121293 INPA0121293_e INPA0121293_nd",NA,NA,NA,NA,"Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-08-31 09:14:52-03","INPA","INPA","139168","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.","Vieira, MGG","Lima, HC de","s.n.","1985","12","02","Brasil","Rio de Janeiro","Macaé","Estrada para Glicério. próximo à represa de Macabú.","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"INPA0139168","INPA0139168 INPA0139168_e INPA0139168_e1",NA,"1998","05",NA,"Dicotyledon Rosids","Fabales","Southern America",NA,"47209","auto",NA,NA,NA,NA,NA,NA
"831","2020-08-31 09:14:52-03","INPA","INPA","115976","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.",NA,"Plowman, T","11094","1981","12","06","Peru","Huánuco","Huánuco","8 km northeast of Huánuco on road to Tingo María.","-76.183333","-9.866667","-76.183333","-9.866667","1750","1750","INPA0115976","INPA0115976 INPA0115976_e INPA0115976_e1 INPA0115976_nd",NA,NA,NA,NA,"Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-08-31 09:14:52-03","INPA","INPA","237627","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.","Teixeira, A de P.","Teixeira, A de P.","s.n.","2004","09","16","Brasil","São Paulo","Rio Claro","Fazenda São José. Floresta paludosa.","-47.466667","-22.366667","-47.466667","-22.366667",NA,NA,"INPA0237627",NA,NA,"2004","09",NA,"Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2021-01-10 20:49:56-03","INPA","INPA","289030","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.","Morim, MP","Medeiros, H","3058","2017","11","23","Brasil","Amapá","Serra do Navio","Parque Nacional das Montanhas do Tumucumaque, Entre Serra do Navio/Pedra Branca do Amapari. Entre a Base Jurupará e o Igarapé Geladeira.","-52.36","1.198889","-52.36","1.198889",NA,NA,"INPA0289030",NA,NA,"2018","02",NA,"Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-01-10 20:49:56-03","INPA","INPA","150020","S","Plantae","Leguminosae-Mim","Inga","striata","Inga striata","Benth.","Pennington, TD","Mori, SA","15025","1982","10","02","Guyana","Saül",NA,"Monts La Fumée","-53.2","3.616667","-53.2","3.616667","200","200","INPA0150020","INPA0150020 INPA0150020_e INPA0150020_e1",NA,"1996",NA,NA,"Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","2845",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","F. C. P. Garcia/Fev.-1993","I. de Menezes",NA,"1949",NA,NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"MBML002845","MBML002845","Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES. Ingá.",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"836","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","36751",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","H. C. de Lima/VI-2008","H. C. de Lima; et al","2616","1985","08","09","Brasil","Rio de Janeiro","Macaé","Pico do Frade de Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"MBML036751","MBML036751",NA,NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"837","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","15277",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","Robson D. Ribeiro/25-08-2009","L. Kollmann; et al","4574","2001","09","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015277","MBML015277","Arvoreto 7m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","26447",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","Robson D. Ribeiro/25-08-2009","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2310","2006","05","23","Brasil","Espírito Santo","Linhares","São Sebastião, Prop.: Duílio Petri","-40.488889","-19.325556","40W29'20","19S19'32","400","400","MBML026447","MBML026447","Árvore 10m, fuste 3m, DAP 30cm, botões florais, flores brancas, frutos verdes. Borda de mata alterada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","2839",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","F. C. P. Garcia/Fev.-1993","W. Boone","191","1984","05","29","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML002839","MBML002839","Arbusto em solo avermelhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","2844",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","F. C. P. Garcia/Fev.-1999","R. M. Pizziolo","28","1984","04","26","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML002844","MBML002844","Arvoreta 6m, flores esbranquiçadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","30360",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","Robson D. Ribeiro/25-08-2009","V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4174","2007","06","12","Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio. Lorenccini","-40.515278","-19.354444","40W30'55","19S21'16","250","250","MBML030360","MBML030360_1 MBML030360_2","Árvore 12m, fuste 2m, Dap 25cm, botões florais, flores com corola, cálice e frutos verdes. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","31045",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","A.P. Chagas/29-05-2013","R.R. Vervloet; V. Demuner, E. Bausen","3083","2007","08","01","Brasil","Espírito Santo","Rio Bananal","Alto Rio Bananal","-40.416111","-19.248611","40W24'58","19S14'55","300","300","MBML031045","MBML031045","Árvore 12m, frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","31980",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","A.P. Chagas/04-06-2013","V. Demuner; T. A. Cruz e R. R. Vervloet.","4489","2007","11","07","Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.465556","-19.288056","40W27'56","19S17'17","420","420","MBML031980","MBML031980","Árvore 12m, fuste 4m, Dap 30cm, frutos verdes. Borda de mata secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","33865",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","H.C. Lima/Out.2008","P. Labiak; et al","4699","2008","02","19","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944","40W26'38","18S46'37",NA,NA,"MBML033865","MBML033865","Árvore ca. 6m altura. Frutos amarelados. Beira da estrada. Material prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","35189",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","H.C. de Lima/VI-2008","C. Farney; et al","973","1985","11","08","Brasil","Rio de Janeiro","Guadalupe","Estrada do Camboatá",NA,NA,NA,NA,NA,NA,"MBML035189","MBML035189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","39076",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","A.P. Chagas/14-07-2013","L. Kollmann; A.P.Fontana","11362","2009","01","13","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, Fazenda Neblina. Floresta Estacional Semidecidual.","-40.445556","-18.787222","40W26'44","18S47'14",NA,NA,"MBML039076","MBML039076","Arvoreto 6m, vagens verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","47017",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","A. M. Assis","A. M. Assis; M.D.S. Demuner & R. S. Cribari","2290","2009","11","28","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - estágio médio (antigo pasto)","-40.433389","-18.777389","40W26'0,2","18S46'38,6","195","195","MBML047017","MBML047017","Arbusto 1m, fruto verde. Na trilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","47701",NA,"Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","Haroldo C. de Lima/Fev.-2014","H. C. de Lima","7746","2013","10","27","Brasil","Rio de Janeiro","Petrópolis","Itaipava, Vale do Sossego, condomínio Vale do Sossego, final da rua D. Mata de encosta degrada","-43.159722","-22.436944","43W9'35","22S26'13","800","800","MBML047701","MBML047701","Árvore com 5-6 metros altura. Inflorescências erectas, flores alvo-esverdeadas. Ocasional. Material DNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0563","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Slusarski, S.R.","Ferreira, J.A.","s.n.","2004",NA,NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda cascata, Borda da mata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"HUCO000563",NA,"8 m, fruto imaturo verde; DESC: 8 m, fruto imaturo verde","2004","05",NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"850","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0533","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Slusarski, S.R.","Francisco, E.M.","s.n.","2004",NA,NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda cascata, Encontrado na borda da mata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"HUCO000533",NA,"Arbóreo, 8 m, fruto imaturo verde; DESC: Arbóreo, 8 m, fruto imaturo verde","2004","05",NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"851","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0548","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Lovato, M.C.","Lovato, M.C.","371","2003","12","16","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUCO000548",NA,"FUEL 36239; Arbóreo, 4 m, frutos imaturos verdes; DESC: Arbóreo, 4 m, frutos imaturos verdes","2004",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"852","2021-03-09 10:46:54-03","ICAUFMG","MCCA","938","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","MARIO","MARIO",NA,"2013","01","10","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA00945","MCCA00945",NA,"2013","01","10",NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"853","2021-03-04 11:06:40-03","UFRB","HURB","304","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Jesus, L.S. de","104","2007","12","22","Brasil","Bahia","Mundo Novo","Fazenda Jequitibá;","-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,"HURB000000304",NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,"50681","auto",NA,NA,NA,NA,NA,NA
"854","2021-03-04 11:05:23-03","UFRB","HURB","20437","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Souza, J.S.",NA,"2008","08","15","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"855","2021-03-04 11:05:23-03","UFRB","HURB","20464","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Souza, J.S.",NA,"2008","01","01","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020464",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"856","2020-06-15 15:30:42-03","UNESP-RC","HRCB","10296","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth","Castro, M.A.","Brozek",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Fazenda Esmeralda","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
