"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","dayIdentified","class","fieldNumber","individualCount"
"46","2015-09-04 20:34:50-03","MNHN","RECOLNAT_MNHN_P","P05203702","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Romero",NA,NA,"Brasil",NA,NA,"BRÉSIL:. Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203702' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Riedel",NA,NA,NA,NA,NA,NA,NA,"hb","P05203702","P05203702_01",NA,NA,NA,NA,NA
"47","2015-09-04 21:15:19-03","MNHN","RECOLNAT_MNHN_P","P05317921","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Romero",NA,NA,"Brasil","Minas Gerais",NA,"BRÉSIL: Biribiry. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317921' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Glaziou, A.",NA,"1892","3","28",NA,NA,NA,"hb","P05317921","P05317921_01",NA,NA,NA,"19258",NA
"48","2015-09-04 21:15:19-03","MNHN","RECOLNAT_MNHN_P","P05317922","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Cogniaux",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317922' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Gardner, G.",NA,"1842",NA,NA,NA,NA,NA,"hb","P05317922","P05317922_01 P05317922_02","isolectotype",NA,NA,"4579",NA
"49","2015-09-04 21:15:19-03","MNHN","RECOLNAT_MNHN_P","P05317924","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Romero",NA,NA,"Brasil","Minas Gerais",NA,"Serra dos Cristaes, pres de Diamantina. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317924' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Glaziou, A.",NA,"1892","4","4",NA,NA,NA,"hb","P05317924","P05317924_01",NA,NA,NA,"19259",NA
"50","2020-12-11 11:38:10-03","UFMG","BHCB","179715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Serra do Cipó","Morro do Pilar","-43.556667","-19.264111","-43.556667","-19.264111",NA,"Arbustiva. Flor rosea",NA,"Silveira, FAO","s.n.","2014","12","11","Southern America",NA,NA,NA,"BHCB034491","BHCB034491",NA,"13",NA,NA,NA
"51","2020-12-11 11:38:10-03","UFMG","BHCB","66636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Conceição","Serra do Cipó, Capivarinha.",NA,NA,NA,NA,NA,"Arbusto 0,5m, flôr rubra e frenquência regular.; Campo.",NA,"Barreto, HLM","218","1933","08","07","Southern America",NA,NA,NA,"BHCB040701","BHCB040701",NA,"14",NA,NA,NA
"52","2020-12-11 11:38:10-03","UFMG","BHCB","66635","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Capivarinha.","-43.4249992370605","-19.0372009277344",NA,NA,"60318","Arbusto 0,5m, frenquência regular, flôr rubra.; Campo.","auto","Barreto, HLM","219","1933","08","06","Southern America",NA,NA,NA,"BHCB040611","BHCB040611",NA,"13",NA,NA,NA
"53","2020-12-11 11:38:10-03","UFMG","BHCB","66647","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km 131","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 1m, alta frequência, flôr rubra.; Campo.","auto","Barreto, HLM","216","2017","08","24","Southern America",NA,NA,NA,"BHCB040703","BHCB040703",NA,"13",NA,NA,NA
"54","2020-12-11 11:38:10-03","UFMG","BHCB","66646","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km 131","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 1,3m, alta frequência, flôr rubra.","auto","Barreto, HLM","217","1933","08","24","Southern America",NA,NA,NA,"BHCB040704","BHCB040704",NA,"13",NA,NA,NA
"55","2020-12-11 11:38:10-03","UFMG","BHCB","66650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km. 131","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,5m, alta frequência, flôr rubra.; Campo.","auto","Barreto, HLM","220","1933","09","02","Southern America",NA,NA,NA,"BHCB040702","BHCB040702",NA,"13",NA,NA,NA
"56","2020-12-11 11:38:10-03","UFMG","BHCB","66639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km. 136, estrada da Pilar","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,5m, alta frequência, flôr rubra.; Campo","auto","Barreto, HLM","223","1934","02","03","Southern America",NA,NA,NA,"BHCB040609","BHCB040609",NA,"13",NA,NA,NA
"57","2020-12-11 11:38:10-03","UFMG","BHCB","67831","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km. 136, estrada da Pilar","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 1m, alta frequência, flôr rubra.; Campo.","auto","Barreto, HLM","194","1934","01","11","Southern America",NA,NA,NA,"BHCB040608","BHCB040608",NA,"13",NA,NA,NA
"58","2020-12-11 11:38:10-03","UFMG","BHCB","66631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km. 136, estrada da Pilar","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,4m, alta frequência, flôr rubra.; Campo.","auto","Barreto, HLM","221","1933","08","24","Southern America",NA,NA,NA,"BHCB040610","BHCB040610",NA,"13",NA,NA,NA
"59","2020-12-11 11:38:10-03","UFMG","BHCB","1150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","selloana","Lavoisiera selloana","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Boa Vista.","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Nas pedras;arbusto-0,6;freq.pouco;","auto","Barreto, HLM","9695","1937","11","09","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:38:10-03","UFMG","BHCB","67481","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,"1934",NA,"Brasil","Rio de Janeiro","Rio d'Ouro","2100 metros de altitude",NA,NA,NA,NA,NA,NA,NA,"Brade, AC","13991","1934","09",NA,"Southern America","2100","2100",NA,"BHCB041117","BHCB041117",NA,NA,NA,NA,NA
"61","2020-12-11 11:38:10-03","UFMG","BHCB","67482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,"1934",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto; Campo","auto","Badini, J","2864","1934",NA,NA,"Southern America",NA,NA,NA,"BHCB041116","BHCB041116",NA,NA,NA,NA,NA
"62","2020-12-11 11:38:10-03","UFMG","BHCB","19961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Ribeiro, SP","s.n.","1991","04","16","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:38:10-03","UFMG","BHCB","19961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Ribeiro, SP","s.n.","1991","04","16","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:38:10-03","UFMG","BHCB","67477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,"1938",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, k. 127","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto, alta frequência e flôr violacea; campo humido","auto","Barreto, HLM","8764","1938","11","25","Southern America",NA,NA,NA,"BHCB041124","BHCB041124",NA,NA,NA,NA,NA
"65","2020-12-11 11:38:10-03","UFMG","BHCB","67476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,"1938",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km. 135","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,6m, alta frequÊncia e flôr violacea; Camopo","auto","Barreto, HLM","8765","1938","11","26","Southern America",NA,NA,NA,"BHCB041131","BHCB041131",NA,NA,NA,NA,NA
"66","2021-02-11 17:19:40-03","UFPR","UPCB","3118","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Brade, A.C.","1943","01","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,"auto","Campos Porto, P.","3149","1937","02",NA,NA,NA,NA,NA,"UPCB0012751","UPCB0012751",NA,"01",NA,NA,NA
"67","2010-02-16 11:02:00-02","MO","MOBOT","100251737","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","F. Almeda",NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó. Km 132 on the road from Serra do Cipó (formerly Cardeal Mota) to Conceição do Mato Dentro.","-43.5408333","-19.2533333",NA,NA,NA,NA,NA,"Frank Almeda","Almeda 8900","2004","11","21","South America","1381.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2019-11-01 11:30:00-03","MO","MOBOT","100499134","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","F. Almeda",NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó. About 23 km from the bridge over the Rio Cipó on the road to Conceição do Mato Dentro.","-43.5530556","-19.2597222",NA,NA,NA,NA,NA,"Frank Almeda|Angela B. Martins|R. Belinello|M.B. Almeda","Almeda 9173","2005","9","27","South America","1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2010-12-02 13:23:00-02","MO","MOBOT","3394873","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Municipio of Santana do Riacho. Serra do Cipó. Km 107 along the road from Lagoa Santa to S 19º17'12; W 43º35'19 Campo rupestr.",NA,NA,NA,NA,NA,NA,NA,"Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","Almeda 8545","2001","10","20","South America","1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2010-12-02 13:23:00-02","MO","MOBOT","3395828","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Municipio of Santana do Riacho. Serra do Cipó. 20 km beyond turnoff to Serra Morena off the road from Lagoa Santa to Conceicão do Mato Dentro. Parque Nacional Serra do Cipó at the Vellozia Gigante site ca. 0.5 km from main road. Campo rupestre surrounded by campo graminoso.","-43.51","-19.24833",NA,NA,NA,NA,NA,"Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","Almeda 8579","2001","10","22","South America","1276.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-05-24 17:12:00-03","MO","MOBOT","100972340","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","J. Wurdack",NA,NA,"Brazil","Minas Gerais",NA,"Ca. 2 km S of São João da Chapada.",NA,NA,NA,NA,NA,NA,NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28377","1970","3","26","South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2020-08-31 09:06:28-03","INPA","INPA","43800","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.","Brade, AC",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,"auto","Porto, PC","3149","1937","02","20","Southern America",NA,NA,NA,"INPA0043800","INPA0043800 INPA0043800_e",NA,NA,NA,NA,NA
"73","2021-03-15 18:28:42-03","USP","SPF","218457","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pena, MA","2009",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","-43.550556","-19.261389",NA,"Folhas verde oliva. Estames amarelo-roseo.",NA,"Pena, MA","511","2007","09","07",NA,"1326","1326",NA,"SPF00218457",NA,NA,NA,NA,NA,NA
"74","2021-03-15 18:28:42-03","USP","SPF","218458","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pena, MA","2009",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222","-43.511667","-19.247222",NA,"Arbusto. Flores rosa escuro. Folhas verde oliva.",NA,"Pena, MA","500","2007","09","07",NA,"1280","1280",NA,"SPF00218458",NA,NA,NA,NA,NA,NA
"75","2021-03-15 18:28:42-03","USP","SPF","232645","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2017","04","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Próximo ao vellozieto.","-43.513139","-19.247361","-43.513139","-19.247361",NA,"Arbusto ereto, 0,5-1,2 m, pétalas rosadas.; Campo rupestre.",NA,"Pacífico, RB","193","2016","08","31",NA,"1288","1288",NA,"SPF00232645",NA,NA,"13",NA,NA,NA
"76","2021-03-15 18:28:42-03","USP","SPF","43338","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó, Estrada Congonhas - Gouveia, a 9km de Congonhas.","-43.733333","-18.766667","-43.733333","-18.766667",NA,"Subarbusto, 80 cm alt. Entre rochas. Flores róseas.",NA,"Furlan, A","CFSC8332","1982","04","20",NA,NA,NA,NA,"SPF00043338",NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:25:20-03","USP","SPF","86386","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Próximo a estrada do velho Juquinha, do lado esquerdo da estrada que liga Conceição do Mato Dentro a Belo Horizonte.","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,"auto","Benko-Iseppon, AM","288","1993","10","31",NA,NA,NA,NA,"SPF00086386",NA,NA,NA,NA,NA,NA
"78","2019-11-13 11:25:20-03","USP","SPF","143243","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2016",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 143. Estrada do Pilar.","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,"auto","Mello-Barreto, HL","7030","1936","08","17",NA,NA,NA,NA,"SPF00143243",NA,NA,NA,NA,NA,NA
"79","2019-11-13 11:25:20-03","USP","SPF","138245","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 109.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Fiaschi, P","82","1999","09","25",NA,NA,NA,NA,"SPF00138245",NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:25:20-03","USP","SPF","40543","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2016","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Chukr, NS","CFSC9382","1985","11","01",NA,NA,NA,NA,"SPF00040543",NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:25:20-03","USP","SPF","77897","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Campos, MTVA","1992",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Pirani, JR","CFSC12250","1991","04","26",NA,NA,NA,NA,"SPF00077897",NA,NA,NA,NA,NA,NA
"82","2019-11-13 11:25:20-03","USP","SPF","117475","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 107,1, ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Salatino, A","71","1995","09","26",NA,NA,NA,NA,"SPF00117475",NA,NA,NA,NA,NA,NA
"83","2019-11-13 11:25:20-03","USP","SPF","67673","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 117-118 (antigo) da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Souza, VC","CFSC11590","1989","09","04",NA,NA,NA,NA,"SPF00067673",NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:25:20-03","USP","SPF","43367","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Zappi, DC","1986",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 120-121 da estrada Lagoa Santa - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Forero CFSC 8823","auto","Forero, E","7910","1980","09","06",NA,NA,NA,NA,"SPF00043367",NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:25:20-03","USP","SPF","43368","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Semir, J; Martins, AB","1986",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 120-121 da estrada Lagoa Santa - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Forero CFSC 8822","auto","Forero, E","7909","1980","09","06",NA,NA,NA,NA,"SPF00043368",NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:25:20-03","USP","SPF","73935","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 125 da rodovia Belo Horizonte - Conceição do Mato Dentro. Elevação atrás da estátua do Velho Juca, além do córrego.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Pirani, JR","CFSC12694","1991","08","31",NA,NA,NA,NA,"SPF00073935",NA,NA,NA,NA,NA,NA
"87","2021-03-15 18:28:42-03","USP","SPF","43355","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Wurdack, JJ","1992",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 126 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto, 1,5 m alt. Flores purpúreas.; Campo rupestre.","auto","Menezes, NL","CFSC6555","1980","09","07",NA,NA,NA,NA,"SPF00043355",NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:25:20-03","USP","SPF","31807","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2015",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 126 da rodovia Belo Horizonte - Conceição do Mato Dentro. Elevação atrás da estátua do Velho Juca, além do córrego.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Oliveira, JDP","CFSC9065","1982","10","23",NA,NA,NA,NA,"SPF00031807",NA,NA,NA,NA,NA,NA
"89","2019-09-04 18:50:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Lavoisiera","selloana","Lavoisiera selloana",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"F. Sellow","1743","1818",NA,NA,"South America",NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA
"90","2019-01-25 15:42:34-02","IAC","IAC","55930","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","J. Semir","1978","11","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó - 126","-43.745","-19.5136","-43.7450","-19.5136",NA,NA,NA,"J. Semir","8663","1978","11","03",NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"91","2020-11-19 14:06:22-03","Unimontes","MCMG","2762","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Santos, R.M.",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbóreo","auto","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-19 14:06:22-03","Unimontes","MCMG","3903","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-19 14:06:22-03","Unimontes","MCMG","3891","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 14:06:22-03","Unimontes","MCMG","2665","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Santos, R.M.",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbóreo","auto","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-07-02 15:55:54-03","UEM","HUEM","24695","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó,, 20 Km beyond turnoff to Serra Morena off the road from Lagoa Santa To Conceição do Mato Dentro. Parque Nacional Serra do Cipó at the Vellozia Gigante site ca. 0.5 Km from main road.","-43.51","-19.248333","-43.51","-19.248333",NA,"Shrub to 0.5 m tall with dimorphic leaves; leves iniially green-membranous, pubescent, ultimately becoming blue-green (with flush of marron), semi-succulent and glabrous. Petals and androecium falling away from hypanthium as a unit",NA,"F.Almeda; A.B.Martins; P.W.Fritsch; R. Belinello","8579","2001","10","22",NA,"1276","1276",NA,"HUEM000014614","HUEM000014614",NA,NA,NA,NA,NA
