"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"250","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754406","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","4","31","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Corcovado. Rio Jan. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754406","P06754406_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754406' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18700",NA
"251","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754408","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","8","19","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Gávea, R.J. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754408","P06754408_01",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754408' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18900",NA
"252","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754397","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","8","31","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Rio Janeiro, Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754397","P06754397_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754397' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"253","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754410","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1878","12","28","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Janeiro) Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754410","P06754410_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754410' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"11559",NA
"254","2015-09-05 11:43:36-03","MNHN","RECOLNAT_MNHN_P","P06754396","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Mosen",NA,"1875","4","1","Brasil","São Paulo","Santos","Brésil. Santos, São Paulo, Sudeste, Brasil, América do Sul","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P06754396","P06754396_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa file, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754396' target='other'> <mi>dwc_moreinfo</mi></a>","26836","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3677",NA
"255","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754403","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","12","9","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754403","P06754403_01",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754403' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"256","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754400","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","8","30","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754400","P06754400_01","Herbier de A. Glaziou donné par Mme. Simard, sa fille, em 1907. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754400' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18507",NA
"257","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754402","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","10","22","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil.Tijuca. Rio Jan. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754402","P06754402_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa file, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754402' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18706",NA
"258","2017-03-08 12:21:17-03","MNHN","RECOLNAT_MNHN_P","P06754413","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Cuatrecasas, J.|Duarte, A.P.|Duarte, A.P.",NA,"1962","11","2","Brasil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, Rio de Janeiro, Avenida Niemayer, Gruta de Imprensa, São Conrado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"50",NA,"P06754413","P06754413_01",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754413' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"26627",NA
"259","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754411","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Cuatrecasas, J.|Duarte, A.P.|Duarte, A.P.",NA,"1962","11","3","Brasil","Rio de Janeiro","Rio de Janeiro","Estado de Guanabara: Avenida Niemayer, Gruta de Imprensa, São Conrado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"50",NA,"P06754411","P06754411_01",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754411' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"26627",NA
"260","2017-03-08 12:20:16-03","MNHN","RECOLNAT_MNHN_P","P06822910","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti",NA,NA,NA,"Schnell, R.",NA,"1958","8","13","Brasil","Rio de Janeiro","Rio de Janeiro","Forêt de Tijuca, pres de Rio. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06822910","P06822910_01","Plantes D'Amérique Tropicale. Voyage au Brésil Août - Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06822910' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8105",NA
"261","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754395","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","8","19","Brasil","Rio de Janeiro","Rio de Janeiro","Gávea - Brésil. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754395","P06754395_01",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754395' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18505",NA
"262","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754409","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","10","19","Brasil","Rio de Janeiro","Rio de Janeiro","Gavea. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754409","P06754409_01",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754409' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18500",NA
"263","2017-03-08 12:21:16-03","MNHN","RECOLNAT_MNHN_P","P06754407","PreservedSpecimen",NA,"Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1890","8","19","Brasil","Rio de Janeiro","Rio de Janeiro","Gávea. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P06754407","P06754407_01",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754407' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18500",NA
"264","2020-12-11 11:42:39-03","UFMG","BHCB","113182","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Rezende, SG; Rezende, EG","1840","2006","11","28","Brasil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014","-39.254167","-17.215014",NA,NA,NA,NA,"Habitat: Floresta Ombrófila Densa secundária, Hábito: arbóreo",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:42:39-03","UFMG","BHCB","42584","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-11 11:42:39-03","UFMG","BHCB","44161","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-11 11:42:39-03","UFMG","BHCB","50781","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-11 11:42:39-03","UFMG","BHCB","53578","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Lombardi, JA","4060","2000","09","15","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.966667","-19.866667","-43.966667","-19.866667",NA,NA,NA,NA,"PLANTAS DA ARBORIZAÇÃO DO CAMPUS. Árvore cultivada, ca. 20 m, folhas cartáceas, nervuras avermelhadas na face abaxial, estípulas e brácteas vermelhas, inflorescências jovens salmão, tornando-se mais vermelhas com a idade",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-11 11:42:39-03","UFMG","BHCB","71673","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Lombardi, JA; Salino, A","4896","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG.","-43.35","-19.883333","-43.35","-19.883333",NA,NA,NA,NA,"Margem de estrada, mata secundária. Árvore, ca. 6 m, estípula vermelha, folhas cartáceas, inflorescências verdes",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-11 11:42:39-03","UFMG","BHCB","31753","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-11 11:42:39-03","UFMG","BHCB","173868","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,"2003","02",NA,"Torres, RB; Pereira, CA; Paula, JB de","1471","2001","12","11","Brasil","Minas Gerais","Camanducaia","Mata do Milton Tóta, Mata de encosta","-46.1446990966797","-22.7553005218506",NA,NA,"1278","1278","BHCB018870",NA,"Árvore, 17m, inflorescências com estames de anteras amarelas","22140","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-11 11:42:39-03","UFMG","BHCB","17441","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Spósito, TC; Pequeno, PHA","20","1990","04","24","Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"29211","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-11 11:42:39-03","UFMG","BHCB","61845","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Oliveira, PP de","947","2001","03","12","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"Mata atlântica, baixada. Frutos verdes","17620","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-11 11:42:39-03","UFMG","BHCB","53726","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Lombardi, JA","s.n.","2000","10","03","Brasil","Minas Gerais","Caeté","Serra da Piedade.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"Mata semidecídua. Árvore, ca. 7 m, com formigas, folhas cartáceas, nervuras avermelhadas, estípulas e brácteas vermelhas, espigas salmão, anteras creme","22051","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-11 11:42:39-03","UFMG","BHCB","67214","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Mota, RC da","1016","2000","10","10","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"BHCB004493",NA,"Planta coletada em mata semidecídua; árvore.","11966","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-30 17:09:50-03","UFMA","MAR","7023","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Oliveira, E.C.M",NA,"2012","11","11","Brasil","Maranhão","Alcântara","Sub-bacia dos rios Pepital e Grande","-44.4","-2.400278","44º24'00W","2º24'01S",NA,NA,NA,NA,"Árvore com tronco ereto e cilindrico com casca lisa e cicatrizes foliaresm folhas simples alternas ou verticuiladas, infrutescencia cilindrica com muitos frutos fundidos carnosos e doces quando maduros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:21:57-03","UFPR","UPCB","25964","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","Silva, S.M.","1996","03",NA,"Mikich, S.B.",NA,"1995","09","21","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"Árvore, flor esverdeada, com frutos, brácteas avermelhadas. Local alterado..","16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-08-23 13:53:00-03","MO","MOBOT","3091227","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.F.Oliveira da Silva (RB)",NA,NA,NA,"Ynés Mexia","Mexia 4349","1930","2","15","Brazil","Minas Gerais",NA,"Northeast of water reservoir; capoera on hillside.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"279","2009-07-27 09:32:00-03","MO","MOBOT","3094141","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 18506","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"280","2011-03-22 12:00:00-03","MO","MOBOT","3094248","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","C.C. Berg",NA,NA,NA,"Ludwig Riedel","Riedel 74","1832","1",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","09901","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"F.A.M. dos Santos",NA,NA,NA,NA,"Brasil","São Paulo","Jundiaí","Próximo a represa do DAE","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"Planta com 2 m, triquílios castanho-claro, estípulas vináceas. Folhas avermelhadas e pouco discolores.;","17840","auto","Tracheophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"282","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","26290","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cordeiro, J.",NA,NA,NA,"Aline Redondo Martins",NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Vila Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Usada na medicina popular para úlcera no estômago, bronquite;","37295","auto","Tracheophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"283","2019-03-29 10:41:18-03","UFSM","HDCF","4443","S","Plantae","Cecropiaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Kuniyoshi, Y. J.","1994","04","27","Longhi, S. J.",NA,"1993","04","15","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Restinga","24916","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","36628",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","M. Felippe Silva/11-06-2014",NA,NA,NA,"R. C. Forzza; et al","5050","2008","02","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.481944","-20.3025","40W28'55","20S18'9",NA,NA,"MBML036628","MBML036628_1 MBML036628_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","11205",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner/07-05-2003",NA,NA,NA,"Cintia C. Chamas; et al","220","1994","08","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011205","MBML011205_1 MBML011205_2","Árvore, indivíduo feminino, altura 14m, folha verde com nervura amarelo avermelhado, face abaxial verde claro com nervura vermelha, estípula terminal vinácea, folhas novas com face abaxial rosadas, pendúnculo vinho com manchas verdes,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","11206",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner/07-05-2003",NA,NA,NA,"Cintia C. Chamas; et al","214","1994","08","10","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011206","MBML011206_1 MBML011206_2","Árvore, individuo feminino, altura 14m, folha verde com nervura amarelo avermelhado, face abaxial verde claro com nervura vermelha, estípula terminal vinácea, folhas novas com face abaxial rosadas, pendúnculo vinho com manchas verdes,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","15467",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner/07-05-2003",NA,NA,NA,"L. Kollmann; et al","4814","2001","10","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015467","MBML015467_1 MBML015467_2","Arvoreto 7m. Espigas marrons. Brácteas vináceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","16650",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage",NA,NA,NA,NA,"Tadeu A. Cruz",NA,"2002","02","19","Brasil","Espírito Santo","Santa Teresa","Pátio do MBML","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML016650","MBML016650","Árvore com 12m de altura. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","17133",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner/07-05-2003",NA,NA,NA,"R.R. Vervloet; et al","624","2002","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017133","MBML017133","Árvore com 12m de altura, brácteas de cor vinho, espiga de cor branca, meia encosta, dossel aproximado de 12m, local rochoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","18001",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner/07-05-2003",NA,NA,NA,"R.R. Vervloet; et al","828","2002","09","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML018001","MBML018001","Árvore 10m, topo de morro, dossel 20m, inflorescência avermelhada, brácteas vinho escuro. Altitude 850m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-09-14 16:46:06-03","MBML","MBML-HERBARIO","21908",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","M.D.M.Vianna Filho/XII-2005",NA,NA,NA,"A. M. Assis; et al","955","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Cruzeirinho","-40.740083","-19.952292","40W44'24,3","19S57'8,25",NA,NA,"MBML021908","MBML021908_1 MBML021908_2","Árvore 9m alt. Inflorescência e bráctea vermelhas. Indivíduo isolado, beira da estrada. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","26298",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Sneth.","V. Demuner & L.F.S. Magnago","2006","02","08","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1757","2006","01","19","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54","150","150","MBML026298","MBML026298","Árvore 9m, fuste 7m, DAP 13cm, inflorescência verde, bráctea e folhas jovens vináceas. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","26740",NA,"Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethlage","V. Demuner & L.F.S. Magnago","2006","02","21","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1805","2006","02","14","Brasil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha da divisa, lado direito","-40.470639","-20.058611","40W28'14,3","20S3'31","250","250","MBML026740","MBML026740","Árvore 10m, fuste 6m, DAP 18cm, inflorescência verde, bráctea avermelhada. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
