"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"329","2021-04-07 15:37:00-03","UFG","HJ","3383","S","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Guilherme, F.A.G.; Bernasol, WP; Batista, NTF","848","2007","08","17",NA,"Brasil",NA,NA,NA,"HJ00003383",NA,NA,"A.Juss.","Goiás","HJ00003383",NA,"Jataí","PCH Jataí.","-51.716389","-17.965833","700","700",NA,NA,NA,NA,NA,"51º42'59''W","17º57'57''S",NA,NA,NA,NA,NA,NA
"330","2021-03-15 18:28:27-03","USP","SPF","20041","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Harley, RM","20632","1980","01","25",NA,"Brasil",NA,NA,"Climber. Flowers yellow. Samara pink above, creamy-green beneath.","SPF00020041",NA,NA,"A.Juss.","Bahia","SPF00020041","Mamede, MCH","Mucugê","About 2 km along Andaraí road. Campo rupestre. Rocky slope.","-41.35","-12.983333","850","850","1983","03","28",NA,NA,"-41.35","-12.983333",NA,NA,NA,NA,NA,NA
"331","2021-03-15 18:28:27-03","USP","SPF","211898","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Pace, MR; Amorim, AMA; Lima, J; Halla Daneu, LT","384","2013","06","08",NA,"Brasil",NA,NA,"Liana robusta. Planta estéril, coleta de caule para estudos anatômicos.","SPF00211898",NA,NA,"A.Juss.","Bahia","SPF00211898","Amorim, AMA","Boa Nova","Parque Nacional de Boa Nova","-40.2495","-14.349056","899","899","2013","06","10",NA,NA,"-40.2495","-14.349056",NA,NA,NA,NA,NA,NA
"332","2021-03-15 18:28:27-03","USP","SPF","23654","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Martins, RP","38","1980","10","10",NA,"Brasil",NA,NA,"Arbustivo.","SPF00023654",NA,NA,"A.Juss.","Minas Gerais","SPF00023654","Mamede, MCH",NA,"Cerrado.",NA,NA,NA,NA,"1982","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-15 18:28:27-03","USP","SPF","45292","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Cid Ferreira, CA","6244","1985","09","25",NA,"Brasil",NA,NA,"Trepadeira. Flores amarelas. Frutos alados imaturos verdes.","SPF00045292",NA,NA,"A.Juss.","Mato Grosso","SPF00045292","Mamede, MCH","Sinop","Estrada para Porto dos Gaúchos a 25 km da BR 163. Faz. Missionários Cachoeirão. Mata de beira rio, solo areno-pedregoso.","-55.75","-11.666667",NA,NA,"1987",NA,NA,NA,NA,"-55.75","-11.666667",NA,NA,NA,NA,NA,NA
"334","2021-03-15 18:28:27-03","USP","SPF","45666","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Thomas, WW","4094","1985","09","29",NA,"Brasil",NA,NA,"Liana. 15 m up in tree. Leaves subcoriaceous, shiny green; young stems scurfy brownish-oragen. Flowers yellow.","SPF00045666",NA,NA,"A.Juss.","Mato Grosso","SPF00045666","Mamede, MCH","Alta Floresta","Ca. 3 km N of road from Alta Floresta to Rio Apiacá (MT208), 44.5 km E of Rio Apiacá. Swampy forest with many palms.","-56.633333","-9.933333",NA,NA,"1987",NA,NA,NA,NA,"-56.633333","-9.933333",NA,NA,NA,NA,NA,NA
"335","2021-03-15 18:28:27-03","USP","SPF","46271","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Thomas, WW","3967","1985","09","22",NA,"Brasil",NA,NA,"Shrub, 1-2 m in savanna; leaves subcoriaceous, fruit becoming pinkish.","SPF00046271",NA,NA,"A.Juss.","Mato Grosso","SPF00046271","Mamede, MCH","Sinop","Savanna 1-2 km E of Rio Teles Pires on road from BR163 to Porto dos Gaúchos (MT220).","-55.7","-11.7",NA,NA,"1987",NA,NA,NA,NA,"-55.7","-11.7",NA,NA,NA,NA,NA,NA
"336","2021-03-15 18:28:27-03","USP","SPF","90560","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Nic Lughadha, E","H50567","1991","12","30",NA,"Brasil",NA,NA,"Trepadeira. Folhas verde-claras. Beira do rio, entre rochas.","SPF00090560",NA,NA,"A.Juss.","Bahia","SPF00090560","Mamede, MCH","Abaíra","Brejo do Engenho.","-41.8","-13.3","950","1000","1997",NA,NA,NA,NA,"-41.8","-13.3",NA,NA,NA,NA,NA,NA
"337","2021-03-15 18:28:27-03","USP","SPF","99029","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Pereira-Silva, G","1690","1993","07","22",NA,"Brasil",NA,NA,"Botões florais brancos.","SPF00099029",NA,NA,"A.Juss.","Distrito Federal","SPF00099029","Mamede, MCH","Brasília","Reserva Ecológica do Guará, Mata de galeria úmida. Solo preto com alto teor de acidez.","-47.966667","-15.8","1035","1035","1996",NA,NA,NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA,NA
"338","2021-03-15 18:28:27-03","USP","SPF","150249","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Oliveira, JE","s.n.","1940","10","12",NA,"Brasil",NA,NA,"Trepadeira.","SPF00150249",NA,NA,"A.Juss.","Minas Gerais","SPF00150249","Mello-Barreto, HL","Arcos","Fazenda do Engenho - Calciolândia.","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-15 18:28:27-03","USP","SPF","22049","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Giulietti, AM","CFCR2524","1981","10","31",NA,"Brasil",NA,NA,"Arbusto escandente, à beira de mata ciliar. Frutos avermelhados.","SPF00022049",NA,NA,"A.Juss.","Minas Gerais","SPF00022049","Mamede, MCH","Diamantina","Estr. Diamantina-Biribiri, a 9 km de Diamantina.","-43.6002998352051","-18.2493991851807","1143","1143","1982",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-15 18:28:27-03","USP","SPF","22746","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Cordeiro, I","CFCR816","1981","04","13",NA,"Brasil",NA,NA,"Arbusto trepador. Frutos verdes a róseos.","SPF00022746",NA,NA,"A.Juss.","Minas Gerais","SPF00022746","Mamede, MCH","Grão Mogol","Campo rupestre. Atrás da cidade.","-42.8897018432617","-16.5594005584717",NA,NA,"1982",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-15 18:28:27-03","USP","SPF","30002","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Pirani, JR","CFSC5913","1979","12","20",NA,"Brasil",NA,NA,"Arbusto escandente trepador. Fruto saniaroideo, ala amarela.","SPF00030002",NA,NA,"A.Juss.","Minas Gerais","SPF00030002","Mamede, MCH","Santana do Riacho","Serra do Cipó, Estrada da Usina, perto da ponte sobre o Rio Capivara.","-43.7144012451172","-19.1688995361328",NA,NA,"1982",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-15 18:28:27-03","USP","SPF","105697","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Souza, AA","103","1994","10","13",NA,"Brasil",NA,NA,"Trepadeira. Frutos alados com coloração vinho escuro no ápice.","SPF00105697",NA,NA,"A.Juss.","São Paulo","SPF00105697","Mamede, MCH","Paulo de Faria","Fazenda Filgueira. 3 a 5 km da 2a parada, em direção a Paulo de Faria. 3a parada. Cerradão.","-49.3800010681152","-20.0300006866455",NA,NA,"1997","04",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-15 18:28:27-03","USP","SPF","105704","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Souza, AA","117","1994","10","13",NA,"Brasil",NA,NA,"Trepadeira. Fruto verde imaturos.","SPF00105704",NA,NA,"A.Juss.","São Paulo","SPF00105704","Mamede, MCH","Paulo de Faria","FAzenda Filgueira. 3 a 5 km da 2a parada, em direção a Paulo de Faria. Cerradão.","-49.3800010681152","-20.0300006866455",NA,NA,"1997","04",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-15 18:28:27-03","USP","SPF","131043","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hind, DJN","PCD4263","1996","11","14",NA,"Brasil",NA,NA,"Arbusto: escandente. Folhas semi-coriáceas verde-amareladas. Samarídeos amarelados.","SPF00131043",NA,NA,"A.Juss.","Bahia","SPF00131043","Amorim, AMA","Rio de Contas","Rio Brumado, próximo à Cachoeira do Fraga. Vegetação ribeirinha.","-41.826667","-13.596389","1000","1000","2004",NA,NA,NA,NA,"-41.826667","-13.596389",NA,NA,NA,NA,NA,NA
"345","2021-03-15 18:28:27-03","USP","SPF","153996","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Queiroz, LP","2107","1987","11","02",NA,"Brasil",NA,NA,"Liana escandente. Folhas semicoriáceas,discolores. Flores com cálice marrom e pétalas amarelas. Fruto samaróide.","SPF00153996",NA,NA,"A.Juss.","Bahia","SPF00153996","Queiroz, LP","Barreiras","As margens do Rio de Janeiro. Mata de galeria.","-45.45","-11.866667",NA,NA,NA,NA,NA,NA,NA,"-45.45","-11.866667",NA,NA,NA,NA,NA,NA
"346","2021-03-15 18:28:27-03","USP","SPF","72763","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Harley, RM","25959","1988","11","06",NA,"Brasil",NA,NA,"Trepadeira. Folhas brilhantes na face superior. Sépalas ferrugíneas com glândulas verdes. Pétalas amarelas, anteras creme.","SPF00072763",NA,NA,"A.Juss.","Bahia","SPF00072763","Anderson, WR","Rio de Contas","Pico das Almas, Vertente leste. Junco 9-11 km ao N-O da cidade. Brejo e área cultivada. Solo arenoso. Margem do brejo.","-41.883333","-13.533333","1120","1120","1990",NA,NA,NA,NA,"-41.883333","-13.533333",NA,NA,NA,NA,NA,NA
"347","2021-03-15 18:28:27-03","USP","SPF","99030","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Pereira-Silva, G","1695","1993","07","22",NA,"Brasil",NA,NA,"Pétalas amarelas; cálice verde; anteras brancas.","SPF00099030",NA,NA,"A.Juss.","Distrito Federal","SPF00099030","Volpi, RL","Brasília","Reserva Ecológica do Guará, Campo úmido. Solo hidromórfico.","-47.966667","-15.8","1035","1035","2005","05",NA,NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA,NA
"348","2021-03-15 18:28:27-03","USP","SPF","137191","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Ribeiro, AJ","110","1985","11","24",NA,"Brasil",NA,NA,"Arbusto, 2 m de alt. Flores amarelas com estames brancos. Frutos jovens de cor avermelhada.","SPF00137191",NA,NA,"A.Juss.","Bahia","SPF00137191","Amorim, AMA","Mucugê","Garimpo. Margem do rio sobre pedras.","-41.3708000183105","-13.0052995681763",NA,NA,"2000",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-15 18:28:27-03","USP","SPF","21972","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Giulietti, AM","CFCR2447","1981","10","31",NA,"Brasil",NA,NA,"Arbusto 1.5 m. Flores amarelas, cálice e inflorescência ferrugíneos.","SPF00021972",NA,NA,"A.Juss.","Minas Gerais","SPF00021972","Volpi, RL","Diamantina","Estr. Diamantina-Biribiri, a 14 km de Diamantina. Próx. do Córrego Soberbo.","-43.6002998352051","-18.2493991851807","1006","1006","2005","05",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-15 18:28:27-03","USP","SPF","184117","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hattori, EKO","1","2003","09","26",NA,"Brasil",NA,NA,"Arbusto, ca. de 2 m. Cálice ferrugíneo, corola amarela.","SPF00184117",NA,NA,"A.Juss.","Minas Gerais","SPF00184117","Pacheco, RA","Perdizes","EPDA Galheiro, Gerônimo. Cerrado.","-47.2928009033203","-19.3528003692627",NA,NA,"2004","06",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-10-07 09:31:58-03","UEFS","HUEFS","250733","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Nascimento, F.H.F.","1259","2009","10",NA,NA,"Brasil",NA,NA,"Ecossistema de Mata Atlântica. Encrave Florestal. Borda leste do Raso da Catarina.","HUEFS0250733","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0250733",NA,"Jeremoabo","Baixa dos Quelés.","-38.425278","-9.983056",NA,NA,NA,NA,NA,NA,NA,"38W25'31''","9S58'59''","Rosanae",NA,NA,NA,NA,NA
"352","2019-10-07 09:31:58-03","UEFS","HUEFS","206448","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Ferreira Junior, C.A.","787","2012","11","28",NA,"Brasil",NA,NA,"Cerrado. Mata ciliar.","HUEFS0206448","Angiospermae","Malpighiales","A.Juss.","Minas Gerais","HUEFS0206448",NA,"Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"353","2019-10-07 09:31:59-03","UEFS","HUEFS","217930","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Maciel, R.A.","3","2010","10","02",NA,"Brasil",NA,NA,NA,"HUEFS0217930","Angiospermae","Malpighiales","A.Juss.","Piauí","HUEFS0217930","C.Pessoa","Corrente",NA,"-45.1622009277344","-10.4433002471924",NA,NA,"2016","12",NA,"42179","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"354","2019-10-07 09:31:59-03","UEFS","HUEFS","227323","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Almeida, R.F.","729","2014","11","15",NA,"Brasil",NA,NA,NA,"HUEFS0227323","Angiospermae","Malpighiales","A.Juss.","Bahia",NA,NA,"Correntina","margem do rio Corrente","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,"182507","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"355","2019-10-07 09:31:59-03","UEFS","HUEFS","215275","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Marinho, L.C.","986","2015","03","29",NA,"Brasil",NA,NA,"Floresta Estacional Semidecídua.","HUEFS0215275","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0215275","C.Pessoa","Feira de Santana","Distrito de Maria Quitéria, Serra de São José. Em floresta estacional semidecídua no alto da Serra, após o afloramento rochoso.","-38.983333","-12.416667",NA,NA,"2016","12",NA,NA,NA,"38W59'0''","12S25'0''","Rosanae",NA,NA,NA,NA,NA
"356","2019-10-07 09:31:59-03","UEFS","HUEFS","157199","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Melo, E.","6847","2009","10","25",NA,"Brasil",NA,NA,"Proximidades do rio seco.","HUEFS0157199","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0157199","C.S.Pessoa","Barra do Mendes","Povoado São Bento.","-42.136389","-11.8275","730","730","2013","10",NA,NA,NA,"42W8'11''","11S49'39''","Rosanae",NA,NA,NA,NA,NA
"357","2019-10-07 09:31:59-03","UEFS","HUEFS","191099","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Bonadeu, F.","656","2012","07","18",NA,"Brasil",NA,NA,NA,"HUEFS0191099","Angiospermae","Malpighiales","A.Juss.","Amazonas","HUEFS0191099","C.S.Pessoa","São Gabriel da Cachoeira","Comunidade de Assunção do Rio Içana.","-67.594722","-1.079722",NA,NA,"2013","10",NA,NA,NA,"67W35'41''","1S4'47''","Rosanae",NA,NA,NA,NA,NA
"358","2019-10-07 09:31:59-03","UEFS","HUEFS","22611","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Melo, E.","1500","1996","02","25",NA,"Brasil",NA,NA,"Interior e orla da mata da base do Inselberg.","HUEFS0022611","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0022611","A.Amorim","Itatim","Morro do Agenor","-39.7","-12.716667","310","430","1999","01",NA,NA,NA,"39W42'","12S43'","Rosanae",NA,NA,NA,NA,NA
"359","2019-10-07 09:31:59-03","UEFS","HUEFS","28847","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hind, D.J.N.","PCD4263","1996","11","14",NA,"Brasil",NA,NA,"Vegetação ribeirinha.","HUEFS0028847","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0028847","A.Amorim","Rio de Contas","Rio Brumado, próximo à cachoeira do Fraga.","-41.826667","-13.596389","1000","1000","1999","01",NA,NA,NA,"41W49'36''","13S35'47''","Rosanae",NA,NA,NA,NA,NA
"360","2019-10-07 09:31:59-03","UEFS","HUEFS","32867","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Walter, B.M.T.","2231","1994","09","09",NA,"Brasil",NA,NA,"Coletada no bordo do final da mata a 150m do córrego de Taquara. Solo areno-argiloso no local; muita serrapilheira. Planta frequente ao longo da Mata.","HUEFS0032867","Angiospermae","Malpighiales","A.Juss.","Distrito Federal","HUEFS0032867","A.M.Amorim",NA,"Fazenda Água limpa/UnB. Mata de Galeria do Córrego da Onça.","-47.9","-15.933333","1050","1050","2004","09",NA,NA,NA,"47W54'","15S56'","Rosanae",NA,NA,NA,NA,NA
"361","2019-10-07 09:31:59-03","UEFS","HUEFS","62509","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Jardim, J.G.","3705","2001","04","19",NA,"Brasil",NA,NA,"Cerrado, área de baixada. Solo arenoso.","HUEFS0062509","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0062509","C.S.Pessoa","Jaborandi","Rod. para Correntina ca. 15 km da sede do município.","-44.538611","-13.545","660","660","2014","01",NA,NA,NA,"44W32'19''","13S32'42''","Rosanae",NA,NA,NA,NA,NA
"362","2019-10-07 09:31:59-03","UEFS","HUEFS","83922","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Proença, C.","2682","2003","09","10",NA,"Brasil",NA,NA,"Beira da mata de galeria no campo.","HUEFS0083922","Angiospermae","Malpighiales","A.Juss.","Distrito Federal","HUEFS0083922","A.Amorim","Brasília","Região de Saia Velha. Clube Parque Águas Correntes DF-495.","-47.933333","-16.05","969","969","2004","09",NA,NA,NA,"47W56'","16S3'","Rosanae",NA,NA,NA,NA,NA
"363","2019-10-07 09:31:59-03","UEFS","HUEFS","88647","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Jesus, N.G.","2025","2004","01","29",NA,"Brasil",NA,NA,NA,"HUEFS0088647","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0088647","C.S.Pessoa","Alagoinhas","Campus II / UNEB","-38.4","-12.166667",NA,NA,"2014","01",NA,NA,NA,"38W24'0''","12S10'0''","Rosanae",NA,NA,NA,NA,NA
"364","2019-10-07 09:31:59-03","UEFS","HUEFS","107757","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Silva, O.","5","2004","10","15",NA,"Brasil",NA,NA,"Restinga; Solo arenoso.","HUEFS0107757","Angiospermae","Malpighiales","A.Juss.","Maranhão","HUEFS0107757","C.Pessoa","Barreirinhas",NA,"-42.8264007568359","-2.74693989753723",NA,NA,"2016","12",NA,"56843","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"365","2019-10-07 09:31:59-03","UEFS","HUEFS","218908","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Michelan, T.S.","96","2006","10","04",NA,"Brasil",NA,NA,NA,"HUEFS0218908","Angiospermae","Malpighiales","A.Juss.","Mato Grosso do Sul","HUEFS0218908",NA,"Batayporã","Rio Samambaia; margem direita.","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,NA,"52218","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"366","2019-10-07 09:31:59-03","UEFS","HUEFS","127447","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Menezes, C.M.","270","2003","12","07",NA,"Brasil",NA,NA,"Floresta de galeria.","HUEFS0127447","Angiospermae","Malpighiales","A.Juss.","Bahia","HUEFS0127447","C.S.Pessoa","Mucugê","RPPN - Adília Paraguassu.","-41.3708000183105","-13.0052995681763",NA,NA,"2013","10",NA,"52493","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"367","2019-09-04 19:50:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"368","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222831F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222831F","Spermatophyta",NA,NA,NA,"V0222831F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"369","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222832F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222832F","Spermatophyta",NA,NA,NA,"V0222832F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"370","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222833F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222833F","Spermatophyta",NA,NA,NA,"V0222833F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"371","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222834F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222834F","Spermatophyta",NA,NA,NA,"V0222834F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"372","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222835F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222835F","Spermatophyta",NA,NA,NA,"V0222835F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"373","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222836F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222836F","Spermatophyta",NA,NA,NA,"V0222836F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"374","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222837F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222837F","Spermatophyta",NA,NA,NA,"V0222837F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"375","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222838F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222838F","Spermatophyta",NA,NA,NA,"V0222838F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"376","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222839F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222839F","Spermatophyta",NA,NA,NA,"V0222839F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"377","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222840F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0222840F","Spermatophyta",NA,NA,NA,"V0222840F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"378","2015-03-13 18:46:48-03","F","FMNH-SEEDPLANTS","V0222841F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0222841F","Spermatophyta",NA,NA,NA,"V0222841F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
